bucket_open_et,segment_id,open,high,low,close,volume,n_source_minutes,norm_segment_id,source_first_ts,source_last_ts,bucket_close_et,availability_et,tf,spans_segment_boundary,complete
2025-07-22 06:00:00-04:00,2,23281.75,23301.75,23277.5,23300.0,6431,60,0,2025-07-22 06:00:00-04:00,2025-07-22 06:59:00-04:00,2025-07-22 07:00:00-04:00,2025-07-22 07:00:00-04:00,1h,False,True
2025-07-22 07:00:00-04:00,2,23299.25,23332.25,23293.75,23331.5,9086,60,0,2025-07-22 07:00:00-04:00,2025-07-22 07:59:00-04:00,2025-07-22 08:00:00-04:00,2025-07-22 08:00:00-04:00,1h,False,True
2025-07-22 08:00:00-04:00,2,23330.5,23341.25,23320.25,23334.75,7569,60,0,2025-07-22 08:00:00-04:00,2025-07-22 08:59:00-04:00,2025-07-22 09:00:00-04:00,2025-07-22 09:00:00-04:00,1h,False,True
2025-07-22 09:00:00-04:00,2,23334.75,23349.75,23112.75,23142.25,104090,60,0,2025-07-22 09:00:00-04:00,2025-07-22 09:59:00-04:00,2025-07-22 10:00:00-04:00,2025-07-22 10:00:00-04:00,1h,False,True
2025-07-22 10:00:00-04:00,2,23142.0,23230.0,23108.0,23224.0,100765,60,0,2025-07-22 10:00:00-04:00,2025-07-22 10:59:00-04:00,2025-07-22 11:00:00-04:00,2025-07-22 11:00:00-04:00,1h,False,True
2025-07-22 11:00:00-04:00,2,23224.5,23237.25,23194.5,23206.5,54175,60,0,2025-07-22 11:00:00-04:00,2025-07-22 11:59:00-04:00,2025-07-22 12:00:00-04:00,2025-07-22 12:00:00-04:00,1h,False,True
2025-07-22 12:00:00-04:00,2,23206.75,23224.5,23159.5,23198.75,47283,60,0,2025-07-22 12:00:00-04:00,2025-07-22 12:59:00-04:00,2025-07-22 13:00:00-04:00,2025-07-22 13:00:00-04:00,1h,False,True
2025-07-22 13:00:00-04:00,2,23198.5,23250.75,23195.25,23217.5,38418,60,0,2025-07-22 13:00:00-04:00,2025-07-22 13:59:00-04:00,2025-07-22 14:00:00-04:00,2025-07-22 14:00:00-04:00,1h,False,True
2025-07-22 14:00:00-04:00,2,23217.0,23253.5,23171.0,23251.75,42345,60,0,2025-07-22 14:00:00-04:00,2025-07-22 14:59:00-04:00,2025-07-22 15:00:00-04:00,2025-07-22 15:00:00-04:00,1h,False,True
2025-07-22 15:00:00-04:00,2,23251.5,23257.75,23219.25,23221.25,50153,60,0,2025-07-22 15:00:00-04:00,2025-07-22 15:59:00-04:00,2025-07-22 16:00:00-04:00,2025-07-22 16:00:00-04:00,1h,False,True
2025-07-22 16:00:00-04:00,2,23221.25,23223.75,23188.0,23199.0,20730,60,0,2025-07-22 16:00:00-04:00,2025-07-22 16:59:00-04:00,2025-07-22 17:00:00-04:00,2025-07-22 17:00:00-04:00,1h,False,True
2025-07-22 18:00:00-04:00,2,23191.25,23205.0,23170.25,23182.0,3917,60,0,2025-07-22 18:00:00-04:00,2025-07-22 18:59:00-04:00,2025-07-22 19:00:00-04:00,2025-07-22 19:00:00-04:00,1h,False,True
2025-07-22 19:00:00-04:00,2,23182.5,23268.0,23181.0,23261.75,9688,60,0,2025-07-22 19:00:00-04:00,2025-07-22 19:59:00-04:00,2025-07-22 20:00:00-04:00,2025-07-22 20:00:00-04:00,1h,False,True
2025-07-22 20:00:00-04:00,2,23261.75,23267.0,23198.5,23204.5,7737,60,0,2025-07-22 20:00:00-04:00,2025-07-22 20:59:00-04:00,2025-07-22 21:00:00-04:00,2025-07-22 21:00:00-04:00,1h,False,True
2025-07-22 21:00:00-04:00,2,23203.75,23253.75,23198.75,23252.0,6285,60,0,2025-07-22 21:00:00-04:00,2025-07-22 21:59:00-04:00,2025-07-22 22:00:00-04:00,2025-07-22 22:00:00-04:00,1h,False,True
2025-07-22 22:00:00-04:00,2,23251.5,23252.0,23226.0,23245.5,3466,60,0,2025-07-22 22:00:00-04:00,2025-07-22 22:59:00-04:00,2025-07-22 23:00:00-04:00,2025-07-22 23:00:00-04:00,1h,False,True
2025-07-22 23:00:00-04:00,2,23246.5,23255.0,23231.25,23238.25,2610,60,0,2025-07-22 23:00:00-04:00,2025-07-22 23:59:00-04:00,2025-07-23 00:00:00-04:00,2025-07-23 00:00:00-04:00,1h,False,True
2025-07-23 00:00:00-04:00,2,23238.25,23251.5,23232.0,23248.5,1746,60,0,2025-07-23 00:00:00-04:00,2025-07-23 00:59:00-04:00,2025-07-23 01:00:00-04:00,2025-07-23 01:00:00-04:00,1h,False,True
2025-07-23 01:00:00-04:00,2,23248.5,23259.5,23244.75,23250.5,2329,60,0,2025-07-23 01:00:00-04:00,2025-07-23 01:59:00-04:00,2025-07-23 02:00:00-04:00,2025-07-23 02:00:00-04:00,1h,False,True
2025-07-23 02:00:00-04:00,2,23251.0,23271.25,23243.0,23268.0,3551,60,0,2025-07-23 02:00:00-04:00,2025-07-23 02:59:00-04:00,2025-07-23 03:00:00-04:00,2025-07-23 03:00:00-04:00,1h,False,True
2025-07-23 03:00:00-04:00,2,23267.5,23277.25,23244.5,23260.75,6601,60,0,2025-07-23 03:00:00-04:00,2025-07-23 03:59:00-04:00,2025-07-23 04:00:00-04:00,2025-07-23 04:00:00-04:00,1h,False,True
2025-07-23 04:00:00-04:00,2,23259.5,23281.75,23257.0,23279.25,5779,60,0,2025-07-23 04:00:00-04:00,2025-07-23 04:59:00-04:00,2025-07-23 05:00:00-04:00,2025-07-23 05:00:00-04:00,1h,False,True
2025-07-23 05:00:00-04:00,2,23279.25,23283.75,23258.75,23271.25,3143,60,0,2025-07-23 05:00:00-04:00,2025-07-23 05:59:00-04:00,2025-07-23 06:00:00-04:00,2025-07-23 06:00:00-04:00,1h,False,True
2025-07-23 06:00:00-04:00,2,23272.75,23281.5,23260.0,23261.25,3698,60,0,2025-07-23 06:00:00-04:00,2025-07-23 06:59:00-04:00,2025-07-23 07:00:00-04:00,2025-07-23 07:00:00-04:00,1h,False,True
2025-07-23 07:00:00-04:00,2,23261.0,23264.0,23232.75,23257.5,7615,60,0,2025-07-23 07:00:00-04:00,2025-07-23 07:59:00-04:00,2025-07-23 08:00:00-04:00,2025-07-23 08:00:00-04:00,1h,False,True
2025-07-23 08:00:00-04:00,2,23256.5,23268.75,23230.25,23236.75,9195,60,0,2025-07-23 08:00:00-04:00,2025-07-23 08:59:00-04:00,2025-07-23 09:00:00-04:00,2025-07-23 09:00:00-04:00,1h,False,True
2025-07-23 09:00:00-04:00,2,23236.5,23274.75,23160.5,23166.0,73831,60,0,2025-07-23 09:00:00-04:00,2025-07-23 09:59:00-04:00,2025-07-23 10:00:00-04:00,2025-07-23 10:00:00-04:00,1h,False,True
2025-07-23 10:00:00-04:00,2,23165.5,23203.5,23146.75,23199.5,65686,60,0,2025-07-23 10:00:00-04:00,2025-07-23 10:59:00-04:00,2025-07-23 11:00:00-04:00,2025-07-23 11:00:00-04:00,1h,False,True
2025-07-23 11:00:00-04:00,2,23199.5,23293.5,23179.0,23257.75,63808,60,0,2025-07-23 11:00:00-04:00,2025-07-23 11:59:00-04:00,2025-07-23 12:00:00-04:00,2025-07-23 12:00:00-04:00,1h,False,True
2025-07-23 12:00:00-04:00,2,23257.0,23262.75,23192.75,23228.5,54894,60,0,2025-07-23 12:00:00-04:00,2025-07-23 12:59:00-04:00,2025-07-23 13:00:00-04:00,2025-07-23 13:00:00-04:00,1h,False,True
2025-07-23 13:00:00-04:00,2,23228.25,23269.75,23213.75,23263.25,42645,60,0,2025-07-23 13:00:00-04:00,2025-07-23 13:59:00-04:00,2025-07-23 14:00:00-04:00,2025-07-23 14:00:00-04:00,1h,False,True
2025-07-23 14:00:00-04:00,2,23263.75,23323.75,23263.25,23301.5,47297,60,0,2025-07-23 14:00:00-04:00,2025-07-23 14:59:00-04:00,2025-07-23 15:00:00-04:00,2025-07-23 15:00:00-04:00,1h,False,True
2025-07-23 15:00:00-04:00,2,23302.25,23324.75,23269.0,23324.5,50995,60,0,2025-07-23 15:00:00-04:00,2025-07-23 15:59:00-04:00,2025-07-23 16:00:00-04:00,2025-07-23 16:00:00-04:00,1h,False,True
2025-07-23 16:00:00-04:00,2,23324.5,23418.0,23303.25,23411.25,31812,60,0,2025-07-23 16:00:00-04:00,2025-07-23 16:59:00-04:00,2025-07-23 17:00:00-04:00,2025-07-23 17:00:00-04:00,1h,False,True
2025-07-23 18:00:00-04:00,2,23402.25,23404.25,23383.0,23387.5,3776,60,0,2025-07-23 18:00:00-04:00,2025-07-23 18:59:00-04:00,2025-07-23 19:00:00-04:00,2025-07-23 19:00:00-04:00,1h,False,True
2025-07-23 19:00:00-04:00,2,23388.75,23405.0,23385.75,23401.0,2769,60,0,2025-07-23 19:00:00-04:00,2025-07-23 19:59:00-04:00,2025-07-23 20:00:00-04:00,2025-07-23 20:00:00-04:00,1h,False,True
2025-07-23 20:00:00-04:00,2,23400.25,23407.0,23382.0,23394.5,3282,60,0,2025-07-23 20:00:00-04:00,2025-07-23 20:59:00-04:00,2025-07-23 21:00:00-04:00,2025-07-23 21:00:00-04:00,1h,False,True
2025-07-23 21:00:00-04:00,2,23394.0,23422.75,23389.75,23408.0,3755,60,0,2025-07-23 21:00:00-04:00,2025-07-23 21:59:00-04:00,2025-07-23 22:00:00-04:00,2025-07-23 22:00:00-04:00,1h,False,True
2025-07-23 22:00:00-04:00,2,23408.25,23415.0,23400.75,23404.75,1992,60,0,2025-07-23 22:00:00-04:00,2025-07-23 22:59:00-04:00,2025-07-23 23:00:00-04:00,2025-07-23 23:00:00-04:00,1h,False,True
2025-07-23 23:00:00-04:00,2,23404.5,23405.75,23374.0,23379.0,2783,60,0,2025-07-23 23:00:00-04:00,2025-07-23 23:59:00-04:00,2025-07-24 00:00:00-04:00,2025-07-24 00:00:00-04:00,1h,False,True
2025-07-24 00:00:00-04:00,2,23379.0,23384.75,23372.25,23380.0,2002,60,0,2025-07-24 00:00:00-04:00,2025-07-24 00:59:00-04:00,2025-07-24 01:00:00-04:00,2025-07-24 01:00:00-04:00,1h,False,True
2025-07-24 01:00:00-04:00,2,23380.0,23384.75,23372.5,23373.75,1901,60,0,2025-07-24 01:00:00-04:00,2025-07-24 01:59:00-04:00,2025-07-24 02:00:00-04:00,2025-07-24 02:00:00-04:00,1h,False,True
2025-07-24 02:00:00-04:00,2,23373.5,23391.5,23353.75,23360.0,4590,60,0,2025-07-24 02:00:00-04:00,2025-07-24 02:59:00-04:00,2025-07-24 03:00:00-04:00,2025-07-24 03:00:00-04:00,1h,False,True
2025-07-24 03:00:00-04:00,2,23359.0,23370.25,23352.5,23369.5,4268,60,0,2025-07-24 03:00:00-04:00,2025-07-24 03:59:00-04:00,2025-07-24 04:00:00-04:00,2025-07-24 04:00:00-04:00,1h,False,True
2025-07-24 04:00:00-04:00,2,23369.25,23391.25,23346.75,23390.75,5924,60,0,2025-07-24 04:00:00-04:00,2025-07-24 04:59:00-04:00,2025-07-24 05:00:00-04:00,2025-07-24 05:00:00-04:00,1h,False,True
2025-07-24 05:00:00-04:00,2,23391.0,23397.0,23382.0,23390.0,3304,60,0,2025-07-24 05:00:00-04:00,2025-07-24 05:59:00-04:00,2025-07-24 06:00:00-04:00,2025-07-24 06:00:00-04:00,1h,False,True
2025-07-24 06:00:00-04:00,2,23390.5,23394.75,23363.5,23373.25,4734,60,0,2025-07-24 06:00:00-04:00,2025-07-24 06:59:00-04:00,2025-07-24 07:00:00-04:00,2025-07-24 07:00:00-04:00,1h,False,True
2025-07-24 07:00:00-04:00,2,23373.5,23402.75,23366.5,23386.75,5307,60,0,2025-07-24 07:00:00-04:00,2025-07-24 07:59:00-04:00,2025-07-24 08:00:00-04:00,2025-07-24 08:00:00-04:00,1h,False,True
2025-07-24 08:00:00-04:00,2,23386.0,23392.25,23327.25,23359.75,13818,60,0,2025-07-24 08:00:00-04:00,2025-07-24 08:59:00-04:00,2025-07-24 09:00:00-04:00,2025-07-24 09:00:00-04:00,1h,False,True
2025-07-24 09:00:00-04:00,2,23360.5,23401.0,23334.25,23362.75,67346,60,0,2025-07-24 09:00:00-04:00,2025-07-24 09:59:00-04:00,2025-07-24 10:00:00-04:00,2025-07-24 10:00:00-04:00,1h,False,True
2025-07-24 10:00:00-04:00,2,23363.5,23381.0,23298.25,23372.5,68986,60,0,2025-07-24 10:00:00-04:00,2025-07-24 10:59:00-04:00,2025-07-24 11:00:00-04:00,2025-07-24 11:00:00-04:00,1h,False,True
2025-07-24 11:00:00-04:00,2,23372.5,23400.5,23368.75,23388.0,46101,60,0,2025-07-24 11:00:00-04:00,2025-07-24 11:59:00-04:00,2025-07-24 12:00:00-04:00,2025-07-24 12:00:00-04:00,1h,False,True
2025-07-24 12:00:00-04:00,2,23388.0,23388.75,23340.0,23370.5,42198,60,0,2025-07-24 12:00:00-04:00,2025-07-24 12:59:00-04:00,2025-07-24 13:00:00-04:00,2025-07-24 13:00:00-04:00,1h,False,True
2025-07-24 13:00:00-04:00,2,23370.25,23423.0,23365.75,23384.25,36837,60,0,2025-07-24 13:00:00-04:00,2025-07-24 13:59:00-04:00,2025-07-24 14:00:00-04:00,2025-07-24 14:00:00-04:00,1h,False,True
2025-07-24 14:00:00-04:00,2,23383.75,23422.0,23376.5,23400.75,38377,60,0,2025-07-24 14:00:00-04:00,2025-07-24 14:59:00-04:00,2025-07-24 15:00:00-04:00,2025-07-24 15:00:00-04:00,1h,False,True
2025-07-24 15:00:00-04:00,2,23400.0,23424.5,23372.25,23376.75,52009,60,0,2025-07-24 15:00:00-04:00,2025-07-24 15:59:00-04:00,2025-07-24 16:00:00-04:00,2025-07-24 16:00:00-04:00,1h,False,True
2025-07-24 16:00:00-04:00,2,23376.75,23401.0,23366.25,23395.0,14836,60,0,2025-07-24 16:00:00-04:00,2025-07-24 16:59:00-04:00,2025-07-24 17:00:00-04:00,2025-07-24 17:00:00-04:00,1h,False,True
2025-07-24 18:00:00-04:00,2,23391.5,23420.5,23385.0,23401.25,3190,60,0,2025-07-24 18:00:00-04:00,2025-07-24 18:59:00-04:00,2025-07-24 19:00:00-04:00,2025-07-24 19:00:00-04:00,1h,False,True
2025-07-24 19:00:00-04:00,2,23400.75,23409.75,23390.0,23406.25,2496,60,0,2025-07-24 19:00:00-04:00,2025-07-24 19:59:00-04:00,2025-07-24 20:00:00-04:00,2025-07-24 20:00:00-04:00,1h,False,True
2025-07-24 20:00:00-04:00,2,23406.5,23423.25,23400.5,23414.25,4037,60,0,2025-07-24 20:00:00-04:00,2025-07-24 20:59:00-04:00,2025-07-24 21:00:00-04:00,2025-07-24 21:00:00-04:00,1h,False,True
2025-07-24 21:00:00-04:00,2,23414.75,23434.75,23409.0,23426.75,3302,60,0,2025-07-24 21:00:00-04:00,2025-07-24 21:59:00-04:00,2025-07-24 22:00:00-04:00,2025-07-24 22:00:00-04:00,1h,False,True
2025-07-24 22:00:00-04:00,2,23427.5,23436.5,23420.0,23421.5,2403,60,0,2025-07-24 22:00:00-04:00,2025-07-24 22:59:00-04:00,2025-07-24 23:00:00-04:00,2025-07-24 23:00:00-04:00,1h,False,True
2025-07-24 23:00:00-04:00,2,23422.0,23441.75,23420.75,23428.25,2450,60,0,2025-07-24 23:00:00-04:00,2025-07-24 23:59:00-04:00,2025-07-25 00:00:00-04:00,2025-07-25 00:00:00-04:00,1h,False,True
2025-07-25 00:00:00-04:00,2,23428.5,23431.75,23392.5,23397.75,3155,60,0,2025-07-25 00:00:00-04:00,2025-07-25 00:59:00-04:00,2025-07-25 01:00:00-04:00,2025-07-25 01:00:00-04:00,1h,False,True
2025-07-25 01:00:00-04:00,2,23397.75,23409.5,23395.5,23407.75,1993,60,0,2025-07-25 01:00:00-04:00,2025-07-25 01:59:00-04:00,2025-07-25 02:00:00-04:00,2025-07-25 02:00:00-04:00,1h,False,True
2025-07-25 02:00:00-04:00,2,23408.0,23412.5,23389.0,23390.75,2549,60,0,2025-07-25 02:00:00-04:00,2025-07-25 02:59:00-04:00,2025-07-25 03:00:00-04:00,2025-07-25 03:00:00-04:00,1h,False,True
2025-07-25 03:00:00-04:00,2,23391.5,23394.0,23355.0,23366.25,7539,60,0,2025-07-25 03:00:00-04:00,2025-07-25 03:59:00-04:00,2025-07-25 04:00:00-04:00,2025-07-25 04:00:00-04:00,1h,False,True
2025-07-25 04:00:00-04:00,2,23367.0,23381.25,23348.75,23375.0,5794,60,0,2025-07-25 04:00:00-04:00,2025-07-25 04:59:00-04:00,2025-07-25 05:00:00-04:00,2025-07-25 05:00:00-04:00,1h,False,True
2025-07-25 05:00:00-04:00,2,23375.5,23377.25,23356.25,23374.0,3370,60,0,2025-07-25 05:00:00-04:00,2025-07-25 05:59:00-04:00,2025-07-25 06:00:00-04:00,2025-07-25 06:00:00-04:00,1h,False,True
2025-07-25 06:00:00-04:00,2,23374.25,23391.25,23370.5,23387.75,3352,60,0,2025-07-25 06:00:00-04:00,2025-07-25 06:59:00-04:00,2025-07-25 07:00:00-04:00,2025-07-25 07:00:00-04:00,1h,False,True
2025-07-25 07:00:00-04:00,2,23388.0,23389.0,23360.75,23365.25,4457,60,0,2025-07-25 07:00:00-04:00,2025-07-25 07:59:00-04:00,2025-07-25 08:00:00-04:00,2025-07-25 08:00:00-04:00,1h,False,True
2025-07-25 08:00:00-04:00,2,23365.25,23386.5,23359.5,23371.25,7462,60,0,2025-07-25 08:00:00-04:00,2025-07-25 08:59:00-04:00,2025-07-25 09:00:00-04:00,2025-07-25 09:00:00-04:00,1h,False,True
2025-07-25 09:00:00-04:00,2,23371.25,23408.0,23330.75,23389.25,64295,60,0,2025-07-25 09:00:00-04:00,2025-07-25 09:59:00-04:00,2025-07-25 10:00:00-04:00,2025-07-25 10:00:00-04:00,1h,False,True
2025-07-25 10:00:00-04:00,2,23389.5,23423.5,23384.0,23405.25,62024,60,0,2025-07-25 10:00:00-04:00,2025-07-25 10:59:00-04:00,2025-07-25 11:00:00-04:00,2025-07-25 11:00:00-04:00,1h,False,True
2025-07-25 11:00:00-04:00,2,23405.25,23429.25,23392.75,23421.0,39047,60,0,2025-07-25 11:00:00-04:00,2025-07-25 11:59:00-04:00,2025-07-25 12:00:00-04:00,2025-07-25 12:00:00-04:00,1h,False,True
2025-07-25 12:00:00-04:00,2,23421.0,23476.0,23416.0,23450.5,44682,60,0,2025-07-25 12:00:00-04:00,2025-07-25 12:59:00-04:00,2025-07-25 13:00:00-04:00,2025-07-25 13:00:00-04:00,1h,False,True
2025-07-25 13:00:00-04:00,2,23450.25,23455.0,23432.0,23439.0,28971,60,0,2025-07-25 13:00:00-04:00,2025-07-25 13:59:00-04:00,2025-07-25 14:00:00-04:00,2025-07-25 14:00:00-04:00,1h,False,True
2025-07-25 14:00:00-04:00,2,23439.5,23459.75,23424.0,23443.0,30638,60,0,2025-07-25 14:00:00-04:00,2025-07-25 14:59:00-04:00,2025-07-25 15:00:00-04:00,2025-07-25 15:00:00-04:00,1h,False,True
2025-07-25 15:00:00-04:00,2,23443.0,23455.5,23408.25,23422.5,44541,60,0,2025-07-25 15:00:00-04:00,2025-07-25 15:59:00-04:00,2025-07-25 16:00:00-04:00,2025-07-25 16:00:00-04:00,1h,False,True
2025-07-25 16:00:00-04:00,2,23422.5,23448.75,23407.0,23447.75,18187,60,0,2025-07-25 16:00:00-04:00,2025-07-25 16:59:00-04:00,2025-07-25 17:00:00-04:00,2025-07-25 17:00:00-04:00,1h,False,True
2025-07-27 18:00:00-04:00,2,23520.0,23558.25,23504.0,23515.25,7521,60,0,2025-07-27 18:00:00-04:00,2025-07-27 18:59:00-04:00,2025-07-27 19:00:00-04:00,2025-07-27 19:00:00-04:00,1h,False,True
2025-07-27 19:00:00-04:00,2,23516.0,23556.0,23513.0,23533.75,4960,60,0,2025-07-27 19:00:00-04:00,2025-07-27 19:59:00-04:00,2025-07-27 20:00:00-04:00,2025-07-27 20:00:00-04:00,1h,False,True
2025-07-27 20:00:00-04:00,2,23534.0,23546.0,23525.25,23543.75,3040,60,0,2025-07-27 20:00:00-04:00,2025-07-27 20:59:00-04:00,2025-07-27 21:00:00-04:00,2025-07-27 21:00:00-04:00,1h,False,True
2025-07-27 21:00:00-04:00,2,23543.5,23544.5,23531.0,23542.75,2587,60,0,2025-07-27 21:00:00-04:00,2025-07-27 21:59:00-04:00,2025-07-27 22:00:00-04:00,2025-07-27 22:00:00-04:00,1h,False,True
2025-07-27 22:00:00-04:00,2,23541.75,23566.5,23537.25,23551.75,3180,60,0,2025-07-27 22:00:00-04:00,2025-07-27 22:59:00-04:00,2025-07-27 23:00:00-04:00,2025-07-27 23:00:00-04:00,1h,False,True
2025-07-27 23:00:00-04:00,2,23551.5,23552.75,23541.75,23548.5,1623,60,0,2025-07-27 23:00:00-04:00,2025-07-27 23:59:00-04:00,2025-07-28 00:00:00-04:00,2025-07-28 00:00:00-04:00,1h,False,True
2025-07-28 00:00:00-04:00,2,23549.25,23565.25,23545.0,23560.0,1896,60,0,2025-07-28 00:00:00-04:00,2025-07-28 00:59:00-04:00,2025-07-28 01:00:00-04:00,2025-07-28 01:00:00-04:00,1h,False,True
2025-07-28 01:00:00-04:00,2,23559.5,23578.75,23558.75,23574.0,2931,60,0,2025-07-28 01:00:00-04:00,2025-07-28 01:59:00-04:00,2025-07-28 02:00:00-04:00,2025-07-28 02:00:00-04:00,1h,False,True
2025-07-28 02:00:00-04:00,2,23573.75,23585.25,23560.0,23560.75,3784,60,0,2025-07-28 02:00:00-04:00,2025-07-28 02:59:00-04:00,2025-07-28 03:00:00-04:00,2025-07-28 03:00:00-04:00,1h,False,True
2025-07-28 03:00:00-04:00,2,23560.5,23567.5,23533.5,23547.5,6555,60,0,2025-07-28 03:00:00-04:00,2025-07-28 03:59:00-04:00,2025-07-28 04:00:00-04:00,2025-07-28 04:00:00-04:00,1h,False,True
2025-07-28 04:00:00-04:00,2,23547.75,23549.25,23533.5,23536.75,4452,60,0,2025-07-28 04:00:00-04:00,2025-07-28 04:59:00-04:00,2025-07-28 05:00:00-04:00,2025-07-28 05:00:00-04:00,1h,False,True
2025-07-28 05:00:00-04:00,2,23537.0,23542.5,23522.25,23526.75,3127,60,0,2025-07-28 05:00:00-04:00,2025-07-28 05:59:00-04:00,2025-07-28 06:00:00-04:00,2025-07-28 06:00:00-04:00,1h,False,True
2025-07-28 06:00:00-04:00,2,23526.0,23527.0,23484.75,23494.25,6536,60,0,2025-07-28 06:00:00-04:00,2025-07-28 06:59:00-04:00,2025-07-28 07:00:00-04:00,2025-07-28 07:00:00-04:00,1h,False,True
2025-07-28 07:00:00-04:00,2,23493.5,23507.5,23490.0,23502.0,5622,60,0,2025-07-28 07:00:00-04:00,2025-07-28 07:59:00-04:00,2025-07-28 08:00:00-04:00,2025-07-28 08:00:00-04:00,1h,False,True
2025-07-28 08:00:00-04:00,2,23501.5,23521.0,23486.25,23514.5,8858,60,0,2025-07-28 08:00:00-04:00,2025-07-28 08:59:00-04:00,2025-07-28 09:00:00-04:00,2025-07-28 09:00:00-04:00,1h,False,True
2025-07-28 09:00:00-04:00,2,23514.25,23521.25,23464.75,23520.0,66200,60,0,2025-07-28 09:00:00-04:00,2025-07-28 09:59:00-04:00,2025-07-28 10:00:00-04:00,2025-07-28 10:00:00-04:00,1h,False,True
2025-07-28 10:00:00-04:00,2,23520.25,23529.0,23473.5,23493.0,66816,60,0,2025-07-28 10:00:00-04:00,2025-07-28 10:59:00-04:00,2025-07-28 11:00:00-04:00,2025-07-28 11:00:00-04:00,1h,False,True
2025-07-28 11:00:00-04:00,2,23493.5,23500.0,23436.75,23493.5,49947,60,0,2025-07-28 11:00:00-04:00,2025-07-28 11:59:00-04:00,2025-07-28 12:00:00-04:00,2025-07-28 12:00:00-04:00,1h,False,True
2025-07-28 12:00:00-04:00,2,23494.0,23509.25,23474.0,23485.75,36659,60,0,2025-07-28 12:00:00-04:00,2025-07-28 12:59:00-04:00,2025-07-28 13:00:00-04:00,2025-07-28 13:00:00-04:00,1h,False,True
2025-07-28 13:00:00-04:00,2,23486.0,23488.25,23455.0,23461.25,34076,60,0,2025-07-28 13:00:00-04:00,2025-07-28 13:59:00-04:00,2025-07-28 14:00:00-04:00,2025-07-28 14:00:00-04:00,1h,False,True
2025-07-28 14:00:00-04:00,2,23461.0,23471.0,23440.0,23463.0,35960,60,0,2025-07-28 14:00:00-04:00,2025-07-28 14:59:00-04:00,2025-07-28 15:00:00-04:00,2025-07-28 15:00:00-04:00,1h,False,True
2025-07-28 15:00:00-04:00,2,23462.5,23496.25,23450.0,23491.75,46170,60,0,2025-07-28 15:00:00-04:00,2025-07-28 15:59:00-04:00,2025-07-28 16:00:00-04:00,2025-07-28 16:00:00-04:00,1h,False,True
2025-07-28 16:00:00-04:00,2,23491.75,23512.75,23489.0,23509.25,16812,60,0,2025-07-28 16:00:00-04:00,2025-07-28 16:59:00-04:00,2025-07-28 17:00:00-04:00,2025-07-28 17:00:00-04:00,1h,False,True
2025-07-28 18:00:00-04:00,2,23504.25,23531.0,23503.0,23526.75,3501,60,0,2025-07-28 18:00:00-04:00,2025-07-28 18:59:00-04:00,2025-07-28 19:00:00-04:00,2025-07-28 19:00:00-04:00,1h,False,True
2025-07-28 19:00:00-04:00,2,23526.0,23531.25,23517.5,23528.25,2166,60,0,2025-07-28 19:00:00-04:00,2025-07-28 19:59:00-04:00,2025-07-28 20:00:00-04:00,2025-07-28 20:00:00-04:00,1h,False,True
2025-07-28 20:00:00-04:00,2,23528.75,23537.0,23516.5,23533.5,3375,60,0,2025-07-28 20:00:00-04:00,2025-07-28 20:59:00-04:00,2025-07-28 21:00:00-04:00,2025-07-28 21:00:00-04:00,1h,False,True
2025-07-28 21:00:00-04:00,2,23533.5,23545.0,23526.0,23527.5,2858,60,0,2025-07-28 21:00:00-04:00,2025-07-28 21:59:00-04:00,2025-07-28 22:00:00-04:00,2025-07-28 22:00:00-04:00,1h,False,True
2025-07-28 22:00:00-04:00,2,23527.75,23539.25,23521.25,23538.0,2266,60,0,2025-07-28 22:00:00-04:00,2025-07-28 22:59:00-04:00,2025-07-28 23:00:00-04:00,2025-07-28 23:00:00-04:00,1h,False,True
2025-07-28 23:00:00-04:00,2,23537.75,23547.5,23535.75,23543.25,1962,60,0,2025-07-28 23:00:00-04:00,2025-07-28 23:59:00-04:00,2025-07-29 00:00:00-04:00,2025-07-29 00:00:00-04:00,1h,False,True
2025-07-29 00:00:00-04:00,2,23543.75,23552.0,23539.25,23542.75,1702,60,0,2025-07-29 00:00:00-04:00,2025-07-29 00:59:00-04:00,2025-07-29 01:00:00-04:00,2025-07-29 01:00:00-04:00,1h,False,True
2025-07-29 01:00:00-04:00,2,23542.0,23554.0,23541.0,23547.25,1107,60,0,2025-07-29 01:00:00-04:00,2025-07-29 01:59:00-04:00,2025-07-29 02:00:00-04:00,2025-07-29 02:00:00-04:00,1h,False,True
2025-07-29 02:00:00-04:00,2,23547.75,23555.0,23541.5,23545.25,2748,60,0,2025-07-29 02:00:00-04:00,2025-07-29 02:59:00-04:00,2025-07-29 03:00:00-04:00,2025-07-29 03:00:00-04:00,1h,False,True
2025-07-29 03:00:00-04:00,2,23545.5,23598.5,23545.0,23588.5,7333,60,0,2025-07-29 03:00:00-04:00,2025-07-29 03:59:00-04:00,2025-07-29 04:00:00-04:00,2025-07-29 04:00:00-04:00,1h,False,True
2025-07-29 04:00:00-04:00,2,23588.25,23593.25,23575.5,23582.5,4769,60,0,2025-07-29 04:00:00-04:00,2025-07-29 04:59:00-04:00,2025-07-29 05:00:00-04:00,2025-07-29 05:00:00-04:00,1h,False,True
2025-07-29 05:00:00-04:00,2,23582.75,23607.0,23579.75,23599.25,5172,60,0,2025-07-29 05:00:00-04:00,2025-07-29 05:59:00-04:00,2025-07-29 06:00:00-04:00,2025-07-29 06:00:00-04:00,1h,False,True
