ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,ts_utc,ts_open_et,gday,selected,minor_gap_before,segment_id,ts_close_et,globex_day,session,minutes_of_day
2026-07-06T04:45:00.000000000Z,33,1,42004177,29826.75,29831.75,29820.75,29827.5,93,NQU6,2026-07-06 04:45:00+00:00,2026-07-06 00:45:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:46:00-04:00,2026-07-06,overnight,45
2026-07-06T04:46:00.000000000Z,33,1,42004177,29829.5,29831.0,29823.25,29823.75,39,NQU6,2026-07-06 04:46:00+00:00,2026-07-06 00:46:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:47:00-04:00,2026-07-06,overnight,46
2026-07-06T04:47:00.000000000Z,33,1,42004177,29823.5,29824.75,29818.5,29818.75,27,NQU6,2026-07-06 04:47:00+00:00,2026-07-06 00:47:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:48:00-04:00,2026-07-06,overnight,47
2026-07-06T04:48:00.000000000Z,33,1,42004177,29819.0,29824.75,29815.75,29822.5,74,NQU6,2026-07-06 04:48:00+00:00,2026-07-06 00:48:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:49:00-04:00,2026-07-06,overnight,48
2026-07-06T04:49:00.000000000Z,33,1,42004177,29825.0,29830.75,29819.0,29819.5,47,NQU6,2026-07-06 04:49:00+00:00,2026-07-06 00:49:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:50:00-04:00,2026-07-06,overnight,49
2026-07-06T04:50:00.000000000Z,33,1,42004177,29817.75,29821.5,29813.0,29817.5,82,NQU6,2026-07-06 04:50:00+00:00,2026-07-06 00:50:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:51:00-04:00,2026-07-06,overnight,50
2026-07-06T04:51:00.000000000Z,33,1,42004177,29818.25,29824.0,29814.75,29815.5,67,NQU6,2026-07-06 04:51:00+00:00,2026-07-06 00:51:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:52:00-04:00,2026-07-06,overnight,51
2026-07-06T04:52:00.000000000Z,33,1,42004177,29816.75,29823.0,29816.75,29822.0,22,NQU6,2026-07-06 04:52:00+00:00,2026-07-06 00:52:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:53:00-04:00,2026-07-06,overnight,52
2026-07-06T04:53:00.000000000Z,33,1,42004177,29823.75,29828.25,29822.75,29826.25,77,NQU6,2026-07-06 04:53:00+00:00,2026-07-06 00:53:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:54:00-04:00,2026-07-06,overnight,53
2026-07-06T04:54:00.000000000Z,33,1,42004177,29823.25,29831.75,29818.0,29829.75,114,NQU6,2026-07-06 04:54:00+00:00,2026-07-06 00:54:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:55:00-04:00,2026-07-06,overnight,54
2026-07-06T04:55:00.000000000Z,33,1,42004177,29830.25,29835.5,29826.5,29832.75,56,NQU6,2026-07-06 04:55:00+00:00,2026-07-06 00:55:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:56:00-04:00,2026-07-06,overnight,55
2026-07-06T04:56:00.000000000Z,33,1,42004177,29830.5,29840.5,29830.5,29837.0,99,NQU6,2026-07-06 04:56:00+00:00,2026-07-06 00:56:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:57:00-04:00,2026-07-06,overnight,56
2026-07-06T04:57:00.000000000Z,33,1,42004177,29834.5,29835.5,29828.75,29828.75,79,NQU6,2026-07-06 04:57:00+00:00,2026-07-06 00:57:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:58:00-04:00,2026-07-06,overnight,57
2026-07-06T04:58:00.000000000Z,33,1,42004177,29828.25,29830.75,29825.25,29827.25,59,NQU6,2026-07-06 04:58:00+00:00,2026-07-06 00:58:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 00:59:00-04:00,2026-07-06,overnight,58
2026-07-06T04:59:00.000000000Z,33,1,42004177,29825.0,29828.75,29820.25,29828.25,42,NQU6,2026-07-06 04:59:00+00:00,2026-07-06 00:59:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:00:00-04:00,2026-07-06,overnight,59
2026-07-06T05:00:00.000000000Z,33,1,42004177,29829.5,29830.5,29818.5,29820.25,50,NQU6,2026-07-06 05:00:00+00:00,2026-07-06 01:00:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:01:00-04:00,2026-07-06,overnight,60
2026-07-06T05:01:00.000000000Z,33,1,42004177,29821.25,29821.75,29814.25,29814.25,56,NQU6,2026-07-06 05:01:00+00:00,2026-07-06 01:01:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:02:00-04:00,2026-07-06,overnight,61
2026-07-06T05:02:00.000000000Z,33,1,42004177,29814.5,29815.75,29805.5,29807.0,90,NQU6,2026-07-06 05:02:00+00:00,2026-07-06 01:02:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:03:00-04:00,2026-07-06,overnight,62
2026-07-06T05:03:00.000000000Z,33,1,42004177,29807.0,29810.5,29801.75,29801.75,96,NQU6,2026-07-06 05:03:00+00:00,2026-07-06 01:03:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:04:00-04:00,2026-07-06,overnight,63
2026-07-06T05:04:00.000000000Z,33,1,42004177,29801.25,29802.25,29792.75,29795.25,108,NQU6,2026-07-06 05:04:00+00:00,2026-07-06 01:04:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:05:00-04:00,2026-07-06,overnight,64
2026-07-06T05:05:00.000000000Z,33,1,42004177,29800.0,29809.25,29798.0,29802.0,47,NQU6,2026-07-06 05:05:00+00:00,2026-07-06 01:05:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:06:00-04:00,2026-07-06,overnight,65
2026-07-06T05:06:00.000000000Z,33,1,42004177,29802.0,29810.0,29796.75,29806.75,100,NQU6,2026-07-06 05:06:00+00:00,2026-07-06 01:06:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:07:00-04:00,2026-07-06,overnight,66
2026-07-06T05:07:00.000000000Z,33,1,42004177,29805.25,29818.75,29805.25,29818.0,67,NQU6,2026-07-06 05:07:00+00:00,2026-07-06 01:07:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:08:00-04:00,2026-07-06,overnight,67
2026-07-06T05:08:00.000000000Z,33,1,42004177,29817.75,29821.75,29802.75,29802.75,99,NQU6,2026-07-06 05:08:00+00:00,2026-07-06 01:08:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:09:00-04:00,2026-07-06,overnight,68
2026-07-06T05:09:00.000000000Z,33,1,42004177,29802.5,29805.75,29799.0,29801.5,55,NQU6,2026-07-06 05:09:00+00:00,2026-07-06 01:09:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:10:00-04:00,2026-07-06,overnight,69
2026-07-06T05:10:00.000000000Z,33,1,42004177,29802.25,29814.75,29799.0,29814.75,70,NQU6,2026-07-06 05:10:00+00:00,2026-07-06 01:10:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:11:00-04:00,2026-07-06,overnight,70
2026-07-06T05:11:00.000000000Z,33,1,42004177,29815.5,29823.25,29815.0,29820.75,59,NQU6,2026-07-06 05:11:00+00:00,2026-07-06 01:11:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:12:00-04:00,2026-07-06,overnight,71
2026-07-06T05:12:00.000000000Z,33,1,42004177,29821.25,29821.25,29811.25,29812.0,27,NQU6,2026-07-06 05:12:00+00:00,2026-07-06 01:12:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:13:00-04:00,2026-07-06,overnight,72
2026-07-06T05:13:00.000000000Z,33,1,42004177,29809.75,29811.0,29802.75,29804.0,43,NQU6,2026-07-06 05:13:00+00:00,2026-07-06 01:13:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:14:00-04:00,2026-07-06,overnight,73
2026-07-06T05:14:00.000000000Z,33,1,42004177,29806.25,29808.0,29803.75,29807.25,17,NQU6,2026-07-06 05:14:00+00:00,2026-07-06 01:14:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:15:00-04:00,2026-07-06,overnight,74
2026-07-06T05:15:00.000000000Z,33,1,42004177,29809.25,29811.75,29802.5,29810.75,57,NQU6,2026-07-06 05:15:00+00:00,2026-07-06 01:15:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:16:00-04:00,2026-07-06,overnight,75
2026-07-06T05:16:00.000000000Z,33,1,42004177,29813.25,29818.5,29810.5,29812.25,49,NQU6,2026-07-06 05:16:00+00:00,2026-07-06 01:16:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:17:00-04:00,2026-07-06,overnight,76
2026-07-06T05:17:00.000000000Z,33,1,42004177,29814.75,29814.75,29808.0,29811.75,19,NQU6,2026-07-06 05:17:00+00:00,2026-07-06 01:17:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:18:00-04:00,2026-07-06,overnight,77
2026-07-06T05:18:00.000000000Z,33,1,42004177,29810.25,29813.5,29805.0,29813.5,22,NQU6,2026-07-06 05:18:00+00:00,2026-07-06 01:18:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:19:00-04:00,2026-07-06,overnight,78
2026-07-06T05:19:00.000000000Z,33,1,42004177,29814.25,29815.25,29809.0,29812.75,24,NQU6,2026-07-06 05:19:00+00:00,2026-07-06 01:19:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:20:00-04:00,2026-07-06,overnight,79
2026-07-06T05:20:00.000000000Z,33,1,42004177,29812.5,29812.5,29802.5,29802.5,67,NQU6,2026-07-06 05:20:00+00:00,2026-07-06 01:20:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:21:00-04:00,2026-07-06,overnight,80
2026-07-06T05:21:00.000000000Z,33,1,42004177,29801.75,29803.75,29787.25,29788.5,108,NQU6,2026-07-06 05:21:00+00:00,2026-07-06 01:21:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:22:00-04:00,2026-07-06,overnight,81
2026-07-06T05:22:00.000000000Z,33,1,42004177,29787.75,29790.25,29784.5,29785.5,97,NQU6,2026-07-06 05:22:00+00:00,2026-07-06 01:22:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:23:00-04:00,2026-07-06,overnight,82
2026-07-06T05:23:00.000000000Z,33,1,42004177,29786.5,29792.5,29784.5,29788.75,113,NQU6,2026-07-06 05:23:00+00:00,2026-07-06 01:23:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:24:00-04:00,2026-07-06,overnight,83
2026-07-06T05:24:00.000000000Z,33,1,42004177,29790.25,29792.25,29781.75,29784.75,109,NQU6,2026-07-06 05:24:00+00:00,2026-07-06 01:24:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:25:00-04:00,2026-07-06,overnight,84
2026-07-06T05:25:00.000000000Z,33,1,42004177,29782.75,29790.0,29777.0,29788.25,122,NQU6,2026-07-06 05:25:00+00:00,2026-07-06 01:25:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:26:00-04:00,2026-07-06,overnight,85
2026-07-06T05:26:00.000000000Z,33,1,42004177,29789.0,29794.75,29787.5,29789.5,63,NQU6,2026-07-06 05:26:00+00:00,2026-07-06 01:26:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:27:00-04:00,2026-07-06,overnight,86
2026-07-06T05:27:00.000000000Z,33,1,42004177,29789.5,29794.0,29777.5,29780.75,65,NQU6,2026-07-06 05:27:00+00:00,2026-07-06 01:27:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:28:00-04:00,2026-07-06,overnight,87
2026-07-06T05:28:00.000000000Z,33,1,42004177,29784.0,29785.0,29777.75,29782.0,43,NQU6,2026-07-06 05:28:00+00:00,2026-07-06 01:28:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:29:00-04:00,2026-07-06,overnight,88
2026-07-06T05:29:00.000000000Z,33,1,42004177,29782.0,29782.0,29767.75,29769.5,86,NQU6,2026-07-06 05:29:00+00:00,2026-07-06 01:29:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:30:00-04:00,2026-07-06,overnight,89
2026-07-06T05:30:00.000000000Z,33,1,42004177,29770.0,29770.0,29757.5,29762.75,146,NQU6,2026-07-06 05:30:00+00:00,2026-07-06 01:30:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:31:00-04:00,2026-07-06,overnight,90
2026-07-06T05:31:00.000000000Z,33,1,42004177,29765.25,29765.75,29753.75,29760.5,57,NQU6,2026-07-06 05:31:00+00:00,2026-07-06 01:31:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:32:00-04:00,2026-07-06,overnight,91
2026-07-06T05:32:00.000000000Z,33,1,42004177,29761.5,29767.75,29760.25,29766.5,50,NQU6,2026-07-06 05:32:00+00:00,2026-07-06 01:32:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:33:00-04:00,2026-07-06,overnight,92
2026-07-06T05:33:00.000000000Z,33,1,42004177,29764.25,29767.25,29757.25,29760.25,54,NQU6,2026-07-06 05:33:00+00:00,2026-07-06 01:33:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:34:00-04:00,2026-07-06,overnight,93
2026-07-06T05:34:00.000000000Z,33,1,42004177,29761.5,29761.5,29752.5,29756.0,64,NQU6,2026-07-06 05:34:00+00:00,2026-07-06 01:34:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:35:00-04:00,2026-07-06,overnight,94
2026-07-06T05:35:00.000000000Z,33,1,42004177,29755.25,29763.25,29755.0,29763.25,87,NQU6,2026-07-06 05:35:00+00:00,2026-07-06 01:35:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:36:00-04:00,2026-07-06,overnight,95
2026-07-06T05:36:00.000000000Z,33,1,42004177,29762.5,29773.0,29760.0,29772.0,78,NQU6,2026-07-06 05:36:00+00:00,2026-07-06 01:36:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:37:00-04:00,2026-07-06,overnight,96
2026-07-06T05:37:00.000000000Z,33,1,42004177,29772.5,29780.5,29771.0,29779.75,87,NQU6,2026-07-06 05:37:00+00:00,2026-07-06 01:37:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:38:00-04:00,2026-07-06,overnight,97
2026-07-06T05:38:00.000000000Z,33,1,42004177,29778.75,29780.25,29771.0,29778.5,52,NQU6,2026-07-06 05:38:00+00:00,2026-07-06 01:38:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:39:00-04:00,2026-07-06,overnight,98
2026-07-06T05:39:00.000000000Z,33,1,42004177,29778.75,29782.5,29774.25,29774.25,47,NQU6,2026-07-06 05:39:00+00:00,2026-07-06 01:39:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:40:00-04:00,2026-07-06,overnight,99
2026-07-06T05:40:00.000000000Z,33,1,42004177,29775.5,29790.5,29773.0,29787.0,198,NQU6,2026-07-06 05:40:00+00:00,2026-07-06 01:40:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:41:00-04:00,2026-07-06,overnight,100
2026-07-06T05:41:00.000000000Z,33,1,42004177,29785.75,29788.75,29779.75,29783.25,83,NQU6,2026-07-06 05:41:00+00:00,2026-07-06 01:41:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:42:00-04:00,2026-07-06,overnight,101
2026-07-06T05:42:00.000000000Z,33,1,42004177,29784.75,29786.5,29780.0,29785.25,51,NQU6,2026-07-06 05:42:00+00:00,2026-07-06 01:42:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:43:00-04:00,2026-07-06,overnight,102
2026-07-06T05:43:00.000000000Z,33,1,42004177,29785.5,29796.75,29785.25,29791.75,90,NQU6,2026-07-06 05:43:00+00:00,2026-07-06 01:43:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:44:00-04:00,2026-07-06,overnight,103
2026-07-06T05:44:00.000000000Z,33,1,42004177,29792.25,29799.0,29788.25,29788.25,45,NQU6,2026-07-06 05:44:00+00:00,2026-07-06 01:44:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:45:00-04:00,2026-07-06,overnight,104
2026-07-06T05:45:00.000000000Z,33,1,42004177,29789.5,29791.0,29780.25,29780.5,63,NQU6,2026-07-06 05:45:00+00:00,2026-07-06 01:45:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:46:00-04:00,2026-07-06,overnight,105
2026-07-06T05:46:00.000000000Z,33,1,42004177,29780.0,29782.0,29775.5,29776.0,49,NQU6,2026-07-06 05:46:00+00:00,2026-07-06 01:46:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:47:00-04:00,2026-07-06,overnight,106
2026-07-06T05:47:00.000000000Z,33,1,42004177,29778.25,29780.75,29767.0,29768.75,96,NQU6,2026-07-06 05:47:00+00:00,2026-07-06 01:47:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:48:00-04:00,2026-07-06,overnight,107
2026-07-06T05:48:00.000000000Z,33,1,42004177,29771.0,29772.0,29766.25,29769.5,46,NQU6,2026-07-06 05:48:00+00:00,2026-07-06 01:48:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:49:00-04:00,2026-07-06,overnight,108
2026-07-06T05:49:00.000000000Z,33,1,42004177,29767.5,29773.5,29767.5,29772.0,44,NQU6,2026-07-06 05:49:00+00:00,2026-07-06 01:49:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:50:00-04:00,2026-07-06,overnight,109
2026-07-06T05:50:00.000000000Z,33,1,42004177,29771.25,29779.0,29770.0,29771.25,44,NQU6,2026-07-06 05:50:00+00:00,2026-07-06 01:50:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:51:00-04:00,2026-07-06,overnight,110
2026-07-06T05:51:00.000000000Z,33,1,42004177,29774.25,29783.0,29772.75,29779.75,51,NQU6,2026-07-06 05:51:00+00:00,2026-07-06 01:51:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:52:00-04:00,2026-07-06,overnight,111
2026-07-06T05:52:00.000000000Z,33,1,42004177,29779.75,29793.5,29779.75,29793.5,36,NQU6,2026-07-06 05:52:00+00:00,2026-07-06 01:52:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:53:00-04:00,2026-07-06,overnight,112
2026-07-06T05:53:00.000000000Z,33,1,42004177,29793.25,29797.0,29790.25,29797.0,67,NQU6,2026-07-06 05:53:00+00:00,2026-07-06 01:53:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:54:00-04:00,2026-07-06,overnight,113
2026-07-06T05:54:00.000000000Z,33,1,42004177,29794.5,29801.0,29793.25,29796.5,67,NQU6,2026-07-06 05:54:00+00:00,2026-07-06 01:54:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:55:00-04:00,2026-07-06,overnight,114
2026-07-06T05:55:00.000000000Z,33,1,42004177,29793.75,29800.5,29791.25,29797.25,81,NQU6,2026-07-06 05:55:00+00:00,2026-07-06 01:55:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:56:00-04:00,2026-07-06,overnight,115
2026-07-06T05:56:00.000000000Z,33,1,42004177,29795.5,29798.5,29793.25,29794.75,26,NQU6,2026-07-06 05:56:00+00:00,2026-07-06 01:56:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:57:00-04:00,2026-07-06,overnight,116
2026-07-06T05:57:00.000000000Z,33,1,42004177,29796.5,29801.5,29796.5,29797.0,47,NQU6,2026-07-06 05:57:00+00:00,2026-07-06 01:57:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:58:00-04:00,2026-07-06,overnight,117
2026-07-06T05:58:00.000000000Z,33,1,42004177,29797.0,29797.5,29789.0,29790.0,49,NQU6,2026-07-06 05:58:00+00:00,2026-07-06 01:58:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 01:59:00-04:00,2026-07-06,overnight,118
2026-07-06T05:59:00.000000000Z,33,1,42004177,29791.5,29797.0,29789.0,29790.5,39,NQU6,2026-07-06 05:59:00+00:00,2026-07-06 01:59:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:00:00-04:00,2026-07-06,overnight,119
2026-07-06T06:00:00.000000000Z,33,1,42004177,29791.5,29802.5,29791.5,29800.0,139,NQU6,2026-07-06 06:00:00+00:00,2026-07-06 02:00:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:01:00-04:00,2026-07-06,overnight,120
2026-07-06T06:01:00.000000000Z,33,1,42004177,29796.0,29807.5,29794.25,29800.75,73,NQU6,2026-07-06 06:01:00+00:00,2026-07-06 02:01:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:02:00-04:00,2026-07-06,overnight,121
2026-07-06T06:02:00.000000000Z,33,1,42004177,29803.5,29803.5,29793.25,29795.25,77,NQU6,2026-07-06 06:02:00+00:00,2026-07-06 02:02:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:03:00-04:00,2026-07-06,overnight,122
2026-07-06T06:03:00.000000000Z,33,1,42004177,29795.0,29798.5,29786.5,29798.5,66,NQU6,2026-07-06 06:03:00+00:00,2026-07-06 02:03:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:04:00-04:00,2026-07-06,overnight,123
2026-07-06T06:04:00.000000000Z,33,1,42004177,29797.5,29798.5,29788.75,29790.75,78,NQU6,2026-07-06 06:04:00+00:00,2026-07-06 02:04:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:05:00-04:00,2026-07-06,overnight,124
2026-07-06T06:05:00.000000000Z,33,1,42004177,29793.25,29797.25,29783.25,29784.5,61,NQU6,2026-07-06 06:05:00+00:00,2026-07-06 02:05:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:06:00-04:00,2026-07-06,overnight,125
2026-07-06T06:06:00.000000000Z,33,1,42004177,29785.75,29786.75,29773.75,29784.5,74,NQU6,2026-07-06 06:06:00+00:00,2026-07-06 02:06:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:07:00-04:00,2026-07-06,overnight,126
2026-07-06T06:07:00.000000000Z,33,1,42004177,29785.5,29787.0,29777.75,29782.75,68,NQU6,2026-07-06 06:07:00+00:00,2026-07-06 02:07:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:08:00-04:00,2026-07-06,overnight,127
2026-07-06T06:08:00.000000000Z,33,1,42004177,29780.25,29784.0,29773.5,29774.0,58,NQU6,2026-07-06 06:08:00+00:00,2026-07-06 02:08:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:09:00-04:00,2026-07-06,overnight,128
2026-07-06T06:09:00.000000000Z,33,1,42004177,29773.0,29776.5,29768.75,29769.0,95,NQU6,2026-07-06 06:09:00+00:00,2026-07-06 02:09:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:10:00-04:00,2026-07-06,overnight,129
2026-07-06T06:10:00.000000000Z,33,1,42004177,29768.25,29771.0,29761.25,29763.75,111,NQU6,2026-07-06 06:10:00+00:00,2026-07-06 02:10:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:11:00-04:00,2026-07-06,overnight,130
2026-07-06T06:11:00.000000000Z,33,1,42004177,29764.5,29765.5,29758.5,29759.25,38,NQU6,2026-07-06 06:11:00+00:00,2026-07-06 02:11:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:12:00-04:00,2026-07-06,overnight,131
2026-07-06T06:12:00.000000000Z,33,1,42004177,29757.5,29765.75,29755.0,29765.75,74,NQU6,2026-07-06 06:12:00+00:00,2026-07-06 02:12:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:13:00-04:00,2026-07-06,overnight,132
2026-07-06T06:13:00.000000000Z,33,1,42004177,29762.5,29764.75,29755.5,29755.5,32,NQU6,2026-07-06 06:13:00+00:00,2026-07-06 02:13:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:14:00-04:00,2026-07-06,overnight,133
2026-07-06T06:14:00.000000000Z,33,1,42004177,29756.25,29762.0,29754.75,29759.75,45,NQU6,2026-07-06 06:14:00+00:00,2026-07-06 02:14:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:15:00-04:00,2026-07-06,overnight,134
2026-07-06T06:15:00.000000000Z,33,1,42004177,29760.75,29764.75,29756.75,29761.75,48,NQU6,2026-07-06 06:15:00+00:00,2026-07-06 02:15:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:16:00-04:00,2026-07-06,overnight,135
2026-07-06T06:16:00.000000000Z,33,1,42004177,29765.0,29769.0,29761.0,29761.5,96,NQU6,2026-07-06 06:16:00+00:00,2026-07-06 02:16:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:17:00-04:00,2026-07-06,overnight,136
2026-07-06T06:17:00.000000000Z,33,1,42004177,29761.75,29770.0,29761.75,29767.75,69,NQU6,2026-07-06 06:17:00+00:00,2026-07-06 02:17:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:18:00-04:00,2026-07-06,overnight,137
2026-07-06T06:18:00.000000000Z,33,1,42004177,29767.5,29769.5,29759.25,29766.0,60,NQU6,2026-07-06 06:18:00+00:00,2026-07-06 02:18:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:19:00-04:00,2026-07-06,overnight,138
2026-07-06T06:19:00.000000000Z,33,1,42004177,29764.0,29764.5,29760.0,29761.75,24,NQU6,2026-07-06 06:19:00+00:00,2026-07-06 02:19:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:20:00-04:00,2026-07-06,overnight,139
2026-07-06T06:20:00.000000000Z,33,1,42004177,29759.25,29761.25,29755.25,29758.75,38,NQU6,2026-07-06 06:20:00+00:00,2026-07-06 02:20:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:21:00-04:00,2026-07-06,overnight,140
2026-07-06T06:21:00.000000000Z,33,1,42004177,29761.25,29770.0,29759.75,29768.0,68,NQU6,2026-07-06 06:21:00+00:00,2026-07-06 02:21:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:22:00-04:00,2026-07-06,overnight,141
2026-07-06T06:22:00.000000000Z,33,1,42004177,29769.0,29773.5,29762.5,29763.5,61,NQU6,2026-07-06 06:22:00+00:00,2026-07-06 02:22:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:23:00-04:00,2026-07-06,overnight,142
2026-07-06T06:23:00.000000000Z,33,1,42004177,29764.0,29773.0,29764.0,29771.0,40,NQU6,2026-07-06 06:23:00+00:00,2026-07-06 02:23:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:24:00-04:00,2026-07-06,overnight,143
2026-07-06T06:24:00.000000000Z,33,1,42004177,29768.5,29778.5,29765.25,29773.5,65,NQU6,2026-07-06 06:24:00+00:00,2026-07-06 02:24:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:25:00-04:00,2026-07-06,overnight,144
2026-07-06T06:25:00.000000000Z,33,1,42004177,29775.75,29793.75,29772.25,29792.25,124,NQU6,2026-07-06 06:25:00+00:00,2026-07-06 02:25:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:26:00-04:00,2026-07-06,overnight,145
2026-07-06T06:26:00.000000000Z,33,1,42004177,29793.5,29794.0,29787.75,29793.5,50,NQU6,2026-07-06 06:26:00+00:00,2026-07-06 02:26:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:27:00-04:00,2026-07-06,overnight,146
2026-07-06T06:27:00.000000000Z,33,1,42004177,29791.0,29795.0,29790.75,29793.0,40,NQU6,2026-07-06 06:27:00+00:00,2026-07-06 02:27:00-04:00,2026-07-06,NQU6,False,25,2026-07-06 02:28:00-04:00,2026-07-06,overnight,147
