bucket_open_et,open,high,low,close,volume,n_source_minutes,source_first_ts,source_last_ts,bucket_close_et,availability_et,tf,complete
2026-07-08 10:00:00-04:00,29366.25,29389.25,29235.25,29292.5,38411,30,2026-07-08 10:00:00-04:00,2026-07-08 10:29:00-04:00,2026-07-08 10:30:00-04:00,2026-07-08 10:30:00-04:00,30m,True
2026-07-08 10:30:00-04:00,29292.75,29335.25,29151.0,29212.0,38867,30,2026-07-08 10:30:00-04:00,2026-07-08 10:59:00-04:00,2026-07-08 11:00:00-04:00,2026-07-08 11:00:00-04:00,30m,True
2026-07-08 11:00:00-04:00,29212.25,29224.25,29034.5,29057.75,29087,30,2026-07-08 11:00:00-04:00,2026-07-08 11:29:00-04:00,2026-07-08 11:30:00-04:00,2026-07-08 11:30:00-04:00,30m,True
2026-07-08 11:30:00-04:00,29058.0,29153.0,29034.0,29096.25,25875,30,2026-07-08 11:30:00-04:00,2026-07-08 11:59:00-04:00,2026-07-08 12:00:00-04:00,2026-07-08 12:00:00-04:00,30m,True
2026-07-08 12:00:00-04:00,29097.25,29303.25,29092.75,29277.0,27010,30,2026-07-08 12:00:00-04:00,2026-07-08 12:29:00-04:00,2026-07-08 12:30:00-04:00,2026-07-08 12:30:00-04:00,30m,True
2026-07-08 12:30:00-04:00,29275.5,29377.0,29245.5,29373.25,26124,30,2026-07-08 12:30:00-04:00,2026-07-08 12:59:00-04:00,2026-07-08 13:00:00-04:00,2026-07-08 13:00:00-04:00,30m,True
2026-07-08 13:00:00-04:00,29372.25,29445.25,29334.75,29440.25,20305,30,2026-07-08 13:00:00-04:00,2026-07-08 13:29:00-04:00,2026-07-08 13:30:00-04:00,2026-07-08 13:30:00-04:00,30m,True
2026-07-08 13:30:00-04:00,29441.5,29457.75,29324.25,29352.5,18539,30,2026-07-08 13:30:00-04:00,2026-07-08 13:59:00-04:00,2026-07-08 14:00:00-04:00,2026-07-08 14:00:00-04:00,30m,True
2026-07-08 14:00:00-04:00,29352.25,29429.25,29330.0,29372.75,15212,30,2026-07-08 14:00:00-04:00,2026-07-08 14:29:00-04:00,2026-07-08 14:30:00-04:00,2026-07-08 14:30:00-04:00,30m,True
2026-07-08 14:30:00-04:00,29371.75,29424.25,29347.5,29405.75,14336,30,2026-07-08 14:30:00-04:00,2026-07-08 14:59:00-04:00,2026-07-08 15:00:00-04:00,2026-07-08 15:00:00-04:00,30m,True
2026-07-08 15:00:00-04:00,29405.75,29438.75,29375.75,29425.25,14178,30,2026-07-08 15:00:00-04:00,2026-07-08 15:29:00-04:00,2026-07-08 15:30:00-04:00,2026-07-08 15:30:00-04:00,30m,True
2026-07-08 15:30:00-04:00,29425.0,29500.0,29381.0,29457.5,28682,30,2026-07-08 15:30:00-04:00,2026-07-08 15:59:00-04:00,2026-07-08 16:00:00-04:00,2026-07-08 16:00:00-04:00,30m,True
2026-07-08 16:00:00-04:00,29457.0,29468.5,29386.5,29394.25,11097,30,2026-07-08 16:00:00-04:00,2026-07-08 16:29:00-04:00,2026-07-08 16:30:00-04:00,2026-07-08 16:30:00-04:00,30m,True
2026-07-08 16:30:00-04:00,29394.75,29407.25,29353.25,29391.25,5046,30,2026-07-08 16:30:00-04:00,2026-07-08 16:59:00-04:00,2026-07-08 17:00:00-04:00,2026-07-08 17:00:00-04:00,30m,True
2026-07-08 18:00:00-04:00,29412.0,29449.25,29402.75,29424.25,2847,30,2026-07-08 18:00:00-04:00,2026-07-08 18:29:00-04:00,2026-07-08 18:30:00-04:00,2026-07-08 18:30:00-04:00,30m,True
2026-07-08 18:30:00-04:00,29424.5,29439.5,29405.5,29425.5,1202,30,2026-07-08 18:30:00-04:00,2026-07-08 18:59:00-04:00,2026-07-08 19:00:00-04:00,2026-07-08 19:00:00-04:00,30m,True
2026-07-08 19:00:00-04:00,29424.0,29457.5,29395.0,29424.75,2227,30,2026-07-08 19:00:00-04:00,2026-07-08 19:29:00-04:00,2026-07-08 19:30:00-04:00,2026-07-08 19:30:00-04:00,30m,True
2026-07-08 19:30:00-04:00,29421.0,29503.25,29400.75,29491.25,3636,30,2026-07-08 19:30:00-04:00,2026-07-08 19:59:00-04:00,2026-07-08 20:00:00-04:00,2026-07-08 20:00:00-04:00,30m,True
2026-07-08 20:00:00-04:00,29491.0,29567.75,29491.0,29561.75,6466,30,2026-07-08 20:00:00-04:00,2026-07-08 20:29:00-04:00,2026-07-08 20:30:00-04:00,2026-07-08 20:30:00-04:00,30m,True
2026-07-08 20:30:00-04:00,29563.25,29583.0,29486.25,29503.5,4804,30,2026-07-08 20:30:00-04:00,2026-07-08 20:59:00-04:00,2026-07-08 21:00:00-04:00,2026-07-08 21:00:00-04:00,30m,True
2026-07-08 21:00:00-04:00,29504.5,29555.25,29462.75,29529.0,4433,30,2026-07-08 21:00:00-04:00,2026-07-08 21:29:00-04:00,2026-07-08 21:30:00-04:00,2026-07-08 21:30:00-04:00,30m,True
2026-07-08 21:30:00-04:00,29531.75,29541.25,29444.5,29449.0,3874,30,2026-07-08 21:30:00-04:00,2026-07-08 21:59:00-04:00,2026-07-08 22:00:00-04:00,2026-07-08 22:00:00-04:00,30m,True
2026-07-08 22:00:00-04:00,29450.5,29579.0,29426.0,29533.75,5771,30,2026-07-08 22:00:00-04:00,2026-07-08 22:29:00-04:00,2026-07-08 22:30:00-04:00,2026-07-08 22:30:00-04:00,30m,True
2026-07-08 22:30:00-04:00,29534.0,29544.25,29419.0,29429.5,4614,30,2026-07-08 22:30:00-04:00,2026-07-08 22:59:00-04:00,2026-07-08 23:00:00-04:00,2026-07-08 23:00:00-04:00,30m,True
2026-07-08 23:00:00-04:00,29430.75,29481.5,29396.5,29480.0,3501,30,2026-07-08 23:00:00-04:00,2026-07-08 23:29:00-04:00,2026-07-08 23:30:00-04:00,2026-07-08 23:30:00-04:00,30m,True
2026-07-08 23:30:00-04:00,29480.75,29518.0,29474.25,29506.75,2213,30,2026-07-08 23:30:00-04:00,2026-07-08 23:59:00-04:00,2026-07-09 00:00:00-04:00,2026-07-09 00:00:00-04:00,30m,True
2026-07-09 00:00:00-04:00,29507.5,29518.5,29462.5,29474.5,1819,30,2026-07-09 00:00:00-04:00,2026-07-09 00:29:00-04:00,2026-07-09 00:30:00-04:00,2026-07-09 00:30:00-04:00,30m,True
2026-07-09 00:30:00-04:00,29475.0,29558.5,29475.0,29554.0,2643,30,2026-07-09 00:30:00-04:00,2026-07-09 00:59:00-04:00,2026-07-09 01:00:00-04:00,2026-07-09 01:00:00-04:00,30m,True
2026-07-09 01:00:00-04:00,29554.75,29597.0,29508.75,29515.0,4167,30,2026-07-09 01:00:00-04:00,2026-07-09 01:29:00-04:00,2026-07-09 01:30:00-04:00,2026-07-09 01:30:00-04:00,30m,True
2026-07-09 01:30:00-04:00,29513.75,29610.0,29474.75,29607.75,3715,30,2026-07-09 01:30:00-04:00,2026-07-09 01:59:00-04:00,2026-07-09 02:00:00-04:00,2026-07-09 02:00:00-04:00,30m,True
2026-07-09 02:00:00-04:00,29606.5,29644.25,29572.25,29628.5,4262,30,2026-07-09 02:00:00-04:00,2026-07-09 02:29:00-04:00,2026-07-09 02:30:00-04:00,2026-07-09 02:30:00-04:00,30m,True
2026-07-09 02:30:00-04:00,29628.5,29637.0,29597.75,29612.0,2978,30,2026-07-09 02:30:00-04:00,2026-07-09 02:59:00-04:00,2026-07-09 03:00:00-04:00,2026-07-09 03:00:00-04:00,30m,True
2026-07-09 03:00:00-04:00,29613.25,29667.75,29603.75,29651.75,4830,30,2026-07-09 03:00:00-04:00,2026-07-09 03:29:00-04:00,2026-07-09 03:30:00-04:00,2026-07-09 03:30:00-04:00,30m,True
2026-07-09 03:30:00-04:00,29653.25,29706.75,29640.5,29686.25,4039,30,2026-07-09 03:30:00-04:00,2026-07-09 03:59:00-04:00,2026-07-09 04:00:00-04:00,2026-07-09 04:00:00-04:00,30m,True
2026-07-09 04:00:00-04:00,29684.75,29735.75,29664.0,29699.25,4053,30,2026-07-09 04:00:00-04:00,2026-07-09 04:29:00-04:00,2026-07-09 04:30:00-04:00,2026-07-09 04:30:00-04:00,30m,True
2026-07-09 04:30:00-04:00,29697.0,29705.25,29643.0,29661.25,3140,30,2026-07-09 04:30:00-04:00,2026-07-09 04:59:00-04:00,2026-07-09 05:00:00-04:00,2026-07-09 05:00:00-04:00,30m,True
2026-07-09 05:00:00-04:00,29663.5,29669.0,29629.0,29650.0,1999,30,2026-07-09 05:00:00-04:00,2026-07-09 05:29:00-04:00,2026-07-09 05:30:00-04:00,2026-07-09 05:30:00-04:00,30m,True
2026-07-09 05:30:00-04:00,29647.75,29661.0,29613.75,29644.0,2156,30,2026-07-09 05:30:00-04:00,2026-07-09 05:59:00-04:00,2026-07-09 06:00:00-04:00,2026-07-09 06:00:00-04:00,30m,True
2026-07-09 06:00:00-04:00,29645.5,29669.0,29632.25,29650.5,1808,30,2026-07-09 06:00:00-04:00,2026-07-09 06:29:00-04:00,2026-07-09 06:30:00-04:00,2026-07-09 06:30:00-04:00,30m,True
2026-07-09 06:30:00-04:00,29649.5,29660.75,29564.5,29600.25,3809,30,2026-07-09 06:30:00-04:00,2026-07-09 06:59:00-04:00,2026-07-09 07:00:00-04:00,2026-07-09 07:00:00-04:00,30m,True
2026-07-09 07:00:00-04:00,29601.75,29643.75,29579.0,29641.0,3816,30,2026-07-09 07:00:00-04:00,2026-07-09 07:29:00-04:00,2026-07-09 07:30:00-04:00,2026-07-09 07:30:00-04:00,30m,True
2026-07-09 07:30:00-04:00,29641.0,29721.75,29626.75,29696.0,5984,30,2026-07-09 07:30:00-04:00,2026-07-09 07:59:00-04:00,2026-07-09 08:00:00-04:00,2026-07-09 08:00:00-04:00,30m,True
2026-07-09 08:00:00-04:00,29696.75,29755.0,29681.0,29749.25,5803,30,2026-07-09 08:00:00-04:00,2026-07-09 08:29:00-04:00,2026-07-09 08:30:00-04:00,2026-07-09 08:30:00-04:00,30m,True
2026-07-09 08:30:00-04:00,29748.0,29786.5,29715.25,29736.0,8279,30,2026-07-09 08:30:00-04:00,2026-07-09 08:59:00-04:00,2026-07-09 09:00:00-04:00,2026-07-09 09:00:00-04:00,30m,True
2026-07-09 09:00:00-04:00,29735.25,29759.5,29725.25,29745.25,8729,30,2026-07-09 09:00:00-04:00,2026-07-09 09:29:00-04:00,2026-07-09 09:30:00-04:00,2026-07-09 09:30:00-04:00,30m,True
2026-07-09 09:30:00-04:00,29746.75,29931.25,29672.0,29909.5,59463,30,2026-07-09 09:30:00-04:00,2026-07-09 09:59:00-04:00,2026-07-09 10:00:00-04:00,2026-07-09 10:00:00-04:00,30m,True
2026-07-09 10:00:00-04:00,29910.0,29922.75,29614.5,29763.75,53844,30,2026-07-09 10:00:00-04:00,2026-07-09 10:29:00-04:00,2026-07-09 10:30:00-04:00,2026-07-09 10:30:00-04:00,30m,True
2026-07-09 10:30:00-04:00,29763.25,29821.25,29694.25,29787.75,29807,30,2026-07-09 10:30:00-04:00,2026-07-09 10:59:00-04:00,2026-07-09 11:00:00-04:00,2026-07-09 11:00:00-04:00,30m,True
2026-07-09 11:00:00-04:00,29788.25,29886.25,29779.5,29873.5,22803,30,2026-07-09 11:00:00-04:00,2026-07-09 11:29:00-04:00,2026-07-09 11:30:00-04:00,2026-07-09 11:30:00-04:00,30m,True
2026-07-09 11:30:00-04:00,29874.25,29905.25,29856.25,29886.25,16954,30,2026-07-09 11:30:00-04:00,2026-07-09 11:59:00-04:00,2026-07-09 12:00:00-04:00,2026-07-09 12:00:00-04:00,30m,True
2026-07-09 12:00:00-04:00,29886.5,29924.25,29880.75,29890.75,14791,30,2026-07-09 12:00:00-04:00,2026-07-09 12:29:00-04:00,2026-07-09 12:30:00-04:00,2026-07-09 12:30:00-04:00,30m,True
2026-07-09 12:30:00-04:00,29890.5,29916.5,29864.0,29897.25,14727,30,2026-07-09 12:30:00-04:00,2026-07-09 12:59:00-04:00,2026-07-09 13:00:00-04:00,2026-07-09 13:00:00-04:00,30m,True
2026-07-09 13:00:00-04:00,29897.0,29991.0,29893.5,29988.0,19411,30,2026-07-09 13:00:00-04:00,2026-07-09 13:29:00-04:00,2026-07-09 13:30:00-04:00,2026-07-09 13:30:00-04:00,30m,True
2026-07-09 13:30:00-04:00,29988.75,29993.5,29950.75,29973.75,12412,30,2026-07-09 13:30:00-04:00,2026-07-09 13:59:00-04:00,2026-07-09 14:00:00-04:00,2026-07-09 14:00:00-04:00,30m,True
2026-07-09 14:00:00-04:00,29974.75,29985.0,29942.0,29956.75,12694,30,2026-07-09 14:00:00-04:00,2026-07-09 14:29:00-04:00,2026-07-09 14:30:00-04:00,2026-07-09 14:30:00-04:00,30m,True
2026-07-09 14:30:00-04:00,29957.25,29968.25,29929.5,29939.25,12566,30,2026-07-09 14:30:00-04:00,2026-07-09 14:59:00-04:00,2026-07-09 15:00:00-04:00,2026-07-09 15:00:00-04:00,30m,True
2026-07-09 15:00:00-04:00,29939.75,29958.25,29902.75,29932.25,17229,30,2026-07-09 15:00:00-04:00,2026-07-09 15:29:00-04:00,2026-07-09 15:30:00-04:00,2026-07-09 15:30:00-04:00,30m,True
2026-07-09 15:30:00-04:00,29932.0,29954.75,29896.75,29948.75,31767,30,2026-07-09 15:30:00-04:00,2026-07-09 15:59:00-04:00,2026-07-09 16:00:00-04:00,2026-07-09 16:00:00-04:00,30m,True
2026-07-09 16:00:00-04:00,29948.75,29973.75,29937.0,29940.0,10709,30,2026-07-09 16:00:00-04:00,2026-07-09 16:29:00-04:00,2026-07-09 16:30:00-04:00,2026-07-09 16:30:00-04:00,30m,True
2026-07-09 16:30:00-04:00,29939.5,29949.25,29926.25,29931.25,3629,30,2026-07-09 16:30:00-04:00,2026-07-09 16:59:00-04:00,2026-07-09 17:00:00-04:00,2026-07-09 17:00:00-04:00,30m,True
2026-07-09 18:00:00-04:00,29937.75,29961.0,29904.0,29907.75,3333,30,2026-07-09 18:00:00-04:00,2026-07-09 18:29:00-04:00,2026-07-09 18:30:00-04:00,2026-07-09 18:30:00-04:00,30m,True
2026-07-09 18:30:00-04:00,29908.75,29927.5,29905.5,29922.0,1194,30,2026-07-09 18:30:00-04:00,2026-07-09 18:59:00-04:00,2026-07-09 19:00:00-04:00,2026-07-09 19:00:00-04:00,30m,True
2026-07-09 19:00:00-04:00,29921.5,29964.25,29907.0,29956.0,2373,30,2026-07-09 19:00:00-04:00,2026-07-09 19:29:00-04:00,2026-07-09 19:30:00-04:00,2026-07-09 19:30:00-04:00,30m,True
2026-07-09 19:30:00-04:00,29958.75,29959.0,29926.0,29932.5,2129,30,2026-07-09 19:30:00-04:00,2026-07-09 19:59:00-04:00,2026-07-09 20:00:00-04:00,2026-07-09 20:00:00-04:00,30m,True
2026-07-09 20:00:00-04:00,29933.25,29952.0,29820.75,29837.0,7050,30,2026-07-09 20:00:00-04:00,2026-07-09 20:29:00-04:00,2026-07-09 20:30:00-04:00,2026-07-09 20:30:00-04:00,30m,True
2026-07-09 20:30:00-04:00,29838.0,29870.0,29804.25,29866.5,6117,30,2026-07-09 20:30:00-04:00,2026-07-09 20:59:00-04:00,2026-07-09 21:00:00-04:00,2026-07-09 21:00:00-04:00,30m,True
2026-07-09 21:00:00-04:00,29866.5,29877.25,29817.5,29866.25,4158,30,2026-07-09 21:00:00-04:00,2026-07-09 21:29:00-04:00,2026-07-09 21:30:00-04:00,2026-07-09 21:30:00-04:00,30m,True
2026-07-09 21:30:00-04:00,29867.25,29922.75,29854.75,29891.5,3576,30,2026-07-09 21:30:00-04:00,2026-07-09 21:59:00-04:00,2026-07-09 22:00:00-04:00,2026-07-09 22:00:00-04:00,30m,True
2026-07-09 22:00:00-04:00,29895.0,29901.25,29854.25,29882.5,3444,30,2026-07-09 22:00:00-04:00,2026-07-09 22:29:00-04:00,2026-07-09 22:30:00-04:00,2026-07-09 22:30:00-04:00,30m,True
2026-07-09 22:30:00-04:00,29883.25,29952.5,29874.0,29952.0,3304,30,2026-07-09 22:30:00-04:00,2026-07-09 22:59:00-04:00,2026-07-09 23:00:00-04:00,2026-07-09 23:00:00-04:00,30m,True
2026-07-09 23:00:00-04:00,29952.0,29963.5,29922.0,29923.5,1913,30,2026-07-09 23:00:00-04:00,2026-07-09 23:29:00-04:00,2026-07-09 23:30:00-04:00,2026-07-09 23:30:00-04:00,30m,True
2026-07-09 23:30:00-04:00,29925.25,29933.75,29912.5,29932.25,1517,30,2026-07-09 23:30:00-04:00,2026-07-09 23:59:00-04:00,2026-07-10 00:00:00-04:00,2026-07-10 00:00:00-04:00,30m,True
2026-07-10 00:00:00-04:00,29933.0,29948.75,29917.25,29927.5,1591,30,2026-07-10 00:00:00-04:00,2026-07-10 00:29:00-04:00,2026-07-10 00:30:00-04:00,2026-07-10 00:30:00-04:00,30m,True
2026-07-10 00:30:00-04:00,29928.0,29929.25,29875.25,29881.75,2628,30,2026-07-10 00:30:00-04:00,2026-07-10 00:59:00-04:00,2026-07-10 01:00:00-04:00,2026-07-10 01:00:00-04:00,30m,True
2026-07-10 01:00:00-04:00,29883.75,29897.0,29865.75,29876.5,2391,30,2026-07-10 01:00:00-04:00,2026-07-10 01:29:00-04:00,2026-07-10 01:30:00-04:00,2026-07-10 01:30:00-04:00,30m,True
2026-07-10 01:30:00-04:00,29877.25,29881.25,29840.0,29845.5,2737,30,2026-07-10 01:30:00-04:00,2026-07-10 01:59:00-04:00,2026-07-10 02:00:00-04:00,2026-07-10 02:00:00-04:00,30m,True
2026-07-10 02:00:00-04:00,29847.25,29856.75,29775.25,29789.5,5686,30,2026-07-10 02:00:00-04:00,2026-07-10 02:29:00-04:00,2026-07-10 02:30:00-04:00,2026-07-10 02:30:00-04:00,30m,True
2026-07-10 02:30:00-04:00,29788.75,29832.5,29785.5,29819.5,3601,30,2026-07-10 02:30:00-04:00,2026-07-10 02:59:00-04:00,2026-07-10 03:00:00-04:00,2026-07-10 03:00:00-04:00,30m,True
2026-07-10 03:00:00-04:00,29819.25,29827.75,29790.5,29816.0,2638,30,2026-07-10 03:00:00-04:00,2026-07-10 03:29:00-04:00,2026-07-10 03:30:00-04:00,2026-07-10 03:30:00-04:00,30m,True
2026-07-10 03:30:00-04:00,29816.0,29819.0,29761.75,29774.0,2084,30,2026-07-10 03:30:00-04:00,2026-07-10 03:59:00-04:00,2026-07-10 04:00:00-04:00,2026-07-10 04:00:00-04:00,30m,True
2026-07-10 04:00:00-04:00,29773.75,29803.75,29743.75,29768.75,3715,30,2026-07-10 04:00:00-04:00,2026-07-10 04:29:00-04:00,2026-07-10 04:30:00-04:00,2026-07-10 04:30:00-04:00,30m,True
2026-07-10 04:30:00-04:00,29768.25,29799.0,29754.0,29773.25,2352,30,2026-07-10 04:30:00-04:00,2026-07-10 04:59:00-04:00,2026-07-10 05:00:00-04:00,2026-07-10 05:00:00-04:00,30m,True
2026-07-10 05:00:00-04:00,29776.75,29817.5,29717.25,29813.5,4050,30,2026-07-10 05:00:00-04:00,2026-07-10 05:29:00-04:00,2026-07-10 05:30:00-04:00,2026-07-10 05:30:00-04:00,30m,True
2026-07-10 05:30:00-04:00,29810.0,29827.75,29800.75,29814.75,2095,30,2026-07-10 05:30:00-04:00,2026-07-10 05:59:00-04:00,2026-07-10 06:00:00-04:00,2026-07-10 06:00:00-04:00,30m,True
2026-07-10 06:00:00-04:00,29820.75,29841.75,29805.5,29839.5,2233,30,2026-07-10 06:00:00-04:00,2026-07-10 06:29:00-04:00,2026-07-10 06:30:00-04:00,2026-07-10 06:30:00-04:00,30m,True
2026-07-10 06:30:00-04:00,29838.0,29862.25,29834.75,29850.75,2357,30,2026-07-10 06:30:00-04:00,2026-07-10 06:59:00-04:00,2026-07-10 07:00:00-04:00,2026-07-10 07:00:00-04:00,30m,True
2026-07-10 07:00:00-04:00,29850.0,29887.75,29849.0,29851.75,3351,30,2026-07-10 07:00:00-04:00,2026-07-10 07:29:00-04:00,2026-07-10 07:30:00-04:00,2026-07-10 07:30:00-04:00,30m,True
2026-07-10 07:30:00-04:00,29851.5,29852.0,29806.75,29816.0,3660,30,2026-07-10 07:30:00-04:00,2026-07-10 07:59:00-04:00,2026-07-10 08:00:00-04:00,2026-07-10 08:00:00-04:00,30m,True
2026-07-10 08:00:00-04:00,29816.75,29878.75,29771.25,29851.75,7464,30,2026-07-10 08:00:00-04:00,2026-07-10 08:29:00-04:00,2026-07-10 08:30:00-04:00,2026-07-10 08:30:00-04:00,30m,True
2026-07-10 08:30:00-04:00,29852.0,29860.75,29800.0,29800.0,5030,30,2026-07-10 08:30:00-04:00,2026-07-10 08:59:00-04:00,2026-07-10 09:00:00-04:00,2026-07-10 09:00:00-04:00,30m,True
2026-07-10 09:00:00-04:00,29800.5,29851.0,29790.5,29835.0,7881,30,2026-07-10 09:00:00-04:00,2026-07-10 09:29:00-04:00,2026-07-10 09:30:00-04:00,2026-07-10 09:30:00-04:00,30m,True
2026-07-10 09:30:00-04:00,29834.75,29968.5,29798.0,29923.0,53066,30,2026-07-10 09:30:00-04:00,2026-07-10 09:59:00-04:00,2026-07-10 10:00:00-04:00,2026-07-10 10:00:00-04:00,30m,True
2026-07-10 10:00:00-04:00,29922.75,29966.0,29844.75,29907.0,36100,30,2026-07-10 10:00:00-04:00,2026-07-10 10:29:00-04:00,2026-07-10 10:30:00-04:00,2026-07-10 10:30:00-04:00,30m,True
2026-07-10 10:30:00-04:00,29907.5,29957.25,29675.0,29818.25,35845,30,2026-07-10 10:30:00-04:00,2026-07-10 10:59:00-04:00,2026-07-10 11:00:00-04:00,2026-07-10 11:00:00-04:00,30m,True
2026-07-10 11:00:00-04:00,29818.5,29987.5,29780.0,29979.0,28647,30,2026-07-10 11:00:00-04:00,2026-07-10 11:29:00-04:00,2026-07-10 11:30:00-04:00,2026-07-10 11:30:00-04:00,30m,True
2026-07-10 11:30:00-04:00,29980.0,29991.5,29834.0,29944.25,28881,30,2026-07-10 11:30:00-04:00,2026-07-10 11:59:00-04:00,2026-07-10 12:00:00-04:00,2026-07-10 12:00:00-04:00,30m,True
2026-07-10 12:00:00-04:00,29944.25,30029.0,29943.75,30013.5,21797,30,2026-07-10 12:00:00-04:00,2026-07-10 12:29:00-04:00,2026-07-10 12:30:00-04:00,2026-07-10 12:30:00-04:00,30m,True
2026-07-10 12:30:00-04:00,30013.25,30043.25,30004.0,30026.75,13282,30,2026-07-10 12:30:00-04:00,2026-07-10 12:59:00-04:00,2026-07-10 13:00:00-04:00,2026-07-10 13:00:00-04:00,30m,True
2026-07-10 13:00:00-04:00,30026.5,30051.5,29996.5,30049.75,11066,30,2026-07-10 13:00:00-04:00,2026-07-10 13:29:00-04:00,2026-07-10 13:30:00-04:00,2026-07-10 13:30:00-04:00,30m,True
2026-07-10 13:30:00-04:00,30049.75,30072.25,30031.25,30038.0,11626,30,2026-07-10 13:30:00-04:00,2026-07-10 13:59:00-04:00,2026-07-10 14:00:00-04:00,2026-07-10 14:00:00-04:00,30m,True
2026-07-10 14:00:00-04:00,30039.0,30071.0,30021.5,30046.0,15419,30,2026-07-10 14:00:00-04:00,2026-07-10 14:29:00-04:00,2026-07-10 14:30:00-04:00,2026-07-10 14:30:00-04:00,30m,True
2026-07-10 14:30:00-04:00,30045.25,30057.75,30028.25,30038.25,8951,30,2026-07-10 14:30:00-04:00,2026-07-10 14:59:00-04:00,2026-07-10 15:00:00-04:00,2026-07-10 15:00:00-04:00,30m,True
2026-07-10 15:00:00-04:00,30038.5,30077.75,30033.0,30046.0,11779,30,2026-07-10 15:00:00-04:00,2026-07-10 15:29:00-04:00,2026-07-10 15:30:00-04:00,2026-07-10 15:30:00-04:00,30m,True
2026-07-10 15:30:00-04:00,30046.25,30068.0,30024.75,30037.5,24679,30,2026-07-10 15:30:00-04:00,2026-07-10 15:59:00-04:00,2026-07-10 16:00:00-04:00,2026-07-10 16:00:00-04:00,30m,True
2026-07-10 16:00:00-04:00,30037.75,30062.0,30031.75,30055.5,7701,30,2026-07-10 16:00:00-04:00,2026-07-10 16:29:00-04:00,2026-07-10 16:30:00-04:00,2026-07-10 16:30:00-04:00,30m,True
2026-07-10 16:30:00-04:00,30054.5,30073.75,30051.5,30068.5,2809,30,2026-07-10 16:30:00-04:00,2026-07-10 16:59:00-04:00,2026-07-10 17:00:00-04:00,2026-07-10 17:00:00-04:00,30m,True
2026-07-12 18:00:00-04:00,29952.0,29979.5,29855.0,29887.25,9023,30,2026-07-12 18:00:00-04:00,2026-07-12 18:29:00-04:00,2026-07-12 18:30:00-04:00,2026-07-12 18:30:00-04:00,30m,True
2026-07-12 18:30:00-04:00,29887.25,29915.0,29871.75,29910.25,3387,30,2026-07-12 18:30:00-04:00,2026-07-12 18:59:00-04:00,2026-07-12 19:00:00-04:00,2026-07-12 19:00:00-04:00,30m,True
2026-07-12 19:00:00-04:00,29909.75,29910.5,29869.5,29890.25,2712,30,2026-07-12 19:00:00-04:00,2026-07-12 19:29:00-04:00,2026-07-12 19:30:00-04:00,2026-07-12 19:30:00-04:00,30m,True
2026-07-12 19:30:00-04:00,29888.25,29898.25,29845.0,29893.25,3329,30,2026-07-12 19:30:00-04:00,2026-07-12 19:59:00-04:00,2026-07-12 20:00:00-04:00,2026-07-12 20:00:00-04:00,30m,True
