bucket_open_et,segment_id,open,high,low,close,volume,n_source_minutes,source_first_ts,source_last_ts,bucket_close_et,availability_et,tf,spans_segment_boundary,complete
2026-07-07 14:45:00-04:00,25,29472.25,29485.0,29385.25,29391.0,14674,15,2026-07-07 14:45:00-04:00,2026-07-07 14:59:00-04:00,2026-07-07 15:00:00-04:00,2026-07-07 15:00:00-04:00,15m,False,True
2026-07-07 15:00:00-04:00,25,29390.25,29410.0,29318.5,29333.75,13824,15,2026-07-07 15:00:00-04:00,2026-07-07 15:14:00-04:00,2026-07-07 15:15:00-04:00,2026-07-07 15:15:00-04:00,15m,False,True
2026-07-07 15:15:00-04:00,25,29333.75,29335.75,29271.0,29321.25,13654,15,2026-07-07 15:15:00-04:00,2026-07-07 15:29:00-04:00,2026-07-07 15:30:00-04:00,2026-07-07 15:30:00-04:00,15m,False,True
2026-07-07 15:30:00-04:00,25,29320.75,29371.75,29303.75,29310.0,13229,15,2026-07-07 15:30:00-04:00,2026-07-07 15:44:00-04:00,2026-07-07 15:45:00-04:00,2026-07-07 15:45:00-04:00,15m,False,True
2026-07-07 15:45:00-04:00,25,29309.75,29400.0,29306.5,29394.5,24751,15,2026-07-07 15:45:00-04:00,2026-07-07 15:59:00-04:00,2026-07-07 16:00:00-04:00,2026-07-07 16:00:00-04:00,15m,False,True
2026-07-07 16:00:00-04:00,25,29395.0,29437.25,29387.75,29417.25,11647,15,2026-07-07 16:00:00-04:00,2026-07-07 16:14:00-04:00,2026-07-07 16:15:00-04:00,2026-07-07 16:15:00-04:00,15m,False,True
2026-07-07 16:15:00-04:00,25,29417.75,29423.75,29393.25,29415.75,2852,15,2026-07-07 16:15:00-04:00,2026-07-07 16:29:00-04:00,2026-07-07 16:30:00-04:00,2026-07-07 16:30:00-04:00,15m,False,True
2026-07-07 16:30:00-04:00,25,29416.0,29424.75,29413.75,29416.25,1214,15,2026-07-07 16:30:00-04:00,2026-07-07 16:44:00-04:00,2026-07-07 16:45:00-04:00,2026-07-07 16:45:00-04:00,15m,False,True
2026-07-07 16:45:00-04:00,25,29416.0,29423.25,29412.5,29419.5,1438,15,2026-07-07 16:45:00-04:00,2026-07-07 16:59:00-04:00,2026-07-07 17:00:00-04:00,2026-07-07 17:00:00-04:00,15m,False,True
2026-07-07 18:00:00-04:00,25,29373.75,29375.75,29319.5,29374.25,2445,15,2026-07-07 18:00:00-04:00,2026-07-07 18:14:00-04:00,2026-07-07 18:15:00-04:00,2026-07-07 18:15:00-04:00,15m,False,True
2026-07-07 18:15:00-04:00,25,29376.25,29388.0,29364.5,29372.75,1110,15,2026-07-07 18:15:00-04:00,2026-07-07 18:29:00-04:00,2026-07-07 18:30:00-04:00,2026-07-07 18:30:00-04:00,15m,False,True
2026-07-07 18:30:00-04:00,25,29374.0,29400.0,29363.75,29383.25,1335,15,2026-07-07 18:30:00-04:00,2026-07-07 18:44:00-04:00,2026-07-07 18:45:00-04:00,2026-07-07 18:45:00-04:00,15m,False,True
2026-07-07 18:45:00-04:00,25,29384.25,29395.0,29371.75,29382.75,821,15,2026-07-07 18:45:00-04:00,2026-07-07 18:59:00-04:00,2026-07-07 19:00:00-04:00,2026-07-07 19:00:00-04:00,15m,False,True
2026-07-07 19:00:00-04:00,25,29382.5,29395.0,29356.0,29376.0,1544,15,2026-07-07 19:00:00-04:00,2026-07-07 19:14:00-04:00,2026-07-07 19:15:00-04:00,2026-07-07 19:15:00-04:00,15m,False,True
2026-07-07 19:15:00-04:00,25,29376.75,29406.0,29373.75,29396.25,1047,15,2026-07-07 19:15:00-04:00,2026-07-07 19:29:00-04:00,2026-07-07 19:30:00-04:00,2026-07-07 19:30:00-04:00,15m,False,True
2026-07-07 19:30:00-04:00,25,29396.25,29407.0,29339.0,29343.75,1619,15,2026-07-07 19:30:00-04:00,2026-07-07 19:44:00-04:00,2026-07-07 19:45:00-04:00,2026-07-07 19:45:00-04:00,15m,False,True
2026-07-07 19:45:00-04:00,25,29345.5,29359.75,29292.5,29300.5,2070,15,2026-07-07 19:45:00-04:00,2026-07-07 19:59:00-04:00,2026-07-07 20:00:00-04:00,2026-07-07 20:00:00-04:00,15m,False,True
2026-07-07 20:00:00-04:00,25,29300.0,29426.5,29266.0,29414.5,5370,15,2026-07-07 20:00:00-04:00,2026-07-07 20:14:00-04:00,2026-07-07 20:15:00-04:00,2026-07-07 20:15:00-04:00,15m,False,True
2026-07-07 20:15:00-04:00,25,29417.75,29477.5,29391.25,29454.5,4166,15,2026-07-07 20:15:00-04:00,2026-07-07 20:29:00-04:00,2026-07-07 20:30:00-04:00,2026-07-07 20:30:00-04:00,15m,False,True
2026-07-07 20:30:00-04:00,25,29452.75,29515.75,29407.25,29515.25,3877,15,2026-07-07 20:30:00-04:00,2026-07-07 20:44:00-04:00,2026-07-07 20:45:00-04:00,2026-07-07 20:45:00-04:00,15m,False,True
2026-07-07 20:45:00-04:00,25,29517.0,29547.0,29512.0,29543.5,2997,15,2026-07-07 20:45:00-04:00,2026-07-07 20:59:00-04:00,2026-07-07 21:00:00-04:00,2026-07-07 21:00:00-04:00,15m,False,True
2026-07-07 21:00:00-04:00,25,29543.75,29558.75,29495.0,29550.0,3168,15,2026-07-07 21:00:00-04:00,2026-07-07 21:14:00-04:00,2026-07-07 21:15:00-04:00,2026-07-07 21:15:00-04:00,15m,False,True
2026-07-07 21:15:00-04:00,25,29554.75,29554.75,29481.5,29485.25,2525,15,2026-07-07 21:15:00-04:00,2026-07-07 21:29:00-04:00,2026-07-07 21:30:00-04:00,2026-07-07 21:30:00-04:00,15m,False,True
2026-07-07 21:30:00-04:00,25,29489.0,29495.25,29427.0,29457.75,3058,15,2026-07-07 21:30:00-04:00,2026-07-07 21:44:00-04:00,2026-07-07 21:45:00-04:00,2026-07-07 21:45:00-04:00,15m,False,True
2026-07-07 21:45:00-04:00,25,29459.75,29485.25,29427.5,29438.0,1824,15,2026-07-07 21:45:00-04:00,2026-07-07 21:59:00-04:00,2026-07-07 22:00:00-04:00,2026-07-07 22:00:00-04:00,15m,False,True
2026-07-07 22:00:00-04:00,25,29437.75,29443.25,29388.0,29397.5,2395,15,2026-07-07 22:00:00-04:00,2026-07-07 22:14:00-04:00,2026-07-07 22:15:00-04:00,2026-07-07 22:15:00-04:00,15m,False,True
2026-07-07 22:15:00-04:00,25,29397.25,29458.75,29391.5,29421.5,2157,15,2026-07-07 22:15:00-04:00,2026-07-07 22:29:00-04:00,2026-07-07 22:30:00-04:00,2026-07-07 22:30:00-04:00,15m,False,True
2026-07-07 22:30:00-04:00,25,29422.25,29456.75,29399.75,29456.25,1638,15,2026-07-07 22:30:00-04:00,2026-07-07 22:44:00-04:00,2026-07-07 22:45:00-04:00,2026-07-07 22:45:00-04:00,15m,False,True
2026-07-07 22:45:00-04:00,25,29457.0,29475.0,29445.25,29461.25,1296,15,2026-07-07 22:45:00-04:00,2026-07-07 22:59:00-04:00,2026-07-07 23:00:00-04:00,2026-07-07 23:00:00-04:00,15m,False,True
2026-07-07 23:00:00-04:00,25,29461.5,29496.0,29461.25,29487.5,1389,15,2026-07-07 23:00:00-04:00,2026-07-07 23:14:00-04:00,2026-07-07 23:15:00-04:00,2026-07-07 23:15:00-04:00,15m,False,True
2026-07-07 23:15:00-04:00,25,29488.5,29519.75,29475.5,29517.5,1446,15,2026-07-07 23:15:00-04:00,2026-07-07 23:29:00-04:00,2026-07-07 23:30:00-04:00,2026-07-07 23:30:00-04:00,15m,False,True
2026-07-07 23:30:00-04:00,25,29517.25,29532.25,29481.25,29487.5,1667,15,2026-07-07 23:30:00-04:00,2026-07-07 23:44:00-04:00,2026-07-07 23:45:00-04:00,2026-07-07 23:45:00-04:00,15m,False,True
2026-07-07 23:45:00-04:00,25,29487.5,29493.25,29465.0,29467.0,924,15,2026-07-07 23:45:00-04:00,2026-07-07 23:59:00-04:00,2026-07-08 00:00:00-04:00,2026-07-08 00:00:00-04:00,15m,False,True
2026-07-08 00:00:00-04:00,25,29470.0,29473.5,29433.25,29442.75,1410,15,2026-07-08 00:00:00-04:00,2026-07-08 00:14:00-04:00,2026-07-08 00:15:00-04:00,2026-07-08 00:15:00-04:00,15m,False,True
2026-07-08 00:15:00-04:00,25,29443.75,29464.0,29428.0,29442.5,1798,15,2026-07-08 00:15:00-04:00,2026-07-08 00:29:00-04:00,2026-07-08 00:30:00-04:00,2026-07-08 00:30:00-04:00,15m,False,True
2026-07-08 00:30:00-04:00,25,29442.75,29446.0,29391.25,29413.75,1807,15,2026-07-08 00:30:00-04:00,2026-07-08 00:44:00-04:00,2026-07-08 00:45:00-04:00,2026-07-08 00:45:00-04:00,15m,False,True
2026-07-08 00:45:00-04:00,25,29408.0,29422.5,29376.75,29415.0,1774,15,2026-07-08 00:45:00-04:00,2026-07-08 00:59:00-04:00,2026-07-08 01:00:00-04:00,2026-07-08 01:00:00-04:00,15m,False,True
2026-07-08 01:00:00-04:00,25,29417.0,29447.25,29399.25,29407.5,1308,15,2026-07-08 01:00:00-04:00,2026-07-08 01:14:00-04:00,2026-07-08 01:15:00-04:00,2026-07-08 01:15:00-04:00,15m,False,True
2026-07-08 01:15:00-04:00,25,29409.0,29432.0,29378.75,29384.5,1128,15,2026-07-08 01:15:00-04:00,2026-07-08 01:29:00-04:00,2026-07-08 01:30:00-04:00,2026-07-08 01:30:00-04:00,15m,False,True
2026-07-08 01:30:00-04:00,25,29384.0,29385.75,29345.75,29353.0,2226,15,2026-07-08 01:30:00-04:00,2026-07-08 01:44:00-04:00,2026-07-08 01:45:00-04:00,2026-07-08 01:45:00-04:00,15m,False,True
2026-07-08 01:45:00-04:00,25,29351.75,29363.0,29311.75,29347.5,2221,15,2026-07-08 01:45:00-04:00,2026-07-08 01:59:00-04:00,2026-07-08 02:00:00-04:00,2026-07-08 02:00:00-04:00,15m,False,True
2026-07-08 02:00:00-04:00,25,29346.75,29363.5,29329.5,29345.0,2216,15,2026-07-08 02:00:00-04:00,2026-07-08 02:14:00-04:00,2026-07-08 02:15:00-04:00,2026-07-08 02:15:00-04:00,15m,False,True
2026-07-08 02:15:00-04:00,25,29343.25,29358.75,29320.25,29324.75,1864,15,2026-07-08 02:15:00-04:00,2026-07-08 02:29:00-04:00,2026-07-08 02:30:00-04:00,2026-07-08 02:30:00-04:00,15m,False,True
2026-07-08 02:30:00-04:00,25,29320.25,29332.75,29285.0,29289.75,1920,15,2026-07-08 02:30:00-04:00,2026-07-08 02:44:00-04:00,2026-07-08 02:45:00-04:00,2026-07-08 02:45:00-04:00,15m,False,True
2026-07-08 02:45:00-04:00,25,29288.25,29352.5,29282.25,29329.25,1704,15,2026-07-08 02:45:00-04:00,2026-07-08 02:59:00-04:00,2026-07-08 03:00:00-04:00,2026-07-08 03:00:00-04:00,15m,False,True
2026-07-08 03:00:00-04:00,25,29328.25,29335.25,29281.75,29302.5,2157,15,2026-07-08 03:00:00-04:00,2026-07-08 03:14:00-04:00,2026-07-08 03:15:00-04:00,2026-07-08 03:15:00-04:00,15m,False,True
2026-07-08 03:15:00-04:00,25,29303.0,29355.0,29281.0,29353.0,2123,15,2026-07-08 03:15:00-04:00,2026-07-08 03:29:00-04:00,2026-07-08 03:30:00-04:00,2026-07-08 03:30:00-04:00,15m,False,True
2026-07-08 03:30:00-04:00,25,29351.0,29409.5,29346.25,29394.75,2476,15,2026-07-08 03:30:00-04:00,2026-07-08 03:44:00-04:00,2026-07-08 03:45:00-04:00,2026-07-08 03:45:00-04:00,15m,False,True
2026-07-08 03:45:00-04:00,25,29395.0,29404.25,29369.0,29381.0,1555,15,2026-07-08 03:45:00-04:00,2026-07-08 03:59:00-04:00,2026-07-08 04:00:00-04:00,2026-07-08 04:00:00-04:00,15m,False,True
2026-07-08 04:00:00-04:00,25,29383.0,29413.0,29341.25,29411.25,2100,15,2026-07-08 04:00:00-04:00,2026-07-08 04:14:00-04:00,2026-07-08 04:15:00-04:00,2026-07-08 04:15:00-04:00,15m,False,True
2026-07-08 04:15:00-04:00,25,29409.25,29414.75,29063.5,29079.75,10275,15,2026-07-08 04:15:00-04:00,2026-07-08 04:29:00-04:00,2026-07-08 04:30:00-04:00,2026-07-08 04:30:00-04:00,15m,False,True
2026-07-08 04:30:00-04:00,25,29080.0,29103.5,28957.25,29019.5,8820,15,2026-07-08 04:30:00-04:00,2026-07-08 04:44:00-04:00,2026-07-08 04:45:00-04:00,2026-07-08 04:45:00-04:00,15m,False,True
2026-07-08 04:45:00-04:00,25,29021.75,29099.0,29002.0,29009.5,5571,15,2026-07-08 04:45:00-04:00,2026-07-08 04:59:00-04:00,2026-07-08 05:00:00-04:00,2026-07-08 05:00:00-04:00,15m,False,True
2026-07-08 05:00:00-04:00,25,29010.75,29034.0,28912.75,28914.75,5901,15,2026-07-08 05:00:00-04:00,2026-07-08 05:14:00-04:00,2026-07-08 05:15:00-04:00,2026-07-08 05:15:00-04:00,15m,False,True
2026-07-08 05:15:00-04:00,25,28914.75,28971.25,28909.75,28961.25,3123,15,2026-07-08 05:15:00-04:00,2026-07-08 05:29:00-04:00,2026-07-08 05:30:00-04:00,2026-07-08 05:30:00-04:00,15m,False,True
2026-07-08 05:30:00-04:00,25,28959.25,29011.0,28954.5,28987.25,3150,15,2026-07-08 05:30:00-04:00,2026-07-08 05:44:00-04:00,2026-07-08 05:45:00-04:00,2026-07-08 05:45:00-04:00,15m,False,True
2026-07-08 05:45:00-04:00,25,28988.25,29004.5,28947.25,28957.75,2076,15,2026-07-08 05:45:00-04:00,2026-07-08 05:59:00-04:00,2026-07-08 06:00:00-04:00,2026-07-08 06:00:00-04:00,15m,False,True
2026-07-08 06:00:00-04:00,25,28960.75,28986.5,28922.75,28958.25,2680,15,2026-07-08 06:00:00-04:00,2026-07-08 06:14:00-04:00,2026-07-08 06:15:00-04:00,2026-07-08 06:15:00-04:00,15m,False,True
2026-07-08 06:15:00-04:00,25,28958.75,29021.75,28948.0,29020.25,2214,15,2026-07-08 06:15:00-04:00,2026-07-08 06:29:00-04:00,2026-07-08 06:30:00-04:00,2026-07-08 06:30:00-04:00,15m,False,True
2026-07-08 06:30:00-04:00,25,29018.0,29055.0,28996.0,29049.5,3003,15,2026-07-08 06:30:00-04:00,2026-07-08 06:44:00-04:00,2026-07-08 06:45:00-04:00,2026-07-08 06:45:00-04:00,15m,False,True
2026-07-08 06:45:00-04:00,25,29047.5,29063.0,29010.5,29018.75,1789,15,2026-07-08 06:45:00-04:00,2026-07-08 06:59:00-04:00,2026-07-08 07:00:00-04:00,2026-07-08 07:00:00-04:00,15m,False,True
2026-07-08 07:00:00-04:00,25,29020.75,29028.5,28977.0,29003.0,3195,15,2026-07-08 07:00:00-04:00,2026-07-08 07:14:00-04:00,2026-07-08 07:15:00-04:00,2026-07-08 07:15:00-04:00,15m,False,True
2026-07-08 07:15:00-04:00,25,29003.25,29012.75,28975.5,28987.25,1354,15,2026-07-08 07:15:00-04:00,2026-07-08 07:29:00-04:00,2026-07-08 07:30:00-04:00,2026-07-08 07:30:00-04:00,15m,False,True
2026-07-08 07:30:00-04:00,25,28984.75,29124.75,28973.0,29085.25,4285,15,2026-07-08 07:30:00-04:00,2026-07-08 07:44:00-04:00,2026-07-08 07:45:00-04:00,2026-07-08 07:45:00-04:00,15m,False,True
2026-07-08 07:45:00-04:00,25,29084.25,29114.75,29053.0,29089.25,3806,15,2026-07-08 07:45:00-04:00,2026-07-08 07:59:00-04:00,2026-07-08 08:00:00-04:00,2026-07-08 08:00:00-04:00,15m,False,True
2026-07-08 08:00:00-04:00,25,29088.0,29184.25,29054.25,29149.5,5617,15,2026-07-08 08:00:00-04:00,2026-07-08 08:14:00-04:00,2026-07-08 08:15:00-04:00,2026-07-08 08:15:00-04:00,15m,False,True
2026-07-08 08:15:00-04:00,25,29150.75,29180.0,29124.75,29177.25,2691,15,2026-07-08 08:15:00-04:00,2026-07-08 08:29:00-04:00,2026-07-08 08:30:00-04:00,2026-07-08 08:30:00-04:00,15m,False,True
2026-07-08 08:30:00-04:00,25,29176.75,29192.25,29145.75,29184.25,3264,15,2026-07-08 08:30:00-04:00,2026-07-08 08:44:00-04:00,2026-07-08 08:45:00-04:00,2026-07-08 08:45:00-04:00,15m,False,True
2026-07-08 08:45:00-04:00,25,29183.5,29239.5,29151.75,29155.0,5489,15,2026-07-08 08:45:00-04:00,2026-07-08 08:59:00-04:00,2026-07-08 09:00:00-04:00,2026-07-08 09:00:00-04:00,15m,False,True
2026-07-08 09:00:00-04:00,25,29154.75,29221.75,29148.0,29212.5,5050,15,2026-07-08 09:00:00-04:00,2026-07-08 09:14:00-04:00,2026-07-08 09:15:00-04:00,2026-07-08 09:15:00-04:00,15m,False,True
2026-07-08 09:15:00-04:00,25,29212.0,29230.0,29154.0,29202.25,8044,15,2026-07-08 09:15:00-04:00,2026-07-08 09:29:00-04:00,2026-07-08 09:30:00-04:00,2026-07-08 09:30:00-04:00,15m,False,True
2026-07-08 09:30:00-04:00,25,29202.75,29385.0,29201.0,29347.75,36979,15,2026-07-08 09:30:00-04:00,2026-07-08 09:44:00-04:00,2026-07-08 09:45:00-04:00,2026-07-08 09:45:00-04:00,15m,False,True
2026-07-08 09:45:00-04:00,25,29349.5,29399.0,29287.75,29367.5,22530,15,2026-07-08 09:45:00-04:00,2026-07-08 09:59:00-04:00,2026-07-08 10:00:00-04:00,2026-07-08 10:00:00-04:00,15m,False,True
2026-07-08 10:00:00-04:00,25,29366.25,29389.25,29245.75,29271.25,19361,15,2026-07-08 10:00:00-04:00,2026-07-08 10:14:00-04:00,2026-07-08 10:15:00-04:00,2026-07-08 10:15:00-04:00,15m,False,True
2026-07-08 10:15:00-04:00,25,29271.75,29373.0,29235.25,29292.5,19050,15,2026-07-08 10:15:00-04:00,2026-07-08 10:29:00-04:00,2026-07-08 10:30:00-04:00,2026-07-08 10:30:00-04:00,15m,False,True
2026-07-08 10:30:00-04:00,25,29292.75,29335.25,29209.25,29252.5,18064,15,2026-07-08 10:30:00-04:00,2026-07-08 10:44:00-04:00,2026-07-08 10:45:00-04:00,2026-07-08 10:45:00-04:00,15m,False,True
2026-07-08 10:45:00-04:00,25,29252.25,29297.5,29151.0,29212.0,20803,15,2026-07-08 10:45:00-04:00,2026-07-08 10:59:00-04:00,2026-07-08 11:00:00-04:00,2026-07-08 11:00:00-04:00,15m,False,True
2026-07-08 11:00:00-04:00,25,29212.25,29224.25,29131.0,29136.75,11919,15,2026-07-08 11:00:00-04:00,2026-07-08 11:14:00-04:00,2026-07-08 11:15:00-04:00,2026-07-08 11:15:00-04:00,15m,False,True
2026-07-08 11:15:00-04:00,25,29138.25,29161.75,29034.5,29057.75,17168,15,2026-07-08 11:15:00-04:00,2026-07-08 11:29:00-04:00,2026-07-08 11:30:00-04:00,2026-07-08 11:30:00-04:00,15m,False,True
2026-07-08 11:30:00-04:00,25,29058.0,29153.0,29034.0,29114.0,15028,15,2026-07-08 11:30:00-04:00,2026-07-08 11:44:00-04:00,2026-07-08 11:45:00-04:00,2026-07-08 11:45:00-04:00,15m,False,True
2026-07-08 11:45:00-04:00,25,29113.75,29131.0,29051.25,29096.25,10847,15,2026-07-08 11:45:00-04:00,2026-07-08 11:59:00-04:00,2026-07-08 12:00:00-04:00,2026-07-08 12:00:00-04:00,15m,False,True
2026-07-08 12:00:00-04:00,25,29097.25,29222.25,29092.75,29214.5,13033,15,2026-07-08 12:00:00-04:00,2026-07-08 12:14:00-04:00,2026-07-08 12:15:00-04:00,2026-07-08 12:15:00-04:00,15m,False,True
2026-07-08 12:15:00-04:00,25,29216.0,29303.25,29194.5,29277.0,13977,15,2026-07-08 12:15:00-04:00,2026-07-08 12:29:00-04:00,2026-07-08 12:30:00-04:00,2026-07-08 12:30:00-04:00,15m,False,True
2026-07-08 12:30:00-04:00,25,29275.5,29350.0,29245.5,29331.0,16222,15,2026-07-08 12:30:00-04:00,2026-07-08 12:44:00-04:00,2026-07-08 12:45:00-04:00,2026-07-08 12:45:00-04:00,15m,False,True
2026-07-08 12:45:00-04:00,25,29331.5,29377.0,29309.75,29373.25,9902,15,2026-07-08 12:45:00-04:00,2026-07-08 12:59:00-04:00,2026-07-08 13:00:00-04:00,2026-07-08 13:00:00-04:00,15m,False,True
2026-07-08 13:00:00-04:00,25,29372.25,29389.75,29335.5,29336.25,9573,15,2026-07-08 13:00:00-04:00,2026-07-08 13:14:00-04:00,2026-07-08 13:15:00-04:00,2026-07-08 13:15:00-04:00,15m,False,True
2026-07-08 13:15:00-04:00,25,29336.75,29445.25,29334.75,29440.25,10732,15,2026-07-08 13:15:00-04:00,2026-07-08 13:29:00-04:00,2026-07-08 13:30:00-04:00,2026-07-08 13:30:00-04:00,15m,False,True
2026-07-08 13:30:00-04:00,25,29441.5,29457.75,29382.5,29388.5,8511,15,2026-07-08 13:30:00-04:00,2026-07-08 13:44:00-04:00,2026-07-08 13:45:00-04:00,2026-07-08 13:45:00-04:00,15m,False,True
2026-07-08 13:45:00-04:00,25,29387.75,29390.0,29324.25,29352.5,10028,15,2026-07-08 13:45:00-04:00,2026-07-08 13:59:00-04:00,2026-07-08 14:00:00-04:00,2026-07-08 14:00:00-04:00,15m,False,True
2026-07-08 14:00:00-04:00,25,29352.25,29429.25,29330.0,29406.0,9129,15,2026-07-08 14:00:00-04:00,2026-07-08 14:14:00-04:00,2026-07-08 14:15:00-04:00,2026-07-08 14:15:00-04:00,15m,False,True
2026-07-08 14:15:00-04:00,25,29407.25,29418.0,29369.0,29372.75,6083,15,2026-07-08 14:15:00-04:00,2026-07-08 14:29:00-04:00,2026-07-08 14:30:00-04:00,2026-07-08 14:30:00-04:00,15m,False,True
2026-07-08 14:30:00-04:00,25,29371.75,29417.75,29347.5,29400.75,7755,15,2026-07-08 14:30:00-04:00,2026-07-08 14:44:00-04:00,2026-07-08 14:45:00-04:00,2026-07-08 14:45:00-04:00,15m,False,True
2026-07-08 14:45:00-04:00,25,29401.25,29424.25,29380.25,29405.75,6581,15,2026-07-08 14:45:00-04:00,2026-07-08 14:59:00-04:00,2026-07-08 15:00:00-04:00,2026-07-08 15:00:00-04:00,15m,False,True
2026-07-08 15:00:00-04:00,25,29405.75,29437.25,29375.75,29395.75,7523,15,2026-07-08 15:00:00-04:00,2026-07-08 15:14:00-04:00,2026-07-08 15:15:00-04:00,2026-07-08 15:15:00-04:00,15m,False,True
2026-07-08 15:15:00-04:00,25,29396.25,29438.75,29380.0,29425.25,6655,15,2026-07-08 15:15:00-04:00,2026-07-08 15:29:00-04:00,2026-07-08 15:30:00-04:00,2026-07-08 15:30:00-04:00,15m,False,True
2026-07-08 15:30:00-04:00,25,29425.0,29433.25,29388.5,29418.25,6681,15,2026-07-08 15:30:00-04:00,2026-07-08 15:44:00-04:00,2026-07-08 15:45:00-04:00,2026-07-08 15:45:00-04:00,15m,False,True
2026-07-08 15:45:00-04:00,25,29417.0,29500.0,29381.0,29457.5,22001,15,2026-07-08 15:45:00-04:00,2026-07-08 15:59:00-04:00,2026-07-08 16:00:00-04:00,2026-07-08 16:00:00-04:00,15m,False,True
2026-07-08 16:00:00-04:00,25,29457.0,29468.5,29403.75,29424.0,8335,15,2026-07-08 16:00:00-04:00,2026-07-08 16:14:00-04:00,2026-07-08 16:15:00-04:00,2026-07-08 16:15:00-04:00,15m,False,True
2026-07-08 16:15:00-04:00,25,29424.75,29425.0,29386.5,29394.25,2762,15,2026-07-08 16:15:00-04:00,2026-07-08 16:29:00-04:00,2026-07-08 16:30:00-04:00,2026-07-08 16:30:00-04:00,15m,False,True
2026-07-08 16:30:00-04:00,25,29394.75,29398.25,29353.25,29386.25,3165,15,2026-07-08 16:30:00-04:00,2026-07-08 16:44:00-04:00,2026-07-08 16:45:00-04:00,2026-07-08 16:45:00-04:00,15m,False,True
2026-07-08 16:45:00-04:00,25,29385.25,29407.25,29374.0,29391.25,1881,15,2026-07-08 16:45:00-04:00,2026-07-08 16:59:00-04:00,2026-07-08 17:00:00-04:00,2026-07-08 17:00:00-04:00,15m,False,True
2026-07-08 18:00:00-04:00,25,29412.0,29446.0,29402.75,29434.75,1872,15,2026-07-08 18:00:00-04:00,2026-07-08 18:14:00-04:00,2026-07-08 18:15:00-04:00,2026-07-08 18:15:00-04:00,15m,False,True
2026-07-08 18:15:00-04:00,25,29432.5,29449.25,29404.25,29424.25,975,15,2026-07-08 18:15:00-04:00,2026-07-08 18:29:00-04:00,2026-07-08 18:30:00-04:00,2026-07-08 18:30:00-04:00,15m,False,True
2026-07-08 18:30:00-04:00,25,29424.5,29439.5,29407.5,29409.0,764,15,2026-07-08 18:30:00-04:00,2026-07-08 18:44:00-04:00,2026-07-08 18:45:00-04:00,2026-07-08 18:45:00-04:00,15m,False,True
2026-07-08 18:45:00-04:00,25,29409.25,29428.75,29405.5,29425.5,438,15,2026-07-08 18:45:00-04:00,2026-07-08 18:59:00-04:00,2026-07-08 19:00:00-04:00,2026-07-08 19:00:00-04:00,15m,False,True
2026-07-08 19:00:00-04:00,25,29424.0,29457.5,29422.25,29444.75,975,15,2026-07-08 19:00:00-04:00,2026-07-08 19:14:00-04:00,2026-07-08 19:15:00-04:00,2026-07-08 19:15:00-04:00,15m,False,True
2026-07-08 19:15:00-04:00,25,29444.25,29444.25,29395.0,29424.75,1252,15,2026-07-08 19:15:00-04:00,2026-07-08 19:29:00-04:00,2026-07-08 19:30:00-04:00,2026-07-08 19:30:00-04:00,15m,False,True
2026-07-08 19:30:00-04:00,25,29421.0,29487.0,29400.75,29479.75,2063,15,2026-07-08 19:30:00-04:00,2026-07-08 19:44:00-04:00,2026-07-08 19:45:00-04:00,2026-07-08 19:45:00-04:00,15m,False,True
2026-07-08 19:45:00-04:00,25,29479.5,29503.25,29468.25,29491.25,1573,15,2026-07-08 19:45:00-04:00,2026-07-08 19:59:00-04:00,2026-07-08 20:00:00-04:00,2026-07-08 20:00:00-04:00,15m,False,True
2026-07-08 20:00:00-04:00,25,29491.0,29564.5,29491.0,29562.75,3772,15,2026-07-08 20:00:00-04:00,2026-07-08 20:14:00-04:00,2026-07-08 20:15:00-04:00,2026-07-08 20:15:00-04:00,15m,False,True
