bucket_open_et,open,high,low,close,volume,n_source_minutes,source_first_ts,source_last_ts,bucket_close_et,availability_et,tf,complete
2026-07-08 03:05:00-04:00,29305.25,29310.25,29281.75,29296.75,805,5,2026-07-08 03:05:00-04:00,2026-07-08 03:09:00-04:00,2026-07-08 03:10:00-04:00,2026-07-08 03:10:00-04:00,5m,True
2026-07-08 03:10:00-04:00,29302.25,29323.75,29293.75,29302.5,662,5,2026-07-08 03:10:00-04:00,2026-07-08 03:14:00-04:00,2026-07-08 03:15:00-04:00,2026-07-08 03:15:00-04:00,5m,True
2026-07-08 03:15:00-04:00,29303.0,29315.0,29281.0,29305.5,874,5,2026-07-08 03:15:00-04:00,2026-07-08 03:19:00-04:00,2026-07-08 03:20:00-04:00,2026-07-08 03:20:00-04:00,5m,True
2026-07-08 03:20:00-04:00,29303.25,29342.5,29295.75,29340.5,661,5,2026-07-08 03:20:00-04:00,2026-07-08 03:24:00-04:00,2026-07-08 03:25:00-04:00,2026-07-08 03:25:00-04:00,5m,True
2026-07-08 03:25:00-04:00,29342.0,29355.0,29334.5,29353.0,588,5,2026-07-08 03:25:00-04:00,2026-07-08 03:29:00-04:00,2026-07-08 03:30:00-04:00,2026-07-08 03:30:00-04:00,5m,True
2026-07-08 03:30:00-04:00,29351.0,29400.0,29346.25,29399.25,869,5,2026-07-08 03:30:00-04:00,2026-07-08 03:34:00-04:00,2026-07-08 03:35:00-04:00,2026-07-08 03:35:00-04:00,5m,True
2026-07-08 03:35:00-04:00,29400.0,29409.5,29358.75,29361.75,1143,5,2026-07-08 03:35:00-04:00,2026-07-08 03:39:00-04:00,2026-07-08 03:40:00-04:00,2026-07-08 03:40:00-04:00,5m,True
2026-07-08 03:40:00-04:00,29360.75,29394.75,29360.75,29394.75,464,5,2026-07-08 03:40:00-04:00,2026-07-08 03:44:00-04:00,2026-07-08 03:45:00-04:00,2026-07-08 03:45:00-04:00,5m,True
2026-07-08 03:45:00-04:00,29395.0,29404.25,29386.5,29395.0,714,5,2026-07-08 03:45:00-04:00,2026-07-08 03:49:00-04:00,2026-07-08 03:50:00-04:00,2026-07-08 03:50:00-04:00,5m,True
2026-07-08 03:50:00-04:00,29393.25,29394.75,29369.0,29388.5,487,5,2026-07-08 03:50:00-04:00,2026-07-08 03:54:00-04:00,2026-07-08 03:55:00-04:00,2026-07-08 03:55:00-04:00,5m,True
2026-07-08 03:55:00-04:00,29386.25,29390.5,29375.0,29381.0,354,5,2026-07-08 03:55:00-04:00,2026-07-08 03:59:00-04:00,2026-07-08 04:00:00-04:00,2026-07-08 04:00:00-04:00,5m,True
2026-07-08 04:00:00-04:00,29383.0,29384.75,29348.25,29350.0,667,5,2026-07-08 04:00:00-04:00,2026-07-08 04:04:00-04:00,2026-07-08 04:05:00-04:00,2026-07-08 04:05:00-04:00,5m,True
2026-07-08 04:05:00-04:00,29351.75,29375.0,29341.25,29372.0,579,5,2026-07-08 04:05:00-04:00,2026-07-08 04:09:00-04:00,2026-07-08 04:10:00-04:00,2026-07-08 04:10:00-04:00,5m,True
2026-07-08 04:10:00-04:00,29371.25,29413.0,29368.0,29411.25,854,5,2026-07-08 04:10:00-04:00,2026-07-08 04:14:00-04:00,2026-07-08 04:15:00-04:00,2026-07-08 04:15:00-04:00,5m,True
2026-07-08 04:15:00-04:00,29409.25,29414.75,29252.5,29262.25,3200,5,2026-07-08 04:15:00-04:00,2026-07-08 04:19:00-04:00,2026-07-08 04:20:00-04:00,2026-07-08 04:20:00-04:00,5m,True
2026-07-08 04:20:00-04:00,29261.75,29290.0,29119.75,29129.5,3663,5,2026-07-08 04:20:00-04:00,2026-07-08 04:24:00-04:00,2026-07-08 04:25:00-04:00,2026-07-08 04:25:00-04:00,5m,True
2026-07-08 04:25:00-04:00,29125.5,29136.0,29063.5,29079.75,3412,5,2026-07-08 04:25:00-04:00,2026-07-08 04:29:00-04:00,2026-07-08 04:30:00-04:00,2026-07-08 04:30:00-04:00,5m,True
2026-07-08 04:30:00-04:00,29080.0,29103.5,29035.0,29084.75,2924,5,2026-07-08 04:30:00-04:00,2026-07-08 04:34:00-04:00,2026-07-08 04:35:00-04:00,2026-07-08 04:35:00-04:00,5m,True
2026-07-08 04:35:00-04:00,29090.75,29101.0,28975.5,28980.25,3246,5,2026-07-08 04:35:00-04:00,2026-07-08 04:39:00-04:00,2026-07-08 04:40:00-04:00,2026-07-08 04:40:00-04:00,5m,True
2026-07-08 04:40:00-04:00,28982.0,29029.5,28957.25,29019.5,2650,5,2026-07-08 04:40:00-04:00,2026-07-08 04:44:00-04:00,2026-07-08 04:45:00-04:00,2026-07-08 04:45:00-04:00,5m,True
2026-07-08 04:45:00-04:00,29021.75,29053.5,29003.5,29035.75,1696,5,2026-07-08 04:45:00-04:00,2026-07-08 04:49:00-04:00,2026-07-08 04:50:00-04:00,2026-07-08 04:50:00-04:00,5m,True
2026-07-08 04:50:00-04:00,29038.25,29094.25,29023.0,29066.25,2086,5,2026-07-08 04:50:00-04:00,2026-07-08 04:54:00-04:00,2026-07-08 04:55:00-04:00,2026-07-08 04:55:00-04:00,5m,True
2026-07-08 04:55:00-04:00,29067.75,29099.0,29002.0,29009.5,1789,5,2026-07-08 04:55:00-04:00,2026-07-08 04:59:00-04:00,2026-07-08 05:00:00-04:00,2026-07-08 05:00:00-04:00,5m,True
2026-07-08 05:00:00-04:00,29010.75,29034.0,28981.0,28996.0,2005,5,2026-07-08 05:00:00-04:00,2026-07-08 05:04:00-04:00,2026-07-08 05:05:00-04:00,2026-07-08 05:05:00-04:00,5m,True
2026-07-08 05:05:00-04:00,28997.5,28997.5,28931.0,28947.5,1959,5,2026-07-08 05:05:00-04:00,2026-07-08 05:09:00-04:00,2026-07-08 05:10:00-04:00,2026-07-08 05:10:00-04:00,5m,True
2026-07-08 05:10:00-04:00,28946.5,28975.5,28912.75,28914.75,1937,5,2026-07-08 05:10:00-04:00,2026-07-08 05:14:00-04:00,2026-07-08 05:15:00-04:00,2026-07-08 05:15:00-04:00,5m,True
2026-07-08 05:15:00-04:00,28914.75,28955.0,28909.75,28952.25,1579,5,2026-07-08 05:15:00-04:00,2026-07-08 05:19:00-04:00,2026-07-08 05:20:00-04:00,2026-07-08 05:20:00-04:00,5m,True
2026-07-08 05:20:00-04:00,28951.25,28965.0,28933.25,28936.5,824,5,2026-07-08 05:20:00-04:00,2026-07-08 05:24:00-04:00,2026-07-08 05:25:00-04:00,2026-07-08 05:25:00-04:00,5m,True
2026-07-08 05:25:00-04:00,28937.25,28971.25,28923.75,28961.25,720,5,2026-07-08 05:25:00-04:00,2026-07-08 05:29:00-04:00,2026-07-08 05:30:00-04:00,2026-07-08 05:30:00-04:00,5m,True
2026-07-08 05:30:00-04:00,28959.25,28995.0,28954.5,28986.25,969,5,2026-07-08 05:30:00-04:00,2026-07-08 05:34:00-04:00,2026-07-08 05:35:00-04:00,2026-07-08 05:35:00-04:00,5m,True
2026-07-08 05:35:00-04:00,28987.5,29011.0,28964.25,28982.5,1143,5,2026-07-08 05:35:00-04:00,2026-07-08 05:39:00-04:00,2026-07-08 05:40:00-04:00,2026-07-08 05:40:00-04:00,5m,True
2026-07-08 05:40:00-04:00,28982.0,28989.75,28954.5,28987.25,1038,5,2026-07-08 05:40:00-04:00,2026-07-08 05:44:00-04:00,2026-07-08 05:45:00-04:00,2026-07-08 05:45:00-04:00,5m,True
2026-07-08 05:45:00-04:00,28988.25,29001.25,28958.0,28984.25,811,5,2026-07-08 05:45:00-04:00,2026-07-08 05:49:00-04:00,2026-07-08 05:50:00-04:00,2026-07-08 05:50:00-04:00,5m,True
2026-07-08 05:50:00-04:00,28985.75,29004.5,28970.0,28983.75,544,5,2026-07-08 05:50:00-04:00,2026-07-08 05:54:00-04:00,2026-07-08 05:55:00-04:00,2026-07-08 05:55:00-04:00,5m,True
2026-07-08 05:55:00-04:00,28983.25,28988.0,28947.25,28957.75,721,5,2026-07-08 05:55:00-04:00,2026-07-08 05:59:00-04:00,2026-07-08 06:00:00-04:00,2026-07-08 06:00:00-04:00,5m,True
2026-07-08 06:00:00-04:00,28960.75,28986.5,28943.5,28949.5,973,5,2026-07-08 06:00:00-04:00,2026-07-08 06:04:00-04:00,2026-07-08 06:05:00-04:00,2026-07-08 06:05:00-04:00,5m,True
2026-07-08 06:05:00-04:00,28949.0,28954.5,28927.0,28949.5,647,5,2026-07-08 06:05:00-04:00,2026-07-08 06:09:00-04:00,2026-07-08 06:10:00-04:00,2026-07-08 06:10:00-04:00,5m,True
2026-07-08 06:10:00-04:00,28949.25,28958.5,28922.75,28958.25,1060,5,2026-07-08 06:10:00-04:00,2026-07-08 06:14:00-04:00,2026-07-08 06:15:00-04:00,2026-07-08 06:15:00-04:00,5m,True
2026-07-08 06:15:00-04:00,28958.75,28988.0,28948.0,28988.0,692,5,2026-07-08 06:15:00-04:00,2026-07-08 06:19:00-04:00,2026-07-08 06:20:00-04:00,2026-07-08 06:20:00-04:00,5m,True
2026-07-08 06:20:00-04:00,28987.75,29003.75,28976.75,28988.0,709,5,2026-07-08 06:20:00-04:00,2026-07-08 06:24:00-04:00,2026-07-08 06:25:00-04:00,2026-07-08 06:25:00-04:00,5m,True
2026-07-08 06:25:00-04:00,28985.5,29021.75,28985.5,29020.25,813,5,2026-07-08 06:25:00-04:00,2026-07-08 06:29:00-04:00,2026-07-08 06:30:00-04:00,2026-07-08 06:30:00-04:00,5m,True
2026-07-08 06:30:00-04:00,29018.0,29049.25,28996.0,29030.75,1514,5,2026-07-08 06:30:00-04:00,2026-07-08 06:34:00-04:00,2026-07-08 06:35:00-04:00,2026-07-08 06:35:00-04:00,5m,True
2026-07-08 06:35:00-04:00,29033.5,29055.0,29028.0,29043.75,999,5,2026-07-08 06:35:00-04:00,2026-07-08 06:39:00-04:00,2026-07-08 06:40:00-04:00,2026-07-08 06:40:00-04:00,5m,True
2026-07-08 06:40:00-04:00,29042.25,29054.0,29040.0,29049.5,490,5,2026-07-08 06:40:00-04:00,2026-07-08 06:44:00-04:00,2026-07-08 06:45:00-04:00,2026-07-08 06:45:00-04:00,5m,True
2026-07-08 06:45:00-04:00,29047.5,29063.0,29028.5,29042.25,622,5,2026-07-08 06:45:00-04:00,2026-07-08 06:49:00-04:00,2026-07-08 06:50:00-04:00,2026-07-08 06:50:00-04:00,5m,True
2026-07-08 06:50:00-04:00,29042.0,29052.75,29036.5,29043.75,446,5,2026-07-08 06:50:00-04:00,2026-07-08 06:54:00-04:00,2026-07-08 06:55:00-04:00,2026-07-08 06:55:00-04:00,5m,True
2026-07-08 06:55:00-04:00,29042.25,29056.5,29010.5,29018.75,721,5,2026-07-08 06:55:00-04:00,2026-07-08 06:59:00-04:00,2026-07-08 07:00:00-04:00,2026-07-08 07:00:00-04:00,5m,True
2026-07-08 07:00:00-04:00,29020.75,29028.5,28986.5,28995.75,1672,5,2026-07-08 07:00:00-04:00,2026-07-08 07:04:00-04:00,2026-07-08 07:05:00-04:00,2026-07-08 07:05:00-04:00,5m,True
2026-07-08 07:05:00-04:00,28995.25,29024.75,28990.75,29000.0,923,5,2026-07-08 07:05:00-04:00,2026-07-08 07:09:00-04:00,2026-07-08 07:10:00-04:00,2026-07-08 07:10:00-04:00,5m,True
2026-07-08 07:10:00-04:00,29000.5,29007.5,28977.0,29003.0,600,5,2026-07-08 07:10:00-04:00,2026-07-08 07:14:00-04:00,2026-07-08 07:15:00-04:00,2026-07-08 07:15:00-04:00,5m,True
2026-07-08 07:15:00-04:00,29003.25,29012.75,28987.5,29004.75,485,5,2026-07-08 07:15:00-04:00,2026-07-08 07:19:00-04:00,2026-07-08 07:20:00-04:00,2026-07-08 07:20:00-04:00,5m,True
2026-07-08 07:20:00-04:00,29005.5,29010.0,28975.5,28980.75,551,5,2026-07-08 07:20:00-04:00,2026-07-08 07:24:00-04:00,2026-07-08 07:25:00-04:00,2026-07-08 07:25:00-04:00,5m,True
2026-07-08 07:25:00-04:00,28982.25,29000.0,28977.5,28987.25,318,5,2026-07-08 07:25:00-04:00,2026-07-08 07:29:00-04:00,2026-07-08 07:30:00-04:00,2026-07-08 07:30:00-04:00,5m,True
2026-07-08 07:30:00-04:00,28984.75,29016.75,28973.0,29016.0,543,5,2026-07-08 07:30:00-04:00,2026-07-08 07:34:00-04:00,2026-07-08 07:35:00-04:00,2026-07-08 07:35:00-04:00,5m,True
2026-07-08 07:35:00-04:00,29017.0,29033.0,29001.5,29003.0,627,5,2026-07-08 07:35:00-04:00,2026-07-08 07:39:00-04:00,2026-07-08 07:40:00-04:00,2026-07-08 07:40:00-04:00,5m,True
2026-07-08 07:40:00-04:00,29004.5,29124.75,28993.25,29085.25,3115,5,2026-07-08 07:40:00-04:00,2026-07-08 07:44:00-04:00,2026-07-08 07:45:00-04:00,2026-07-08 07:45:00-04:00,5m,True
2026-07-08 07:45:00-04:00,29084.25,29106.0,29063.5,29079.5,1349,5,2026-07-08 07:45:00-04:00,2026-07-08 07:49:00-04:00,2026-07-08 07:50:00-04:00,2026-07-08 07:50:00-04:00,5m,True
2026-07-08 07:50:00-04:00,29079.25,29096.75,29053.0,29091.5,1096,5,2026-07-08 07:50:00-04:00,2026-07-08 07:54:00-04:00,2026-07-08 07:55:00-04:00,2026-07-08 07:55:00-04:00,5m,True
2026-07-08 07:55:00-04:00,29091.75,29114.75,29076.5,29089.25,1361,5,2026-07-08 07:55:00-04:00,2026-07-08 07:59:00-04:00,2026-07-08 08:00:00-04:00,2026-07-08 08:00:00-04:00,5m,True
2026-07-08 08:00:00-04:00,29088.0,29111.25,29054.25,29107.5,1686,5,2026-07-08 08:00:00-04:00,2026-07-08 08:04:00-04:00,2026-07-08 08:05:00-04:00,2026-07-08 08:05:00-04:00,5m,True
2026-07-08 08:05:00-04:00,29111.0,29181.25,29110.25,29174.25,2634,5,2026-07-08 08:05:00-04:00,2026-07-08 08:09:00-04:00,2026-07-08 08:10:00-04:00,2026-07-08 08:10:00-04:00,5m,True
2026-07-08 08:10:00-04:00,29174.25,29184.25,29146.0,29149.5,1297,5,2026-07-08 08:10:00-04:00,2026-07-08 08:14:00-04:00,2026-07-08 08:15:00-04:00,2026-07-08 08:15:00-04:00,5m,True
2026-07-08 08:15:00-04:00,29150.75,29157.75,29136.5,29152.25,796,5,2026-07-08 08:15:00-04:00,2026-07-08 08:19:00-04:00,2026-07-08 08:20:00-04:00,2026-07-08 08:20:00-04:00,5m,True
2026-07-08 08:20:00-04:00,29151.0,29153.25,29125.5,29131.5,766,5,2026-07-08 08:20:00-04:00,2026-07-08 08:24:00-04:00,2026-07-08 08:25:00-04:00,2026-07-08 08:25:00-04:00,5m,True
2026-07-08 08:25:00-04:00,29128.0,29180.0,29124.75,29177.25,1129,5,2026-07-08 08:25:00-04:00,2026-07-08 08:29:00-04:00,2026-07-08 08:30:00-04:00,2026-07-08 08:30:00-04:00,5m,True
2026-07-08 08:30:00-04:00,29176.75,29192.25,29148.25,29157.25,2004,5,2026-07-08 08:30:00-04:00,2026-07-08 08:34:00-04:00,2026-07-08 08:35:00-04:00,2026-07-08 08:35:00-04:00,5m,True
2026-07-08 08:35:00-04:00,29158.0,29174.0,29145.75,29167.0,488,5,2026-07-08 08:35:00-04:00,2026-07-08 08:39:00-04:00,2026-07-08 08:40:00-04:00,2026-07-08 08:40:00-04:00,5m,True
2026-07-08 08:40:00-04:00,29165.0,29185.0,29156.75,29184.25,772,5,2026-07-08 08:40:00-04:00,2026-07-08 08:44:00-04:00,2026-07-08 08:45:00-04:00,2026-07-08 08:45:00-04:00,5m,True
2026-07-08 08:45:00-04:00,29183.5,29193.5,29169.25,29178.5,1264,5,2026-07-08 08:45:00-04:00,2026-07-08 08:49:00-04:00,2026-07-08 08:50:00-04:00,2026-07-08 08:50:00-04:00,5m,True
2026-07-08 08:50:00-04:00,29179.25,29221.5,29177.75,29217.75,1300,5,2026-07-08 08:50:00-04:00,2026-07-08 08:54:00-04:00,2026-07-08 08:55:00-04:00,2026-07-08 08:55:00-04:00,5m,True
2026-07-08 08:55:00-04:00,29217.25,29239.5,29151.75,29155.0,2925,5,2026-07-08 08:55:00-04:00,2026-07-08 08:59:00-04:00,2026-07-08 09:00:00-04:00,2026-07-08 09:00:00-04:00,5m,True
2026-07-08 09:00:00-04:00,29154.75,29193.0,29148.0,29181.25,1585,5,2026-07-08 09:00:00-04:00,2026-07-08 09:04:00-04:00,2026-07-08 09:05:00-04:00,2026-07-08 09:05:00-04:00,5m,True
2026-07-08 09:05:00-04:00,29181.5,29193.25,29157.5,29187.25,1766,5,2026-07-08 09:05:00-04:00,2026-07-08 09:09:00-04:00,2026-07-08 09:10:00-04:00,2026-07-08 09:10:00-04:00,5m,True
2026-07-08 09:10:00-04:00,29187.75,29221.75,29166.0,29212.5,1699,5,2026-07-08 09:10:00-04:00,2026-07-08 09:14:00-04:00,2026-07-08 09:15:00-04:00,2026-07-08 09:15:00-04:00,5m,True
2026-07-08 09:15:00-04:00,29212.0,29226.0,29196.5,29214.75,1692,5,2026-07-08 09:15:00-04:00,2026-07-08 09:19:00-04:00,2026-07-08 09:20:00-04:00,2026-07-08 09:20:00-04:00,5m,True
2026-07-08 09:20:00-04:00,29214.75,29218.25,29170.5,29180.75,2024,5,2026-07-08 09:20:00-04:00,2026-07-08 09:24:00-04:00,2026-07-08 09:25:00-04:00,2026-07-08 09:25:00-04:00,5m,True
2026-07-08 09:25:00-04:00,29181.25,29230.0,29154.0,29202.25,4328,5,2026-07-08 09:25:00-04:00,2026-07-08 09:29:00-04:00,2026-07-08 09:30:00-04:00,2026-07-08 09:30:00-04:00,5m,True
2026-07-08 09:30:00-04:00,29202.75,29327.5,29201.0,29303.5,16028,5,2026-07-08 09:30:00-04:00,2026-07-08 09:34:00-04:00,2026-07-08 09:35:00-04:00,2026-07-08 09:35:00-04:00,5m,True
2026-07-08 09:35:00-04:00,29303.75,29338.0,29254.5,29320.0,10522,5,2026-07-08 09:35:00-04:00,2026-07-08 09:39:00-04:00,2026-07-08 09:40:00-04:00,2026-07-08 09:40:00-04:00,5m,True
2026-07-08 09:40:00-04:00,29321.5,29385.0,29311.5,29347.75,10429,5,2026-07-08 09:40:00-04:00,2026-07-08 09:44:00-04:00,2026-07-08 09:45:00-04:00,2026-07-08 09:45:00-04:00,5m,True
2026-07-08 09:45:00-04:00,29349.5,29399.0,29301.0,29304.25,8664,5,2026-07-08 09:45:00-04:00,2026-07-08 09:49:00-04:00,2026-07-08 09:50:00-04:00,2026-07-08 09:50:00-04:00,5m,True
2026-07-08 09:50:00-04:00,29302.75,29374.25,29287.75,29321.75,7061,5,2026-07-08 09:50:00-04:00,2026-07-08 09:54:00-04:00,2026-07-08 09:55:00-04:00,2026-07-08 09:55:00-04:00,5m,True
2026-07-08 09:55:00-04:00,29321.5,29394.75,29291.0,29367.5,6805,5,2026-07-08 09:55:00-04:00,2026-07-08 09:59:00-04:00,2026-07-08 10:00:00-04:00,2026-07-08 10:00:00-04:00,5m,True
2026-07-08 10:00:00-04:00,29366.25,29389.25,29297.5,29316.25,7470,5,2026-07-08 10:00:00-04:00,2026-07-08 10:04:00-04:00,2026-07-08 10:05:00-04:00,2026-07-08 10:05:00-04:00,5m,True
2026-07-08 10:05:00-04:00,29316.75,29348.0,29301.5,29321.25,4890,5,2026-07-08 10:05:00-04:00,2026-07-08 10:09:00-04:00,2026-07-08 10:10:00-04:00,2026-07-08 10:10:00-04:00,5m,True
2026-07-08 10:10:00-04:00,29322.0,29335.5,29245.75,29271.25,7001,5,2026-07-08 10:10:00-04:00,2026-07-08 10:14:00-04:00,2026-07-08 10:15:00-04:00,2026-07-08 10:15:00-04:00,5m,True
2026-07-08 10:15:00-04:00,29271.75,29316.0,29235.25,29285.75,6737,5,2026-07-08 10:15:00-04:00,2026-07-08 10:19:00-04:00,2026-07-08 10:20:00-04:00,2026-07-08 10:20:00-04:00,5m,True
2026-07-08 10:20:00-04:00,29285.5,29373.0,29268.25,29313.0,6859,5,2026-07-08 10:20:00-04:00,2026-07-08 10:24:00-04:00,2026-07-08 10:25:00-04:00,2026-07-08 10:25:00-04:00,5m,True
2026-07-08 10:25:00-04:00,29313.75,29358.0,29254.25,29292.5,5454,5,2026-07-08 10:25:00-04:00,2026-07-08 10:29:00-04:00,2026-07-08 10:30:00-04:00,2026-07-08 10:30:00-04:00,5m,True
2026-07-08 10:30:00-04:00,29292.75,29335.25,29264.0,29309.75,5429,5,2026-07-08 10:30:00-04:00,2026-07-08 10:34:00-04:00,2026-07-08 10:35:00-04:00,2026-07-08 10:35:00-04:00,5m,True
2026-07-08 10:35:00-04:00,29311.5,29312.0,29244.0,29253.75,5697,5,2026-07-08 10:35:00-04:00,2026-07-08 10:39:00-04:00,2026-07-08 10:40:00-04:00,2026-07-08 10:40:00-04:00,5m,True
2026-07-08 10:40:00-04:00,29253.5,29282.25,29209.25,29252.5,6938,5,2026-07-08 10:40:00-04:00,2026-07-08 10:44:00-04:00,2026-07-08 10:45:00-04:00,2026-07-08 10:45:00-04:00,5m,True
2026-07-08 10:45:00-04:00,29252.25,29257.5,29171.25,29173.25,5996,5,2026-07-08 10:45:00-04:00,2026-07-08 10:49:00-04:00,2026-07-08 10:50:00-04:00,2026-07-08 10:50:00-04:00,5m,True
2026-07-08 10:50:00-04:00,29173.0,29297.5,29151.0,29246.5,8918,5,2026-07-08 10:50:00-04:00,2026-07-08 10:54:00-04:00,2026-07-08 10:55:00-04:00,2026-07-08 10:55:00-04:00,5m,True
2026-07-08 10:55:00-04:00,29243.75,29289.5,29193.25,29212.0,5889,5,2026-07-08 10:55:00-04:00,2026-07-08 10:59:00-04:00,2026-07-08 11:00:00-04:00,2026-07-08 11:00:00-04:00,5m,True
2026-07-08 11:00:00-04:00,29212.25,29224.25,29180.75,29183.0,3589,5,2026-07-08 11:00:00-04:00,2026-07-08 11:04:00-04:00,2026-07-08 11:05:00-04:00,2026-07-08 11:05:00-04:00,5m,True
2026-07-08 11:05:00-04:00,29183.5,29223.25,29178.75,29193.5,3536,5,2026-07-08 11:05:00-04:00,2026-07-08 11:09:00-04:00,2026-07-08 11:10:00-04:00,2026-07-08 11:10:00-04:00,5m,True
2026-07-08 11:10:00-04:00,29194.25,29210.25,29131.0,29136.75,4794,5,2026-07-08 11:10:00-04:00,2026-07-08 11:14:00-04:00,2026-07-08 11:15:00-04:00,2026-07-08 11:15:00-04:00,5m,True
2026-07-08 11:15:00-04:00,29138.25,29161.75,29093.0,29141.75,6198,5,2026-07-08 11:15:00-04:00,2026-07-08 11:19:00-04:00,2026-07-08 11:20:00-04:00,2026-07-08 11:20:00-04:00,5m,True
2026-07-08 11:20:00-04:00,29141.25,29151.5,29056.0,29062.0,4974,5,2026-07-08 11:20:00-04:00,2026-07-08 11:24:00-04:00,2026-07-08 11:25:00-04:00,2026-07-08 11:25:00-04:00,5m,True
2026-07-08 11:25:00-04:00,29062.0,29074.5,29034.5,29057.75,5996,5,2026-07-08 11:25:00-04:00,2026-07-08 11:29:00-04:00,2026-07-08 11:30:00-04:00,2026-07-08 11:30:00-04:00,5m,True
2026-07-08 11:30:00-04:00,29058.0,29106.75,29034.0,29105.5,5762,5,2026-07-08 11:30:00-04:00,2026-07-08 11:34:00-04:00,2026-07-08 11:35:00-04:00,2026-07-08 11:35:00-04:00,5m,True
2026-07-08 11:35:00-04:00,29105.0,29153.0,29084.0,29107.5,5522,5,2026-07-08 11:35:00-04:00,2026-07-08 11:39:00-04:00,2026-07-08 11:40:00-04:00,2026-07-08 11:40:00-04:00,5m,True
2026-07-08 11:40:00-04:00,29106.25,29144.75,29102.25,29114.0,3744,5,2026-07-08 11:40:00-04:00,2026-07-08 11:44:00-04:00,2026-07-08 11:45:00-04:00,2026-07-08 11:45:00-04:00,5m,True
2026-07-08 11:45:00-04:00,29113.75,29131.0,29080.25,29096.5,3837,5,2026-07-08 11:45:00-04:00,2026-07-08 11:49:00-04:00,2026-07-08 11:50:00-04:00,2026-07-08 11:50:00-04:00,5m,True
2026-07-08 11:50:00-04:00,29095.25,29100.5,29051.25,29078.0,3359,5,2026-07-08 11:50:00-04:00,2026-07-08 11:54:00-04:00,2026-07-08 11:55:00-04:00,2026-07-08 11:55:00-04:00,5m,True
2026-07-08 11:55:00-04:00,29078.5,29108.75,29061.0,29096.25,3651,5,2026-07-08 11:55:00-04:00,2026-07-08 11:59:00-04:00,2026-07-08 12:00:00-04:00,2026-07-08 12:00:00-04:00,5m,True
2026-07-08 12:00:00-04:00,29097.25,29143.25,29092.75,29138.25,4148,5,2026-07-08 12:00:00-04:00,2026-07-08 12:04:00-04:00,2026-07-08 12:05:00-04:00,2026-07-08 12:05:00-04:00,5m,True
2026-07-08 12:05:00-04:00,29138.5,29176.25,29125.75,29170.0,4345,5,2026-07-08 12:05:00-04:00,2026-07-08 12:09:00-04:00,2026-07-08 12:10:00-04:00,2026-07-08 12:10:00-04:00,5m,True
2026-07-08 12:10:00-04:00,29170.25,29222.25,29168.75,29214.5,4540,5,2026-07-08 12:10:00-04:00,2026-07-08 12:14:00-04:00,2026-07-08 12:15:00-04:00,2026-07-08 12:15:00-04:00,5m,True
2026-07-08 12:15:00-04:00,29216.0,29242.75,29194.5,29241.25,4175,5,2026-07-08 12:15:00-04:00,2026-07-08 12:19:00-04:00,2026-07-08 12:20:00-04:00,2026-07-08 12:20:00-04:00,5m,True
2026-07-08 12:20:00-04:00,29242.5,29298.0,29240.0,29257.75,6136,5,2026-07-08 12:20:00-04:00,2026-07-08 12:24:00-04:00,2026-07-08 12:25:00-04:00,2026-07-08 12:25:00-04:00,5m,True
2026-07-08 12:25:00-04:00,29257.5,29303.25,29254.25,29277.0,3666,5,2026-07-08 12:25:00-04:00,2026-07-08 12:29:00-04:00,2026-07-08 12:30:00-04:00,2026-07-08 12:30:00-04:00,5m,True
2026-07-08 12:30:00-04:00,29275.5,29331.75,29269.5,29276.0,5223,5,2026-07-08 12:30:00-04:00,2026-07-08 12:34:00-04:00,2026-07-08 12:35:00-04:00,2026-07-08 12:35:00-04:00,5m,True
2026-07-08 12:35:00-04:00,29274.75,29316.0,29245.5,29295.5,6052,5,2026-07-08 12:35:00-04:00,2026-07-08 12:39:00-04:00,2026-07-08 12:40:00-04:00,2026-07-08 12:40:00-04:00,5m,True
2026-07-08 12:40:00-04:00,29292.5,29350.0,29273.25,29331.0,4947,5,2026-07-08 12:40:00-04:00,2026-07-08 12:44:00-04:00,2026-07-08 12:45:00-04:00,2026-07-08 12:45:00-04:00,5m,True
2026-07-08 12:45:00-04:00,29331.5,29351.0,29309.75,29348.5,2750,5,2026-07-08 12:45:00-04:00,2026-07-08 12:49:00-04:00,2026-07-08 12:50:00-04:00,2026-07-08 12:50:00-04:00,5m,True
2026-07-08 12:50:00-04:00,29348.75,29372.75,29332.5,29356.75,4368,5,2026-07-08 12:50:00-04:00,2026-07-08 12:54:00-04:00,2026-07-08 12:55:00-04:00,2026-07-08 12:55:00-04:00,5m,True
2026-07-08 12:55:00-04:00,29357.25,29377.0,29346.0,29373.25,2784,5,2026-07-08 12:55:00-04:00,2026-07-08 12:59:00-04:00,2026-07-08 13:00:00-04:00,2026-07-08 13:00:00-04:00,5m,True
2026-07-08 13:00:00-04:00,29372.25,29375.5,29343.75,29351.25,3038,5,2026-07-08 13:00:00-04:00,2026-07-08 13:04:00-04:00,2026-07-08 13:05:00-04:00,2026-07-08 13:05:00-04:00,5m,True
2026-07-08 13:05:00-04:00,29352.5,29389.75,29346.5,29361.25,3184,5,2026-07-08 13:05:00-04:00,2026-07-08 13:09:00-04:00,2026-07-08 13:10:00-04:00,2026-07-08 13:10:00-04:00,5m,True
