episode_id,direction,lane,trigger_tf,context_tf,is_multi_timeframe,context_family,context_id,component_ids,confluence,interaction_seq,context_zone_lo,context_zone_hi,dominant_state,n_variants,n_executable,variant_ids
EP-04259,-1,A,15,15,False,rb,RB2-004906,RB2-004906,False,3570,29925.25,29942.5,DELAYED_DISPLACEMENT,4,0,EP-04259-ENTRY_ON_TAP|EP-04259-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04259-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04259-ENTRY_ON_NEW_FVG
EP-04260,-1,A,1,15,True,rb,RB2-004906,RB2-004906,False,3572,29925.25,29942.5,DELAYED_DISPLACEMENT,4,0,EP-04260-ENTRY_ON_TAP|EP-04260-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04260-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04260-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04261,-1,A,1,1,False,rb,RB2-001594,RB2-001594,False,3573,29917.5,29926.25,FAILED_REACTION,1,0,EP-04261-ENTRY_ON_TAP
EP-04262,-1,A,1,3,True,rb,RB2-003660,RB2-003660,False,3576,29923.5,29932.25,FAILED_REACTION,1,0,EP-04262-ENTRY_ON_TAP
EP-04263,-1,A,3,3,False,rb,RB2-003658,RB2-003658,False,3576,29933.5,29936.75,MINIMAL_WICK_REJECTION,3,0,EP-04263-ENTRY_ON_TAP|EP-04263-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04263-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04264,-1,A,3,3,False,rb,RB2-003660,RB2-003660,False,3576,29923.5,29932.25,FAILED_REACTION,1,0,EP-04264-ENTRY_ON_TAP
EP-04265,-1,A,1,3,True,rb,RB2-003658,RB2-003658,False,3578,29933.5,29936.75,FAILED_REACTION,3,0,EP-04265-ENTRY_ON_TAP|EP-04265-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04265-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04266,-1,A,1,1,False,rb,RB2-001595,RB2-001595,False,3579,29933.5,29938.5,CLOSE_BACK_OUTSIDE,4,0,EP-04266-ENTRY_ON_TAP|EP-04266-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04266-ENTRY_ON_NEW_FVG|EP-04266-ENTRY_ON_NEW_IFVG
EP-04267,1,B,1,1,False,fvg,FVG2-000401,FVG2-000401,False,3579,29929.75,29932.0,FAILED_REACTION,3,0,EP-04267-ENTRY_ON_TAP|EP-04267-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04267-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04268,1,A,5,5,False,rb,RB2-004494,RB2-004494,False,3580,29923.25,29930.25,FAILED_REACTION,1,0,EP-04268-ENTRY_ON_TAP
EP-04269,1,A,1,5,True,rb,RB2-004494,RB2-004494,False,3581,29923.25,29930.25,FAILED_REACTION,2,0,EP-04269-ENTRY_ON_TAP|EP-04269-ENTRY_ON_FIRST_CLOSE_OUTSIDE
EP-04270,-1,A,1,3,True,rb,RB2-003661,RB2-003661,False,3582,29934.5,29937.75,DELAYED_DISPLACEMENT,5,0,EP-04270-ENTRY_ON_TAP|EP-04270-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04270-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04270-ENTRY_ON_NEW_FVG|EP-04270-ENTRY_ON_NEW_IFVG
EP-04271,1,A,1,1,False,rb,RB2-001596,RB2-001596,False,3582,29930.25,29933.5,FAILED_REACTION,1,0,EP-04271-ENTRY_ON_TAP
EP-04272,-1,A,3,3,False,rb,RB2-003661,RB2-003661,False,3582,29934.5,29937.75,DELAYED_DISPLACEMENT,4,0,EP-04272-ENTRY_ON_TAP|EP-04272-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04272-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04272-ENTRY_ON_NEW_FVG
EP-04273,1,A,1,1,False,rb,RB2-001597,RB2-001597,False,3585,29924.0,29928.25,FAILED_REACTION,1,0,EP-04273-ENTRY_ON_TAP
EP-04274,1,A,1,1,False,rb,RB2-001598,RB2-001598,False,3587,29913.75,29916.25,FAILED_REACTION,1,0,EP-04274-ENTRY_ON_TAP
EP-04275,1,A,1,3,True,rb,RB2-003662,RB2-003662,False,3588,29911.25,29918.75,FAILED_REACTION,1,0,EP-04275-ENTRY_ON_TAP
EP-04276,1,A,3,3,False,rb,RB2-003662,RB2-003662,False,3588,29911.25,29918.75,FAILED_REACTION,3,0,EP-04276-ENTRY_ON_TAP|EP-04276-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04276-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04277,1,C,1,1,False,ifvg,IFVG2-000201,IFVG2-000201,False,3589,29906.0,29907.0,IMMEDIATE_DISPLACEMENT,3,0,EP-04277-ENTRY_ON_IFVG_RETEST|EP-04277-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04277-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-04278,-1,B,1,1,False,fvg,FVG2-000403,FVG2-000403,False,3590,29923.75,29924.0,DELAYED_DISPLACEMENT,4,0,EP-04278-ENTRY_ON_TAP|EP-04278-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04278-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04278-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04279,-1,A,1,1,False,rb,RB2-001599,RB2-001599,False,3590,29918.0,29919.75,DELAYED_DISPLACEMENT,4,0,EP-04279-ENTRY_ON_TAP|EP-04279-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04279-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04279-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04280,1,F,1,5,True,rb,RB2-004495,RB2-001600|RB2-004495,True,3590,29906.75,29910.75,DELAYED_DISPLACEMENT,4,0,EP-04280-ENTRY_ON_TAP|EP-04280-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04280-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04280-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04281,1,A,5,5,False,rb,RB2-004495,RB2-004495,False,3590,29906.75,29910.75,FAILED_REACTION,3,0,EP-04281-ENTRY_ON_TAP|EP-04281-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04281-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04282,-1,A,1,1,False,rb,RB2-001601,RB2-001601,False,3591,29921.0,29924.75,DELAYED_DISPLACEMENT,3,0,EP-04282-ENTRY_ON_TAP|EP-04282-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04282-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04283,1,A,1,3,True,rb,RB2-003663,RB2-003663,False,3594,29904.5,29912.75,IMMEDIATE_DISPLACEMENT,4,0,EP-04283-ENTRY_ON_TAP|EP-04283-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04283-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04283-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-04284,1,A,3,3,False,rb,RB2-003663,RB2-003663,False,3594,29904.5,29912.75,FAILED_REACTION,1,0,EP-04284-ENTRY_ON_TAP
EP-04285,-1,F,1,5,True,rb,RB2-004496,RB2-001602|RB2-004496,True,3595,29910.75,29925.5,MINIMAL_WICK_REJECTION,3,0,EP-04285-ENTRY_ON_TAP|EP-04285-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04285-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04286,-1,A,5,5,False,rb,RB2-004496,RB2-004496,False,3595,29910.75,29925.5,IMMEDIATE_DISPLACEMENT,5,0,EP-04286-ENTRY_ON_TAP|EP-04286-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04286-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04286-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04286-ENTRY_ON_NEW_FVG
EP-04287,1,A,1,1,False,rb,RB2-001603,RB2-001603,False,3598,29919.5,29921.5,FAILED_REACTION,1,0,EP-04287-ENTRY_ON_TAP
EP-04288,1,A,30,30,False,rb,RB2-005055,RB2-005055,False,3600,29890.0,29897.75,IMMEDIATE_DISPLACEMENT,4,0,EP-04288-ENTRY_ON_TAP|EP-04288-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04288-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04288-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-04289,1,A,1,1,False,rb,RB2-001604,RB2-001604,False,3601,29907.75,29914.25,FAILED_REACTION,1,0,EP-04289-ENTRY_ON_TAP
EP-04290,1,A,1,1,False,rb,RB2-001606,RB2-001606,False,3603,29903.25,29907.0,FAILED_REACTION,1,0,EP-04290-ENTRY_ON_TAP
EP-04291,1,A,3,3,False,rb,RB2-003648,RB2-003648,False,3603,29894.75,29898.5,FAILED_REACTION,1,0,EP-04291-ENTRY_ON_TAP
EP-04292,1,F,1,30,True,rb,RB2-005055,RB2-003648|RB2-005055,True,3605,29890.0,29897.75,FAILED_REACTION,1,0,EP-04292-ENTRY_ON_TAP
EP-04293,-1,F,1,1,False,fvg,FVG2-000405,FVG2-000405|RB2-001609,True,3607,29884.75,29901.0,DELAYED_DISPLACEMENT,4,0,EP-04293-ENTRY_ON_TAP|EP-04293-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04293-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04293-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04294,-1,A,1,1,False,rb,RB2-001610,RB2-001610,False,3608,29888.75,29892.5,DELAYED_DISPLACEMENT,4,0,EP-04294-ENTRY_ON_TAP|EP-04294-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04294-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04294-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04295,1,A,3,3,False,rb,RB2-003667,RB2-003667,False,3609,29876.5,29881.75,DELAYED_DISPLACEMENT,3,0,EP-04295-ENTRY_ON_TAP|EP-04295-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04295-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04296,1,A,1,3,True,rb,RB2-003667,RB2-003667,False,3610,29876.5,29881.75,DELAYED_DISPLACEMENT,4,0,EP-04296-ENTRY_ON_TAP|EP-04296-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04296-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04296-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04297,1,A,1,1,False,rb,RB2-001611,RB2-001611,False,3611,29878.25,29881.75,DELAYED_DISPLACEMENT,3,0,EP-04297-ENTRY_ON_TAP|EP-04297-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04297-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04298,-1,A,1,3,True,rb,RB2-003668,RB2-003668,False,3612,29888.5,29898.0,MINIMAL_WICK_REJECTION,3,0,EP-04298-ENTRY_ON_TAP|EP-04298-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04298-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04299,-1,A,3,3,False,rb,RB2-003668,RB2-003668,False,3612,29888.5,29898.0,DELAYED_DISPLACEMENT,4,0,EP-04299-ENTRY_ON_TAP|EP-04299-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04299-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04299-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04300,-1,A,1,1,False,rb,RB2-001612,RB2-001612,False,3615,29887.25,29892.75,DELAYED_DISPLACEMENT,4,0,EP-04300-ENTRY_ON_TAP|EP-04300-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04300-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04300-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04301,-1,B,5,5,False,fvg,FVG2-001146,FVG2-001146,False,3615,29892.75,29901.0,FAILED_REACTION,2,0,EP-04301-ENTRY_ON_TAP|EP-04301-ENTRY_ON_FIRST_CLOSE_OUTSIDE
EP-04302,1,A,5,5,False,rb,RB2-004497,RB2-004497,False,3615,29873.75,29881.0,FAILED_REACTION,1,0,EP-04302-ENTRY_ON_TAP
EP-04303,-1,B,1,5,True,fvg,FVG2-001146,FVG2-001146,False,3617,29892.75,29901.0,DELAYED_DISPLACEMENT,3,0,EP-04303-ENTRY_ON_TAP|EP-04303-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04303-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04304,1,A,1,1,False,rb,RB2-001614,RB2-001614,False,3617,29886.0,29889.5,FAILED_REACTION,1,0,EP-04304-ENTRY_ON_TAP
EP-04305,1,F,1,5,True,rb,RB2-004497,RB2-001613|RB2-004497,True,3618,29873.75,29881.0,FAILED_REACTION,1,0,EP-04305-ENTRY_ON_TAP
EP-04306,-1,A,1,5,True,rb,RB2-004498,RB2-004498,False,3620,29882.25,29892.75,IMMEDIATE_DISPLACEMENT,3,0,EP-04306-ENTRY_ON_TAP|EP-04306-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04306-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-04307,-1,A,5,5,False,rb,RB2-004498,RB2-004498,False,3620,29882.25,29892.75,FAILED_REACTION,1,0,EP-04307-ENTRY_ON_TAP
EP-04308,1,A,1,3,True,rb,RB2-003561,RB2-003561,False,3621,29849.0,29858.25,IMMEDIATE_DISPLACEMENT,4,0,EP-04308-ENTRY_ON_TAP|EP-04308-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04308-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04308-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-04309,1,A,1,3,True,rb,RB2-003669,RB2-003669,False,3621,29876.25,29880.0,FAILED_REACTION,1,0,EP-04309-ENTRY_ON_TAP
EP-04310,1,A,1,1,False,rb,RB2-001301,RB2-001301,False,3621,29860.0,29866.25,MINIMAL_WICK_REJECTION,3,0,EP-04310-ENTRY_ON_TAP|EP-04310-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04310-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04311,1,A,3,3,False,rb,RB2-003561,RB2-003561,False,3621,29849.0,29858.25,DELAYED_DISPLACEMENT,7,0,EP-04311-ENTRY_ON_TAP|EP-04311-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04311-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04311-ENTRY_ON_STRONG_REJECTION|EP-04311-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04311-ENTRY_ON_NEW_FVG|EP-04311-ENTRY_ON_NEW_IFVG
EP-04312,1,A,3,3,False,rb,RB2-003669,RB2-003669,False,3621,29876.25,29880.0,FAILED_REACTION,1,0,EP-04312-ENTRY_ON_TAP
EP-04313,-1,A,1,1,False,rb,RB2-001616,RB2-001616,False,3624,29864.75,29867.0,FAILED_REACTION,3,0,EP-04313-ENTRY_ON_TAP|EP-04313-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04313-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04314,1,A,1,3,True,rb,RB2-003670,RB2-003670,False,3624,29856.5,29861.5,MINIMAL_WICK_REJECTION,5,0,EP-04314-ENTRY_ON_TAP|EP-04314-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04314-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04314-ENTRY_ON_NEW_FVG|EP-04314-ENTRY_ON_NEW_IFVG
EP-04315,1,A,3,3,False,rb,RB2-003670,RB2-003670,False,3624,29856.5,29861.5,DELAYED_DISPLACEMENT,7,0,EP-04315-ENTRY_ON_TAP|EP-04315-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04315-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04315-ENTRY_ON_STRONG_REJECTION|EP-04315-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04315-ENTRY_ON_NEW_FVG|EP-04315-ENTRY_ON_NEW_IFVG
EP-04316,1,F,1,5,True,rb,RB2-004499,RB2-001615|RB2-004499,True,3625,29856.5,29866.5,DELAYED_DISPLACEMENT,6,0,EP-04316-ENTRY_ON_TAP|EP-04316-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04316-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04316-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04316-ENTRY_ON_NEW_FVG|EP-04316-ENTRY_ON_NEW_IFVG
EP-04317,1,A,5,5,False,rb,RB2-004499,RB2-004499,False,3625,29856.5,29866.5,IMMEDIATE_DISPLACEMENT,6,0,EP-04317-ENTRY_ON_TAP|EP-04317-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04317-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04317-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04317-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04317-ENTRY_ON_NEW_IFVG
EP-04318,-1,A,1,1,False,rb,RB2-001617,RB2-001617,False,3627,29867.75,29869.0,FAILED_REACTION,1,0,EP-04318-ENTRY_ON_TAP
EP-04319,-1,A,1,1,False,rb,RB2-001619,RB2-001619,False,3629,29874.75,29879.5,FAILED_REACTION,1,0,EP-04319-ENTRY_ON_TAP
EP-04320,-1,F,1,30,True,rb,RB2-005056,FVG2-000402|IFVG2-000207|RB2-003664|RB2-005056,True,3630,29922.75,29942.0,FAILED_REACTION,1,0,EP-04320-ENTRY_ON_TAP
EP-04321,-1,F,1,15,True,fvg,FVG2-001232,FVG2-000404|FVG2-001232|RB2-001608,True,3630,29892.75,29904.5,FAILED_REACTION,1,0,EP-04321-ENTRY_ON_TAP
EP-04322,-1,F,1,3,True,fvg,FVG2-000943,FVG2-000943|RB2-001607|RB2-003666,True,3630,29911.5,29912.5,FAILED_REACTION,1,0,EP-04322-ENTRY_ON_TAP
EP-04323,-1,F,1,3,True,rb,RB2-003665,RB2-001605|RB2-003665,True,3630,29914.5,29919.5,FAILED_REACTION,1,0,EP-04323-ENTRY_ON_TAP
EP-04324,-1,A,1,3,True,rb,RB2-003671,RB2-003671,False,3630,29875.5,29884.5,FAILED_REACTION,1,0,EP-04324-ENTRY_ON_TAP
EP-04325,1,F,1,30,True,rb,RB2-005057,RB2-001618|RB2-005057,True,3630,29856.25,29875.5,DELAYED_DISPLACEMENT,5,0,EP-04325-ENTRY_ON_TAP|EP-04325-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04325-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04325-ENTRY_ON_NEW_FVG|EP-04325-ENTRY_ON_NEW_IFVG
EP-04326,-1,F,3,3,False,fvg,FVG2-000943,FVG2-000943|RB2-003666,True,3630,29911.5,29912.5,FAILED_REACTION,1,0,EP-04326-ENTRY_ON_TAP
EP-04327,-1,A,3,3,False,rb,RB2-003664,RB2-003664,False,3630,29921.5,29926.0,FAILED_REACTION,1,0,EP-04327-ENTRY_ON_TAP
EP-04328,-1,A,3,3,False,rb,RB2-003665,RB2-003665,False,3630,29914.5,29919.5,FAILED_REACTION,1,0,EP-04328-ENTRY_ON_TAP
EP-04329,-1,A,3,3,False,rb,RB2-003671,RB2-003671,False,3630,29875.5,29884.5,FAILED_REACTION,1,0,EP-04329-ENTRY_ON_TAP
EP-04330,-1,B,15,15,False,fvg,FVG2-001232,FVG2-001232,False,3630,29892.75,29904.5,FAILED_REACTION,1,0,EP-04330-ENTRY_ON_TAP
EP-04331,-1,A,30,30,False,rb,RB2-005056,RB2-005056,False,3630,29922.75,29942.0,FAILED_REACTION,1,0,EP-04331-ENTRY_ON_TAP
EP-04332,1,A,30,30,False,rb,RB2-005057,RB2-005057,False,3630,29856.25,29875.5,FAILED_REACTION,1,0,EP-04332-ENTRY_ON_TAP
EP-04333,-1,A,1,1,False,rb,RB2-001620,RB2-001620,False,3632,29926.5,29939.5,FAILED_REACTION,1,0,EP-04333-ENTRY_ON_TAP
EP-04334,-1,A,1,1,False,rb,RB2-001621,RB2-001621,False,3633,29946.0,29951.0,FAILED_REACTION,1,0,EP-04334-ENTRY_ON_TAP
EP-04335,1,A,1,1,False,rb,RB2-001622,RB2-001622,False,3634,29928.25,29931.75,IMMEDIATE_DISPLACEMENT,5,0,EP-04335-ENTRY_ON_TAP|EP-04335-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04335-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04335-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04335-ENTRY_ON_NEW_IFVG
EP-04336,-1,A,1,1,False,rb,RB2-001528,RB2-001528,False,3635,29960.5,29962.75,IMMEDIATE_DISPLACEMENT,4,0,EP-04336-ENTRY_ON_TAP|EP-04336-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04336-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04336-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04337,1,A,1,3,True,rb,RB2-003672,RB2-003672,False,3636,29928.25,29945.0,MINIMAL_WICK_REJECTION,4,0,EP-04337-ENTRY_ON_TAP|EP-04337-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04337-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04337-ENTRY_ON_NEW_IFVG
EP-04338,1,C,1,1,False,ifvg,IFVG2-000210,IFVG2-000210,False,3636,29952.0,29954.0,FAILED_REACTION,1,0,EP-04338-ENTRY_ON_IFVG_RETEST
EP-04339,1,A,3,3,False,rb,RB2-003672,RB2-003672,False,3636,29928.25,29945.0,DELAYED_DISPLACEMENT,4,0,EP-04339-ENTRY_ON_TAP|EP-04339-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04339-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04339-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04340,1,A,1,1,False,rb,RB2-001623,RB2-001623,False,3637,29943.25,29945.75,FAILED_REACTION,1,0,EP-04340-ENTRY_ON_TAP
EP-04341,1,A,1,1,False,rb,RB2-001624,RB2-001624,False,3639,29940.0,29943.5,FAILED_REACTION,1,0,EP-04341-ENTRY_ON_TAP
EP-04342,1,B,3,3,False,fvg,FVG2-000944,FVG2-000944,False,3639,29884.5,29928.25,DELAYED_DISPLACEMENT,3,0,EP-04342-ENTRY_ON_TAP|EP-04342-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04342-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04343,1,B,1,3,True,fvg,FVG2-000944,FVG2-000944,False,3640,29884.5,29928.25,DELAYED_DISPLACEMENT,5,0,EP-04343-ENTRY_ON_TAP|EP-04343-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04343-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04343-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04343-ENTRY_ON_NEW_IFVG
EP-04344,1,A,1,1,False,rb,RB2-001625,RB2-001625,False,3640,29932.5,29935.75,DELAYED_DISPLACEMENT,5,0,EP-04344-ENTRY_ON_TAP|EP-04344-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04344-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04344-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04344-ENTRY_ON_NEW_IFVG
EP-04345,1,C,1,1,False,ifvg,IFVG2-000211,IFVG2-000211,False,3643,29947.0,29963.75,FAILED_REACTION,1,0,EP-04345-ENTRY_ON_IFVG_RETEST
EP-04346,1,A,1,1,False,rb,RB2-001627,RB2-001627,False,3644,29960.5,29967.5,FAILED_REACTION,1,0,EP-04346-ENTRY_ON_TAP
EP-04347,-1,A,1,15,True,rb,RB2-004907,RB2-004907,False,3645,29951.5,29973.75,FAILED_REACTION,2,0,EP-04347-ENTRY_ON_TAP|EP-04347-ENTRY_ON_FIRST_CLOSE_OUTSIDE
EP-04348,1,A,1,1,False,rb,RB2-001628,RB2-001628,False,3645,29945.5,29951.5,FAILED_REACTION,1,0,EP-04348-ENTRY_ON_TAP
EP-04349,-1,A,15,15,False,rb,RB2-004907,RB2-004907,False,3645,29951.5,29973.75,IMMEDIATE_DISPLACEMENT,6,0,EP-04349-ENTRY_ON_TAP|EP-04349-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04349-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04349-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04349-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04349-ENTRY_ON_NEW_FVG
EP-04350,-1,F,1,1,False,fvg,FVG2-000407,FVG2-000407|RB2-001629,True,3647,29953.5,29960.5,FAILED_REACTION,1,0,EP-04350-ENTRY_ON_TAP
EP-04351,-1,A,1,1,False,rb,RB2-001630,RB2-001630,False,3647,29945.0,29948.25,FAILED_REACTION,1,0,EP-04351-ENTRY_ON_TAP
EP-04352,1,A,1,3,True,rb,RB2-003673,RB2-003673,False,3648,29941.75,29950.0,CLOSE_BACK_OUTSIDE,3,0,EP-04352-ENTRY_ON_TAP|EP-04352-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04352-ENTRY_ON_NEW_FVG
EP-04353,1,A,3,3,False,rb,RB2-003673,RB2-003673,False,3648,29941.75,29950.0,DELAYED_DISPLACEMENT,3,0,EP-04353-ENTRY_ON_TAP|EP-04353-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04353-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04354,-1,A,1,1,False,rb,RB2-001492,RB2-001492,False,3649,29977.75,29984.25,FAILED_REACTION,3,0,EP-04354-ENTRY_ON_TAP|EP-04354-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04354-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04355,1,B,1,1,False,fvg,FVG2-000409,FVG2-000409,False,3651,29969.25,29972.0,CLOSE_BACK_OUTSIDE,2,0,EP-04355-ENTRY_ON_TAP|EP-04355-ENTRY_ON_FIRST_CLOSE_OUTSIDE
EP-04356,-1,F,1,3,True,rb,RB2-003674,RB2-001632|RB2-003674,True,3654,29979.0,29989.75,MINIMAL_WICK_REJECTION,3,0,EP-04356-ENTRY_ON_TAP|EP-04356-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04356-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04357,-1,A,3,3,False,rb,RB2-003674,RB2-003674,False,3654,29979.0,29989.75,FAILED_REACTION,3,0,EP-04357-ENTRY_ON_TAP|EP-04357-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04357-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04358,-1,A,1,5,True,rb,RB2-004501,RB2-004501,False,3655,29986.0,29989.75,DELAYED_DISPLACEMENT,4,0,EP-04358-ENTRY_ON_TAP|EP-04358-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04358-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04358-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04359,-1,A,5,5,False,rb,RB2-004501,RB2-004501,False,3655,29986.0,29989.75,DELAYED_DISPLACEMENT,4,0,EP-04359-ENTRY_ON_TAP|EP-04359-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04359-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04359-ENTRY_ON_DELAYED_DISPLACEMENT
