episode_id,direction,lane,trigger_tf,context_tf,is_multi_timeframe,context_family,context_id,component_ids,confluence,interaction_seq,context_zone_lo,context_zone_hi,dominant_state,n_variants,n_executable,variant_ids
EP-04353,-1,A,1,1,False,rb,RB2-001620,RB2-001620,False,3619,29155.0,29157.25,DELAYED_DISPLACEMENT,4,0,EP-04353-ENTRY_ON_TAP|EP-04353-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04353-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04353-ENTRY_ON_NEW_FVG
EP-04354,1,A,1,3,True,rb,RB2-003609,RB2-003609,False,3619,29136.5,29147.5,FAILED_REACTION,1,0,EP-04354-ENTRY_ON_TAP
EP-04355,1,F,1,5,True,rb,RB2-004423,RB2-001621|RB2-004423,True,3620,29136.5,29150.75,FAILED_REACTION,1,0,EP-04355-ENTRY_ON_TAP
EP-04356,1,A,5,5,False,rb,RB2-004423,RB2-004423,False,3620,29136.5,29150.75,IMMEDIATE_DISPLACEMENT,4,3,EP-04356-ENTRY_ON_TAP|EP-04356-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04356-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04356-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-04357,-1,F,1,3,True,rb,RB2-003610,RB2-001622|RB2-003610,True,3621,29148.0,29157.75,IMMEDIATE_DISPLACEMENT,4,0,EP-04357-ENTRY_ON_TAP|EP-04357-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04357-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04357-ENTRY_ON_NEW_FVG
EP-04358,-1,A,3,3,False,rb,RB2-003610,RB2-003610,False,3621,29148.0,29157.75,FAILED_REACTION,1,0,EP-04358-ENTRY_ON_TAP
EP-04359,1,B,3,3,False,fvg,FVG2-000907,FVG2-000907,False,3621,29090.25,29133.5,DELAYED_DISPLACEMENT,5,2,EP-04359-ENTRY_ON_TAP|EP-04359-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04359-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04359-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04359-ENTRY_ON_NEW_IFVG
EP-04360,1,F,1,3,True,fvg,FVG2-000907,FVG2-000414|FVG2-000907,True,3622,29090.25,29133.5,DELAYED_DISPLACEMENT,6,0,EP-04360-ENTRY_ON_TAP|EP-04360-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04360-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04360-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04360-ENTRY_ON_NEW_FVG|EP-04360-ENTRY_ON_NEW_IFVG
EP-04361,1,A,1,1,False,rb,RB2-001623,RB2-001623,False,3623,29125.75,29128.25,DELAYED_DISPLACEMENT,6,0,EP-04361-ENTRY_ON_TAP|EP-04361-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04361-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04361-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04361-ENTRY_ON_NEW_FVG|EP-04361-ENTRY_ON_NEW_IFVG
EP-04362,1,A,1,5,True,rb,RB2-004424,RB2-004424,False,3625,29125.5,29131.5,IMMEDIATE_DISPLACEMENT,7,0,EP-04362-ENTRY_ON_TAP|EP-04362-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04362-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04362-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04362-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04362-ENTRY_ON_NEW_FVG|EP-04362-ENTRY_ON_NEW_IFVG
EP-04363,-1,A,5,5,False,rb,RB2-004422,RB2-004422,False,3625,29174.25,29184.25,FAILED_REACTION,3,0,EP-04363-ENTRY_ON_TAP|EP-04363-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04363-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04364,1,A,5,5,False,rb,RB2-004424,RB2-004424,False,3625,29125.5,29131.5,DELAYED_DISPLACEMENT,3,1,EP-04364-ENTRY_ON_TAP|EP-04364-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04364-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04365,-1,B,1,1,False,fvg,FVG2-000416,FVG2-000416,False,3626,29141.75,29146.5,FAILED_REACTION,1,0,EP-04365-ENTRY_ON_TAP
EP-04366,-1,A,1,1,False,rb,RB2-001624,RB2-001624,False,3626,29131.5,29137.75,FAILED_REACTION,1,0,EP-04366-ENTRY_ON_TAP
EP-04367,-1,A,3,3,False,rb,RB2-003608,RB2-003608,False,3627,29161.25,29172.5,FAILED_REACTION,3,0,EP-04367-ENTRY_ON_TAP|EP-04367-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04367-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04368,-1,A,1,3,True,rb,RB2-003608,RB2-003608,False,3628,29161.25,29172.5,FAILED_REACTION,1,0,EP-04368-ENTRY_ON_TAP
EP-04369,-1,A,1,5,True,rb,RB2-004422,RB2-004422,False,3629,29174.25,29184.25,IMMEDIATE_DISPLACEMENT,6,0,EP-04369-ENTRY_ON_TAP|EP-04369-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04369-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04369-ENTRY_ON_STRONG_REJECTION|EP-04369-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04369-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04370,-1,A,1,1,False,rb,RB2-001627,RB2-001627,False,3629,29157.5,29161.75,FAILED_REACTION,1,0,EP-04370-ENTRY_ON_TAP
EP-04371,1,C,3,3,False,ifvg,IFVG2-000473,IFVG2-000473,False,3630,29155.25,29160.5,FAILED_REACTION,1,0,EP-04371-ENTRY_ON_IFVG_RETEST
EP-04372,1,A,15,15,False,rb,RB2-004837,RB2-004837,False,3630,29124.75,29150.75,DELAYED_DISPLACEMENT,4,1,EP-04372-ENTRY_ON_TAP|EP-04372-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04372-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04372-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04373,-1,A,1,1,False,rb,RB2-001628,RB2-001628,False,3631,29176.75,29188.5,IMMEDIATE_DISPLACEMENT,4,0,EP-04373-ENTRY_ON_TAP|EP-04373-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04373-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04373-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-04374,1,C,1,3,True,ifvg,IFVG2-000473,IFVG2-000473,False,3632,29155.25,29160.5,FAILED_REACTION,1,0,EP-04374-ENTRY_ON_IFVG_RETEST
EP-04375,1,F,1,15,True,rb,RB2-004837,FVG2-000418|RB2-004837,True,3634,29124.75,29150.75,DELAYED_DISPLACEMENT,4,0,EP-04375-ENTRY_ON_TAP|EP-04375-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04375-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04375-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04376,1,A,1,1,False,rb,RB2-001630,RB2-001630,False,3635,29148.25,29156.5,IMMEDIATE_DISPLACEMENT,5,1,EP-04376-ENTRY_ON_TAP|EP-04376-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04376-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04376-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04376-ENTRY_ON_NEW_FVG
EP-04377,-1,F,1,3,True,rb,RB2-003613,RB2-001629|RB2-003613,True,3636,29162.25,29168.25,STRONG_REJECTION_DEPARTURE,4,0,EP-04377-ENTRY_ON_TAP|EP-04377-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04377-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04377-ENTRY_ON_STRONG_REJECTION
EP-04378,1,C,1,1,False,ifvg,IFVG2-000215,IFVG2-000215,False,3636,29141.75,29146.5,CLOSE_BACK_OUTSIDE,3,1,EP-04378-ENTRY_ON_IFVG_RETEST|EP-04378-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04378-ENTRY_ON_NEW_FVG
EP-04379,-1,A,3,3,False,rb,RB2-003613,RB2-003613,False,3636,29162.25,29168.25,FAILED_REACTION,3,0,EP-04379-ENTRY_ON_TAP|EP-04379-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04379-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04380,-1,A,1,1,False,rb,RB2-001631,RB2-001631,False,3638,29167.25,29171.5,STRONG_REJECTION_DEPARTURE,4,0,EP-04380-ENTRY_ON_TAP|EP-04380-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04380-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04380-ENTRY_ON_STRONG_REJECTION
EP-04381,1,A,1,1,False,rb,RB2-001632,RB2-001632,False,3639,29159.75,29166.25,DELAYED_DISPLACEMENT,5,3,EP-04381-ENTRY_ON_TAP|EP-04381-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04381-ENTRY_ON_NEW_FVG
EP-04382,1,A,1,5,True,rb,RB2-004425,RB2-004425,False,3640,29145.75,29158.0,DELAYED_DISPLACEMENT,5,2,EP-04382-ENTRY_ON_TAP|EP-04382-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04382-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04382-ENTRY_ON_NEW_FVG
EP-04383,1,A,5,5,False,rb,RB2-004425,RB2-004425,False,3640,29145.75,29158.0,DELAYED_DISPLACEMENT,5,1,EP-04383-ENTRY_ON_TAP|EP-04383-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04383-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04383-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04383-ENTRY_ON_NEW_FVG
EP-04384,-1,F,1,3,True,rb,RB2-003614,RB2-001633|RB2-003614,True,3642,29163.5,29174.0,FAILED_REACTION,1,0,EP-04384-ENTRY_ON_TAP
EP-04385,-1,A,1,1,False,rb,RB2-001634,RB2-001634,False,3642,29160.5,29163.25,FAILED_REACTION,1,0,EP-04385-ENTRY_ON_TAP
EP-04386,-1,A,3,3,False,rb,RB2-003612,RB2-003612,False,3642,29176.75,29192.25,DELAYED_DISPLACEMENT,4,0,EP-04386-ENTRY_ON_TAP|EP-04386-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04386-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04386-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04387,-1,A,3,3,False,rb,RB2-003614,RB2-003614,False,3642,29163.5,29174.0,FAILED_REACTION,1,0,EP-04387-ENTRY_ON_TAP
EP-04388,-1,A,1,3,True,rb,RB2-003612,RB2-003612,False,3643,29176.75,29192.25,DELAYED_DISPLACEMENT,5,0,EP-04388-ENTRY_ON_TAP|EP-04388-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04388-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04388-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04388-ENTRY_ON_NEW_IFVG
EP-04389,-1,A,1,1,False,rb,RB2-001636,RB2-001636,False,3646,29185.75,29193.5,DELAYED_DISPLACEMENT,4,0,EP-04389-ENTRY_ON_TAP|EP-04389-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04389-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04389-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04390,1,B,1,1,False,fvg,FVG2-000420,FVG2-000420,False,3646,29172.75,29177.5,IMMEDIATE_DISPLACEMENT,5,1,EP-04390-ENTRY_ON_TAP|EP-04390-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04390-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04390-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04391,1,B,1,1,False,fvg,FVG2-000421,FVG2-000421,False,3646,29180.0,29181.25,IMMEDIATE_DISPLACEMENT,5,1,EP-04391-ENTRY_ON_TAP|EP-04391-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04391-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04391-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04391-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04392,-1,C,1,1,False,ifvg,IFVG2-000216,IFVG2-000216,False,3647,29180.0,29181.25,FAILED_REACTION,1,0,EP-04392-ENTRY_ON_IFVG_RETEST
EP-04393,1,A,1,1,False,rb,RB2-001635,RB2-001635,False,3647,29165.75,29169.25,IMMEDIATE_DISPLACEMENT,5,3,EP-04393-ENTRY_ON_TAP|EP-04393-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04393-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04393-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04393-ENTRY_ON_NEW_FVG
EP-04394,1,A,1,3,True,rb,RB2-003615,RB2-003615,False,3648,29169.25,29183.5,DELAYED_DISPLACEMENT,5,4,EP-04394-ENTRY_ON_TAP|EP-04394-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04394-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04394-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04394-ENTRY_ON_NEW_FVG
EP-04395,1,A,3,3,False,rb,RB2-003615,RB2-003615,False,3648,29169.25,29183.5,FAILED_REACTION,1,1,EP-04395-ENTRY_ON_TAP
EP-04396,-1,A,1,5,True,rb,RB2-004426,RB2-004426,False,3650,29183.5,29193.5,FAILED_REACTION,1,0,EP-04396-ENTRY_ON_TAP
EP-04397,-1,A,5,5,False,rb,RB2-004426,RB2-004426,False,3650,29183.5,29193.5,IMMEDIATE_DISPLACEMENT,4,0,EP-04397-ENTRY_ON_TAP|EP-04397-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04397-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04397-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-04398,1,A,1,1,False,rb,RB2-001637,RB2-001637,False,3652,29186.75,29191.0,DELAYED_DISPLACEMENT,4,0,EP-04398-ENTRY_ON_TAP|EP-04398-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04398-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04398-ENTRY_ON_NEW_FVG
EP-04399,-1,A,1,1,False,rb,RB2-001638,RB2-001638,False,3653,29194.75,29200.0,FAILED_REACTION,1,0,EP-04399-ENTRY_ON_TAP
EP-04400,1,F,1,1,False,fvg,FVG2-000422,FVG2-000422|RB2-001639,True,3656,29194.75,29212.5,FAILED_REACTION,1,0,EP-04400-ENTRY_ON_TAP
EP-04401,1,B,1,1,False,fvg,FVG2-000419,FVG2-000419,False,3658,29163.25,29165.75,FAILED_REACTION,1,0,EP-04401-ENTRY_ON_TAP
EP-04402,-1,F,1,60,True,rb,RB2-005097,IFVG2-000218|RB2-005097,True,3660,29155.0,29239.5,SCRAPING_NO_REACTION,1,0,EP-04402-ENTRY_ON_TAP
EP-04403,1,A,1,1,False,rb,RB2-001642,RB2-001642,False,3660,29151.75,29155.0,IMMEDIATE_DISPLACEMENT,4,0,EP-04403-ENTRY_ON_TAP|EP-04403-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04403-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04403-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-04404,-1,A,15,15,False,rb,RB2-004838,RB2-004838,False,3660,29183.5,29239.5,FAILED_REACTION,1,0,EP-04404-ENTRY_ON_TAP
EP-04405,-1,A,30,30,False,rb,RB2-005010,RB2-005010,False,3660,29176.75,29239.5,FAILED_REACTION,1,0,EP-04405-ENTRY_ON_TAP
EP-04406,-1,A,60,60,False,rb,RB2-005097,RB2-005097,False,3660,29155.0,29239.5,DELAYED_DISPLACEMENT,5,0,EP-04406-ENTRY_ON_TAP|EP-04406-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04406-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04406-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04406-ENTRY_ON_NEW_IFVG
EP-04407,-1,A,1,30,True,rb,RB2-005010,RB2-005010,False,3661,29176.75,29239.5,DELAYED_DISPLACEMENT,4,0,EP-04407-ENTRY_ON_TAP|EP-04407-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04407-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04407-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04408,-1,A,1,1,False,rb,RB2-001643,RB2-001643,False,3661,29154.75,29176.5,FAILED_REACTION,1,0,EP-04408-ENTRY_ON_TAP
EP-04409,-1,F,1,15,True,rb,RB2-004838,RB2-001641|RB2-004838,True,3662,29183.5,29239.5,DELAYED_DISPLACEMENT,4,0,EP-04409-ENTRY_ON_TAP|EP-04409-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04409-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04409-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04410,-1,A,1,3,True,rb,RB2-003617,RB2-003617,False,3663,29180.75,29188.75,DELAYED_DISPLACEMENT,4,0,EP-04410-ENTRY_ON_TAP|EP-04410-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04410-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04410-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04411,-1,A,3,3,False,rb,RB2-003617,RB2-003617,False,3663,29180.75,29188.75,DELAYED_DISPLACEMENT,4,0,EP-04411-ENTRY_ON_TAP|EP-04411-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04411-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04411-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04412,-1,A,1,1,False,rb,RB2-001644,RB2-001644,False,3664,29183.75,29193.0,DELAYED_DISPLACEMENT,4,0,EP-04412-ENTRY_ON_TAP|EP-04412-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04412-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04412-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04413,-1,A,1,5,True,rb,RB2-004428,RB2-004428,False,3665,29181.25,29193.0,IMMEDIATE_DISPLACEMENT,5,0,EP-04413-ENTRY_ON_TAP|EP-04413-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04413-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04413-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04413-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04414,1,A,1,1,False,rb,RB2-001645,RB2-001645,False,3665,29174.25,29181.25,FAILED_REACTION,1,0,EP-04414-ENTRY_ON_TAP
EP-04415,-1,A,5,5,False,rb,RB2-004428,RB2-004428,False,3665,29181.25,29193.0,FAILED_REACTION,1,0,EP-04415-ENTRY_ON_TAP
EP-04416,1,A,1,3,True,rb,RB2-003618,RB2-003618,False,3666,29170.5,29179.0,FAILED_REACTION,1,0,EP-04416-ENTRY_ON_TAP
EP-04417,1,A,3,3,False,rb,RB2-003618,RB2-003618,False,3666,29170.5,29179.0,FAILED_REACTION,1,0,EP-04417-ENTRY_ON_TAP
EP-04418,-1,A,1,1,False,rb,RB2-001646,RB2-001646,False,3668,29164.0,29174.5,FAILED_REACTION,1,0,EP-04418-ENTRY_ON_TAP
EP-04419,1,A,1,1,False,rb,RB2-001647,RB2-001647,False,3670,29175.25,29186.75,FAILED_REACTION,1,0,EP-04419-ENTRY_ON_TAP
EP-04420,-1,A,5,5,False,rb,RB2-004427,RB2-004427,False,3670,29217.25,29239.5,DELAYED_DISPLACEMENT,5,0,EP-04420-ENTRY_ON_TAP|EP-04420-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04420-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04420-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04420-ENTRY_ON_NEW_IFVG
EP-04421,1,A,1,1,False,rb,RB2-001648,RB2-001648,False,3671,29170.5,29173.5,IMMEDIATE_DISPLACEMENT,4,0,EP-04421-ENTRY_ON_TAP|EP-04421-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04421-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04421-ENTRY_ON_IMMEDIATE_DISPLACEMENT
EP-04422,-1,F,1,3,True,rb,RB2-003616,IFVG2-000217|RB2-003616,True,3672,29193.5,29239.5,SCRAPING_NO_REACTION,1,1,EP-04422-ENTRY_ON_TAP
EP-04423,-1,A,1,3,True,rb,RB2-003619,RB2-003619,False,3672,29186.75,29192.5,FAILED_REACTION,1,0,EP-04423-ENTRY_ON_TAP
EP-04424,-1,A,1,1,False,rb,RB2-001649,RB2-001649,False,3672,29173.25,29175.25,FAILED_REACTION,1,0,EP-04424-ENTRY_ON_TAP
EP-04425,-1,A,3,3,False,rb,RB2-003616,RB2-003616,False,3672,29193.5,29239.5,DELAYED_DISPLACEMENT,4,0,EP-04425-ENTRY_ON_TAP|EP-04425-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04425-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04425-ENTRY_ON_DELAYED_DISPLACEMENT
EP-04426,-1,A,3,3,False,rb,RB2-003619,RB2-003619,False,3672,29186.75,29192.5,FAILED_REACTION,1,0,EP-04426-ENTRY_ON_TAP
EP-04427,-1,A,1,5,True,rb,RB2-004427,RB2-004427,False,3673,29217.25,29239.5,MINIMAL_WICK_REJECTION,4,0,EP-04427-ENTRY_ON_TAP|EP-04427-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04427-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04427-ENTRY_ON_NEW_FVG
EP-04428,-1,A,1,1,False,rb,RB2-001640,RB2-001640,False,3674,29220.75,29239.5,MINIMAL_WICK_REJECTION,4,0,EP-04428-ENTRY_ON_TAP|EP-04428-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04428-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04428-ENTRY_ON_NEW_FVG
EP-04429,-1,A,1,1,False,rb,RB2-001650,RB2-001650,False,3674,29211.75,29219.25,FAILED_REACTION,3,0,EP-04429-ENTRY_ON_TAP|EP-04429-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04429-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04430,-1,A,1,1,False,rb,RB2-001651,RB2-001651,False,3677,29204.0,29206.75,FAILED_REACTION,1,0,EP-04430-ENTRY_ON_TAP
EP-04431,1,A,3,3,False,rb,RB2-003620,RB2-003620,False,3678,29196.5,29212.0,FAILED_REACTION,1,0,EP-04431-ENTRY_ON_TAP
EP-04432,1,A,1,3,True,rb,RB2-003620,RB2-003620,False,3679,29196.5,29212.0,FAILED_REACTION,1,0,EP-04432-ENTRY_ON_TAP
EP-04433,1,F,1,5,True,rb,RB2-004430,RB2-001652|RB2-004430,True,3680,29196.5,29212.0,FAILED_REACTION,1,0,EP-04433-ENTRY_ON_TAP
EP-04434,1,F,5,5,False,fvg,FVG2-001096,FVG2-001096|RB2-004430,True,3680,29193.25,29196.5,DELAYED_DISPLACEMENT,7,0,EP-04434-ENTRY_ON_TAP|EP-04434-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04434-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04434-ENTRY_ON_STRONG_REJECTION|EP-04434-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04434-ENTRY_ON_NEW_FVG|EP-04434-ENTRY_ON_NEW_IFVG
EP-04435,1,A,5,5,False,rb,RB2-004429,RB2-004429,False,3680,29166.0,29187.75,DELAYED_DISPLACEMENT,7,0,EP-04435-ENTRY_ON_TAP|EP-04435-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04435-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04435-ENTRY_ON_STRONG_REJECTION|EP-04435-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04435-ENTRY_ON_NEW_FVG|EP-04435-ENTRY_ON_NEW_IFVG
EP-04436,1,B,1,5,True,fvg,FVG2-001096,FVG2-001096,False,3681,29193.25,29196.5,FAILED_REACTION,1,0,EP-04436-ENTRY_ON_TAP
EP-04437,1,A,1,5,True,rb,RB2-004429,RB2-004429,False,3682,29166.0,29187.75,DELAYED_DISPLACEMENT,5,0,EP-04437-ENTRY_ON_TAP|EP-04437-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04437-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04437-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04437-ENTRY_ON_NEW_IFVG
EP-04438,1,A,1,1,False,rb,RB2-001655,RB2-001655,False,3683,29181.5,29184.0,FAILED_REACTION,1,0,EP-04438-ENTRY_ON_TAP
EP-04439,-1,A,1,1,False,rb,RB2-001656,RB2-001656,False,3684,29184.0,29188.75,FAILED_REACTION,2,0,EP-04439-ENTRY_ON_TAP|EP-04439-ENTRY_ON_FIRST_CLOSE_OUTSIDE
EP-04440,-1,C,5,5,False,ifvg,IFVG2-000575,IFVG2-000575,False,3685,29193.25,29196.5,FAILED_REACTION,1,0,EP-04440-ENTRY_ON_IFVG_RETEST
EP-04441,1,A,1,1,False,rb,RB2-001657,RB2-001657,False,3686,29154.0,29172.25,IMMEDIATE_DISPLACEMENT,7,0,EP-04441-ENTRY_ON_TAP|EP-04441-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04441-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-04441-ENTRY_ON_IMMEDIATE_DISPLACEMENT|EP-04441-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04441-ENTRY_ON_NEW_FVG|EP-04441-ENTRY_ON_NEW_IFVG
EP-04442,-1,F,1,5,True,ifvg,IFVG2-000575,FVG2-000424|IFVG2-000575,True,3687,29193.25,29196.5,FAILED_REACTION,1,0,EP-04442-ENTRY_ON_IFVG_RETEST
EP-04443,-1,F,1,1,False,fvg,FVG2-000423,FVG2-000423|RB2-001654,True,3687,29204.75,29208.5,FAILED_REACTION,3,0,EP-04443-ENTRY_ON_TAP|EP-04443-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04443-ENTRY_ON_MINIMAL_WICK_REJECTION
EP-04444,-1,B,1,1,False,fvg,FVG2-000425,FVG2-000425,False,3687,29188.75,29190.25,FAILED_REACTION,1,0,EP-04444-ENTRY_ON_TAP
EP-04445,1,A,1,3,True,rb,RB2-003621,RB2-003621,False,3687,29154.0,29172.5,DELAYED_DISPLACEMENT,4,0,EP-04445-ENTRY_ON_TAP|EP-04445-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-04445-ENTRY_ON_DELAYED_DISPLACEMENT|EP-04445-ENTRY_ON_NEW_FVG
