episode_id,variant_id,entry_variant,reaction_state,match_mode,playbook_items,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,entry_ts,entry_price,stop_price,target_surface,target_family,target_tf,natural_rr,rejection_reason
EP-03140,EP-03140-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_PM,5,1,True,2026-07-14 15:28:00-04:00,29821.75,29811.25,29825.75,rb,1,0.381,INSUFFICIENT_NATURAL_RR
EP-03141,EP-03141-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_PM,3,3,False,2026-07-14 15:30:00-04:00,29797.25,29808.75,,,,,NO_STRUCTURAL_STOP
EP-03142,EP-03142-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_PM,3,1,True,2026-07-14 15:29:00-04:00,29814.75,29808.75,29821.5,rb,15,1.125,authorized_pattern_but_target_or_rr_family_mismatch
EP-03143,EP-03143-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,B,NY_PM,1,1,False,2026-07-14 15:30:00-04:00,29797.25,29799.75,,,,,NO_STRUCTURAL_STOP
EP-03144,EP-03144-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,B,NY_PM,1,1,False,2026-07-14 15:30:00-04:00,29797.25,29806.75,,,,,NO_STRUCTURAL_STOP
EP-03145,EP-03145-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,-1,C,NY_PM,1,1,False,2026-07-14 15:31:00-04:00,29782.75,29800.25,29778.5,rb,5,0.2429,INSUFFICIENT_NATURAL_RR
EP-03151,EP-03151-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:34:00-04:00,29799.25,29771.0,29799.75,ifvg,1,0.0177,INSUFFICIENT_NATURAL_RR
EP-03151,EP-03151-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:34:00-04:00,29799.25,29771.0,29799.75,ifvg,1,0.0177,INSUFFICIENT_NATURAL_RR
EP-03152,EP-03152-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,F,NY_PM,3,1,True,2026-07-14 15:34:00-04:00,29799.25,29822.75,29799.0,ifvg,15,0.0106,INSUFFICIENT_NATURAL_RR
EP-03152,EP-03152-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,F,NY_PM,3,1,True,2026-07-14 15:36:00-04:00,29794.5,29822.75,29787.25,rb,1,0.2566,INSUFFICIENT_NATURAL_RR
EP-03152,EP-03152-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,F,NY_PM,3,1,True,2026-07-14 15:36:00-04:00,29794.5,29822.75,29787.25,rb,1,0.2566,INSUFFICIENT_NATURAL_RR
EP-03153,EP-03153-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,1,1,False,2026-07-14 15:34:00-04:00,29799.25,29796.25,,,,,NO_STRUCTURAL_STOP
EP-03155,EP-03155-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:36:00-04:00,29794.5,29791.5,29799.75,ifvg,1,1.75,authorized_pattern_but_target_or_rr_family_mismatch
EP-03155,EP-03155-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:37:00-04:00,29809.5,29791.5,29811.25,ifvg,1,0.0972,INSUFFICIENT_NATURAL_RR
EP-03155,EP-03155-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:37:00-04:00,29809.5,29791.5,29811.25,ifvg,1,0.0972,INSUFFICIENT_NATURAL_RR
EP-03155,EP-03155-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:37:00-04:00,29809.5,29791.5,29811.25,ifvg,1,0.0972,INSUFFICIENT_NATURAL_RR
EP-03157,EP-03157-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,F,NY_PM,3,1,True,2026-07-14 15:37:00-04:00,29809.5,29803.75,,,,,NO_STRUCTURAL_STOP
EP-03159,EP-03159-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,3,3,False,2026-07-14 15:39:00-04:00,29788.25,29803.75,29787.25,rb,1,0.0645,INSUFFICIENT_NATURAL_RR
EP-03160,EP-03160-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:40:00-04:00,29791.25,29783.0,29799.75,ifvg,1,1.0303,authorized_pattern_but_target_or_rr_family_mismatch
EP-03160,EP-03160-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:42:00-04:00,29799.25,29783.0,29799.75,ifvg,1,0.0308,INSUFFICIENT_NATURAL_RR
EP-03160,EP-03160-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:42:00-04:00,29799.25,29783.0,29799.75,ifvg,1,0.0308,INSUFFICIENT_NATURAL_RR
EP-03161,EP-03161-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,1,1,False,2026-07-14 15:41:00-04:00,29790.25,29796.5,29787.25,rb,1,0.48,INSUFFICIENT_NATURAL_RR
EP-03162,EP-03162-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,5,5,False,2026-07-14 15:45:00-04:00,29811.25,29810.0,,,,,NO_STRUCTURAL_STOP
EP-03163,EP-03163-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,5,1,True,2026-07-14 15:42:00-04:00,29799.25,29810.0,29799.0,ifvg,15,0.0233,INSUFFICIENT_NATURAL_RR
EP-03164,EP-03164-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,F,NY_PM,3,1,True,2026-07-14 15:43:00-04:00,29803.25,29802.0,,,,,NO_STRUCTURAL_STOP
EP-03165,EP-03165-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,1,1,False,2026-07-14 15:43:00-04:00,29803.25,29806.25,29799.0,ifvg,15,1.4167,authorized_pattern_but_target_or_rr_family_mismatch
EP-03166,EP-03166-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,3,3,False,2026-07-14 15:45:00-04:00,29811.25,29802.0,,,,,NO_STRUCTURAL_STOP
EP-03167,EP-03167-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,B,NY_PM,1,1,False,2026-07-14 15:45:00-04:00,29811.25,29820.5,29808.5,ifvg,1,0.2973,INSUFFICIENT_NATURAL_RR
EP-03168,EP-03168-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,F,NY_PM,5,1,True,2026-07-14 15:46:00-04:00,29817.0,29817.25,29813.0,ifvg,1,16.0,authorized_pattern_but_target_or_rr_family_mismatch
EP-03169,EP-03169-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,3,3,False,2026-07-14 15:48:00-04:00,29809.25,29817.25,29808.5,ifvg,1,0.0938,INSUFFICIENT_NATURAL_RR
EP-03170,EP-03170-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,5,5,False,2026-07-14 15:50:00-04:00,29821.5,29817.25,,,,,NO_STRUCTURAL_STOP
EP-03173,EP-03173-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,B,NY_PM,1,1,False,2026-07-14 15:50:00-04:00,29821.5,29822.75,29813.0,ifvg,1,6.8,authorized_pattern_but_target_or_rr_family_mismatch
EP-03173,EP-03173-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,B,NY_PM,1,1,False,2026-07-14 15:51:00-04:00,29810.75,29822.75,29808.5,ifvg,1,0.1875,INSUFFICIENT_NATURAL_RR
EP-03173,EP-03173-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,B,NY_PM,1,1,False,2026-07-14 15:51:00-04:00,29810.75,29822.75,29808.5,ifvg,1,0.1875,INSUFFICIENT_NATURAL_RR
EP-03174,EP-03174-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,1,1,False,2026-07-14 15:51:00-04:00,29810.75,29824.0,29808.5,ifvg,1,0.1698,INSUFFICIENT_NATURAL_RR
EP-03175,EP-03175-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:51:00-04:00,29810.75,29800.25,29811.25,ifvg,1,0.0476,INSUFFICIENT_NATURAL_RR
EP-03175,EP-03175-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:52:00-04:00,29821.5,29800.25,29826.75,ifvg,1,0.2471,INSUFFICIENT_NATURAL_RR
EP-03175,EP-03175-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:52:00-04:00,29821.5,29800.25,29826.75,ifvg,1,0.2471,INSUFFICIENT_NATURAL_RR
EP-03176,EP-03176-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:51:00-04:00,29810.75,29807.25,29811.25,ifvg,1,0.1429,INSUFFICIENT_NATURAL_RR
EP-03176,EP-03176-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:52:00-04:00,29821.5,29807.25,29826.75,ifvg,1,0.3684,INSUFFICIENT_NATURAL_RR
EP-03176,EP-03176-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:52:00-04:00,29821.5,29807.25,29826.75,ifvg,1,0.3684,INSUFFICIENT_NATURAL_RR
EP-03176,EP-03176-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:52:00-04:00,29821.5,29807.25,29826.75,ifvg,1,0.3684,INSUFFICIENT_NATURAL_RR
EP-03177,EP-03177-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,3,1,True,2026-07-14 15:52:00-04:00,29821.5,29825.75,29813.0,ifvg,1,2.0,authorized_pattern_but_target_or_rr_family_mismatch
EP-03178,EP-03178-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_PM,3,3,False,2026-07-14 15:57:00-04:00,29809.75,29836.75,29809.25,rb,3,0.0185,INSUFFICIENT_NATURAL_RR
EP-03179,EP-03179-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,3,3,False,2026-07-14 15:54:00-04:00,29821.75,29825.75,29813.0,ifvg,1,2.1875,authorized_pattern_but_target_or_rr_family_mismatch
EP-03180,EP-03180-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,3,1,True,2026-07-14 15:53:00-04:00,29830.0,29836.75,29826.75,rb,60,0.4815,INSUFFICIENT_NATURAL_RR
EP-03180,EP-03180-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_PM,3,1,True,2026-07-14 15:54:00-04:00,29821.75,29836.75,29813.0,ifvg,1,0.5833,authorized_pattern_but_target_or_rr_family_mismatch
EP-03180,EP-03180-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,A,NY_PM,3,1,True,2026-07-14 15:54:00-04:00,29821.75,29836.75,29813.0,ifvg,1,0.5833,authorized_pattern_but_target_or_rr_family_mismatch
EP-03181,EP-03181-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:55:00-04:00,29804.75,29805.25,,,,,NO_STRUCTURAL_STOP
EP-03181,EP-03181-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:58:00-04:00,29815.0,29805.25,29821.5,rb,15,0.6667,authorized_pattern_but_target_or_rr_family_mismatch
EP-03181,EP-03181-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:58:00-04:00,29815.0,29805.25,29821.5,rb,15,0.6667,authorized_pattern_but_target_or_rr_family_mismatch
EP-03182,EP-03182-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:57:00-04:00,29809.75,29790.0,29811.25,ifvg,1,0.0759,INSUFFICIENT_NATURAL_RR
EP-03182,EP-03182-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:58:00-04:00,29815.0,29790.0,29821.5,rb,15,0.26,INSUFFICIENT_NATURAL_RR
EP-03182,EP-03182-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 15:58:00-04:00,29815.0,29790.0,29821.5,rb,15,0.26,INSUFFICIENT_NATURAL_RR
EP-03183,EP-03183-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_PM,3,1,True,2026-07-14 15:58:00-04:00,29815.0,29790.0,29821.5,rb,15,0.26,INSUFFICIENT_NATURAL_RR
EP-03184,EP-03184-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_PM,3,3,False,2026-07-14 16:00:00-04:00,29785.75,29790.0,,,,,NO_STRUCTURAL_STOP
EP-03185,EP-03185-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,1,1,False,2026-07-14 16:02:00-04:00,29781.5,29799.5,29778.5,rb,5,0.1667,INSUFFICIENT_NATURAL_RR
EP-03185,EP-03185-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_PM,1,1,False,2026-07-14 16:03:00-04:00,29776.5,29799.5,29772.25,ifvg,1,0.1848,INSUFFICIENT_NATURAL_RR
EP-03186,EP-03186-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,3,3,False,2026-07-14 16:06:00-04:00,29793.5,29818.25,29786.0,ifvg,1,0.303,INSUFFICIENT_NATURAL_RR
EP-03186,EP-03186-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_PM,3,3,False,2026-07-14 16:09:00-04:00,29792.25,29818.25,29786.0,ifvg,1,0.2404,INSUFFICIENT_NATURAL_RR
EP-03187,EP-03187-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,3,3,False,2026-07-14 16:06:00-04:00,29793.5,29799.5,29786.0,ifvg,1,1.25,authorized_pattern_but_target_or_rr_family_mismatch
EP-03189,EP-03189-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,F,NY_PM,5,1,True,2026-07-14 16:06:00-04:00,29793.5,29818.25,29786.0,ifvg,1,0.303,INSUFFICIENT_NATURAL_RR
EP-03189,EP-03189-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,F,NY_PM,5,1,True,2026-07-14 16:08:00-04:00,29793.5,29818.25,29792.25,fvg,1,0.0505,INSUFFICIENT_NATURAL_RR
EP-03190,EP-03190-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,F,NY_PM,5,1,True,2026-07-14 16:06:00-04:00,29793.5,29799.5,29786.0,ifvg,1,1.25,authorized_pattern_but_target_or_rr_family_mismatch
EP-03191,EP-03191-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,1,1,False,2026-07-14 16:06:00-04:00,29793.5,29783.0,,,,,NO_STRUCTURAL_STOP
EP-03192,EP-03192-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,5,5,False,2026-07-14 16:10:00-04:00,29789.25,29818.25,29786.0,ifvg,1,0.1121,INSUFFICIENT_NATURAL_RR
EP-03193,EP-03193-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,5,5,False,2026-07-14 16:10:00-04:00,29789.25,29799.5,29786.0,ifvg,1,0.3171,INSUFFICIENT_NATURAL_RR
EP-03194,EP-03194-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,1,1,False,2026-07-14 16:08:00-04:00,29793.5,29799.25,29792.25,fvg,1,0.2174,INSUFFICIENT_NATURAL_RR
EP-03194,EP-03194-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,A,NY_PM,1,1,False,2026-07-14 16:10:00-04:00,29789.25,29799.25,29786.0,ifvg,1,0.325,INSUFFICIENT_NATURAL_RR
EP-03195,EP-03195-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,B,NY_PM,1,1,False,2026-07-14 16:08:00-04:00,29793.5,29779.75,29795.25,rb,1,0.1273,INSUFFICIENT_NATURAL_RR
EP-03197,EP-03197-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,3,3,False,2026-07-14 16:15:00-04:00,29787.5,29804.0,29786.0,ifvg,1,0.0909,INSUFFICIENT_NATURAL_RR
EP-03198,EP-03198-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,B,NY_PM,1,1,False,2026-07-14 16:14:00-04:00,29789.75,29789.75,,,,,NO_STRUCTURAL_STOP
EP-03199,EP-03199-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,3,1,True,2026-07-14 16:15:00-04:00,29787.5,29804.0,29786.0,ifvg,1,0.0909,INSUFFICIENT_NATURAL_RR
EP-03199,EP-03199-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_PM,3,1,True,2026-07-14 16:17:00-04:00,29789.5,29804.0,29786.0,ifvg,1,0.2414,INSUFFICIENT_NATURAL_RR
EP-03199,EP-03199-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,A,NY_PM,3,1,True,2026-07-14 16:17:00-04:00,29789.5,29804.0,29786.0,ifvg,1,0.2414,INSUFFICIENT_NATURAL_RR
EP-03200,EP-03200-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,1,C,NY_PM,1,1,False,2026-07-14 16:15:00-04:00,29787.5,29785.75,29788.25,rb,15,0.4286,INSUFFICIENT_NATURAL_RR
EP-03200,EP-03200-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,C,NY_PM,1,1,False,2026-07-14 16:16:00-04:00,29791.5,29785.75,29792.25,rb,3,0.1304,INSUFFICIENT_NATURAL_RR
EP-03200,EP-03200-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,C,NY_PM,1,1,False,2026-07-14 16:16:00-04:00,29791.5,29785.75,29792.25,rb,3,0.1304,INSUFFICIENT_NATURAL_RR
EP-03203,EP-03203-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 16:18:00-04:00,29786.75,29786.25,29788.25,rb,15,3.0,authorized_pattern_but_target_or_rr_family_mismatch
EP-03203,EP-03203-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 16:20:00-04:00,29788.0,29786.25,29788.25,rb,15,0.1429,INSUFFICIENT_NATURAL_RR
EP-03203,EP-03203-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 16:20:00-04:00,29788.0,29786.25,29788.25,rb,15,0.1429,INSUFFICIENT_NATURAL_RR
EP-03204,EP-03204-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 16:18:00-04:00,29786.75,29788.0,,,,,NO_STRUCTURAL_STOP
EP-03205,EP-03205-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,5,1,True,2026-07-14 16:21:00-04:00,29776.5,29792.25,29772.25,ifvg,1,0.2698,INSUFFICIENT_NATURAL_RR
EP-03205,EP-03205-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_PM,5,1,True,2026-07-14 16:22:00-04:00,29774.5,29792.25,29772.25,ifvg,1,0.1268,INSUFFICIENT_NATURAL_RR
EP-03206,EP-03206-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,5,5,False,2026-07-14 16:25:00-04:00,29776.0,29792.25,29772.25,ifvg,1,0.2308,INSUFFICIENT_NATURAL_RR
EP-03207,EP-03207-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,1,1,False,2026-07-14 16:24:00-04:00,29772.75,29778.0,29772.25,ifvg,1,0.0952,INSUFFICIENT_NATURAL_RR
EP-03209,EP-03209-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,F,NY_PM,3,1,True,2026-07-14 16:26:00-04:00,29776.75,29785.0,29772.25,ifvg,1,0.5455,authorized_pattern_but_target_or_rr_family_mismatch
EP-03210,EP-03210-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,B,NY_PM,1,1,False,2026-07-14 16:27:00-04:00,29775.5,29774.75,29775.75,ifvg,3,0.3333,INSUFFICIENT_NATURAL_RR
EP-03211,EP-03211-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_PM,3,1,True,2026-07-14 16:28:00-04:00,29773.0,29781.25,29772.25,ifvg,1,0.0909,INSUFFICIENT_NATURAL_RR
EP-03212,EP-03212-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 16:29:00-04:00,29776.25,29772.5,29778.0,fvg,3,0.4667,INSUFFICIENT_NATURAL_RR
EP-03212,EP-03212-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,NY_PM,1,1,False,2026-07-14 16:29:00-04:00,29776.25,29772.5,29778.0,fvg,3,0.4667,INSUFFICIENT_NATURAL_RR
