episode_id,policy,structure_id,family,timeframe,surface,distance,freshness_bars,availability_seq,natural_rr
EP-01702,NEAREST_VALID_STRUCTURE,RB2-002146,rb,1,29536.75,0.25,131,4749,0.0385
EP-01702,BRANCH_SEMANTIC_TARGET,RB2-003844,rb,3,29536.5,0.5,113,4767,0.0769
EP-01702,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004605,rb,5,29535.0,2.0,135,4745,0.3077
EP-01707,NEAREST_VALID_STRUCTURE,RB2-002163,rb,1,29543.25,0.5,106,4785,0.0588
EP-01707,BRANCH_SEMANTIC_TARGET,RB2-004609,rb,5,29543.25,0.5,116,4775,0.0588
EP-01707,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004609,rb,5,29543.25,0.5,116,4775,0.0588
EP-01708,NEAREST_VALID_STRUCTURE,RB2-002163,rb,1,29543.25,0.5,106,4785,0.0256
EP-01708,BRANCH_SEMANTIC_TARGET,RB2-004609,rb,5,29543.25,0.5,116,4775,0.0256
EP-01708,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004609,rb,5,29543.25,0.5,116,4775,0.0256
EP-01709,NEAREST_VALID_STRUCTURE,RB2-003837,rb,3,29548.5,1.0,156,4737,0.0755
EP-01709,BRANCH_SEMANTIC_TARGET,RB2-003865,rb,3,29548.75,1.25,0,4893,0.0943
EP-01709,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003865,rb,3,29548.75,1.25,0,4893,0.0943
EP-01710,NEAREST_VALID_STRUCTURE,RB2-000679,rb,1,29522.75,0.25,3340,1562,0.0169
EP-01710,BRANCH_SEMANTIC_TARGET,RB2-000679,rb,1,29522.75,0.25,3340,1562,0.0169
EP-01710,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000679,rb,1,29522.75,0.25,3340,1562,0.0169
EP-01711,NEAREST_VALID_STRUCTURE,RB2-001723,rb,1,29521.0,0.25,1061,3844,0.0035
EP-01711,BRANCH_SEMANTIC_TARGET,RB2-001723,rb,1,29521.0,0.25,1061,3844,0.0035
EP-01711,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004856,rb,15,29509.75,11.5,3090,1815,0.1625
EP-01712,NEAREST_VALID_STRUCTURE,RB2-001723,rb,1,29521.0,0.25,1061,3844,0.0182
EP-01712,BRANCH_SEMANTIC_TARGET,RB2-001723,rb,1,29521.0,0.25,1061,3844,0.0182
EP-01712,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003359,rb,3,29521.0,0.25,3342,1563,0.0182
EP-01713,NEAREST_VALID_STRUCTURE,RB2-003299,rb,3,29521.5,0.25,3729,1176,0.0455
EP-01713,BRANCH_SEMANTIC_TARGET,RB2-003299,rb,3,29521.5,0.25,3729,1176,0.0455
EP-01713,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003299,rb,3,29521.5,0.25,3729,1176,0.0455
EP-01714,NEAREST_VALID_STRUCTURE,RB2-004274,rb,5,29511.5,0.25,3788,1120,0.0108
EP-01714,BRANCH_SEMANTIC_TARGET,RB2-004274,rb,5,29511.5,0.25,3788,1120,0.0108
EP-01714,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004274,rb,5,29511.5,0.25,3788,1120,0.0108
EP-01715,NEAREST_VALID_STRUCTURE,RB2-000509,rb,1,29510.25,0.5,3742,1167,0.0238
EP-01715,BRANCH_SEMANTIC_TARGET,IFVG2-000058,ifvg,1,29510.0,0.75,3789,1120,0.0357
EP-01715,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000058,ifvg,1,29510.0,0.75,3789,1120,0.0357
EP-01716,NEAREST_VALID_STRUCTURE,RB2-003358,rb,3,29519.75,0.25,3356,1557,0.0147
EP-01716,BRANCH_SEMANTIC_TARGET,RB2-003358,rb,3,29519.75,0.25,3356,1557,0.0147
EP-01716,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003358,rb,3,29519.75,0.25,3356,1557,0.0147
EP-01717,NEAREST_VALID_STRUCTURE,RB2-002143,rb,1,29521.0,0.5,173,4744,0.1
EP-01717,BRANCH_SEMANTIC_TARGET,RB2-002152,rb,1,29521.25,0.75,156,4761,0.15
EP-01717,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004622,rb,5,29521.25,0.75,12,4905,0.15
EP-01718,NEAREST_VALID_STRUCTURE,RB2-001754,rb,1,29528.0,0.25,1016,3902,0.02
EP-01718,BRANCH_SEMANTIC_TARGET,RB2-001754,rb,1,29528.0,0.25,1016,3902,0.02
EP-01718,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001754,rb,1,29528.0,0.25,1016,3902,0.02
EP-01719,NEAREST_VALID_STRUCTURE,RB2-000505,rb,1,29529.0,0.25,3761,1159,0.005
EP-01719,BRANCH_SEMANTIC_TARGET,RB2-000507,rb,1,29529.25,0.5,3756,1164,0.01
EP-01719,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005147,rb,60,29531.0,2.25,0,4920,0.045
EP-01720,NEAREST_VALID_STRUCTURE,FVG2-000118,fvg,1,29528.5,0.25,3755,1165,0.0021
EP-01720,BRANCH_SEMANTIC_TARGET,RB2-002229,rb,1,29527.75,1.0,1,4919,0.0086
EP-01720,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005117,rb,60,29525.75,3.0,3780,1140,0.0258
EP-01721,NEAREST_VALID_STRUCTURE,RB2-000567,rb,1,29484.0,0.75,3605,1317,0.0185
EP-01721,BRANCH_SEMANTIC_TARGET,RB2-000567,rb,1,29484.0,0.75,3605,1317,0.0185
EP-01721,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000567,rb,1,29484.0,0.75,3605,1317,0.0185
EP-01722,NEAREST_VALID_STRUCTURE,RB2-000567,rb,1,29484.0,1.5,3608,1317,0.0214
EP-01722,BRANCH_SEMANTIC_TARGET,RB2-000567,rb,1,29484.0,1.5,3608,1317,0.0214
EP-01722,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001155,fvg,5,29475.0,10.5,1030,3895,0.1495
EP-01723,NEAREST_VALID_STRUCTURE,RB2-002150,rb,1,29484.25,0.5,171,4756,0.0377
EP-01723,BRANCH_SEMANTIC_TARGET,RB2-003300,rb,3,29484.25,0.5,3733,1194,0.0377
EP-01723,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003300,rb,3,29484.25,0.5,3733,1194,0.0377
EP-01724,NEAREST_VALID_STRUCTURE,FVG2-000162,fvg,1,29477.25,0.25,3313,1616,0.0041
EP-01724,BRANCH_SEMANTIC_TARGET,FVG2-000137,fvg,1,29477.0,0.5,3617,1312,0.0083
EP-01724,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003704,rb,3,29475.5,2.0,1071,3858,0.0332
EP-01725,NEAREST_VALID_STRUCTURE,FVG2-000162,fvg,1,29477.25,0.25,3313,1616,0.02
EP-01725,BRANCH_SEMANTIC_TARGET,FVG2-000137,fvg,1,29477.0,0.5,3617,1312,0.04
EP-01725,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000137,fvg,1,29477.0,0.5,3617,1312,0.04
EP-01726,NEAREST_VALID_STRUCTURE,RB2-000668,rb,1,29488.0,0.25,3397,1538,0.0037
EP-01726,BRANCH_SEMANTIC_TARGET,RB2-004951,rb,15,29488.0,0.25,0,4935,0.0037
EP-01726,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004951,rb,15,29488.0,0.25,0,4935,0.0037
EP-01727,NEAREST_VALID_STRUCTURE,RB2-000426,rb,1,29488.5,0.25,3958,977,0.0208
EP-01727,BRANCH_SEMANTIC_TARGET,FVG2-000112,fvg,1,29489.0,0.75,3818,1117,0.0625
EP-01727,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000112,fvg,1,29489.0,0.75,3818,1117,0.0625
EP-01728,NEAREST_VALID_STRUCTURE,RB2-000426,rb,1,29488.5,0.25,3958,977,0.0088
EP-01728,BRANCH_SEMANTIC_TARGET,FVG2-000112,fvg,1,29489.0,0.75,3818,1117,0.0263
EP-01728,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000112,fvg,1,29489.0,0.75,3818,1117,0.0263
EP-01729,NEAREST_VALID_STRUCTURE,RB2-000575,rb,1,29466.5,0.75,3608,1330,0.033
EP-01729,BRANCH_SEMANTIC_TARGET,FVG2-000196,fvg,1,29465.75,1.5,3160,1778,0.0659
EP-01729,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003367,rb,3,29464.5,2.75,3312,1626,0.1209
EP-01730,NEAREST_VALID_STRUCTURE,FVG2-000136,fvg,1,29454.75,0.25,3630,1310,0.003
EP-01730,BRANCH_SEMANTIC_TARGET,FVG2-000136,fvg,1,29454.75,0.25,3630,1310,0.003
EP-01730,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004843,rb,15,29454.5,0.5,3605,1335,0.006
EP-01731,NEAREST_VALID_STRUCTURE,RB2-000774,rb,1,29468.0,0.25,3160,1782,0.0116
EP-01731,BRANCH_SEMANTIC_TARGET,RB2-000571,rb,1,29468.25,0.5,3619,1323,0.0233
EP-01731,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000571,rb,1,29468.25,0.5,3619,1323,0.0233
EP-01732,NEAREST_VALID_STRUCTURE,RB2-000779,rb,1,29492.25,0.25,3152,1792,0.0055
EP-01732,BRANCH_SEMANTIC_TARGET,RB2-000779,rb,1,29492.25,0.25,3152,1792,0.0055
EP-01732,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005023,rb,30,29493.5,1.5,3684,1260,0.0328
EP-01733,NEAREST_VALID_STRUCTURE,FVG2-001223,fvg,15,29472.5,0.25,3150,1800,0.0028
EP-01733,BRANCH_SEMANTIC_TARGET,FVG2-001223,fvg,15,29472.5,0.25,3150,1800,0.0028
EP-01733,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005081,rb,30,29472.0,0.75,0,4950,0.0085
EP-01734,NEAREST_VALID_STRUCTURE,FVG2-000861,fvg,3,29460.25,0.25,3406,1545,0.0085
EP-01734,BRANCH_SEMANTIC_TARGET,IFVG2-000444,ifvg,3,29460.25,0.25,3400,1551,0.0085
EP-01734,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000444,ifvg,3,29460.25,0.25,3400,1551,0.0085
EP-01735,NEAREST_VALID_STRUCTURE,FVG2-001098,fvg,5,29438.5,0.5,3537,1415,0.0182
EP-01735,BRANCH_SEMANTIC_TARGET,IFVG2-000562,ifvg,5,29438.5,0.5,3527,1425,0.0182
EP-01735,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000562,ifvg,5,29438.5,0.5,3527,1425,0.0182
EP-01736,NEAREST_VALID_STRUCTURE,RB2-004288,rb,5,29463.25,0.25,3633,1325,0.0833
EP-01736,BRANCH_SEMANTIC_TARGET,RB2-004288,rb,5,29463.25,0.25,3633,1325,0.0833
EP-01736,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004288,rb,5,29463.25,0.25,3633,1325,0.0833
EP-01738,NEAREST_VALID_STRUCTURE,RB2-002244,rb,1,29439.0,0.75,6,4953,0.024
EP-01738,BRANCH_SEMANTIC_TARGET,RB2-002244,rb,1,29439.0,0.75,6,4953,0.024
EP-01738,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002244,rb,1,29439.0,0.75,6,4953,0.024
EP-01739,NEAREST_VALID_STRUCTURE,RB2-001746,rb,1,29448.75,0.5,1077,3885,0.6667
EP-01739,BRANCH_SEMANTIC_TARGET,FVG2-000193,fvg,1,29446.75,2.5,3193,1769,3.3333
EP-01739,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000193,fvg,1,29446.75,2.5,3193,1769,3.3333
EP-01740,NEAREST_VALID_STRUCTURE,FVG2-001098,fvg,5,29438.5,0.25,3550,1415,0.0108
EP-01740,BRANCH_SEMANTIC_TARGET,IFVG2-000562,ifvg,5,29438.5,0.25,3540,1425,0.0108
EP-01740,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000562,ifvg,5,29438.5,0.25,3540,1425,0.0108
EP-01741,NEAREST_VALID_STRUCTURE,RB2-003389,rb,3,29426.25,0.25,3209,1764,0.0038
EP-01741,BRANCH_SEMANTIC_TARGET,RB2-003389,rb,3,29426.25,0.25,3209,1764,0.0038
EP-01741,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003389,rb,3,29426.25,0.25,3209,1764,0.0038
EP-01742,NEAREST_VALID_STRUCTURE,RB2-001745,rb,1,29424.5,0.5,1090,3884,0.0183
EP-01742,BRANCH_SEMANTIC_TARGET,RB2-001745,rb,1,29424.5,0.5,1090,3884,0.0183
EP-01742,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001745,rb,1,29424.5,0.5,1090,3884,0.0183
EP-01743,NEAREST_VALID_STRUCTURE,RB2-003389,rb,3,29426.25,0.25,3212,1764,0.0233
EP-01743,BRANCH_SEMANTIC_TARGET,RB2-003389,rb,3,29426.25,0.25,3212,1764,0.0233
EP-01743,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003389,rb,3,29426.25,0.25,3212,1764,0.0233
EP-01744,NEAREST_VALID_STRUCTURE,RB2-004320,rb,5,29428.0,0.5,3307,1670,0.0075
EP-01744,BRANCH_SEMANTIC_TARGET,RB2-000591,rb,1,29428.25,0.75,3609,1368,0.0113
EP-01744,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000869,fvg,3,29428.75,1.25,3303,1674,0.0188
EP-01745,NEAREST_VALID_STRUCTURE,FVG2-000140,fvg,1,29427.0,0.5,3605,1372,0.1
EP-01745,BRANCH_SEMANTIC_TARGET,IFVG2-000070,ifvg,1,29427.0,0.5,3604,1373,0.1
EP-01745,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000070,ifvg,1,29427.0,0.5,3604,1373,0.1
EP-01746,NEAREST_VALID_STRUCTURE,RB2-002253,rb,1,29446.0,0.25,14,4966,0.0029
EP-01746,BRANCH_SEMANTIC_TARGET,RB2-002253,rb,1,29446.0,0.25,14,4966,0.0029
EP-01746,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005025,rb,30,29446.0,0.25,3570,1410,0.0029
EP-01747,NEAREST_VALID_STRUCTURE,RB2-000617,rb,1,29394.0,0.25,3545,1441,0.004
EP-01747,BRANCH_SEMANTIC_TARGET,RB2-000617,rb,1,29394.0,0.25,3545,1441,0.004
EP-01747,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003343,rb,3,29392.0,2.25,3519,1467,0.0364
EP-01748,NEAREST_VALID_STRUCTURE,RB2-000629,rb,1,29399.25,0.25,3527,1464,0.0103
EP-01748,BRANCH_SEMANTIC_TARGET,IFVG2-000442,ifvg,3,29398.25,1.25,3479,1512,0.0515
EP-01748,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000442,ifvg,3,29398.25,1.25,3479,1512,0.0515
EP-01749,NEAREST_VALID_STRUCTURE,FVG2-000149,fvg,1,29407.0,0.5,3492,1500,0.0146
EP-01749,BRANCH_SEMANTIC_TARGET,FVG2-000149,fvg,1,29407.0,0.5,3492,1500,0.0146
EP-01749,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003386,rb,3,29407.0,0.5,3243,1749,0.0146
EP-01750,NEAREST_VALID_STRUCTURE,RB2-000552,rb,1,29410.0,0.5,3706,1288,0.0909
EP-01750,BRANCH_SEMANTIC_TARGET,FVG2-001103,fvg,5,29411.5,2.0,3349,1645,0.3636
EP-01750,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001103,fvg,5,29411.5,2.0,3349,1645,0.3636
EP-01751,NEAREST_VALID_STRUCTURE,RB2-000552,rb,1,29410.0,0.5,3706,1288,0.0339
EP-01751,BRANCH_SEMANTIC_TARGET,FVG2-001103,fvg,5,29411.5,2.0,3349,1645,0.1356
EP-01751,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001103,fvg,5,29411.5,2.0,3349,1645,0.1356
EP-01752,NEAREST_VALID_STRUCTURE,RB2-000593,rb,1,29434.75,0.25,3620,1379,0.0115
EP-01752,BRANCH_SEMANTIC_TARGET,RB2-000593,rb,1,29434.75,0.25,3620,1379,0.0115
EP-01752,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000593,rb,1,29434.75,0.25,3620,1379,0.0115
EP-01753,NEAREST_VALID_STRUCTURE,FVG2-000580,fvg,1,29435.5,0.25,15,4985,0.0217
EP-01753,BRANCH_SEMANTIC_TARGET,FVG2-000580,fvg,1,29435.5,0.25,15,4985,0.0217
EP-01753,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000580,fvg,1,29435.5,0.25,15,4985,0.0217
EP-01754,NEAREST_VALID_STRUCTURE,RB2-000650,rb,1,29412.5,0.25,3502,1500,0.0093
EP-01754,BRANCH_SEMANTIC_TARGET,RB2-000650,rb,1,29412.5,0.25,3502,1500,0.0093
EP-01754,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000650,rb,1,29412.5,0.25,3502,1500,0.0093
EP-01755,NEAREST_VALID_STRUCTURE,FVG2-000172,fvg,1,29406.75,0.25,3343,1660,0.0112
EP-01755,BRANCH_SEMANTIC_TARGET,FVG2-000172,fvg,1,29406.75,0.25,3343,1660,0.0112
EP-01755,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000172,fvg,1,29406.75,0.25,3343,1660,0.0112
EP-01756,NEAREST_VALID_STRUCTURE,FVG2-000191,fvg,1,29402.5,0.75,3253,1751,0.0195
EP-01756,BRANCH_SEMANTIC_TARGET,IFVG2-000079,ifvg,1,29402.0,1.25,3493,1511,0.0325
EP-01756,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003315,rb,3,29400.25,3.0,3705,1299,0.0779
EP-01757,NEAREST_VALID_STRUCTURE,RB2-002256,rb,1,29384.25,0.25,35,4970,0.007
EP-01757,BRANCH_SEMANTIC_TARGET,RB2-002256,rb,1,29384.25,0.25,35,4970,0.007
EP-01757,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002256,rb,1,29384.25,0.25,35,4970,0.007
EP-01758,NEAREST_VALID_STRUCTURE,RB2-000759,rb,1,29412.0,0.25,3268,1743,0.0312
EP-01758,BRANCH_SEMANTIC_TARGET,RB2-002263,rb,1,29412.0,0.25,25,4986,0.0312
EP-01758,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002263,rb,1,29412.0,0.25,25,4986,0.0312
EP-01759,NEAREST_VALID_STRUCTURE,RB2-000759,rb,1,29412.0,0.25,3268,1743,0.0128
EP-01759,BRANCH_SEMANTIC_TARGET,RB2-002263,rb,1,29412.0,0.25,25,4986,0.0128
EP-01759,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002263,rb,1,29412.0,0.25,25,4986,0.0128
EP-01760,NEAREST_VALID_STRUCTURE,RB2-000631,rb,1,29394.25,1.0,3544,1468,0.0294
EP-01760,BRANCH_SEMANTIC_TARGET,RB2-000617,rb,1,29394.0,1.25,3571,1441,0.0368
EP-01760,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000617,rb,1,29394.0,1.25,3571,1441,0.0368
EP-01761,NEAREST_VALID_STRUCTURE,RB2-000626,rb,1,29391.25,0.5,3556,1457,0.0137
EP-01761,BRANCH_SEMANTIC_TARGET,RB2-003388,rb,3,29391.0,0.75,3255,1758,0.0205
EP-01761,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003388,rb,3,29391.0,0.75,3255,1758,0.0205
EP-01762,NEAREST_VALID_STRUCTURE,RB2-000626,rb,1,29391.25,0.5,3556,1457,0.0104
EP-01762,BRANCH_SEMANTIC_TARGET,RB2-003388,rb,3,29391.0,0.75,3255,1758,0.0156
EP-01762,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003388,rb,3,29391.0,0.75,3255,1758,0.0156
EP-01763,NEAREST_VALID_STRUCTURE,RB2-000767,rb,1,29415.0,1.25,3252,1762,0.125
EP-01763,BRANCH_SEMANTIC_TARGET,FVG2-000150,fvg,1,29416.25,2.5,3510,1504,0.25
EP-01763,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000150,fvg,1,29416.25,2.5,3510,1504,0.25
EP-01764,NEAREST_VALID_STRUCTURE,RB2-000625,rb,1,29381.75,0.25,3563,1456,0.0054
EP-01764,BRANCH_SEMANTIC_TARGET,RB2-000625,rb,1,29381.75,0.25,3563,1456,0.0054
EP-01764,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004299,rb,5,29381.0,1.0,3564,1455,0.0216
EP-01765,NEAREST_VALID_STRUCTURE,RB2-003351,rb,3,29373.25,0.25,3513,1509,0.0054
EP-01765,BRANCH_SEMANTIC_TARGET,FVG2-000186,fvg,1,29369.25,4.25,3294,1728,0.0914
EP-01765,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005026,rb,30,29368.0,5.5,3522,1500,0.1183
EP-01766,NEAREST_VALID_STRUCTURE,FVG2-000148,fvg,1,29374.5,0.25,3530,1495,0.0161
EP-01766,BRANCH_SEMANTIC_TARGET,FVG2-000148,fvg,1,29374.5,0.25,3530,1495,0.0161
EP-01766,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000148,fvg,1,29374.5,0.25,3530,1495,0.0161
EP-01767,NEAREST_VALID_STRUCTURE,RB2-000626,rb,1,29391.25,0.25,3575,1457,0.0263
EP-01767,BRANCH_SEMANTIC_TARGET,RB2-003388,rb,3,29391.0,0.5,3274,1758,0.0526
EP-01767,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003388,rb,3,29391.0,0.5,3274,1758,0.0526
EP-01768,NEAREST_VALID_STRUCTURE,RB2-002266,rb,1,29402.75,0.25,43,4990,0.0114
EP-01768,BRANCH_SEMANTIC_TARGET,FVG2-000176,fvg,1,29403.75,1.25,3359,1674,0.0568
EP-01768,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000176,fvg,1,29403.75,1.25,3359,1674,0.0568
EP-01770,NEAREST_VALID_STRUCTURE,RB2-000550,rb,1,29440.0,0.25,3767,1281,0.0132
EP-01770,BRANCH_SEMANTIC_TARGET,RB2-000561,rb,1,29440.0,0.25,3740,1308,0.0132
EP-01770,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000561,rb,1,29440.0,0.25,3740,1308,0.0132
EP-01771,NEAREST_VALID_STRUCTURE,FVG2-000851,fvg,3,29440.0,0.5,3764,1287,0.1
EP-01771,BRANCH_SEMANTIC_TARGET,RB2-002249,rb,1,29439.75,0.75,91,4960,0.15
EP-01771,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002249,rb,1,29439.75,0.75,91,4960,0.15
EP-01772,NEAREST_VALID_STRUCTURE,RB2-001730,rb,1,29480.0,0.25,1208,3856,0.0066
EP-01772,BRANCH_SEMANTIC_TARGET,RB2-001730,rb,1,29480.0,0.25,1208,3856,0.0066
EP-01772,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003705,rb,3,29482.0,2.25,1203,3861,0.0592
EP-01773,NEAREST_VALID_STRUCTURE,RB2-002150,rb,1,29484.25,0.25,309,4756,0.0048
EP-01773,BRANCH_SEMANTIC_TARGET,RB2-002298,rb,1,29484.25,0.25,0,5065,0.0048
EP-01773,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004278,rb,5,29488.0,4.0,3865,1200,0.0766
EP-01774,NEAREST_VALID_STRUCTURE,FVG2-000139,fvg,1,29458.75,0.25,3735,1331,0.0081
EP-01774,BRANCH_SEMANTIC_TARGET,IFVG2-000067,ifvg,1,29458.75,0.25,3733,1333,0.0081
EP-01774,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000067,ifvg,1,29458.75,0.25,3733,1333,0.0081
EP-01775,NEAREST_VALID_STRUCTURE,FVG2-000548,fvg,1,29505.25,0.25,318,4753,0.0043
EP-01775,BRANCH_SEMANTIC_TARGET,FVG2-000548,fvg,1,29505.25,0.25,318,4753,0.0043
EP-01775,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000548,fvg,1,29505.25,0.25,318,4753,0.0043
EP-01776,NEAREST_VALID_STRUCTURE,RB2-000679,rb,1,29522.75,0.25,3510,1562,0.005
EP-01776,BRANCH_SEMANTIC_TARGET,RB2-000679,rb,1,29522.75,0.25,3510,1562,0.005
EP-01776,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000679,rb,1,29522.75,0.25,3510,1562,0.005
EP-01777,NEAREST_VALID_STRUCTURE,RB2-002233,rb,1,29484.25,0.75,144,4929,0.0186
EP-01777,BRANCH_SEMANTIC_TARGET,RB2-000567,rb,1,29484.0,1.0,3756,1317,0.0248
EP-01777,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000567,rb,1,29484.0,1.0,3756,1317,0.0248
EP-01778,NEAREST_VALID_STRUCTURE,RB2-002258,rb,1,29426.0,0.5,103,4974,0.0513
EP-01778,BRANCH_SEMANTIC_TARGET,RB2-002258,rb,1,29426.0,0.5,103,4974,0.0513
EP-01778,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002258,rb,1,29426.0,0.5,103,4974,0.0513
EP-01780,NEAREST_VALID_STRUCTURE,FVG2-000149,fvg,1,29407.0,0.25,3579,1500,0.0102
EP-01780,BRANCH_SEMANTIC_TARGET,FVG2-000149,fvg,1,29407.0,0.25,3579,1500,0.0102
EP-01780,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003386,rb,3,29407.0,0.25,3330,1749,0.0102
EP-01781,NEAREST_VALID_STRUCTURE,FVG2-000146,fvg,1,29386.75,0.5,3609,1471,0.006
EP-01781,BRANCH_SEMANTIC_TARGET,RB2-000620,rb,1,29386.75,0.5,3633,1447,0.006
EP-01781,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000620,rb,1,29386.75,0.5,3633,1447,0.006
EP-01782,NEAREST_VALID_STRUCTURE,RB2-000732,rb,1,29350.75,0.25,3391,1691,0.0031
EP-01782,BRANCH_SEMANTIC_TARGET,RB2-000732,rb,1,29350.75,0.25,3391,1691,0.0031
EP-01782,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003349,rb,3,29347.25,3.75,3588,1494,0.0464
EP-01783,NEAREST_VALID_STRUCTURE,RB2-003378,rb,3,29313.25,3.25,3381,1704,0.021
EP-01783,BRANCH_SEMANTIC_TARGET,RB2-003378,rb,3,29313.25,3.25,3381,1704,0.021
EP-01783,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003378,rb,3,29313.25,3.25,3381,1704,0.021
EP-01785,NEAREST_VALID_STRUCTURE,RB2-000740,rb,1,29312.5,0.75,3391,1703,0.0121
EP-01785,BRANCH_SEMANTIC_TARGET,RB2-002312,rb,1,29311.25,2.0,0,5094,0.0324
EP-01785,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002312,rb,1,29311.25,2.0,0,5094,0.0324
EP-01786,NEAREST_VALID_STRUCTURE,RB2-000741,rb,1,29340.5,3.0,3393,1706,0.0366
EP-01786,BRANCH_SEMANTIC_TARGET,RB2-000741,rb,1,29340.5,3.0,3393,1706,0.0366
