week,episode_id,variant_id,structure_id,family,tf,surface,distance,natural_rr,availability_seq,exclusion_reason,selected_as
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,RB2-001515,rb,1,29240.75,64.0,0.7399,3383,,NEAREST_OPPOSING_VALID_STRUCTURE
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,RB2-004400,rb,5,29261.75,85.0,0.9827,3385,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,FVG2-000899,fvg,3,29264.0,87.25,1.0087,3384,,BRANCH_SEMANTIC_TARGET
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,RB2-003576,rb,3,29269.75,93.0,1.0751,3381,,
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,RB2-001512,rb,1,29281.5,104.75,1.211,3379,,
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,IFVG2-000193,ifvg,1,29291.5,114.75,1.3266,3285,,
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,IFVG2-000196,ifvg,1,29291.5,114.75,1.3266,3306,,
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,IFVG2-000464,ifvg,3,29308.0,131.25,1.5173,3303,,
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,IFVG2-000150,ifvg,1,29308.75,132.0,1.526,2657,,
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,IFVG2-000466,ifvg,3,29311.0,134.25,1.552,3378,,
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,RB2-001511,rb,1,29314.5,137.75,1.5925,3378,,
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,IFVG2-000572,ifvg,5,29315.0,138.25,1.5983,3380,,
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,IFVG2-000473,ifvg,3,29155.25,21.5,0.2486,3630,same_direction,
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,RB2-001616,rb,1,29175.5,1.25,0.0145,3609,inactive_or_traversed,
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,FVG2-000390,fvg,1,29175.25,1.5,0.0173,3385,behind_entry,
observation,EP-04359,EP-04359-ENTRY_ON_NEW_IFVG,FVG2-000907,fvg,3,29090.25,86.5,1.0,3609,component,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,RB2-001515,rb,1,29240.75,64.0,1.2488,3383,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET
observation,EP-04364,EP-04364-ENTRY_ON_TAP,RB2-004400,rb,5,29261.75,85.0,1.6585,3385,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-04364,EP-04364-ENTRY_ON_TAP,FVG2-000899,fvg,3,29264.0,87.25,1.7024,3384,,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,RB2-003576,rb,3,29269.75,93.0,1.8146,3381,,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,RB2-001512,rb,1,29281.5,104.75,2.0439,3379,,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,IFVG2-000193,ifvg,1,29291.5,114.75,2.239,3285,,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,IFVG2-000196,ifvg,1,29291.5,114.75,2.239,3306,,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,IFVG2-000464,ifvg,3,29308.0,131.25,2.561,3303,,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,IFVG2-000150,ifvg,1,29308.75,132.0,2.5756,2657,,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,IFVG2-000466,ifvg,3,29311.0,134.25,2.6195,3378,,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,RB2-001511,rb,1,29314.5,137.75,2.6878,3378,,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,IFVG2-000572,ifvg,5,29315.0,138.25,2.6976,3380,,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,IFVG2-000473,ifvg,3,29155.25,21.5,0.4195,3630,same_direction,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,RB2-001616,rb,1,29175.5,1.25,0.0244,3609,inactive_or_traversed,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,FVG2-000390,fvg,1,29175.25,1.5,0.0293,3385,behind_entry,
observation,EP-04364,EP-04364-ENTRY_ON_TAP,RB2-004424,rb,5,29125.5,51.25,1.0,3625,component,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,RB2-001515,rb,1,29240.75,57.25,0.9745,3383,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET
observation,EP-04372,EP-04372-ENTRY_ON_TAP,RB2-004400,rb,5,29261.75,78.25,1.3319,3385,,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,FVG2-000899,fvg,3,29264.0,80.5,1.3702,3384,,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,RB2-003576,rb,3,29269.75,86.25,1.4681,3381,,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,RB2-001512,rb,1,29281.5,98.0,1.6681,3379,,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,IFVG2-000193,ifvg,1,29291.5,108.0,1.8383,3285,,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,IFVG2-000196,ifvg,1,29291.5,108.0,1.8383,3306,,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,IFVG2-000464,ifvg,3,29308.0,124.5,2.1191,3303,,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,IFVG2-000150,ifvg,1,29308.75,125.25,2.1319,2657,,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,IFVG2-000466,ifvg,3,29311.0,127.5,2.1702,3378,,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,RB2-001511,rb,1,29314.5,131.0,2.2298,3378,,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,IFVG2-000572,ifvg,5,29315.0,131.5,2.2383,3380,,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,FVG2-000420,fvg,1,29172.75,10.75,0.183,3645,same_direction,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,RB2-001628,rb,1,29176.75,6.75,0.1149,3631,inactive_or_traversed,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,RB2-003612,rb,3,29176.75,6.75,0.1149,3633,behind_entry,
observation,EP-04372,EP-04372-ENTRY_ON_TAP,RB2-004837,rb,15,29124.75,58.75,1.0,3630,component,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,RB2-001515,rb,1,29240.75,62.5,2.0833,3383,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,RB2-004400,rb,5,29261.75,83.5,2.7833,3385,,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,FVG2-000899,fvg,3,29264.0,85.75,2.8583,3384,,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,RB2-003576,rb,3,29269.75,91.5,3.05,3381,,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,RB2-001512,rb,1,29281.5,103.25,3.4417,3379,,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,IFVG2-000193,ifvg,1,29291.5,113.25,3.775,3285,,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,IFVG2-000196,ifvg,1,29291.5,113.25,3.775,3306,,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,IFVG2-000464,ifvg,3,29308.0,129.75,4.325,3303,,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,IFVG2-000150,ifvg,1,29308.75,130.5,4.35,2657,,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,IFVG2-000466,ifvg,3,29311.0,132.75,4.425,3378,,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,RB2-001511,rb,1,29314.5,136.25,4.5417,3378,,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,IFVG2-000572,ifvg,5,29315.0,136.75,4.5583,3380,,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,RB2-001635,rb,1,29165.75,12.5,0.4167,3644,same_direction,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,RB2-001628,rb,1,29176.75,1.5,0.05,3631,inactive_or_traversed,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,RB2-003612,rb,3,29176.75,1.5,0.05,3633,behind_entry,
observation,EP-04376,EP-04376-ENTRY_ON_NEW_FVG,RB2-001630,rb,1,29148.25,30.0,1.0,3635,component,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,RB2-001515,rb,1,29240.75,62.5,1.7123,3383,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,RB2-004400,rb,5,29261.75,83.5,2.2877,3385,,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,FVG2-000899,fvg,3,29264.0,85.75,2.3493,3384,,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,RB2-003576,rb,3,29269.75,91.5,2.5068,3381,,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,RB2-001512,rb,1,29281.5,103.25,2.8288,3379,,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,IFVG2-000193,ifvg,1,29291.5,113.25,3.1027,3285,,BRANCH_SEMANTIC_TARGET
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,IFVG2-000196,ifvg,1,29291.5,113.25,3.1027,3306,,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,IFVG2-000464,ifvg,3,29308.0,129.75,3.5548,3303,,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,IFVG2-000150,ifvg,1,29308.75,130.5,3.5753,2657,,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,IFVG2-000466,ifvg,3,29311.0,132.75,3.637,3378,,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,RB2-001511,rb,1,29314.5,136.25,3.7329,3378,,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,IFVG2-000572,ifvg,5,29315.0,136.75,3.7466,3380,,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,RB2-001635,rb,1,29165.75,12.5,0.3425,3644,same_direction,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,RB2-001628,rb,1,29176.75,1.5,0.0411,3631,inactive_or_traversed,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,RB2-003612,rb,3,29176.75,1.5,0.0411,3633,behind_entry,
observation,EP-04378,EP-04378-ENTRY_ON_NEW_FVG,IFVG2-000215,ifvg,1,29141.75,36.5,1.0,3628,component,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-001515,rb,1,29240.75,62.5,3.3784,3383,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-004400,rb,5,29261.75,83.5,4.5135,3385,,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,FVG2-000899,fvg,3,29264.0,85.75,4.6351,3384,,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-003576,rb,3,29269.75,91.5,4.9459,3381,,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-001512,rb,1,29281.5,103.25,5.5811,3379,,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000193,ifvg,1,29291.5,113.25,6.1216,3285,,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000196,ifvg,1,29291.5,113.25,6.1216,3306,,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000464,ifvg,3,29308.0,129.75,7.0135,3303,,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000150,ifvg,1,29308.75,130.5,7.0541,2657,,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000466,ifvg,3,29311.0,132.75,7.1757,3378,,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-001511,rb,1,29314.5,136.25,7.3649,3378,,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000572,ifvg,5,29315.0,136.75,7.3919,3380,,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-001635,rb,1,29165.75,12.5,0.6757,3644,same_direction,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-001628,rb,1,29176.75,1.5,0.0811,3631,inactive_or_traversed,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-003612,rb,3,29176.75,1.5,0.0811,3633,behind_entry,
observation,EP-04381,EP-04381-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-001632,rb,1,29159.75,18.5,1.0,3639,component,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001515,rb,1,29240.75,62.5,3.3784,3383,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-004400,rb,5,29261.75,83.5,4.5135,3385,,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,FVG2-000899,fvg,3,29264.0,85.75,4.6351,3384,,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003576,rb,3,29269.75,91.5,4.9459,3381,,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001512,rb,1,29281.5,103.25,5.5811,3379,,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000193,ifvg,1,29291.5,113.25,6.1216,3285,,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000196,ifvg,1,29291.5,113.25,6.1216,3306,,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000464,ifvg,3,29308.0,129.75,7.0135,3303,,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000150,ifvg,1,29308.75,130.5,7.0541,2657,,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000466,ifvg,3,29311.0,132.75,7.1757,3378,,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001511,rb,1,29314.5,136.25,7.3649,3378,,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000572,ifvg,5,29315.0,136.75,7.3919,3380,,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001635,rb,1,29165.75,12.5,0.6757,3644,same_direction,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001628,rb,1,29176.75,1.5,0.0811,3631,inactive_or_traversed,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003612,rb,3,29176.75,1.5,0.0811,3633,behind_entry,
observation,EP-04381,EP-04381-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001632,rb,1,29159.75,18.5,1.0,3639,component,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,RB2-001515,rb,1,29240.75,62.5,3.3784,3383,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,RB2-004400,rb,5,29261.75,83.5,4.5135,3385,,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,FVG2-000899,fvg,3,29264.0,85.75,4.6351,3384,,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,RB2-003576,rb,3,29269.75,91.5,4.9459,3381,,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,RB2-001512,rb,1,29281.5,103.25,5.5811,3379,,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,IFVG2-000193,ifvg,1,29291.5,113.25,6.1216,3285,,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,IFVG2-000196,ifvg,1,29291.5,113.25,6.1216,3306,,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,IFVG2-000464,ifvg,3,29308.0,129.75,7.0135,3303,,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,IFVG2-000150,ifvg,1,29308.75,130.5,7.0541,2657,,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,IFVG2-000466,ifvg,3,29311.0,132.75,7.1757,3378,,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,RB2-001511,rb,1,29314.5,136.25,7.3649,3378,,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,IFVG2-000572,ifvg,5,29315.0,136.75,7.3919,3380,,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,RB2-001635,rb,1,29165.75,12.5,0.6757,3644,same_direction,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,RB2-001628,rb,1,29176.75,1.5,0.0811,3631,inactive_or_traversed,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,RB2-003612,rb,3,29176.75,1.5,0.0811,3633,behind_entry,
observation,EP-04381,EP-04381-ENTRY_ON_NEW_FVG,RB2-001632,rb,1,29159.75,18.5,1.0,3639,component,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001515,rb,1,29240.75,62.5,1.9231,3383,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-004400,rb,5,29261.75,83.5,2.5692,3385,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,FVG2-000899,fvg,3,29264.0,85.75,2.6385,3384,,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003576,rb,3,29269.75,91.5,2.8154,3381,,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001512,rb,1,29281.5,103.25,3.1769,3379,,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000193,ifvg,1,29291.5,113.25,3.4846,3285,,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000196,ifvg,1,29291.5,113.25,3.4846,3306,,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000464,ifvg,3,29308.0,129.75,3.9923,3303,,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000150,ifvg,1,29308.75,130.5,4.0154,2657,,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000466,ifvg,3,29311.0,132.75,4.0846,3378,,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001511,rb,1,29314.5,136.25,4.1923,3378,,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000572,ifvg,5,29315.0,136.75,4.2077,3380,,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001635,rb,1,29165.75,12.5,0.3846,3644,same_direction,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001628,rb,1,29176.75,1.5,0.0462,3631,inactive_or_traversed,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003612,rb,3,29176.75,1.5,0.0462,3633,behind_entry,
observation,EP-04382,EP-04382-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-004425,rb,5,29145.75,32.5,1.0,3640,component,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,RB2-001515,rb,1,29240.75,62.5,1.9231,3383,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,RB2-004400,rb,5,29261.75,83.5,2.5692,3385,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,FVG2-000899,fvg,3,29264.0,85.75,2.6385,3384,,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,RB2-003576,rb,3,29269.75,91.5,2.8154,3381,,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,RB2-001512,rb,1,29281.5,103.25,3.1769,3379,,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,IFVG2-000193,ifvg,1,29291.5,113.25,3.4846,3285,,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,IFVG2-000196,ifvg,1,29291.5,113.25,3.4846,3306,,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,IFVG2-000464,ifvg,3,29308.0,129.75,3.9923,3303,,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,IFVG2-000150,ifvg,1,29308.75,130.5,4.0154,2657,,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,IFVG2-000466,ifvg,3,29311.0,132.75,4.0846,3378,,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,RB2-001511,rb,1,29314.5,136.25,4.1923,3378,,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,IFVG2-000572,ifvg,5,29315.0,136.75,4.2077,3380,,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,RB2-001635,rb,1,29165.75,12.5,0.3846,3644,same_direction,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,RB2-001628,rb,1,29176.75,1.5,0.0462,3631,inactive_or_traversed,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,RB2-003612,rb,3,29176.75,1.5,0.0462,3633,behind_entry,
observation,EP-04382,EP-04382-ENTRY_ON_NEW_FVG,RB2-004425,rb,5,29145.75,32.5,1.0,3640,component,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,RB2-001515,rb,1,29240.75,57.25,1.5166,3383,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET
observation,EP-04383,EP-04383-ENTRY_ON_TAP,RB2-004400,rb,5,29261.75,78.25,2.0728,3385,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-04383,EP-04383-ENTRY_ON_TAP,FVG2-000899,fvg,3,29264.0,80.5,2.1325,3384,,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,RB2-003576,rb,3,29269.75,86.25,2.2848,3381,,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,RB2-001512,rb,1,29281.5,98.0,2.596,3379,,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,IFVG2-000193,ifvg,1,29291.5,108.0,2.8609,3285,,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,IFVG2-000196,ifvg,1,29291.5,108.0,2.8609,3306,,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,IFVG2-000464,ifvg,3,29308.0,124.5,3.298,3303,,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,IFVG2-000150,ifvg,1,29308.75,125.25,3.3179,2657,,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,IFVG2-000466,ifvg,3,29311.0,127.5,3.3775,3378,,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,RB2-001511,rb,1,29314.5,131.0,3.4702,3378,,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,IFVG2-000572,ifvg,5,29315.0,131.5,3.4834,3380,,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,FVG2-000420,fvg,1,29172.75,10.75,0.2848,3645,same_direction,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,RB2-001628,rb,1,29176.75,6.75,0.1788,3631,inactive_or_traversed,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,RB2-003612,rb,3,29176.75,6.75,0.1788,3633,behind_entry,
observation,EP-04383,EP-04383-ENTRY_ON_TAP,RB2-004425,rb,5,29145.75,37.75,1.0,3640,component,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001515,rb,1,29240.75,50.75,2.942,3383,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-004400,rb,5,29261.75,71.75,4.1594,3385,,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,FVG2-000899,fvg,3,29264.0,74.0,4.2899,3384,,BRANCH_SEMANTIC_TARGET
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003576,rb,3,29269.75,79.75,4.6232,3381,,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001512,rb,1,29281.5,91.5,5.3043,3379,,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000193,ifvg,1,29291.5,101.5,5.8841,3285,,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000196,ifvg,1,29291.5,101.5,5.8841,3306,,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000464,ifvg,3,29308.0,118.0,6.8406,3303,,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000150,ifvg,1,29308.75,118.75,6.8841,2657,,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000466,ifvg,3,29311.0,121.0,7.0145,3378,,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001511,rb,1,29314.5,124.5,7.2174,3378,,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000572,ifvg,5,29315.0,125.0,7.2464,3380,,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,FVG2-000421,fvg,1,29180.0,10.0,0.5797,3646,same_direction,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001628,rb,1,29176.75,13.25,0.7681,3631,inactive_or_traversed,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001636,rb,1,29185.75,4.25,0.2464,3646,behind_entry,
observation,EP-04390,EP-04390-ENTRY_ON_DELAYED_DISPLACEMENT,FVG2-000420,fvg,1,29172.75,17.25,1.0,3645,component,
observation,EP-04391,EP-04391-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001515,rb,1,29240.75,50.75,5.075,3383,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
