variant_id,episode_id,lane,entry_variant,reaction_state,direction,context_tf,interaction_tf,reaction_tf,confirmation_tf,trigger_tf,is_multi_timeframe,session,day_of_week,context_family,confluence,rb_activation_class,interaction_to_trigger_delay_bin,target_family,target_tf,natural_rr_bin
EP-06595-ENTRY_ON_NEW_FVG,EP-06595,A,ENTRY_ON_NEW_FVG,NEW_FVG,-1,15,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,6-1000000000.0,ifvg,1,0-0.5
EP-06596-ENTRY_ON_TAP,EP-06596,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,rb,15,0-0.5
EP-06597-ENTRY_ON_TAP,EP-06597,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,5,5,5,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-06598-ENTRY_ON_TAP,EP-06598,A,ENTRY_ON_TAP,TAP_ONLY,-1,15,15,15,15,15,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,ifvg,60,0-0.5
EP-06598-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06598,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,15,15,15,15,15,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,rb,1,0-0.5
EP-06598-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06598,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,15,15,15,15,15,False,GLOBEX_EVENING,Thursday,rb,False,NOT_ACTIVATED,4-6,rb,3,0-0.5
EP-06599-ENTRY_ON_TAP,EP-06599,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-06600-ENTRY_ON_TAP,EP-06600,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-06600-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06600,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,rb,15,0-0.5
EP-06600-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06600,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,rb,15,0-0.5
EP-06600-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-06600,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,rb,15,0-0.5
EP-06601-ENTRY_ON_TAP,EP-06601,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,ifvg,1,0-0.5
EP-06601-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06601,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,5,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,rb,1,0-0.5
EP-06601-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-06601,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,5,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,rb,1,0-0.5
EP-06601-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06601,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,5,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,ifvg,1,0-0.5
EP-06601-ENTRY_ON_NEW_FVG,EP-06601,A,ENTRY_ON_NEW_FVG,NEW_FVG,-1,5,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,ifvg,1,0-0.5
EP-06601-ENTRY_ON_NEW_IFVG,EP-06601,A,ENTRY_ON_NEW_IFVG,NEW_IFVG,-1,5,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,4-6,ifvg,1,0-0.5
EP-06602-ENTRY_ON_TAP,EP-06602,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-06602-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06602,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,rb,1,0.5-1.0
EP-06602-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-06602,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,rb,1,0.5-1.0
EP-06602-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06602,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,ifvg,1,0-0.5
EP-06602-ENTRY_ON_NEW_FVG,EP-06602,A,ENTRY_ON_NEW_FVG,NEW_FVG,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,ifvg,1,0-0.5
EP-06602-ENTRY_ON_NEW_IFVG,EP-06602,A,ENTRY_ON_NEW_IFVG,NEW_IFVG,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,4-6,ifvg,1,0-0.5
EP-06603-ENTRY_ON_TAP,EP-06603,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-06603-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06603,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,ifvg,1,0-0.5
EP-06603-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06603,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,ifvg,1,0-0.5
EP-06603-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06603,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,ifvg,1,0-0.5
EP-06603-ENTRY_ON_NEW_FVG,EP-06603,A,ENTRY_ON_NEW_FVG,NEW_FVG,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,ifvg,1,0-0.5
EP-06603-ENTRY_ON_NEW_IFVG,EP-06603,A,ENTRY_ON_NEW_IFVG,NEW_IFVG,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,4-6,ifvg,1,0-0.5
EP-06604-ENTRY_ON_TAP,EP-06604,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,5,5,5,5,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,ifvg,1,0-0.5
EP-06604-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06604,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,5,5,5,5,5,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,ifvg,60,0-0.5
EP-06604-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-06604,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,5,5,5,5,5,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,ifvg,60,0-0.5
EP-06604-ENTRY_ON_NEW_FVG,EP-06604,A,ENTRY_ON_NEW_FVG,NEW_FVG,-1,5,5,5,5,5,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,ifvg,60,0-0.5
EP-06605-ENTRY_ON_TAP,EP-06605,A,ENTRY_ON_TAP,TAP_ONLY,1,3,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,ifvg,1,0.5-1.0
EP-06606-ENTRY_ON_TAP,EP-06606,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,3,3,3,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-06607-ENTRY_ON_TAP,EP-06607,B,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,NY_PM,Thursday,fvg,False,NA,0-1,ifvg,1,2.0-1000000000.0
EP-06608-ENTRY_ON_TAP,EP-06608,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,none,none,na
EP-06609-ENTRY_ON_TAP,EP-06609,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,3,3,3,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,ifvg,5,0-0.5
EP-06610-ENTRY_ON_TAP,EP-06610,F,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,NY_PM,Thursday,fvg,True,NA,0-1,ifvg,1,0-0.5
EP-06610-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06610,F,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,1,1,1,False,NY_PM,Thursday,fvg,True,NA,1-2,ifvg,5,0-0.5
EP-06610-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06610,F,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,1,1,1,False,NY_PM,Thursday,fvg,True,NA,2-4,ifvg,5,0-0.5
EP-06611-ENTRY_ON_TAP,EP-06611,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,rb,1,2.0-1000000000.0
EP-06612-ENTRY_ON_TAP,EP-06612,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,ifvg,5,0-0.5
EP-06612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06612,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,ifvg,5,0-0.5
EP-06612-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-06612,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,ifvg,5,0-0.5
EP-06612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06612,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,ACTIVATED,2-4,ifvg,60,0.5-1.0
EP-06613-ENTRY_ON_TAP,EP-06613,A,ENTRY_ON_TAP,TAP_ONLY,1,3,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,ifvg,5,0-0.5
EP-06614-ENTRY_ON_TAP,EP-06614,B,ENTRY_ON_TAP,TAP_ONLY,1,3,1,1,1,1,True,NY_PM,Thursday,fvg,False,NA,0-1,rb,1,0.5-1.0
EP-06614-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06614,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,3,1,1,1,1,True,NY_PM,Thursday,fvg,False,NA,1-2,rb,1,0-0.5
EP-06614-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06614,B,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,3,1,1,1,1,True,NY_PM,Thursday,fvg,False,NA,1-2,rb,1,0-0.5
EP-06614-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06614,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,3,1,1,1,1,True,NY_PM,Thursday,fvg,False,NA,4-6,rb,1,0-0.5
EP-06614-ENTRY_ON_NEW_FVG,EP-06614,B,ENTRY_ON_NEW_FVG,NEW_FVG,1,3,1,1,1,1,True,NY_PM,Thursday,fvg,False,NA,6-1000000000.0,rb,1,0-0.5
EP-06615-ENTRY_ON_TAP,EP-06615,B,ENTRY_ON_TAP,TAP_ONLY,1,3,3,3,3,3,False,NY_PM,Thursday,fvg,False,NA,0-1,rb,1,1.0-2.0
EP-06615-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06615,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,3,3,3,3,3,False,NY_PM,Thursday,fvg,False,NA,1-2,rb,1,0-0.5
EP-06615-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06615,B,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,3,3,3,3,3,False,NY_PM,Thursday,fvg,False,NA,1-2,rb,1,0-0.5
EP-06616-ENTRY_ON_TAP,EP-06616,A,ENTRY_ON_TAP,TAP_ONLY,1,60,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,rb,1,0-0.5
EP-06616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06616,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,60,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,rb,1,0-0.5
EP-06616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06616,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,60,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,rb,1,0-0.5
EP-06616-ENTRY_ON_STRONG_REJECTION,EP-06616,A,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,1,60,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,rb,1,0-0.5
EP-06616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06616,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,60,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,4-6,rb,1,0-0.5
EP-06616-ENTRY_ON_NEW_FVG,EP-06616,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,60,1,1,1,1,True,NY_PM,Thursday,rb,False,NOT_ACTIVATED,6-1000000000.0,rb,1,0-0.5
EP-06617-ENTRY_ON_TAP,EP-06617,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,rb,1,1.0-2.0
EP-06617-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06617,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,rb,1,0-0.5
EP-06617-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06617,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,rb,1,0-0.5
EP-06617-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06617,A,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,rb,1,0-0.5
EP-06617-ENTRY_ON_NEW_FVG,EP-06617,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,4-6,rb,1,0-0.5
EP-06618-ENTRY_ON_TAP,EP-06618,F,ENTRY_ON_TAP,TAP_ONLY,1,5,1,1,1,1,True,NY_PM,Thursday,rb,True,NOT_ACTIVATED,0-1,ifvg,1,0-0.5
EP-06618-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06618,F,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,5,1,1,1,1,True,NY_PM,Thursday,rb,True,NOT_ACTIVATED,1-2,rb,1,2.0-1000000000.0
EP-06618-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06618,F,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,5,1,1,1,1,True,NY_PM,Thursday,rb,True,NOT_ACTIVATED,1-2,rb,1,2.0-1000000000.0
EP-06618-ENTRY_ON_STRONG_REJECTION,EP-06618,F,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,1,5,1,1,1,1,True,NY_PM,Thursday,rb,True,NOT_ACTIVATED,1-2,rb,1,2.0-1000000000.0
EP-06618-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06618,F,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,5,1,1,1,1,True,NY_PM,Thursday,rb,True,NOT_ACTIVATED,2-4,rb,1,0-0.5
EP-06618-ENTRY_ON_NEW_FVG,EP-06618,F,ENTRY_ON_NEW_FVG,NEW_FVG,1,5,1,1,1,1,True,NY_PM,Thursday,rb,True,NOT_ACTIVATED,4-6,rb,1,0-0.5
EP-06619-ENTRY_ON_TAP,EP-06619,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,3,3,3,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,rb,1,0-0.5
EP-06620-ENTRY_ON_TAP,EP-06620,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,5,5,5,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,rb,1,0-0.5
EP-06621-ENTRY_ON_TAP,EP-06621,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,ifvg,1,0-0.5
EP-06622-ENTRY_ON_TAP,EP-06622,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,ACTIVATED,0-1,ifvg,5,0.5-1.0
EP-06622-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06622,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,ACTIVATED,1-2,ifvg,1,0-0.5
EP-06622-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06622,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,ACTIVATED,1-2,ifvg,1,0-0.5
EP-06622-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-06622,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,ACTIVATED,1-2,ifvg,1,0-0.5
EP-06622-ENTRY_ON_NEW_FVG,EP-06622,A,ENTRY_ON_NEW_FVG,NEW_FVG,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,ACTIVATED,4-6,ifvg,5,0-0.5
EP-06622-ENTRY_ON_NEW_IFVG,EP-06622,A,ENTRY_ON_NEW_IFVG,NEW_IFVG,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,ACTIVATED,1-2,ifvg,1,0-0.5
EP-06623-ENTRY_ON_TAP,EP-06623,B,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,NY_PM,Thursday,fvg,False,NA,0-1,none,none,na
EP-06623-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06623,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,1,1,1,1,1,False,NY_PM,Thursday,fvg,False,NA,1-2,rb,1,1.0-2.0
EP-06624-ENTRY_ON_TAP,EP-06624,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,rb,3,0-0.5
EP-06624-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06624,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,rb,1,0-0.5
EP-06625-ENTRY_ON_TAP,EP-06625,F,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,1,1,1,True,NY_PM,Thursday,rb,True,NOT_ACTIVATED,0-1,ifvg,5,0-0.5
EP-06625-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06625,F,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,3,1,1,1,1,True,NY_PM,Thursday,rb,True,NOT_ACTIVATED,2-4,ifvg,1,0-0.5
EP-06625-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06625,F,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,3,1,1,1,1,True,NY_PM,Thursday,rb,True,NOT_ACTIVATED,4-6,ifvg,60,0-0.5
EP-06625-ENTRY_ON_NEW_FVG,EP-06625,F,ENTRY_ON_NEW_FVG,NEW_FVG,-1,3,1,1,1,1,True,NY_PM,Thursday,rb,True,NOT_ACTIVATED,2-4,ifvg,5,0-0.5
EP-06626-ENTRY_ON_TAP,EP-06626,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,3,3,3,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,ifvg,1,0-0.5
EP-06626-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06626,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,3,3,3,3,3,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,ifvg,60,0-0.5
EP-06626-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06626,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,3,3,3,3,3,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,ifvg,60,0-0.5
EP-06626-ENTRY_ON_STRONG_REJECTION,EP-06626,A,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,3,3,3,3,3,False,GLOBEX_EVENING,Thursday,rb,False,NOT_ACTIVATED,6-1000000000.0,rb,1,0-0.5
EP-06626-ENTRY_ON_NEW_IFVG,EP-06626,A,ENTRY_ON_NEW_IFVG,NEW_IFVG,-1,3,3,3,3,3,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,rb,1,0-0.5
EP-06627-ENTRY_ON_TAP,EP-06627,B,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,NY_PM,Thursday,fvg,False,NA,0-1,ifvg,5,0.5-1.0
EP-06627-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06627,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,1,1,1,False,NY_PM,Thursday,fvg,False,NA,1-2,ifvg,60,0.5-1.0
EP-06627-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06627,B,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,1,1,1,1,1,False,NY_PM,Thursday,fvg,False,NA,1-2,ifvg,60,0.5-1.0
EP-06627-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-06627,B,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,1,1,1,1,1,False,NY_PM,Thursday,fvg,False,NA,1-2,ifvg,60,0.5-1.0
EP-06628-ENTRY_ON_TAP,EP-06628,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,ifvg,60,0.5-1.0
EP-06628-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06628,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,1-2,ifvg,60,0.5-1.0
EP-06629-ENTRY_ON_TAP,EP-06629,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,ifvg,60,0.5-1.0
EP-06629-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06629,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,6-1000000000.0,ifvg,60,0-0.5
EP-06629-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06629,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,6-1000000000.0,ifvg,60,0-0.5
EP-06630-ENTRY_ON_TAP,EP-06630,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,0-1,ifvg,3,0-0.5
EP-06630-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06630,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,1,1,1,1,1,False,NY_PM,Thursday,rb,False,NOT_ACTIVATED,2-4,rb,3,0-0.5
EP-06631-ENTRY_ON_IFVG_RETEST,EP-06631,F,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,-1,3,1,1,1,1,True,NY_PM,Thursday,ifvg,True,NA,0-1,ifvg,60,0-0.5
EP-06631-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06631,F,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,3,1,1,1,1,True,NY_PM,Thursday,ifvg,True,NA,4-6,ifvg,60,0-0.5
EP-06631-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-06631,F,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,3,1,1,1,1,True,NY_PM,Thursday,ifvg,True,NA,4-6,ifvg,60,0-0.5
EP-06631-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06631,F,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,3,1,1,1,1,True,NY_PM,Thursday,ifvg,True,NA,4-6,ifvg,60,0-0.5
