atomic_event_id,atomic_event_type,week,entry_seq,timeframe,direction,structure_id,note
TRIG-00245,ATOMIC_RB_TAP_EVENT,observation,350,5,1,RB2-004111,diagnostic only -- an atomic event is NOT a setup
TRIG-00246,ATOMIC_RB_TAP_EVENT,observation,350,1,1,RB2-000146,diagnostic only -- an atomic event is NOT a setup
TRIG-00247,ATOMIC_RB_TAP_EVENT,observation,351,3,1,RB2-003117,diagnostic only -- an atomic event is NOT a setup
TRIG-00248,ATOMIC_RB_TAP_EVENT,observation,351,3,-1,RB2-003124,diagnostic only -- an atomic event is NOT a setup
TRIG-00249,ATOMIC_RB_TAP_EVENT,observation,354,1,1,RB2-000148,diagnostic only -- an atomic event is NOT a setup
TRIG-00250,ATOMIC_RB_TAP_EVENT,observation,355,5,-1,RB2-004116,diagnostic only -- an atomic event is NOT a setup
TRIG-00251,ATOMIC_RB_TAP_EVENT,observation,357,3,1,RB2-003125,diagnostic only -- an atomic event is NOT a setup
TRIG-00252,ATOMIC_RB_TAP_EVENT,observation,357,1,1,RB2-000149,diagnostic only -- an atomic event is NOT a setup
TRIG-00253,ATOMIC_IFVG_ACTIVATION_EVENT,observation,360,15,-1,IFVG2-000616,diagnostic only -- an atomic event is NOT a setup
TRIG-00254,ATOMIC_RB_TAP_EVENT,observation,360,15,1,RB2-004727,diagnostic only -- an atomic event is NOT a setup
TRIG-00255,ATOMIC_RB_TAP_EVENT,observation,360,1,-1,RB2-000147,diagnostic only -- an atomic event is NOT a setup
TRIG-00256,ATOMIC_IFVG_ACTIVATION_EVENT,observation,361,1,-1,IFVG2-000018,diagnostic only -- an atomic event is NOT a setup
TRIG-00257,ATOMIC_RB_TAP_EVENT,observation,361,1,1,RB2-000150,diagnostic only -- an atomic event is NOT a setup
TRIG-00258,ATOMIC_RB_TAP_EVENT,observation,363,3,1,RB2-003126,diagnostic only -- an atomic event is NOT a setup
TRIG-00259,ATOMIC_RB_TAP_EVENT,observation,363,1,-1,RB2-000151,diagnostic only -- an atomic event is NOT a setup
TRIG-00260,ATOMIC_RB_TAP_EVENT,observation,364,1,1,RB2-000152,diagnostic only -- an atomic event is NOT a setup
TRIG-00261,ATOMIC_RB_TAP_EVENT,observation,365,5,1,RB2-004117,diagnostic only -- an atomic event is NOT a setup
TRIG-00262,ATOMIC_RB_TAP_EVENT,observation,368,1,1,RB2-000153,diagnostic only -- an atomic event is NOT a setup
TRIG-00263,ATOMIC_IFVG_ACTIVATION_EVENT,observation,370,1,-1,IFVG2-000019,diagnostic only -- an atomic event is NOT a setup
TRIG-00264,ATOMIC_RB_TAP_EVENT,observation,370,1,-1,RB2-000154,diagnostic only -- an atomic event is NOT a setup
TRIG-00265,ATOMIC_RB_TAP_EVENT,observation,371,1,1,RB2-000155,diagnostic only -- an atomic event is NOT a setup
TRIG-00266,ATOMIC_RB_TAP_EVENT,observation,372,3,1,RB2-003127,diagnostic only -- an atomic event is NOT a setup
TRIG-00267,ATOMIC_IFVG_ACTIVATION_EVENT,observation,374,1,1,IFVG2-000020,diagnostic only -- an atomic event is NOT a setup
TRIG-00268,ATOMIC_IFVG_ACTIVATION_EVENT,observation,375,3,1,IFVG2-000395,diagnostic only -- an atomic event is NOT a setup
TRIG-00269,ATOMIC_RB_TAP_EVENT,observation,375,3,-1,RB2-003123,diagnostic only -- an atomic event is NOT a setup
TRIG-00270,ATOMIC_RB_TAP_EVENT,observation,375,1,-1,RB2-000157,diagnostic only -- an atomic event is NOT a setup
TRIG-00271,ATOMIC_RB_TAP_EVENT,observation,376,1,-1,RB2-000158,diagnostic only -- an atomic event is NOT a setup
TRIG-00272,ATOMIC_RB_TAP_EVENT,observation,377,1,-1,RB2-000142,diagnostic only -- an atomic event is NOT a setup
TRIG-00273,ATOMIC_RB_TAP_EVENT,observation,379,1,-1,RB2-000140,diagnostic only -- an atomic event is NOT a setup
TRIG-00274,ATOMIC_RB_TAP_EVENT,observation,379,1,-1,RB2-000160,diagnostic only -- an atomic event is NOT a setup
TRIG-00275,ATOMIC_IFVG_ACTIVATION_EVENT,observation,380,5,1,IFVG2-000536,diagnostic only -- an atomic event is NOT a setup
TRIG-00276,ATOMIC_IFVG_ACTIVATION_EVENT,observation,381,3,1,IFVG2-000396,diagnostic only -- an atomic event is NOT a setup
TRIG-00277,ATOMIC_RB_TAP_EVENT,observation,381,3,-1,RB2-003128,diagnostic only -- an atomic event is NOT a setup
TRIG-00278,ATOMIC_RB_TAP_EVENT,observation,381,1,-1,RB2-000138,diagnostic only -- an atomic event is NOT a setup
TRIG-00279,ATOMIC_RB_TAP_EVENT,observation,383,1,1,RB2-000161,diagnostic only -- an atomic event is NOT a setup
TRIG-00280,ATOMIC_RB_TAP_EVENT,observation,384,1,1,RB2-000162,diagnostic only -- an atomic event is NOT a setup
TRIG-00281,ATOMIC_RB_TAP_EVENT,observation,385,1,-1,RB2-000163,diagnostic only -- an atomic event is NOT a setup
TRIG-00282,ATOMIC_RB_TAP_EVENT,observation,386,1,1,RB2-000164,diagnostic only -- an atomic event is NOT a setup
TRIG-00283,ATOMIC_RB_TAP_EVENT,observation,387,3,1,RB2-003129,diagnostic only -- an atomic event is NOT a setup
TRIG-00284,ATOMIC_RB_TAP_EVENT,observation,390,5,-1,RB2-004115,diagnostic only -- an atomic event is NOT a setup
TRIG-00285,ATOMIC_RB_TAP_EVENT,observation,390,5,1,RB2-004118,diagnostic only -- an atomic event is NOT a setup
TRIG-00286,ATOMIC_RB_TAP_EVENT,observation,390,3,-1,RB2-003130,diagnostic only -- an atomic event is NOT a setup
TRIG-00287,ATOMIC_RB_TAP_EVENT,observation,390,1,1,RB2-000165,diagnostic only -- an atomic event is NOT a setup
TRIG-00288,ATOMIC_RB_TAP_EVENT,observation,391,1,-1,RB2-000137,diagnostic only -- an atomic event is NOT a setup
TRIG-00289,ATOMIC_RB_TAP_EVENT,observation,391,1,-1,RB2-000166,diagnostic only -- an atomic event is NOT a setup
TRIG-00290,ATOMIC_RB_TAP_EVENT,observation,395,1,1,RB2-000168,diagnostic only -- an atomic event is NOT a setup
TRIG-00291,ATOMIC_RB_TAP_EVENT,observation,396,1,-1,RB2-000167,diagnostic only -- an atomic event is NOT a setup
TRIG-00292,ATOMIC_RB_TAP_EVENT,observation,400,1,-1,RB2-000169,diagnostic only -- an atomic event is NOT a setup
TRIG-00293,ATOMIC_RB_TAP_EVENT,observation,403,1,-1,RB2-000171,diagnostic only -- an atomic event is NOT a setup
TRIG-00294,ATOMIC_RB_TAP_EVENT,observation,405,15,-1,RB2-004730,diagnostic only -- an atomic event is NOT a setup
TRIG-00295,ATOMIC_RB_TAP_EVENT,observation,405,1,-1,RB2-000172,diagnostic only -- an atomic event is NOT a setup
TRIG-00296,ATOMIC_RB_TAP_EVENT,observation,407,1,1,RB2-000173,diagnostic only -- an atomic event is NOT a setup
TRIG-00297,ATOMIC_RB_TAP_EVENT,observation,408,3,-1,RB2-003133,diagnostic only -- an atomic event is NOT a setup
TRIG-00298,ATOMIC_RB_TAP_EVENT,observation,409,1,-1,RB2-000175,diagnostic only -- an atomic event is NOT a setup
TRIG-00299,ATOMIC_RB_TAP_EVENT,observation,410,5,1,RB2-004119,diagnostic only -- an atomic event is NOT a setup
TRIG-00300,ATOMIC_RB_TAP_EVENT,observation,410,1,-1,RB2-000174,diagnostic only -- an atomic event is NOT a setup
TRIG-00301,ATOMIC_RB_TAP_EVENT,observation,410,1,1,RB2-000176,diagnostic only -- an atomic event is NOT a setup
TRIG-00302,ATOMIC_RB_TAP_EVENT,observation,411,3,1,RB2-003132,diagnostic only -- an atomic event is NOT a setup
TRIG-00303,ATOMIC_RB_TAP_EVENT,observation,413,1,-1,RB2-000177,diagnostic only -- an atomic event is NOT a setup
TRIG-00304,ATOMIC_RB_TAP_EVENT,observation,415,5,-1,RB2-004120,diagnostic only -- an atomic event is NOT a setup
TRIG-00305,ATOMIC_RB_TAP_EVENT,observation,415,1,-1,RB2-000178,diagnostic only -- an atomic event is NOT a setup
TRIG-00306,ATOMIC_RB_TAP_EVENT,observation,417,3,1,RB2-003134,diagnostic only -- an atomic event is NOT a setup
TRIG-00307,ATOMIC_RB_TAP_EVENT,observation,418,1,1,RB2-000180,diagnostic only -- an atomic event is NOT a setup
TRIG-00308,ATOMIC_RB_TAP_EVENT,observation,420,5,-1,RB2-004101,diagnostic only -- an atomic event is NOT a setup
TRIG-00309,ATOMIC_RB_TAP_EVENT,observation,420,1,1,RB2-000179,diagnostic only -- an atomic event is NOT a setup
TRIG-00310,ATOMIC_RB_TAP_EVENT,observation,420,1,-1,RB2-000182,diagnostic only -- an atomic event is NOT a setup
TRIG-00311,ATOMIC_RB_TAP_EVENT,observation,423,3,1,RB2-003135,diagnostic only -- an atomic event is NOT a setup
TRIG-00312,ATOMIC_RB_TAP_EVENT,observation,423,1,1,RB2-000170,diagnostic only -- an atomic event is NOT a setup
TRIG-00313,ATOMIC_RB_TAP_EVENT,observation,426,3,1,RB2-003131,diagnostic only -- an atomic event is NOT a setup
TRIG-00314,ATOMIC_RB_TAP_EVENT,observation,426,1,-1,RB2-000183,diagnostic only -- an atomic event is NOT a setup
TRIG-00315,ATOMIC_IFVG_ACTIVATION_EVENT,observation,428,1,1,IFVG2-000021,diagnostic only -- an atomic event is NOT a setup
TRIG-00316,ATOMIC_RB_TAP_EVENT,observation,430,1,1,RB2-000184,diagnostic only -- an atomic event is NOT a setup
TRIG-00317,ATOMIC_RB_TAP_EVENT,observation,431,1,-1,RB2-000186,diagnostic only -- an atomic event is NOT a setup
TRIG-00318,ATOMIC_IFVG_ACTIVATION_EVENT,observation,432,3,1,IFVG2-000397,diagnostic only -- an atomic event is NOT a setup
TRIG-00319,ATOMIC_RB_TAP_EVENT,observation,432,3,-1,RB2-003136,diagnostic only -- an atomic event is NOT a setup
TRIG-00320,ATOMIC_RB_TAP_EVENT,observation,432,1,-1,RB2-000185,diagnostic only -- an atomic event is NOT a setup
TRIG-00321,ATOMIC_RB_TAP_EVENT,observation,435,15,1,RB2-004731,diagnostic only -- an atomic event is NOT a setup
TRIG-00322,ATOMIC_RB_TAP_EVENT,observation,435,5,-1,RB2-004121,diagnostic only -- an atomic event is NOT a setup
TRIG-00323,ATOMIC_RB_TAP_EVENT,observation,436,1,1,RB2-000187,diagnostic only -- an atomic event is NOT a setup
TRIG-00324,ATOMIC_RB_TAP_EVENT,observation,438,3,1,RB2-003137,diagnostic only -- an atomic event is NOT a setup
TRIG-00325,ATOMIC_RB_TAP_EVENT,observation,438,1,-1,RB2-000188,diagnostic only -- an atomic event is NOT a setup
TRIG-00326,ATOMIC_RB_TAP_EVENT,observation,439,1,1,RB2-000189,diagnostic only -- an atomic event is NOT a setup
TRIG-00327,ATOMIC_RB_TAP_EVENT,observation,441,1,1,RB2-000190,diagnostic only -- an atomic event is NOT a setup
TRIG-00328,ATOMIC_RB_TAP_EVENT,observation,444,1,-1,RB2-000191,diagnostic only -- an atomic event is NOT a setup
TRIG-00329,ATOMIC_RB_TAP_EVENT,observation,445,5,1,RB2-004122,diagnostic only -- an atomic event is NOT a setup
TRIG-00330,ATOMIC_RB_TAP_EVENT,observation,446,1,1,RB2-000192,diagnostic only -- an atomic event is NOT a setup
TRIG-00331,ATOMIC_RB_TAP_EVENT,observation,448,1,-1,RB2-000193,diagnostic only -- an atomic event is NOT a setup
TRIG-00332,ATOMIC_IFVG_ACTIVATION_EVENT,observation,450,15,-1,IFVG2-000617,diagnostic only -- an atomic event is NOT a setup
TRIG-00333,ATOMIC_RB_TAP_EVENT,observation,450,15,1,RB2-004732,diagnostic only -- an atomic event is NOT a setup
TRIG-00334,ATOMIC_RB_TAP_EVENT,observation,450,1,1,RB2-000159,diagnostic only -- an atomic event is NOT a setup
TRIG-00335,ATOMIC_RB_TAP_EVENT,observation,450,1,1,RB2-000194,diagnostic only -- an atomic event is NOT a setup
TRIG-00336,ATOMIC_RB_TAP_EVENT,observation,451,1,1,RB2-000156,diagnostic only -- an atomic event is NOT a setup
TRIG-00337,ATOMIC_RB_TAP_EVENT,observation,456,3,1,RB2-003139,diagnostic only -- an atomic event is NOT a setup
TRIG-00338,ATOMIC_RB_TAP_EVENT,observation,456,1,1,RB2-000195,diagnostic only -- an atomic event is NOT a setup
TRIG-00339,ATOMIC_IFVG_ACTIVATION_EVENT,observation,457,1,1,IFVG2-000022,diagnostic only -- an atomic event is NOT a setup
TRIG-00340,ATOMIC_IFVG_ACTIVATION_EVENT,observation,458,1,1,IFVG2-000023,diagnostic only -- an atomic event is NOT a setup
TRIG-00341,ATOMIC_IFVG_ACTIVATION_EVENT,observation,459,3,1,IFVG2-000398,diagnostic only -- an atomic event is NOT a setup
TRIG-00342,ATOMIC_IFVG_ACTIVATION_EVENT,observation,459,3,1,IFVG2-000399,diagnostic only -- an atomic event is NOT a setup
TRIG-00343,ATOMIC_RB_TAP_EVENT,observation,459,1,1,RB2-000197,diagnostic only -- an atomic event is NOT a setup
TRIG-00344,ATOMIC_RB_TAP_EVENT,observation,460,5,1,RB2-004124,diagnostic only -- an atomic event is NOT a setup
TRIG-00345,ATOMIC_RB_TAP_EVENT,observation,461,1,-1,RB2-000198,diagnostic only -- an atomic event is NOT a setup
TRIG-00346,ATOMIC_RB_TAP_EVENT,observation,462,3,-1,RB2-003138,diagnostic only -- an atomic event is NOT a setup
TRIG-00347,ATOMIC_RB_TAP_EVENT,observation,463,1,1,RB2-000199,diagnostic only -- an atomic event is NOT a setup
TRIG-00348,ATOMIC_IFVG_ACTIVATION_EVENT,observation,465,5,1,IFVG2-000537,diagnostic only -- an atomic event is NOT a setup
TRIG-00349,ATOMIC_RB_TAP_EVENT,observation,465,5,-1,RB2-004123,diagnostic only -- an atomic event is NOT a setup
TRIG-00350,ATOMIC_RB_TAP_EVENT,observation,465,5,-1,RB2-004125,diagnostic only -- an atomic event is NOT a setup
TRIG-00351,ATOMIC_RB_TAP_EVENT,observation,468,1,-1,RB2-000201,diagnostic only -- an atomic event is NOT a setup
TRIG-00352,ATOMIC_RB_TAP_EVENT,observation,470,1,1,RB2-000202,diagnostic only -- an atomic event is NOT a setup
TRIG-00353,ATOMIC_RB_TAP_EVENT,observation,471,1,-1,RB2-000203,diagnostic only -- an atomic event is NOT a setup
TRIG-00354,ATOMIC_IFVG_ACTIVATION_EVENT,observation,473,1,1,IFVG2-000024,diagnostic only -- an atomic event is NOT a setup
TRIG-00355,ATOMIC_RB_TAP_EVENT,observation,473,1,-1,RB2-000200,diagnostic only -- an atomic event is NOT a setup
TRIG-00356,ATOMIC_RB_TAP_EVENT,observation,474,3,-1,RB2-003140,diagnostic only -- an atomic event is NOT a setup
TRIG-00357,ATOMIC_RB_TAP_EVENT,observation,475,5,1,RB2-004126,diagnostic only -- an atomic event is NOT a setup
TRIG-00358,ATOMIC_RB_TAP_EVENT,observation,475,1,1,RB2-000204,diagnostic only -- an atomic event is NOT a setup
TRIG-00359,ATOMIC_RB_TAP_EVENT,observation,477,1,-1,RB2-000205,diagnostic only -- an atomic event is NOT a setup
TRIG-00360,ATOMIC_RB_TAP_EVENT,observation,480,15,1,RB2-004733,diagnostic only -- an atomic event is NOT a setup
TRIG-00361,ATOMIC_RB_TAP_EVENT,observation,480,3,-1,RB2-003141,diagnostic only -- an atomic event is NOT a setup
TRIG-00362,ATOMIC_RB_TAP_EVENT,observation,481,1,-1,RB2-000206,diagnostic only -- an atomic event is NOT a setup
TRIG-00363,ATOMIC_RB_TAP_EVENT,observation,482,1,-1,RB2-000207,diagnostic only -- an atomic event is NOT a setup
TRIG-00364,ATOMIC_RB_TAP_EVENT,observation,484,1,1,RB2-000208,diagnostic only -- an atomic event is NOT a setup
TRIG-00365,ATOMIC_RB_TAP_EVENT,observation,486,1,1,RB2-000209,diagnostic only -- an atomic event is NOT a setup
TRIG-00366,ATOMIC_RB_TAP_EVENT,observation,488,1,1,RB2-000211,diagnostic only -- an atomic event is NOT a setup
TRIG-00367,ATOMIC_IFVG_ACTIVATION_EVENT,observation,489,3,-1,IFVG2-000400,diagnostic only -- an atomic event is NOT a setup
TRIG-00368,ATOMIC_RB_TAP_EVENT,observation,491,1,1,RB2-000196,diagnostic only -- an atomic event is NOT a setup
TRIG-00369,ATOMIC_RB_TAP_EVENT,observation,496,1,-1,RB2-000215,diagnostic only -- an atomic event is NOT a setup
TRIG-00370,ATOMIC_RB_TAP_EVENT,observation,496,1,-1,RB2-000216,diagnostic only -- an atomic event is NOT a setup
TRIG-00371,ATOMIC_RB_TAP_EVENT,observation,497,1,-1,RB2-000214,diagnostic only -- an atomic event is NOT a setup
TRIG-00372,ATOMIC_RB_TAP_EVENT,observation,498,3,-1,RB2-003144,diagnostic only -- an atomic event is NOT a setup
TRIG-00373,ATOMIC_RB_TAP_EVENT,observation,499,1,1,RB2-000217,diagnostic only -- an atomic event is NOT a setup
TRIG-00374,ATOMIC_RB_TAP_EVENT,observation,503,1,-1,RB2-000213,diagnostic only -- an atomic event is NOT a setup
TRIG-00375,ATOMIC_RB_TAP_EVENT,observation,504,3,-1,RB2-003143,diagnostic only -- an atomic event is NOT a setup
TRIG-00376,ATOMIC_RB_TAP_EVENT,observation,505,5,-1,RB2-004127,diagnostic only -- an atomic event is NOT a setup
TRIG-00377,ATOMIC_IFVG_ACTIVATION_EVENT,observation,506,1,1,IFVG2-000025,diagnostic only -- an atomic event is NOT a setup
TRIG-00378,ATOMIC_RB_TAP_EVENT,observation,506,1,-1,RB2-000210,diagnostic only -- an atomic event is NOT a setup
TRIG-00379,ATOMIC_RB_TAP_EVENT,observation,506,1,-1,RB2-000212,diagnostic only -- an atomic event is NOT a setup
TRIG-00380,ATOMIC_IFVG_ACTIVATION_EVENT,observation,507,3,1,IFVG2-000401,diagnostic only -- an atomic event is NOT a setup
TRIG-00381,ATOMIC_RB_TAP_EVENT,observation,508,1,1,RB2-000219,diagnostic only -- an atomic event is NOT a setup
TRIG-00382,ATOMIC_RB_TAP_EVENT,observation,510,30,1,RB2-004952,diagnostic only -- an atomic event is NOT a setup
TRIG-00383,ATOMIC_RB_TAP_EVENT,observation,510,15,-1,RB2-004734,diagnostic only -- an atomic event is NOT a setup
TRIG-00384,ATOMIC_IFVG_ACTIVATION_EVENT,observation,510,5,1,IFVG2-000538,diagnostic only -- an atomic event is NOT a setup
TRIG-00385,ATOMIC_RB_TAP_EVENT,observation,510,5,-1,RB2-004128,diagnostic only -- an atomic event is NOT a setup
TRIG-00386,ATOMIC_RB_TAP_EVENT,observation,510,3,-1,RB2-003142,diagnostic only -- an atomic event is NOT a setup
TRIG-00387,ATOMIC_IFVG_ACTIVATION_EVENT,observation,514,1,1,IFVG2-000026,diagnostic only -- an atomic event is NOT a setup
TRIG-00388,ATOMIC_RB_TAP_EVENT,observation,515,5,-1,RB2-004129,diagnostic only -- an atomic event is NOT a setup
TRIG-00389,ATOMIC_RB_TAP_EVENT,observation,518,1,-1,RB2-000181,diagnostic only -- an atomic event is NOT a setup
TRIG-00390,ATOMIC_RB_TAP_EVENT,observation,520,1,-1,RB2-000089,diagnostic only -- an atomic event is NOT a setup
TRIG-00391,ATOMIC_RB_TAP_EVENT,observation,520,1,1,RB2-000220,diagnostic only -- an atomic event is NOT a setup
TRIG-00392,ATOMIC_RB_TAP_EVENT,observation,523,1,-1,RB2-000221,diagnostic only -- an atomic event is NOT a setup
