episode_id,role,structure_id
EP-01921,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002456
EP-01922,context/component,FVG2-000633
EP-01922,context/component,IFVG2-000325
EP-01922,target:NEAREST_VALID_STRUCTURE,RB2-004674
EP-01922,target:BRANCH_SEMANTIC_TARGET,RB2-004674
EP-01922,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004674
EP-01923,context/component,RB2-004966
EP-01923,target:NEAREST_VALID_STRUCTURE,RB2-002446
EP-01923,target:BRANCH_SEMANTIC_TARGET,RB2-002446
EP-01924,context/component,RB2-002455
EP-01924,target:NEAREST_VALID_STRUCTURE,RB2-002440
EP-01924,target:BRANCH_SEMANTIC_TARGET,RB2-002442
EP-01924,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002442
EP-01925,context/component,FVG2-001183
EP-01926,context/component,IFVG2-000329
EP-01926,target:NEAREST_VALID_STRUCTURE,FVG2-000628
EP-01926,target:BRANCH_SEMANTIC_TARGET,FVG2-000628
EP-01926,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000628
EP-01927,context/component,IFVG2-000524
EP-01927,target:NEAREST_VALID_STRUCTURE,RB2-002496
EP-01927,target:BRANCH_SEMANTIC_TARGET,RB2-002495
EP-01927,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003950
EP-01928,context/component,IFVG2-000330
EP-01928,target:NEAREST_VALID_STRUCTURE,RB2-002447
EP-01928,target:BRANCH_SEMANTIC_TARGET,RB2-002447
EP-01928,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002447
EP-01929,context/component,RB2-003950
EP-01929,target:NEAREST_VALID_STRUCTURE,RB2-002500
EP-01929,target:BRANCH_SEMANTIC_TARGET,RB2-002500
EP-01929,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003967
EP-01930,context/component,IFVG2-000331
EP-01930,target:NEAREST_VALID_STRUCTURE,RB2-002500
EP-01930,target:BRANCH_SEMANTIC_TARGET,RB2-002500
EP-01930,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002500
EP-01931,context/component,RB2-002497
EP-01931,target:NEAREST_VALID_STRUCTURE,FVG2-000627
EP-01931,target:BRANCH_SEMANTIC_TARGET,IFVG2-000323
EP-01931,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000323
EP-01932,context/component,IFVG2-000332
EP-01932,target:NEAREST_VALID_STRUCTURE,RB2-002495
EP-01932,target:BRANCH_SEMANTIC_TARGET,RB2-002495
EP-01932,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002495
EP-01933,context/component,IFVG2-000331
EP-01934,context/component,IFVG2-000332
EP-01934,target:NEAREST_VALID_STRUCTURE,FVG2-000628
EP-01934,target:BRANCH_SEMANTIC_TARGET,FVG2-000628
EP-01934,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000628
EP-01935,context/component,RB2-002504
EP-01935,target:NEAREST_VALID_STRUCTURE,RB2-002444
EP-01935,target:BRANCH_SEMANTIC_TARGET,RB2-003948
EP-01935,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003948
EP-01936,context/component,RB2-004685
EP-01936,target:NEAREST_VALID_STRUCTURE,FVG2-000632
EP-01936,target:BRANCH_SEMANTIC_TARGET,FVG2-000632
EP-01936,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004675
EP-01937,context/component,FVG2-000632
EP-01937,target:NEAREST_VALID_STRUCTURE,RB2-002499
EP-01937,target:BRANCH_SEMANTIC_TARGET,FVG2-000629
EP-01937,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000629
EP-01938,context/component,RB2-003967
EP-01938,target:NEAREST_VALID_STRUCTURE,RB2-002452
EP-01938,target:BRANCH_SEMANTIC_TARGET,RB2-002451
EP-01938,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003949
EP-01939,context/component,RB2-002505
EP-01939,target:NEAREST_VALID_STRUCTURE,RB2-002507
EP-01939,target:BRANCH_SEMANTIC_TARGET,RB2-002507
EP-01939,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002507
EP-01940,context/component,RB2-002507
EP-01940,target:NEAREST_VALID_STRUCTURE,FVG2-000628
EP-01940,target:BRANCH_SEMANTIC_TARGET,FVG2-000643
EP-01940,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000643
EP-01941,context/component,RB2-003970
EP-01941,target:NEAREST_VALID_STRUCTURE,RB2-002445
EP-01941,target:BRANCH_SEMANTIC_TARGET,RB2-002445
EP-01941,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003969
EP-01942,context/component,RB2-004969
EP-01942,target:NEAREST_VALID_STRUCTURE,RB2-002505
EP-01942,target:BRANCH_SEMANTIC_TARGET,RB2-002515
EP-01943,context/component,RB2-002514
EP-01943,target:NEAREST_VALID_STRUCTURE,FVG2-000632
EP-01943,target:BRANCH_SEMANTIC_TARGET,FVG2-000632
EP-01943,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000632
EP-01944,context/component,IFVG2-000334
EP-01944,target:NEAREST_VALID_STRUCTURE,RB2-002451
EP-01944,target:BRANCH_SEMANTIC_TARGET,RB2-002451
EP-01944,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002451
EP-01945,context/component,IFVG2-000334
EP-01945,target:NEAREST_VALID_STRUCTURE,RB2-002451
EP-01945,target:BRANCH_SEMANTIC_TARGET,RB2-002451
EP-01945,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002451
EP-01946,context/component,RB2-002519
EP-01946,target:NEAREST_VALID_STRUCTURE,RB2-002451
EP-01946,target:BRANCH_SEMANTIC_TARGET,RB2-002451
EP-01946,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002451
EP-01947,context/component,RB2-004689
EP-01947,target:NEAREST_VALID_STRUCTURE,RB2-002453
EP-01947,target:BRANCH_SEMANTIC_TARGET,RB2-002453
EP-01948,context/component,IFVG2-000335
EP-01948,target:NEAREST_VALID_STRUCTURE,RB2-002453
EP-01948,target:BRANCH_SEMANTIC_TARGET,RB2-002453
EP-01948,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002453
EP-01949,context/component,IFVG2-000324
EP-01950,context/component,IFVG2-000336
EP-01950,target:NEAREST_VALID_STRUCTURE,RB2-002452
EP-01950,target:BRANCH_SEMANTIC_TARGET,RB2-002452
EP-01950,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002452
EP-01951,context/component,IFVG2-000335
EP-01951,target:NEAREST_VALID_STRUCTURE,RB2-002453
EP-01951,target:BRANCH_SEMANTIC_TARGET,RB2-002453
EP-01951,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002453
EP-01952,context/component,RB2-002524
EP-01953,context/component,RB2-002528
EP-01953,target:NEAREST_VALID_STRUCTURE,RB2-002526
EP-01953,target:BRANCH_SEMANTIC_TARGET,RB2-002527
EP-01953,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002527
EP-01954,context/component,RB2-002527
EP-01954,context/component,RB2-003975
EP-01954,target:NEAREST_VALID_STRUCTURE,RB2-002530
EP-01954,target:BRANCH_SEMANTIC_TARGET,RB2-002530
EP-01955,context/component,FVG2-000654
EP-01955,target:NEAREST_VALID_STRUCTURE,FVG2-001018
EP-01955,target:BRANCH_SEMANTIC_TARGET,FVG2-001018
EP-01955,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001018
EP-01956,context/component,IFVG2-000337
EP-01957,context/component,IFVG2-000338
EP-01958,context/component,IFVG2-000339
EP-01959,context/component,IFVG2-000526
EP-01959,target:NEAREST_VALID_STRUCTURE,FVG2-000656
EP-01959,target:BRANCH_SEMANTIC_TARGET,FVG2-000656
EP-01959,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003973
EP-01960,context/component,IFVG2-000527
EP-01960,target:NEAREST_VALID_STRUCTURE,FVG2-000656
EP-01960,target:BRANCH_SEMANTIC_TARGET,FVG2-000656
EP-01960,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003973
EP-01961,context/component,RB2-002535
EP-01961,target:NEAREST_VALID_STRUCTURE,FVG2-000656
EP-01961,target:BRANCH_SEMANTIC_TARGET,FVG2-000656
EP-01961,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000656
EP-01962,context/component,IFVG2-000527
EP-01962,target:NEAREST_VALID_STRUCTURE,FVG2-000648
EP-01962,target:BRANCH_SEMANTIC_TARGET,FVG2-000648
EP-01962,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003973
EP-01963,context/component,RB2-002533
EP-01963,target:NEAREST_VALID_STRUCTURE,FVG2-000650
EP-01963,target:BRANCH_SEMANTIC_TARGET,FVG2-000654
EP-01963,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000654
EP-01964,context/component,IFVG2-000340
EP-01965,context/component,IFVG2-000341
EP-01965,target:NEAREST_VALID_STRUCTURE,FVG2-000646
EP-01965,target:BRANCH_SEMANTIC_TARGET,IFVG2-000334
EP-01965,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000334
EP-01966,context/component,RB2-002539
EP-01966,target:NEAREST_VALID_STRUCTURE,RB2-002525
EP-01966,target:BRANCH_SEMANTIC_TARGET,RB2-002525
EP-01966,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002525
EP-01967,context/component,RB2-004691
EP-01967,target:NEAREST_VALID_STRUCTURE,RB2-002542
EP-01967,target:BRANCH_SEMANTIC_TARGET,RB2-002542
EP-01968,context/component,RB2-002543
EP-01968,target:NEAREST_VALID_STRUCTURE,RB2-003978
EP-01968,target:BRANCH_SEMANTIC_TARGET,RB2-002529
EP-01968,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002529
EP-01969,context/component,RB2-002548
EP-01969,target:NEAREST_VALID_STRUCTURE,RB2-002546
EP-01969,target:BRANCH_SEMANTIC_TARGET,RB2-002544
EP-01969,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002544
EP-01970,context/component,RB2-004694
EP-01971,context/component,RB2-002553
EP-01972,context/component,RB2-002554
EP-01972,target:NEAREST_VALID_STRUCTURE,RB2-003986
EP-01972,target:BRANCH_SEMANTIC_TARGET,RB2-002553
EP-01972,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002553
EP-01973,context/component,RB2-003988
EP-01973,target:NEAREST_VALID_STRUCTURE,RB2-002554
EP-01973,target:BRANCH_SEMANTIC_TARGET,RB2-002554
EP-01973,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003989
EP-01974,context/component,IFVG2-000342
EP-01975,context/component,RB2-002557
EP-01975,target:NEAREST_VALID_STRUCTURE,RB2-002545
EP-01975,target:BRANCH_SEMANTIC_TARGET,RB2-004974
EP-01975,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004974
EP-01976,context/component,RB2-004697
EP-01976,target:NEAREST_VALID_STRUCTURE,RB2-002541
EP-01976,target:BRANCH_SEMANTIC_TARGET,RB2-002529
EP-01976,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001245
EP-01977,context/component,FVG2-000663
EP-01977,target:NEAREST_VALID_STRUCTURE,RB2-002541
EP-01977,target:BRANCH_SEMANTIC_TARGET,RB2-002529
EP-01977,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002529
EP-01978,context/component,RB2-002560
EP-01978,target:NEAREST_VALID_STRUCTURE,RB2-004971
EP-01978,target:BRANCH_SEMANTIC_TARGET,FVG2-001245
EP-01978,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001245
EP-01979,context/component,RB2-002561
EP-01979,target:NEAREST_VALID_STRUCTURE,RB2-003984
EP-01979,target:BRANCH_SEMANTIC_TARGET,FVG2-000663
EP-01979,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000663
EP-01980,context/component,FVG2-000662
EP-01980,target:NEAREST_VALID_STRUCTURE,FVG2-000658
EP-01980,target:BRANCH_SEMANTIC_TARGET,FVG2-000658
EP-01980,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000658
EP-01981,context/component,FVG2-001020
EP-01981,target:NEAREST_VALID_STRUCTURE,RB2-002525
EP-01981,target:BRANCH_SEMANTIC_TARGET,RB2-002527
EP-01981,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004699
EP-01982,context/component,IFVG2-000343
EP-01982,target:NEAREST_VALID_STRUCTURE,RB2-002544
EP-01982,target:BRANCH_SEMANTIC_TARGET,RB2-002547
EP-01982,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002547
EP-01983,context/component,RB2-003991
EP-01983,target:NEAREST_VALID_STRUCTURE,RB2-002530
EP-01983,target:BRANCH_SEMANTIC_TARGET,RB2-002530
EP-01983,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005154
EP-01984,context/component,RB2-002568
EP-01984,target:NEAREST_VALID_STRUCTURE,RB2-003983
EP-01984,target:BRANCH_SEMANTIC_TARGET,RB2-003983
EP-01984,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003983
EP-01985,context/component,IFVG2-000344
EP-01985,target:NEAREST_VALID_STRUCTURE,RB2-003986
EP-01985,target:BRANCH_SEMANTIC_TARGET,RB2-003986
EP-01985,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003986
EP-01986,context/component,FVG2-000661
EP-01986,target:NEAREST_VALID_STRUCTURE,RB2-002546
EP-01986,target:BRANCH_SEMANTIC_TARGET,RB2-002544
EP-01986,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002544
EP-01987,context/component,IFVG2-000598
EP-01987,target:NEAREST_VALID_STRUCTURE,RB2-003987
EP-01987,target:BRANCH_SEMANTIC_TARGET,RB2-003987
EP-01987,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004695
EP-01988,context/component,IFVG2-000344
EP-01988,context/component,RB2-002570
EP-01988,target:NEAREST_VALID_STRUCTURE,RB2-003987
EP-01988,target:BRANCH_SEMANTIC_TARGET,RB2-003987
EP-01988,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003987
EP-01989,context/component,IFVG2-000528
EP-01989,context/component,RB2-003994
EP-01989,target:NEAREST_VALID_STRUCTURE,RB2-002556
EP-01989,target:BRANCH_SEMANTIC_TARGET,RB2-002552
EP-01989,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004697
EP-01990,context/component,IFVG2-000598
EP-01990,target:NEAREST_VALID_STRUCTURE,RB2-002572
EP-01990,target:BRANCH_SEMANTIC_TARGET,RB2-002572
EP-01990,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004695
EP-01991,context/component,RB2-005093
EP-01991,target:NEAREST_VALID_STRUCTURE,RB2-002548
EP-01991,target:BRANCH_SEMANTIC_TARGET,RB2-002548
EP-01992,context/component,RB2-004975
EP-01992,target:NEAREST_VALID_STRUCTURE,RB2-004974
EP-01992,target:BRANCH_SEMANTIC_TARGET,RB2-004974
EP-01992,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004974
EP-01993,context/component,RB2-004702
EP-01994,context/component,RB2-002580
EP-01994,target:NEAREST_VALID_STRUCTURE,RB2-004704
EP-01994,target:BRANCH_SEMANTIC_TARGET,RB2-004704
EP-01994,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004704
EP-01995,context/component,RB2-004973
EP-01996,context/component,RB2-003998
EP-01997,context/component,RB2-004704
EP-01997,target:NEAREST_VALID_STRUCTURE,RB2-002586
EP-01997,target:BRANCH_SEMANTIC_TARGET,RB2-002586
EP-01998,context/component,RB2-002583
EP-01998,target:NEAREST_VALID_STRUCTURE,RB2-002586
EP-01998,target:BRANCH_SEMANTIC_TARGET,RB2-002586
EP-01998,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002586
EP-01999,context/component,RB2-002587
EP-01999,target:NEAREST_VALID_STRUCTURE,RB2-004001
EP-01999,target:BRANCH_SEMANTIC_TARGET,RB2-004001
EP-01999,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004001
EP-02000,context/component,RB2-004001
EP-02000,target:NEAREST_VALID_STRUCTURE,RB2-002588
EP-02000,target:BRANCH_SEMANTIC_TARGET,RB2-002588
EP-02000,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001021
EP-02001,context/component,RB2-002590
EP-02001,target:NEAREST_VALID_STRUCTURE,RB2-002588
EP-02001,target:BRANCH_SEMANTIC_TARGET,RB2-002592
EP-02001,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002592
EP-02002,context/component,RB2-004000
EP-02002,target:NEAREST_VALID_STRUCTURE,RB2-004707
EP-02002,target:BRANCH_SEMANTIC_TARGET,RB2-004707
EP-02002,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004707
EP-02003,context/component,RB2-004706
EP-02004,context/component,RB2-002596
EP-02004,target:NEAREST_VALID_STRUCTURE,RB2-002599
EP-02004,target:BRANCH_SEMANTIC_TARGET,RB2-002599
EP-02004,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002599
EP-02005,context/component,RB2-002597
EP-02005,target:NEAREST_VALID_STRUCTURE,RB2-002599
EP-02005,target:BRANCH_SEMANTIC_TARGET,RB2-002599
EP-02005,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002599
EP-02006,context/component,RB2-004709
EP-02007,context/component,RB2-002601
EP-02008,context/component,RB2-002604
EP-02009,context/component,RB2-002605
EP-02009,target:NEAREST_VALID_STRUCTURE,RB2-004006
EP-02009,target:BRANCH_SEMANTIC_TARGET,RB2-002604
EP-02009,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002604
EP-02010,context/component,RB2-004005
EP-02010,target:NEAREST_VALID_STRUCTURE,RB2-002606
EP-02010,target:BRANCH_SEMANTIC_TARGET,RB2-002606
EP-02011,context/component,RB2-002606
EP-02011,target:NEAREST_VALID_STRUCTURE,RB2-004006
EP-02011,target:BRANCH_SEMANTIC_TARGET,RB2-002604
EP-02011,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002604
EP-02012,context/component,RB2-002610
EP-02012,target:NEAREST_VALID_STRUCTURE,RB2-002606
EP-02012,target:BRANCH_SEMANTIC_TARGET,RB2-002606
EP-02012,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002606
EP-02013,context/component,RB2-004010
EP-02013,target:NEAREST_VALID_STRUCTURE,RB2-002598
EP-02013,target:BRANCH_SEMANTIC_TARGET,RB2-004709
EP-02013,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004709
EP-02014,context/component,RB2-002623
EP-02014,target:NEAREST_VALID_STRUCTURE,RB2-002595
EP-02014,target:BRANCH_SEMANTIC_TARGET,RB2-004709
EP-02014,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004709
EP-02015,context/component,RB2-004013
EP-02015,target:NEAREST_VALID_STRUCTURE,RB2-002585
EP-02015,target:BRANCH_SEMANTIC_TARGET,RB2-002585
EP-02015,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004706
EP-02016,context/component,IFVG2-000347
EP-02016,target:NEAREST_VALID_STRUCTURE,RB2-002579
EP-02016,target:BRANCH_SEMANTIC_TARGET,FVG2-001273
EP-02016,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001273
EP-02017,context/component,IFVG2-000529
EP-02017,target:NEAREST_VALID_STRUCTURE,RB2-002574
EP-02017,target:BRANCH_SEMANTIC_TARGET,RB2-002574
EP-02017,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003996
EP-02018,context/component,RB2-002625
EP-02018,target:NEAREST_VALID_STRUCTURE,RB2-002574
EP-02018,target:BRANCH_SEMANTIC_TARGET,RB2-002574
EP-02018,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002574
EP-02019,context/component,RB2-004979
EP-02019,target:NEAREST_VALID_STRUCTURE,RB2-002574
EP-02019,target:BRANCH_SEMANTIC_TARGET,RB2-002574
EP-02019,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004974
EP-02020,context/component,RB2-002628
EP-02020,target:NEAREST_VALID_STRUCTURE,FVG2-001021
EP-02020,target:BRANCH_SEMANTIC_TARGET,IFVG2-000529
EP-02020,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000529
EP-02021,context/component,IFVG2-000348
EP-02021,target:NEAREST_VALID_STRUCTURE,RB2-002625
EP-02021,target:BRANCH_SEMANTIC_TARGET,RB2-002625
EP-02021,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002625
EP-02022,context/component,RB2-002629
EP-02022,target:NEAREST_VALID_STRUCTURE,RB2-002625
EP-02022,target:BRANCH_SEMANTIC_TARGET,RB2-002625
EP-02022,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002625
EP-02023,context/component,IFVG2-000349
EP-02023,target:NEAREST_VALID_STRUCTURE,RB2-002632
EP-02023,target:BRANCH_SEMANTIC_TARGET,RB2-002632
EP-02023,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002632
EP-02024,context/component,FVG2-000680
EP-02024,context/component,FVG2-001023
EP-02024,target:NEAREST_VALID_STRUCTURE,FVG2-001021
EP-02024,target:BRANCH_SEMANTIC_TARGET,FVG2-001021
EP-02024,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001021
EP-02025,context/component,FVG2-001024
EP-02025,context/component,IFVG2-000529
EP-02025,target:NEAREST_VALID_STRUCTURE,FVG2-001021
EP-02025,target:BRANCH_SEMANTIC_TARGET,FVG2-001021
EP-02025,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001021
EP-02026,context/component,IFVG2-000347
EP-02026,target:NEAREST_VALID_STRUCTURE,FVG2-001021
EP-02026,target:BRANCH_SEMANTIC_TARGET,FVG2-001021
EP-02026,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001021
EP-02027,context/component,IFVG2-000349
EP-02027,target:NEAREST_VALID_STRUCTURE,RB2-002632
EP-02027,target:BRANCH_SEMANTIC_TARGET,RB2-002632
EP-02027,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002632
EP-02028,context/component,IFVG2-000350
EP-02028,target:NEAREST_VALID_STRUCTURE,RB2-002632
EP-02028,target:BRANCH_SEMANTIC_TARGET,RB2-002632
EP-02028,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002632
EP-02029,context/component,RB2-004016
EP-02029,target:NEAREST_VALID_STRUCTURE,RB2-002632
EP-02029,target:BRANCH_SEMANTIC_TARGET,RB2-002632
EP-02029,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004002
EP-02030,context/component,IFVG2-000351
EP-02031,context/component,RB2-002632
EP-02031,target:NEAREST_VALID_STRUCTURE,RB2-002582
EP-02031,target:BRANCH_SEMANTIC_TARGET,FVG2-000685
EP-02031,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000685
EP-02032,context/component,IFVG2-000599
EP-02032,target:NEAREST_VALID_STRUCTURE,RB2-002634
EP-02032,target:BRANCH_SEMANTIC_TARGET,RB2-002634
EP-02032,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004707
EP-02033,context/component,RB2-004715
EP-02033,target:NEAREST_VALID_STRUCTURE,RB2-002634
EP-02033,target:BRANCH_SEMANTIC_TARGET,RB2-002634
EP-02033,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004707
EP-02034,context/component,IFVG2-000352
EP-02034,target:NEAREST_VALID_STRUCTURE,RB2-004707
EP-02034,target:BRANCH_SEMANTIC_TARGET,RB2-004707
EP-02034,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004707
EP-02035,context/component,FVG2-000679
EP-02036,context/component,IFVG2-000599
EP-02036,target:NEAREST_VALID_STRUCTURE,RB2-004707
EP-02036,target:BRANCH_SEMANTIC_TARGET,RB2-004707
EP-02036,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004707
EP-02037,context/component,IFVG2-000530
EP-02037,target:NEAREST_VALID_STRUCTURE,RB2-004707
EP-02037,target:BRANCH_SEMANTIC_TARGET,RB2-004707
EP-02037,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004707
EP-02038,context/component,IFVG2-000530
EP-02038,target:NEAREST_VALID_STRUCTURE,RB2-002610
EP-02038,target:BRANCH_SEMANTIC_TARGET,FVG2-000676
EP-02038,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004710
EP-02039,context/component,IFVG2-000600
EP-02039,target:NEAREST_VALID_STRUCTURE,FVG2-000676
EP-02039,target:BRANCH_SEMANTIC_TARGET,FVG2-000676
EP-02039,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004710
EP-02040,context/component,FVG2-000677
EP-02040,target:NEAREST_VALID_STRUCTURE,FVG2-001274
EP-02040,target:BRANCH_SEMANTIC_TARGET,FVG2-001274
EP-02040,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001274
EP-02041,context/component,IFVG2-000353
EP-02041,target:NEAREST_VALID_STRUCTURE,RB2-002603
EP-02041,target:BRANCH_SEMANTIC_TARGET,RB2-002603
EP-02041,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002603
EP-02042,context/component,IFVG2-000353
EP-02042,target:NEAREST_VALID_STRUCTURE,RB2-002603
EP-02042,target:BRANCH_SEMANTIC_TARGET,RB2-002603
EP-02042,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002603
EP-02043,context/component,RB2-002643
EP-02043,target:NEAREST_VALID_STRUCTURE,RB2-002618
EP-02043,target:BRANCH_SEMANTIC_TARGET,RB2-002618
EP-02043,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002618
EP-02044,context/component,IFVG2-000601
EP-02044,context/component,RB2-004021
EP-02044,target:NEAREST_VALID_STRUCTURE,RB2-002616
EP-02044,target:BRANCH_SEMANTIC_TARGET,RB2-002616
EP-02045,context/component,RB2-002642
EP-02045,target:NEAREST_VALID_STRUCTURE,RB2-002616
EP-02045,target:BRANCH_SEMANTIC_TARGET,RB2-002616
EP-02045,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002616
EP-02046,context/component,FVG2-000674
EP-02047,context/component,RB2-002651
EP-02047,target:NEAREST_VALID_STRUCTURE,RB2-002648
EP-02047,target:BRANCH_SEMANTIC_TARGET,RB2-002648
EP-02047,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002648
EP-02048,context/component,RB2-002652
EP-02049,context/component,RB2-004720
EP-02049,target:NEAREST_VALID_STRUCTURE,RB2-002658
EP-02049,target:BRANCH_SEMANTIC_TARGET,RB2-002658
EP-02050,context/component,RB2-002657
EP-02051,context/component,RB2-002664
