episode_id,variant_id,entry_variant,reaction_state,match_mode,playbook_items,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,entry_ts,entry_price,stop_price,target_surface,target_family,target_tf,natural_rr
EP-08107,EP-08107-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0202,1,A,NY_PM,1,1,False,2026-07-17 13:44:00-04:00,28954.25,28939.0,28963.0,rb,1,0.5738
EP-08108,EP-08108-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0859,1,A,NY_PM,1,1,False,2026-07-17 13:42:00-04:00,28963.0,28955.75,28978.75,ifvg,1,2.1724
EP-08121,EP-08121-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-1487,1,F,NY_PM,3,1,True,2026-07-17 13:55:00-04:00,28920.0,28914.5,28924.25,ifvg,1,0.7727
EP-08136,EP-08136-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0626,-1,A,NY_PM,1,1,False,2026-07-17 14:14:00-04:00,28870.5,28881.75,28859.75,rb,1,0.9556
EP-08148,EP-08148-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0683,-1,A,NY_PM,3,1,True,2026-07-17 14:22:00-04:00,28833.0,28850.0,28824.5,rb,5,0.5
EP-08181,EP-08181-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0621,-1,A,NY_PM,1,1,False,2026-07-17 14:45:00-04:00,28808.25,28813.0,28803.25,ifvg,3,1.0526
EP-08191,EP-08191-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0858,1,A,NY_PM,1,1,False,2026-07-17 14:50:00-04:00,28846.75,28840.75,28851.25,ifvg,1,0.75
EP-08197,EP-08197-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0861,1,A,NY_PM,1,1,False,2026-07-17 14:57:00-04:00,28867.0,28857.0,28876.5,rb,1,0.95
EP-08218,EP-08218-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0626,-1,A,NY_PM,1,1,False,2026-07-17 15:10:00-04:00,28815.0,28825.0,28808.25,rb,1,0.675
EP-08228,EP-08228-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0936,1,A,NY_PM,3,1,True,2026-07-17 15:19:00-04:00,28750.0,28734.5,28758.0,ifvg,3,0.5161
EP-08233,EP-08233-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0867|PB-0875,1,A,NY_PM,1,1,False,2026-07-17 15:22:00-04:00,28754.5,28750.25,28758.0,ifvg,3,0.8235
EP-08258,EP-08258-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0858,1,A,NY_PM,1,1,False,2026-07-17 15:39:00-04:00,28791.75,28784.5,28797.25,ifvg,1,0.7586
EP-08285,EP-08285-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0956,1,A,NY_PM,3,3,False,2026-07-17 16:06:00-04:00,28733.5,28725.75,28737.75,ifvg,1,0.5484
EP-08290,EP-08290-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0103,-1,A,NY_PM,1,1,False,2026-07-17 16:11:00-04:00,28722.75,28731.75,28717.0,ifvg,1,0.6389
EP-08290,EP-08290-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,REDUCED_FAMILY,PB-0342,-1,A,NY_PM,1,1,False,2026-07-17 16:11:00-04:00,28722.75,28731.75,28717.0,ifvg,1,0.6389
EP-08290,EP-08290-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,REDUCED_FAMILY,PB-0270,-1,A,NY_PM,1,1,False,2026-07-17 16:11:00-04:00,28722.75,28731.75,28717.0,ifvg,1,0.6389
EP-08295,EP-08295-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0718,-1,A,NY_PM,3,3,False,2026-07-17 16:18:00-04:00,28744.0,28748.5,28741.25,ifvg,1,0.6111
EP-08303,EP-08303-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0860,1,A,NY_PM,1,1,False,2026-07-17 16:26:00-04:00,28751.5,28745.25,28758.0,ifvg,3,1.04
EP-08308,EP-08308-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0867|PB-0875,1,A,NY_PM,1,1,False,2026-07-17 16:37:00-04:00,28755.25,28750.5,28758.0,ifvg,3,0.5789
EP-08310,EP-08310-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0936,1,A,NY_PM,3,1,True,2026-07-17 16:40:00-04:00,28755.75,28752.25,28758.0,ifvg,3,0.6429
EP-08319,EP-08319-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0958,1,A,NY_PM,3,3,False,2026-07-17 16:51:00-04:00,28759.0,28755.5,28761.5,rb,1,0.7143
EP-08322,EP-08322-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0630,-1,A,NY_PM,1,1,False,2026-07-17 16:52:00-04:00,28761.5,28763.5,28760.25,ifvg,15,0.625
