trigger_id,role,structure_id,family,timeframe,direction,zone_lo,zone_hi,source_ts_et,availability_seq,availability_le_trigger
TRIG-05054,target,FVG2-000181,fvg,1,1,29789.75,29796.75,2026-07-06 21:46:00-04:00,1607,True
TRIG-05055,component,IFVG2-000355,ifvg,1,1,29800.75,29801.25,2026-07-10 04:15:00-04:00,6136,True
TRIG-05055,component,FVG2-000675,fvg,1,-1,29800.75,29801.25,2026-07-10 03:42:00-04:00,6103,True
TRIG-05055,target,RB2-004121,rb,5,-1,29801.5,29821.75,2026-07-06 01:10:00-04:00,430,True
TRIG-05056,component,RB2-002712,rb,1,-1,29802.5,29806.25,2026-07-10 03:41:00-04:00,6102,True
TRIG-05056,target,RB2-000091,rb,1,-1,29796.75,29800.75,2026-07-05 21:48:00-04:00,229,True
TRIG-05057,component,RB2-002729,rb,1,1,29794.0,29797.0,2026-07-10 04:15:00-04:00,6136,True
TRIG-05057,target,FVG2-000047,fvg,1,-1,29802.25,29805.5,2026-07-06 01:04:00-04:00,425,True
TRIG-05058,component,IFVG2-000356,ifvg,1,-1,29788.5,29794.0,2026-07-10 04:18:00-04:00,6139,True
TRIG-05058,component,FVG2-000681,fvg,1,1,29788.5,29794.0,2026-07-10 04:15:00-04:00,6136,True
TRIG-05058,target,RB2-000104,rb,1,-1,29778.25,29787.75,2026-07-05 22:11:00-04:00,252,True
TRIG-05059,component,RB2-002730,rb,1,1,29790.25,29797.75,2026-07-10 04:17:00-04:00,6138,True
TRIG-05059,target,RB2-000136,rb,1,1,29788.25,29793.0,2026-07-05 23:33:00-04:00,334,True
TRIG-05060,component,RB2-003976,rb,3,1,29778.75,29787.0,2026-07-10 04:15:00-04:00,6135,True
TRIG-05060,target,FVG2-000182,fvg,1,-1,29780.75,29790.0,2026-07-06 21:59:00-04:00,1620,True
TRIG-05061,component,RB2-003977,rb,3,1,29790.25,29797.0,2026-07-10 04:18:00-04:00,6138,True
TRIG-05061,target,FVG2-000182,fvg,1,-1,29780.75,29790.0,2026-07-06 21:59:00-04:00,1620,True
TRIG-05062,component,RB2-002728,rb,1,1,29778.75,29784.0,2026-07-10 04:13:00-04:00,6134,True
TRIG-05062,target,FVG2-000182,fvg,1,-1,29780.75,29790.0,2026-07-06 21:59:00-04:00,1620,True
TRIG-05063,component,IFVG2-000357,ifvg,1,-1,29778.75,29782.0,2026-07-10 04:21:00-04:00,6142,True
TRIG-05063,component,FVG2-000680,fvg,1,1,29778.75,29782.0,2026-07-10 04:10:00-04:00,6131,True
TRIG-05063,target,FVG2-000043,fvg,1,1,29768.0,29768.25,2026-07-06 00:14:00-04:00,375,True
TRIG-05064,component,RB2-002726,rb,1,1,29773.5,29776.75,2026-07-10 04:09:00-04:00,6130,True
TRIG-05064,target,RB2-000105,rb,1,-1,29768.75,29771.25,2026-07-05 22:13:00-04:00,254,True
TRIG-05065,component,IFVG2-000358,ifvg,1,-1,29762.5,29773.5,2026-07-10 04:22:00-04:00,6143,True
TRIG-05065,component,FVG2-000679,fvg,1,1,29762.5,29773.5,2026-07-10 04:09:00-04:00,6130,True
TRIG-05065,target,RB2-003319,rb,3,1,29754.5,29756.75,2026-07-06 22:51:00-04:00,1671,True
TRIG-05066,component,RB2-002732,rb,1,1,29765.25,29768.5,2026-07-10 04:21:00-04:00,6142,True
TRIG-05066,target,FVG2-001131,fvg,5,1,29758.0,29767.25,2026-07-09 09:40:00-04:00,5080,True
TRIG-05067,component,RB2-004653,rb,5,1,29743.75,29757.75,2026-07-10 04:10:00-04:00,6130,True
TRIG-05067,target,FVG2-000023,fvg,1,1,29766.25,29772.75,2026-07-05 21:56:00-04:00,237,True
TRIG-05068,component,RB2-004654,rb,5,1,29778.75,29782.0,2026-07-10 04:15:00-04:00,6135,True
TRIG-05068,target,FVG2-000023,fvg,1,1,29766.25,29772.75,2026-07-05 21:56:00-04:00,237,True
TRIG-05069,component,RB2-002733,rb,1,-1,29766.75,29772.25,2026-07-10 04:24:00-04:00,6145,True
TRIG-05069,target,RB2-000715,rb,1,1,29772.0,29777.0,2026-07-06 22:25:00-04:00,1646,True
TRIG-05070,component,RB2-003978,rb,3,1,29755.5,29766.0,2026-07-10 04:24:00-04:00,6144,True
TRIG-05070,target,FVG2-000572,fvg,1,-1,29771.75,29775.75,2026-07-09 08:42:00-04:00,5023,True
TRIG-05071,component,RB2-002735,rb,1,1,29765.5,29771.25,2026-07-10 04:27:00-04:00,6148,True
TRIG-05071,target,RB2-002239,rb,1,1,29771.25,29776.5,2026-07-09 08:38:00-04:00,5019,True
TRIG-05072,component,RB2-005057,rb,30,1,29761.75,29774.0,2026-07-10 04:00:00-04:00,6120,True
TRIG-05072,target,RB2-000132,rb,1,1,29768.5,29776.25,2026-07-05 23:26:00-04:00,327,True
TRIG-05073,component,RB2-003979,rb,3,-1,29773.75,29780.25,2026-07-10 04:27:00-04:00,6147,True
TRIG-05073,target,RB2-000131,rb,1,-1,29762.0,29768.0,2026-07-05 23:19:00-04:00,320,True
TRIG-05074,component,RB2-002736,rb,1,-1,29772.0,29775.0,2026-07-10 04:28:00-04:00,6149,True
TRIG-05074,target,RB2-000734,rb,1,-1,29758.25,29764.25,2026-07-06 23:01:00-04:00,1682,True
TRIG-05075,component,RB2-002737,rb,1,1,29761.0,29764.75,2026-07-10 04:32:00-04:00,6153,True
TRIG-05075,target,RB2-000106,rb,1,1,29764.75,29771.75,2026-07-05 22:16:00-04:00,257,True
TRIG-05076,component,RB2-004656,rb,5,-1,29768.75,29780.25,2026-07-10 04:30:00-04:00,6150,True
TRIG-05076,target,FVG2-000034,fvg,1,1,29763.5,29773.0,2026-07-05 23:25:00-04:00,326,True
TRIG-05077,component,RB2-002734,rb,1,-1,29777.25,29780.25,2026-07-10 04:26:00-04:00,6147,True
TRIG-05077,target,FVG2-000026,fvg,1,-1,29770.75,29778.5,2026-07-05 22:26:00-04:00,267,True
TRIG-05078,component,RB2-002738,rb,1,1,29767.0,29771.75,2026-07-10 04:36:00-04:00,6157,True
TRIG-05078,target,FVG2-000051,fvg,1,-1,29765.75,29767.75,2026-07-06 01:31:00-04:00,452,True
TRIG-05079,component,IFVG2-000359,ifvg,1,1,29768.75,29780.5,2026-07-10 04:38:00-04:00,6159,True
TRIG-05079,component,FVG2-000682,fvg,1,-1,29768.75,29780.5,2026-07-10 04:22:00-04:00,6143,True
TRIG-05079,target,RB2-000142,rb,1,-1,29781.0,29783.5,2026-07-05 23:41:00-04:00,342,True
TRIG-05080,component,RB2-002740,rb,1,1,29762.25,29765.5,2026-07-10 04:41:00-04:00,6162,True
TRIG-05080,target,FVG2-000051,fvg,1,-1,29765.75,29767.75,2026-07-06 01:31:00-04:00,452,True
TRIG-05081,component,RB2-002741,rb,1,-1,29767.0,29771.5,2026-07-10 04:42:00-04:00,6163,True
TRIG-05081,target,RB2-000724,rb,1,-1,29772.25,29775.0,2026-07-06 22:43:00-04:00,1664,True
TRIG-05082,component,RB2-004929,rb,15,1,29755.5,29768.75,2026-07-10 04:30:00-04:00,6150,True
TRIG-05082,target,RB2-000164,rb,1,1,29785.5,29787.5,2026-07-06 00:24:00-04:00,385,True
TRIG-05083,component,RB2-004657,rb,5,1,29765.0,29773.25,2026-07-10 04:40:00-04:00,6160,True
TRIG-05083,target,RB2-000164,rb,1,1,29785.5,29787.5,2026-07-06 00:24:00-04:00,385,True
TRIG-05084,component,IFVG2-000360,ifvg,1,1,29768.0,29777.0,2026-07-10 04:44:00-04:00,6165,True
TRIG-05084,component,FVG2-000683,fvg,1,-1,29768.0,29777.0,2026-07-10 04:41:00-04:00,6162,True
TRIG-05084,target,RB2-000164,rb,1,1,29785.5,29787.5,2026-07-06 00:24:00-04:00,385,True
TRIG-05085,component,RB2-002739,rb,1,-1,29780.75,29785.25,2026-07-10 04:39:00-04:00,6160,True
TRIG-05085,target,RB2-000192,rb,1,1,29781.75,29784.75,2026-07-06 01:24:00-04:00,445,True
TRIG-05086,component,RB2-002731,rb,1,-1,29789.5,29793.5,2026-07-10 04:19:00-04:00,6140,True
TRIG-05086,target,FVG2-000761,fvg,3,-1,29774.75,29788.5,2026-07-05 23:45:00-04:00,345,True
TRIG-05087,component,RB2-003980,rb,3,-1,29785.25,29793.0,2026-07-10 04:48:00-04:00,6168,True
TRIG-05087,target,RB2-000104,rb,1,-1,29778.25,29787.75,2026-07-05 22:11:00-04:00,252,True
TRIG-05088,component,RB2-002743,rb,1,-1,29792.75,29795.75,2026-07-10 04:49:00-04:00,6170,True
TRIG-05088,target,RB2-000104,rb,1,-1,29778.25,29787.75,2026-07-05 22:11:00-04:00,252,True
TRIG-05089,component,RB2-002742,rb,1,1,29780.0,29781.5,2026-07-10 04:45:00-04:00,6166,True
TRIG-05089,target,FVG2-000036,fvg,1,-1,29783.5,29785.5,2026-07-05 23:41:00-04:00,342,True
TRIG-05090,component,RB2-002744,rb,1,1,29784.5,29789.75,2026-07-10 04:50:00-04:00,6171,True
TRIG-05090,target,FVG2-000036,fvg,1,-1,29783.5,29785.5,2026-07-05 23:41:00-04:00,342,True
TRIG-05091,component,RB2-004655,rb,5,-1,29797.0,29803.75,2026-07-10 04:20:00-04:00,6140,True
TRIG-05091,target,RB2-000135,rb,1,-1,29777.5,29783.0,2026-07-05 23:31:00-04:00,332,True
TRIG-05092,component,RB2-004658,rb,5,1,29780.0,29785.25,2026-07-10 04:50:00-04:00,6170,True
TRIG-05092,target,FVG2-000036,fvg,1,-1,29783.5,29785.5,2026-07-05 23:41:00-04:00,342,True
TRIG-05093,component,RB2-002746,rb,1,-1,29783.75,29787.5,2026-07-10 04:54:00-04:00,6175,True
TRIG-05093,target,RB2-002298,rb,1,-1,29768.5,29779.25,2026-07-09 10:35:00-04:00,5136,True
TRIG-05094,component,RB2-003981,rb,3,-1,29788.0,29799.0,2026-07-10 04:54:00-04:00,6174,True
TRIG-05094,target,RB2-000135,rb,1,-1,29777.5,29783.0,2026-07-05 23:31:00-04:00,332,True
TRIG-05095,component,RB2-002747,rb,1,-1,29781.25,29783.5,2026-07-10 04:56:00-04:00,6177,True
TRIG-05095,target,RB2-002719,rb,1,-1,29772.5,29776.0,2026-07-10 03:54:00-04:00,6115,True
TRIG-05096,component,RB2-002748,rb,1,1,29774.25,29777.5,2026-07-10 04:57:00-04:00,6178,True
TRIG-05096,target,FVG2-000180,fvg,1,1,29776.25,29787.25,2026-07-06 21:45:00-04:00,1606,True
TRIG-05097,component,RB2-005115,rb,60,1,29761.75,29774.0,2026-07-10 04:00:00-04:00,6120,True
TRIG-05097,target,RB2-003128,rb,3,-1,29777.0,29786.75,2026-07-06 00:18:00-04:00,378,True
TRIG-05098,component,RB2-005058,rb,30,-1,29773.75,29803.75,2026-07-10 04:30:00-04:00,6150,True
TRIG-05098,target,FVG2-000037,fvg,1,-1,29774.75,29776.5,2026-07-05 23:42:00-04:00,343,True
TRIG-05099,component,RB2-002749,rb,1,-1,29776.0,29779.5,2026-07-10 04:59:00-04:00,6180,True
TRIG-05099,target,RB2-002741,rb,1,-1,29767.0,29771.5,2026-07-10 04:42:00-04:00,6163,True
TRIG-05100,component,RB2-002750,rb,1,1,29717.25,29736.0,2026-07-10 05:01:00-04:00,6182,True
TRIG-05100,target,RB2-002236,rb,1,1,29754.5,29761.5,2026-07-09 08:34:00-04:00,5015,True
TRIG-05101,component,RB2-002751,rb,1,-1,29754.75,29759.0,2026-07-10 05:02:00-04:00,6183,True
TRIG-05101,target,RB2-003139,rb,3,1,29753.75,29766.5,2026-07-06 01:33:00-04:00,453,True
TRIG-05102,component,RB2-003982,rb,3,1,29717.25,29754.75,2026-07-10 05:03:00-04:00,6183,True
TRIG-05102,target,RB2-000705,rb,1,-1,29774.25,29781.0,2026-07-06 22:00:00-04:00,1621,True
TRIG-05103,component,RB2-002753,rb,1,-1,29772.0,29776.75,2026-07-10 05:05:00-04:00,6186,True
TRIG-05103,target,FVG2-000059,fvg,1,-1,29765.5,29768.75,2026-07-06 02:11:00-04:00,492,True
TRIG-05104,component,RB2-002752,rb,1,1,29758.25,29766.25,2026-07-10 05:04:00-04:00,6185,True
TRIG-05104,target,FVG2-000188,fvg,1,-1,29770.5,29775.75,2026-07-06 22:47:00-04:00,1668,True
TRIG-05105,component,RB2-003983,rb,3,-1,29772.0,29776.75,2026-07-10 05:06:00-04:00,6186,True
TRIG-05105,target,FVG2-000821,fvg,3,-1,29760.75,29769.75,2026-07-06 22:36:00-04:00,1656,True
TRIG-05106,component,RB2-002745,rb,1,-1,29792.0,29795.0,2026-07-10 04:53:00-04:00,6174,True
TRIG-05106,target,RB2-000108,rb,1,-1,29787.5,29790.5,2026-07-05 22:23:00-04:00,264,True
TRIG-05107,component,RB2-004930,rb,15,-1,29785.25,29799.0,2026-07-10 05:00:00-04:00,6180,True
TRIG-05107,target,FVG2-000181,fvg,1,1,29789.75,29796.75,2026-07-06 21:46:00-04:00,1607,True
TRIG-05108,component,RB2-004659,rb,5,-1,29783.25,29788.25,2026-07-10 05:00:00-04:00,6180,True
TRIG-05108,target,FVG2-000181,fvg,1,1,29789.75,29796.75,2026-07-06 21:46:00-04:00,1607,True
TRIG-05109,component,RB2-002755,rb,1,-1,29795.5,29800.75,2026-07-10 05:14:00-04:00,6195,True
TRIG-05109,target,FVG2-000060,fvg,1,1,29800.0,29808.5,2026-07-06 02:34:00-04:00,515,True
TRIG-05110,component,RB2-002756,rb,1,-1,29808.75,29812.0,2026-07-10 05:15:00-04:00,6196,True
TRIG-05110,target,RB2-000703,rb,1,-1,29799.25,29804.5,2026-07-06 21:56:00-04:00,1617,True
TRIG-05111,component,RB2-003972,rb,3,-1,29807.5,29810.5,2026-07-10 03:42:00-04:00,6102,True
TRIG-05111,target,RB2-000170,rb,1,1,29807.0,29811.25,2026-07-06 00:40:00-04:00,401,True
TRIG-05112,component,RB2-002757,rb,1,1,29801.75,29805.75,2026-07-10 05:16:00-04:00,6197,True
TRIG-05112,target,FVG2-000021,fvg,1,-1,29811.75,29814.25,2026-07-05 21:46:00-04:00,227,True
TRIG-05113,component,RB2-002758,rb,1,-1,29812.5,29813.5,2026-07-10 05:18:00-04:00,6199,True
TRIG-05113,target,RB2-002699,rb,1,1,29811.75,29814.75,2026-07-10 03:18:00-04:00,6079,True
TRIG-05114,component,RB2-002759,rb,1,-1,29804.0,29807.25,2026-07-10 05:22:00-04:00,6203,True
TRIG-05114,target,RB2-002691,rb,1,1,29802.25,29806.0,2026-07-10 03:00:00-04:00,6061,True
TRIG-05115,component,RB2-002760,rb,1,1,29798.75,29801.25,2026-07-10 05:23:00-04:00,6204,True
TRIG-05115,target,RB2-000082,rb,1,1,29807.0,29813.25,2026-07-05 21:30:00-04:00,211,True
TRIG-05116,component,RB2-003985,rb,3,1,29798.75,29801.25,2026-07-10 05:24:00-04:00,6204,True
TRIG-05116,target,FVG2-000046,fvg,1,-1,29810.5,29814.25,2026-07-06 01:03:00-04:00,424,True
TRIG-05117,component,RB2-002761,rb,1,1,29804.25,29809.0,2026-07-10 05:26:00-04:00,6207,True
TRIG-05117,target,FVG2-000078,fvg,1,-1,29816.25,29838.75,2026-07-06 04:13:00-04:00,614,True
TRIG-05118,component,RB2-004661,rb,5,1,29798.75,29806.0,2026-07-10 05:25:00-04:00,6205,True
TRIG-05118,target,FVG2-000046,fvg,1,-1,29810.5,29814.25,2026-07-06 01:03:00-04:00,424,True
TRIG-05119,component,RB2-002762,rb,1,-1,29811.75,29815.0,2026-07-10 05:31:00-04:00,6212,True
TRIG-05119,target,RB2-000246,rb,1,1,29816.25,29822.0,2026-07-06 03:30:00-04:00,571,True
TRIG-05120,component,RB2-004662,rb,5,-1,29813.5,29817.0,2026-07-10 05:30:00-04:00,6210,True
TRIG-05120,target,RB2-000179,rb,1,1,29818.0,29823.25,2026-07-06 00:54:00-04:00,415,True
TRIG-05121,component,RB2-002763,rb,1,1,29819.5,29822.25,2026-07-10 05:33:00-04:00,6214,True
TRIG-05121,target,FVG2-000070,fvg,1,1,29823.75,29833.5,2026-07-06 03:32:00-04:00,573,True
TRIG-05122,component,IFVG2-000361,ifvg,1,-1,29815.0,29819.5,2026-07-10 05:36:00-04:00,6217,True
TRIG-05122,component,FVG2-000688,fvg,1,1,29815.0,29819.5,2026-07-10 05:33:00-04:00,6214,True
TRIG-05122,target,RB2-002764,rb,1,1,29811.75,29813.75,2026-07-10 05:36:00-04:00,6217,True
TRIG-05123,component,RB2-002764,rb,1,1,29811.75,29813.75,2026-07-10 05:36:00-04:00,6217,True
TRIG-05123,target,RB2-002763,rb,1,1,29819.5,29822.25,2026-07-10 05:33:00-04:00,6214,True
TRIG-05124,component,RB2-003987,rb,3,1,29819.25,29822.25,2026-07-10 05:36:00-04:00,6216,True
TRIG-05124,target,FVG2-000044,fvg,1,1,29826.0,29828.25,2026-07-06 00:43:00-04:00,404,True
TRIG-05125,component,RB2-002765,rb,1,1,29820.25,29825.75,2026-07-10 05:39:00-04:00,6220,True
TRIG-05125,target,RB2-000683,rb,1,-1,29821.5,29826.0,2026-07-06 21:03:00-04:00,1564,True
TRIG-05126,component,RB2-004663,rb,5,1,29810.75,29823.5,2026-07-10 05:40:00-04:00,6220,True
TRIG-05126,target,RB2-000177,rb,1,-1,29818.25,29824.0,2026-07-06 00:51:00-04:00,412,True
TRIG-05127,component,RB2-002766,rb,1,1,29810.5,29815.25,2026-07-10 05:43:00-04:00,6224,True
TRIG-05127,target,RB2-000177,rb,1,-1,29818.25,29824.0,2026-07-06 00:51:00-04:00,412,True
TRIG-05128,component,RB2-002767,rb,1,1,29821.0,29822.75,2026-07-10 05:46:00-04:00,6227,True
TRIG-05128,target,RB2-002768,rb,1,-1,29822.5,29826.25,2026-07-10 05:47:00-04:00,6228,True
TRIG-05129,component,IFVG2-000362,ifvg,1,-1,29816.5,29818.0,2026-07-10 05:48:00-04:00,6229,True
TRIG-05129,component,FVG2-000689,fvg,1,1,29816.5,29818.0,2026-07-10 05:45:00-04:00,6226,True
TRIG-05129,target,RB2-000269,rb,1,1,29803.5,29815.0,2026-07-06 04:13:00-04:00,614,True
TRIG-05130,component,RB2-002768,rb,1,-1,29822.5,29826.25,2026-07-10 05:47:00-04:00,6228,True
TRIG-05130,target,RB2-000269,rb,1,1,29803.5,29815.0,2026-07-06 04:13:00-04:00,614,True
TRIG-05131,component,RB2-003986,rb,3,1,29806.0,29810.0,2026-07-10 05:33:00-04:00,6213,True
TRIG-05131,target,FVG2-000591,fvg,1,1,29812.25,29819.0,2026-07-09 11:05:00-04:00,5166,True
TRIG-05132,component,RB2-002769,rb,1,-1,29815.25,29817.0,2026-07-10 05:49:00-04:00,6230,True
TRIG-05132,target,RB2-003986,rb,3,1,29806.0,29810.0,2026-07-10 05:33:00-04:00,6213,True
TRIG-05133,component,RB2-002770,rb,1,-1,29811.25,29813.75,2026-07-10 05:50:00-04:00,6231,True
TRIG-05133,target,RB2-003986,rb,3,1,29806.0,29810.0,2026-07-10 05:33:00-04:00,6213,True
TRIG-05134,component,RB2-002771,rb,1,-1,29807.0,29812.0,2026-07-10 05:53:00-04:00,6234,True
TRIG-05134,target,FVG2-000025,fvg,1,1,29803.25,29805.25,2026-07-05 22:04:00-04:00,245,True
TRIG-05135,component,RB2-003988,rb,3,-1,29812.0,29815.5,2026-07-10 05:54:00-04:00,6234,True
TRIG-05135,target,FVG2-000985,fvg,3,1,29801.0,29809.5,2026-07-10 02:48:00-04:00,6048,True
TRIG-05136,component,RB2-005116,rb,60,-1,29773.75,29803.75,2026-07-10 05:00:00-04:00,6180,True
TRIG-05136,target,RB2-000169,rb,1,-1,29814.25,29820.5,2026-07-06 00:38:00-04:00,399,True
TRIG-05137,component,RB2-004664,rb,5,-1,29810.0,29815.5,2026-07-10 05:55:00-04:00,6235,True
TRIG-05137,target,RB2-000169,rb,1,-1,29814.25,29820.5,2026-07-06 00:38:00-04:00,399,True
TRIG-05138,component,RB2-002772,rb,1,1,29816.5,29818.75,2026-07-10 05:58:00-04:00,6239,True
TRIG-05138,target,RB2-002767,rb,1,1,29821.0,29822.75,2026-07-10 05:46:00-04:00,6227,True
TRIG-05139,component,RB2-002773,rb,1,-1,29817.5,29820.5,2026-07-10 05:59:00-04:00,6240,True
TRIG-05139,target,FVG2-000592,fvg,1,1,29823.75,29827.75,2026-07-09 11:06:00-04:00,5167,True
TRIG-05140,component,RB2-002775,rb,1,1,29824.75,29828.0,2026-07-10 06:01:00-04:00,6242,True
TRIG-05140,target,FVG2-000086,fvg,1,1,29835.75,29847.75,2026-07-06 05:51:00-04:00,712,True
TRIG-05141,component,RB2-002776,rb,1,-1,29835.0,29839.25,2026-07-10 06:03:00-04:00,6244,True
TRIG-05141,target,RB2-000233,rb,1,-1,29837.5,29840.75,2026-07-06 03:03:00-04:00,544,True
TRIG-05142,component,RB2-003989,rb,3,1,29829.75,29835.0,2026-07-10 06:06:00-04:00,6246,True
TRIG-05142,target,RB2-000088,rb,1,1,29831.75,29838.25,2026-07-05 21:40:00-04:00,221,True
TRIG-05143,component,RB2-002777,rb,1,1,29829.75,29831.25,2026-07-10 06:07:00-04:00,6248,True
TRIG-05143,target,RB2-000088,rb,1,1,29831.75,29838.25,2026-07-05 21:40:00-04:00,221,True
TRIG-05144,component,RB2-004665,rb,5,-1,29830.75,29839.25,2026-07-10 06:05:00-04:00,6245,True
TRIG-05144,target,RB2-005047,rb,30,1,29804.25,29838.0,2026-07-09 21:00:00-04:00,5700,True
TRIG-05145,component,RB2-002778,rb,1,-1,29832.75,29836.25,2026-07-10 06:12:00-04:00,6253,True
TRIG-05145,target,RB2-002528,rb,1,-1,29828.0,29832.5,2026-07-09 20:44:00-04:00,5685,True
TRIG-05146,component,RB2-003990,rb,3,-1,29831.5,29839.5,2026-07-10 06:12:00-04:00,6252,True
TRIG-05146,target,RB2-002669,rb,1,1,29831.0,29833.75,2026-07-10 02:09:00-04:00,6010,True
TRIG-05147,component,RB2-002779,rb,1,1,29830.0,29833.25,2026-07-10 06:13:00-04:00,6254,True
TRIG-05147,target,FVG2-000017,fvg,1,-1,29834.5,29842.0,2026-07-05 21:25:00-04:00,206,True
TRIG-05148,component,RB2-004666,rb,5,1,29827.5,29833.0,2026-07-10 06:15:00-04:00,6255,True
TRIG-05148,target,FVG2-000175,fvg,1,-1,29827.25,29829.0,2026-07-06 20:58:00-04:00,1559,True
TRIG-05149,component,RB2-003991,rb,3,1,29826.25,29830.25,2026-07-10 06:18:00-04:00,6258,True
TRIG-05149,target,RB2-000674,rb,1,-1,29830.0,29834.0,2026-07-06 20:47:00-04:00,1548,True
TRIG-05150,component,RB2-002780,rb,1,1,29823.75,29827.0,2026-07-10 06:20:00-04:00,6261,True
TRIG-05150,target,FVG2-000017,fvg,1,-1,29834.5,29842.0,2026-07-05 21:25:00-04:00,206,True
TRIG-05151,component,RB2-002774,rb,1,1,29818.0,29820.75,2026-07-10 06:00:00-04:00,6241,True
TRIG-05151,target,FVG2-000173,fvg,1,1,29819.0,29826.25,2026-07-06 20:44:00-04:00,1545,True
TRIG-05152,component,RB2-004667,rb,5,-1,29834.0,29837.0,2026-07-10 06:20:00-04:00,6260,True
TRIG-05152,target,RB2-002529,rb,1,1,29825.0,29829.25,2026-07-09 20:46:00-04:00,5687,True
TRIG-05153,component,RB2-002782,rb,1,-1,29827.0,29828.25,2026-07-10 06:24:00-04:00,6265,True
TRIG-05153,target,FVG2-000019,fvg,1,1,29814.5,29822.75,2026-07-05 21:31:00-04:00,212,True
TRIG-05154,component,RB2-003992,rb,3,1,29805.5,29822.75,2026-07-10 06:24:00-04:00,6264,True
TRIG-05154,target,FVG2-000044,fvg,1,1,29826.0,29828.25,2026-07-06 00:43:00-04:00,404,True
TRIG-05155,component,RB2-004931,rb,15,1,29800.75,29814.75,2026-07-10 06:00:00-04:00,6240,True
TRIG-05155,target,RB2-000663,rb,1,-1,29838.25,29843.0,2026-07-06 20:13:00-04:00,1514,True
TRIG-05156,component,RB2-004932,rb,15,-1,29833.0,29841.75,2026-07-10 06:15:00-04:00,6255,True
TRIG-05156,target,RB2-002521,rb,1,1,29829.0,29837.75,2026-07-09 20:30:00-04:00,5671,True
TRIG-05157,component,RB2-003993,rb,3,-1,29823.75,29829.75,2026-07-10 06:27:00-04:00,6267,True
TRIG-05157,target,RB2-002521,rb,1,1,29829.0,29837.75,2026-07-09 20:30:00-04:00,5671,True
TRIG-05158,component,RB2-003960,rb,3,-1,29850.25,29855.0,2026-07-10 02:06:00-04:00,6006,True
TRIG-05158,target,RB2-000402,rb,1,1,29844.25,29848.75,2026-07-06 09:26:00-04:00,927,True
TRIG-05159,component,RB2-004641,rb,5,-1,29850.25,29855.0,2026-07-10 02:10:00-04:00,6010,True
TRIG-05159,target,RB2-002543,rb,1,1,29849.25,29854.0,2026-07-09 21:18:00-04:00,5719,True
TRIG-05160,component,RB2-002785,rb,1,1,29848.5,29849.75,2026-07-10 06:35:00-04:00,6276,True
TRIG-05160,target,FVG2-000087,fvg,1,1,29847.75,29869.0,2026-07-06 05:52:00-04:00,713,True
TRIG-05161,component,RB2-002786,rb,1,1,29846.5,29847.5,2026-07-10 06:37:00-04:00,6278,True
TRIG-05161,target,FVG2-000108,fvg,1,-1,29849.5,29851.0,2026-07-06 09:18:00-04:00,919,True
TRIG-05162,component,RB2-002787,rb,1,1,29850.75,29852.0,2026-07-10 06:38:00-04:00,6279,True
TRIG-05162,target,FVG2-000108,fvg,1,-1,29849.5,29851.0,2026-07-06 09:18:00-04:00,919,True
TRIG-05163,component,RB2-003994,rb,3,1,29844.75,29850.75,2026-07-10 06:39:00-04:00,6279,True
TRIG-05163,target,RB2-000056,rb,1,1,29845.0,29882.25,2026-07-05 20:30:00-04:00,151,True
TRIG-05164,component,RB2-002663,rb,1,-1,29857.25,29859.0,2026-07-10 01:54:00-04:00,5995,True
TRIG-05164,target,FVG2-000964,fvg,3,-1,29825.25,29854.25,2026-07-09 10:15:00-04:00,5115,True
TRIG-05165,component,IFVG2-000635,ifvg,15,1,29830.75,29840.0,2026-07-10 06:45:00-04:00,6285,True
TRIG-05165,component,FVG2-001212,fvg,15,-1,29830.75,29840.0,2026-07-10 02:30:00-04:00,6030,True
TRIG-05165,target,RB2-000265,rb,1,1,29861.75,29864.0,2026-07-06 04:05:00-04:00,606,True
TRIG-05166,component,RB2-004924,rb,15,-1,29847.25,29856.75,2026-07-10 02:15:00-04:00,6015,True
TRIG-05166,target,RB2-000258,rb,1,-1,29859.75,29861.25,2026-07-06 03:55:00-04:00,596,True
TRIG-05167,component,IFVG2-000610,ifvg,5,1,29856.0,29858.25,2026-07-10 06:45:00-04:00,6285,True
TRIG-05167,component,FVG2-001152,fvg,5,-1,29856.0,29858.25,2026-07-10 02:00:00-04:00,6000,True
TRIG-05167,target,RB2-000265,rb,1,1,29861.75,29864.0,2026-07-06 04:05:00-04:00,606,True
TRIG-05168,component,RB2-004640,rb,5,-1,29859.0,29874.0,2026-07-10 01:55:00-04:00,5995,True
TRIG-05168,target,RB2-000258,rb,1,-1,29859.75,29861.25,2026-07-06 03:55:00-04:00,596,True
TRIG-05169,component,RB2-004669,rb,5,1,29844.75,29847.75,2026-07-10 06:40:00-04:00,6280,True
TRIG-05169,target,RB2-000265,rb,1,1,29861.75,29864.0,2026-07-06 04:05:00-04:00,606,True
TRIG-05170,component,IFVG2-000524,ifvg,3,1,29852.25,29856.0,2026-07-10 06:45:00-04:00,6285,True
TRIG-05170,component,FVG2-000982,fvg,3,-1,29852.25,29856.0,2026-07-10 02:00:00-04:00,6000,True
TRIG-05170,target,RB2-000265,rb,1,1,29861.75,29864.0,2026-07-06 04:05:00-04:00,606,True
TRIG-05171,component,RB2-003959,rb,3,-1,29861.0,29874.0,2026-07-10 01:54:00-04:00,5994,True
