config_id,family,description,trades,per_week,pf0,pf1,pf2,net0,net1,net2,exp1,expwk1,mdd1,posyr0,posyr1,posyr2,win_rate
G00001,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | (no market state),3146,7.557309540150995,1.2293730065654362,1.1507346358677872,1.0776004717499312,363.905,248.14279033687188,132.3805806737437,0.07887564854954605,0.5960876912690815,-39.76758182317877,7,7,6,0.4901462174189447
G00541,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | EMA21(5m) slope aligned,1909,4.5857927247769394,1.14183046419101,1.0552692145049087,0.977066233675564,170.97409999999996,70.18652263350967,-30.60105473298065,0.03676611976611297,0.1686018045417185,-52.06710900506055,7,6,4,0.3672079622839183
G00542,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | px vs EMA21(15m) aligned,1937,4.653054221002059,1.1465083500605269,1.0595968706525063,0.9810445948433612,178.22480000000002,76.35602713336264,-25.51274573327479,0.03941973522631009,0.18342216538556572,-54.56847058989632,7,6,4,0.3706763035622096
G00543,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | EMA21(15m) slope aligned,1906,4.5785861358956765,1.1549855144310206,1.0669226705619408,0.9873779542005059,185.3922,84.33850207792503,-16.71519584414993,0.04424895177225867,0.20259763711237996,-50.28408024774474,6,5,5,0.3704092339979014
G00544,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(1m) adx_lt15,,,,,,,,,,,,,,,
G00545,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(1m) adx_15_20,449,1.078586135895676,1.0883119766139946,1.0036144404923757,0.9274094189238029,25.539699999999993,1.1035363084650696,-23.332627383069863,0.0024577646068264358,0.0026509108302180807,-32.9320072832614,6,6,3,0.35412026726057905
G00546,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(1m) adx_20_25,580,1.393273850377488,1.2242998068470674,1.1319008107105728,1.0485514978317982,81.4272,50.4832379013589,19.539275802717782,0.08704006534717051,0.12127064698336043,-23.81609150217562,6,6,5,0.3724137931034483
G00547,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(1m) adx_25_35,948,2.2772820864790666,1.0736347386172007,0.9889970648049556,0.9125231760403613,43.6654,-6.873007020629135,-57.41141404125831,-0.007250007405726936,-0.01651031199190252,-66.2555112524664,5,5,4,0.3744725738396624
G00548,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(1m) adx_ge35,989,2.3757721345229923,1.1865749730879938,1.0981476333314166,1.0181138342610785,115.3441,63.858414690544706,12.372729381089378,0.06456867006121811,0.15340044709465098,-38.86491951758946,7,7,5,0.37209302325581395
G00549,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | DI(1m) aligned,1958,4.703500343170899,1.1499171790157634,1.062474403445997,0.9834353589940187,183.421,80.49982039123455,-22.421359217530885,0.04111328927029344,0.19337637019170964,-55.55814118450102,7,6,4,0.3738508682328907
G00550,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(5m) adx_lt15,,,,,,,,,,,,,,,
G00551,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(5m) adx_15_20,476,1.1434454358270418,1.0287072135471806,0.9436601883011837,0.8669096320689192,8.297200000000004,-17.163917095815428,-42.625034191630874,-0.036058649360956783,-0.04123109803387371,-25.732151547102774,3,2,1,0.3907563025210084
G00552,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(5m) adx_20_25,582,1.3980782429649965,1.1796146082424832,1.0897123310634909,1.0086069375942288,66.50450000000001,35.018487057420344,3.532474114840701,0.06016922174814492,0.08412127982221772,-27.356562754650092,5,5,4,0.36254295532646047
G00553,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(5m) adx_25_35,891,2.140356897735072,1.0448430059503244,0.9640924987498658,0.8912787530814121,25.960800000000013,-21.920744584566737,-69.80228916913347,-0.024602406941152344,-0.05265793139738063,-59.02638030289509,4,3,1,0.3479236812570146
G00554,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(5m) adx_ge35,687,1.650308853809197,1.179097191154593,1.0887617800262799,1.0071928647614588,76.7833,40.09923855903813,3.415177118076212,0.05836861507865812,0.0963262422488905,-32.4602537000429,6,6,4,0.37409024745269287
G00555,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | DI(5m) aligned,1906,4.5785861358956765,1.1405638565554708,1.0539580063720835,0.9757324955170708,169.50580000000002,68.55327940393632,-32.39924119212738,0.0359670930765668,0.16467843370883808,-51.0929015000548,7,6,4,0.3656873032528856
G00556,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(15m) adx_lt15,379,0.9104323953328758,1.0711815450643776,0.9842195100287592,0.905786092175052,16.585299999999997,-3.8767592703989013,-24.33881854079779,-0.010228916280735887,-0.009312736751129825,-43.73284842548715,5,4,4,0.38522427440633245
G00557,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(15m) adx_15_20,611,1.467741935483871,1.1165951792648938,1.0286938358619009,0.9494051669863802,44.243300000000005,11.479546585947137,-21.28420682810573,0.018788128618571417,0.027576124262741922,-32.105545482473225,5,5,4,0.37643207855973815
G00558,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(15m) adx_20_25,599,1.4389155799588196,1.0582226315789476,0.9744827978225999,0.8989974788029719,22.124599999999997,-10.22670750945028,-42.57801501890059,-0.017072967461519668,-0.024566558876510627,-48.40276230843352,3,3,2,0.3656093489148581
G00559,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(15m) adx_25_35,664,1.5950583390528483,1.1634112511943169,1.0729984826354577,0.9915687517427051,68.30940000000001,32.1980769493169,-3.9132461013661874,0.04849107974294714,0.07734610111366448,-33.81647602779068,6,6,5,0.3689759036144578
G00560,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(15m) adx_ge35,355,0.8527796842827728,1.2776383496213912,1.179309388848468,1.0903406201117507,58.0343,39.4523850731593,20.87047014631858,0.11113347907932197,0.09477237320251033,-14.029370223765483,6,5,5,0.4084507042253521
G00561,G,LONDON | ENTRY_ON_FIRST_CLOSE_OUTSIDE | DI(15m) aligned,1837,4.4128345916266305,1.1210869251830544,1.0353095779159194,0.9578462891703651,141.0293,43.331824606728105,-54.36565078654384,0.023588363966645674,0.10409154847189318,-58.537517791145646,7,5,4,0.36418072945019053
G00562,G,LONDON | ENTRY_ON_IFVG_RETEST | (no market state),,,,,,,,,,,,,,,
G00563,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(GLOBEX_1800) beyond_1sd,,,,,,,,,,,,,,,
G00564,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(GLOBEX_1800) beyond_2sd,,,,,,,,,,,,,,,
G00565,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(GLOBEX_1800) inside_1sd,,,,,,,,,,,,,,,
G00566,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(GLOBEX_1800) reverting_1sd,,,,,,,,,,,,,,,
G00567,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(MIDNIGHT_0000) beyond_1sd,,,,,,,,,,,,,,,
G00568,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(MIDNIGHT_0000) beyond_2sd,,,,,,,,,,,,,,,
G00569,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(MIDNIGHT_0000) inside_1sd,,,,,,,,,,,,,,,
G00570,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(MIDNIGHT_0000) reverting_1sd,,,,,,,,,,,,,,,
G00571,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(LONDON_0300) beyond_1sd,,,,,,,,,,,,,,,
G00572,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(LONDON_0300) beyond_2sd,,,,,,,,,,,,,,,
G00573,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(LONDON_0300) inside_1sd,,,,,,,,,,,,,,,
G00574,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(LONDON_0300) reverting_1sd,,,,,,,,,,,,,,,
G00575,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(CASH_0930) beyond_1sd,,,,,,,,,,,,,,,
G00576,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(CASH_0930) beyond_2sd,,,,,,,,,,,,,,,
G00577,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(CASH_0930) inside_1sd,,,,,,,,,,,,,,,
G00578,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(CASH_0930) reverting_1sd,,,,,,,,,,,,,,,
G00579,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(TEN_1000) beyond_1sd,,,,,,,,,,,,,,,
G00580,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(TEN_1000) beyond_2sd,,,,,,,,,,,,,,,
G00581,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(TEN_1000) inside_1sd,,,,,,,,,,,,,,,
G00582,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(TEN_1000) reverting_1sd,,,,,,,,,,,,,,,
G00583,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(NYPM_1330) beyond_1sd,,,,,,,,,,,,,,,
G00584,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(NYPM_1330) beyond_2sd,,,,,,,,,,,,,,,
G00585,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(NYPM_1330) inside_1sd,,,,,,,,,,,,,,,
G00586,G,LONDON | ENTRY_ON_IFVG_RETEST | VWAP(NYPM_1330) reverting_1sd,,,,,,,,,,,,,,,
G00587,G,LONDON | ENTRY_ON_IFVG_RETEST | px vs EMA21(1m) aligned,,,,,,,,,,,,,,,
G00588,G,LONDON | ENTRY_ON_IFVG_RETEST | EMA21(1m) slope aligned,,,,,,,,,,,,,,,
G00589,G,LONDON | ENTRY_ON_IFVG_RETEST | px vs EMA21(3m) aligned,,,,,,,,,,,,,,,
G00590,G,LONDON | ENTRY_ON_IFVG_RETEST | EMA21(3m) slope aligned,,,,,,,,,,,,,,,
G00591,G,LONDON | ENTRY_ON_IFVG_RETEST | px vs EMA21(5m) aligned,,,,,,,,,,,,,,,
G00592,G,LONDON | ENTRY_ON_IFVG_RETEST | EMA21(5m) slope aligned,,,,,,,,,,,,,,,
G00593,G,LONDON | ENTRY_ON_IFVG_RETEST | px vs EMA21(15m) aligned,,,,,,,,,,,,,,,
G00594,G,LONDON | ENTRY_ON_IFVG_RETEST | EMA21(15m) slope aligned,,,,,,,,,,,,,,,
G00595,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(1m) adx_lt15,,,,,,,,,,,,,,,
G00596,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(1m) adx_15_20,,,,,,,,,,,,,,,
G00597,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(1m) adx_20_25,,,,,,,,,,,,,,,
G00598,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(1m) adx_25_35,,,,,,,,,,,,,,,
G00599,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(1m) adx_ge35,,,,,,,,,,,,,,,
G00600,G,LONDON | ENTRY_ON_IFVG_RETEST | DI(1m) aligned,,,,,,,,,,,,,,,
G00601,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(5m) adx_lt15,,,,,,,,,,,,,,,
G00602,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(5m) adx_15_20,,,,,,,,,,,,,,,
G00603,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(5m) adx_20_25,,,,,,,,,,,,,,,
G00604,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(5m) adx_25_35,,,,,,,,,,,,,,,
G00605,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(5m) adx_ge35,,,,,,,,,,,,,,,
G00606,G,LONDON | ENTRY_ON_IFVG_RETEST | DI(5m) aligned,,,,,,,,,,,,,,,
G00607,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(15m) adx_lt15,,,,,,,,,,,,,,,
G00608,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(15m) adx_15_20,,,,,,,,,,,,,,,
G00609,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(15m) adx_20_25,,,,,,,,,,,,,,,
G00610,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(15m) adx_25_35,,,,,,,,,,,,,,,
G00611,G,LONDON | ENTRY_ON_IFVG_RETEST | ADX(15m) adx_ge35,,,,,,,,,,,,,,,
G00612,G,LONDON | ENTRY_ON_IFVG_RETEST | DI(15m) aligned,,,,,,,,,,,,,,,
G00613,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | (no market state),1620,3.8915579958819495,1.0075219431750753,0.9304934436020056,0.8607408928255563,7.808800000000012,-75.92065139704115,-159.6501027940824,-0.046864599627803184,-0.1823763074053837,-92.18961294897922,4,3,1,0.35802469135802467
G00614,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(GLOBEX_1800) beyond_1sd,,,,,,,,,,,,,,,
G00615,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(GLOBEX_1800) beyond_2sd,,,,,,,,,,,,,,,
G00616,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(GLOBEX_1800) inside_1sd,,,,,,,,,,,,,,,
G00617,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(GLOBEX_1800) reverting_1sd,,,,,,,,,,,,,,,
G00618,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(MIDNIGHT_0000) beyond_1sd,,,,,,,,,,,,,,,
G00619,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(MIDNIGHT_0000) beyond_2sd,,,,,,,,,,,,,,,
G00620,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(MIDNIGHT_0000) inside_1sd,,,,,,,,,,,,,,,
G00621,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(MIDNIGHT_0000) reverting_1sd,,,,,,,,,,,,,,,
G00622,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(LONDON_0300) beyond_1sd,,,,,,,,,,,,,,,
G00623,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(LONDON_0300) beyond_2sd,,,,,,,,,,,,,,,
G00624,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(LONDON_0300) inside_1sd,,,,,,,,,,,,,,,
G00625,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(LONDON_0300) reverting_1sd,,,,,,,,,,,,,,,
G00626,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(CASH_0930) beyond_1sd,245,0.588538091969801,0.9228696017759326,0.839310712696561,0.7640468354998328,-11.392800000000001,-25.043094804375638,-38.69338960875129,-0.10221671348724751,-0.06015842952320847,-34.855173866829986,4,2,2,0.39183673469387753
G00627,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(CASH_0930) beyond_2sd,,,,,,,,,,,,,,,
G00628,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(CASH_0930) inside_1sd,592,1.4221002059025394,0.9735469230769231,0.9002127596317862,0.8338221167045435,-10.316699999999997,-40.95210836505549,-71.58751673011099,-0.06917585872475589,-0.09837500293596034,-46.309446068443854,3,2,2,0.34121621621621623
G00629,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(CASH_0930) reverting_1sd,312,0.7494852436513384,1.001734074460789,0.9209797416080492,0.8479088095388198,0.33879999999999644,-16.25051519198257,-32.83983038396515,-0.05208498458968772,-0.0390369273657783,-35.97302289333315,4,3,2,0.3717948717948718
G00630,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(TEN_1000) beyond_1sd,222,0.5332875772134523,0.9980870685369168,0.9070999125419075,0.8251465849982847,-0.2474000000000034,-12.676999967152176,-25.10659993430435,-0.05710360345564043,-0.03045264233701621,-25.838170954737635,5,3,2,0.4144144144144144
G00631,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(TEN_1000) beyond_2sd,,,,,,,,,,,,,,,
G00632,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(TEN_1000) inside_1sd,581,1.3956760466712423,0.9642994614267211,0.8912580028260827,0.8251192564296213,-13.615400000000008,-43.63595238349805,-73.65650476699611,-0.07510490943803451,-0.10482212309007768,-57.13674289563142,3,2,2,0.342512908777969
G00633,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(TEN_1000) reverting_1sd,290,0.696636925188744,1.0591989815228988,0.9721392906890869,0.8933714012912917,10.323000000000002,-5.114008205785948,-20.551016411571908,-0.017634511054434306,-0.01228485155816803,-23.615427648972457,5,4,2,0.39655172413793105
G00634,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(NYPM_1330) beyond_1sd,,,,,,,,,,,,,,,
G00635,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(NYPM_1330) beyond_2sd,,,,,,,,,,,,,,,
G00636,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(NYPM_1330) inside_1sd,466,1.119423472889499,1.1012622430351076,1.019626281163213,0.9454775050674568,29.719800000000006,6.051001786253382,-17.617796427493236,0.012984982373934296,0.01453569406443846,-30.789784118725137,4,2,2,0.3669527896995708
G00637,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | VWAP(NYPM_1330) reverting_1sd,,,,,,,,,,,,,,,
G00638,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | px vs EMA21(1m) aligned,1512,3.632120796156486,1.0158345020466073,0.9402345940255051,0.8717242289479911,15.535799999999995,-61.67195970080035,-138.87971940160074,-0.04078833313544997,-0.14814815302182652,-80.26157260505387,4,3,1,0.3498677248677249
G00639,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | EMA21(1m) slope aligned,1512,3.632120796156486,1.0158345020466073,0.9402345940255051,0.8717242289479911,15.535799999999995,-61.67195970080035,-138.87971940160074,-0.04078833313544997,-0.14814815302182652,-80.26157260505387,4,3,1,0.3498677248677249
G00640,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | px vs EMA21(3m) aligned,1488,3.5744680851063833,1.0147744497166207,0.9399469825269883,0.8721146081535935,14.348000000000006,-61.32670205849906,-137.00140411699817,-0.04121418149092679,-0.1473187763931,-80.12248447675552,4,3,1,0.34610215053763443
G00641,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | EMA21(3m) slope aligned,1448,3.4783802333562113,1.0155101060332765,0.9411099309363128,0.8736784747886881,14.7212,-58.78290894433499,-132.28701788867002,-0.04059593159139157,-0.1412080860021774,-80.06922065308854,5,3,1,0.343232044198895
G00642,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | px vs EMA21(5m) aligned,1481,3.557652711050103,1.0191125266008099,0.9440119498928413,0.8759393162804767,18.465299999999992,-56.884352898030656,-132.23400579606133,-0.03840942126808282,-0.13664738170426033,-79.34455698384136,4,3,1,0.3463875759621877
G00643,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | EMA21(5m) slope aligned,1452,3.487989018531229,1.0026674370204443,0.9290903847406013,0.8624029108426723,2.5530999999999864,-71.37602645045817,-145.30515290091643,-0.049157043009957414,-0.17145922620219878,-86.27933522687208,4,4,1,0.33953168044077137
G00644,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | px vs EMA21(15m) aligned,1478,3.5504461221688404,1.0165791358566496,0.9418098410767096,0.8740342112019047,16.017700000000005,-59.120215578373184,-134.2581311567464,-0.04000014585816859,-0.1420183627483227,-80.83524766307386,4,3,1,0.34506089309878213
G00645,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | EMA21(15m) slope aligned,1440,3.459162663006177,1.0169055322908724,0.9417671106991125,0.8737081249461879,15.949800000000007,-57.798213821538745,-131.54622764307754,-0.040137648487179683,-0.13884265502771834,-72.16166273767902,4,2,1,0.34305555555555556
G00646,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(1m) adx_lt15,,,,,,,,,,,,,,,
G00647,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(1m) adx_15_20,266,0.638984214138641,0.9243366666666665,0.8521725885491432,0.7872332368223784,-13.619400000000006,-28.089101810213773,-42.558803620427554,-0.10559812710606682,-0.06747553626338243,-42.92071638869176,3,3,1,0.3233082706766917
G00648,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(1m) adx_20_25,374,0.8984214138641043,1.219771120689655,1.1298517467373683,1.0483604310963397,50.98690000000001,31.68344214662969,12.379984293259369,0.08471508595355533,0.0761098472980123,-27.674522760201505,6,6,5,0.37967914438502676
G00649,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(1m) adx_25_35,630,1.5133836650652026,0.9732966666666667,0.9007032758638457,0.8349598955898053,-11.215399999999992,-43.87729242141182,-76.53918484282363,-0.06964649590700289,-0.10540186923468867,-80.40626571649771,5,3,2,0.3333333333333333
G00650,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(1m) adx_ge35,723,1.7367879203843515,1.0668316665979225,0.9904399942136861,0.9210141885130901,30.947800000000008,-4.649050931185577,-40.24590186237118,-0.006430222588085169,-0.011167932916368924,-49.17396365994447,6,5,4,0.355463347164592
G00651,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | DI(1m) aligned,1486,3.5696636925188745,1.020182890513847,0.9450028817127881,0.8768386931545155,19.519600000000004,-55.92697581358175,-131.37355162716355,-0.03763591912084909,-0.13434757402027186,-81.99143984084574,4,3,1,0.34791386271870794
G00652,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(5m) adx_lt15,,,,,,,,,,,,,,,
G00653,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(5m) adx_15_20,302,0.7254632807137955,0.8925948186528497,0.8199065341295846,0.754282038720751,-20.7292,-36.62870820639172,-52.52821641278344,-0.12128711326619775,-0.08798934709840153,-40.138694428569664,3,3,2,0.3609271523178808
G00654,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(5m) adx_20_25,398,0.9560741249142073,1.0943194977987583,1.0138314216968727,0.9409327113257346,24.547800000000002,3.787180694921471,-16.973438610157064,0.009515529384224801,0.009097551429118153,-36.41888268523708,6,5,5,0.3442211055276382
G00655,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(5m) adx_25_35,664,1.5950583390528483,0.9576734348408261,0.8858802350856835,0.8208832458947046,-18.662899999999986,-52.94911248939918,-87.23532497879836,-0.07974263929126382,-0.12719416177961368,-71.67477206616292,3,2,1,0.3328313253012048
G00656,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(5m) adx_ge35,494,1.186684969114619,1.1176624605678234,1.036131981858498,0.9622156267367666,37.299000000000014,12.043768176273389,-13.211463647453241,0.024380097522820623,0.028931495275879796,-35.682535452816026,5,5,5,0.3582995951417004
G00657,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | DI(5m) aligned,1446,3.473575840768703,1.0107612536856867,0.9363258346719259,0.8688902524180736,10.2399,-63.733920327689184,-137.70774065537842,-0.04407601682412807,-0.15310138719760613,-78.33308205799686,4,4,2,0.34024896265560167
G00658,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(15m) adx_lt15,278,0.6678105696636926,0.9369916666666667,0.8633425443600387,0.796707236522127,-11.341500000000003,-25.89291251190527,-40.44432502381054,-0.09313997306440744,-0.062199858470602915,-42.651496992413506,3,2,2,0.35251798561151076
G00659,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(15m) adx_15_20,429,1.0305422100205903,0.8976592726845752,0.8271491543622281,0.7632801798683463,-28.413899999999998,-50.48537928488766,-72.55685856977532,-0.11768153679460992,-0.12127579100693672,-61.08115672294891,1,1,1,0.34965034965034963
G00660,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(15m) adx_20_25,426,1.0233356211393274,0.9476584775086504,0.8763574413983934,0.8119035916281825,-15.126700000000003,-37.63071214063288,-60.1347242812658,-0.0883350050249598,-0.09039635723556286,-56.447743749172545,2,2,2,0.3215962441314554
G00661,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(15m) adx_25_35,465,1.1170212765957448,1.0976978642104496,1.0151246399934468,0.940519531035903,29.26010000000001,4.771664459653202,-19.7167710806936,0.010261643999254198,0.011462474680017987,-30.319238955850146,5,4,4,0.3548387096774194
G00662,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | ADX(15m) adx_ge35,258,0.6197666437886067,1.1609213414634147,1.0780307166745804,1.0028233862787719,26.39110000000001,13.450719869981365,0.5103397399627059,0.05213457313946265,0.032311269419996416,-15.50539920286666,5,5,5,0.3643410852713178
G00663,G,LONDON | ENTRY_ON_IMMEDIATE_DISPLACEMENT | DI(15m) aligned,1373,3.29821551132464,0.9884739644782157,0.9152149391815063,0.8488706610541864,-10.469799999999998,-81.02890954342593,-151.5880190868519,-0.05901595742419951,-0.19464734619216936,-90.5232035297201,4,3,0,0.33648943918426805
G00664,G,LONDON | ENTRY_ON_MINIMAL_WICK_REJECTION | (no market state),1286,3.0892244337680164,1.0681281183556417,0.9830957717227569,0.9065123519376661,55.63179999999999,-14.565018529550255,-84.76183705910054,-0.011325830893896,-0.03498803353014818,-68.75124895817189,5,3,2,0.36391912908242613
G00665,G,LONDON | ENTRY_ON_MINIMAL_WICK_REJECTION | VWAP(GLOBEX_1800) beyond_1sd,,,,,,,,,,,,,,,
G00666,G,LONDON | ENTRY_ON_MINIMAL_WICK_REJECTION | VWAP(GLOBEX_1800) beyond_2sd,,,,,,,,,,,,,,,
G00667,G,LONDON | ENTRY_ON_MINIMAL_WICK_REJECTION | VWAP(GLOBEX_1800) inside_1sd,,,,,,,,,,,,,,,
G00668,G,LONDON | ENTRY_ON_MINIMAL_WICK_REJECTION | VWAP(GLOBEX_1800) reverting_1sd,,,,,,,,,,,,,,,
G00669,G,LONDON | ENTRY_ON_MINIMAL_WICK_REJECTION | VWAP(MIDNIGHT_0000) beyond_1sd,,,,,,,,,,,,,,,
G00670,G,LONDON | ENTRY_ON_MINIMAL_WICK_REJECTION | VWAP(MIDNIGHT_0000) beyond_2sd,,,,,,,,,,,,,,,
G00671,G,LONDON | ENTRY_ON_MINIMAL_WICK_REJECTION | VWAP(MIDNIGHT_0000) inside_1sd,,,,,,,,,,,,,,,
G00672,G,LONDON | ENTRY_ON_MINIMAL_WICK_REJECTION | VWAP(MIDNIGHT_0000) reverting_1sd,,,,,,,,,,,,,,,
G00673,G,LONDON | ENTRY_ON_MINIMAL_WICK_REJECTION | VWAP(LONDON_0300) beyond_1sd,,,,,,,,,,,,,,,
G00674,G,LONDON | ENTRY_ON_MINIMAL_WICK_REJECTION | VWAP(LONDON_0300) beyond_2sd,,,,,,,,,,,,,,,
