candidate_id,source_branch_id,source_episode_id,trigger_event_id,direction,entry_mode,continuation_or_fade,trigger_family,exact_graph,reduced_graph,entry_seq,entry_price,structural_stop,structural_target,natural_rr,executed_rr,stop_anchor_type,stop_anchor_object_id,target_anchor_type,target_anchor_object_id,parent_fvg_id,effective_sample,shrunk_expected_R,qualification,outcome
GNC-004311,GBR-005287,GEP-001199,EVT-0055916,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1412,22834.0,22834.5,22833.5,1.0,1.0,fvg_boundary,FVG-000315,opposing_liquidity,LVL-000406,,2,0.0392,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-004319,GBR-005365,GEP-001201,EVT-0055963,short,formation_close,fade,sweep_fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,1414,22836.75,22838.75,22833.5,1.625,1.0,swept_extreme,LVL-000489,opposing_liquidity,LVL-000406,,2,-0.0063,RECORDED_NOT_ACTIVATED,LOSS
GNC-004320,GBR-005368,GEP-001202,EVT-0055967,short,formation_close,fade,sweep_fade,EQUAL_HIGHS_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,1414,22836.75,22838.75,22833.5,1.625,1.0,swept_extreme,LVL-001843,opposing_liquidity,LVL-000406,,1,0.1277,RECORDED_NOT_ACTIVATED,LOSS
GNC-004322,GBR-005264,GEP-001194,EVT-0055972,short,first_touch,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1415,22838.5,22840.5,22837.25,0.625,0.625,fvg_boundary,FVG-000314,opposing_liquidity,LVL-000482,,2,0.0139,RECORDED_NOT_ACTIVATED,WIN
GNC-004323,GBR-005265,GEP-001194,EVT-0055973,short,first_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_FILL -> FIRST_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1415,22839.25,22840.5,22837.25,1.6,1.0,fvg_boundary,FVG-000314,opposing_liquidity,LVL-000482,,2,0.0467,RECORDED_NOT_ACTIVATED,WIN
GNC-004324,GBR-005266,GEP-001194,EVT-0055974,short,midpoint,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_MIDPOINT -> MIDPOINT_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1415,22839.25,22840.5,22837.25,1.6,1.0,fvg_boundary,FVG-000314,opposing_liquidity,LVL-000482,,2,-0.0196,RECORDED_NOT_ACTIVATED,WIN
GNC-004325,GBR-005267,GEP-001194,EVT-0055975,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1415,22840.0,22840.5,22837.25,5.5,1.0,fvg_boundary,FVG-000314,opposing_liquidity,LVL-000482,,2,0.06,RECORDED_NOT_ACTIVATED,WIN
GNC-004326,GBR-005262,GEP-001193,EVT-0055991,short,retest,fade,ifvg_retest,BULLISH_FVG_FORMED -> BULLISH_FVG_FAILURE -> BEARISH_IFVG_ACTIVATION -> BEARISH_IFVG_FIRST_TOUCH -> RETEST_SHORT_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,1415,22839.5,22840.75,22837.25,1.8,1.0,ifvg_invalidation_boundary,IFVG-000291,opposing_liquidity,LVL-000482,FVG-000313,2,-0.0663,RECORDED_NOT_ACTIVATED,WIN
GNC-004327,GBR-005364,GEP-001216,EVT-0055999,long,retest,fade,ifvg_retest,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> BULLISH_IFVG_FIRST_TOUCH -> RETEST_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,1416,22834.0,22829.0,22837.0,0.6,0.6,ifvg_invalidation_boundary,IFVG-000298,opposing_liquidity,LVL-000489,FVG-000315,2,-0.1209,RECORDED_NOT_ACTIVATED,WIN
GNC-004339,GBR-005381,GEP-001218,EVT-0056086,short,formation_close,continuation,sweep_accept_cont,SWING_HIGH_SWEEP_BELOW -> SWING_HIGH_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,1419,22843.25,22844.75,22841.75,1.0,1.0,structural_extreme_fallback,LVL-000493,opposing_liquidity,LVL-000461,,2,0.0433,RECORDED_NOT_ACTIVATED,LOSS
GNC-004344,GBR-005389,GEP-001188,EVT-0056190,short,formation_close,fade,sweep_fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,1421,22852.25,22854.0,22851.25,0.5714,0.5714,swept_extreme,LVL-000485,opposing_liquidity,LVL-000430,,2,0.0068,RECORDED_NOT_ACTIVATED,WIN
GNC-004345,GBR-005269,GEP-001195,EVT-0056193,short,formation_close,fade,break_failed_fade,SWING_HIGH_BREAK -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,1421,22852.25,22854.0,22851.25,0.5714,0.5714,failed_break_boundary,LVL-000487,opposing_liquidity,LVL-000430,,2,-0.0408,RECORDED_NOT_ACTIVATED,WIN
GNC-004346,GBR-005387,GEP-001195,EVT-0056193,short,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_ABOVE -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,1421,22852.25,22854.0,22851.25,0.5714,0.5714,swept_extreme,LVL-000487,opposing_liquidity,LVL-000430,,2,-0.1014,RECORDED_NOT_ACTIVATED,WIN
GNC-004355,GBR-005375,GEP-001218,EVT-0056364,long,formation_close,fade,break_failed_fade,SWING_HIGH_BREAK -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,1426,22837.5,22837.0,22840.25,5.5,1.0,failed_break_boundary,LVL-000493,opposing_liquidity,LVL-000493,,1,-0.0191,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-004356,GBR-005380,GEP-001218,EVT-0056364,long,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_BELOW -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,1426,22837.5,22837.0,22840.25,5.5,1.0,swept_extreme,LVL-000493,opposing_liquidity,LVL-000493,,2,-0.1126,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-004360,GBR-005404,GEP-001225,EVT-0056405,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1428,22845.5,22846.0,22844.25,2.5,1.0,fvg_boundary,FVG-000321,opposing_liquidity,LVL-000448,,2,0.0392,RECORDED_NOT_ACTIVATED,LOSS
GNC-004362,GBR-005407,GEP-001226,EVT-0056408,short,first_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_FILL -> FIRST_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1428,22842.75,22844.25,22841.75,0.6667,0.6667,fvg_boundary,FVG-000322,opposing_liquidity,LVL-000461,,2,0.0147,RECORDED_NOT_ACTIVATED,LOSS
GNC-004363,GBR-005408,GEP-001226,EVT-0056409,short,midpoint,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_MIDPOINT -> MIDPOINT_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1428,22842.75,22844.25,22841.75,0.6667,0.6667,fvg_boundary,FVG-000322,opposing_liquidity,LVL-000461,,2,-0.0465,RECORDED_NOT_ACTIVATED,LOSS
GNC-004364,GBR-005409,GEP-001226,EVT-0056410,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1428,22843.75,22844.25,22843.0,1.5,1.0,fvg_boundary,FVG-000322,opposing_liquidity,LVL-000445,,2,0.0504,RECORDED_NOT_ACTIVATED,LOSS
GNC-004376,GBR-005422,GEP-001229,EVT-0056505,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1431,22841.75,22841.25,22843.0,2.5,1.0,fvg_boundary,FVG-000323,opposing_liquidity,LVL-000445,,2,-0.0664,RECORDED_NOT_ACTIVATED,WIN
GNC-004381,GBR-005435,GEP-001235,EVT-0056701,long,first_touch,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1440,22846.75,22845.5,22848.75,1.6,1.0,fvg_boundary,FVG-000324,opposing_liquidity,LVL-000408,,2,-0.0321,RECORDED_NOT_ACTIVATED,WIN
GNC-004382,GBR-005436,GEP-001235,EVT-0056702,long,first_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_FILL -> FIRST_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1440,22846.375,22845.5,22847.0,0.7143,0.7143,fvg_boundary,FVG-000324,opposing_liquidity,LVL-000454,,2,0.0084,RECORDED_NOT_ACTIVATED,WIN
GNC-004383,GBR-005437,GEP-001235,EVT-0056703,long,midpoint,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_MIDPOINT -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1440,22846.375,22845.5,22847.0,0.7143,0.7143,fvg_boundary,FVG-000324,opposing_liquidity,LVL-000454,,2,-0.0553,RECORDED_NOT_ACTIVATED,WIN
GNC-004384,GBR-005438,GEP-001235,EVT-0056704,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1440,22846.0,22845.5,22846.5,1.0,1.0,fvg_boundary,FVG-000324,opposing_liquidity,LVL-000452,,2,-0.0489,RECORDED_NOT_ACTIVATED,WIN
GNC-004387,GBR-005450,GEP-001232,EVT-0056771,short,formation_close,fade,sweep_fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,1441,22849.5,22851.0,22848.75,0.5,0.5,swept_extreme,LVL-000497,opposing_liquidity,LVL-000408,,2,-0.0011,RECORDED_NOT_ACTIVATED,WIN
GNC-004388,GBR-005433,GEP-001234,EVT-0056774,short,formation_close,fade,break_failed_fade,SWING_HIGH_BREAK -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,1441,22849.5,22851.0,22848.75,0.5,0.5,failed_break_boundary,LVL-000499,opposing_liquidity,LVL-000408,,2,-0.0477,RECORDED_NOT_ACTIVATED,WIN
GNC-004389,GBR-005440,GEP-001234,EVT-0056774,short,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_ABOVE -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,1441,22849.5,22851.0,22848.75,0.5,0.5,swept_extreme,LVL-000499,opposing_liquidity,LVL-000408,,2,-0.1077,RECORDED_NOT_ACTIVATED,WIN
GNC-004390,GBR-005444,GEP-001236,EVT-0056775,short,formation_close,continuation,sweep_accept_cont,SWING_LOW_SWEEP_BELOW -> SWING_LOW_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,1441,22849.5,22851.0,22848.75,0.5,0.5,structural_extreme_fallback,LVL-000500,opposing_liquidity,LVL-000408,,2,0.2177,RECORDED_NOT_ACTIVATED,WIN
GNC-004393,GBR-005429,GEP-001232,EVT-0056871,short,formation_close,fade,break_failed_fade,SWING_HIGH_BREAK -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,1444,22850.75,22851.5,22850.125,0.8333,0.8333,failed_break_boundary,LVL-000497,opposing_liquidity,LVL-001965,,2,-0.0598,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-004394,GBR-005451,GEP-001232,EVT-0056871,short,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_ABOVE -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,1444,22850.75,22851.5,22850.125,0.8333,0.8333,swept_extreme,LVL-000497,opposing_liquidity,LVL-001965,,2,-0.0968,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-004408,GBR-005391,GEP-001188,EVT-0056967,long,formation_close,continuation,sweep_accept_cont,SWING_HIGH_SWEEP_ABOVE -> SWING_HIGH_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,1446,22854.5,22852.0,22856.25,0.7,0.7,structural_extreme_fallback,LVL-000485,opposing_liquidity,LVL-000444,,2,0.0843,RECORDED_NOT_ACTIVATED,WIN
GNC-004409,GBR-005476,GEP-001224,EVT-0056969,long,formation_close,fade,sweep_fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,1446,22854.5,22852.0,22856.25,0.7,0.7,swept_extreme,LVL-000495,opposing_liquidity,LVL-000444,,2,-0.0509,RECORDED_NOT_ACTIVATED,WIN
GNC-004410,GBR-005478,GEP-001224,EVT-0056971,short,formation_close,continuation,sweep_accept_cont,SWING_HIGH_SWEEP_BELOW -> SWING_HIGH_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,1446,22854.5,22856.0,22853.5,0.6667,0.6667,structural_extreme_fallback,LVL-000495,opposing_liquidity,LVL-000495,,2,0.0706,RECORDED_NOT_ACTIVATED,LOSS
GNC-004411,GBR-005470,GEP-001242,EVT-0056980,long,retest,fade,ifvg_retest,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> BULLISH_IFVG_FIRST_TOUCH -> RETEST_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,1446,22853.0,22852.0,22853.5,0.5,0.5,ifvg_invalidation_boundary,IFVG-000304,opposing_liquidity,LVL-000495,FVG-000303,2,-0.1341,RECORDED_NOT_ACTIVATED,WIN
GNC-004420,GBR-005495,GEP-001157,EVT-0057092,long,formation_close,fade,sweep_fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,1448,22860.75,22858.25,22862.0,0.5,0.5,swept_extreme,LVL-000477,opposing_liquidity,LVL-000459,,2,-0.0572,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-004422,GBR-005498,GEP-001158,EVT-0057096,long,formation_close,fade,sweep_fade,EQUAL_HIGHS_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,1448,22860.75,22858.25,22862.0,0.5,0.5,swept_extreme,LVL-001837,opposing_liquidity,LVL-000459,,2,0.0182,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-004425,GBR-005484,GEP-001245,EVT-0057101,long,retest,fade,ifvg_retest,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> BULLISH_IFVG_FIRST_TOUCH -> RETEST_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,1448,22861.0,22860.0,22862.0,1.0,1.0,ifvg_invalidation_boundary,IFVG-000306,opposing_liquidity,LVL-000459,FVG-000301,2,-0.1418,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-004430,GBR-005496,GEP-001157,EVT-0057194,long,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_BELOW -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,1450,22859.0,22857.5,22860.0,0.6667,0.6667,swept_extreme,LVL-000477,opposing_liquidity,LVL-000463,,2,-0.1188,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-004431,GBR-005499,GEP-001158,EVT-0057197,long,formation_close,fade,sweep_reclaim_fade,EQUAL_HIGHS_SWEEP_BELOW -> EQUAL_HIGHS_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,1450,22859.0,22857.5,22860.0,0.6667,0.6667,swept_extreme,LVL-001837,opposing_liquidity,LVL-000463,,2,-0.0768,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-004435,GBR-005494,GEP-001247,EVT-0057322,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1456,22855.5,22855.0,22856.25,1.5,1.0,fvg_boundary,FVG-000326,opposing_liquidity,LVL-000444,,2,-0.0447,RECORDED_NOT_ACTIVATED,WIN
GNC-004440,GBR-005502,GEP-001152,EVT-0057419,short,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_ABOVE -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,1458,22863.0,22863.5,22862.0,2.0,1.0,swept_extreme,LVL-000474,opposing_liquidity,LVL-000459,,2,-0.0968,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-004444,GBR-005521,GEP-001252,EVT-0057464,long,first_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_FILL -> FIRST_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1460,22860.75,22859.5,22862.0,1.0,1.0,fvg_boundary,FVG-000327,opposing_liquidity,LVL-000459,,2,0.0434,RECORDED_NOT_ACTIVATED,WIN
GNC-004445,GBR-005522,GEP-001252,EVT-0057465,long,midpoint,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_MIDPOINT -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1460,22860.75,22859.5,22862.0,1.0,1.0,fvg_boundary,FVG-000327,opposing_liquidity,LVL-000459,,2,-0.0129,RECORDED_NOT_ACTIVATED,WIN
GNC-004446,GBR-005523,GEP-001252,EVT-0057466,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1460,22860.0,22859.5,22861.0,2.0,1.0,fvg_boundary,FVG-000327,opposing_liquidity,LVL-000426,,2,-0.0489,RECORDED_NOT_ACTIVATED,WIN
GNC-004453,GBR-005505,GEP-001248,EVT-0057564,short,formation_close,fade,break_failed_fade,SWING_HIGH_BREAK -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,1462,22869.25,22873.0,22867.25,0.5333,0.5333,failed_break_boundary,LVL-000503,opposing_liquidity,LVL-000449,,2,-0.052,RECORDED_NOT_ACTIVATED,WIN
GNC-004454,GBR-005512,GEP-001251,EVT-0057566,short,formation_close,fade,break_failed_fade,SWING_HIGH_BREAK -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,1462,22869.25,22873.0,22867.25,0.5333,0.5333,failed_break_boundary,LVL-000505,opposing_liquidity,LVL-000449,,2,-0.052,RECORDED_NOT_ACTIVATED,WIN
GNC-004462,GBR-005542,GEP-001258,EVT-0057603,long,first_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_FILL -> FIRST_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1464,22864.75,22862.75,22865.75,0.5,0.5,fvg_boundary,FVG-000328,opposing_liquidity,LVL-000473,,2,0.0434,RECORDED_NOT_ACTIVATED,LOSS
GNC-004463,GBR-005543,GEP-001258,EVT-0057604,long,midpoint,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_MIDPOINT -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1464,22864.75,22862.75,22865.75,0.5,0.5,fvg_boundary,FVG-000328,opposing_liquidity,LVL-000473,,2,-0.0335,RECORDED_NOT_ACTIVATED,LOSS
GNC-004464,GBR-005544,GEP-001258,EVT-0057605,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1464,22863.25,22862.75,22863.75,1.0,1.0,fvg_boundary,FVG-000328,opposing_liquidity,LVL-000469,,2,-0.0587,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-004482,GBR-005576,GEP-001257,EVT-0057817,long,formation_close,continuation,sweep_accept_cont,EQUAL_HIGHS_SWEEP_ABOVE -> EQUAL_HIGHS_ACCEPTANCE_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,1467,22862.0,22861.5,22862.75,1.5,1.0,structural_extreme_fallback,LVL-001838,opposing_liquidity,LVL-000453,,2,0.0972,RECORDED_NOT_ACTIVATED,WIN
GNC-004485,GBR-005557,GEP-001261,EVT-0057902,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1470,22866.25,22866.75,22865.75,1.0,1.0,fvg_boundary,FVG-000329,opposing_liquidity,LVL-000473,,2,0.0298,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-004499,GBR-005590,GEP-001268,EVT-0058003,long,first_touch,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1473,22870.25,22867.75,22872.5,0.9,0.9,fvg_boundary,FVG-000331,opposing_liquidity,LVL-000510,,2,-0.0051,RECORDED_NOT_ACTIVATED,WIN
GNC-004500,GBR-005591,GEP-001268,EVT-0058004,long,first_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_FILL -> FIRST_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1473,22869.25,22867.75,22870.5,0.8333,0.8333,fvg_boundary,FVG-000331,opposing_liquidity,LVL-000429,,2,0.0434,RECORDED_NOT_ACTIVATED,WIN
GNC-004501,GBR-005592,GEP-001268,EVT-0058005,long,midpoint,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_MIDPOINT -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,1473,22869.25,22867.75,22870.5,0.8333,0.8333,fvg_boundary,FVG-000331,opposing_liquidity,LVL-000429,,2,-0.0335,RECORDED_NOT_ACTIVATED,WIN
GNC-004504,GBR-005559,GEP-001262,EVT-0058026,short,formation_close,fade,break_failed_fade,SWING_HIGH_BREAK -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,1474,22873.25,22874.5,22872.5,0.6,0.6,failed_break_boundary,LVL-000510,opposing_liquidity,LVL-000510,,2,-0.0598,RECORDED_NOT_ACTIVATED,LOSS
GNC-004505,GBR-005595,GEP-001262,EVT-0058026,short,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_ABOVE -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,1474,22873.25,22874.5,22872.5,0.6,0.6,swept_extreme,LVL-000510,opposing_liquidity,LVL-000510,,2,-0.103,RECORDED_NOT_ACTIVATED,LOSS
GNC-004507,GBR-005609,GEP-001272,EVT-0058053,short,formation_close,fade,sweep_fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,1476,22874.25,22876.5,22873.0,0.5556,0.5556,swept_extreme,LVL-000514,opposing_liquidity,LVL-000465,,2,-0.0044,RECORDED_NOT_ACTIVATED,WIN
GNC-004508,GBR-005607,GEP-001272,EVT-0058055,short,formation_close,continuation,break_accept_cont,SWING_HIGH_BREAK -> SWING_HIGH_ACCEPTANCE_BELOW -> FORMATION_CLOSE_SHORT_TRIGGER,LEVEL_BREAK -> ACCEPTANCE -> ENTRY_TRIGGER,1476,22874.25,22875.75,22873.0,0.8333,0.8333,accepted_boundary,LVL-000514,opposing_liquidity,LVL-000465,,2,-0.1505,RECORDED_NOT_ACTIVATED,WIN
GNC-004509,GBR-005611,GEP-001272,EVT-0058055,long,formation_close,continuation,sweep_accept_cont,SWING_HIGH_SWEEP_ABOVE -> SWING_HIGH_ACCEPTANCE_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,1476,22874.25,22873.5,22875.25,1.3333,1.0,structural_extreme_fallback,LVL-000514,opposing_liquidity,LVL-000514,,2,0.2025,RECORDED_NOT_ACTIVATED,LOSS
