id,family,subtype,segment_id,created_seq,created_ts,lo,hi,events
LVL-001458,liquidity,swing_low,0,4622,2025-07-10 06:04:00+00:00,22987.75,22987.75,CONFIRMED|FIRST_TOUCH|BREAK|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION
LVL-001459,liquidity,swing_high,0,4624,2025-07-10 06:06:00+00:00,22993.25,22993.25,CONFIRMED|BREAK|ACCEPTANCE_BELOW|CONTINUATION|FIRST_TOUCH|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION
LVL-001460,liquidity,swing_low,0,4625,2025-07-10 06:07:00+00:00,22983.25,22983.25,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|CONTINUATION|FIRST_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION
LVL-001461,liquidity,swing_high,0,4632,2025-07-10 06:14:00+00:00,22987.25,22987.25,CONFIRMED|FIRST_TOUCH|SWEEP|REJECTION|BREAK|REVISIT|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_BELOW|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|EXACT_TOUCH|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION
LVL-001462,liquidity,swing_low,0,4633,2025-07-10 06:15:00+00:00,22984.25,22984.25,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|CONTINUATION|FIRST_TOUCH|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION
LVL-001463,liquidity,swing_high,0,4636,2025-07-10 06:18:00+00:00,22988.0,22988.0,CONFIRMED|BREAK|ACCEPTANCE_BELOW|CONTINUATION|FIRST_TOUCH|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION
LVL-001464,liquidity,swing_high,0,4637,2025-07-10 06:19:00+00:00,22988.0,22988.0,CONFIRMED|BREAK|ACCEPTANCE_BELOW|CONTINUATION|FIRST_TOUCH|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION
LVL-001465,liquidity,swing_low,0,4642,2025-07-10 06:24:00+00:00,22980.75,22980.75,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|CONTINUATION|FIRST_TOUCH|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION
LVL-001466,liquidity,swing_low,0,4643,2025-07-10 06:25:00+00:00,22980.75,22980.75,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|CONTINUATION|FIRST_TOUCH|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION
LVL-001467,liquidity,swing_high,0,4646,2025-07-10 06:28:00+00:00,22989.5,22989.5,CONFIRMED|BREAK|ACCEPTANCE_BELOW|FIRST_TOUCH|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|RECLAIM|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT
LVL-001468,liquidity,swing_low,0,4649,2025-07-10 06:31:00+00:00,22984.25,22984.25,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|CONTINUATION|FIRST_TOUCH|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION
LVL-001469,liquidity,swing_high,0,4653,2025-07-10 06:35:00+00:00,22994.5,22994.5,CONFIRMED|BREAK|ACCEPTANCE_BELOW|CONTINUATION|FIRST_TOUCH|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION
LVL-001470,liquidity,swing_low,0,4655,2025-07-10 06:37:00+00:00,22987.75,22987.75,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|CONTINUATION|FIRST_TOUCH|EXACT_TOUCH|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION
LVL-001471,liquidity,swing_low,0,4658,2025-07-10 06:40:00+00:00,22989.0,22989.0,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|CONTINUATION|FIRST_TOUCH|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION
LVL-001472,liquidity,swing_high,0,4662,2025-07-10 06:44:00+00:00,22995.0,22995.0,CONFIRMED|BREAK|ACCEPTANCE_BELOW|CONTINUATION|FIRST_TOUCH|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH
LVL-001473,liquidity,swing_low,0,4666,2025-07-10 06:48:00+00:00,22984.0,22984.0,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|CONTINUATION|FIRST_TOUCH|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION
LVL-001474,liquidity,swing_high,0,4671,2025-07-10 06:53:00+00:00,22992.25,22992.25,CONFIRMED|BREAK|ACCEPTANCE_BELOW|FIRST_TOUCH|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|REVISIT|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION
LVL-001475,liquidity,swing_low,0,4674,2025-07-10 06:56:00+00:00,22986.25,22986.25,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|CONTINUATION|FIRST_TOUCH|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION
