segment_id,session_globex_day,source,side,extreme,family,age_sessions,availability_et,sweep_et,level_id
4,2026-02-09,candle_0930_low,low,24964.0,LIQ_SWEEP,0,2026-02-08 18:00:00-05:00,2026-02-09 09:32:00-05:00,LVL-4-2026-02-09-candle_0930_low
4,2026-02-09,candle_1000_high,high,25139.75,LIQ_SWEEP,0,2026-02-08 18:00:00-05:00,2026-02-08 18:01:00-05:00,LVL-4-2026-02-09-candle_1000_high
4,2026-02-09,candle_1000_low,low,25104.5,LIQ_SWEEP,0,2026-02-08 18:00:00-05:00,2026-02-09 04:56:00-05:00,LVL-4-2026-02-09-candle_1000_low
4,2026-02-09,prior_3_high,high,25514.25,HIST_LEVEL,3,2026-02-08 18:00:00-05:00,,LVL-4-2026-02-09-prior_3_high
4,2026-02-09,prior_3_low,low,24239.75,HIST_LEVEL,3,2026-02-08 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-09-prior_3_low
4,2026-02-09,prior_5_high,high,26027.75,HIST_LEVEL,5,2026-02-08 18:00:00-05:00,,LVL-4-2026-02-09-prior_5_high
4,2026-02-09,prior_5_low,low,24239.75,HIST_LEVEL,5,2026-02-08 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-09-prior_5_low
4,2026-02-09,prior_10_high,high,26349.0,HIST_LEVEL,10,2026-02-08 18:00:00-05:00,,LVL-4-2026-02-09-prior_10_high
4,2026-02-09,prior_10_low,low,24239.75,HIST_LEVEL,10,2026-02-08 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-09-prior_10_low
4,2026-02-09,prior_20_high,high,26349.0,HIST_LEVEL,20,2026-02-08 18:00:00-05:00,,LVL-4-2026-02-09-prior_20_high
4,2026-02-09,prior_20_low,low,24239.75,HIST_LEVEL,20,2026-02-08 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-09-prior_20_low
4,2026-02-10,prev_rth_high,high,25428.75,LIQ_SWEEP,1,2026-02-09 18:00:00-05:00,2026-02-10 10:07:00-05:00,LVL-4-2026-02-10-prev_rth_high
4,2026-02-10,prev_rth_low,low,24955.5,LIQ_SWEEP,1,2026-02-09 18:00:00-05:00,2026-02-12 11:08:00-05:00,LVL-4-2026-02-10-prev_rth_low
4,2026-02-10,prev_day_high,high,25428.75,HIST_LEVEL,1,2026-02-09 18:00:00-05:00,2026-02-10 10:07:00-05:00,LVL-4-2026-02-10-prev_day_high
4,2026-02-10,prev_day_low,low,24955.5,HIST_LEVEL,1,2026-02-09 18:00:00-05:00,2026-02-12 11:08:00-05:00,LVL-4-2026-02-10-prev_day_low
4,2026-02-10,overnight_high,high,25421.5,LIQ_SWEEP,0,2026-02-09 18:00:00-05:00,2026-02-10 10:07:00-05:00,LVL-4-2026-02-10-overnight_high
4,2026-02-10,overnight_low,low,25278.5,LIQ_SWEEP,0,2026-02-09 18:00:00-05:00,2026-02-10 09:42:00-05:00,LVL-4-2026-02-10-overnight_low
4,2026-02-10,candle_0900_high,high,25381.0,LIQ_SWEEP,0,2026-02-09 18:00:00-05:00,2026-02-09 18:01:00-05:00,LVL-4-2026-02-10-candle_0900_high
4,2026-02-10,candle_0900_low,low,25370.75,LIQ_SWEEP,0,2026-02-09 18:00:00-05:00,2026-02-09 18:01:00-05:00,LVL-4-2026-02-10-candle_0900_low
4,2026-02-10,candle_0930_high,high,25399.0,LIQ_SWEEP,0,2026-02-09 18:00:00-05:00,2026-02-10 04:18:00-05:00,LVL-4-2026-02-10-candle_0930_high
4,2026-02-10,candle_0930_low,low,25357.75,LIQ_SWEEP,0,2026-02-09 18:00:00-05:00,2026-02-09 18:12:00-05:00,LVL-4-2026-02-10-candle_0930_low
4,2026-02-10,candle_1000_high,high,25399.0,LIQ_SWEEP,0,2026-02-09 18:00:00-05:00,2026-02-10 04:18:00-05:00,LVL-4-2026-02-10-candle_1000_high
4,2026-02-10,candle_1000_low,low,25380.25,LIQ_SWEEP,0,2026-02-09 18:00:00-05:00,2026-02-09 18:01:00-05:00,LVL-4-2026-02-10-candle_1000_low
4,2026-02-10,prior_3_high,high,25428.75,HIST_LEVEL,3,2026-02-09 18:00:00-05:00,2026-02-10 10:07:00-05:00,LVL-4-2026-02-10-prior_3_high
4,2026-02-10,prior_3_low,low,24239.75,HIST_LEVEL,3,2026-02-09 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-10-prior_3_low
4,2026-02-10,prior_5_high,high,26027.75,HIST_LEVEL,5,2026-02-09 18:00:00-05:00,,LVL-4-2026-02-10-prior_5_high
4,2026-02-10,prior_5_low,low,24239.75,HIST_LEVEL,5,2026-02-09 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-10-prior_5_low
4,2026-02-10,prior_10_high,high,26349.0,HIST_LEVEL,10,2026-02-09 18:00:00-05:00,,LVL-4-2026-02-10-prior_10_high
4,2026-02-10,prior_10_low,low,24239.75,HIST_LEVEL,10,2026-02-09 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-10-prior_10_low
4,2026-02-10,prior_20_high,high,26349.0,HIST_LEVEL,20,2026-02-09 18:00:00-05:00,,LVL-4-2026-02-10-prior_20_high
4,2026-02-10,prior_20_low,low,24239.75,HIST_LEVEL,20,2026-02-09 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-10-prior_20_low
4,2026-02-11,prev_rth_high,high,25447.25,LIQ_SWEEP,1,2026-02-10 18:00:00-05:00,2026-02-11 08:57:00-05:00,LVL-4-2026-02-11-prev_rth_high
4,2026-02-11,prev_rth_low,low,25198.25,LIQ_SWEEP,1,2026-02-10 18:00:00-05:00,2026-02-11 05:01:00-05:00,LVL-4-2026-02-11-prev_rth_low
4,2026-02-11,prev_day_high,high,25447.25,HIST_LEVEL,1,2026-02-10 18:00:00-05:00,2026-02-11 08:57:00-05:00,LVL-4-2026-02-11-prev_day_high
4,2026-02-11,prev_day_low,low,25198.25,HIST_LEVEL,1,2026-02-10 18:00:00-05:00,2026-02-11 05:01:00-05:00,LVL-4-2026-02-11-prev_day_low
4,2026-02-11,overnight_high,high,25452.0,LIQ_SWEEP,0,2026-02-10 18:00:00-05:00,2026-02-11 09:31:00-05:00,LVL-4-2026-02-11-overnight_high
4,2026-02-11,overnight_low,low,25146.25,LIQ_SWEEP,0,2026-02-10 18:00:00-05:00,2026-02-11 10:14:00-05:00,LVL-4-2026-02-11-overnight_low
4,2026-02-11,candle_0900_high,high,25446.5,LIQ_SWEEP,0,2026-02-10 18:00:00-05:00,2026-02-11 08:57:00-05:00,LVL-4-2026-02-11-candle_0900_high
4,2026-02-11,candle_0900_low,low,25429.25,LIQ_SWEEP,0,2026-02-10 18:00:00-05:00,2026-02-10 18:01:00-05:00,LVL-4-2026-02-11-candle_0900_low
4,2026-02-11,candle_0930_high,high,25464.5,LIQ_SWEEP,0,2026-02-10 18:00:00-05:00,2026-02-11 09:32:00-05:00,LVL-4-2026-02-11-candle_0930_high
4,2026-02-11,candle_0930_low,low,25397.25,LIQ_SWEEP,0,2026-02-10 18:00:00-05:00,2026-02-10 18:01:00-05:00,LVL-4-2026-02-11-candle_0930_low
4,2026-02-11,candle_1000_high,high,25317.75,LIQ_SWEEP,0,2026-02-10 18:00:00-05:00,2026-02-10 20:46:00-05:00,LVL-4-2026-02-11-candle_1000_high
4,2026-02-11,candle_1000_low,low,25295.25,LIQ_SWEEP,0,2026-02-10 18:00:00-05:00,2026-02-10 18:01:00-05:00,LVL-4-2026-02-11-candle_1000_low
4,2026-02-11,prior_3_high,high,25447.25,HIST_LEVEL,3,2026-02-10 18:00:00-05:00,2026-02-11 08:57:00-05:00,LVL-4-2026-02-11-prior_3_high
4,2026-02-11,prior_3_low,low,24239.75,HIST_LEVEL,3,2026-02-10 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-11-prior_3_low
4,2026-02-11,prior_5_high,high,25514.25,HIST_LEVEL,5,2026-02-10 18:00:00-05:00,,LVL-4-2026-02-11-prior_5_high
4,2026-02-11,prior_5_low,low,24239.75,HIST_LEVEL,5,2026-02-10 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-11-prior_5_low
4,2026-02-11,prior_10_high,high,26349.0,HIST_LEVEL,10,2026-02-10 18:00:00-05:00,,LVL-4-2026-02-11-prior_10_high
4,2026-02-11,prior_10_low,low,24239.75,HIST_LEVEL,10,2026-02-10 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-11-prior_10_low
4,2026-02-11,prior_20_high,high,26349.0,HIST_LEVEL,20,2026-02-10 18:00:00-05:00,,LVL-4-2026-02-11-prior_20_high
4,2026-02-11,prior_20_low,low,24239.75,HIST_LEVEL,20,2026-02-10 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-11-prior_20_low
4,2026-02-12,prev_rth_high,high,25465.25,LIQ_SWEEP,1,2026-02-11 18:00:00-05:00,2026-02-25 16:32:00-05:00,LVL-4-2026-02-12-prev_rth_high
4,2026-02-12,prev_rth_low,low,25058.25,LIQ_SWEEP,1,2026-02-11 18:00:00-05:00,2026-02-12 10:55:00-05:00,LVL-4-2026-02-12-prev_rth_low
4,2026-02-12,prev_day_high,high,25465.25,HIST_LEVEL,1,2026-02-11 18:00:00-05:00,2026-02-25 16:32:00-05:00,LVL-4-2026-02-12-prev_day_high
4,2026-02-12,prev_day_low,low,25058.25,HIST_LEVEL,1,2026-02-11 18:00:00-05:00,2026-02-12 10:55:00-05:00,LVL-4-2026-02-12-prev_day_low
4,2026-02-12,overnight_high,high,25419.75,LIQ_SWEEP,0,2026-02-11 18:00:00-05:00,2026-02-25 16:27:00-05:00,LVL-4-2026-02-12-overnight_high
4,2026-02-12,overnight_low,low,25206.0,LIQ_SWEEP,0,2026-02-11 18:00:00-05:00,2026-02-12 09:59:00-05:00,LVL-4-2026-02-12-overnight_low
4,2026-02-12,candle_0900_high,high,25400.25,LIQ_SWEEP,0,2026-02-11 18:00:00-05:00,2026-02-12 08:41:00-05:00,LVL-4-2026-02-12-candle_0900_high
4,2026-02-12,candle_0900_low,low,25387.75,LIQ_SWEEP,0,2026-02-11 18:00:00-05:00,2026-02-11 18:01:00-05:00,LVL-4-2026-02-12-candle_0900_low
4,2026-02-12,candle_0930_high,high,25367.25,LIQ_SWEEP,0,2026-02-11 18:00:00-05:00,2026-02-12 03:01:00-05:00,LVL-4-2026-02-12-candle_0930_high
4,2026-02-12,candle_0930_low,low,25318.0,LIQ_SWEEP,0,2026-02-11 18:00:00-05:00,2026-02-11 18:01:00-05:00,LVL-4-2026-02-12-candle_0930_low
4,2026-02-12,candle_1000_high,high,25208.25,LIQ_SWEEP,0,2026-02-11 18:00:00-05:00,2026-02-11 18:01:00-05:00,LVL-4-2026-02-12-candle_1000_high
4,2026-02-12,candle_1000_low,low,25178.25,LIQ_SWEEP,0,2026-02-11 18:00:00-05:00,2026-02-12 10:09:00-05:00,LVL-4-2026-02-12-candle_1000_low
4,2026-02-12,prior_3_high,high,25465.25,HIST_LEVEL,3,2026-02-11 18:00:00-05:00,2026-02-25 16:32:00-05:00,LVL-4-2026-02-12-prior_3_high
4,2026-02-12,prior_3_low,low,24955.5,HIST_LEVEL,3,2026-02-11 18:00:00-05:00,2026-02-12 11:08:00-05:00,LVL-4-2026-02-12-prior_3_low
4,2026-02-12,prior_5_high,high,25465.25,HIST_LEVEL,5,2026-02-11 18:00:00-05:00,2026-02-25 16:32:00-05:00,LVL-4-2026-02-12-prior_5_high
4,2026-02-12,prior_5_low,low,24239.75,HIST_LEVEL,5,2026-02-11 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-12-prior_5_low
4,2026-02-12,prior_10_high,high,26296.0,HIST_LEVEL,10,2026-02-11 18:00:00-05:00,,LVL-4-2026-02-12-prior_10_high
4,2026-02-12,prior_10_low,low,24239.75,HIST_LEVEL,10,2026-02-11 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-12-prior_10_low
4,2026-02-12,prior_20_high,high,26349.0,HIST_LEVEL,20,2026-02-11 18:00:00-05:00,,LVL-4-2026-02-12-prior_20_high
4,2026-02-12,prior_20_low,low,24239.75,HIST_LEVEL,20,2026-02-11 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-12-prior_20_low
4,2026-02-13,prev_rth_high,high,25392.5,LIQ_SWEEP,1,2026-02-12 18:00:00-05:00,2026-02-25 15:51:00-05:00,LVL-4-2026-02-13-prev_rth_high
4,2026-02-13,prev_rth_low,low,24721.5,LIQ_SWEEP,1,2026-02-12 18:00:00-05:00,2026-02-12 19:48:00-05:00,LVL-4-2026-02-13-prev_rth_low
4,2026-02-13,prev_day_high,high,25419.75,HIST_LEVEL,1,2026-02-12 18:00:00-05:00,2026-02-25 16:27:00-05:00,LVL-4-2026-02-13-prev_day_high
4,2026-02-13,prev_day_low,low,24721.5,HIST_LEVEL,1,2026-02-12 18:00:00-05:00,2026-02-12 19:48:00-05:00,LVL-4-2026-02-13-prev_day_low
4,2026-02-13,overnight_high,high,24864.75,LIQ_SWEEP,0,2026-02-12 18:00:00-05:00,2026-02-13 10:29:00-05:00,LVL-4-2026-02-13-overnight_high
4,2026-02-13,overnight_low,low,24620.5,LIQ_SWEEP,0,2026-02-12 18:00:00-05:00,2026-02-13 09:41:00-05:00,LVL-4-2026-02-13-overnight_low
4,2026-02-13,candle_0900_high,high,24800.5,LIQ_SWEEP,0,2026-02-12 18:00:00-05:00,2026-02-12 18:01:00-05:00,LVL-4-2026-02-13-candle_0900_high
4,2026-02-13,candle_0900_low,low,24779.0,LIQ_SWEEP,0,2026-02-12 18:00:00-05:00,2026-02-12 18:34:00-05:00,LVL-4-2026-02-13-candle_0900_low
4,2026-02-13,candle_0930_high,high,24764.0,LIQ_SWEEP,0,2026-02-12 18:00:00-05:00,2026-02-12 18:01:00-05:00,LVL-4-2026-02-13-candle_0930_high
4,2026-02-13,candle_0930_low,low,24686.25,LIQ_SWEEP,0,2026-02-12 18:00:00-05:00,2026-02-13 01:26:00-05:00,LVL-4-2026-02-13-candle_0930_low
4,2026-02-13,candle_1000_high,high,24758.75,LIQ_SWEEP,0,2026-02-12 18:00:00-05:00,2026-02-12 18:01:00-05:00,LVL-4-2026-02-13-candle_1000_high
4,2026-02-13,candle_1000_low,low,24692.25,LIQ_SWEEP,0,2026-02-12 18:00:00-05:00,2026-02-13 00:42:00-05:00,LVL-4-2026-02-13-candle_1000_low
4,2026-02-13,prior_3_high,high,25465.25,HIST_LEVEL,3,2026-02-12 18:00:00-05:00,2026-02-25 16:32:00-05:00,LVL-4-2026-02-13-prior_3_high
4,2026-02-13,prior_3_low,low,24721.5,HIST_LEVEL,3,2026-02-12 18:00:00-05:00,2026-02-12 19:48:00-05:00,LVL-4-2026-02-13-prior_3_low
4,2026-02-13,prior_5_high,high,25465.25,HIST_LEVEL,5,2026-02-12 18:00:00-05:00,2026-02-25 16:32:00-05:00,LVL-4-2026-02-13-prior_5_high
4,2026-02-13,prior_5_low,low,24239.75,HIST_LEVEL,5,2026-02-12 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-13-prior_5_low
4,2026-02-13,prior_10_high,high,26027.75,HIST_LEVEL,10,2026-02-12 18:00:00-05:00,,LVL-4-2026-02-13-prior_10_high
4,2026-02-13,prior_10_low,low,24239.75,HIST_LEVEL,10,2026-02-12 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-13-prior_10_low
4,2026-02-13,prior_20_high,high,26349.0,HIST_LEVEL,20,2026-02-12 18:00:00-05:00,,LVL-4-2026-02-13-prior_20_high
4,2026-02-13,prior_20_low,low,24239.75,HIST_LEVEL,20,2026-02-12 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-13-prior_20_low
4,2026-02-16,prev_rth_high,high,24995.5,LIQ_SWEEP,1,2026-02-15 18:00:00-05:00,2026-02-18 10:05:00-05:00,LVL-4-2026-02-16-prev_rth_high
4,2026-02-16,prev_rth_low,low,24578.75,LIQ_SWEEP,1,2026-02-15 18:00:00-05:00,2026-02-16 22:42:00-05:00,LVL-4-2026-02-16-prev_rth_low
4,2026-02-16,prev_day_high,high,24995.5,HIST_LEVEL,1,2026-02-15 18:00:00-05:00,2026-02-18 10:05:00-05:00,LVL-4-2026-02-16-prev_day_high
4,2026-02-16,prev_day_low,low,24578.75,HIST_LEVEL,1,2026-02-15 18:00:00-05:00,2026-02-16 22:42:00-05:00,LVL-4-2026-02-16-prev_day_low
4,2026-02-16,overnight_high,high,24922.25,LIQ_SWEEP,0,2026-02-15 18:00:00-05:00,2026-02-18 04:13:00-05:00,LVL-4-2026-02-16-overnight_high
4,2026-02-16,overnight_low,low,24754.5,LIQ_SWEEP,0,2026-02-15 18:00:00-05:00,2026-02-16 09:31:00-05:00,LVL-4-2026-02-16-overnight_low
4,2026-02-16,candle_0900_high,high,24844.25,LIQ_SWEEP,0,2026-02-15 18:00:00-05:00,2026-02-15 19:10:00-05:00,LVL-4-2026-02-16-candle_0900_high
4,2026-02-16,candle_0900_low,low,24836.75,LIQ_SWEEP,0,2026-02-15 18:00:00-05:00,2026-02-15 18:01:00-05:00,LVL-4-2026-02-16-candle_0900_low
4,2026-02-16,candle_0930_high,high,24771.5,LIQ_SWEEP,0,2026-02-15 18:00:00-05:00,2026-02-15 18:01:00-05:00,LVL-4-2026-02-16-candle_0930_high
4,2026-02-16,candle_0930_low,low,24751.25,LIQ_SWEEP,0,2026-02-15 18:00:00-05:00,2026-02-16 09:35:00-05:00,LVL-4-2026-02-16-candle_0930_low
4,2026-02-16,candle_1000_high,high,24788.25,LIQ_SWEEP,0,2026-02-15 18:00:00-05:00,2026-02-15 18:01:00-05:00,LVL-4-2026-02-16-candle_1000_high
4,2026-02-16,candle_1000_low,low,24767.0,LIQ_SWEEP,0,2026-02-15 18:00:00-05:00,2026-02-15 18:05:00-05:00,LVL-4-2026-02-16-candle_1000_low
4,2026-02-16,prior_3_high,high,25465.25,HIST_LEVEL,3,2026-02-15 18:00:00-05:00,2026-02-25 16:32:00-05:00,LVL-4-2026-02-16-prior_3_high
4,2026-02-16,prior_3_low,low,24578.75,HIST_LEVEL,3,2026-02-15 18:00:00-05:00,2026-02-16 22:42:00-05:00,LVL-4-2026-02-16-prior_3_low
4,2026-02-16,prior_5_high,high,25465.25,HIST_LEVEL,5,2026-02-15 18:00:00-05:00,2026-02-25 16:32:00-05:00,LVL-4-2026-02-16-prior_5_high
4,2026-02-16,prior_5_low,low,24578.75,HIST_LEVEL,5,2026-02-15 18:00:00-05:00,2026-02-16 22:42:00-05:00,LVL-4-2026-02-16-prior_5_low
4,2026-02-16,prior_10_high,high,26027.75,HIST_LEVEL,10,2026-02-15 18:00:00-05:00,,LVL-4-2026-02-16-prior_10_high
4,2026-02-16,prior_10_low,low,24239.75,HIST_LEVEL,10,2026-02-15 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-16-prior_10_low
4,2026-02-16,prior_20_high,high,26349.0,HIST_LEVEL,20,2026-02-15 18:00:00-05:00,,LVL-4-2026-02-16-prior_20_high
4,2026-02-16,prior_20_low,low,24239.75,HIST_LEVEL,20,2026-02-15 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-16-prior_20_low
4,2026-02-17,prev_rth_high,high,24797.5,LIQ_SWEEP,1,2026-02-16 18:00:00-05:00,2026-02-16 18:34:00-05:00,LVL-4-2026-02-17-prev_rth_high
4,2026-02-17,prev_rth_low,low,24670.75,LIQ_SWEEP,1,2026-02-16 18:00:00-05:00,2026-02-16 20:57:00-05:00,LVL-4-2026-02-17-prev_rth_low
4,2026-02-17,prev_day_high,high,24922.25,HIST_LEVEL,1,2026-02-16 18:00:00-05:00,2026-02-18 04:13:00-05:00,LVL-4-2026-02-17-prev_day_high
4,2026-02-17,prev_day_low,low,24670.75,HIST_LEVEL,1,2026-02-16 18:00:00-05:00,2026-02-16 20:57:00-05:00,LVL-4-2026-02-17-prev_day_low
4,2026-02-17,overnight_high,high,24842.5,LIQ_SWEEP,0,2026-02-16 18:00:00-05:00,2026-02-17 13:41:00-05:00,LVL-4-2026-02-17-overnight_high
4,2026-02-17,overnight_low,low,24518.0,LIQ_SWEEP,0,2026-02-16 18:00:00-05:00,2026-02-17 09:56:00-05:00,LVL-4-2026-02-17-overnight_low
4,2026-02-17,candle_0900_high,high,24629.75,LIQ_SWEEP,0,2026-02-16 18:00:00-05:00,2026-02-16 18:01:00-05:00,LVL-4-2026-02-17-candle_0900_high
4,2026-02-17,candle_0900_low,low,24611.5,LIQ_SWEEP,0,2026-02-16 18:00:00-05:00,2026-02-16 22:06:00-05:00,LVL-4-2026-02-17-candle_0900_low
4,2026-02-17,candle_0930_high,high,24679.75,LIQ_SWEEP,0,2026-02-16 18:00:00-05:00,2026-02-16 18:01:00-05:00,LVL-4-2026-02-17-candle_0930_high
4,2026-02-17,candle_0930_low,low,24620.0,LIQ_SWEEP,0,2026-02-16 18:00:00-05:00,2026-02-16 21:09:00-05:00,LVL-4-2026-02-17-candle_0930_low
4,2026-02-17,candle_1000_high,high,24504.5,LIQ_SWEEP,0,2026-02-16 18:00:00-05:00,2026-02-16 18:01:00-05:00,LVL-4-2026-02-17-candle_1000_high
4,2026-02-17,candle_1000_low,low,24462.25,LIQ_SWEEP,0,2026-02-16 18:00:00-05:00,2026-02-17 10:34:00-05:00,LVL-4-2026-02-17-candle_1000_low
4,2026-02-17,prior_3_high,high,25419.75,HIST_LEVEL,3,2026-02-16 18:00:00-05:00,2026-02-25 16:27:00-05:00,LVL-4-2026-02-17-prior_3_high
4,2026-02-17,prior_3_low,low,24578.75,HIST_LEVEL,3,2026-02-16 18:00:00-05:00,2026-02-16 22:42:00-05:00,LVL-4-2026-02-17-prior_3_low
4,2026-02-17,prior_5_high,high,25465.25,HIST_LEVEL,5,2026-02-16 18:00:00-05:00,2026-02-25 16:32:00-05:00,LVL-4-2026-02-17-prior_5_high
4,2026-02-17,prior_5_low,low,24578.75,HIST_LEVEL,5,2026-02-16 18:00:00-05:00,2026-02-16 22:42:00-05:00,LVL-4-2026-02-17-prior_5_low
4,2026-02-17,prior_10_high,high,26027.75,HIST_LEVEL,10,2026-02-16 18:00:00-05:00,,LVL-4-2026-02-17-prior_10_high
4,2026-02-17,prior_10_low,low,24239.75,HIST_LEVEL,10,2026-02-16 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-17-prior_10_low
4,2026-02-17,prior_20_high,high,26349.0,HIST_LEVEL,20,2026-02-16 18:00:00-05:00,,LVL-4-2026-02-17-prior_20_high
4,2026-02-17,prior_20_low,low,24239.75,HIST_LEVEL,20,2026-02-16 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-17-prior_20_low
4,2026-02-18,prev_rth_high,high,24889.75,LIQ_SWEEP,1,2026-02-17 18:00:00-05:00,2026-02-18 03:17:00-05:00,LVL-4-2026-02-18-prev_rth_high
4,2026-02-18,prev_rth_low,low,24449.25,LIQ_SWEEP,1,2026-02-17 18:00:00-05:00,2026-03-03 05:00:00-05:00,LVL-4-2026-02-18-prev_rth_low
4,2026-02-18,prev_day_high,high,24889.75,HIST_LEVEL,1,2026-02-17 18:00:00-05:00,2026-02-18 03:17:00-05:00,LVL-4-2026-02-18-prev_day_high
4,2026-02-18,prev_day_low,low,24449.25,HIST_LEVEL,1,2026-02-17 18:00:00-05:00,2026-03-03 05:00:00-05:00,LVL-4-2026-02-18-prev_day_low
4,2026-02-18,overnight_high,high,24962.5,LIQ_SWEEP,0,2026-02-17 18:00:00-05:00,2026-02-18 10:02:00-05:00,LVL-4-2026-02-18-overnight_high
4,2026-02-18,overnight_low,low,24700.75,LIQ_SWEEP,0,2026-02-17 18:00:00-05:00,2026-02-20 09:21:00-05:00,LVL-4-2026-02-18-overnight_low
4,2026-02-18,candle_0900_high,high,24835.0,LIQ_SWEEP,0,2026-02-17 18:00:00-05:00,2026-02-17 23:43:00-05:00,LVL-4-2026-02-18-candle_0900_high
4,2026-02-18,candle_0900_low,low,24824.25,LIQ_SWEEP,0,2026-02-17 18:00:00-05:00,2026-02-17 18:01:00-05:00,LVL-4-2026-02-18-candle_0900_low
4,2026-02-18,candle_0930_high,high,24823.5,LIQ_SWEEP,0,2026-02-17 18:00:00-05:00,2026-02-17 23:35:00-05:00,LVL-4-2026-02-18-candle_0930_high
4,2026-02-18,candle_0930_low,low,24752.0,LIQ_SWEEP,0,2026-02-17 18:00:00-05:00,2026-02-17 18:03:00-05:00,LVL-4-2026-02-18-candle_0930_low
4,2026-02-18,candle_1000_high,high,24960.25,LIQ_SWEEP,0,2026-02-17 18:00:00-05:00,2026-02-18 07:17:00-05:00,LVL-4-2026-02-18-candle_1000_high
4,2026-02-18,candle_1000_low,low,24937.5,LIQ_SWEEP,0,2026-02-17 18:00:00-05:00,2026-02-17 18:01:00-05:00,LVL-4-2026-02-18-candle_1000_low
4,2026-02-18,prior_3_high,high,24995.5,HIST_LEVEL,3,2026-02-17 18:00:00-05:00,2026-02-18 10:05:00-05:00,LVL-4-2026-02-18-prior_3_high
4,2026-02-18,prior_3_low,low,24449.25,HIST_LEVEL,3,2026-02-17 18:00:00-05:00,2026-03-03 05:00:00-05:00,LVL-4-2026-02-18-prior_3_low
4,2026-02-18,prior_5_high,high,25465.25,HIST_LEVEL,5,2026-02-17 18:00:00-05:00,2026-02-25 16:32:00-05:00,LVL-4-2026-02-18-prior_5_high
4,2026-02-18,prior_5_low,low,24449.25,HIST_LEVEL,5,2026-02-17 18:00:00-05:00,2026-03-03 05:00:00-05:00,LVL-4-2026-02-18-prior_5_low
4,2026-02-18,prior_10_high,high,25514.25,HIST_LEVEL,10,2026-02-17 18:00:00-05:00,,LVL-4-2026-02-18-prior_10_high
4,2026-02-18,prior_10_low,low,24239.75,HIST_LEVEL,10,2026-02-17 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-18-prior_10_low
4,2026-02-18,prior_20_high,high,26349.0,HIST_LEVEL,20,2026-02-17 18:00:00-05:00,,LVL-4-2026-02-18-prior_20_high
4,2026-02-18,prior_20_low,low,24239.75,HIST_LEVEL,20,2026-02-17 18:00:00-05:00,2026-03-08 18:10:00-04:00,LVL-4-2026-02-18-prior_20_low
4,2026-02-19,prev_rth_high,high,25128.25,LIQ_SWEEP,1,2026-02-18 18:00:00-05:00,2026-02-20 11:03:00-05:00,LVL-4-2026-02-19-prev_rth_high
4,2026-02-19,prev_rth_low,low,24752.0,LIQ_SWEEP,1,2026-02-18 18:00:00-05:00,2026-02-19 13:21:00-05:00,LVL-4-2026-02-19-prev_rth_low
4,2026-02-19,prev_day_high,high,25128.25,HIST_LEVEL,1,2026-02-18 18:00:00-05:00,2026-02-20 11:03:00-05:00,LVL-4-2026-02-19-prev_day_high
4,2026-02-19,prev_day_low,low,24700.75,HIST_LEVEL,1,2026-02-18 18:00:00-05:00,2026-02-20 09:21:00-05:00,LVL-4-2026-02-19-prev_day_low
4,2026-02-19,overnight_high,high,25054.0,LIQ_SWEEP,0,2026-02-18 18:00:00-05:00,2026-02-20 10:02:00-05:00,LVL-4-2026-02-19-overnight_high
4,2026-02-19,overnight_low,low,24798.0,LIQ_SWEEP,0,2026-02-18 18:00:00-05:00,2026-02-19 09:36:00-05:00,LVL-4-2026-02-19-overnight_low
4,2026-02-19,candle_0900_high,high,24861.0,LIQ_SWEEP,0,2026-02-18 18:00:00-05:00,2026-02-18 18:01:00-05:00,LVL-4-2026-02-19-candle_0900_high
