context_conditions,n_context_conditions,occurrence_id,setup_def_version,tf,session_globex_day,segment_id,direction,origin_family,origin_object_id,origin_extreme,trigger_object_id,trigger_index,C_index,trigger_ts_et,availability_et,entry,structural_stop,structural_target,target_kind,risk_points,risk_atr,target_R,expiry_E_bars,resolve_H_1m,exact_graph,reduced_graph,broad_family,structural_score,sc_context_coherence,sc_trigger_clarity,sc_displacement_quality,sc_freshness,sc_invalidation_clarity,sc_target_room,sc_contradiction,primitive_ids,outcome,entry_fill_et,resolution_et,realized_R,favorable,mfe_R,mae_R,time_to_target_min,time_to_invalidation_min,target_still_valid,feat_direction,feat_session,feat_origin_family,feat_time_anchor,feat_displacement_atr,feat_path_efficiency,feat_fvg_tf,feat_fvg_width_atr,feat_vwap_side,feat_nearest_vwap_band,feat_nearest_band_dist_atr,feat_level_family,feat_target_distance_R,feat_opposing_distance_atr,feat_volatility_bucket,feat_risk_atr,prior_global_p,prior_global_R,exact_n,exact_wins,exact_losses,exact_fav_rate,exact_mean_R,reduced_n,reduced_fav_rate,reduced_mean_R,broad_n,broad_fav_rate,broad_mean_R,global_n,w_exact,w_reduced,w_broad,shrunk_favorable_probability,shrunk_expected_R,evidence_count,effective_sample_size,uncertainty_halfwidth,final_predicted_class
origin=VWAP_BAND | anchor=0930 | vwap_above,3,OC-15m-20260701T0930-S-VWA,cg-recognizer-v1.0.0,15m,2026-07-01,6,short,VWAP_BAND,VWAP+2.0-2026-07-01,30238.54441549855,FVG-15m-bear-20260701T1045,11743,11748,2026-07-01 09:30:00-04:00,2026-07-01 11:00:00-04:00,30242.25,30250.75,30230.75,level,8.5,0.106,1.353,20,120,VWAP_BAND(01)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,59.615,1.0,0.5588,0.5805,1.0,0.4236,0.451,0.856,ORIGIN:VWAP+2.0-2026-07-01 ; TRIGGER_FVG:FVG-15m-bear-20260701T1045,LOSS,2026-07-01 11:03:00-04:00,2026-07-01 11:03:00-04:00,-1.0,False,1.294,1.912,,0.0,True,short,2026-07-01,VWAP_BAND,0930,1.187,0.37,15m,0.106,above,+1.0,0.362,,1.353,0.144,high,0.106,0.794,0.3325,0,0,0,,,18,0.7778,0.2777,53,0.7925,0.3519,529,0.0,0.474,0.57,0.7858,0.3124,0.0,18.0,0.1895,FAVORABLE
origin=LIQ_SWEEP | anchor=0930 | vwap_above,3,OC-5m-20260701T0930-L-LIQ,cg-recognizer-v1.0.0,5m,2026-07-01,6,long,LIQ_SWEEP,LVL-6-2026-07-01-candle_0930_low,30168.75,FVG-5m-bull-20260701T0950,35229,35233,2026-07-01 09:30:00-04:00,2026-07-01 09:55:00-04:00,30188.5,30184.75,30192.0,level,3.75,0.057,0.933,20,120,LIQ_SWEEP(candle_0930_low)|long|5m->DISP->FVG_bull->FILL,ORIGIN_LIQ_SWEEP|long|5m->DISPLACEMENT->FVG_RETEST,LIQ_SWEEP|long,55.209,1.0,0.3519,0.7132,1.0,0.2168,0.3111,0.9466,ORIGIN:LVL-6-2026-07-01-candle_0930_low ; TRIGGER_FVG:FVG-5m-bull-20260701T0950,AMBIGUOUS,2026-07-01 10:45:00-04:00,2026-07-01 10:45:00-04:00,,False,4.133,10.133,,,True,long,2026-07-01,LIQ_SWEEP,0930,1.778,0.426,5m,0.057,above,+1.0,0.393,LIQ_SWEEP,0.933,0.053,high,0.057,0.794,0.3325,1,1,0,1.0,0.6072,7,0.8571,0.2228,15,0.9333,0.1509,529,0.091,0.259,0.273,0.8532,0.2983,1.0,7.0,0.2622,INSUFFICIENT_EVIDENCE
origin=VWAP_BAND | anchor=0930 | vwap_above,3,OC-5m-20260701T0930-L-VWA,cg-recognizer-v1.0.0,5m,2026-07-01,6,long,VWAP_BAND,VWAP-2.0-2026-07-01,30110.659988847434,FVG-5m-bull-20260701T0950,35229,35233,2026-07-01 09:30:00-04:00,2026-07-01 09:55:00-04:00,30188.5,30184.75,30192.0,level,3.75,0.057,0.933,20,120,VWAP_BAND(01)|long|5m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,55.209,1.0,0.3519,0.7132,1.0,0.2168,0.3111,0.9466,ORIGIN:VWAP-2.0-2026-07-01 ; TRIGGER_FVG:FVG-5m-bull-20260701T0950,AMBIGUOUS,2026-07-01 10:45:00-04:00,2026-07-01 10:45:00-04:00,,False,4.133,10.133,,,True,long,2026-07-01,VWAP_BAND,0930,1.778,0.426,5m,0.057,above,+1.0,0.393,,0.933,0.053,high,0.057,0.794,0.3325,0,0,0,,,49,0.9184,0.3498,83,0.9036,0.216,529,0.0,0.71,0.675,0.9038,0.322,0.0,49.0,0.0826,FAVORABLE
origin=VWAP_BAND | anchor=0930 | vwap_above,3,OC-5m-20260701T0930-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-01,6,short,VWAP_BAND,VWAP+1.618-2026-07-01,30249.174740168997,FVG-5m-bear-20260701T0935,35229,35230,2026-07-01 09:30:00-04:00,2026-07-01 09:40:00-04:00,30162.5,30213.0,30161.48436717128,vwap,50.5,0.862,0.02,20,120,VWAP_BAND(01)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,64.718,1.0,0.744,0.7832,1.0,0.8791,0.0067,0.9827,ORIGIN:VWAP+1.618-2026-07-01 ; TRIGGER_FVG:FVG-5m-bear-20260701T0935,WIN,2026-07-01 09:40:00-04:00,2026-07-01 09:40:00-04:00,0.0201115411627602,True,1.287,0.025,0.0,,True,short,2026-07-01,VWAP_BAND,0930,2.988,0.566,5m,0.862,above,+1.0,0.753,,0.02,0.017,high,0.862,0.794,0.3325,0,0,0,,,35,0.8,0.39,53,0.7925,0.3519,529,0.0,0.636,0.57,0.7975,0.3731,0.0,35.0,0.1331,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260701T0940-L-VWA,cg-recognizer-v1.0.0,5m,2026-07-01,6,long,VWAP_BAND,VWAP-1.0-2026-07-01,30118.96245783897,FVG-5m-bull-20260701T0950,35231,35233,2026-07-01 09:40:00-04:00,2026-07-01 09:55:00-04:00,30188.5,30184.75,30192.0,level,3.75,0.057,0.933,20,120,VWAP_BAND(01)|long|5m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,55.209,1.0,0.3519,0.7132,1.0,0.2168,0.3111,0.9466,ORIGIN:VWAP-1.0-2026-07-01 ; TRIGGER_FVG:FVG-5m-bull-20260701T0950,AMBIGUOUS,2026-07-01 10:45:00-04:00,2026-07-01 10:45:00-04:00,,False,4.133,10.133,,,True,long,2026-07-01,VWAP_BAND,rth,1.778,0.426,5m,0.057,above,+1.0,0.393,,0.933,0.053,high,0.057,0.794,0.3325,0,0,0,,,49,0.9184,0.3498,83,0.9036,0.216,529,0.0,0.71,0.675,0.9038,0.322,0.0,49.0,0.0826,FAVORABLE
origin=VWAP_BAND | anchor=1000 | vwap_above,3,OC-15m-20260701T1000-S-VWA,cg-recognizer-v1.0.0,15m,2026-07-01,6,short,VWAP_BAND,VWAP+1.618-2026-07-01,30301.872183378444,FVG-15m-bear-20260701T1045,11745,11748,2026-07-01 10:00:00-04:00,2026-07-01 11:00:00-04:00,30242.25,30250.75,30230.75,level,8.5,0.106,1.353,20,120,VWAP_BAND(01)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,59.615,1.0,0.5588,0.5805,1.0,0.4236,0.451,0.856,ORIGIN:VWAP+1.618-2026-07-01 ; TRIGGER_FVG:FVG-15m-bear-20260701T1045,LOSS,2026-07-01 11:03:00-04:00,2026-07-01 11:03:00-04:00,-1.0,False,1.294,1.912,,0.0,True,short,2026-07-01,VWAP_BAND,1000,1.187,0.37,15m,0.106,above,+1.0,0.362,,1.353,0.144,high,0.106,0.794,0.3325,0,0,0,,,18,0.7778,0.2777,53,0.7925,0.3519,529,0.0,0.474,0.57,0.7858,0.3124,0.0,18.0,0.1895,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260701T1010-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-01,6,short,VWAP_BAND,VWAP+1.618-2026-07-01,30301.872183378444,FVG-5m-bear-20260701T1035,35237,35242,2026-07-01 10:10:00-04:00,2026-07-01 10:40:00-04:00,30264.75,30268.5,30257.25,level,3.75,0.05,2.0,20,120,VWAP_BAND(01)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,47.172,1.0,0.31,0.2107,1.0,0.1749,0.6667,0.899,ORIGIN:VWAP+1.618-2026-07-01 ; TRIGGER_FVG:FVG-5m-bear-20260701T1035,AMBIGUOUS,2026-07-01 10:40:00-04:00,2026-07-01 10:40:00-04:00,,False,5.0,1.933,,,True,short,2026-07-01,VWAP_BAND,rth,0.387,0.163,5m,0.05,above,+1.0,0.185,,2.0,0.101,normal,0.05,0.794,0.3325,0,0,0,,,35,0.8,0.39,53,0.7925,0.3519,529,0.0,0.636,0.57,0.7975,0.3731,0.0,35.0,0.1331,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260701T1010-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-01,6,short,VWAP_BAND,VWAP+2.0-2026-07-01,30325.37563378671,FVG-5m-bear-20260701T1035,35237,35242,2026-07-01 10:10:00-04:00,2026-07-01 10:40:00-04:00,30264.75,30268.5,30257.25,level,3.75,0.05,2.0,20,120,VWAP_BAND(01)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,47.172,1.0,0.31,0.2107,1.0,0.1749,0.6667,0.899,ORIGIN:VWAP+2.0-2026-07-01 ; TRIGGER_FVG:FVG-5m-bear-20260701T1035,AMBIGUOUS,2026-07-01 10:40:00-04:00,2026-07-01 10:40:00-04:00,,False,5.0,1.933,,,True,short,2026-07-01,VWAP_BAND,rth,0.387,0.163,5m,0.05,above,+1.0,0.185,,2.0,0.101,normal,0.05,0.794,0.3325,0,0,0,,,35,0.8,0.39,53,0.7925,0.3519,529,0.0,0.636,0.57,0.7975,0.3731,0.0,35.0,0.1331,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-15m-20260701T1030-S-VWA,cg-recognizer-v1.0.0,15m,2026-07-01,6,short,VWAP_BAND,VWAP+1.0-2026-07-01,30277.756498412076,FVG-15m-bear-20260701T1045,11747,11748,2026-07-01 10:30:00-04:00,2026-07-01 11:00:00-04:00,30242.25,30250.75,30230.75,level,8.5,0.106,1.353,20,120,VWAP_BAND(01)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,59.615,1.0,0.5588,0.5805,1.0,0.4236,0.451,0.856,ORIGIN:VWAP+1.0-2026-07-01 ; TRIGGER_FVG:FVG-15m-bear-20260701T1045,LOSS,2026-07-01 11:03:00-04:00,2026-07-01 11:03:00-04:00,-1.0,False,1.294,1.912,,0.0,True,short,2026-07-01,VWAP_BAND,rth,1.187,0.37,15m,0.106,above,+1.0,0.362,,1.353,0.144,high,0.106,0.794,0.3325,0,0,0,,,18,0.7778,0.2777,53,0.7925,0.3519,529,0.0,0.474,0.57,0.7858,0.3124,0.0,18.0,0.1895,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260701T1030-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-01,6,short,VWAP_BAND,VWAP+1.0-2026-07-01,30278.8339472327,FVG-5m-bear-20260701T1035,35241,35242,2026-07-01 10:30:00-04:00,2026-07-01 10:40:00-04:00,30264.75,30268.5,30257.25,level,3.75,0.05,2.0,20,120,VWAP_BAND(01)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,47.172,1.0,0.31,0.2107,1.0,0.1749,0.6667,0.899,ORIGIN:VWAP+1.0-2026-07-01 ; TRIGGER_FVG:FVG-5m-bear-20260701T1035,AMBIGUOUS,2026-07-01 10:40:00-04:00,2026-07-01 10:40:00-04:00,,False,5.0,1.933,,,True,short,2026-07-01,VWAP_BAND,rth,0.387,0.163,5m,0.05,above,+1.0,0.185,,2.0,0.101,normal,0.05,0.794,0.3325,0,0,0,,,35,0.8,0.39,53,0.7925,0.3519,529,0.0,0.636,0.57,0.7975,0.3731,0.0,35.0,0.1331,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-15m-20260701T1045-L-VWA,cg-recognizer-v1.0.0,15m,2026-07-01,6,long,VWAP_BAND,VWAP-1.0-2026-07-01,30155.21205188059,FVG-15m-bull-20260701T1130,11748,11751,2026-07-01 10:45:00-04:00,2026-07-01 11:45:00-04:00,30278.25,30271.0,30283.5,level,7.25,0.078,0.724,20,120,VWAP_BAND(01)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,52.747,1.0,0.4558,0.552,1.0,0.3206,0.2414,0.9434,ORIGIN:VWAP-1.0-2026-07-01 ; TRIGGER_FVG:FVG-15m-bull-20260701T1130,WIN,2026-07-01 11:45:00-04:00,2026-07-01 11:45:00-04:00,0.7241379310344828,True,2.517,0.0,0.0,,True,long,2026-07-01,VWAP_BAND,rth,1.059,0.398,15m,0.078,above,+1.0,0.129,,0.724,0.057,high,0.078,0.794,0.3325,0,0,0,,,34,0.8824,0.0232,83,0.9036,0.216,529,0.0,0.63,0.675,0.877,0.1086,0.0,34.0,0.1104,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-15m-20260701T1100-L-FVG,cg-recognizer-v1.0.0,15m,2026-07-01,6,long,FVG_FAILURE,FVG-15m-bear-20260701T1045,30250.75,FVG-15m-bull-20260701T1130,11749,11751,2026-07-01 11:00:00-04:00,2026-07-01 11:45:00-04:00,30278.25,30271.0,30283.5,level,7.25,0.078,0.724,20,120,FVG_FAILURE(20260701T1045)|long|15m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,52.747,1.0,0.4558,0.552,1.0,0.3206,0.2414,0.9434,ORIGIN:FVG-15m-bear-20260701T1045 ; TRIGGER_FVG:FVG-15m-bull-20260701T1130,WIN,2026-07-01 11:45:00-04:00,2026-07-01 11:45:00-04:00,0.7241379310344828,True,2.517,0.0,0.0,,True,long,2026-07-01,FVG_FAILURE,rth,1.059,0.398,15m,0.078,above,+1.0,0.129,,0.724,0.057,high,0.078,0.794,0.3325,0,0,0,,,45,0.8444,0.3809,178,0.7809,0.3804,529,0.0,0.692,0.817,0.8256,0.3781,0.0,45.0,0.1109,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260701T1130-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-01,6,short,VWAP_BAND,VWAP+1.618-2026-07-01,30324.659758749884,FVG-5m-bear-20260701T1150,35253,35257,2026-07-01 11:30:00-04:00,2026-07-01 11:55:00-04:00,30272.5,30278.25,30272.25,level,5.75,0.101,0.043,20,120,VWAP_BAND(01)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,52.189,1.0,0.5419,0.5902,1.0,0.4067,0.0145,0.9956,ORIGIN:VWAP+1.618-2026-07-01 ; TRIGGER_FVG:FVG-5m-bear-20260701T1150,WIN,2026-07-01 12:02:00-04:00,2026-07-01 12:02:00-04:00,0.043478260869565216,True,4.348,0.435,0.0,,True,short,2026-07-01,VWAP_BAND,rth,1.06,0.473,5m,0.101,above,+1.0,0.322,,0.043,0.004,normal,0.101,0.794,0.3325,0,0,0,,,35,0.8,0.39,53,0.7925,0.3519,529,0.0,0.636,0.57,0.7975,0.3731,0.0,35.0,0.1331,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260701T1130-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-01,6,short,VWAP_BAND,VWAP+2.0-2026-07-01,30348.07046415552,FVG-5m-bear-20260701T1150,35253,35257,2026-07-01 11:30:00-04:00,2026-07-01 11:55:00-04:00,30272.5,30278.25,30272.25,level,5.75,0.101,0.043,20,120,VWAP_BAND(01)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,52.189,1.0,0.5419,0.5902,1.0,0.4067,0.0145,0.9956,ORIGIN:VWAP+2.0-2026-07-01 ; TRIGGER_FVG:FVG-5m-bear-20260701T1150,WIN,2026-07-01 12:02:00-04:00,2026-07-01 12:02:00-04:00,0.043478260869565216,True,4.348,0.435,0.0,,True,short,2026-07-01,VWAP_BAND,rth,1.06,0.473,5m,0.101,above,+1.0,0.322,,0.043,0.004,normal,0.101,0.794,0.3325,0,0,0,,,35,0.8,0.39,53,0.7925,0.3519,529,0.0,0.636,0.57,0.7975,0.3731,0.0,35.0,0.1331,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260701T1145-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-01,6,short,VWAP_BAND,VWAP+1.0-2026-07-01,30290.824261748658,FVG-5m-bear-20260701T1150,35256,35257,2026-07-01 11:45:00-04:00,2026-07-01 11:55:00-04:00,30272.5,30278.25,30272.25,level,5.75,0.101,0.043,20,120,VWAP_BAND(01)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,52.189,1.0,0.5419,0.5902,1.0,0.4067,0.0145,0.9956,ORIGIN:VWAP+1.0-2026-07-01 ; TRIGGER_FVG:FVG-5m-bear-20260701T1150,WIN,2026-07-01 12:02:00-04:00,2026-07-01 12:02:00-04:00,0.043478260869565216,True,4.348,0.435,0.0,,True,short,2026-07-01,VWAP_BAND,rth,1.06,0.473,5m,0.101,above,+1.0,0.322,,0.043,0.004,normal,0.101,0.794,0.3325,0,0,0,,,35,0.8,0.39,53,0.7925,0.3519,529,0.0,0.636,0.57,0.7975,0.3731,0.0,35.0,0.1331,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-5m-20260701T1255-L-VWA,cg-recognizer-v1.0.0,5m,2026-07-01,6,long,VWAP_BAND,VWAP-1.0-2026-07-01,30173.959533670448,FVG-5m-bull-20260701T1320,35270,35275,2026-07-01 12:55:00-04:00,2026-07-01 13:25:00-04:00,30209.75,30206.0,30214.75,level,3.75,0.103,1.333,20,120,VWAP_BAND(01)|long|5m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,61.619,1.0,0.5474,0.6773,1.0,0.4122,0.4444,0.8628,ORIGIN:VWAP-1.0-2026-07-01 ; TRIGGER_FVG:FVG-5m-bull-20260701T1320,WIN,2026-07-01 13:28:00-04:00,2026-07-01 13:28:00-04:00,1.3333333333333333,True,4.333,0.133,0.0,,True,long,2026-07-01,VWAP_BAND,rth,1.276,0.504,5m,0.103,below,-1.0,1.019,,1.333,0.137,normal,0.103,0.794,0.3325,0,0,0,,,49,0.9184,0.3498,83,0.9036,0.216,529,0.0,0.71,0.675,0.9038,0.322,0.0,49.0,0.0826,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-15m-20260701T1445-L-VWA,cg-recognizer-v1.0.0,15m,2026-07-01,6,long,VWAP_BAND,VWAP-1.618-2026-07-01,30125.676033571825,FVG-15m-bull-20260701T1515,11764,11766,2026-07-01 14:45:00-04:00,2026-07-01 15:30:00-04:00,30168.0,30145.5,30192.0,level,22.5,0.401,1.067,20,120,VWAP_BAND(01)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,65.879,1.0,0.9996,0.3905,1.0,0.8653,0.3556,0.5728,ORIGIN:VWAP-1.618-2026-07-01 ; TRIGGER_FVG:FVG-15m-bull-20260701T1515,LOSS,2026-07-01 15:38:00-04:00,2026-07-01 15:40:00-04:00,-1.0,False,0.333,1.078,,2.0,True,long,2026-07-01,VWAP_BAND,rth,0.797,0.25,15m,0.401,below,-1.0,0.137,,1.067,0.427,low,0.401,0.794,0.3325,0,0,0,,,34,0.8824,0.0232,83,0.9036,0.216,529,0.0,0.63,0.675,0.877,0.1086,0.0,34.0,0.1104,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-15m-20260701T1445-L-VWA,cg-recognizer-v1.0.0,15m,2026-07-01,6,long,VWAP_BAND,VWAP-2.0-2026-07-01,30103.61283173383,FVG-15m-bull-20260701T1515,11764,11766,2026-07-01 14:45:00-04:00,2026-07-01 15:30:00-04:00,30168.0,30145.5,30192.0,level,22.5,0.401,1.067,20,120,VWAP_BAND(01)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,65.879,1.0,0.9996,0.3905,1.0,0.8653,0.3556,0.5728,ORIGIN:VWAP-2.0-2026-07-01 ; TRIGGER_FVG:FVG-15m-bull-20260701T1515,LOSS,2026-07-01 15:38:00-04:00,2026-07-01 15:40:00-04:00,-1.0,False,0.333,1.078,,2.0,True,long,2026-07-01,VWAP_BAND,rth,0.797,0.25,15m,0.401,below,-1.0,0.137,,1.067,0.427,low,0.401,0.794,0.3325,0,0,0,,,34,0.8824,0.0232,83,0.9036,0.216,529,0.0,0.63,0.675,0.877,0.1086,0.0,34.0,0.1104,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-5m-20260701T1455-L-VWA,cg-recognizer-v1.0.0,5m,2026-07-01,6,long,VWAP_BAND,VWAP-2.0-2026-07-01,30103.61283173383,FVG-5m-bull-20260701T1505,35294,35296,2026-07-01 14:55:00-04:00,2026-07-01 15:10:00-04:00,30173.5,30136.25,30192.0,level,37.25,1.217,0.497,20,120,VWAP_BAND(01)|long|5m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,70.423,1.0,0.6291,0.9135,1.0,0.7643,0.1655,0.3956,ORIGIN:VWAP-2.0-2026-07-01 ; TRIGGER_FVG:FVG-5m-bull-20260701T1505,WIN,2026-07-01 15:18:00-04:00,2026-07-01 15:19:00-04:00,0.4966442953020134,True,0.597,0.148,1.0,,True,long,2026-07-01,VWAP_BAND,rth,3.594,0.827,5m,1.217,below,-1.0,0.427,,0.497,0.604,normal,1.217,0.794,0.3325,0,0,0,,,49,0.9184,0.3498,83,0.9036,0.216,529,0.0,0.71,0.675,0.9038,0.322,0.0,49.0,0.0826,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-15m-20260701T1500-L-VWA,cg-recognizer-v1.0.0,15m,2026-07-01,6,long,VWAP_BAND,VWAP-1.0-2026-07-01,30160.450381863368,FVG-15m-bull-20260701T1515,11765,11766,2026-07-01 15:00:00-04:00,2026-07-01 15:30:00-04:00,30168.0,30145.5,30192.0,level,22.5,0.401,1.067,20,120,VWAP_BAND(01)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,65.879,1.0,0.9996,0.3905,1.0,0.8653,0.3556,0.5728,ORIGIN:VWAP-1.0-2026-07-01 ; TRIGGER_FVG:FVG-15m-bull-20260701T1515,LOSS,2026-07-01 15:38:00-04:00,2026-07-01 15:40:00-04:00,-1.0,False,0.333,1.078,,2.0,True,long,2026-07-01,VWAP_BAND,rth,0.797,0.25,15m,0.401,below,-1.0,0.137,,1.067,0.427,low,0.401,0.794,0.3325,0,0,0,,,34,0.8824,0.0232,83,0.9036,0.216,529,0.0,0.63,0.675,0.877,0.1086,0.0,34.0,0.1104,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260701T1500-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-01,6,long,FVG_FAILURE,FVG-5m-bear-20260701T1445,30149.0,FVG-5m-bull-20260701T1505,35295,35296,2026-07-01 15:00:00-04:00,2026-07-01 15:10:00-04:00,30173.5,30136.25,30192.0,level,37.25,1.217,0.497,20,120,FVG_FAILURE(20260701T1445)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,70.423,1.0,0.6291,0.9135,1.0,0.7643,0.1655,0.3956,ORIGIN:FVG-5m-bear-20260701T1445 ; TRIGGER_FVG:FVG-5m-bull-20260701T1505,WIN,2026-07-01 15:18:00-04:00,2026-07-01 15:19:00-04:00,0.4966442953020134,True,0.597,0.148,1.0,,True,long,2026-07-01,FVG_FAILURE,rth,3.594,0.827,5m,1.217,below,-1.0,0.427,,0.497,0.604,normal,1.217,0.794,0.3325,0,0,0,,,133,0.7594,0.3802,178,0.7809,0.3804,529,0.0,0.869,0.817,0.7625,0.379,0.0,133.0,0.0723,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-15m-20260701T1530-S-FVG,cg-recognizer-v1.0.0,15m,2026-07-01,6,short,FVG_FAILURE,FVG-15m-bull-20260701T1515,30168.0,FVG-15m-bear-20260701T1545,11767,11768,2026-07-01 15:30:00-04:00,2026-07-01 16:00:00-04:00,30161.75,30168.0,30151.0,level,6.25,0.109,1.72,20,120,FVG_FAILURE(20260701T1515)|short|15m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,65.222,1.0,0.5665,0.7149,1.0,0.4314,0.5733,0.8126,ORIGIN:FVG-15m-bull-20260701T1515 ; TRIGGER_FVG:FVG-15m-bear-20260701T1545,EXPIRED,,,,False,,,,,True,short,2026-07-01,FVG_FAILURE,rth,1.857,0.43,15m,0.109,below,-1.0,0.319,,1.72,0.187,low,0.109,0.794,0.3325,0,0,0,,,43,0.7907,0.3181,176,0.7443,0.2548,529,0.0,0.683,0.815,0.7789,0.3025,0.0,43.0,0.124,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260701T1535-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-01,6,short,FVG_FAILURE,FVG-5m-bull-20260701T1510,30182.0,FVG-5m-bear-20260701T1540,35302,35303,2026-07-01 15:35:00-04:00,2026-07-01 15:45:00-04:00,30169.75,30190.0,30168.75,level,20.25,0.581,0.049,20,120,FVG_FAILURE(20260701T1510)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,64.186,1.0,0.8756,0.6308,1.0,0.9892,0.0165,0.9713,ORIGIN:FVG-5m-bull-20260701T1510 ; TRIGGER_FVG:FVG-5m-bear-20260701T1540,EXPIRED,,,,False,,,,,True,short,2026-07-01,FVG_FAILURE,rth,1.341,0.367,5m,0.581,below,-1.0,0.297,,0.049,0.029,normal,0.581,0.794,0.3325,0,0,0,,,133,0.7293,0.2343,176,0.7443,0.2548,529,0.0,0.869,0.815,0.7325,0.2389,0.0,133.0,0.0752,FAVORABLE
