candidate_id,episode_id,branch_id,branch_state,direction,entry_mode,continuation_or_fade,exact_graph,reduced_graph,entry_seq,entry_price,structural_stop,structural_target,natural_rr,executed_rr,effective_sample,unique_sessions,shrunk_expected_R,uncertainty,qualification,outcome
SETUP-023562,EP-020223,BR-002165,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2562,22893.0,22891.5,22893.75,0.5,0.5,3,3,-0.1133,0.5033,RECORDED_NOT_ACTIVATED,WIN
SETUP-018726,EP-020270,BR-002166,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2568,22907.75,22909.5,22906.75,0.5714,0.5714,3,3,-0.0658,0.5026,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-024158,EP-020276,BR-002167,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2568,22907.75,22909.5,22906.75,0.5714,0.5714,3,3,-0.0484,0.5026,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-024390,EP-020277,BR-002168,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2568,22907.75,22909.5,22906.75,0.5714,0.5714,3,3,-0.0484,0.5026,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-024411,EP-020278,BR-002169,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2568,22907.75,22909.5,22906.75,0.5714,0.5714,3,3,-0.0484,0.5026,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-016346,EP-020309,BR-002170,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2570,22900.25,22898.75,22901.0,0.5,0.5,3,3,-0.1164,0.5033,RECORDED_NOT_ACTIVATED,WIN
SETUP-039969,EP-020311,BR-002171,FADE,long,formation_close,fade,EQUAL_HIGHS_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2570,22900.25,22898.75,22901.0,0.5,0.5,1,1,0.0859,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-018811,EP-021292,BR-002172,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2610,22904.0,22902.5,22904.75,0.5,0.5,3,3,-0.0215,0.4985,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-018269,EP-021396,BR-002173,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2616,22913.5,22914.5,22913.0,0.5,0.5,3,3,-0.0605,0.5026,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-024302,EP-021398,BR-002174,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2616,22913.5,22914.5,22913.0,0.5,0.5,3,3,-0.0484,0.5026,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-015732,EP-021496,BR-002175,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2623,22901.25,22899.75,22902.25,0.6667,0.6667,3,3,-0.0116,0.4985,RECORDED_NOT_ACTIVATED,LOSS
SETUP-024449,EP-021502,BR-002176,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2623,22901.25,22899.75,22902.25,0.6667,0.6667,3,3,-0.0164,0.4985,RECORDED_NOT_ACTIVATED,LOSS
SETUP-024501,EP-021503,BR-002177,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2623,22901.25,22899.75,22902.25,0.6667,0.6667,3,3,-0.0173,0.4985,RECORDED_NOT_ACTIVATED,LOSS
SETUP-024553,EP-021504,BR-002178,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2623,22901.25,22899.75,22902.25,0.6667,0.6667,3,3,-0.0173,0.4985,RECORDED_NOT_ACTIVATED,LOSS
SETUP-023747,EP-021604,BR-002179,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2634,22902.5,22903.5,22901.25,1.25,1.0,3,3,-0.0702,0.5014,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-023847,EP-021605,BR-002180,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2634,22902.5,22903.5,22901.25,1.25,1.0,3,3,-0.0144,0.5026,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-025277,EP-021640,BR-002181,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2637,22906.75,22908.0,22905.75,0.8,0.8,3,3,-0.0942,0.5014,RECORDED_NOT_ACTIVATED,WIN
SETUP-025312,EP-021641,BR-002182,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2637,22906.75,22908.0,22905.75,0.8,0.8,3,3,-0.0942,0.5014,RECORDED_NOT_ACTIVATED,WIN
SETUP-043393,EP-021679,BR-002183,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2640,22890.25,22888.75,22891.0,0.5,0.5,3,3,0.1397,0.4157,RECORDED_NOT_ACTIVATED,WIN
SETUP-043398,EP-021681,BR-002184,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2640,22895.0,22893.5,22895.75,0.5,0.5,3,3,0.1397,0.4157,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-005014,EP-021733,BR-002185,FADE,long,formation_close,fade,PREV_RTH_CLOSE_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2645,22883.75,22881.75,22885.0,0.625,0.625,0,0,-0.0597,1.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-015370,EP-021734,BR-002186,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2645,22883.75,22881.75,22885.0,0.625,0.625,3,3,-0.1191,0.5033,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-043400,EP-021723,BR-002187,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2645,22890.0,22888.5,22891.0,0.6667,0.6667,3,3,0.1426,0.4157,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-043372,EP-021772,BR-002188,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2649,22879.75,22878.25,22880.75,0.6667,0.6667,3,3,0.1376,0.4157,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-001122,EP-017813,BR-002189,CONTINUATION,long,full_fill,continuation,BULLISH_FVG_FORMED -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,2650,22870.5,22870.0,22872.25,3.5,1.0,3,3,0.0569,0.4989,RECORDED_NOT_ACTIVATED,WIN
SETUP-042072,EP-021788,BR-002190,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2650,22876.25,22869.75,22908.473834584707,4.9575,1.0,3,3,-0.09,0.5744,RECORDED_NOT_ACTIVATED,WIN
SETUP-043370,EP-021787,BR-002191,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2650,22875.75,22874.25,22876.5,0.5,0.5,3,3,0.1376,0.4157,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-016637,EP-021811,BR-002192,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2653,22885.75,22887.0,22885.0,0.6,0.6,3,3,-0.0236,0.5026,RECORDED_NOT_ACTIVATED,WIN
SETUP-005018,EP-021841,BR-002193,FADE,short,formation_close,fade,PREV_RTH_CLOSE_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2656,22882.75,22884.0,22882.0,0.6,0.6,0,0,-0.0597,1.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-015374,EP-021850,BR-002194,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2656,22882.75,22884.0,22882.0,0.6,0.6,3,3,-0.0886,0.5014,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-043405,EP-021881,BR-002195,CONTINUATION,short,retest,continuation,SWING_HIGH_SWEEP_BELOW -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2661,22886.5,22888.0,22885.75,0.5,0.5,3,3,-0.2265,0.4561,RECORDED_NOT_ACTIVATED,WIN
SETUP-043406,EP-021882,BR-002196,CONTINUATION,short,retest,continuation,SWING_HIGH_SWEEP_BELOW -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2661,22886.5,22888.0,22885.75,0.5,0.5,3,3,-0.2265,0.4561,RECORDED_NOT_ACTIVATED,WIN
SETUP-015315,EP-021896,BR-002197,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2663,22884.25,22882.75,22885.0,0.5,0.5,3,3,-0.1151,0.5033,RECORDED_NOT_ACTIVATED,LOSS
SETUP-023613,EP-021957,BR-002198,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2669,22890.25,22891.75,22889.5,0.5,0.5,3,3,-0.0676,0.5014,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-043411,EP-021970,BR-002199,CONTINUATION,long,retest,continuation,SWING_HIGH_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2671,22887.0,22885.5,22888.0,0.6667,0.6667,3,3,0.1144,0.4398,RECORDED_NOT_ACTIVATED,WIN
SETUP-016647,EP-021980,BR-002200,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2672,22887.0,22885.25,22888.0,0.5714,0.5714,3,3,-0.0109,0.4985,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-023256,EP-021981,BR-002201,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2672,22887.0,22885.25,22888.0,0.5714,0.5714,3,3,-0.0135,0.4985,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-025491,EP-021984,BR-002202,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2672,22887.0,22885.25,22888.0,0.5714,0.5714,3,3,-0.0852,0.5033,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-025531,EP-021985,BR-002203,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2672,22887.0,22885.25,22888.0,0.5714,0.5714,3,3,-0.0852,0.5033,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-015108,EP-022055,BR-002204,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2679,22879.75,22877.75,22880.75,0.5,0.5,3,3,-0.1191,0.5033,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-015160,EP-022056,BR-002205,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2679,22879.75,22877.75,22880.75,0.5,0.5,3,3,-0.1191,0.5033,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-015434,EP-022057,BR-002206,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2679,22879.75,22877.75,22880.75,0.5,0.5,3,3,-0.0197,0.4985,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-023658,EP-022058,BR-002207,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2679,22879.75,22877.75,22880.75,0.5,0.5,3,3,-0.022,0.4985,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-043410,EP-022073,BR-002208,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2680,22876.75,22875.25,22877.75,0.6667,0.6667,3,3,0.1397,0.4157,RECORDED_NOT_ACTIVATED,WIN
SETUP-015110,EP-022094,BR-002209,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2683,22878.0,22880.0,22876.75,0.625,0.625,3,3,-0.0862,0.5014,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-015162,EP-022095,BR-002210,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2683,22878.0,22880.0,22876.75,0.625,0.625,3,3,-0.0862,0.5014,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-015436,EP-022098,BR-002211,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2683,22878.0,22880.0,22876.75,0.625,0.625,3,3,-0.0243,0.5026,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-023660,EP-022101,BR-002212,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2683,22878.0,22880.0,22876.75,0.625,0.625,3,3,-0.0237,0.5026,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-043414,EP-022172,BR-002213,CONTINUATION,short,retest,continuation,SWING_HIGH_SWEEP_BELOW -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2690,22892.75,22894.25,22892.0,0.5,0.5,3,3,-0.2265,0.4561,RECORDED_NOT_ACTIVATED,WIN
SETUP-024987,EP-022323,BR-002214,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2697,22898.0,22896.5,22898.75,0.5,0.5,3,3,-0.0152,0.4985,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-021386,EP-022442,BR-002215,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2703,22905.25,22906.25,22904.75,0.5,0.5,3,3,-0.0056,0.5026,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-043401,EP-022447,BR-002216,CONTINUATION,short,retest,continuation,SWING_HIGH_SWEEP_BELOW -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2703,22901.25,22902.75,22900.5,0.5,0.5,3,3,-0.2339,0.4561,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-043419,EP-022448,BR-002217,CONTINUATION,short,retest,continuation,SWING_HIGH_SWEEP_BELOW -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2703,22902.0,22903.5,22901.25,0.5,0.5,3,3,-0.2339,0.4561,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-022860,EP-022477,BR-002218,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2707,22902.0,22903.25,22901.25,0.6,0.6,3,3,-0.0276,0.5026,RECORDED_NOT_ACTIVATED,LOSS
SETUP-022909,EP-022478,BR-002219,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2707,22902.0,22903.25,22901.25,0.6,0.6,3,3,-0.0276,0.5026,RECORDED_NOT_ACTIVATED,LOSS
SETUP-022862,EP-022539,BR-002220,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2716,22902.0,22903.25,22901.25,0.6,0.6,3,3,-0.0204,0.5026,RECORDED_NOT_ACTIVATED,LOSS
SETUP-022912,EP-022540,BR-002221,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2716,22902.0,22903.25,22901.25,0.6,0.6,3,3,-0.0204,0.5026,RECORDED_NOT_ACTIVATED,LOSS
SETUP-015639,EP-022554,BR-002222,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2722,22904.5,22903.5,22905.0,0.5,0.5,3,3,-0.0253,0.4985,RECORDED_NOT_ACTIVATED,WIN
SETUP-043426,EP-022549,BR-002223,CONTINUATION,long,retest,continuation,BULLISH_FVG_FORMED -> RETEST_LONG_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,2722,22904.0,22902.5,22904.75,0.5,0.5,2,2,-0.1474,0.6111,RECORDED_NOT_ACTIVATED,WIN
SETUP-042075,EP-022568,BR-002224,CONTINUATION,long,formation_close,continuation,VWAP_VWAP_BOUNCE_UP -> FORMATION_CLOSE_LONG_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,2725,22907.25,22905.97382808131,22908.0,0.5877,0.5877,2,2,-0.139,0.692,RECORDED_NOT_ACTIVATED,WIN
SETUP-025279,EP-022581,BR-002225,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2728,22907.0,22908.0,22906.5,0.5,0.5,3,3,-0.0428,0.5014,RECORDED_NOT_ACTIVATED,WIN
SETUP-043425,EP-022566,BR-002226,CONTINUATION,short,retest,continuation,SWING_HIGH_SWEEP_BELOW -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2729,22905.75,22907.25,22905.0,0.5,0.5,3,3,-0.2986,0.4561,RECORDED_NOT_ACTIVATED,WIN
SETUP-043417,EP-022546,BR-002227,CONTINUATION,short,retest,continuation,SWING_HIGH_SWEEP_ABOVE -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2730,22903.75,22905.25,22902.75,0.6667,0.6667,3,3,0.1,0.4286,RECORDED_NOT_ACTIVATED,WIN
SETUP-043427,EP-022608,BR-002228,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2730,22901.0,22899.5,22902.0,0.6667,0.6667,3,3,0.1098,0.4157,RECORDED_NOT_ACTIVATED,WIN
SETUP-022865,EP-022614,BR-002229,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2731,22902.75,22901.5,22903.75,0.8,0.8,3,3,-0.0166,0.4985,RECORDED_NOT_ACTIVATED,WIN
SETUP-022915,EP-022615,BR-002230,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2731,22902.75,22901.5,22903.75,0.8,0.8,3,3,-0.0166,0.4985,RECORDED_NOT_ACTIVATED,WIN
SETUP-016365,EP-022629,BR-002231,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2734,22900.25,22899.0,22901.0,0.6,0.6,3,3,-0.1091,0.5033,RECORDED_NOT_ACTIVATED,WIN
SETUP-039988,EP-022635,BR-002232,FADE,long,formation_close,fade,EQUAL_HIGHS_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2734,22900.25,22899.0,22901.0,0.6,0.6,1,1,0.1237,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-015751,EP-022649,BR-002233,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2740,22900.75,22899.75,22901.25,0.5,0.5,3,3,-0.017,0.4985,RECORDED_NOT_ACTIVATED,WIN
SETUP-024468,EP-022650,BR-002234,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2740,22900.75,22899.75,22901.25,0.5,0.5,3,3,-0.0159,0.4985,RECORDED_NOT_ACTIVATED,WIN
SETUP-024520,EP-022651,BR-002235,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2740,22900.75,22899.75,22901.25,0.5,0.5,3,3,-0.0159,0.4985,RECORDED_NOT_ACTIVATED,WIN
SETUP-024572,EP-022652,BR-002236,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2740,22900.75,22899.75,22901.25,0.5,0.5,3,3,-0.0159,0.4985,RECORDED_NOT_ACTIVATED,WIN
SETUP-025398,EP-022653,BR-002237,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2740,22900.75,22902.0,22900.0,0.6,0.6,3,3,-0.0922,0.5014,RECORDED_NOT_ACTIVATED,LOSS
SETUP-026008,EP-022654,BR-002238,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2740,22900.75,22902.0,22900.0,0.6,0.6,3,3,-0.0054,0.5026,RECORDED_NOT_ACTIVATED,LOSS
SETUP-022917,EP-022656,BR-002239,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2741,22902.25,22903.25,22901.25,1.0,1.0,3,3,-0.0204,0.5026,RECORDED_NOT_ACTIVATED,LOSS
SETUP-015642,EP-022658,BR-002240,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2742,22904.0,22905.75,22903.0,0.5714,0.5714,3,3,-0.0221,0.5026,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-024857,EP-022659,BR-002241,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2742,22904.0,22905.75,22903.0,0.5714,0.5714,3,3,-0.0811,0.5014,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-026052,EP-022660,BR-002242,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2742,22904.0,22905.75,22903.0,0.5714,0.5714,3,3,0.0048,0.5026,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-022919,EP-022683,BR-002243,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2746,22902.25,22903.75,22901.25,0.6667,0.6667,3,3,0.0038,0.5026,RECORDED_NOT_ACTIVATED,LOSS
SETUP-023758,EP-022684,BR-002244,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2746,22902.25,22903.75,22901.25,0.6667,0.6667,3,3,-0.0712,0.5014,RECORDED_NOT_ACTIVATED,LOSS
