branch_id,episode_id,hypothesis_id,terminal_status,terminal_reason,n_events
GBR-018439,GEP-004099,H_fvg_full_fill,EXPIRED,expiry,1
GBR-018440,GEP-004100,H_rb_reaction_continuation,EXPIRED,expiry,1
GBR-018441,GEP-004100,H_rb_fvg_fill_continuation,EXPIRED,expiry,1
GBR-018442,GEP-004100,H_rb_unresolved_fade,EXPIRED,expiry,1
GBR-018443,GEP-004101,H_liquidity_break_accept_continuation,EXPIRED,expiry,1
GBR-018444,GEP-004101,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-018445,GEP-004102,H_liquidity_break_accept_continuation,EXPIRED,expiry,1
GBR-018446,GEP-004102,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-018447,GEP-004103,H_liquidity_break_accept_continuation,EXPIRED,expiry,1
GBR-018448,GEP-004103,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-018451,GEP-004104,H_ifvg_retest,EXPIRED,expiry,3
GBR-018527,GEP-004105,H_vwap_break_accept_continuation,EXPIRED,inactive,1
GBR-018738,GEP-003713,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-018739,GEP-003713,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-018741,GEP-003715,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-018742,GEP-003715,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-018744,GEP-003757,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-018745,GEP-003757,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-018768,GEP-003758,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-018769,GEP-003758,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-018774,GEP-003716,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-018775,GEP-003716,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-018805,GEP-004179,H_rb_reaction_continuation,EXPIRED,inactive,1
GBR-018806,GEP-004179,H_rb_fvg_fill_continuation,EXPIRED,inactive,1
GBR-018807,GEP-004179,H_rb_unresolved_fade,EXPIRED,inactive,1
GBR-018810,GEP-004180,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-018812,GEP-004181,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-018833,GEP-004187,H_fvg_midpoint,EXPIRED,inactive,1
GBR-018834,GEP-004187,H_fvg_full_fill,EXPIRED,inactive,1
GBR-018898,GEP-004191,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-018900,GEP-004192,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-018903,GEP-004193,H_rb_unresolved_fade,UNRESOLVED,inactive,2
GBR-018910,GEP-004195,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-018916,GEP-004197,H_rb_unresolved_fade,UNRESOLVED,inactive,3
GBR-018922,GEP-004200,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-018924,GEP-004201,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-018992,GEP-004200,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-018993,GEP-004200,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-018995,GEP-004201,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-018996,GEP-004201,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-018998,GEP-004215,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019015,GEP-004220,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019017,GEP-004221,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019044,GEP-004228,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019053,GEP-004231,H_rb_unresolved_fade,UNRESOLVED,inactive,2
GBR-019059,GEP-004234,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019066,GEP-004236,H_fvg_first_touch,EXPIRED,inactive,1
GBR-019067,GEP-004236,H_fvg_first_fill,EXPIRED,inactive,1
GBR-019068,GEP-004236,H_fvg_midpoint,EXPIRED,inactive,1
GBR-019069,GEP-004236,H_fvg_full_fill,EXPIRED,inactive,1
GBR-019076,GEP-004237,H_fvg_full_fill,EXPIRED,inactive,1
GBR-019078,GEP-004238,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019080,GEP-004239,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019114,GEP-004232,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-019117,GEP-004246,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019150,GEP-004254,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019157,GEP-004256,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019161,GEP-004256,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-019162,GEP-004256,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-019172,GEP-004254,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-019173,GEP-004254,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-019176,GEP-004261,H_rb_reaction_continuation,EXPIRED,inactive,1
GBR-019177,GEP-004261,H_rb_fvg_fill_continuation,EXPIRED,inactive,1
GBR-019178,GEP-004261,H_rb_unresolved_fade,EXPIRED,inactive,1
GBR-019180,GEP-004262,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019186,GEP-004264,H_rb_unresolved_fade,UNRESOLVED,inactive,2
GBR-019193,GEP-004266,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019195,GEP-004267,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019222,GEP-004265,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-019223,GEP-004265,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-019237,GEP-004271,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019415,GEP-004310,H_fvg_first_fill,EXPIRED,inactive,1
GBR-019416,GEP-004310,H_fvg_midpoint,EXPIRED,inactive,1
GBR-019417,GEP-004310,H_fvg_full_fill,EXPIRED,inactive,1
GBR-019419,GEP-004311,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019424,GEP-004312,H_fvg_first_touch,EXPIRED,inactive,1
GBR-019425,GEP-004312,H_fvg_first_fill,EXPIRED,inactive,1
GBR-019426,GEP-004312,H_fvg_midpoint,EXPIRED,inactive,1
GBR-019427,GEP-004312,H_fvg_full_fill,EXPIRED,inactive,1
GBR-019430,GEP-004313,H_ifvg_retest,EXPIRED,inactive,3
GBR-019434,GEP-004314,H_fvg_midpoint,EXPIRED,inactive,1
GBR-019435,GEP-004314,H_fvg_full_fill,EXPIRED,inactive,1
GBR-019591,GEP-004347,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019619,GEP-004347,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-019620,GEP-004347,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-019635,GEP-004351,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-019638,GEP-004358,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019640,GEP-004359,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019653,GEP-004362,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019694,GEP-004371,H_rb_unresolved_fade,UNRESOLVED,inactive,2
GBR-019703,GEP-004373,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019705,GEP-004374,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-019816,GEP-004218,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-019817,GEP-004218,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-019819,GEP-004222,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-019820,GEP-004222,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-019822,GEP-004223,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-019823,GEP-004223,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-020034,GEP-004443,H_rb_unresolved_fade,UNRESOLVED,inactive,2
GBR-020046,GEP-004446,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020083,GEP-004453,H_rb_reaction_continuation,EXPIRED,inactive,1
GBR-020084,GEP-004453,H_rb_fvg_fill_continuation,EXPIRED,inactive,1
GBR-020085,GEP-004453,H_rb_unresolved_fade,EXPIRED,inactive,1
GBR-020087,GEP-004454,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020095,GEP-004457,H_fvg_first_touch,EXPIRED,inactive,1
GBR-020096,GEP-004457,H_fvg_first_fill,EXPIRED,inactive,1
GBR-020097,GEP-004457,H_fvg_midpoint,EXPIRED,inactive,1
GBR-020098,GEP-004457,H_fvg_full_fill,EXPIRED,inactive,1
GBR-020101,GEP-004458,H_ifvg_retest,EXPIRED,inactive,3
GBR-020105,GEP-004459,H_fvg_midpoint,EXPIRED,inactive,1
GBR-020106,GEP-004459,H_fvg_full_fill,EXPIRED,inactive,1
GBR-020108,GEP-004452,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-020111,GEP-004460,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020165,GEP-004474,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020169,GEP-004476,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020174,GEP-004476,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-020175,GEP-004476,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-020180,GEP-004477,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020227,GEP-004490,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020235,GEP-004485,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-020236,GEP-004485,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-020242,GEP-004495,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020553,GEP-004495,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-020554,GEP-004495,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-020557,GEP-004554,H_rb_unresolved_fade,UNRESOLVED,inactive,2
GBR-020572,GEP-004557,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020574,GEP-004558,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020581,GEP-004548,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-020582,GEP-004548,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-020810,GEP-004609,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020818,GEP-004611,H_rb_unresolved_fade,UNRESOLVED,inactive,3
GBR-020825,GEP-004613,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020827,GEP-004614,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020860,GEP-004625,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020862,GEP-004626,H_compression_false_expansion_fade,EXPIRED,inactive,1
GBR-020955,GEP-004647,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-020957,GEP-004609,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-020958,GEP-004609,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-020960,GEP-004613,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-020961,GEP-004613,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-020963,GEP-004625,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-020964,GEP-004625,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-020966,GEP-004645,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-020967,GEP-004645,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-020969,GEP-004647,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-020970,GEP-004647,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-020977,GEP-004614,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-020978,GEP-004614,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-020981,GEP-004649,H_ifvg_retest,EXPIRED,inactive,3
GBR-020985,GEP-004650,H_fvg_first_touch,EXPIRED,inactive,1
GBR-020986,GEP-004650,H_fvg_first_fill,EXPIRED,inactive,1
GBR-020987,GEP-004650,H_fvg_midpoint,EXPIRED,inactive,1
GBR-020988,GEP-004650,H_fvg_full_fill,EXPIRED,inactive,1
GBR-020990,GEP-004651,H_time_anchor_break_failed_fade,EXPIRED,inactive,1
GBR-020992,GEP-004652,H_time_anchor_break_failed_fade,EXPIRED,inactive,1
GBR-020994,GEP-004653,H_hist_level_break_failed_fade,EXPIRED,inactive,1
GBR-020996,GEP-004654,H_hist_level_break_failed_fade,EXPIRED,inactive,1
GBR-021000,GEP-004655,H_fvg_first_touch,EXPIRED,inactive,1
GBR-021001,GEP-004655,H_fvg_first_fill,EXPIRED,inactive,1
GBR-021002,GEP-004655,H_fvg_midpoint,EXPIRED,inactive,1
GBR-021003,GEP-004655,H_fvg_full_fill,EXPIRED,inactive,1
GBR-021005,GEP-004617,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-021008,GEP-004633,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-021011,GEP-004618,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-021014,GEP-004656,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-021619,GEP-004777,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-021621,GEP-004778,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-021627,GEP-004779,H_ifvg_retest,EXPIRED,inactive,3
GBR-021629,GEP-004780,H_fvg_first_touch,EXPIRED,inactive,1
GBR-021630,GEP-004780,H_fvg_first_fill,EXPIRED,inactive,1
GBR-021631,GEP-004780,H_fvg_midpoint,EXPIRED,inactive,1
GBR-021632,GEP-004780,H_fvg_full_fill,EXPIRED,inactive,1
GBR-021635,GEP-004781,H_ifvg_retest,EXPIRED,inactive,3
GBR-021637,GEP-004782,H_fvg_first_touch,EXPIRED,inactive,1
GBR-021638,GEP-004782,H_fvg_first_fill,EXPIRED,inactive,1
GBR-021639,GEP-004782,H_fvg_midpoint,EXPIRED,inactive,1
GBR-021640,GEP-004782,H_fvg_full_fill,EXPIRED,inactive,1
GBR-021643,GEP-004783,H_ifvg_retest,EXPIRED,inactive,3
GBR-021647,GEP-004784,H_fvg_midpoint,EXPIRED,inactive,1
GBR-021648,GEP-004784,H_fvg_full_fill,EXPIRED,inactive,1
GBR-021676,GEP-004792,H_fvg_first_touch,EXPIRED,inactive,1
GBR-021677,GEP-004792,H_fvg_first_fill,EXPIRED,inactive,1
GBR-021678,GEP-004792,H_fvg_midpoint,EXPIRED,inactive,1
GBR-021679,GEP-004792,H_fvg_full_fill,EXPIRED,inactive,1
GBR-021695,GEP-004794,H_fvg_full_fill,EXPIRED,inactive,1
GBR-021700,GEP-004795,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-021702,GEP-004796,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-021749,GEP-004809,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-021751,GEP-004810,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-021782,GEP-004790,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-021783,GEP-004790,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-021785,GEP-004809,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-021786,GEP-004809,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-021788,GEP-004810,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-021789,GEP-004810,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-021792,GEP-004819,H_rb_unresolved_fade,UNRESOLVED,inactive,2
GBR-021797,GEP-004821,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-021799,GEP-004822,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-021801,GEP-004821,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-021804,GEP-004822,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-021808,GEP-004823,H_rb_unresolved_fade,UNRESOLVED,inactive,2
GBR-021822,GEP-004827,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-021824,GEP-004828,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-021832,GEP-004830,H_compression_false_expansion_fade,EXPIRED,inactive,1
GBR-021894,GEP-004832,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-021901,GEP-004847,H_ifvg_retest,EXPIRED,inactive,3
GBR-021905,GEP-004848,H_fvg_first_touch,EXPIRED,inactive,1
GBR-021906,GEP-004848,H_fvg_first_fill,EXPIRED,inactive,1
GBR-021907,GEP-004848,H_fvg_midpoint,EXPIRED,inactive,1
GBR-021908,GEP-004848,H_fvg_full_fill,EXPIRED,inactive,1
GBR-021911,GEP-004849,H_ifvg_retest,EXPIRED,inactive,3
GBR-021915,GEP-004850,H_fvg_first_touch,EXPIRED,inactive,1
GBR-021916,GEP-004850,H_fvg_first_fill,EXPIRED,inactive,1
GBR-021917,GEP-004850,H_fvg_midpoint,EXPIRED,inactive,1
GBR-021918,GEP-004850,H_fvg_full_fill,EXPIRED,inactive,1
GBR-021920,GEP-004851,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-021922,GEP-004852,H_fvg_first_touch,EXPIRED,inactive,1
GBR-021923,GEP-004852,H_fvg_first_fill,EXPIRED,inactive,1
GBR-021924,GEP-004852,H_fvg_midpoint,EXPIRED,inactive,1
GBR-021925,GEP-004852,H_fvg_full_fill,EXPIRED,inactive,1
GBR-021930,GEP-004853,H_fvg_full_fill,EXPIRED,inactive,1
GBR-022099,GEP-004895,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-022116,GEP-004895,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022117,GEP-004895,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-022135,GEP-004904,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-022137,GEP-004905,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-022159,GEP-004905,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022160,GEP-004905,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-022170,GEP-004914,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-022197,GEP-004904,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022198,GEP-004904,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-022200,GEP-004914,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022201,GEP-004914,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-022206,GEP-004922,H_fvg_first_touch,EXPIRED,inactive,1
GBR-022207,GEP-004922,H_fvg_first_fill,EXPIRED,inactive,1
GBR-022208,GEP-004922,H_fvg_midpoint,EXPIRED,inactive,1
GBR-022209,GEP-004922,H_fvg_full_fill,EXPIRED,inactive,1
GBR-022212,GEP-004923,H_ifvg_retest,EXPIRED,inactive,3
GBR-022214,GEP-004924,H_fvg_first_touch,EXPIRED,inactive,1
GBR-022215,GEP-004924,H_fvg_first_fill,EXPIRED,inactive,1
GBR-022216,GEP-004924,H_fvg_midpoint,EXPIRED,inactive,1
GBR-022217,GEP-004924,H_fvg_full_fill,EXPIRED,inactive,1
GBR-022225,GEP-004925,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-022230,GEP-004919,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022233,GEP-004920,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022236,GEP-004888,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022239,GEP-004890,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022250,GEP-004927,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-022252,GEP-004928,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-022308,GEP-004927,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022309,GEP-004927,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-022311,GEP-004928,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022312,GEP-004928,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-022314,GEP-004941,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-022316,GEP-004942,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-022518,GEP-004987,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022520,GEP-004988,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022553,GEP-004997,H_fvg_full_fill,EXPIRED,expiry,1
GBR-022567,GEP-004998,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022574,GEP-005001,H_rb_unresolved_fade,UNRESOLVED,expiry,2
GBR-022578,GEP-005003,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022581,GEP-005004,H_ifvg_retest,EXPIRED,expiry,3
GBR-022587,GEP-005005,H_fvg_midpoint,EXPIRED,expiry,1
GBR-022588,GEP-005005,H_fvg_full_fill,EXPIRED,expiry,1
GBR-022590,GEP-005006,H_hist_level_break_failed_fade,EXPIRED,expiry,1
GBR-022592,GEP-005007,H_hist_level_break_failed_fade,EXPIRED,expiry,1
GBR-022594,GEP-005008,H_hist_level_break_failed_fade,EXPIRED,expiry,1
GBR-022596,GEP-005009,H_hist_level_break_failed_fade,EXPIRED,expiry,1
GBR-022598,GEP-005010,H_hist_level_break_failed_fade,EXPIRED,expiry,1
GBR-022600,GEP-005011,H_hist_level_break_failed_fade,EXPIRED,expiry,1
GBR-022602,GEP-005012,H_hist_level_break_failed_fade,EXPIRED,expiry,1
GBR-022670,GEP-005008,H_hist_level_sweep_reclaim_fade,EXPIRED,expiry,1
GBR-022671,GEP-005008,H_hist_level_sweep_accept_continuation,EXPIRED,expiry,1
GBR-022673,GEP-005024,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022680,GEP-005026,H_fvg_first_touch,EXPIRED,expiry,1
GBR-022681,GEP-005026,H_fvg_first_fill,EXPIRED,expiry,1
GBR-022682,GEP-005026,H_fvg_midpoint,EXPIRED,expiry,1
GBR-022683,GEP-005026,H_fvg_full_fill,EXPIRED,expiry,1
GBR-022685,GEP-005027,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022692,GEP-005029,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022694,GEP-005030,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022711,GEP-005036,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022713,GEP-005037,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022720,GEP-005040,H_compression_false_expansion_fade,EXPIRED,expiry,1
GBR-022722,GEP-005041,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022724,GEP-005041,H_liquidity_sweep_reclaim_fade,EXPIRED,expiry,1
GBR-022725,GEP-005041,H_liquidity_sweep_accept_continuation,EXPIRED,expiry,1
GBR-022727,GEP-005042,H_fvg_first_touch,EXPIRED,expiry,1
GBR-022728,GEP-005042,H_fvg_first_fill,EXPIRED,expiry,1
GBR-022729,GEP-005042,H_fvg_midpoint,EXPIRED,expiry,1
GBR-022730,GEP-005042,H_fvg_full_fill,EXPIRED,expiry,1
GBR-022732,GEP-005043,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022734,GEP-005044,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022760,GEP-005049,H_liquidity_sweep_reclaim_fade,EXPIRED,expiry,1
GBR-022763,GEP-005049,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022773,GEP-005053,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022775,GEP-005054,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022779,GEP-005056,H_compression_false_expansion_fade,EXPIRED,expiry,1
GBR-022805,GEP-005061,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022816,GEP-005064,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022818,GEP-005065,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022830,GEP-005069,H_liquidity_break_failed_fade,EXPIRED,expiry,1
GBR-022832,GEP-005067,H_liquidity_sweep_reclaim_fade,EXPIRED,expiry,1
GBR-022835,GEP-005018,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022836,GEP-005018,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-022838,GEP-005053,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022839,GEP-005053,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-022841,GEP-005061,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022842,GEP-005061,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-022844,GEP-005064,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022845,GEP-005064,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-022847,GEP-005019,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022848,GEP-005019,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-022850,GEP-005054,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022851,GEP-005054,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-022853,GEP-005065,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-022854,GEP-005065,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-022857,GEP-005071,H_rb_reaction_continuation,EXPIRED,inactive,1
GBR-022858,GEP-005071,H_rb_fvg_fill_continuation,EXPIRED,inactive,1
GBR-022859,GEP-005071,H_rb_unresolved_fade,EXPIRED,inactive,1
GBR-022863,GEP-005073,H_fvg_first_touch,EXPIRED,inactive,1
GBR-022864,GEP-005073,H_fvg_first_fill,EXPIRED,inactive,1
GBR-022865,GEP-005073,H_fvg_midpoint,EXPIRED,inactive,1
GBR-022866,GEP-005073,H_fvg_full_fill,EXPIRED,inactive,1
GBR-022868,GEP-005074,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-022887,GEP-005076,H_rb_reaction_continuation,EXPIRED,inactive,1
GBR-022888,GEP-005076,H_rb_fvg_fill_continuation,EXPIRED,inactive,1
GBR-022889,GEP-005076,H_rb_unresolved_fade,EXPIRED,inactive,1
GBR-022896,GEP-005077,H_fvg_full_fill,EXPIRED,inactive,1
GBR-022901,GEP-005079,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-022903,GEP-005080,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-022915,GEP-005083,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-022931,GEP-005087,H_rb_unresolved_fade,UNRESOLVED,inactive,2
