session,day,event_type,event_subtype
2025-07-14,2025-07-15,liquidity,EQUAL_LOWS_FIRST_TOUCH x65
2025-07-14,2025-07-15,liquidity,EQUAL_LOWS_RECLAIM x1275
2025-07-14,2025-07-15,liquidity,EQUAL_LOWS_REJECTION x1247
2025-07-14,2025-07-15,liquidity,EQUAL_LOWS_REVISIT x2636
2025-07-14,2025-07-15,liquidity,EQUAL_LOWS_SWEEP_ABOVE x629
2025-07-14,2025-07-15,liquidity,EQUAL_LOWS_SWEEP_BELOW x618
2025-07-14,2025-07-15,liquidity,SWING_HIGH_ACCEPTANCE_ABOVE x1206
2025-07-14,2025-07-15,liquidity,SWING_HIGH_ACCEPTANCE_BELOW x1349
2025-07-14,2025-07-15,liquidity,SWING_HIGH_BREAK x161
2025-07-14,2025-07-15,liquidity,SWING_HIGH_CONFIRMED x161
2025-07-14,2025-07-15,liquidity,SWING_HIGH_CONTINUATION x2190
2025-07-14,2025-07-15,liquidity,SWING_HIGH_EXACT_TOUCH x508
2025-07-14,2025-07-15,liquidity,SWING_HIGH_EXPIRY x144
2025-07-14,2025-07-15,liquidity,SWING_HIGH_FIRST_TOUCH x149
2025-07-14,2025-07-15,liquidity,SWING_HIGH_RECLAIM x3491
2025-07-14,2025-07-15,liquidity,SWING_HIGH_REJECTION x3167
2025-07-14,2025-07-15,liquidity,SWING_HIGH_REVISIT x7201
2025-07-14,2025-07-15,liquidity,SWING_HIGH_SWEEP_ABOVE x1552
2025-07-14,2025-07-15,liquidity,SWING_HIGH_SWEEP_BELOW x1615
2025-07-14,2025-07-15,liquidity,SWING_LOW_ACCEPTANCE_ABOVE x1248
2025-07-14,2025-07-15,liquidity,SWING_LOW_ACCEPTANCE_BELOW x1198
2025-07-14,2025-07-15,liquidity,SWING_LOW_BREAK x152
2025-07-14,2025-07-15,liquidity,SWING_LOW_CONFIRMED x152
2025-07-14,2025-07-15,liquidity,SWING_LOW_CONTINUATION x2081
2025-07-14,2025-07-15,liquidity,SWING_LOW_EXACT_TOUCH x441
2025-07-14,2025-07-15,liquidity,SWING_LOW_EXPIRY x141
2025-07-14,2025-07-15,liquidity,SWING_LOW_FIRST_TOUCH x157
2025-07-14,2025-07-15,liquidity,SWING_LOW_RECLAIM x3307
2025-07-14,2025-07-15,liquidity,SWING_LOW_REJECTION x3158
2025-07-14,2025-07-15,liquidity,SWING_LOW_REVISIT x6929
2025-07-14,2025-07-15,liquidity,SWING_LOW_SWEEP_ABOVE x1563
2025-07-14,2025-07-15,liquidity,SWING_LOW_SWEEP_BELOW x1595
2025-07-14,2025-07-15,rejection_block,BEARISH_RB_CONFIRMED x47
2025-07-14,2025-07-15,rejection_block,BEARISH_RB_EXACT_TOUCH x17
2025-07-14,2025-07-15,rejection_block,BEARISH_RB_FAILURE x21
2025-07-14,2025-07-15,rejection_block,BEARISH_RB_FORMED x68
2025-07-14,2025-07-15,rejection_block,BEARISH_RB_INVALIDATION x43
2025-07-14,2025-07-15,rejection_block,BEARISH_RB_REJECTION x141
2025-07-14,2025-07-15,rejection_block,BEARISH_RB_REVISIT x284
2025-07-14,2025-07-15,rejection_block,BEARISH_RB_TAP x46
2025-07-14,2025-07-15,rejection_block,BULLISH_RB_CONFIRMED x42
2025-07-14,2025-07-15,rejection_block,BULLISH_RB_EXACT_TOUCH x10
2025-07-14,2025-07-15,rejection_block,BULLISH_RB_EXPIRY x5
2025-07-14,2025-07-15,rejection_block,BULLISH_RB_FAILURE x24
2025-07-14,2025-07-15,rejection_block,BULLISH_RB_FORMED x66
2025-07-14,2025-07-15,rejection_block,BULLISH_RB_INVALIDATION x40
2025-07-14,2025-07-15,rejection_block,BULLISH_RB_REJECTION x104
2025-07-14,2025-07-15,rejection_block,BULLISH_RB_REVISIT x187
2025-07-14,2025-07-15,rejection_block,BULLISH_RB_TAP x42
2025-07-14,2025-07-15,structure,BEARISH_EXPANSION x40
2025-07-14,2025-07-15,structure,BULLISH_EXPANSION x33
2025-07-14,2025-07-15,structure,COMPRESSION x6
2025-07-14,2025-07-15,structure,STRUCT_BREAK x6
2025-07-14,2025-07-15,structure,STRUCT_CONTINUATION x2
2025-07-14,2025-07-15,structure,STRUCT_EXPANSION x1
2025-07-14,2025-07-15,structure,STRUCT_FAILED_CONTINUATION x4
2025-07-14,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_EXACT_TOUCH x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_REJECTION x6
2025-07-14,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_REVISIT x7
2025-07-14,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_SWEEP x6
2025-07-14,2025-07-15,time_anchor,ANCHOR_LONDON_OPEN_ACCEPTANCE_ABOVE x13
2025-07-14,2025-07-15,time_anchor,ANCHOR_LONDON_OPEN_ACCEPTANCE_BELOW x15
2025-07-14,2025-07-15,time_anchor,ANCHOR_LONDON_OPEN_BREAK x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_LONDON_OPEN_CONTINUATION x20
2025-07-14,2025-07-15,time_anchor,ANCHOR_LONDON_OPEN_EXACT_TOUCH x7
2025-07-14,2025-07-15,time_anchor,ANCHOR_LONDON_OPEN_EXPIRY x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_LONDON_OPEN_FIRST_TOUCH x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_LONDON_OPEN_FORMED x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_LONDON_OPEN_RECLAIM x36
2025-07-14,2025-07-15,time_anchor,ANCHOR_LONDON_OPEN_REJECTION x41
2025-07-14,2025-07-15,time_anchor,ANCHOR_LONDON_OPEN_REVISIT x86
2025-07-14,2025-07-15,time_anchor,ANCHOR_LONDON_OPEN_SWEEP x41
2025-07-14,2025-07-15,time_anchor,ANCHOR_MIDNIGHT_OPEN_ACCEPTANCE_ABOVE x8
2025-07-14,2025-07-15,time_anchor,ANCHOR_MIDNIGHT_OPEN_ACCEPTANCE_BELOW x6
2025-07-14,2025-07-15,time_anchor,ANCHOR_MIDNIGHT_OPEN_BREAK x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_MIDNIGHT_OPEN_CONTINUATION x8
2025-07-14,2025-07-15,time_anchor,ANCHOR_MIDNIGHT_OPEN_EXACT_TOUCH x5
2025-07-14,2025-07-15,time_anchor,ANCHOR_MIDNIGHT_OPEN_EXPIRY x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_MIDNIGHT_OPEN_FIRST_TOUCH x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_MIDNIGHT_OPEN_FORMED x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_MIDNIGHT_OPEN_RECLAIM x18
2025-07-14,2025-07-15,time_anchor,ANCHOR_MIDNIGHT_OPEN_REJECTION x15
2025-07-14,2025-07-15,time_anchor,ANCHOR_MIDNIGHT_OPEN_REVISIT x38
2025-07-14,2025-07-15,time_anchor,ANCHOR_MIDNIGHT_OPEN_SWEEP x15
2025-07-14,2025-07-15,time_anchor,ANCHOR_NY_SESSION_OPEN_ACCEPTANCE_BELOW x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_NY_SESSION_OPEN_BREAK x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_NY_SESSION_OPEN_CONTINUATION x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_NY_SESSION_OPEN_EXPIRY x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_NY_SESSION_OPEN_FIRST_TOUCH x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_NY_SESSION_OPEN_FORMED x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_NY_SESSION_OPEN_REJECTION x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_NY_SESSION_OPEN_REVISIT x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_NY_SESSION_OPEN_SWEEP x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0900_ACCEPTANCE_ABOVE x2
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0900_ACCEPTANCE_BELOW x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0900_BREAK x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0900_CONTINUATION x3
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0900_EXPIRY x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0900_FIRST_TOUCH x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0900_FORMED x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0900_RECLAIM x8
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0900_REJECTION x2
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0900_REVISIT x9
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0900_SWEEP x2
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0930_ACCEPTANCE_BELOW x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0930_BREAK x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0930_CONTINUATION x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0930_EXPIRY x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0930_FIRST_TOUCH x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0930_FORMED x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0930_REJECTION x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0930_REVISIT x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_0930_SWEEP x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_1000_ACCEPTANCE_ABOVE x10
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_1000_ACCEPTANCE_BELOW x8
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_1000_BREAK x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_1000_CONTINUATION x14
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_1000_EXACT_TOUCH x6
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_1000_EXPIRY x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_1000_FIRST_TOUCH x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_1000_FORMED x1
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_1000_RECLAIM x22
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_1000_REJECTION x20
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_1000_REVISIT x46
2025-07-14,2025-07-15,time_anchor,ANCHOR_OPEN_1000_SWEEP x20
2025-07-14,2025-07-15,vwap,VWAP_BAND_REJECT_M1_618 x25
2025-07-14,2025-07-15,vwap,VWAP_BAND_REJECT_M2_618 x8
2025-07-14,2025-07-15,vwap,VWAP_BAND_REJECT_P1_618 x37
2025-07-14,2025-07-15,vwap,VWAP_BAND_REJECT_P2_618 x4
2025-07-14,2025-07-15,vwap,VWAP_BAND_REJECT_P3_618 x1
2025-07-14,2025-07-15,vwap,VWAP_VWAP x33
2025-07-14,2025-07-15,vwap,VWAP_VWAP_ABOVE x12
2025-07-14,2025-07-15,vwap,VWAP_VWAP_BELOW x17
2025-07-14,2025-07-15,vwap,VWAP_VWAP_BOUNCE_DOWN x51
2025-07-14,2025-07-15,vwap,VWAP_VWAP_BOUNCE_UP x39
2025-07-14,2025-07-15,vwap,VWAP_VWAP_DOWN x24
2025-07-14,2025-07-15,vwap,VWAP_VWAP_UP x24
2025-07-15,2025-07-15,displacement,BAD_BEARISH_DISPLACEMENT x5
2025-07-15,2025-07-15,displacement,BAD_BULLISH_DISPLACEMENT x8
2025-07-15,2025-07-15,displacement,DISPLACEMENT_CONTINUATION x60
2025-07-15,2025-07-15,displacement,DISPLACEMENT_FAILED_CONTINUATION x18
2025-07-15,2025-07-15,displacement,GOOD_BEARISH_DISPLACEMENT x17
2025-07-15,2025-07-15,displacement,GOOD_BULLISH_DISPLACEMENT x23
2025-07-15,2025-07-15,displacement,MIXED_BEARISH_DISPLACEMENT x52
2025-07-15,2025-07-15,displacement,MIXED_BULLISH_DISPLACEMENT x44
2025-07-15,2025-07-15,fvg,BEARISH_FVG_CONTINUATION x3
2025-07-15,2025-07-15,fvg,BEARISH_FVG_EXACT_TOUCH x9
2025-07-15,2025-07-15,fvg,BEARISH_FVG_EXPIRY x10
2025-07-15,2025-07-15,fvg,BEARISH_FVG_FAILURE x35
2025-07-15,2025-07-15,fvg,BEARISH_FVG_FIRST_FILL x36
2025-07-15,2025-07-15,fvg,BEARISH_FVG_FIRST_TOUCH x36
2025-07-15,2025-07-15,fvg,BEARISH_FVG_FORMED x37
2025-07-15,2025-07-15,fvg,BEARISH_FVG_FULL_FILL x34
2025-07-15,2025-07-15,fvg,BEARISH_FVG_MIDPOINT x35
2025-07-15,2025-07-15,fvg,BEARISH_FVG_REVISIT x112
2025-07-15,2025-07-15,fvg,BULLISH_FVG_EXACT_TOUCH x11
2025-07-15,2025-07-15,fvg,BULLISH_FVG_FAILURE x39
2025-07-15,2025-07-15,fvg,BULLISH_FVG_FIRST_FILL x44
2025-07-15,2025-07-15,fvg,BULLISH_FVG_FIRST_TOUCH x44
2025-07-15,2025-07-15,fvg,BULLISH_FVG_FORMED x45
2025-07-15,2025-07-15,fvg,BULLISH_FVG_FULL_FILL x41
2025-07-15,2025-07-15,fvg,BULLISH_FVG_MIDPOINT x44
2025-07-15,2025-07-15,fvg,BULLISH_FVG_REVISIT x131
2025-07-15,2025-07-15,hist_level,PREV_DAY_LOW_EXACT_TOUCH x1
2025-07-15,2025-07-15,hist_level,PREV_DAY_LOW_FIRST_TOUCH x1
2025-07-15,2025-07-15,ifvg,BEARISH_IFVG_ACTIVATION x39
2025-07-15,2025-07-15,ifvg,BEARISH_IFVG_EXPIRY x11
2025-07-15,2025-07-15,ifvg,BEARISH_IFVG_FIRST_TOUCH x36
2025-07-15,2025-07-15,ifvg,BEARISH_IFVG_REINVERSION x38
2025-07-15,2025-07-15,ifvg,BEARISH_IFVG_REJECTION x75
2025-07-15,2025-07-15,ifvg,BEARISH_IFVG_REVISIT x123
2025-07-15,2025-07-15,ifvg,BULLISH_IFVG_ACTIVATION x35
2025-07-15,2025-07-15,ifvg,BULLISH_IFVG_FIRST_TOUCH x33
2025-07-15,2025-07-15,ifvg,BULLISH_IFVG_REINVERSION x30
2025-07-15,2025-07-15,ifvg,BULLISH_IFVG_REJECTION x76
2025-07-15,2025-07-15,ifvg,BULLISH_IFVG_REVISIT x186
2025-07-15,2025-07-15,liquidity,EQUAL_HIGHS_ACCEPTANCE_ABOVE x171
2025-07-15,2025-07-15,liquidity,EQUAL_HIGHS_ACCEPTANCE_BELOW x201
2025-07-15,2025-07-15,liquidity,EQUAL_HIGHS_BREAK x32
2025-07-15,2025-07-15,liquidity,EQUAL_HIGHS_CONFIRMED x32
2025-07-15,2025-07-15,liquidity,EQUAL_HIGHS_CONTINUATION x316
2025-07-15,2025-07-15,liquidity,EQUAL_HIGHS_EXACT_TOUCH x58
2025-07-15,2025-07-15,liquidity,EQUAL_HIGHS_EXPIRY x23
2025-07-15,2025-07-15,liquidity,EQUAL_HIGHS_FIRST_TOUCH x30
2025-07-15,2025-07-15,liquidity,EQUAL_HIGHS_RECLAIM x444
2025-07-15,2025-07-15,liquidity,EQUAL_HIGHS_REJECTION x417
2025-07-15,2025-07-15,liquidity,EQUAL_HIGHS_REVISIT x906
2025-07-15,2025-07-15,liquidity,EQUAL_HIGHS_SWEEP_ABOVE x205
2025-07-15,2025-07-15,liquidity,EQUAL_HIGHS_SWEEP_BELOW x212
2025-07-15,2025-07-15,liquidity,EQUAL_LOWS_ACCEPTANCE_ABOVE x203
2025-07-15,2025-07-15,liquidity,EQUAL_LOWS_ACCEPTANCE_BELOW x178
2025-07-15,2025-07-15,liquidity,EQUAL_LOWS_BREAK x28
2025-07-15,2025-07-15,liquidity,EQUAL_LOWS_CONFIRMED x28
2025-07-15,2025-07-15,liquidity,EQUAL_LOWS_CONTINUATION x338
2025-07-15,2025-07-15,liquidity,EQUAL_LOWS_EXACT_TOUCH x63
2025-07-15,2025-07-15,liquidity,EQUAL_LOWS_EXPIRY x28
2025-07-15,2025-07-15,liquidity,EQUAL_LOWS_FIRST_TOUCH x26
2025-07-15,2025-07-15,liquidity,EQUAL_LOWS_RECLAIM x467
2025-07-15,2025-07-15,liquidity,EQUAL_LOWS_REJECTION x449
2025-07-15,2025-07-15,liquidity,EQUAL_LOWS_REVISIT x956
2025-07-15,2025-07-15,liquidity,EQUAL_LOWS_SWEEP_ABOVE x220
2025-07-15,2025-07-15,liquidity,EQUAL_LOWS_SWEEP_BELOW x229
2025-07-15,2025-07-15,liquidity,SWING_HIGH_ACCEPTANCE_ABOVE x334
2025-07-15,2025-07-15,liquidity,SWING_HIGH_ACCEPTANCE_BELOW x404
2025-07-15,2025-07-15,liquidity,SWING_HIGH_BREAK x56
2025-07-15,2025-07-15,liquidity,SWING_HIGH_CONFIRMED x56
2025-07-15,2025-07-15,liquidity,SWING_HIGH_CONTINUATION x625
2025-07-15,2025-07-15,liquidity,SWING_HIGH_EXACT_TOUCH x251
2025-07-15,2025-07-15,liquidity,SWING_HIGH_EXPIRY x60
2025-07-15,2025-07-15,liquidity,SWING_HIGH_FIRST_TOUCH x55
2025-07-15,2025-07-15,liquidity,SWING_HIGH_RECLAIM x942
2025-07-15,2025-07-15,liquidity,SWING_HIGH_REJECTION x761
2025-07-15,2025-07-15,liquidity,SWING_HIGH_REVISIT x1929
2025-07-15,2025-07-15,liquidity,SWING_HIGH_SWEEP_ABOVE x394
2025-07-15,2025-07-15,liquidity,SWING_HIGH_SWEEP_BELOW x367
2025-07-15,2025-07-15,liquidity,SWING_LOW_ACCEPTANCE_ABOVE x425
2025-07-15,2025-07-15,liquidity,SWING_LOW_ACCEPTANCE_BELOW x365
2025-07-15,2025-07-15,liquidity,SWING_LOW_BREAK x57
2025-07-15,2025-07-15,liquidity,SWING_LOW_CONFIRMED x57
2025-07-15,2025-07-15,liquidity,SWING_LOW_CONTINUATION x696
2025-07-15,2025-07-15,liquidity,SWING_LOW_EXACT_TOUCH x289
2025-07-15,2025-07-15,liquidity,SWING_LOW_EXPIRY x62
2025-07-15,2025-07-15,liquidity,SWING_LOW_FIRST_TOUCH x54
2025-07-15,2025-07-15,liquidity,SWING_LOW_RECLAIM x1001
2025-07-15,2025-07-15,liquidity,SWING_LOW_REJECTION x791
2025-07-15,2025-07-15,liquidity,SWING_LOW_REVISIT x2061
2025-07-15,2025-07-15,liquidity,SWING_LOW_SWEEP_ABOVE x370
2025-07-15,2025-07-15,liquidity,SWING_LOW_SWEEP_BELOW x421
2025-07-15,2025-07-15,rejection_block,BEARISH_RB_CONFIRMED x8
2025-07-15,2025-07-15,rejection_block,BEARISH_RB_EXACT_TOUCH x4
2025-07-15,2025-07-15,rejection_block,BEARISH_RB_EXPIRY x5
2025-07-15,2025-07-15,rejection_block,BEARISH_RB_FAILURE x7
2025-07-15,2025-07-15,rejection_block,BEARISH_RB_FORMED x15
2025-07-15,2025-07-15,rejection_block,BEARISH_RB_INVALIDATION x6
2025-07-15,2025-07-15,rejection_block,BEARISH_RB_REJECTION x9
2025-07-15,2025-07-15,rejection_block,BEARISH_RB_REVISIT x15
2025-07-15,2025-07-15,rejection_block,BEARISH_RB_TAP x8
2025-07-15,2025-07-15,rejection_block,BULLISH_RB_CONFIRMED x13
2025-07-15,2025-07-15,rejection_block,BULLISH_RB_EXACT_TOUCH x4
2025-07-15,2025-07-15,rejection_block,BULLISH_RB_FAILURE x6
2025-07-15,2025-07-15,rejection_block,BULLISH_RB_FORMED x19
2025-07-15,2025-07-15,rejection_block,BULLISH_RB_INVALIDATION x13
2025-07-15,2025-07-15,rejection_block,BULLISH_RB_REJECTION x24
2025-07-15,2025-07-15,rejection_block,BULLISH_RB_REVISIT x63
2025-07-15,2025-07-15,rejection_block,BULLISH_RB_TAP x12
2025-07-15,2025-07-15,structure,BEARISH_EXPANSION x15
2025-07-15,2025-07-15,structure,BULLISH_EXPANSION x11
2025-07-15,2025-07-15,structure,COMPRESSION x2
2025-07-15,2025-07-15,structure,STRUCT_BREAK x2
2025-07-15,2025-07-15,structure,STRUCT_CONTINUATION x1
2025-07-15,2025-07-15,structure,STRUCT_FAILED_CONTINUATION x1
2025-07-15,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_ACCEPTANCE_ABOVE x10
2025-07-15,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_ACCEPTANCE_BELOW x11
2025-07-15,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_BREAK x1
2025-07-15,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_CONTINUATION x15
2025-07-15,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_EXACT_TOUCH x3
2025-07-15,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_EXPIRY x1
2025-07-15,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_FIRST_TOUCH x1
2025-07-15,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_FORMED x1
2025-07-15,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_RECLAIM x24
2025-07-15,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_REJECTION x17
2025-07-15,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_REVISIT x44
2025-07-15,2025-07-15,time_anchor,ANCHOR_ASIA_OPEN_SWEEP x17
2025-07-15,2025-07-15,vwap,VWAP_BAND_REJECT_M1_618 x10
2025-07-15,2025-07-15,vwap,VWAP_BAND_REJECT_M2_618 x3
2025-07-15,2025-07-15,vwap,VWAP_BAND_REJECT_M3_618 x5
2025-07-15,2025-07-15,vwap,VWAP_BAND_REJECT_P1_618 x8
2025-07-15,2025-07-15,vwap,VWAP_BAND_REJECT_P2_618 x5
2025-07-15,2025-07-15,vwap,VWAP_BAND_REJECT_P3_618 x4
2025-07-15,2025-07-15,vwap,VWAP_VWAP x18
2025-07-15,2025-07-15,vwap,VWAP_VWAP_ABOVE x6
2025-07-15,2025-07-15,vwap,VWAP_VWAP_BELOW x6
2025-07-15,2025-07-15,vwap,VWAP_VWAP_BOUNCE_DOWN x23
2025-07-15,2025-07-15,vwap,VWAP_VWAP_BOUNCE_UP x22
2025-07-15,2025-07-15,vwap,VWAP_VWAP_DOWN x11
2025-07-15,2025-07-15,vwap,VWAP_VWAP_UP x11
2025-07-15,2025-07-16,displacement,BAD_BEARISH_DISPLACEMENT x10
2025-07-15,2025-07-16,displacement,BAD_BULLISH_DISPLACEMENT x8
2025-07-15,2025-07-16,displacement,DISPLACEMENT_CONTINUATION x163
2025-07-15,2025-07-16,displacement,DISPLACEMENT_FAILED_CONTINUATION x33
2025-07-15,2025-07-16,displacement,GOOD_BEARISH_DISPLACEMENT x55
2025-07-15,2025-07-16,displacement,GOOD_BULLISH_DISPLACEMENT x44
2025-07-15,2025-07-16,displacement,MIXED_BEARISH_DISPLACEMENT x134
2025-07-15,2025-07-16,displacement,MIXED_BULLISH_DISPLACEMENT x134
2025-07-15,2025-07-16,fvg,BEARISH_FVG_CONTINUATION x2
2025-07-15,2025-07-16,fvg,BEARISH_FVG_EXACT_TOUCH x14
2025-07-15,2025-07-16,fvg,BEARISH_FVG_EXPIRY x5
2025-07-15,2025-07-16,fvg,BEARISH_FVG_FAILURE x95
2025-07-15,2025-07-16,fvg,BEARISH_FVG_FIRST_FILL x97
2025-07-15,2025-07-16,fvg,BEARISH_FVG_FIRST_TOUCH x97
2025-07-15,2025-07-16,fvg,BEARISH_FVG_FORMED x96
2025-07-15,2025-07-16,fvg,BEARISH_FVG_FULL_FILL x97
2025-07-15,2025-07-16,fvg,BEARISH_FVG_MIDPOINT x96
2025-07-15,2025-07-16,fvg,BEARISH_FVG_REVISIT x376
2025-07-15,2025-07-16,fvg,BULLISH_FVG_EXACT_TOUCH x24
2025-07-15,2025-07-16,fvg,BULLISH_FVG_FAILURE x112
2025-07-15,2025-07-16,fvg,BULLISH_FVG_FIRST_FILL x111
2025-07-15,2025-07-16,fvg,BULLISH_FVG_FIRST_TOUCH x111
2025-07-15,2025-07-16,fvg,BULLISH_FVG_FORMED x119
2025-07-15,2025-07-16,fvg,BULLISH_FVG_FULL_FILL x111
2025-07-15,2025-07-16,fvg,BULLISH_FVG_MIDPOINT x110
2025-07-15,2025-07-16,fvg,BULLISH_FVG_REVISIT x425
2025-07-15,2025-07-16,hist_level,HL_0900_HIGH_ACCEPTANCE_ABOVE x3
2025-07-15,2025-07-16,hist_level,HL_0900_HIGH_ACCEPTANCE_BELOW x7
2025-07-15,2025-07-16,hist_level,HL_0900_HIGH_BREAK x1
2025-07-15,2025-07-16,hist_level,HL_0900_HIGH_CONTINUATION x9
2025-07-15,2025-07-16,hist_level,HL_0900_HIGH_EXACT_TOUCH x3
2025-07-15,2025-07-16,hist_level,HL_0900_HIGH_EXPIRY x1
2025-07-15,2025-07-16,hist_level,HL_0900_HIGH_FIRST_TOUCH x1
2025-07-15,2025-07-16,hist_level,HL_0900_HIGH_FORMED x1
2025-07-15,2025-07-16,hist_level,HL_0900_HIGH_RECLAIM x14
2025-07-15,2025-07-16,hist_level,HL_0900_HIGH_REJECTION x14
2025-07-15,2025-07-16,hist_level,HL_0900_HIGH_REVISIT x31
2025-07-15,2025-07-16,hist_level,HL_0900_HIGH_SWEEP_ABOVE x11
2025-07-15,2025-07-16,hist_level,HL_0900_HIGH_SWEEP_BELOW x3
2025-07-15,2025-07-16,hist_level,HL_0900_LOW_ACCEPTANCE_ABOVE x7
2025-07-15,2025-07-16,hist_level,HL_0900_LOW_ACCEPTANCE_BELOW x7
2025-07-15,2025-07-16,hist_level,HL_0900_LOW_BREAK x1
2025-07-15,2025-07-16,hist_level,HL_0900_LOW_CONTINUATION x14
2025-07-15,2025-07-16,hist_level,HL_0900_LOW_EXACT_TOUCH x5
2025-07-15,2025-07-16,hist_level,HL_0900_LOW_EXPIRY x1
2025-07-15,2025-07-16,hist_level,HL_0900_LOW_FIRST_TOUCH x1
2025-07-15,2025-07-16,hist_level,HL_0900_LOW_FORMED x1
2025-07-15,2025-07-16,hist_level,HL_0900_LOW_RECLAIM x18
2025-07-15,2025-07-16,hist_level,HL_0900_LOW_REJECTION x20
2025-07-15,2025-07-16,hist_level,HL_0900_LOW_REVISIT x47
2025-07-15,2025-07-16,hist_level,HL_0900_LOW_SWEEP_ABOVE x6
2025-07-15,2025-07-16,hist_level,HL_0900_LOW_SWEEP_BELOW x14
2025-07-15,2025-07-16,hist_level,HL_0930_HIGH_ACCEPTANCE_ABOVE x2
2025-07-15,2025-07-16,hist_level,HL_0930_HIGH_ACCEPTANCE_BELOW x2
2025-07-15,2025-07-16,hist_level,HL_0930_HIGH_BREAK x1
2025-07-15,2025-07-16,hist_level,HL_0930_HIGH_CONTINUATION x4
2025-07-15,2025-07-16,hist_level,HL_0930_HIGH_EXACT_TOUCH x1
2025-07-15,2025-07-16,hist_level,HL_0930_HIGH_EXPIRY x1
2025-07-15,2025-07-16,hist_level,HL_0930_HIGH_FIRST_TOUCH x1
2025-07-15,2025-07-16,hist_level,HL_0930_HIGH_FORMED x1
2025-07-15,2025-07-16,hist_level,HL_0930_HIGH_RECLAIM x4
2025-07-15,2025-07-16,hist_level,HL_0930_HIGH_REJECTION x4
2025-07-15,2025-07-16,hist_level,HL_0930_HIGH_REVISIT x8
2025-07-15,2025-07-16,hist_level,HL_0930_HIGH_SWEEP_ABOVE x2
