config_id,family,source,desc,status,trades,per_week,pf0,pf1,pf2,net0,net1,net2,mdd1,posyr0,posyr1,posyr2
A00088,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 2SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=vwap",EVALUATED,1924,4.618655692729767,0.9875934236867996,0.8256149835287521,0.6891705326950854,-10.36199394161057,-157.2058253869111,-304.0496568322119,-180.9374143688274,4,3,3
A00089,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 2SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=1R",EVALUATED,5822,13.956849315068492,1.0503067080693265,0.9002128725925983,0.770172333262572,141.09166999361497,-301.402512978456,-743.8966959505273,-401.2716045410313,5,1,1
A00090,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 2SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=2R",EVALUATED,5841,14.002397260273971,1.0813330732638406,0.9625778427821707,0.8597508483284574,296.62439202120186,-147.02439202281448,-590.6731760668322,-282.6785925338719,6,2,1
A00091,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=5b) -> next bar, tgt=vwap",EVALUATED,3329,7.983213429256595,0.8764861666427182,0.774908780177038,0.6874068652177281,-264.50962137221114,-518.5420110016532,-772.5744006310958,-545.2501960348679,2,1,0
A00092,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=5b) -> next bar, tgt=1R",EVALUATED,6015,14.419520547945204,0.9422031149128083,0.8029794492461322,0.6829453653902307,-177.7607834897534,-654.2871730352339,-1130.813562580715,-656.4330063685794,2,0,0
A00093,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=5b) -> next bar, tgt=2R",EVALUATED,6135,14.707191780821917,0.9548076599523807,0.8474281581157471,0.7548854224057869,-182.8644700928648,-666.6389416784677,-1150.4134132640722,-676.3698142150199,2,0,0
A00094,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=vwap",EVALUATED,570,1.3678436750085705,0.9709246535496603,0.863373212877817,0.7701909927034498,-9.798243994558241,-49.337344535069775,-88.87644507558142,-75.87936884017873,4,3,1
A00095,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=1R",EVALUATED,2593,6.2160958904109584,1.0353225931393404,0.8837845495874407,0.7528616686718685,44.615027628276934,-158.31800850632933,-361.2510446409358,-171.02110568721312,6,0,0
A00096,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=2R",EVALUATED,2601,6.235273972602739,1.0664065699961665,0.9465498054460576,0.8430846764408825,108.86722872262968,-94.54490989565065,-297.9570485139317,-151.81204850923962,5,3,1
A00097,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=vwap",EVALUATED,241,0.5785322359396434,1.0808979428147314,0.8872589084257111,0.7269366650646196,7.732495034041406,-11.700801279271587,-31.134097592584624,-29.403782491407846,5,4,2
A00098,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=1R",EVALUATED,1976,4.736986301369862,1.0584168841787178,0.8989147513481128,0.7618501512565585,55.544832911354476,-103.97158123999712,-263.48799539134893,-118.21688831709247,6,0,0
A00099,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=2R",EVALUATED,1984,4.756164383561644,1.095849049207887,0.9691774081535746,0.8603881116717922,118.70470038066088,-41.30311691179388,-201.31093420424915,-98.63804406562892,6,3,1
A00100,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=15b) -> next bar, tgt=vwap",EVALUATED,3566,8.551558752997602,0.8909008575102821,0.7902782562774447,0.7034110705610843,-252.54963222194812,-521.8861748552482,-791.2227174885488,-570.5195324905545,2,1,0
A00101,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=15b) -> next bar, tgt=1R",EVALUATED,6255,14.994863013698629,0.9408371173284584,0.802658925309797,0.6834074585915921,-189.29905340334656,-681.4155519205101,-1173.5320504376743,-683.5613852538665,1,0,0
A00102,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=15b) -> next bar, tgt=2R",EVALUATED,6376,15.284931506849315,0.9548564260282794,0.8480443298675203,0.7559045436715944,-189.6790774550178,-689.091035377812,-1188.5029933006078,-696.5077020445069,3,0,0
A00103,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=15b)->EMA1m cross -> next bar, tgt=vwap",EVALUATED,678,1.62701405553651,1.0066757995487532,0.9001822754786077,0.8074628514652108,2.731244428145615,-43.71228610427262,-90.15581663669093,-75.32913225469302,6,5,1
A00104,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=15b)->EMA1m cross -> next bar, tgt=1R",EVALUATED,2703,6.479794520547945,1.0341445184922777,0.8837341106308966,0.7536761480376021,44.95428216027842,-165.02401561149549,-375.0023133832696,-176.7384912278056,6,0,0
A00105,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=15b)->EMA1m cross -> next bar, tgt=2R",EVALUATED,2710,6.496575342465753,1.0642159719036188,0.9452241805388184,0.8423995431294257,109.58685219453807,-100.80114498707748,-311.1891421686938,-145.9496560702308,5,2,0
A00106,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=vwap",EVALUATED,253,0.6073388203017833,1.0063996123045458,0.827390768321219,0.6794877318452113,0.6692927868503986,-19.570336380052687,-39.80996554695581,-34.69216682993754,5,4,2
A00107,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=1R",EVALUATED,1988,4.765753424657534,1.055901923303182,0.8969345928717286,0.760303950826256,53.544832911354476,-106.77791409358719,-267.1006610985291,-120.89337620944214,6,0,0
A00108,A_native,NATIVE_SEQUENCE,"VWAP(MIDNIGHT_0000) 3SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=2R",EVALUATED,1996,4.784931506849315,1.0943647387022615,0.9679706774629948,0.859398203938769,117.62136704732757,-43.19278309871731,-204.00693324476265,-100.31453195797869,6,3,1
A00109,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=5b) -> next bar, tgt=vwap",EVALUATED,43754,104.85381718589524,0.9601789845959637,0.8290238024940466,0.7156351064577362,-934.2041860075473,-4319.7192774649975,-7705.234368922453,-4365.49828225915,1,0,0
A00110,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=5b) -> next bar, tgt=1R",EVALUATED,54945,131.67237247517974,1.001291979564052,0.8565695019745649,0.7313912727287057,35.34234466999787,-4229.582248681238,-8494.506842032479,-4252.3118507515555,3,0,0
A00111,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=5b) -> next bar, tgt=2R",EVALUATED,56107,134.4570352618966,0.9859585329808506,0.8786500740838401,0.7858040481177024,-521.6389652231258,-4858.6589509527275,-9195.678936682343,-4946.868585537312,4,0,0
A00112,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=vwap",EVALUATED,24085,57.71824717562479,0.9626256731347361,0.836573076043751,0.7272279546941521,-489.76335934234737,-2302.2295664156877,-4114.695773489031,-2331.417978279973,3,0,0
A00113,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=1R",EVALUATED,35098,84.11023622047244,1.0268258662558085,0.8853917096692692,0.7621787263025482,462.76332715436797,-2123.1203451053307,-4709.00401736503,-2158.7753207537,7,0,0
A00114,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=2R",EVALUATED,35478,85.02088325915783,1.003202102498211,0.8987495146500272,0.8077809906387482,74.64818433709908,-2535.0062780216467,-5144.660740380401,-2631.818079966152,5,0,0
A00115,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=vwap",EVALUATED,9734,23.334931506849312,0.9417067285841779,0.8212086676950139,0.7167237061788366,-313.8146543572137,-1034.3518104354862,-1754.88896651376,-1059.7741513666897,2,0,0
A00116,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=1R",EVALUATED,19540,46.826429305032526,1.0320252674765198,0.8948919990483849,0.7748265140905326,306.75067099958306,-1078.2704762024248,-2463.2916234044333,-1122.936669982404,6,0,0
A00117,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=2R",EVALUATED,19630,47.04210886682643,1.0163561672108237,0.9138360377579061,0.8241330137847174,209.34478993534037,-1181.5005277858152,-2572.345845506975,-1277.35666487781,6,0,0
A00118,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=15b) -> next bar, tgt=vwap",EVALUATED,56657,135.77507702841493,0.9664687350360898,0.8359287105078855,0.7226346451306356,-998.521964530363,-5251.2469163798405,-9503.971868229324,-5282.37560700986,2,0,0
A00119,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=15b) -> next bar, tgt=1R",EVALUATED,69424,166.37042108866828,1.0012561112842795,0.8602499938090524,0.7378263064986617,43.40936126851672,-5195.746736136334,-10434.90283354119,-5223.965355867766,5,0,0
A00120,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=15b) -> next bar, tgt=2R",EVALUATED,70595,169.17665183156453,0.9883618785602718,0.8833761274182614,0.7922218224306351,-543.1375622282987,-5854.967523709984,-11166.797485191684,-5942.43941830003,3,0,0
A00121,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=15b)->EMA1m cross -> next bar, tgt=vwap",EVALUATED,33555,80.41252995549469,0.9707515337553545,0.8455340071005472,0.7363939918158559,-520.2833227887511,-2946.5815160386783,-5372.879709288609,-2966.9729030477683,4,0,0
A00122,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=15b)->EMA1m cross -> next bar, tgt=1R",EVALUATED,46508,111.45361177678878,1.0203532943097007,0.8840039820841364,0.7647391724984464,466.6571824366756,-2849.832003908441,-6166.32119025356,-2884.5391541034423,7,0,0
A00123,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=15b)->EMA1m cross -> next bar, tgt=2R",EVALUATED,46882,112.34988017802122,1.0029234147000938,0.9014748967329367,0.8127765432978539,89.9756681573462,-3249.940808862428,-6589.857285882214,-3311.6404819440872,5,0,0
A00124,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=vwap",EVALUATED,12643,30.308561643835613,0.9564552370698084,0.8361613837547917,0.7314326700923452,-298.27167899133883,-1203.5891262388782,-2108.906573486419,-1238.5165895943421,3,0,0
A00125,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=1R",EVALUATED,24125,57.8141047586443,1.030361683534162,0.8971910542943804,0.7801793426433585,359.04536971765936,-1299.6688199135106,-2958.3830095446815,-1331.2458095234304,6,0,0
A00126,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 1SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=2R",EVALUATED,24214,58.02738788086272,1.023372267326112,0.9227613839008636,0.8344305062672063,367.104003985213,-1297.3810578843372,-2961.866119753893,-1352.5756308133532,6,0,0
A00127,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=5b) -> next bar, tgt=vwap",EVALUATED,28656,68.67237247517973,0.963943347873873,0.8538301127632482,0.7585380966162794,-659.3375240397816,-2879.1173819414885,-5098.8972398432,-2878.745596460077,2,0,0
A00128,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=5b) -> next bar, tgt=1R",EVALUATED,31922,76.49914412872305,0.9818482322334035,0.8389646316472174,0.7155163617998147,-291.363576593517,-2788.1314802854617,-5284.899383977408,-2788.7728351058154,3,0,0
A00129,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=5b) -> next bar, tgt=2R",EVALUATED,32763,78.51454981170832,0.9886716804324793,0.8805225641222165,0.7870294013496569,-245.72067847944243,-2794.354141833348,-5342.987605187262,-2801.7392290371463,2,0,0
A00130,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=vwap",EVALUATED,7716,18.4972602739726,0.9860066917339964,0.8832047119438732,0.7929991773251145,-65.87998493447508,-587.9313824567928,-1109.9827799791115,-657.5669935174957,4,3,0
A00131,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=1R",EVALUATED,12046,28.87739726027397,1.0106104728958272,0.8793650724621103,0.7641873079002818,63.25617048830901,-769.2909393035809,-1601.8380490954714,-777.4410525759494,4,0,0
A00132,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=2R",EVALUATED,12097,28.999657534246573,1.0234541038390568,0.92253197529514,0.8339725941699637,184.32462940733316,-651.2335296894669,-1486.7916887862693,-667.7269961808507,5,0,0
A00133,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=vwap",EVALUATED,2058,4.952217256789275,0.9938370675301968,0.8576563230786521,0.7406731377464315,-6.642622170813539,-165.61548253539442,-324.58834289997554,-220.71636715828996,4,3,2
A00134,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=1R",EVALUATED,5346,12.815753424657533,1.0755139957190147,0.9266815824169192,0.7970754224876843,193.15338367031208,-201.42953294999086,-596.0124495702942,-279.73011672272565,6,2,0
A00135,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=2R",EVALUATED,5370,12.873287671232877,1.0846709443224591,0.9706100693736855,0.8713590099723552,288.5086846007903,-107.60714068419476,-503.7229659691812,-231.675776182313,6,1,1
A00136,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=15b) -> next bar, tgt=vwap",EVALUATED,33919,81.28483396097226,0.9577949713146032,0.8513506007901765,0.7590060770189541,-925.5601921103254,-3506.952699385157,-6088.345206659993,-3506.580913904317,2,0,0
A00137,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=15b) -> next bar, tgt=1R",EVALUATED,37190,89.12358781239301,0.9725662551012658,0.8332375144695338,0.7125949136747313,-515.2125563147077,-3374.060273785776,-6232.907991256849,-3373.6019404537483,1,0,0
A00138,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=15b) -> next bar, tgt=2R",EVALUATED,38065,91.22047244094489,0.9818406380425221,0.8759414900448237,0.7842068291566008,-458.13067587459483,-3370.968564983707,-6283.80645409283,-3371.9268983180996,1,0,0
A00139,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=15b)->EMA1m cross -> next bar, tgt=vwap",EVALUATED,9961,23.879109589041093,0.9676680701102282,0.8693452565602166,0.7828182957772782,-198.22937943263935,-855.2173517494217,-1512.205324066205,-907.3901745475582,4,2,0
A00140,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=15b)->EMA1m cross -> next bar, tgt=1R",EVALUATED,14351,34.40308219178082,1.0032568222034133,0.8755170617506141,0.7631561126808759,23.197011531622742,-947.2395005397018,-1917.6760126110273,-951.7507777692404,4,0,0
A00141,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=15b)->EMA1m cross -> next bar, tgt=2R",EVALUATED,14401,34.52294520547945,1.0136440380458858,0.9154315105002753,0.8290587238799071,127.70660447407913,-845.6892849556945,-1819.0851743854707,-850.9392849556976,5,1,0
A00142,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=vwap",EVALUATED,2357,5.671708490890341,0.9331521864257547,0.807689342730026,0.6998417048466858,-85.53838716490138,-265.4887008020157,-445.43901443913046,-300.4972435227772,3,3,2
A00143,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=1R",EVALUATED,5705,13.676369863013697,1.0741756041910016,0.9263012120784586,0.797451393960461,202.35340987771662,-215.8772180519148,-634.1078459815467,-290.68560444755207,7,2,0
A00144,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 2SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=2R",EVALUATED,5729,13.73390410958904,1.087449485143146,0.9735500856470872,0.8743845841376136,316.8249316559975,-102.93860493831612,-522.7021415326311,-220.9476513500882,7,2,1
A00145,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=5b) -> next bar, tgt=vwap",EVALUATED,3397,8.149074708704592,0.9596384560781329,0.8504405557716794,0.7558956939468573,-86.90937884695302,-346.4390099851826,-605.9686411234128,-414.2879032100024,3,2,0
A00146,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=5b) -> next bar, tgt=1R",EVALUATED,5724,13.721917808219176,0.9964508287101347,0.8508889605784362,0.7251451207511077,-10.137806638399582,-459.42840172731815,-908.7189968162371,-458.34506839396,6,0,0
A00147,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=5b) -> next bar, tgt=2R",EVALUATED,5839,13.997602739726027,0.9550651297613264,0.849970621106957,0.7592025425466228,-175.25954879706757,-631.2358658413747,-1087.2121828856834,-630.1525325080709,2,0,0
A00148,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=vwap",EVALUATED,653,1.5718707015130673,1.003868905025639,0.900565682946683,0.8105441547075873,1.6087194094249924,-44.321247935072854,-90.25121527957076,-73.64879044014037,2,2,2
A00149,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=1R",EVALUATED,2589,6.2086330935251794,1.0453827866945316,0.8992737385513098,0.7721372183232511,57.110691993538595,-136.19152235097772,-329.4937366954942,-139.3075739976135,5,1,1
A00150,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=2R",EVALUATED,2597,6.227817745803358,1.0009800240933524,0.8948062045778457,0.8024950076397284,1.664941348273068,-192.1021718079131,-385.86928496409996,-196.7764655489481,4,1,1
A00151,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=vwap",EVALUATED,353,0.8517752499138228,1.0866078344626675,0.9027352313859658,0.745668259844139,12.947871252168834,-15.721634418315947,-44.39114008880075,-41.98804585554149,5,2,2
A00152,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=1R",EVALUATED,1968,4.719424460431655,1.1184867723507141,0.9567198820051792,0.8167653093809587,109.60296048337099,-43.15195785356107,-195.90687619049334,-86.50273603428921,7,3,0
A00153,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=2R",EVALUATED,1975,4.73621103117506,1.0915225875019616,0.9720448511775135,0.868714084990371,115.26282795267747,-37.95542919542939,-191.1736863435368,-91.30946249293976,5,3,1
A00154,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=15b) -> next bar, tgt=vwap",EVALUATED,3668,8.799177518848527,0.96935149919356,0.8616253093782931,0.7682458358927117,-72.07551824050276,-349.8998226368825,-627.7241270332627,-424.37966844718756,3,2,0
A00155,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=15b) -> next bar, tgt=1R",EVALUATED,6001,14.385958904109588,1.003354380988415,0.8575484688797407,0.7315012501458019,10.003203057007653,-458.0544076116454,-926.1120182802989,-457.483063500483,5,0,0
A00156,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=15b) -> next bar, tgt=2R",EVALUATED,6117,14.66404109589041,0.9546150801481113,0.8499866363127145,0.7595594807681489,-185.15737655022002,-659.9480865397697,-1134.7387965293212,-658.8647532064691,2,0,0
A00157,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=15b)->EMA1m cross -> next bar, tgt=vwap",EVALUATED,789,1.8992434662998623,1.0365396256058033,0.9332644409912393,0.84312817873144,18.665148354264616,-36.53315830153486,-91.73146495733445,-72.08064376117709,4,3,2
A00158,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=15b)->EMA1m cross -> next bar, tgt=1R",EVALUATED,2732,6.551558752997602,1.0469737421098193,0.9012034581491815,0.7743141036824192,62.298191993538595,-140.75380898899004,-343.80580997151884,-140.8524604212963,4,2,0
A00159,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=15b)->EMA1m cross -> next bar, tgt=2R",EVALUATED,2740,6.570743405275779,1.0000253004316975,0.8942779317779617,0.802292493673718,0.04531028817992677,-203.47158950601857,-406.9884893002178,-206.93121004117617,4,1,1
A00160,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=vwap",EVALUATED,374,0.9024474319200275,1.0433233662283352,0.8703063255482028,0.7222932450134893,7.126693744561157,-23.043532999818197,-53.21375974419761,-51.54537954028859,3,2,2
A00161,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=1R",EVALUATED,1993,4.779376498800959,1.1202993837394055,0.9583961763811789,0.8183019888618309,112.60296048337099,-41.97047553762516,-196.54391155862146,-87.43735121601627,7,4,0
A00162,A_native,NATIVE_SEQUENCE,"VWAP(LONDON_0300) 3SD ext->revert(<=15b)->EMA5m cross -> next bar, tgt=2R",EVALUATED,2000,4.796163069544365,1.090897136941222,0.9715558032267069,0.8683292219415336,115.92949461934413,-39.107280212826794,-194.14405504499823,-94.1794708838288,5,2,1
A00163,A_native,NATIVE_SEQUENCE,"VWAP(CASH_0930) 1SD ext->revert(<=5b) -> next bar, tgt=vwap",EVALUATED,31959,76.5878123930161,0.9836925179663967,0.8675982046332881,0.7669905191002409,-315.0649447278033,-2753.8006009823766,-5192.536257236954,-2766.737977378525,4,0,0
A00164,A_native,NATIVE_SEQUENCE,"VWAP(CASH_0930) 1SD ext->revert(<=5b) -> next bar, tgt=1R",EVALUATED,39721,95.18897637795276,0.9891773734357555,0.8529352807946678,0.7342984925478635,-215.0328538805631,-3138.5053051167306,-6061.9777563529005,-3154.0261384505575,3,0,0
A00165,A_native,NATIVE_SEQUENCE,"VWAP(CASH_0930) 1SD ext->revert(<=5b) -> next bar, tgt=2R",EVALUATED,41064,98.40739472783294,0.9932997120110715,0.8901527909950522,0.8002802052904573,-181.03470561660998,-3186.6414463830242,-6192.248187149448,-3206.098338107761,4,0,0
A00166,A_native,NATIVE_SEQUENCE,"VWAP(CASH_0930) 1SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=vwap",EVALUATED,18697,44.80623074289627,0.9692723530455598,0.8571883417851397,0.7598770074708213,-350.25741665537447,-1750.6760455793492,-3151.094674503327,-1765.7749107379848,4,0,0
A00167,A_native,NATIVE_SEQUENCE,"VWAP(CASH_0930) 1SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=1R",EVALUATED,26194,62.77233824032866,0.9948346481235886,0.8666703760841965,0.7540442072297512,-67.46158864936616,-1861.3020032486234,-3655.142417847883,-1875.8047969901636,5,0,0
A00168,A_native,NATIVE_SEQUENCE,"VWAP(CASH_0930) 1SD ext->revert(<=5b)->EMA1m cross -> next bar, tgt=2R",EVALUATED,26562,63.654228004108184,0.9952559861520548,0.8980279578321718,0.8125996788155717,-82.66925370596007,-1899.4025428790524,-3716.13583205215,-1914.4396354389999,3,0,0
A00169,A_native,NATIVE_SEQUENCE,"VWAP(CASH_0930) 1SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=vwap",EVALUATED,10264,24.61390887290168,0.9604172152077567,0.8508598274191256,0.7559540607680422,-253.38970806006807,-1027.9332040882282,-1802.4767001163902,-1074.0613624561613,3,0,0
A00170,A_native,NATIVE_SEQUENCE,"VWAP(CASH_0930) 1SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=1R",EVALUATED,16726,40.082848339609725,1.0148105094350293,0.8874977970119832,0.7752303345757682,122.3567527513247,-991.677679231525,-2105.712111214376,-1001.0136462464283,6,0,0
A00171,A_native,NATIVE_SEQUENCE,"VWAP(CASH_0930) 1SD ext->revert(<=5b)->EMA5m cross -> next bar, tgt=2R",EVALUATED,16904,40.50941458404656,0.9976191877272512,0.9024891428137094,0.8186423869780575,-26.34001747069425,-1151.2848555478117,-2276.229693624932,-1163.810216502057,5,0,0
A00172,A_native,NATIVE_SEQUENCE,"VWAP(CASH_0930) 1SD ext->revert(<=15b) -> next bar, tgt=vwap",EVALUATED,41451,99.33481684354673,0.9805315020010487,0.8665406374751982,0.7673309758288609,-478.26491154395944,-3521.4829173069916,-6564.70092307003,-3540.956901089895,4,0,0
A00173,A_native,NATIVE_SEQUENCE,"VWAP(CASH_0930) 1SD ext->revert(<=15b) -> next bar, tgt=1R",EVALUATED,50287,120.50975693255735,0.9843656728774115,0.8528267851885789,0.7378273975404195,-394.15323832451395,-3976.847519418901,-7559.5418005132915,-3993.743352753711,3,0,0
A00174,A_native,NATIVE_SEQUENCE,"VWAP(CASH_0930) 1SD ext->revert(<=15b) -> next bar, tgt=2R",EVALUATED,51638,123.74734679904142,0.989482719456068,0.8895287503810843,0.8021181459086234,-357.3897537007739,-4022.6999117402547,-7688.010069779747,-4043.3457450753162,4,0,0
A00175,A_native,NATIVE_SEQUENCE,"VWAP(CASH_0930) 1SD ext->revert(<=15b)->EMA1m cross -> next bar, tgt=vwap",EVALUATED,25660,61.49263950701815,0.971945849865676,0.8615737013161774,0.7653110558783253,-429.2969377251092,-2272.6058237157695,-4115.914709706433,-2300.8840177830734,2,0,0
