instrument,tf,direction,leg_len,param_version,start_open_et,end_open_et,availability_et,net_directional_move,n_bodies_aligned,prop_bodies_aligned,median_aligned_body,median_body_pctile_prev10,median_body_pctile_prev20,median_body_pctile_prev40,adjacent_overlap,terminal_close_location,path_efficiency,total_distance,atr_value,atr_availability_et,net_move_atr,total_distance_atr,created_fvg,segment_id,end_index
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 01:35:00-04:00,2026-07-07 01:40:00-04:00,2026-07-07 01:45:00-04:00,33.5,2,1.0,16.5,65.0,67.5,62.5,5.25,0.734375,0.7613636363636364,44.0,24.964285714285715,2026-07-07 01:40:00-04:00,1.3419170243204577,1.7625178826895564,False,6,106709
NQ,5m,bear,2,phase1-v1.0.0,2026-07-07 01:35:00-04:00,2026-07-07 01:40:00-04:00,2026-07-07 01:45:00-04:00,-33.5,0,0.0,0.0,65.0,67.5,62.5,5.25,0.265625,0.7613636363636364,44.0,24.964285714285715,2026-07-07 01:40:00-04:00,1.3419170243204577,1.7625178826895564,False,6,106709
NQ,5m,bull,3,phase1-v1.0.0,2026-07-07 01:30:00-04:00,2026-07-07 01:40:00-04:00,2026-07-07 01:45:00-04:00,69.0,3,1.0,25.25,90.0,90.0,85.0,6.375,0.734375,0.8023255813953488,86.0,24.964285714285715,2026-07-07 01:40:00-04:00,2.763948497854077,3.444921316165951,True,6,106709
NQ,5m,bear,3,phase1-v1.0.0,2026-07-07 01:30:00-04:00,2026-07-07 01:40:00-04:00,2026-07-07 01:45:00-04:00,-69.0,0,0.0,0.0,90.0,90.0,85.0,6.375,0.265625,0.8023255813953488,86.0,24.964285714285715,2026-07-07 01:40:00-04:00,2.763948497854077,3.444921316165951,False,6,106709
NQ,5m,bull,1,phase1-v1.0.0,2026-07-07 01:45:00-04:00,2026-07-07 01:45:00-04:00,2026-07-07 01:50:00-04:00,-6.75,0,0.0,0.0,30.0,40.0,37.5,,0.28125,0.28125,24.0,24.517857142857142,2026-07-07 01:45:00-04:00,0.2753095411507648,0.9788783685360525,False,6,106710
NQ,5m,bear,1,phase1-v1.0.0,2026-07-07 01:45:00-04:00,2026-07-07 01:45:00-04:00,2026-07-07 01:50:00-04:00,6.75,1,1.0,6.75,30.0,40.0,37.5,,0.71875,0.28125,24.0,24.517857142857142,2026-07-07 01:45:00-04:00,0.2753095411507648,0.9788783685360525,False,6,106710
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 01:40:00-04:00,2026-07-07 01:45:00-04:00,2026-07-07 01:50:00-04:00,-0.25,1,0.5,7.75,35.0,42.5,38.75,16.0,0.28125,0.00625,40.0,24.517857142857142,2026-07-07 01:45:00-04:00,0.010196649672250547,1.6314639475600874,False,6,106710
NQ,5m,bear,2,phase1-v1.0.0,2026-07-07 01:40:00-04:00,2026-07-07 01:45:00-04:00,2026-07-07 01:50:00-04:00,0.25,1,0.5,6.75,35.0,42.5,38.75,16.0,0.71875,0.00625,40.0,24.517857142857142,2026-07-07 01:45:00-04:00,0.010196649672250547,1.6314639475600874,False,6,106710
NQ,5m,bull,3,phase1-v1.0.0,2026-07-07 01:35:00-04:00,2026-07-07 01:45:00-04:00,2026-07-07 01:50:00-04:00,25.5,2,0.6666666666666666,16.5,40.0,45.0,40.0,10.625,0.28125,0.375,68.0,24.517857142857142,2026-07-07 01:45:00-04:00,1.0400582665695557,2.7734887108521487,False,6,106710
NQ,5m,bear,3,phase1-v1.0.0,2026-07-07 01:35:00-04:00,2026-07-07 01:45:00-04:00,2026-07-07 01:50:00-04:00,-25.5,1,0.3333333333333333,6.75,40.0,45.0,40.0,10.625,0.71875,0.375,68.0,24.517857142857142,2026-07-07 01:45:00-04:00,1.0400582665695557,2.7734887108521487,False,6,106710
NQ,5m,bull,1,phase1-v1.0.0,2026-07-07 01:50:00-04:00,2026-07-07 01:50:00-04:00,2026-07-07 01:55:00-04:00,34.0,1,1.0,34.0,90.0,95.0,97.5,,0.9927007299270073,0.9927007299270073,34.25,24.214285714285715,2026-07-07 01:50:00-04:00,1.4041297935103245,1.4144542772861357,False,6,106711
NQ,5m,bear,1,phase1-v1.0.0,2026-07-07 01:50:00-04:00,2026-07-07 01:50:00-04:00,2026-07-07 01:55:00-04:00,-34.0,0,0.0,0.0,90.0,95.0,97.5,,0.0072992700729927005,0.9927007299270073,34.25,24.214285714285715,2026-07-07 01:50:00-04:00,1.4041297935103245,1.4144542772861357,False,6,106711
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 01:45:00-04:00,2026-07-07 01:50:00-04:00,2026-07-07 01:55:00-04:00,28.75,1,0.5,34.0,60.0,67.5,67.5,15.75,0.9927007299270073,0.49356223175965663,58.25,24.214285714285715,2026-07-07 01:50:00-04:00,1.1873156342182891,2.405604719764012,False,6,106711
NQ,5m,bear,2,phase1-v1.0.0,2026-07-07 01:45:00-04:00,2026-07-07 01:50:00-04:00,2026-07-07 01:55:00-04:00,-28.75,1,0.5,6.75,60.0,67.5,67.5,15.75,0.0072992700729927005,0.49356223175965663,58.25,24.214285714285715,2026-07-07 01:50:00-04:00,1.1873156342182891,2.405604719764012,False,6,106711
NQ,5m,bull,3,phase1-v1.0.0,2026-07-07 01:40:00-04:00,2026-07-07 01:50:00-04:00,2026-07-07 01:55:00-04:00,35.25,2,0.6666666666666666,20.875,40.0,45.0,40.0,15.875,0.9927007299270073,0.47474747474747475,74.25,24.214285714285715,2026-07-07 01:50:00-04:00,1.4557522123893805,3.066371681415929,False,6,106711
NQ,5m,bear,3,phase1-v1.0.0,2026-07-07 01:40:00-04:00,2026-07-07 01:50:00-04:00,2026-07-07 01:55:00-04:00,-35.25,1,0.3333333333333333,6.75,40.0,45.0,40.0,15.875,0.0072992700729927005,0.47474747474747475,74.25,24.214285714285715,2026-07-07 01:50:00-04:00,1.4557522123893805,3.066371681415929,False,6,106711
NQ,5m,bull,1,phase1-v1.0.0,2026-07-07 01:55:00-04:00,2026-07-07 01:55:00-04:00,2026-07-07 02:00:00-04:00,2.0,1,1.0,2.0,0.0,10.0,5.0,,0.24358974358974358,0.10256410256410256,19.5,25.553571428571427,2026-07-07 01:55:00-04:00,0.07826694619147449,0.7631027253668764,False,6,106712
NQ,5m,bear,1,phase1-v1.0.0,2026-07-07 01:55:00-04:00,2026-07-07 01:55:00-04:00,2026-07-07 02:00:00-04:00,-2.0,0,0.0,0.0,0.0,10.0,5.0,,0.7564102564102564,0.10256410256410256,19.5,25.553571428571427,2026-07-07 01:55:00-04:00,0.07826694619147449,0.7631027253668764,False,6,106712
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 01:50:00-04:00,2026-07-07 01:55:00-04:00,2026-07-07 02:00:00-04:00,35.5,2,1.0,18.0,45.0,52.5,51.25,3.5,0.24358974358974358,0.6604651162790698,53.75,25.553571428571427,2026-07-07 01:55:00-04:00,1.3892382948986723,2.103424178895877,False,6,106712
NQ,5m,bear,2,phase1-v1.0.0,2026-07-07 01:50:00-04:00,2026-07-07 01:55:00-04:00,2026-07-07 02:00:00-04:00,-35.5,0,0.0,0.0,45.0,52.5,51.25,3.5,0.7564102564102564,0.6604651162790698,53.75,25.553571428571427,2026-07-07 01:55:00-04:00,1.3892382948986723,2.103424178895877,False,6,106712
NQ,5m,bull,3,phase1-v1.0.0,2026-07-07 01:45:00-04:00,2026-07-07 01:55:00-04:00,2026-07-07 02:00:00-04:00,30.25,2,0.6666666666666666,18.0,30.0,40.0,37.5,9.625,0.24358974358974358,0.3890675241157556,77.75,25.553571428571427,2026-07-07 01:55:00-04:00,1.1837875611460518,3.042627533193571,True,6,106712
NQ,5m,bear,3,phase1-v1.0.0,2026-07-07 01:45:00-04:00,2026-07-07 01:55:00-04:00,2026-07-07 02:00:00-04:00,-30.25,1,0.3333333333333333,6.75,30.0,40.0,37.5,9.625,0.7564102564102564,0.3890675241157556,77.75,25.553571428571427,2026-07-07 01:55:00-04:00,1.1837875611460518,3.042627533193571,False,6,106712
NQ,5m,bull,1,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 02:00:00-04:00,2026-07-07 02:05:00-04:00,-3.75,0,0.0,0.0,20.0,20.0,13.75,,0.3010752688172043,0.16129032258064516,23.25,24.910714285714285,2026-07-07 02:00:00-04:00,0.15053763440860216,0.9333333333333333,False,6,106713
NQ,5m,bear,1,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 02:00:00-04:00,2026-07-07 02:05:00-04:00,3.75,1,1.0,3.75,20.0,20.0,13.75,,0.6989247311827957,0.16129032258064516,23.25,24.910714285714285,2026-07-07 02:00:00-04:00,0.15053763440860216,0.9333333333333333,False,6,106713
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 01:55:00-04:00,2026-07-07 02:00:00-04:00,2026-07-07 02:05:00-04:00,-2.75,1,0.5,2.0,10.0,15.0,9.375,16.25,0.3010752688172043,0.06432748538011696,42.75,24.910714285714285,2026-07-07 02:00:00-04:00,0.11039426523297491,1.7161290322580647,False,6,106713
NQ,5m,bear,2,phase1-v1.0.0,2026-07-07 01:55:00-04:00,2026-07-07 02:00:00-04:00,2026-07-07 02:05:00-04:00,2.75,1,0.5,3.75,10.0,15.0,9.375,16.25,0.6989247311827957,0.06432748538011696,42.75,24.910714285714285,2026-07-07 02:00:00-04:00,0.11039426523297491,1.7161290322580647,False,6,106713
NQ,5m,bull,3,phase1-v1.0.0,2026-07-07 01:50:00-04:00,2026-07-07 02:00:00-04:00,2026-07-07 02:05:00-04:00,30.75,2,0.6666666666666666,18.0,20.0,20.0,13.75,9.875,0.3010752688172043,0.39935064935064934,77.0,24.910714285714285,2026-07-07 02:00:00-04:00,1.2344086021505376,3.0910394265232974,False,6,106713
NQ,5m,bear,3,phase1-v1.0.0,2026-07-07 01:50:00-04:00,2026-07-07 02:00:00-04:00,2026-07-07 02:05:00-04:00,-30.75,1,0.3333333333333333,3.75,20.0,20.0,13.75,9.875,0.6989247311827957,0.39935064935064934,77.0,24.910714285714285,2026-07-07 02:00:00-04:00,1.2344086021505376,3.0910394265232974,False,6,106713
NQ,5m,bull,1,phase1-v1.0.0,2026-07-07 02:05:00-04:00,2026-07-07 02:05:00-04:00,2026-07-07 02:10:00-04:00,-29.25,0,0.0,0.0,80.0,90.0,88.75,,0.0859375,0.9140625,32.0,25.25,2026-07-07 02:05:00-04:00,1.1584158415841583,1.2673267326732673,False,6,106714
NQ,5m,bear,1,phase1-v1.0.0,2026-07-07 02:05:00-04:00,2026-07-07 02:05:00-04:00,2026-07-07 02:10:00-04:00,29.25,1,1.0,29.25,80.0,90.0,88.75,,0.9140625,0.9140625,32.0,25.25,2026-07-07 02:05:00-04:00,1.1584158415841583,1.2673267326732673,False,6,106714
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 02:05:00-04:00,2026-07-07 02:10:00-04:00,-32.0,0,0.0,0.0,50.0,55.0,51.25,8.0,0.0859375,0.579185520361991,55.25,25.25,2026-07-07 02:05:00-04:00,1.2673267326732673,2.1881188118811883,False,6,106714
NQ,5m,bear,2,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 02:05:00-04:00,2026-07-07 02:10:00-04:00,32.0,2,1.0,16.5,50.0,55.0,51.25,8.0,0.9140625,0.579185520361991,55.25,25.25,2026-07-07 02:05:00-04:00,1.2673267326732673,2.1881188118811883,False,6,106714
NQ,5m,bull,3,phase1-v1.0.0,2026-07-07 01:55:00-04:00,2026-07-07 02:05:00-04:00,2026-07-07 02:10:00-04:00,-31.0,1,0.3333333333333333,2.0,20.0,20.0,13.75,12.125,0.0859375,0.41471571906354515,74.75,25.25,2026-07-07 02:05:00-04:00,1.2277227722772277,2.9603960396039604,False,6,106714
NQ,5m,bear,3,phase1-v1.0.0,2026-07-07 01:55:00-04:00,2026-07-07 02:05:00-04:00,2026-07-07 02:10:00-04:00,31.0,2,0.6666666666666666,16.5,20.0,20.0,13.75,12.125,0.9140625,0.41471571906354515,74.75,25.25,2026-07-07 02:05:00-04:00,1.2277227722772277,2.9603960396039604,False,6,106714
NQ,5m,bull,1,phase1-v1.0.0,2026-07-07 02:10:00-04:00,2026-07-07 02:10:00-04:00,2026-07-07 02:15:00-04:00,-16.0,0,0.0,0.0,60.0,70.0,62.5,,0.3360655737704918,0.5245901639344263,30.5,26.25,2026-07-07 02:10:00-04:00,0.6095238095238096,1.161904761904762,False,6,106715
NQ,5m,bear,1,phase1-v1.0.0,2026-07-07 02:10:00-04:00,2026-07-07 02:10:00-04:00,2026-07-07 02:15:00-04:00,16.0,1,1.0,16.0,60.0,70.0,62.5,,0.6639344262295082,0.5245901639344263,30.5,26.25,2026-07-07 02:10:00-04:00,0.6095238095238096,1.161904761904762,False,6,106715
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 02:05:00-04:00,2026-07-07 02:10:00-04:00,2026-07-07 02:15:00-04:00,-44.5,0,0.0,0.0,70.0,80.0,75.625,7.75,0.3360655737704918,0.712,62.5,26.25,2026-07-07 02:10:00-04:00,1.6952380952380952,2.380952380952381,False,6,106715
NQ,5m,bear,2,phase1-v1.0.0,2026-07-07 02:05:00-04:00,2026-07-07 02:10:00-04:00,2026-07-07 02:15:00-04:00,44.5,2,1.0,22.625,70.0,80.0,75.625,7.75,0.6639344262295082,0.712,62.5,26.25,2026-07-07 02:10:00-04:00,1.6952380952380952,2.380952380952381,False,6,106715
NQ,5m,bull,3,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 02:10:00-04:00,2026-07-07 02:15:00-04:00,-47.25,0,0.0,0.0,60.0,70.0,62.5,7.875,0.3360655737704918,0.5510204081632653,85.75,26.25,2026-07-07 02:10:00-04:00,1.8,3.2666666666666666,False,6,106715
NQ,5m,bear,3,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 02:10:00-04:00,2026-07-07 02:15:00-04:00,47.25,3,1.0,16.0,60.0,70.0,62.5,7.875,0.6639344262295082,0.5510204081632653,85.75,26.25,2026-07-07 02:10:00-04:00,1.8,3.2666666666666666,True,6,106715
NQ,5m,bull,1,phase1-v1.0.0,2026-07-07 02:15:00-04:00,2026-07-07 02:15:00-04:00,2026-07-07 02:20:00-04:00,7.25,1,1.0,7.25,40.0,40.0,38.75,,0.3977272727272727,0.32954545454545453,22.0,26.285714285714285,2026-07-07 02:15:00-04:00,0.2758152173913044,0.8369565217391305,False,6,106716
NQ,5m,bear,1,phase1-v1.0.0,2026-07-07 02:15:00-04:00,2026-07-07 02:15:00-04:00,2026-07-07 02:20:00-04:00,-7.25,0,0.0,0.0,40.0,40.0,38.75,,0.6022727272727273,0.32954545454545453,22.0,26.285714285714285,2026-07-07 02:15:00-04:00,0.2758152173913044,0.8369565217391305,False,6,106716
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 02:10:00-04:00,2026-07-07 02:15:00-04:00,2026-07-07 02:20:00-04:00,-7.25,1,0.5,7.25,50.0,55.0,50.625,20.25,0.3977272727272727,0.1380952380952381,52.5,26.285714285714285,2026-07-07 02:15:00-04:00,0.2758152173913044,1.9972826086956523,False,6,106716
NQ,5m,bear,2,phase1-v1.0.0,2026-07-07 02:10:00-04:00,2026-07-07 02:15:00-04:00,2026-07-07 02:20:00-04:00,7.25,1,0.5,16.0,50.0,55.0,50.625,20.25,0.6022727272727273,0.1380952380952381,52.5,26.285714285714285,2026-07-07 02:15:00-04:00,0.2758152173913044,1.9972826086956523,False,6,106716
NQ,5m,bull,3,phase1-v1.0.0,2026-07-07 02:05:00-04:00,2026-07-07 02:15:00-04:00,2026-07-07 02:20:00-04:00,-35.75,1,0.3333333333333333,7.25,60.0,70.0,62.5,14.0,0.3977272727272727,0.4230769230769231,84.5,26.285714285714285,2026-07-07 02:15:00-04:00,1.360054347826087,3.2146739130434785,False,6,106716
NQ,5m,bear,3,phase1-v1.0.0,2026-07-07 02:05:00-04:00,2026-07-07 02:15:00-04:00,2026-07-07 02:20:00-04:00,35.75,2,0.6666666666666666,22.625,60.0,70.0,62.5,14.0,0.6022727272727273,0.4230769230769231,84.5,26.285714285714285,2026-07-07 02:15:00-04:00,1.360054347826087,3.2146739130434785,False,6,106716
NQ,5m,bull,1,phase1-v1.0.0,2026-07-07 02:20:00-04:00,2026-07-07 02:20:00-04:00,2026-07-07 02:25:00-04:00,14.0,1,1.0,14.0,50.0,65.0,57.5,,0.7264150943396226,0.5283018867924528,26.5,26.625,2026-07-07 02:20:00-04:00,0.5258215962441315,0.9953051643192489,False,6,106717
NQ,5m,bear,1,phase1-v1.0.0,2026-07-07 02:20:00-04:00,2026-07-07 02:20:00-04:00,2026-07-07 02:25:00-04:00,-14.0,0,0.0,0.0,50.0,65.0,57.5,,0.27358490566037735,0.5283018867924528,26.5,26.625,2026-07-07 02:20:00-04:00,0.5258215962441315,0.9953051643192489,False,6,106717
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 02:15:00-04:00,2026-07-07 02:20:00-04:00,2026-07-07 02:25:00-04:00,22.75,2,1.0,10.625,45.0,52.5,48.125,17.0,0.7264150943396226,0.4690721649484536,48.5,26.625,2026-07-07 02:20:00-04:00,0.8544600938967136,1.8215962441314555,False,6,106717
NQ,5m,bear,2,phase1-v1.0.0,2026-07-07 02:15:00-04:00,2026-07-07 02:20:00-04:00,2026-07-07 02:25:00-04:00,-22.75,0,0.0,0.0,45.0,52.5,48.125,17.0,0.27358490566037735,0.4690721649484536,48.5,26.625,2026-07-07 02:20:00-04:00,0.8544600938967136,1.8215962441314555,False,6,106717
NQ,5m,bull,3,phase1-v1.0.0,2026-07-07 02:10:00-04:00,2026-07-07 02:20:00-04:00,2026-07-07 02:25:00-04:00,8.25,2,0.6666666666666666,10.625,50.0,65.0,57.5,18.625,0.7264150943396226,0.10443037974683544,79.0,26.625,2026-07-07 02:20:00-04:00,0.30985915492957744,2.967136150234742,False,6,106717
NQ,5m,bear,3,phase1-v1.0.0,2026-07-07 02:10:00-04:00,2026-07-07 02:20:00-04:00,2026-07-07 02:25:00-04:00,-8.25,1,0.3333333333333333,16.0,50.0,65.0,57.5,18.625,0.27358490566037735,0.10443037974683544,79.0,26.625,2026-07-07 02:20:00-04:00,0.30985915492957744,2.967136150234742,False,6,106717
NQ,5m,bull,1,phase1-v1.0.0,2026-07-07 02:25:00-04:00,2026-07-07 02:25:00-04:00,2026-07-07 02:30:00-04:00,-2.75,0,0.0,0.0,10.0,5.0,7.5,,0.3230769230769231,0.16923076923076924,16.25,27.25,2026-07-07 02:25:00-04:00,0.10091743119266056,0.5963302752293578,False,6,106718
NQ,5m,bear,1,phase1-v1.0.0,2026-07-07 02:25:00-04:00,2026-07-07 02:25:00-04:00,2026-07-07 02:30:00-04:00,2.75,1,1.0,2.75,10.0,5.0,7.5,,0.676923076923077,0.16923076923076924,16.25,27.25,2026-07-07 02:25:00-04:00,0.10091743119266056,0.5963302752293578,False,6,106718
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 02:20:00-04:00,2026-07-07 02:25:00-04:00,2026-07-07 02:30:00-04:00,11.25,1,0.5,14.0,30.0,35.0,32.5,15.25,0.3230769230769231,0.2631578947368421,42.75,27.25,2026-07-07 02:25:00-04:00,0.41284403669724773,1.5688073394495412,False,6,106718
NQ,5m,bear,2,phase1-v1.0.0,2026-07-07 02:20:00-04:00,2026-07-07 02:25:00-04:00,2026-07-07 02:30:00-04:00,-11.25,1,0.5,2.75,30.0,35.0,32.5,15.25,0.676923076923077,0.2631578947368421,42.75,27.25,2026-07-07 02:25:00-04:00,0.41284403669724773,1.5688073394495412,False,6,106718
NQ,5m,bull,3,phase1-v1.0.0,2026-07-07 02:15:00-04:00,2026-07-07 02:25:00-04:00,2026-07-07 02:30:00-04:00,20.0,2,0.6666666666666666,10.625,40.0,40.0,38.75,16.125,0.3230769230769231,0.3088803088803089,64.75,27.25,2026-07-07 02:25:00-04:00,0.7339449541284404,2.376146788990826,False,6,106718
NQ,5m,bear,3,phase1-v1.0.0,2026-07-07 02:15:00-04:00,2026-07-07 02:25:00-04:00,2026-07-07 02:30:00-04:00,-20.0,1,0.3333333333333333,2.75,40.0,40.0,38.75,16.125,0.676923076923077,0.3088803088803089,64.75,27.25,2026-07-07 02:25:00-04:00,0.7339449541284404,2.376146788990826,False,6,106718
NQ,5m,bull,1,phase1-v1.0.0,2026-07-07 02:30:00-04:00,2026-07-07 02:30:00-04:00,2026-07-07 02:35:00-04:00,10.0,1,1.0,10.0,60.0,60.0,52.5,,1.0,0.4,25.0,26.946428571428573,2026-07-07 02:30:00-04:00,0.37110669317428757,0.927766732935719,False,6,106719
NQ,5m,bear,1,phase1-v1.0.0,2026-07-07 02:30:00-04:00,2026-07-07 02:30:00-04:00,2026-07-07 02:35:00-04:00,-10.0,0,0.0,0.0,60.0,60.0,52.5,,0.0,0.4,25.0,26.946428571428573,2026-07-07 02:30:00-04:00,0.37110669317428757,0.927766732935719,False,6,106719
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 02:25:00-04:00,2026-07-07 02:30:00-04:00,2026-07-07 02:35:00-04:00,6.25,1,0.5,10.0,35.0,32.5,30.0,14.25,1.0,0.15151515151515152,41.25,26.946428571428573,2026-07-07 02:30:00-04:00,0.23194168323392975,1.5308151093439364,False,6,106719
NQ,5m,bear,2,phase1-v1.0.0,2026-07-07 02:25:00-04:00,2026-07-07 02:30:00-04:00,2026-07-07 02:35:00-04:00,-6.25,1,0.5,2.75,35.0,32.5,30.0,14.25,0.0,0.15151515151515152,41.25,26.946428571428573,2026-07-07 02:30:00-04:00,0.23194168323392975,1.5308151093439364,False,6,106719
NQ,5m,bull,3,phase1-v1.0.0,2026-07-07 02:20:00-04:00,2026-07-07 02:30:00-04:00,2026-07-07 02:35:00-04:00,20.25,2,0.6666666666666666,12.0,50.0,60.0,52.5,14.75,1.0,0.2988929889298893,67.75,26.946428571428573,2026-07-07 02:30:00-04:00,0.7514910536779323,2.5142478462557984,False,6,106719
NQ,5m,bear,3,phase1-v1.0.0,2026-07-07 02:20:00-04:00,2026-07-07 02:30:00-04:00,2026-07-07 02:35:00-04:00,-20.25,1,0.3333333333333333,2.75,50.0,60.0,52.5,14.75,0.0,0.2988929889298893,67.75,26.946428571428573,2026-07-07 02:30:00-04:00,0.7514910536779323,2.5142478462557984,False,6,106719
NQ,5m,bull,1,phase1-v1.0.0,2026-07-07 02:35:00-04:00,2026-07-07 02:35:00-04:00,2026-07-07 02:40:00-04:00,0.75,1,1.0,0.75,0.0,0.0,0.0,,0.32857142857142857,0.04285714285714286,17.5,27.196428571428573,2026-07-07 02:35:00-04:00,0.027577150361129347,0.6434668417596848,False,6,106720
NQ,5m,bear,1,phase1-v1.0.0,2026-07-07 02:35:00-04:00,2026-07-07 02:35:00-04:00,2026-07-07 02:40:00-04:00,-0.75,0,0.0,0.0,0.0,0.0,0.0,,0.6714285714285714,0.04285714285714286,17.5,27.196428571428573,2026-07-07 02:35:00-04:00,0.027577150361129347,0.6434668417596848,False,6,106720
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 02:30:00-04:00,2026-07-07 02:35:00-04:00,2026-07-07 02:40:00-04:00,10.25,2,1.0,5.375,30.0,30.0,26.25,5.5,0.32857142857142857,0.2411764705882353,42.5,27.196428571428573,2026-07-07 02:35:00-04:00,0.3768877216021011,1.562705187130663,False,6,106720
NQ,5m,bear,2,phase1-v1.0.0,2026-07-07 02:30:00-04:00,2026-07-07 02:35:00-04:00,2026-07-07 02:40:00-04:00,-10.25,0,0.0,0.0,30.0,30.0,26.25,5.5,0.6714285714285714,0.2411764705882353,42.5,27.196428571428573,2026-07-07 02:35:00-04:00,0.3768877216021011,1.562705187130663,False,6,106720
NQ,5m,bull,3,phase1-v1.0.0,2026-07-07 02:25:00-04:00,2026-07-07 02:35:00-04:00,2026-07-07 02:40:00-04:00,6.5,2,0.6666666666666666,5.375,10.0,5.0,7.5,9.875,0.32857142857142857,0.11063829787234042,58.75,27.196428571428573,2026-07-07 02:35:00-04:00,0.23900196979645436,2.160210111621799,False,6,106720
NQ,5m,bear,3,phase1-v1.0.0,2026-07-07 02:25:00-04:00,2026-07-07 02:35:00-04:00,2026-07-07 02:40:00-04:00,-6.5,1,0.3333333333333333,2.75,10.0,5.0,7.5,9.875,0.6714285714285714,0.11063829787234042,58.75,27.196428571428573,2026-07-07 02:35:00-04:00,0.23900196979645436,2.160210111621799,False,6,106720
NQ,5m,bull,1,phase1-v1.0.0,2026-07-07 02:40:00-04:00,2026-07-07 02:40:00-04:00,2026-07-07 02:45:00-04:00,10.25,1,1.0,10.25,60.0,65.0,57.5,,1.0,1.0,10.25,25.714285714285715,2026-07-07 02:40:00-04:00,0.3986111111111111,0.3986111111111111,False,6,106721
NQ,5m,bear,1,phase1-v1.0.0,2026-07-07 02:40:00-04:00,2026-07-07 02:40:00-04:00,2026-07-07 02:45:00-04:00,-10.25,0,0.0,0.0,60.0,65.0,57.5,,0.0,1.0,10.25,25.714285714285715,2026-07-07 02:40:00-04:00,0.3986111111111111,0.3986111111111111,False,6,106721
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 02:35:00-04:00,2026-07-07 02:40:00-04:00,2026-07-07 02:45:00-04:00,12.5,2,1.0,5.5,30.0,32.5,28.75,10.25,1.0,0.45045045045045046,27.75,25.714285714285715,2026-07-07 02:40:00-04:00,0.4861111111111111,1.0791666666666666,False,6,106721
NQ,5m,bear,2,phase1-v1.0.0,2026-07-07 02:35:00-04:00,2026-07-07 02:40:00-04:00,2026-07-07 02:45:00-04:00,-12.5,0,0.0,0.0,30.0,32.5,28.75,10.25,0.0,0.45045045045045046,27.75,25.714285714285715,2026-07-07 02:40:00-04:00,0.4861111111111111,1.0791666666666666,False,6,106721
NQ,5m,bull,3,phase1-v1.0.0,2026-07-07 02:30:00-04:00,2026-07-07 02:40:00-04:00,2026-07-07 02:45:00-04:00,22.0,3,1.0,10.0,60.0,60.0,52.5,7.875,1.0,0.41706161137440756,52.75,25.714285714285715,2026-07-07 02:40:00-04:00,0.8555555555555555,2.051388888888889,False,6,106721
NQ,5m,bear,3,phase1-v1.0.0,2026-07-07 02:30:00-04:00,2026-07-07 02:40:00-04:00,2026-07-07 02:45:00-04:00,-22.0,0,0.0,0.0,60.0,60.0,52.5,7.875,0.0,0.41706161137440756,52.75,25.714285714285715,2026-07-07 02:40:00-04:00,0.8555555555555555,2.051388888888889,False,6,106721
NQ,5m,bull,1,phase1-v1.0.0,2026-07-07 02:45:00-04:00,2026-07-07 02:45:00-04:00,2026-07-07 02:50:00-04:00,-14.0,0,0.0,0.0,75.0,72.5,66.25,,0.22666666666666666,0.7466666666666667,18.75,23.428571428571427,2026-07-07 02:45:00-04:00,0.5975609756097562,0.8003048780487806,False,6,106722
NQ,5m,bear,1,phase1-v1.0.0,2026-07-07 02:45:00-04:00,2026-07-07 02:45:00-04:00,2026-07-07 02:50:00-04:00,14.0,1,1.0,14.0,75.0,72.5,66.25,,0.7733333333333333,0.7466666666666667,18.75,23.428571428571427,2026-07-07 02:45:00-04:00,0.5975609756097562,0.8003048780487806,False,6,106722
NQ,5m,bull,2,phase1-v1.0.0,2026-07-07 02:40:00-04:00,2026-07-07 02:45:00-04:00,2026-07-07 02:50:00-04:00,-4.25,1,0.5,10.25,67.5,68.75,61.875,10.25,0.22666666666666666,0.14655172413793102,29.0,23.428571428571427,2026-07-07 02:45:00-04:00,0.18140243902439027,1.2378048780487805,False,6,106722
