id,instrument,direction,tf,param_version,A_open_et,B_open_et,C_open_et,A_high,A_low,C_high,C_low,B_open,B_close,lower_boundary,upper_boundary,midpoint,availability_et,first_wick_entry_et,first_body_overlap_et,midpoint_touch_et,full_fill_et,invalidation_et,C_index
FVG-1m-bear-20260706T0703,NQ,bear,1m,phase1-v1.0.0,2026-07-06 07:01:00-04:00,2026-07-06 07:02:00-04:00,2026-07-06 07:03:00-04:00,29891.75,29869.0,29864.0,29850.5,29869.25,29855.75,29864.0,29869.0,29866.5,2026-07-06 07:04:00-04:00,2026-07-06 07:17:00-04:00,2026-07-06 07:17:00-04:00,2026-07-06 07:17:00-04:00,2026-07-06 07:18:00-04:00,2026-07-06 07:18:00-04:00,505330
FVG-1m-bull-20260706T0746,NQ,bull,1m,phase1-v1.0.0,2026-07-06 07:44:00-04:00,2026-07-06 07:45:00-04:00,2026-07-06 07:46:00-04:00,29884.5,29871.25,29896.75,29889.0,29883.25,29892.0,29884.5,29889.0,29886.75,2026-07-06 07:47:00-04:00,2026-07-06 07:49:00-04:00,,2026-07-06 07:49:00-04:00,2026-07-06 07:49:00-04:00,2026-07-06 07:49:00-04:00,505373
FVG-1m-bull-20260706T0756,NQ,bull,1m,phase1-v1.0.0,2026-07-06 07:54:00-04:00,2026-07-06 07:55:00-04:00,2026-07-06 07:56:00-04:00,29897.75,29887.0,29912.0,29903.5,29896.0,29905.75,29897.75,29903.5,29900.625,2026-07-06 07:57:00-04:00,2026-07-06 07:58:00-04:00,2026-07-06 07:58:00-04:00,2026-07-06 07:58:00-04:00,2026-07-06 07:58:00-04:00,2026-07-06 07:58:00-04:00,505383
FVG-1m-bear-20260706T0758,NQ,bear,1m,phase1-v1.0.0,2026-07-06 07:56:00-04:00,2026-07-06 07:57:00-04:00,2026-07-06 07:58:00-04:00,29912.0,29903.5,29884.75,29878.75,29907.75,29881.75,29884.75,29903.5,29894.125,2026-07-06 07:59:00-04:00,2026-07-06 08:01:00-04:00,2026-07-06 08:02:00-04:00,2026-07-06 08:02:00-04:00,2026-07-06 08:02:00-04:00,2026-07-06 08:02:00-04:00,505385
FVG-1m-bull-20260706T0804,NQ,bull,1m,phase1-v1.0.0,2026-07-06 08:02:00-04:00,2026-07-06 08:03:00-04:00,2026-07-06 08:04:00-04:00,29904.25,29865.5,29916.0,29906.75,29887.0,29907.75,29904.25,29906.75,29905.5,2026-07-06 08:05:00-04:00,2026-07-06 08:06:00-04:00,2026-07-06 08:06:00-04:00,2026-07-06 08:06:00-04:00,2026-07-06 08:06:00-04:00,2026-07-06 08:06:00-04:00,505391
FVG-1m-bear-20260706T0813,NQ,bear,1m,phase1-v1.0.0,2026-07-06 08:11:00-04:00,2026-07-06 08:12:00-04:00,2026-07-06 08:13:00-04:00,29936.0,29929.5,29929.25,29922.25,29931.75,29927.75,29929.25,29929.5,29929.375,2026-07-06 08:14:00-04:00,2026-07-06 08:15:00-04:00,2026-07-06 08:15:00-04:00,2026-07-06 08:15:00-04:00,2026-07-06 08:15:00-04:00,2026-07-06 08:15:00-04:00,505400
FVG-1m-bear-20260706T0821,NQ,bear,1m,phase1-v1.0.0,2026-07-06 08:19:00-04:00,2026-07-06 08:20:00-04:00,2026-07-06 08:21:00-04:00,29933.5,29926.5,29920.0,29907.5,29928.0,29915.75,29920.0,29926.5,29923.25,2026-07-06 08:22:00-04:00,2026-07-06 08:38:00-04:00,2026-07-06 08:53:00-04:00,2026-07-06 08:39:00-04:00,2026-07-06 08:53:00-04:00,2026-07-06 08:53:00-04:00,505408
FVG-1m-bear-20260706T0822,NQ,bear,1m,phase1-v1.0.0,2026-07-06 08:20:00-04:00,2026-07-06 08:21:00-04:00,2026-07-06 08:22:00-04:00,29929.5,29913.0,29912.5,29906.25,29917.0,29910.75,29912.5,29913.0,29912.75,2026-07-06 08:23:00-04:00,2026-07-06 08:38:00-04:00,2026-07-06 08:38:00-04:00,2026-07-06 08:38:00-04:00,2026-07-06 08:38:00-04:00,2026-07-06 08:38:00-04:00,505409
FVG-1m-bear-20260706T0824,NQ,bear,1m,phase1-v1.0.0,2026-07-06 08:22:00-04:00,2026-07-06 08:23:00-04:00,2026-07-06 08:24:00-04:00,29912.5,29906.25,29895.25,29878.5,29909.0,29894.0,29895.25,29906.25,29900.75,2026-07-06 08:25:00-04:00,2026-07-06 08:30:00-04:00,2026-07-06 08:31:00-04:00,2026-07-06 08:32:00-04:00,2026-07-06 08:33:00-04:00,2026-07-06 08:33:00-04:00,505411
FVG-1m-bear-20260706T0825,NQ,bear,1m,phase1-v1.0.0,2026-07-06 08:23:00-04:00,2026-07-06 08:24:00-04:00,2026-07-06 08:25:00-04:00,29909.0,29892.0,29887.0,29876.25,29893.25,29882.25,29887.0,29892.0,29889.5,2026-07-06 08:26:00-04:00,2026-07-06 08:27:00-04:00,2026-07-06 08:29:00-04:00,2026-07-06 08:27:00-04:00,2026-07-06 08:29:00-04:00,2026-07-06 08:29:00-04:00,505412
FVG-1m-bull-20260706T0829,NQ,bull,1m,phase1-v1.0.0,2026-07-06 08:27:00-04:00,2026-07-06 08:28:00-04:00,2026-07-06 08:29:00-04:00,29887.0,29878.25,29896.0,29890.75,29886.5,29894.0,29887.0,29890.75,29888.875,2026-07-06 08:30:00-04:00,2026-07-06 08:31:00-04:00,,2026-07-06 08:34:00-04:00,2026-07-06 08:34:00-04:00,2026-07-06 08:34:00-04:00,505416
FVG-1m-bull-20260706T0837,NQ,bull,1m,phase1-v1.0.0,2026-07-06 08:35:00-04:00,2026-07-06 08:36:00-04:00,2026-07-06 08:37:00-04:00,29906.0,29893.25,29922.5,29907.75,29902.5,29910.5,29906.0,29907.75,29906.875,2026-07-06 08:38:00-04:00,2026-07-06 08:42:00-04:00,2026-07-06 08:42:00-04:00,2026-07-06 08:42:00-04:00,2026-07-06 08:42:00-04:00,2026-07-06 08:42:00-04:00,505424
FVG-1m-bull-20260706T0838,NQ,bull,1m,phase1-v1.0.0,2026-07-06 08:36:00-04:00,2026-07-06 08:37:00-04:00,2026-07-06 08:38:00-04:00,29912.0,29901.25,29924.5,29916.25,29911.0,29918.5,29912.0,29916.25,29914.125,2026-07-06 08:39:00-04:00,2026-07-06 08:40:00-04:00,2026-07-06 08:40:00-04:00,2026-07-06 08:40:00-04:00,2026-07-06 08:41:00-04:00,2026-07-06 08:41:00-04:00,505425
FVG-1m-bull-20260706T0852,NQ,bull,1m,phase1-v1.0.0,2026-07-06 08:50:00-04:00,2026-07-06 08:51:00-04:00,2026-07-06 08:52:00-04:00,29913.5,29902.25,29927.0,29916.5,29911.0,29916.5,29913.5,29916.5,29915.0,2026-07-06 08:53:00-04:00,2026-07-06 09:03:00-04:00,2026-07-06 09:03:00-04:00,2026-07-06 09:03:00-04:00,2026-07-06 09:03:00-04:00,2026-07-06 09:03:00-04:00,505439
FVG-1m-bull-20260706T0853,NQ,bull,1m,phase1-v1.0.0,2026-07-06 08:51:00-04:00,2026-07-06 08:52:00-04:00,2026-07-06 08:53:00-04:00,29917.5,29908.75,29927.0,29920.75,29916.75,29924.75,29917.5,29920.75,29919.125,2026-07-06 08:54:00-04:00,2026-07-06 09:02:00-04:00,2026-07-06 09:02:00-04:00,2026-07-06 09:02:00-04:00,2026-07-06 09:02:00-04:00,2026-07-06 09:02:00-04:00,505440
FVG-1m-bull-20260706T0859,NQ,bull,1m,phase1-v1.0.0,2026-07-06 08:57:00-04:00,2026-07-06 08:58:00-04:00,2026-07-06 08:59:00-04:00,29927.75,29923.0,29935.0,29928.5,29926.25,29932.25,29927.75,29928.5,29928.125,2026-07-06 09:00:00-04:00,2026-07-06 09:01:00-04:00,2026-07-06 09:01:00-04:00,2026-07-06 09:01:00-04:00,2026-07-06 09:01:00-04:00,2026-07-06 09:01:00-04:00,505446
FVG-1m-bear-20260706T0901,NQ,bear,1m,phase1-v1.0.0,2026-07-06 08:59:00-04:00,2026-07-06 09:00:00-04:00,2026-07-06 09:01:00-04:00,29935.0,29928.5,29925.0,29917.0,29934.75,29922.75,29925.0,29928.5,29926.75,2026-07-06 09:02:00-04:00,2026-07-06 09:35:00-04:00,2026-07-06 09:35:00-04:00,2026-07-06 09:35:00-04:00,2026-07-06 09:35:00-04:00,2026-07-06 09:35:00-04:00,505448
FVG-1m-bear-20260706T0914,NQ,bear,1m,phase1-v1.0.0,2026-07-06 09:12:00-04:00,2026-07-06 09:13:00-04:00,2026-07-06 09:14:00-04:00,29891.75,29884.25,29866.75,29855.25,29885.75,29864.75,29866.75,29884.25,29875.5,2026-07-06 09:15:00-04:00,2026-07-06 09:31:00-04:00,,2026-07-06 09:31:00-04:00,2026-07-06 09:32:00-04:00,2026-07-06 09:32:00-04:00,505461
FVG-1m-bear-20260706T0918,NQ,bear,1m,phase1-v1.0.0,2026-07-06 09:16:00-04:00,2026-07-06 09:17:00-04:00,2026-07-06 09:18:00-04:00,29861.75,29851.0,29849.5,29828.5,29858.25,29847.75,29849.5,29851.0,29850.25,2026-07-06 09:19:00-04:00,2026-07-06 09:21:00-04:00,,2026-07-06 09:21:00-04:00,2026-07-06 09:26:00-04:00,2026-07-06 09:26:00-04:00,505465
FVG-1m-bear-20260706T0919,NQ,bear,1m,phase1-v1.0.0,2026-07-06 09:17:00-04:00,2026-07-06 09:18:00-04:00,2026-07-06 09:19:00-04:00,29858.25,29845.5,29843.5,29833.5,29846.75,29837.25,29843.5,29845.5,29844.5,2026-07-06 09:20:00-04:00,2026-07-06 09:21:00-04:00,,2026-07-06 09:21:00-04:00,2026-07-06 09:21:00-04:00,2026-07-06 09:21:00-04:00,505466
FVG-1m-bull-20260706T0926,NQ,bull,1m,phase1-v1.0.0,2026-07-06 09:24:00-04:00,2026-07-06 09:25:00-04:00,2026-07-06 09:26:00-04:00,29843.5,29833.75,29857.25,29844.25,29839.25,29847.75,29843.5,29844.25,29843.875,2026-07-06 09:27:00-04:00,2026-07-06 09:28:00-04:00,2026-07-06 09:28:00-04:00,2026-07-06 09:28:00-04:00,2026-07-06 09:28:00-04:00,2026-07-06 09:28:00-04:00,505473
FVG-1m-bull-20260706T0931,NQ,bull,1m,phase1-v1.0.0,2026-07-06 09:29:00-04:00,2026-07-06 09:30:00-04:00,2026-07-06 09:31:00-04:00,29843.25,29820.25,29895.0,29846.5,29835.75,29855.5,29843.25,29846.5,29844.875,2026-07-06 09:32:00-04:00,2026-07-06 09:37:00-04:00,2026-07-06 09:37:00-04:00,2026-07-06 09:37:00-04:00,2026-07-06 09:37:00-04:00,2026-07-06 09:37:00-04:00,505478
FVG-1m-bear-20260706T0937,NQ,bear,1m,phase1-v1.0.0,2026-07-06 09:35:00-04:00,2026-07-06 09:36:00-04:00,2026-07-06 09:37:00-04:00,29928.25,29882.75,29870.5,29792.25,29899.5,29827.5,29870.5,29882.75,29876.625,2026-07-06 09:38:00-04:00,2026-07-06 09:40:00-04:00,2026-07-06 09:40:00-04:00,2026-07-06 09:40:00-04:00,2026-07-06 09:40:00-04:00,2026-07-06 09:40:00-04:00,505484
FVG-1m-bull-20260706T0940,NQ,bull,1m,phase1-v1.0.0,2026-07-06 09:38:00-04:00,2026-07-06 09:39:00-04:00,2026-07-06 09:40:00-04:00,29830.25,29793.75,29909.25,29866.5,29819.75,29896.75,29830.25,29866.5,29848.375,2026-07-06 09:41:00-04:00,2026-07-06 09:43:00-04:00,2026-07-06 09:44:00-04:00,2026-07-06 09:43:00-04:00,2026-07-06 20:13:00-04:00,2026-07-06 20:13:00-04:00,505487
FVG-1m-bear-20260706T0943,NQ,bear,1m,phase1-v1.0.0,2026-07-06 09:41:00-04:00,2026-07-06 09:42:00-04:00,2026-07-06 09:43:00-04:00,29925.0,29896.75,29894.25,29859.75,29910.5,29874.75,29894.25,29896.75,29895.5,2026-07-06 09:44:00-04:00,2026-07-06 09:45:00-04:00,2026-07-06 09:45:00-04:00,2026-07-06 09:45:00-04:00,2026-07-06 09:45:00-04:00,2026-07-06 09:45:00-04:00,505490
FVG-1m-bull-20260706T0945,NQ,bull,1m,phase1-v1.0.0,2026-07-06 09:43:00-04:00,2026-07-06 09:44:00-04:00,2026-07-06 09:45:00-04:00,29894.25,29859.75,29959.5,29902.75,29862.25,29921.5,29894.25,29902.75,29898.5,2026-07-06 09:46:00-04:00,2026-07-06 09:48:00-04:00,2026-07-06 13:43:00-04:00,2026-07-06 09:48:00-04:00,2026-07-06 13:43:00-04:00,2026-07-06 13:43:00-04:00,505492
FVG-1m-bull-20260706T0951,NQ,bull,1m,phase1-v1.0.0,2026-07-06 09:49:00-04:00,2026-07-06 09:50:00-04:00,2026-07-06 09:51:00-04:00,29956.0,29921.25,30009.0,29973.75,29953.0,29981.25,29956.0,29973.75,29964.875,2026-07-06 09:52:00-04:00,2026-07-06 09:53:00-04:00,2026-07-06 09:53:00-04:00,2026-07-06 09:53:00-04:00,2026-07-06 09:53:00-04:00,2026-07-06 09:53:00-04:00,505498
FVG-1m-bear-20260706T0958,NQ,bear,1m,phase1-v1.0.0,2026-07-06 09:56:00-04:00,2026-07-06 09:57:00-04:00,2026-07-06 09:58:00-04:00,29988.25,29968.0,29952.5,29915.0,29980.25,29949.5,29952.5,29968.0,29960.25,2026-07-06 09:59:00-04:00,2026-07-06 10:01:00-04:00,2026-07-06 10:02:00-04:00,2026-07-06 10:02:00-04:00,2026-07-06 10:02:00-04:00,2026-07-06 10:02:00-04:00,505505
FVG-1m-bull-20260706T1007,NQ,bull,1m,phase1-v1.0.0,2026-07-06 10:05:00-04:00,2026-07-06 10:06:00-04:00,2026-07-06 10:07:00-04:00,29941.0,29918.25,29981.25,29958.25,29922.25,29967.25,29941.0,29958.25,29949.625,2026-07-06 10:08:00-04:00,2026-07-06 11:17:00-04:00,2026-07-06 11:17:00-04:00,2026-07-06 11:17:00-04:00,2026-07-06 13:31:00-04:00,2026-07-06 13:31:00-04:00,505514
FVG-1m-bull-20260706T1008,NQ,bull,1m,phase1-v1.0.0,2026-07-06 10:06:00-04:00,2026-07-06 10:07:00-04:00,2026-07-06 10:08:00-04:00,29967.25,29914.0,29994.0,29975.0,29967.25,29976.25,29967.25,29975.0,29971.125,2026-07-06 10:09:00-04:00,2026-07-06 10:11:00-04:00,2026-07-06 11:14:00-04:00,2026-07-06 11:14:00-04:00,2026-07-06 11:14:00-04:00,2026-07-06 11:14:00-04:00,505515
FVG-1m-bull-20260706T1044,NQ,bull,1m,phase1-v1.0.0,2026-07-06 10:42:00-04:00,2026-07-06 10:43:00-04:00,2026-07-06 10:44:00-04:00,30011.75,29988.0,30051.25,30034.0,30007.5,30037.0,30011.75,30034.0,30022.875,2026-07-06 10:45:00-04:00,2026-07-06 10:46:00-04:00,2026-07-06 10:53:00-04:00,2026-07-06 10:49:00-04:00,2026-07-06 10:57:00-04:00,2026-07-06 10:57:00-04:00,505551
FVG-1m-bull-20260706T1059,NQ,bull,1m,phase1-v1.0.0,2026-07-06 10:57:00-04:00,2026-07-06 10:58:00-04:00,2026-07-06 10:59:00-04:00,30014.25,29986.75,30030.0,30018.0,30008.0,30020.25,30014.25,30018.0,30016.125,2026-07-06 11:00:00-04:00,2026-07-06 11:01:00-04:00,2026-07-06 11:01:00-04:00,2026-07-06 11:01:00-04:00,2026-07-06 11:01:00-04:00,2026-07-06 11:01:00-04:00,505566
FVG-1m-bear-20260706T1105,NQ,bear,1m,phase1-v1.0.0,2026-07-06 11:03:00-04:00,2026-07-06 11:04:00-04:00,2026-07-06 11:05:00-04:00,30041.5,30030.75,30030.25,30011.75,30034.25,30026.25,30030.25,30030.75,30030.5,2026-07-06 11:06:00-04:00,2026-07-06 11:07:00-04:00,2026-07-06 11:07:00-04:00,2026-07-06 11:07:00-04:00,2026-07-06 11:07:00-04:00,2026-07-06 11:07:00-04:00,505572
FVG-1m-bear-20260706T1108,NQ,bear,1m,phase1-v1.0.0,2026-07-06 11:06:00-04:00,2026-07-06 11:07:00-04:00,2026-07-06 11:08:00-04:00,30035.0,30022.0,30009.5,29987.0,30031.75,30006.25,30009.5,30022.0,30015.75,2026-07-06 11:09:00-04:00,2026-07-06 11:10:00-04:00,2026-07-06 11:10:00-04:00,2026-07-06 11:11:00-04:00,2026-07-06 11:27:00-04:00,2026-07-06 11:27:00-04:00,505575
FVG-1m-bear-20260706T1112,NQ,bear,1m,phase1-v1.0.0,2026-07-06 11:10:00-04:00,2026-07-06 11:11:00-04:00,2026-07-06 11:12:00-04:00,30019.5,30004.0,29999.75,29982.5,30017.0,29994.0,29999.75,30004.0,30001.875,2026-07-06 11:13:00-04:00,2026-07-06 11:14:00-04:00,2026-07-06 11:25:00-04:00,2026-07-06 11:14:00-04:00,2026-07-06 11:25:00-04:00,2026-07-06 11:25:00-04:00,505579
FVG-1m-bear-20260706T1117,NQ,bear,1m,phase1-v1.0.0,2026-07-06 11:15:00-04:00,2026-07-06 11:16:00-04:00,2026-07-06 11:17:00-04:00,29985.0,29967.75,29964.5,29944.75,29973.25,29950.75,29964.5,29967.75,29966.125,2026-07-06 11:18:00-04:00,2026-07-06 11:19:00-04:00,2026-07-06 11:19:00-04:00,2026-07-06 11:19:00-04:00,2026-07-06 11:20:00-04:00,2026-07-06 11:20:00-04:00,505584
FVG-1m-bull-20260706T1127,NQ,bull,1m,phase1-v1.0.0,2026-07-06 11:25:00-04:00,2026-07-06 11:26:00-04:00,2026-07-06 11:27:00-04:00,30016.25,30001.5,30040.5,30029.25,30012.5,30035.75,30016.25,30029.25,30022.75,2026-07-06 11:28:00-04:00,2026-07-06 11:29:00-04:00,2026-07-06 12:31:00-04:00,2026-07-06 12:31:00-04:00,2026-07-06 12:37:00-04:00,2026-07-06 12:37:00-04:00,505594
FVG-1m-bull-20260706T1130,NQ,bull,1m,phase1-v1.0.0,2026-07-06 11:28:00-04:00,2026-07-06 11:29:00-04:00,2026-07-06 11:30:00-04:00,30039.5,30025.75,30062.75,30044.75,30037.5,30061.25,30039.5,30044.75,30042.125,2026-07-06 11:31:00-04:00,2026-07-06 11:36:00-04:00,2026-07-06 11:36:00-04:00,2026-07-06 11:36:00-04:00,2026-07-06 11:36:00-04:00,2026-07-06 11:36:00-04:00,505597
FVG-1m-bear-20260706T1135,NQ,bear,1m,phase1-v1.0.0,2026-07-06 11:33:00-04:00,2026-07-06 11:34:00-04:00,2026-07-06 11:35:00-04:00,30069.5,30056.5,30052.75,30031.5,30065.5,30049.25,30052.75,30056.5,30054.625,2026-07-06 11:36:00-04:00,2026-07-06 11:37:00-04:00,2026-07-06 11:39:00-04:00,2026-07-06 11:38:00-04:00,2026-07-06 11:39:00-04:00,2026-07-06 11:39:00-04:00,505602
FVG-1m-bull-20260706T1142,NQ,bull,1m,phase1-v1.0.0,2026-07-06 11:40:00-04:00,2026-07-06 11:41:00-04:00,2026-07-06 11:42:00-04:00,30056.0,30045.0,30076.5,30062.75,30050.5,30065.0,30056.0,30062.75,30059.375,2026-07-06 11:43:00-04:00,2026-07-06 11:50:00-04:00,2026-07-06 11:53:00-04:00,2026-07-06 11:53:00-04:00,2026-07-06 11:55:00-04:00,2026-07-06 11:55:00-04:00,505609
FVG-1m-bull-20260706T1143,NQ,bull,1m,phase1-v1.0.0,2026-07-06 11:41:00-04:00,2026-07-06 11:42:00-04:00,2026-07-06 11:43:00-04:00,30069.0,30048.5,30079.0,30070.75,30063.5,30073.75,30069.0,30070.75,30069.875,2026-07-06 11:44:00-04:00,2026-07-06 11:45:00-04:00,2026-07-06 11:45:00-04:00,2026-07-06 11:45:00-04:00,2026-07-06 11:45:00-04:00,2026-07-06 11:45:00-04:00,505610
FVG-1m-bear-20260706T1152,NQ,bear,1m,phase1-v1.0.0,2026-07-06 11:50:00-04:00,2026-07-06 11:51:00-04:00,2026-07-06 11:52:00-04:00,30083.75,30075.0,30071.75,30057.5,30078.0,30070.75,30071.75,30075.0,30073.375,2026-07-06 11:53:00-04:00,2026-07-06 11:57:00-04:00,2026-07-06 11:57:00-04:00,2026-07-06 11:57:00-04:00,2026-07-06 11:57:00-04:00,2026-07-06 11:57:00-04:00,505619
FVG-1m-bear-20260706T1153,NQ,bear,1m,phase1-v1.0.0,2026-07-06 11:51:00-04:00,2026-07-06 11:52:00-04:00,2026-07-06 11:53:00-04:00,30081.75,30070.0,30067.25,30056.5,30070.75,30061.75,30067.25,30070.0,30068.625,2026-07-06 11:54:00-04:00,2026-07-06 11:57:00-04:00,2026-07-06 11:57:00-04:00,2026-07-06 11:57:00-04:00,2026-07-06 11:57:00-04:00,2026-07-06 11:57:00-04:00,505620
FVG-1m-bull-20260706T1157,NQ,bull,1m,phase1-v1.0.0,2026-07-06 11:55:00-04:00,2026-07-06 11:56:00-04:00,2026-07-06 11:57:00-04:00,30057.25,30050.0,30082.75,30071.5,30055.25,30073.25,30057.25,30071.5,30064.375,2026-07-06 11:58:00-04:00,2026-07-06 11:59:00-04:00,2026-07-06 11:59:00-04:00,2026-07-06 12:00:00-04:00,2026-07-06 12:01:00-04:00,2026-07-06 12:01:00-04:00,505624
FVG-1m-bull-20260706T1206,NQ,bull,1m,phase1-v1.0.0,2026-07-06 12:04:00-04:00,2026-07-06 12:05:00-04:00,2026-07-06 12:06:00-04:00,30062.0,30054.0,30074.0,30066.25,30058.0,30071.0,30062.0,30066.25,30064.125,2026-07-06 12:07:00-04:00,2026-07-06 12:08:00-04:00,2026-07-06 12:18:00-04:00,2026-07-06 12:18:00-04:00,2026-07-06 12:18:00-04:00,2026-07-06 12:18:00-04:00,505633
FVG-1m-bull-20260706T1209,NQ,bull,1m,phase1-v1.0.0,2026-07-06 12:07:00-04:00,2026-07-06 12:08:00-04:00,2026-07-06 12:09:00-04:00,30072.5,30065.0,30090.0,30072.75,30071.0,30073.5,30072.5,30072.75,30072.625,2026-07-06 12:10:00-04:00,2026-07-06 12:11:00-04:00,,2026-07-06 12:11:00-04:00,2026-07-06 12:11:00-04:00,2026-07-06 12:11:00-04:00,505636
FVG-1m-bear-20260706T1218,NQ,bear,1m,phase1-v1.0.0,2026-07-06 12:16:00-04:00,2026-07-06 12:17:00-04:00,2026-07-06 12:18:00-04:00,30078.25,30070.75,30066.0,30052.25,30073.75,30065.25,30066.0,30070.75,30068.375,2026-07-06 12:19:00-04:00,2026-07-06 12:20:00-04:00,2026-07-06 12:20:00-04:00,2026-07-06 12:21:00-04:00,2026-07-06 12:21:00-04:00,2026-07-06 12:21:00-04:00,505645
FVG-1m-bear-20260706T1222,NQ,bear,1m,phase1-v1.0.0,2026-07-06 12:20:00-04:00,2026-07-06 12:21:00-04:00,2026-07-06 12:22:00-04:00,30075.5,30059.25,30051.0,30041.75,30060.75,30050.25,30051.0,30059.25,30055.125,2026-07-06 12:23:00-04:00,2026-07-06 15:25:00-04:00,2026-07-10 13:31:00-04:00,2026-07-10 13:31:00-04:00,2026-07-10 13:37:00-04:00,2026-07-10 13:37:00-04:00,505649
FVG-1m-bear-20260706T1228,NQ,bear,1m,phase1-v1.0.0,2026-07-06 12:26:00-04:00,2026-07-06 12:27:00-04:00,2026-07-06 12:28:00-04:00,30045.25,30034.5,30033.75,30024.75,30037.25,30031.25,30033.75,30034.5,30034.125,2026-07-06 12:29:00-04:00,2026-07-06 12:30:00-04:00,,2026-07-06 12:30:00-04:00,2026-07-06 12:30:00-04:00,2026-07-06 12:30:00-04:00,505655
FVG-1m-bull-20260706T1247,NQ,bull,1m,phase1-v1.0.0,2026-07-06 12:45:00-04:00,2026-07-06 12:46:00-04:00,2026-07-06 12:47:00-04:00,30020.0,30002.25,30033.0,30022.5,30008.25,30023.75,30020.0,30022.5,30021.25,2026-07-06 12:48:00-04:00,2026-07-06 12:49:00-04:00,2026-07-06 12:53:00-04:00,2026-07-06 12:50:00-04:00,2026-07-06 12:53:00-04:00,2026-07-06 12:53:00-04:00,505674
FVG-1m-bear-20260706T1252,NQ,bear,1m,phase1-v1.0.0,2026-07-06 12:50:00-04:00,2026-07-06 12:51:00-04:00,2026-07-06 12:52:00-04:00,30038.25,30030.75,30024.75,30012.25,30035.5,30024.0,30024.75,30030.75,30027.75,2026-07-06 12:53:00-04:00,2026-07-06 13:07:00-04:00,2026-07-06 13:07:00-04:00,2026-07-06 13:07:00-04:00,2026-07-06 13:10:00-04:00,2026-07-06 13:10:00-04:00,505679
FVG-1m-bear-20260706T1254,NQ,bear,1m,phase1-v1.0.0,2026-07-06 12:52:00-04:00,2026-07-06 12:53:00-04:00,2026-07-06 12:54:00-04:00,30024.75,30012.25,30008.75,29995.5,30014.5,30005.5,30008.75,30012.25,30010.5,2026-07-06 12:55:00-04:00,2026-07-06 13:06:00-04:00,2026-07-06 13:06:00-04:00,2026-07-06 13:06:00-04:00,2026-07-06 13:06:00-04:00,2026-07-06 13:06:00-04:00,505681
FVG-1m-bear-20260706T1259,NQ,bear,1m,phase1-v1.0.0,2026-07-06 12:57:00-04:00,2026-07-06 12:58:00-04:00,2026-07-06 12:59:00-04:00,30007.25,29994.5,29993.25,29981.0,30003.25,29992.25,29993.25,29994.5,29993.875,2026-07-06 13:00:00-04:00,2026-07-06 13:01:00-04:00,2026-07-06 13:01:00-04:00,2026-07-06 13:01:00-04:00,2026-07-06 13:01:00-04:00,2026-07-06 13:01:00-04:00,505686
FVG-1m-bull-20260706T1304,NQ,bull,1m,phase1-v1.0.0,2026-07-06 13:02:00-04:00,2026-07-06 13:03:00-04:00,2026-07-06 13:04:00-04:00,29990.25,29975.25,30003.75,29991.25,29979.75,30000.0,29990.25,29991.25,29990.75,2026-07-06 13:05:00-04:00,2026-07-06 13:21:00-04:00,2026-07-06 13:21:00-04:00,2026-07-06 13:21:00-04:00,2026-07-06 13:21:00-04:00,2026-07-06 13:21:00-04:00,505691
FVG-1m-bull-20260706T1306,NQ,bull,1m,phase1-v1.0.0,2026-07-06 13:04:00-04:00,2026-07-06 13:05:00-04:00,2026-07-06 13:06:00-04:00,30003.75,29991.25,30028.75,30013.75,29994.5,30014.5,30003.75,30013.75,30008.75,2026-07-06 13:07:00-04:00,2026-07-06 13:15:00-04:00,2026-07-06 13:19:00-04:00,2026-07-06 13:19:00-04:00,2026-07-06 13:19:00-04:00,2026-07-06 13:19:00-04:00,505693
FVG-1m-bull-20260706T1307,NQ,bull,1m,phase1-v1.0.0,2026-07-06 13:05:00-04:00,2026-07-06 13:06:00-04:00,2026-07-06 13:07:00-04:00,30014.75,29991.5,30028.75,30019.75,30013.75,30025.75,30014.75,30019.75,30017.25,2026-07-06 13:08:00-04:00,2026-07-06 13:09:00-04:00,,2026-07-06 13:09:00-04:00,2026-07-06 13:09:00-04:00,2026-07-06 13:09:00-04:00,505694
FVG-1m-bear-20260706T1314,NQ,bear,1m,phase1-v1.0.0,2026-07-06 13:12:00-04:00,2026-07-06 13:13:00-04:00,2026-07-06 13:14:00-04:00,30032.75,30026.25,30019.75,30009.75,30028.0,30019.0,30019.75,30026.25,30023.0,2026-07-06 13:15:00-04:00,2026-07-06 13:16:00-04:00,2026-07-06 13:16:00-04:00,2026-07-06 13:16:00-04:00,2026-07-06 13:17:00-04:00,2026-07-06 13:17:00-04:00,505701
FVG-1m-bull-20260706T1316,NQ,bull,1m,phase1-v1.0.0,2026-07-06 13:14:00-04:00,2026-07-06 13:15:00-04:00,2026-07-06 13:16:00-04:00,30019.75,30009.75,30032.0,30022.0,30019.25,30025.0,30019.75,30022.0,30020.875,2026-07-06 13:17:00-04:00,2026-07-06 13:18:00-04:00,2026-07-06 13:18:00-04:00,2026-07-06 13:18:00-04:00,2026-07-06 13:18:00-04:00,2026-07-06 13:18:00-04:00,505703
