instrument,tf,direction,param_version,source_open_et,availability_et,zone_lower,zone_upper,far_boundary,near_boundary,directional_wick_len,opposite_wick_len,body_len,total_range,dwick_body_ratio,dwick_range_ratio,dwick_pctile_prev10,dwick_pctile_prev20,dwick_pctile_prev40,first_partial_wick_entry_et,first_body_overlap_et,first_complete_traversal_et,exact_boundary_body_touch_et,invalidation_reason,invalidation_et,still_valid_end_of_data,untested_through_jul10,segment_id,source_complete,source_index
NQ,1h,bull,phase1-v1.0.0,2026-07-07 09:00:00-04:00,2026-07-07 10:00:00-04:00,29420.25,29469.0,29420.25,29469.0,48.75,43.5,173.25,265.5,0.2813852813852814,0.18361581920903955,70.0,80.0,,2026-07-07 11:00:00-04:00,2026-07-07 11:00:00-04:00,2026-07-07 11:00:00-04:00,,body_overlap,2026-07-07 11:00:00-04:00,False,False,25,True,8452
NQ,1h,bear,phase1-v1.0.0,2026-07-07 10:00:00-04:00,2026-07-07 11:00:00-04:00,29468.75,29505.75,29505.75,29468.75,37.0,92.5,166.25,295.75,0.22255639097744362,0.12510566356720204,60.0,60.0,,2026-07-07 13:00:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 13:00:00-04:00,,body_overlap,2026-07-07 13:00:00-04:00,False,False,25,True,8453
NQ,1h,bull,phase1-v1.0.0,2026-07-07 10:00:00-04:00,2026-07-07 11:00:00-04:00,29210.0,29302.5,29210.0,29302.5,92.5,37.0,166.25,295.75,0.556390977443609,0.3127641589180051,100.0,100.0,,2026-07-07 12:00:00-04:00,2026-07-07 12:00:00-04:00,,,body_overlap,2026-07-07 12:00:00-04:00,False,False,25,True,8453
NQ,1h,bear,phase1-v1.0.0,2026-07-07 11:00:00-04:00,2026-07-07 12:00:00-04:00,29386.75,29389.25,29389.25,29386.75,2.5,54.0,84.5,141.0,0.029585798816568046,0.01773049645390071,10.0,5.0,,2026-07-07 13:00:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 13:00:00-04:00,,body_overlap,2026-07-07 13:00:00-04:00,False,False,25,True,8454
NQ,1h,bull,phase1-v1.0.0,2026-07-07 11:00:00-04:00,2026-07-07 12:00:00-04:00,29248.25,29302.25,29248.25,29302.25,54.0,2.5,84.5,141.0,0.6390532544378699,0.3829787234042553,70.0,80.0,,2026-07-07 16:00:00-04:00,2026-07-07 20:00:00-04:00,,,body_overlap,2026-07-07 20:00:00-04:00,False,False,25,True,8454
NQ,1h,bear,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 13:00:00-04:00,29540.0,29558.25,29558.25,29540.0,18.25,11.0,152.0,181.25,0.12006578947368421,0.1006896551724138,30.0,35.0,,2026-07-07 14:00:00-04:00,2026-07-07 14:00:00-04:00,2026-07-07 14:00:00-04:00,,body_overlap,2026-07-07 14:00:00-04:00,False,False,25,True,8455
NQ,1h,bull,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 13:00:00-04:00,29377.0,29388.0,29377.0,29388.0,11.0,18.25,152.0,181.25,0.07236842105263158,0.060689655172413794,20.0,25.0,,2026-07-07 15:00:00-04:00,,2026-07-07 16:00:00-04:00,,wick_traversal_beyond_far,2026-07-07 16:00:00-04:00,False,False,25,True,8455
NQ,1h,bear,phase1-v1.0.0,2026-07-07 13:00:00-04:00,2026-07-07 14:00:00-04:00,29567.25,29580.75,29580.75,29567.25,13.5,29.5,27.75,70.75,0.4864864864864865,0.19081272084805653,20.0,20.0,30.0,2026-07-07 15:00:00-04:00,2026-07-07 15:00:00-04:00,,,body_overlap,2026-07-07 15:00:00-04:00,False,False,25,True,8456
NQ,1h,bull,phase1-v1.0.0,2026-07-07 13:00:00-04:00,2026-07-07 14:00:00-04:00,29510.0,29539.5,29510.0,29539.5,29.5,13.5,27.75,70.75,1.063063063063063,0.4169611307420495,40.0,50.0,40.0,2026-07-07 15:00:00-04:00,2026-07-07 15:00:00-04:00,2026-07-07 15:00:00-04:00,,body_overlap,2026-07-07 15:00:00-04:00,False,False,25,True,8456
NQ,1h,bear,phase1-v1.0.0,2026-07-07 14:00:00-04:00,2026-07-07 15:00:00-04:00,29567.5,29574.25,29574.25,29567.5,6.75,5.75,176.5,189.0,0.03824362606232295,0.03571428571428571,20.0,10.0,12.5,2026-07-08 21:00:00-04:00,,2026-07-08 21:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 21:00:00-04:00,False,False,25,True,8457
NQ,1h,bull,phase1-v1.0.0,2026-07-07 14:00:00-04:00,2026-07-07 15:00:00-04:00,29385.25,29391.0,29385.25,29391.0,5.75,6.75,176.5,189.0,0.032577903682719546,0.03042328042328042,10.0,12.5,8.75,2026-07-07 16:00:00-04:00,2026-07-07 16:00:00-04:00,2026-07-07 16:00:00-04:00,,body_overlap,2026-07-07 16:00:00-04:00,False,False,25,True,8457
NQ,1h,bear,phase1-v1.0.0,2026-07-07 15:00:00-04:00,2026-07-07 16:00:00-04:00,29394.5,29410.0,29410.0,29394.5,15.5,119.25,4.25,139.0,3.6470588235294117,0.11151079136690648,40.0,35.0,40.0,2026-07-07 17:00:00-04:00,2026-07-07 17:00:00-04:00,2026-07-07 17:00:00-04:00,,body_overlap,2026-07-07 17:00:00-04:00,False,False,25,True,8458
NQ,1h,bull,phase1-v1.0.0,2026-07-07 15:00:00-04:00,2026-07-07 16:00:00-04:00,29271.0,29390.25,29271.0,29390.25,119.25,15.5,4.25,139.0,28.058823529411764,0.8579136690647482,100.0,100.0,97.5,2026-07-07 17:00:00-04:00,2026-07-07 19:00:00-04:00,,,body_overlap,2026-07-07 19:00:00-04:00,False,False,25,True,8458
NQ,1h,bear,phase1-v1.0.0,2026-07-07 16:00:00-04:00,2026-07-07 17:00:00-04:00,29419.5,29437.25,29437.25,29419.5,17.75,7.25,24.5,49.5,0.7244897959183674,0.35858585858585856,50.0,45.0,47.5,2026-07-07 21:00:00-04:00,2026-07-07 21:00:00-04:00,2026-07-07 21:00:00-04:00,,body_overlap,2026-07-07 21:00:00-04:00,False,False,25,True,8459
NQ,1h,bull,phase1-v1.0.0,2026-07-07 16:00:00-04:00,2026-07-07 17:00:00-04:00,29387.75,29395.0,29387.75,29395.0,7.25,17.75,24.5,49.5,0.29591836734693877,0.14646464646464646,10.0,15.0,12.5,2026-07-07 19:00:00-04:00,,2026-07-07 19:00:00-04:00,,wick_traversal_beyond_far,2026-07-07 19:00:00-04:00,False,False,25,True,8459
NQ,1h,bear,phase1-v1.0.0,2026-07-07 18:00:00-04:00,2026-07-07 19:00:00-04:00,29382.75,29400.0,29400.0,29382.75,17.25,54.25,9.0,80.5,1.9166666666666667,0.21428571428571427,50.0,45.0,47.5,2026-07-07 20:00:00-04:00,,2026-07-07 20:00:00-04:00,,wick_traversal_beyond_far,2026-07-07 20:00:00-04:00,False,False,25,True,8460
NQ,1h,bull,phase1-v1.0.0,2026-07-07 18:00:00-04:00,2026-07-07 19:00:00-04:00,29319.5,29373.75,29319.5,29373.75,54.25,17.25,9.0,80.5,6.027777777777778,0.6739130434782609,80.0,75.0,80.0,2026-07-07 20:00:00-04:00,2026-07-07 20:00:00-04:00,2026-07-07 20:00:00-04:00,,body_overlap,2026-07-07 20:00:00-04:00,False,False,25,True,8460
NQ,1h,bear,phase1-v1.0.0,2026-07-07 19:00:00-04:00,2026-07-07 20:00:00-04:00,29382.5,29407.0,29407.0,29382.5,24.5,8.0,82.0,114.5,0.29878048780487804,0.21397379912663755,70.0,55.0,60.0,2026-07-07 21:00:00-04:00,2026-07-07 21:00:00-04:00,2026-07-07 21:00:00-04:00,,body_overlap,2026-07-07 21:00:00-04:00,False,False,25,True,8461
NQ,1h,bull,phase1-v1.0.0,2026-07-07 19:00:00-04:00,2026-07-07 20:00:00-04:00,29292.5,29300.5,29292.5,29300.5,8.0,24.5,82.0,114.5,0.0975609756097561,0.06986899563318777,20.0,20.0,15.0,2026-07-07 21:00:00-04:00,2026-07-07 21:00:00-04:00,2026-07-07 21:00:00-04:00,,body_overlap,2026-07-07 21:00:00-04:00,False,False,25,True,8461
NQ,1h,bear,phase1-v1.0.0,2026-07-07 20:00:00-04:00,2026-07-07 21:00:00-04:00,29543.5,29547.0,29547.0,29543.5,3.5,34.0,243.5,281.0,0.014373716632443531,0.012455516014234875,10.0,10.0,7.5,2026-07-07 22:00:00-04:00,2026-07-07 22:00:00-04:00,2026-07-07 22:00:00-04:00,,body_overlap,2026-07-07 22:00:00-04:00,False,False,25,True,8462
NQ,1h,bull,phase1-v1.0.0,2026-07-07 20:00:00-04:00,2026-07-07 21:00:00-04:00,29266.0,29300.0,29266.0,29300.0,34.0,3.5,243.5,281.0,0.13963039014373715,0.12099644128113879,50.0,47.5,56.25,2026-07-08 03:00:00-04:00,2026-07-08 05:00:00-04:00,2026-07-08 05:00:00-04:00,,body_overlap,2026-07-08 05:00:00-04:00,False,False,25,True,8462
NQ,1h,bear,phase1-v1.0.0,2026-07-07 21:00:00-04:00,2026-07-07 22:00:00-04:00,29543.75,29558.75,29558.75,29543.75,15.0,11.0,105.75,131.75,0.14184397163120568,0.11385199240986717,40.0,40.0,35.0,2026-07-08 21:00:00-04:00,,2026-07-08 21:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 21:00:00-04:00,False,False,25,True,8463
NQ,1h,bull,phase1-v1.0.0,2026-07-07 21:00:00-04:00,2026-07-07 22:00:00-04:00,29427.0,29438.0,29427.0,29438.0,11.0,15.0,105.75,131.75,0.10401891252955082,0.08349146110056926,35.0,27.5,26.25,2026-07-07 23:00:00-04:00,2026-07-07 23:00:00-04:00,2026-07-07 23:00:00-04:00,,body_overlap,2026-07-07 23:00:00-04:00,False,False,25,True,8463
NQ,1h,bear,phase1-v1.0.0,2026-07-07 22:00:00-04:00,2026-07-07 23:00:00-04:00,29461.25,29475.0,29475.0,29461.25,13.75,49.75,23.5,87.0,0.5851063829787234,0.15804597701149425,40.0,30.0,28.75,2026-07-08 00:00:00-04:00,2026-07-08 00:00:00-04:00,2026-07-08 00:00:00-04:00,,body_overlap,2026-07-08 00:00:00-04:00,False,False,25,True,8464
NQ,1h,bull,phase1-v1.0.0,2026-07-07 22:00:00-04:00,2026-07-07 23:00:00-04:00,29388.0,29437.75,29388.0,29437.75,49.75,13.75,23.5,87.0,2.117021276595745,0.5718390804597702,70.0,65.0,72.5,2026-07-08 01:00:00-04:00,2026-07-08 01:00:00-04:00,2026-07-08 01:00:00-04:00,,body_overlap,2026-07-08 01:00:00-04:00,False,False,25,True,8464
NQ,1h,bear,phase1-v1.0.0,2026-07-07 23:00:00-04:00,2026-07-08 00:00:00-04:00,29467.0,29532.25,29532.25,29467.0,65.25,0.25,5.5,71.0,11.863636363636363,0.9190140845070423,100.0,95.0,95.0,2026-07-08 01:00:00-04:00,2026-07-08 01:00:00-04:00,,,body_overlap,2026-07-08 01:00:00-04:00,False,False,25,True,8465
NQ,1h,bull,phase1-v1.0.0,2026-07-07 23:00:00-04:00,2026-07-08 00:00:00-04:00,29461.25,29461.5,29461.25,29461.5,0.25,65.25,5.5,71.0,0.045454545454545456,0.0035211267605633804,0.0,0.0,0.0,2026-07-08 01:00:00-04:00,2026-07-08 01:00:00-04:00,2026-07-08 01:00:00-04:00,,body_overlap,2026-07-08 01:00:00-04:00,False,False,25,True,8465
NQ,1h,bear,phase1-v1.0.0,2026-07-08 00:00:00-04:00,2026-07-08 01:00:00-04:00,29470.0,29473.5,29473.5,29470.0,3.5,38.25,55.0,96.75,0.06363636363636363,0.03617571059431524,5.0,12.5,8.75,2026-07-08 16:00:00-04:00,,2026-07-08 16:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 16:00:00-04:00,False,False,25,True,8466
NQ,1h,bull,phase1-v1.0.0,2026-07-08 00:00:00-04:00,2026-07-08 01:00:00-04:00,29376.75,29415.0,29376.75,29415.0,38.25,3.5,55.0,96.75,0.6954545454545454,0.3953488372093023,70.0,62.5,66.25,2026-07-08 02:00:00-04:00,2026-07-08 02:00:00-04:00,2026-07-08 02:00:00-04:00,,body_overlap,2026-07-08 02:00:00-04:00,False,False,25,True,8466
NQ,1h,bear,phase1-v1.0.0,2026-07-08 01:00:00-04:00,2026-07-08 02:00:00-04:00,29417.0,29447.25,29447.25,29417.0,30.25,35.75,69.5,135.5,0.4352517985611511,0.22324723247232472,90.0,70.0,60.0,2026-07-08 14:00:00-04:00,,2026-07-08 14:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 14:00:00-04:00,False,False,25,True,8467
NQ,1h,bull,phase1-v1.0.0,2026-07-08 01:00:00-04:00,2026-07-08 02:00:00-04:00,29311.75,29347.5,29311.75,29347.5,35.75,30.25,69.5,135.5,0.5143884892086331,0.26383763837638374,60.0,55.0,60.0,2026-07-08 03:00:00-04:00,2026-07-08 03:00:00-04:00,2026-07-08 03:00:00-04:00,,body_overlap,2026-07-08 03:00:00-04:00,False,False,25,True,8467
NQ,1h,bear,phase1-v1.0.0,2026-07-08 02:00:00-04:00,2026-07-08 03:00:00-04:00,29346.75,29363.5,29363.5,29346.75,16.75,47.0,17.5,81.25,0.9571428571428572,0.20615384615384616,50.0,45.0,42.5,2026-07-08 04:00:00-04:00,2026-07-08 04:00:00-04:00,2026-07-08 04:00:00-04:00,,body_overlap,2026-07-08 04:00:00-04:00,False,False,25,True,8468
NQ,1h,bull,phase1-v1.0.0,2026-07-08 02:00:00-04:00,2026-07-08 03:00:00-04:00,29282.25,29329.25,29282.25,29329.25,47.0,16.75,17.5,81.25,2.6857142857142855,0.5784615384615385,70.0,65.0,70.0,2026-07-08 04:00:00-04:00,2026-07-08 04:00:00-04:00,2026-07-08 04:00:00-04:00,,body_overlap,2026-07-08 04:00:00-04:00,False,False,25,True,8468
NQ,1h,bear,phase1-v1.0.0,2026-07-08 03:00:00-04:00,2026-07-08 04:00:00-04:00,29381.0,29409.5,29409.5,29381.0,28.5,47.25,52.75,128.5,0.5402843601895735,0.22178988326848248,80.0,75.0,60.0,2026-07-08 05:00:00-04:00,2026-07-08 05:00:00-04:00,2026-07-08 05:00:00-04:00,,body_overlap,2026-07-08 05:00:00-04:00,False,False,25,True,8469
NQ,1h,bull,phase1-v1.0.0,2026-07-08 03:00:00-04:00,2026-07-08 04:00:00-04:00,29281.0,29328.25,29281.0,29328.25,47.25,28.5,52.75,128.5,0.8957345971563981,0.36770428015564205,80.0,65.0,70.0,2026-07-08 05:00:00-04:00,2026-07-08 05:00:00-04:00,2026-07-08 05:00:00-04:00,,body_overlap,2026-07-08 05:00:00-04:00,False,False,25,True,8469
NQ,1h,bear,phase1-v1.0.0,2026-07-08 04:00:00-04:00,2026-07-08 05:00:00-04:00,29383.0,29414.75,29414.75,29383.0,31.75,52.25,373.5,457.5,0.08500669344042838,0.06939890710382514,90.0,80.0,67.5,2026-07-08 10:00:00-04:00,,2026-07-08 14:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 14:00:00-04:00,False,False,25,True,8470
NQ,1h,bull,phase1-v1.0.0,2026-07-08 04:00:00-04:00,2026-07-08 05:00:00-04:00,28957.25,29009.5,28957.25,29009.5,52.25,31.75,373.5,457.5,0.1398929049531459,0.11420765027322405,90.0,80.0,80.0,2026-07-08 06:00:00-04:00,2026-07-08 06:00:00-04:00,2026-07-08 06:00:00-04:00,,body_overlap,2026-07-08 06:00:00-04:00,False,False,25,True,8470
NQ,1h,bear,phase1-v1.0.0,2026-07-08 05:00:00-04:00,2026-07-08 06:00:00-04:00,29010.75,29034.0,29034.0,29010.75,23.25,48.0,53.0,124.25,0.4386792452830189,0.18712273641851107,50.0,60.0,55.0,2026-07-08 07:00:00-04:00,2026-07-08 07:00:00-04:00,2026-07-08 07:00:00-04:00,,body_overlap,2026-07-08 07:00:00-04:00,False,False,25,True,8471
NQ,1h,bull,phase1-v1.0.0,2026-07-08 05:00:00-04:00,2026-07-08 06:00:00-04:00,28909.75,28957.75,28909.75,28957.75,48.0,23.25,53.0,124.25,0.9056603773584906,0.386317907444668,80.0,65.0,70.0,2026-07-08 07:00:00-04:00,,,,,,True,False,25,True,8471
NQ,1h,bear,phase1-v1.0.0,2026-07-08 06:00:00-04:00,2026-07-08 07:00:00-04:00,29018.75,29063.0,29063.0,29018.75,44.25,38.0,58.0,140.25,0.7629310344827587,0.3155080213903743,90.0,95.0,80.0,2026-07-08 08:00:00-04:00,2026-07-08 08:00:00-04:00,2026-07-08 08:00:00-04:00,,body_overlap,2026-07-08 08:00:00-04:00,False,False,25,True,8472
NQ,1h,bull,phase1-v1.0.0,2026-07-08 06:00:00-04:00,2026-07-08 07:00:00-04:00,28922.75,28960.75,28922.75,28960.75,38.0,44.25,58.0,140.25,0.6551724137931034,0.2709447415329768,40.0,45.0,57.5,,,,,,,True,True,25,True,8472
NQ,1h,bear,phase1-v1.0.0,2026-07-08 07:00:00-04:00,2026-07-08 08:00:00-04:00,29089.25,29124.75,29124.75,29089.25,35.5,47.75,68.5,151.75,0.5182481751824818,0.23393739703459637,80.0,85.0,70.0,2026-07-08 09:00:00-04:00,2026-07-08 09:00:00-04:00,2026-07-08 09:00:00-04:00,,body_overlap,2026-07-08 09:00:00-04:00,False,False,25,True,8473
NQ,1h,bull,phase1-v1.0.0,2026-07-08 07:00:00-04:00,2026-07-08 08:00:00-04:00,28973.0,29020.75,28973.0,29020.75,47.75,35.5,68.5,151.75,0.6970802919708029,0.31466227347611203,70.0,65.0,70.0,,,,,,,True,True,25,True,8473
NQ,1h,bear,phase1-v1.0.0,2026-07-08 08:00:00-04:00,2026-07-08 09:00:00-04:00,29155.0,29239.5,29239.5,29155.0,84.5,33.75,67.0,185.25,1.2611940298507462,0.45614035087719296,100.0,100.0,100.0,2026-07-08 10:00:00-04:00,2026-07-08 10:00:00-04:00,2026-07-08 10:00:00-04:00,,body_overlap,2026-07-08 10:00:00-04:00,False,False,25,True,8474
NQ,1h,bull,phase1-v1.0.0,2026-07-08 08:00:00-04:00,2026-07-08 09:00:00-04:00,29054.25,29088.0,29054.25,29088.0,33.75,84.5,67.0,185.25,0.503731343283582,0.18218623481781376,10.0,35.0,45.0,2026-07-08 12:00:00-04:00,,2026-07-08 12:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 12:00:00-04:00,False,False,25,True,8474
NQ,1h,bear,phase1-v1.0.0,2026-07-08 09:00:00-04:00,2026-07-08 10:00:00-04:00,29367.5,29399.0,29399.0,29367.5,31.5,6.75,212.75,251.0,0.14806110458284372,0.1254980079681275,50.0,75.0,62.5,2026-07-08 11:00:00-04:00,2026-07-08 13:00:00-04:00,,,body_overlap,2026-07-08 13:00:00-04:00,False,False,25,True,8475
NQ,1h,bull,phase1-v1.0.0,2026-07-08 09:00:00-04:00,2026-07-08 10:00:00-04:00,29148.0,29154.75,29148.0,29154.75,6.75,31.5,212.75,251.0,0.03172737955346651,0.026892430278884463,10.0,10.0,12.5,2026-07-08 11:00:00-04:00,2026-07-08 12:00:00-04:00,2026-07-08 12:00:00-04:00,,body_overlap,2026-07-08 12:00:00-04:00,False,False,25,True,8475
NQ,1h,bear,phase1-v1.0.0,2026-07-08 10:00:00-04:00,2026-07-08 11:00:00-04:00,29366.25,29389.25,29389.25,29366.25,23.0,61.0,154.25,238.25,0.14910858995137763,0.09653725078698845,20.0,50.0,47.5,2026-07-08 13:00:00-04:00,2026-07-08 13:00:00-04:00,,,body_overlap,2026-07-08 13:00:00-04:00,False,False,25,True,8476
NQ,1h,bull,phase1-v1.0.0,2026-07-08 10:00:00-04:00,2026-07-08 11:00:00-04:00,29151.0,29212.0,29151.0,29212.0,61.0,23.0,154.25,238.25,0.39546191247974066,0.25603357817418676,100.0,95.0,92.5,2026-07-08 12:00:00-04:00,2026-07-08 12:00:00-04:00,2026-07-08 12:00:00-04:00,,body_overlap,2026-07-08 12:00:00-04:00,False,False,25,True,8476
NQ,1h,bear,phase1-v1.0.0,2026-07-08 11:00:00-04:00,2026-07-08 12:00:00-04:00,29212.25,29224.25,29224.25,29212.25,12.0,62.25,116.0,190.25,0.10344827586206896,0.06307490144546649,0.0,15.0,15.0,2026-07-08 13:00:00-04:00,2026-07-08 13:00:00-04:00,2026-07-08 13:00:00-04:00,,body_overlap,2026-07-08 13:00:00-04:00,False,False,25,True,8477
NQ,1h,bull,phase1-v1.0.0,2026-07-08 11:00:00-04:00,2026-07-08 12:00:00-04:00,29034.0,29096.25,29034.0,29096.25,62.25,12.0,116.0,190.25,0.5366379310344828,0.3272010512483574,100.0,95.0,92.5,2026-07-08 13:00:00-04:00,,,,,,True,False,25,True,8477
NQ,1h,bear,phase1-v1.0.0,2026-07-08 12:00:00-04:00,2026-07-08 13:00:00-04:00,29373.25,29377.0,29377.0,29373.25,3.75,4.5,276.0,284.25,0.01358695652173913,0.013192612137203167,0.0,10.0,10.0,2026-07-08 14:00:00-04:00,,2026-07-08 14:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 14:00:00-04:00,False,False,25,True,8478
NQ,1h,bull,phase1-v1.0.0,2026-07-08 12:00:00-04:00,2026-07-08 13:00:00-04:00,29092.75,29097.25,29092.75,29097.25,4.5,3.75,276.0,284.25,0.016304347826086956,0.0158311345646438,0.0,5.0,5.0,,,,,,,True,True,25,True,8478
NQ,1h,bear,phase1-v1.0.0,2026-07-08 13:00:00-04:00,2026-07-08 14:00:00-04:00,29372.25,29457.75,29457.75,29372.25,85.5,28.25,19.75,133.5,4.329113924050633,0.6404494382022472,100.0,100.0,100.0,2026-07-08 15:00:00-04:00,2026-07-08 15:00:00-04:00,,,body_overlap,2026-07-08 15:00:00-04:00,False,False,25,True,8479
NQ,1h,bull,phase1-v1.0.0,2026-07-08 13:00:00-04:00,2026-07-08 14:00:00-04:00,29324.25,29352.5,29324.25,29352.5,28.25,85.5,19.75,133.5,1.4303797468354431,0.21161048689138576,20.0,30.0,35.0,2026-07-08 15:00:00-04:00,2026-07-08 15:00:00-04:00,,,body_overlap,2026-07-08 15:00:00-04:00,False,False,25,True,8479
NQ,1h,bear,phase1-v1.0.0,2026-07-08 14:00:00-04:00,2026-07-08 15:00:00-04:00,29405.75,29429.25,29429.25,29405.75,23.5,22.25,53.5,99.25,0.4392523364485981,0.2367758186397985,40.0,50.0,52.5,2026-07-08 16:00:00-04:00,2026-07-08 16:00:00-04:00,2026-07-08 16:00:00-04:00,,body_overlap,2026-07-08 16:00:00-04:00,False,False,25,True,8480
NQ,1h,bull,phase1-v1.0.0,2026-07-08 14:00:00-04:00,2026-07-08 15:00:00-04:00,29330.0,29352.25,29330.0,29352.25,22.25,23.5,53.5,99.25,0.4158878504672897,0.22418136020151133,20.0,25.0,32.5,,,,,,,True,True,25,True,8480
NQ,1h,bear,phase1-v1.0.0,2026-07-08 15:00:00-04:00,2026-07-08 16:00:00-04:00,29457.5,29500.0,29500.0,29457.5,42.5,30.0,51.75,124.25,0.821256038647343,0.3420523138832998,70.0,80.0,77.5,2026-07-08 17:00:00-04:00,2026-07-08 20:00:00-04:00,2026-07-08 20:00:00-04:00,,body_overlap,2026-07-08 20:00:00-04:00,False,False,25,True,8481
NQ,1h,bull,phase1-v1.0.0,2026-07-08 15:00:00-04:00,2026-07-08 16:00:00-04:00,29375.75,29405.75,29375.75,29405.75,30.0,42.5,51.75,124.25,0.5797101449275363,0.2414486921529175,40.0,35.0,40.0,2026-07-08 17:00:00-04:00,2026-07-08 17:00:00-04:00,2026-07-08 17:00:00-04:00,,body_overlap,2026-07-08 17:00:00-04:00,False,False,25,True,8481
NQ,1h,bear,phase1-v1.0.0,2026-07-08 16:00:00-04:00,2026-07-08 17:00:00-04:00,29457.0,29468.5,29468.5,29457.0,11.5,38.0,65.75,115.25,0.17490494296577946,0.09978308026030369,10.0,15.0,17.5,2026-07-08 20:00:00-04:00,2026-07-08 20:00:00-04:00,2026-07-08 20:00:00-04:00,,body_overlap,2026-07-08 20:00:00-04:00,False,False,25,True,8482
NQ,1h,bull,phase1-v1.0.0,2026-07-08 16:00:00-04:00,2026-07-08 17:00:00-04:00,29353.25,29391.25,29353.25,29391.25,38.0,11.5,65.75,115.25,0.5779467680608364,0.3297180043383948,65.0,52.5,51.25,,,,,,,True,True,25,True,8482
NQ,1h,bear,phase1-v1.0.0,2026-07-08 18:00:00-04:00,2026-07-08 19:00:00-04:00,29425.5,29449.25,29449.25,29425.5,23.75,9.25,13.5,46.5,1.7592592592592593,0.510752688172043,50.0,50.0,55.0,2026-07-08 20:00:00-04:00,2026-07-08 20:00:00-04:00,2026-07-08 20:00:00-04:00,,body_overlap,2026-07-08 20:00:00-04:00,False,False,25,True,8483
NQ,1h,bull,phase1-v1.0.0,2026-07-08 18:00:00-04:00,2026-07-08 19:00:00-04:00,29402.75,29412.0,29402.75,29412.0,9.25,23.75,13.5,46.5,0.6851851851851852,0.1989247311827957,20.0,15.0,20.0,2026-07-08 20:00:00-04:00,,2026-07-08 20:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 20:00:00-04:00,False,False,25,True,8483
NQ,1h,bear,phase1-v1.0.0,2026-07-08 19:00:00-04:00,2026-07-08 20:00:00-04:00,29491.25,29503.25,29503.25,29491.25,12.0,29.0,67.25,108.25,0.17843866171003717,0.11085450346420324,25.0,17.5,18.75,2026-07-08 21:00:00-04:00,2026-07-08 21:00:00-04:00,2026-07-08 21:00:00-04:00,,body_overlap,2026-07-08 21:00:00-04:00,False,False,25,True,8484
NQ,1h,bull,phase1-v1.0.0,2026-07-08 19:00:00-04:00,2026-07-08 20:00:00-04:00,29395.0,29424.0,29395.0,29424.0,29.0,12.0,67.25,108.25,0.4312267657992565,0.2678983833718245,50.0,30.0,35.0,2026-07-08 23:00:00-04:00,,,,,,True,False,25,True,8484
NQ,1h,bear,phase1-v1.0.0,2026-07-08 20:00:00-04:00,2026-07-08 21:00:00-04:00,29503.5,29583.0,29583.0,29503.5,79.5,4.75,12.5,96.75,6.36,0.8217054263565892,90.0,90.0,95.0,2026-07-08 22:00:00-04:00,2026-07-08 22:00:00-04:00,,,body_overlap,2026-07-08 22:00:00-04:00,False,False,25,True,8485
NQ,1h,bull,phase1-v1.0.0,2026-07-08 20:00:00-04:00,2026-07-08 21:00:00-04:00,29486.25,29491.0,29486.25,29491.0,4.75,79.5,12.5,96.75,0.38,0.04909560723514212,10.0,10.0,7.5,2026-07-08 22:00:00-04:00,2026-07-08 22:00:00-04:00,2026-07-08 22:00:00-04:00,,body_overlap,2026-07-08 22:00:00-04:00,False,False,25,True,8485
NQ,1h,bear,phase1-v1.0.0,2026-07-08 21:00:00-04:00,2026-07-08 22:00:00-04:00,29504.5,29555.25,29555.25,29504.5,50.75,4.5,55.5,110.75,0.9144144144144144,0.4582392776523702,80.0,85.0,85.0,2026-07-08 23:00:00-04:00,,2026-07-08 23:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 23:00:00-04:00,False,False,25,True,8486
NQ,1h,bull,phase1-v1.0.0,2026-07-08 21:00:00-04:00,2026-07-08 22:00:00-04:00,29444.5,29449.0,29444.5,29449.0,4.5,50.75,55.5,110.75,0.08108108108108109,0.040632054176072234,5.0,2.5,6.25,2026-07-08 23:00:00-04:00,2026-07-08 23:00:00-04:00,2026-07-08 23:00:00-04:00,,body_overlap,2026-07-08 23:00:00-04:00,False,False,25,True,8486
NQ,1h,bear,phase1-v1.0.0,2026-07-08 22:00:00-04:00,2026-07-08 23:00:00-04:00,29450.5,29579.0,29579.0,29450.5,128.5,10.5,21.0,160.0,6.119047619047619,0.803125,100.0,100.0,100.0,2026-07-09 00:00:00-04:00,2026-07-09 00:00:00-04:00,,,body_overlap,2026-07-09 00:00:00-04:00,False,False,25,True,8487
