instrument,tf,direction,leg_len,param_version,start_open_et,end_open_et,availability_et,net_directional_move,n_bodies_aligned,prop_bodies_aligned,median_aligned_body,median_body_pctile_prev10,median_body_pctile_prev20,median_body_pctile_prev40,adjacent_overlap,terminal_close_location,path_efficiency,total_distance,created_fvg,segment_id,end_index
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 01:00:00-04:00,2026-07-07 01:30:00-04:00,2026-07-07 01:45:00-04:00,34.5,2,0.6666666666666666,36.75,90.0,75.0,80.0,19.0,0.9419795221843004,0.21036585365853658,164.0,False,6,35569
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 01:00:00-04:00,2026-07-07 01:30:00-04:00,2026-07-07 01:45:00-04:00,-34.5,1,0.3333333333333333,38.75,90.0,75.0,80.0,19.0,0.05802047781569966,0.21036585365853658,164.0,False,6,35569
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 01:45:00-04:00,2026-07-07 01:45:00-04:00,2026-07-07 02:00:00-04:00,30.25,1,1.0,30.25,60.0,55.0,67.5,,0.7478632478632479,0.5170940170940171,58.5,False,6,35570
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 01:45:00-04:00,2026-07-07 01:45:00-04:00,2026-07-07 02:00:00-04:00,-30.25,0,0.0,0.0,60.0,55.0,67.5,,0.25213675213675213,0.5170940170940171,58.5,False,6,35570
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 01:30:00-04:00,2026-07-07 01:45:00-04:00,2026-07-07 02:00:00-04:00,98.0,2,1.0,49.625,75.0,75.0,81.25,19.0,0.7478632478632479,0.7438330170777988,131.75,False,6,35570
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 01:30:00-04:00,2026-07-07 01:45:00-04:00,2026-07-07 02:00:00-04:00,-98.0,0,0.0,0.0,75.0,75.0,81.25,19.0,0.25213675213675213,0.7438330170777988,131.75,False,6,35570
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 01:15:00-04:00,2026-07-07 01:45:00-04:00,2026-07-07 02:00:00-04:00,104.25,3,1.0,30.25,60.0,55.0,67.5,17.375,0.7478632478632479,0.5767634854771784,180.75,True,6,35570
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 01:15:00-04:00,2026-07-07 01:45:00-04:00,2026-07-07 02:00:00-04:00,-104.25,0,0.0,0.0,60.0,55.0,67.5,17.375,0.25213675213675213,0.5767634854771784,180.75,False,6,35570
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 02:00:00-04:00,2026-07-07 02:15:00-04:00,-47.25,0,0.0,0.0,90.0,80.0,80.0,,0.14642857142857144,0.675,70.0,False,6,35571
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 02:00:00-04:00,2026-07-07 02:15:00-04:00,47.25,1,1.0,47.25,90.0,80.0,80.0,,0.8535714285714285,0.675,70.0,False,6,35571
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 01:45:00-04:00,2026-07-07 02:00:00-04:00,2026-07-07 02:15:00-04:00,-18.0,1,0.5,30.25,75.0,67.5,73.75,55.25,0.14642857142857144,0.14007782101167315,128.5,False,6,35571
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 01:45:00-04:00,2026-07-07 02:00:00-04:00,2026-07-07 02:15:00-04:00,18.0,1,0.5,47.25,75.0,67.5,73.75,55.25,0.8535714285714285,0.14007782101167315,128.5,False,6,35571
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 01:30:00-04:00,2026-07-07 02:00:00-04:00,2026-07-07 02:15:00-04:00,49.75,2,0.6666666666666666,49.625,90.0,80.0,80.0,37.125,0.14642857142857144,0.24659231722428748,201.75,False,6,35571
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 01:30:00-04:00,2026-07-07 02:00:00-04:00,2026-07-07 02:15:00-04:00,-49.75,1,0.3333333333333333,47.25,90.0,80.0,80.0,37.125,0.8535714285714285,0.24659231722428748,201.75,False,6,35571
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 02:15:00-04:00,2026-07-07 02:15:00-04:00,2026-07-07 02:30:00-04:00,20.0,1,1.0,20.0,50.0,40.0,50.0,,0.6615384615384615,0.6153846153846154,32.5,False,6,35572
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 02:15:00-04:00,2026-07-07 02:15:00-04:00,2026-07-07 02:30:00-04:00,-20.0,0,0.0,0.0,50.0,40.0,50.0,,0.3384615384615385,0.6153846153846154,32.5,False,6,35572
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 02:15:00-04:00,2026-07-07 02:30:00-04:00,-25.75,1,0.5,20.0,70.0,60.0,65.0,32.5,0.6615384615384615,0.25121951219512195,102.5,False,6,35572
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 02:15:00-04:00,2026-07-07 02:30:00-04:00,25.75,1,0.5,47.25,70.0,60.0,65.0,32.5,0.3384615384615385,0.25121951219512195,102.5,False,6,35572
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 01:45:00-04:00,2026-07-07 02:15:00-04:00,2026-07-07 02:30:00-04:00,3.5,2,0.6666666666666666,25.125,60.0,55.0,67.5,43.875,0.6615384615384615,0.021739130434782608,161.0,False,6,35572
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 01:45:00-04:00,2026-07-07 02:15:00-04:00,2026-07-07 02:30:00-04:00,-3.5,1,0.3333333333333333,47.25,60.0,55.0,67.5,43.875,0.3384615384615385,0.021739130434782608,161.0,False,6,35572
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 02:30:00-04:00,2026-07-07 02:30:00-04:00,2026-07-07 02:45:00-04:00,22.0,1,1.0,22.0,50.0,50.0,55.0,,1.0,0.5945945945945946,37.0,False,6,35573
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 02:30:00-04:00,2026-07-07 02:30:00-04:00,2026-07-07 02:45:00-04:00,-22.0,0,0.0,0.0,50.0,50.0,55.0,,0.0,0.5945945945945946,37.0,False,6,35573
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 02:15:00-04:00,2026-07-07 02:30:00-04:00,2026-07-07 02:45:00-04:00,41.0,2,1.0,21.0,50.0,45.0,52.5,27.0,1.0,0.5899280575539568,69.5,False,6,35573
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 02:15:00-04:00,2026-07-07 02:30:00-04:00,2026-07-07 02:45:00-04:00,-41.0,0,0.0,0.0,50.0,45.0,52.5,27.0,0.0,0.5899280575539568,69.5,False,6,35573
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 02:30:00-04:00,2026-07-07 02:45:00-04:00,-4.75,2,0.6666666666666666,21.0,50.0,50.0,55.0,29.75,1.0,0.034050179211469536,139.5,False,6,35573
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 02:30:00-04:00,2026-07-07 02:45:00-04:00,4.75,1,0.3333333333333333,47.25,50.0,50.0,55.0,29.75,0.0,0.034050179211469536,139.5,False,6,35573
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 02:45:00-04:00,2026-07-07 02:45:00-04:00,2026-07-07 03:00:00-04:00,5.25,1,1.0,5.25,20.0,15.0,17.5,,0.85,0.175,30.0,False,6,35574
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 02:45:00-04:00,2026-07-07 02:45:00-04:00,2026-07-07 03:00:00-04:00,-5.25,0,0.0,0.0,20.0,15.0,17.5,,0.15,0.175,30.0,False,6,35574
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 02:30:00-04:00,2026-07-07 02:45:00-04:00,2026-07-07 03:00:00-04:00,26.75,2,1.0,13.625,35.0,32.5,36.25,20.75,0.85,0.39925373134328357,67.0,False,6,35574
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 02:30:00-04:00,2026-07-07 02:45:00-04:00,2026-07-07 03:00:00-04:00,-26.75,0,0.0,0.0,35.0,32.5,36.25,20.75,0.15,0.39925373134328357,67.0,False,6,35574
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 02:15:00-04:00,2026-07-07 02:45:00-04:00,2026-07-07 03:00:00-04:00,45.75,3,1.0,20.0,50.0,40.0,50.0,23.875,0.85,0.45979899497487436,99.5,False,6,35574
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 02:15:00-04:00,2026-07-07 02:45:00-04:00,2026-07-07 03:00:00-04:00,-45.75,0,0.0,0.0,50.0,40.0,50.0,23.875,0.15,0.45979899497487436,99.5,False,6,35574
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 03:00:00-04:00,2026-07-07 03:00:00-04:00,2026-07-07 03:15:00-04:00,29.0,1,1.0,29.0,60.0,55.0,65.0,,0.8933333333333333,0.5155555555555555,56.25,False,6,35575
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 03:00:00-04:00,2026-07-07 03:00:00-04:00,2026-07-07 03:15:00-04:00,-29.0,0,0.0,0.0,60.0,55.0,65.0,,0.10666666666666667,0.5155555555555555,56.25,False,6,35575
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 02:45:00-04:00,2026-07-07 03:00:00-04:00,2026-07-07 03:15:00-04:00,34.5,2,1.0,17.125,40.0,35.0,41.25,25.5,0.8933333333333333,0.4,86.25,False,6,35575
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 02:45:00-04:00,2026-07-07 03:00:00-04:00,2026-07-07 03:15:00-04:00,-34.5,0,0.0,0.0,40.0,35.0,41.25,25.5,0.10666666666666667,0.4,86.25,False,6,35575
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 02:30:00-04:00,2026-07-07 03:00:00-04:00,2026-07-07 03:15:00-04:00,56.0,3,1.0,22.0,50.0,50.0,55.0,23.125,0.8933333333333333,0.4543610547667343,123.25,False,6,35575
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 02:30:00-04:00,2026-07-07 03:00:00-04:00,2026-07-07 03:15:00-04:00,-56.0,0,0.0,0.0,50.0,50.0,55.0,23.125,0.10666666666666667,0.4543610547667343,123.25,False,6,35575
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 03:15:00-04:00,2026-07-07 03:15:00-04:00,2026-07-07 03:30:00-04:00,-0.5,0,0.0,0.0,0.0,5.0,2.5,,0.16279069767441862,0.015503875968992248,32.25,False,6,35576
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 03:15:00-04:00,2026-07-07 03:15:00-04:00,2026-07-07 03:30:00-04:00,0.5,1,1.0,0.5,0.0,5.0,2.5,,0.8372093023255814,0.015503875968992248,32.25,False,6,35576
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 03:00:00-04:00,2026-07-07 03:15:00-04:00,2026-07-07 03:30:00-04:00,28.0,1,0.5,29.0,30.0,30.0,33.75,12.25,0.16279069767441862,0.3163841807909605,88.5,False,6,35576
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 03:00:00-04:00,2026-07-07 03:15:00-04:00,2026-07-07 03:30:00-04:00,-28.0,1,0.5,0.5,30.0,30.0,33.75,12.25,0.8372093023255814,0.3163841807909605,88.5,False,6,35576
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 02:45:00-04:00,2026-07-07 03:15:00-04:00,2026-07-07 03:30:00-04:00,33.5,2,0.6666666666666666,17.125,20.0,15.0,17.5,18.875,0.16279069767441862,0.28270042194092826,118.5,True,6,35576
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 02:45:00-04:00,2026-07-07 03:15:00-04:00,2026-07-07 03:30:00-04:00,-33.5,1,0.3333333333333333,0.5,20.0,15.0,17.5,18.875,0.8372093023255814,0.28270042194092826,118.5,False,6,35576
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 03:30:00-04:00,2026-07-07 03:30:00-04:00,2026-07-07 03:45:00-04:00,-22.25,0,0.0,0.0,50.0,60.0,55.0,,0.008333333333333333,0.7416666666666667,30.0,False,6,35577
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 03:30:00-04:00,2026-07-07 03:30:00-04:00,2026-07-07 03:45:00-04:00,22.25,1,1.0,22.25,50.0,60.0,55.0,,0.9916666666666667,0.7416666666666667,30.0,False,6,35577
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 03:15:00-04:00,2026-07-07 03:30:00-04:00,2026-07-07 03:45:00-04:00,-24.25,0,0.0,0.0,25.0,32.5,28.75,11.25,0.008333333333333333,0.3895582329317269,62.25,False,6,35577
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 03:15:00-04:00,2026-07-07 03:30:00-04:00,2026-07-07 03:45:00-04:00,24.25,2,1.0,11.375,25.0,32.5,28.75,11.25,0.9916666666666667,0.3895582329317269,62.25,False,6,35577
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 03:00:00-04:00,2026-07-07 03:30:00-04:00,2026-07-07 03:45:00-04:00,4.25,1,0.3333333333333333,29.0,50.0,55.0,55.0,11.75,0.008333333333333333,0.035864978902953586,118.5,False,6,35577
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 03:00:00-04:00,2026-07-07 03:30:00-04:00,2026-07-07 03:45:00-04:00,-4.25,2,0.6666666666666666,11.375,50.0,55.0,55.0,11.75,0.9916666666666667,0.035864978902953586,118.5,False,6,35577
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 03:45:00-04:00,2026-07-07 03:45:00-04:00,2026-07-07 04:00:00-04:00,-47.75,0,0.0,0.0,90.0,90.0,83.75,,0.026785714285714284,0.8526785714285714,56.0,False,6,35578
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 03:45:00-04:00,2026-07-07 03:45:00-04:00,2026-07-07 04:00:00-04:00,47.75,1,1.0,47.75,90.0,90.0,83.75,,0.9732142857142857,0.8526785714285714,56.0,False,6,35578
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 03:30:00-04:00,2026-07-07 03:45:00-04:00,2026-07-07 04:00:00-04:00,-70.0,0,0.0,0.0,70.0,75.0,69.375,7.0,0.026785714285714284,0.813953488372093,86.0,False,6,35578
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 03:30:00-04:00,2026-07-07 03:45:00-04:00,2026-07-07 04:00:00-04:00,70.0,2,1.0,35.0,70.0,75.0,69.375,7.0,0.9732142857142857,0.813953488372093,86.0,False,6,35578
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 03:15:00-04:00,2026-07-07 03:45:00-04:00,2026-07-07 04:00:00-04:00,-72.0,0,0.0,0.0,50.0,60.0,55.0,9.125,0.026785714285714284,0.6088794926004228,118.25,False,6,35578
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 03:15:00-04:00,2026-07-07 03:45:00-04:00,2026-07-07 04:00:00-04:00,72.0,3,1.0,22.25,50.0,60.0,55.0,9.125,0.9732142857142857,0.6088794926004228,118.25,True,6,35578
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 04:15:00-04:00,41.0,1,1.0,41.0,70.0,80.0,77.5,,0.8532110091743119,0.7522935779816514,54.5,False,6,35579
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 04:15:00-04:00,-41.0,0,0.0,0.0,70.0,80.0,77.5,,0.14678899082568808,0.7522935779816514,54.5,False,6,35579
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 03:45:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 04:15:00-04:00,-5.5,1,0.5,41.0,80.0,85.0,80.625,51.75,0.8532110091743119,0.049773755656108594,110.5,False,6,35579
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 03:45:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 04:15:00-04:00,5.5,1,0.5,47.75,80.0,85.0,80.625,51.75,0.14678899082568808,0.049773755656108594,110.5,False,6,35579
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 03:30:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 04:15:00-04:00,-27.75,1,0.3333333333333333,41.0,70.0,80.0,77.5,29.375,0.8532110091743119,0.19750889679715303,140.5,False,6,35579
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 03:30:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 04:15:00-04:00,27.75,2,0.6666666666666666,35.0,70.0,80.0,77.5,29.375,0.14678899082568808,0.19750889679715303,140.5,False,6,35579
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 04:15:00-04:00,2026-07-07 04:15:00-04:00,2026-07-07 04:30:00-04:00,4.0,1,1.0,4.0,10.0,10.0,7.5,,0.3577981651376147,0.14678899082568808,27.25,False,6,35580
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 04:15:00-04:00,2026-07-07 04:15:00-04:00,2026-07-07 04:30:00-04:00,-4.0,0,0.0,0.0,10.0,10.0,7.5,,0.6422018348623854,0.14678899082568808,27.25,False,6,35580
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 04:15:00-04:00,2026-07-07 04:30:00-04:00,45.0,2,1.0,22.5,40.0,45.0,42.5,13.75,0.3577981651376147,0.5504587155963303,81.75,False,6,35580
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 04:15:00-04:00,2026-07-07 04:30:00-04:00,-45.0,0,0.0,0.0,40.0,45.0,42.5,13.75,0.6422018348623854,0.5504587155963303,81.75,False,6,35580
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 03:45:00-04:00,2026-07-07 04:15:00-04:00,2026-07-07 04:30:00-04:00,-1.5,2,0.6666666666666666,22.5,70.0,80.0,77.5,32.75,0.3577981651376147,0.010889292196007259,137.75,False,6,35580
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 03:45:00-04:00,2026-07-07 04:15:00-04:00,2026-07-07 04:30:00-04:00,1.5,1,0.3333333333333333,47.75,70.0,80.0,77.5,32.75,0.6422018348623854,0.010889292196007259,137.75,False,6,35580
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 04:30:00-04:00,2026-07-07 04:30:00-04:00,2026-07-07 04:45:00-04:00,-9.75,0,0.0,0.0,30.0,40.0,27.5,,0.3233082706766917,0.2932330827067669,33.25,False,6,35581
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 04:30:00-04:00,2026-07-07 04:30:00-04:00,2026-07-07 04:45:00-04:00,9.75,1,1.0,9.75,30.0,40.0,27.5,,0.6766917293233082,0.2932330827067669,33.25,False,6,35581
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 04:15:00-04:00,2026-07-07 04:30:00-04:00,2026-07-07 04:45:00-04:00,-5.25,1,0.5,4.0,20.0,25.0,17.5,23.0,0.3233082706766917,0.08677685950413223,60.5,False,6,35581
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 04:15:00-04:00,2026-07-07 04:30:00-04:00,2026-07-07 04:45:00-04:00,5.25,1,0.5,9.75,20.0,25.0,17.5,23.0,0.6766917293233082,0.08677685950413223,60.5,False,6,35581
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 04:30:00-04:00,2026-07-07 04:45:00-04:00,35.75,2,0.6666666666666666,22.5,30.0,40.0,27.5,18.375,0.3233082706766917,0.3108695652173913,115.0,False,6,35581
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 04:30:00-04:00,2026-07-07 04:45:00-04:00,-35.75,1,0.3333333333333333,9.75,30.0,40.0,27.5,18.375,0.6766917293233082,0.3108695652173913,115.0,False,6,35581
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 04:45:00-04:00,2026-07-07 04:45:00-04:00,2026-07-07 05:00:00-04:00,-22.75,0,0.0,0.0,70.0,60.0,55.0,,0.046357615894039736,0.6026490066225165,37.75,False,6,35582
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 04:45:00-04:00,2026-07-07 04:45:00-04:00,2026-07-07 05:00:00-04:00,22.75,1,1.0,22.75,70.0,60.0,55.0,,0.9536423841059603,0.6026490066225165,37.75,False,6,35582
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 04:30:00-04:00,2026-07-07 04:45:00-04:00,2026-07-07 05:00:00-04:00,-32.0,0,0.0,0.0,50.0,50.0,41.25,24.5,0.046357615894039736,0.4507042253521127,71.0,False,6,35582
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 04:30:00-04:00,2026-07-07 04:45:00-04:00,2026-07-07 05:00:00-04:00,32.0,2,1.0,16.25,50.0,50.0,41.25,24.5,0.9536423841059603,0.4507042253521127,71.0,False,6,35582
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 04:15:00-04:00,2026-07-07 04:45:00-04:00,2026-07-07 05:00:00-04:00,-27.5,1,0.3333333333333333,4.0,30.0,40.0,27.5,23.75,0.046357615894039736,0.27989821882951654,98.25,False,6,35582
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 04:15:00-04:00,2026-07-07 04:45:00-04:00,2026-07-07 05:00:00-04:00,27.5,2,0.6666666666666666,16.25,30.0,40.0,27.5,23.75,0.9536423841059603,0.27989821882951654,98.25,False,6,35582
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 05:00:00-04:00,2026-07-07 05:15:00-04:00,26.25,1,1.0,26.25,70.0,60.0,60.0,,0.9270833333333334,0.546875,48.0,False,6,35583
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 05:00:00-04:00,2026-07-07 05:15:00-04:00,-26.25,0,0.0,0.0,70.0,60.0,60.0,,0.07291666666666667,0.546875,48.0,False,6,35583
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 04:45:00-04:00,2026-07-07 05:00:00-04:00,2026-07-07 05:15:00-04:00,4.0,1,0.5,26.25,70.0,60.0,57.5,32.0,0.9270833333333334,0.04664723032069971,85.75,False,6,35583
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 04:45:00-04:00,2026-07-07 05:00:00-04:00,2026-07-07 05:15:00-04:00,-4.0,1,0.5,22.75,70.0,60.0,57.5,32.0,0.07291666666666667,0.04664723032069971,85.75,False,6,35583
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 04:30:00-04:00,2026-07-07 05:00:00-04:00,2026-07-07 05:15:00-04:00,-5.25,1,0.3333333333333333,26.25,70.0,60.0,55.0,28.25,0.9270833333333334,0.04411764705882353,119.0,False,6,35583
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 04:30:00-04:00,2026-07-07 05:00:00-04:00,2026-07-07 05:15:00-04:00,5.25,2,0.6666666666666666,16.25,70.0,60.0,55.0,28.25,0.07291666666666667,0.04411764705882353,119.0,False,6,35583
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 05:15:00-04:00,2026-07-07 05:15:00-04:00,2026-07-07 05:30:00-04:00,-32.75,0,0.0,0.0,80.0,75.0,72.5,,0.006535947712418301,0.8562091503267973,38.25,False,6,35584
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 05:15:00-04:00,2026-07-07 05:15:00-04:00,2026-07-07 05:30:00-04:00,32.75,1,1.0,32.75,80.0,75.0,72.5,,0.9934640522875817,0.8562091503267973,38.25,False,6,35584
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 05:15:00-04:00,2026-07-07 05:30:00-04:00,-5.25,1,0.5,26.25,75.0,67.5,66.25,35.25,0.006535947712418301,0.06086956521739131,86.25,False,6,35584
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 05:15:00-04:00,2026-07-07 05:30:00-04:00,5.25,1,0.5,32.75,75.0,67.5,66.25,35.25,0.9934640522875817,0.06086956521739131,86.25,False,6,35584
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 04:45:00-04:00,2026-07-07 05:15:00-04:00,2026-07-07 05:30:00-04:00,-27.5,1,0.3333333333333333,26.25,70.0,60.0,60.0,33.625,0.006535947712418301,0.2217741935483871,124.0,False,6,35584
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 04:45:00-04:00,2026-07-07 05:15:00-04:00,2026-07-07 05:30:00-04:00,27.5,2,0.6666666666666666,27.75,70.0,60.0,60.0,33.625,0.9934640522875817,0.2217741935483871,124.0,False,6,35584
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 05:30:00-04:00,2026-07-07 05:30:00-04:00,2026-07-07 05:45:00-04:00,-8.25,0,0.0,0.0,20.0,27.5,21.25,,0.6692307692307692,0.25384615384615383,32.5,False,6,35585
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 05:30:00-04:00,2026-07-07 05:30:00-04:00,2026-07-07 05:45:00-04:00,8.25,1,1.0,8.25,20.0,27.5,21.25,,0.33076923076923076,0.25384615384615383,32.5,False,6,35585
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 05:15:00-04:00,2026-07-07 05:30:00-04:00,2026-07-07 05:45:00-04:00,-38.25,0,0.0,0.0,50.0,51.25,46.875,5.5,0.6692307692307692,0.5406360424028268,70.75,False,6,35585
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 05:15:00-04:00,2026-07-07 05:30:00-04:00,2026-07-07 05:45:00-04:00,38.25,2,1.0,20.5,50.0,51.25,46.875,5.5,0.33076923076923076,0.5406360424028268,70.75,False,6,35585
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 05:30:00-04:00,2026-07-07 05:45:00-04:00,-10.75,1,0.3333333333333333,26.25,70.0,60.0,60.0,20.375,0.6692307692307692,0.09052631578947369,118.75,False,6,35585
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 05:30:00-04:00,2026-07-07 05:45:00-04:00,10.75,2,0.6666666666666666,20.5,70.0,60.0,60.0,20.375,0.33076923076923076,0.09052631578947369,118.75,False,6,35585
NQ,15m,bull,1,phase1-v1.0.0,2026-07-07 05:45:00-04:00,2026-07-07 05:45:00-04:00,2026-07-07 06:00:00-04:00,12.5,1,1.0,12.5,40.0,35.0,30.0,,0.9244186046511628,0.29069767441860467,43.0,False,6,35586
NQ,15m,bear,1,phase1-v1.0.0,2026-07-07 05:45:00-04:00,2026-07-07 05:45:00-04:00,2026-07-07 06:00:00-04:00,-12.5,0,0.0,0.0,40.0,35.0,30.0,,0.0755813953488372,0.29069767441860467,43.0,False,6,35586
NQ,15m,bull,2,phase1-v1.0.0,2026-07-07 05:30:00-04:00,2026-07-07 05:45:00-04:00,2026-07-07 06:00:00-04:00,4.0,1,0.5,12.5,30.0,31.25,25.625,32.5,0.9244186046511628,0.052980132450331126,75.5,False,6,35586
NQ,15m,bear,2,phase1-v1.0.0,2026-07-07 05:30:00-04:00,2026-07-07 05:45:00-04:00,2026-07-07 06:00:00-04:00,-4.0,1,0.5,8.25,30.0,31.25,25.625,32.5,0.0755813953488372,0.052980132450331126,75.5,False,6,35586
NQ,15m,bull,3,phase1-v1.0.0,2026-07-07 05:15:00-04:00,2026-07-07 05:45:00-04:00,2026-07-07 06:00:00-04:00,-26.0,1,0.3333333333333333,12.5,40.0,35.0,30.0,19.0,0.9244186046511628,0.22857142857142856,113.75,False,6,35586
NQ,15m,bear,3,phase1-v1.0.0,2026-07-07 05:15:00-04:00,2026-07-07 05:45:00-04:00,2026-07-07 06:00:00-04:00,26.0,2,0.6666666666666666,20.5,40.0,35.0,30.0,19.0,0.0755813953488372,0.22857142857142856,113.75,False,6,35586
