instrument,tf,direction,leg_len,param_version,start_open_et,end_open_et,availability_et,net_directional_move,n_bodies_aligned,prop_bodies_aligned,median_aligned_body,median_body_pctile_prev10,median_body_pctile_prev20,median_body_pctile_prev40,adjacent_overlap,terminal_close_location,path_efficiency,total_distance,atr_value,atr_availability_et,net_move_atr,total_distance_atr,created_fvg,segment_id,end_index
NQ,30m,bear,3,phase1-v1.0.0,2026-07-06 02:00:00-04:00,2026-07-06 03:00:00-04:00,2026-07-06 03:30:00-04:00,-28.75,2,0.6666666666666666,13.5,30.0,45.0,60.0,31.75,0.9456521739130435,0.16666666666666666,172.5,88.33928571428571,2026-07-06 03:00:00-04:00,0.32544976753588034,1.9526986052152822,False,6,17744
NQ,30m,bull,1,phase1-v1.0.0,2026-07-06 03:30:00-04:00,2026-07-06 03:30:00-04:00,2026-07-06 04:00:00-04:00,30.5,1,1.0,30.5,40.0,45.0,65.0,,0.6041666666666666,0.5083333333333333,60.0,82.69642857142857,2026-07-06 03:30:00-04:00,0.3688188296264306,0.7255452386093716,False,6,17745
NQ,30m,bear,1,phase1-v1.0.0,2026-07-06 03:30:00-04:00,2026-07-06 03:30:00-04:00,2026-07-06 04:00:00-04:00,-30.5,0,0.0,0.0,40.0,45.0,65.0,,0.3958333333333333,0.5083333333333333,60.0,82.69642857142857,2026-07-06 03:30:00-04:00,0.3688188296264306,0.7255452386093716,False,6,17745
NQ,30m,bull,2,phase1-v1.0.0,2026-07-06 03:00:00-04:00,2026-07-06 03:30:00-04:00,2026-07-06 04:00:00-04:00,6.25,1,0.5,30.5,35.0,45.0,62.5,46.0,0.6041666666666666,0.0589622641509434,106.0,82.69642857142857,2026-07-06 03:30:00-04:00,0.07557762902180955,1.2817965882098898,False,6,17745
NQ,30m,bear,2,phase1-v1.0.0,2026-07-06 03:00:00-04:00,2026-07-06 03:30:00-04:00,2026-07-06 04:00:00-04:00,-6.25,1,0.5,26.0,35.0,45.0,62.5,46.0,0.3958333333333333,0.0589622641509434,106.0,82.69642857142857,2026-07-06 03:30:00-04:00,0.07557762902180955,1.2817965882098898,False,6,17745
NQ,30m,bull,3,phase1-v1.0.0,2026-07-06 02:30:00-04:00,2026-07-06 03:30:00-04:00,2026-07-06 04:00:00-04:00,63.5,2,0.6666666666666666,44.375,40.0,45.0,65.0,43.25,0.6041666666666666,0.3532684283727399,179.75,82.69642857142857,2026-07-06 03:30:00-04:00,0.767868710861585,2.1736126106672424,False,6,17745
NQ,30m,bear,3,phase1-v1.0.0,2026-07-06 02:30:00-04:00,2026-07-06 03:30:00-04:00,2026-07-06 04:00:00-04:00,-63.5,1,0.3333333333333333,26.0,40.0,45.0,65.0,43.25,0.3958333333333333,0.3532684283727399,179.75,82.69642857142857,2026-07-06 03:30:00-04:00,0.767868710861585,2.1736126106672424,False,6,17745
NQ,30m,bull,1,phase1-v1.0.0,2026-07-06 04:00:00-04:00,2026-07-06 04:00:00-04:00,2026-07-06 04:30:00-04:00,-19.5,0,0.0,0.0,10.0,25.0,50.0,,0.5120192307692307,0.1875,104.0,78.07142857142857,2026-07-06 04:00:00-04:00,0.24977127172918573,1.3321134492223239,False,6,17746
NQ,30m,bear,1,phase1-v1.0.0,2026-07-06 04:00:00-04:00,2026-07-06 04:00:00-04:00,2026-07-06 04:30:00-04:00,19.5,1,1.0,19.5,10.0,25.0,50.0,,0.4879807692307692,0.1875,104.0,78.07142857142857,2026-07-06 04:00:00-04:00,0.24977127172918573,1.3321134492223239,False,6,17746
NQ,30m,bull,2,phase1-v1.0.0,2026-07-06 03:30:00-04:00,2026-07-06 04:00:00-04:00,2026-07-06 04:30:00-04:00,11.25,1,0.5,30.5,25.0,35.0,57.5,60.0,0.5120192307692307,0.06859756097560976,164.0,78.07142857142857,2026-07-06 04:00:00-04:00,0.14409881061299176,2.10064043915828,False,6,17746
NQ,30m,bear,2,phase1-v1.0.0,2026-07-06 03:30:00-04:00,2026-07-06 04:00:00-04:00,2026-07-06 04:30:00-04:00,-11.25,1,0.5,19.5,25.0,35.0,57.5,60.0,0.4879807692307692,0.06859756097560976,164.0,78.07142857142857,2026-07-06 04:00:00-04:00,0.14409881061299176,2.10064043915828,False,6,17746
NQ,30m,bull,3,phase1-v1.0.0,2026-07-06 03:00:00-04:00,2026-07-06 04:00:00-04:00,2026-07-06 04:30:00-04:00,-13.0,1,0.3333333333333333,30.5,30.0,45.0,60.0,53.0,0.5120192307692307,0.06190476190476191,210.0,78.07142857142857,2026-07-06 04:00:00-04:00,0.16651418115279049,2.689844464775846,False,6,17746
NQ,30m,bear,3,phase1-v1.0.0,2026-07-06 03:00:00-04:00,2026-07-06 04:00:00-04:00,2026-07-06 04:30:00-04:00,13.0,2,0.6666666666666666,22.75,30.0,45.0,60.0,53.0,0.4879807692307692,0.06190476190476191,210.0,78.07142857142857,2026-07-06 04:00:00-04:00,0.16651418115279049,2.689844464775846,False,6,17746
NQ,30m,bull,1,phase1-v1.0.0,2026-07-06 04:30:00-04:00,2026-07-06 04:30:00-04:00,2026-07-06 05:00:00-04:00,36.0,1,1.0,36.0,60.0,50.0,72.5,,0.9404761904761905,0.5714285714285714,63.0,74.19642857142857,2026-07-06 04:30:00-04:00,0.4851985559566787,0.8490974729241878,False,6,17747
NQ,30m,bear,1,phase1-v1.0.0,2026-07-06 04:30:00-04:00,2026-07-06 04:30:00-04:00,2026-07-06 05:00:00-04:00,-36.0,0,0.0,0.0,60.0,50.0,72.5,,0.05952380952380952,0.5714285714285714,63.0,74.19642857142857,2026-07-06 04:30:00-04:00,0.4851985559566787,0.8490974729241878,False,6,17747
NQ,30m,bull,2,phase1-v1.0.0,2026-07-06 04:00:00-04:00,2026-07-06 04:30:00-04:00,2026-07-06 05:00:00-04:00,14.25,1,0.5,36.0,35.0,37.5,61.25,63.0,0.9404761904761905,0.08532934131736528,167.0,74.19642857142857,2026-07-06 04:30:00-04:00,0.192057761732852,2.250782190132371,False,6,17747
NQ,30m,bear,2,phase1-v1.0.0,2026-07-06 04:00:00-04:00,2026-07-06 04:30:00-04:00,2026-07-06 05:00:00-04:00,-14.25,1,0.5,19.5,35.0,37.5,61.25,63.0,0.05952380952380952,0.08532934131736528,167.0,74.19642857142857,2026-07-06 04:30:00-04:00,0.192057761732852,2.250782190132371,False,6,17747
NQ,30m,bull,3,phase1-v1.0.0,2026-07-06 03:30:00-04:00,2026-07-06 04:30:00-04:00,2026-07-06 05:00:00-04:00,45.0,2,0.6666666666666666,33.25,40.0,45.0,65.0,61.5,0.9404761904761905,0.19823788546255505,227.0,74.19642857142857,2026-07-06 04:30:00-04:00,0.6064981949458484,3.0594464500601686,False,6,17747
NQ,30m,bear,3,phase1-v1.0.0,2026-07-06 03:30:00-04:00,2026-07-06 04:30:00-04:00,2026-07-06 05:00:00-04:00,-45.0,1,0.3333333333333333,19.5,40.0,45.0,65.0,61.5,0.05952380952380952,0.19823788546255505,227.0,74.19642857142857,2026-07-06 04:30:00-04:00,0.6064981949458484,3.0594464500601686,False,6,17747
NQ,30m,bull,1,phase1-v1.0.0,2026-07-06 05:00:00-04:00,2026-07-06 05:00:00-04:00,2026-07-06 05:30:00-04:00,-6.25,0,0.0,0.0,10.0,10.0,20.0,,0.6290322580645161,0.20161290322580644,31.0,71.17857142857143,2026-07-06 05:00:00-04:00,0.08780732563973909,0.43552433517310585,False,6,17748
NQ,30m,bear,1,phase1-v1.0.0,2026-07-06 05:00:00-04:00,2026-07-06 05:00:00-04:00,2026-07-06 05:30:00-04:00,6.25,1,1.0,6.25,10.0,10.0,20.0,,0.3709677419354839,0.20161290322580644,31.0,71.17857142857143,2026-07-06 05:00:00-04:00,0.08780732563973909,0.43552433517310585,False,6,17748
NQ,30m,bull,2,phase1-v1.0.0,2026-07-06 04:30:00-04:00,2026-07-06 05:00:00-04:00,2026-07-06 05:30:00-04:00,32.5,1,0.5,36.0,35.0,30.0,46.25,26.75,0.6290322580645161,0.34574468085106386,94.0,71.17857142857143,2026-07-06 05:00:00-04:00,0.45659809332664325,1.3206221776216758,False,6,17748
NQ,30m,bear,2,phase1-v1.0.0,2026-07-06 04:30:00-04:00,2026-07-06 05:00:00-04:00,2026-07-06 05:30:00-04:00,-32.5,1,0.5,6.25,35.0,30.0,46.25,26.75,0.3709677419354839,0.34574468085106386,94.0,71.17857142857143,2026-07-06 05:00:00-04:00,0.45659809332664325,1.3206221776216758,False,6,17748
NQ,30m,bull,3,phase1-v1.0.0,2026-07-06 04:00:00-04:00,2026-07-06 05:00:00-04:00,2026-07-06 05:30:00-04:00,10.75,1,0.3333333333333333,36.0,10.0,25.0,50.0,44.875,0.6290322580645161,0.054292929292929296,198.0,71.17857142857143,2026-07-06 05:00:00-04:00,0.1510286001003512,2.781736076266934,False,6,17748
NQ,30m,bear,3,phase1-v1.0.0,2026-07-06 04:00:00-04:00,2026-07-06 05:00:00-04:00,2026-07-06 05:30:00-04:00,-10.75,2,0.6666666666666666,12.875,10.0,25.0,50.0,44.875,0.3709677419354839,0.054292929292929296,198.0,71.17857142857143,2026-07-06 05:00:00-04:00,0.1510286001003512,2.781736076266934,False,6,17748
NQ,30m,bull,1,phase1-v1.0.0,2026-07-06 05:30:00-04:00,2026-07-06 05:30:00-04:00,2026-07-06 06:00:00-04:00,12.25,1,1.0,12.25,20.0,20.0,35.0,,0.8114754098360656,0.20081967213114754,61.0,67.41071428571429,2026-07-06 05:30:00-04:00,0.18172185430463575,0.9049006622516556,False,6,17749
NQ,30m,bear,1,phase1-v1.0.0,2026-07-06 05:30:00-04:00,2026-07-06 05:30:00-04:00,2026-07-06 06:00:00-04:00,-12.25,0,0.0,0.0,20.0,20.0,35.0,,0.1885245901639344,0.20081967213114754,61.0,67.41071428571429,2026-07-06 05:30:00-04:00,0.18172185430463575,0.9049006622516556,False,6,17749
NQ,30m,bull,2,phase1-v1.0.0,2026-07-06 05:00:00-04:00,2026-07-06 05:30:00-04:00,2026-07-06 06:00:00-04:00,7.25,1,0.5,12.25,15.0,15.0,27.5,31.0,0.8114754098360656,0.07880434782608696,92.0,67.41071428571429,2026-07-06 05:30:00-04:00,0.10754966887417218,1.3647682119205298,False,6,17749
NQ,30m,bear,2,phase1-v1.0.0,2026-07-06 05:00:00-04:00,2026-07-06 05:30:00-04:00,2026-07-06 06:00:00-04:00,-7.25,1,0.5,6.25,15.0,15.0,27.5,31.0,0.1885245901639344,0.07880434782608696,92.0,67.41071428571429,2026-07-06 05:30:00-04:00,0.10754966887417218,1.3647682119205298,False,6,17749
NQ,30m,bull,3,phase1-v1.0.0,2026-07-06 04:30:00-04:00,2026-07-06 05:30:00-04:00,2026-07-06 06:00:00-04:00,46.0,2,0.6666666666666666,24.125,20.0,20.0,35.0,28.875,0.8114754098360656,0.2967741935483871,155.0,67.41071428571429,2026-07-06 05:30:00-04:00,0.6823841059602649,2.2993377483443704,False,6,17749
