instrument,tf,direction,param_version,source_open_et,availability_et,zone_lower,zone_upper,far_boundary,near_boundary,directional_wick_len,opposite_wick_len,body_len,total_range,dwick_body_ratio,dwick_range_ratio,atr_value,atr_availability_et,body_atr,range_atr,dwick_atr,dwick_pctile_prev10,dwick_pctile_prev20,dwick_pctile_prev40,first_partial_wick_entry_et,first_body_overlap_et,first_complete_traversal_et,exact_boundary_body_touch_et,invalidation_reason,invalidation_et,still_valid_end_of_data,untested_through_jul10,segment_id,source_complete,source_index
NQ,5m,bull,phase1-v1.0.0,2026-07-06 21:15:00-04:00,2026-07-06 21:20:00-04:00,29793.75,29798.0,29793.75,29798.0,4.25,8.5,7.75,20.5,0.5483870967741935,0.2073170731707317,37.357142857142854,2026-07-06 21:15:00-04:00,0.20745697896749524,0.5487571701720841,0.11376673040152964,40.0,35.0,42.5,2026-07-06 21:25:00-04:00,2026-07-06 21:25:00-04:00,2026-07-06 21:25:00-04:00,,body_overlap,2026-07-06 21:25:00-04:00,False,False,6,True,106656
NQ,5m,bear,phase1-v1.0.0,2026-07-06 21:20:00-04:00,2026-07-06 21:25:00-04:00,29800.0,29800.0,29800.0,29800.0,0.0,0.75,40.5,41.25,0.0,0.0,36.660714285714285,2026-07-06 21:20:00-04:00,1.1047247929858743,1.1251826595226497,0.0,0.0,0.0,2.5,2026-07-06 21:50:00-04:00,2026-07-06 21:50:00-04:00,2026-07-06 21:50:00-04:00,,body_overlap,2026-07-06 21:50:00-04:00,False,False,6,True,106657
NQ,5m,bull,phase1-v1.0.0,2026-07-06 21:20:00-04:00,2026-07-06 21:25:00-04:00,29758.75,29759.5,29758.75,29759.5,0.75,0.0,40.5,41.25,0.018518518518518517,0.01818181818181818,36.660714285714285,2026-07-06 21:20:00-04:00,1.1047247929858743,1.1251826595226497,0.020457866536775452,0.0,2.5,6.25,2026-07-06 21:30:00-04:00,2026-07-06 21:40:00-04:00,2026-07-06 21:40:00-04:00,,body_overlap,2026-07-06 21:40:00-04:00,False,False,6,True,106657
NQ,5m,bear,phase1-v1.0.0,2026-07-06 21:25:00-04:00,2026-07-06 21:30:00-04:00,29758.5,29759.0,29759.0,29758.5,0.5,13.5,18.5,32.5,0.02702702702702703,0.015384615384615385,36.857142857142854,2026-07-06 21:25:00-04:00,0.501937984496124,0.8817829457364342,0.013565891472868219,10.0,5.0,8.75,2026-07-06 21:40:00-04:00,2026-07-06 21:40:00-04:00,2026-07-06 21:40:00-04:00,,body_overlap,2026-07-06 21:40:00-04:00,False,False,6,True,106658
NQ,5m,bull,phase1-v1.0.0,2026-07-06 21:25:00-04:00,2026-07-06 21:30:00-04:00,29726.5,29740.0,29726.5,29740.0,13.5,0.5,18.5,32.5,0.7297297297297297,0.4153846153846154,36.857142857142854,2026-07-06 21:25:00-04:00,0.501937984496124,0.8817829457364342,0.3662790697674419,70.0,72.5,86.25,2026-07-06 21:35:00-04:00,2026-07-06 21:35:00-04:00,2026-07-06 21:35:00-04:00,,body_overlap,2026-07-06 21:35:00-04:00,False,False,6,True,106658
NQ,5m,bear,phase1-v1.0.0,2026-07-06 21:30:00-04:00,2026-07-06 21:35:00-04:00,29753.25,29754.75,29754.75,29753.25,1.5,22.75,14.0,38.25,0.10714285714285714,0.0392156862745098,35.94642857142857,2026-07-06 21:30:00-04:00,0.38946845504222555,1.0640834575260805,0.041728763040238454,20.0,15.0,17.5,2026-07-06 21:40:00-04:00,2026-07-06 21:40:00-04:00,2026-07-06 21:40:00-04:00,,body_overlap,2026-07-06 21:40:00-04:00,False,False,6,True,106659
NQ,5m,bull,phase1-v1.0.0,2026-07-06 21:30:00-04:00,2026-07-06 21:35:00-04:00,29716.5,29739.25,29716.5,29739.25,22.75,1.5,14.0,38.25,1.625,0.5947712418300654,35.94642857142857,2026-07-06 21:30:00-04:00,0.38946845504222555,1.0640834575260805,0.6328862394436165,90.0,95.0,97.5,2026-07-06 22:40:00-04:00,2026-07-06 23:25:00-04:00,2026-07-06 23:25:00-04:00,,body_overlap,2026-07-06 23:25:00-04:00,False,False,6,True,106659
NQ,5m,bear,phase1-v1.0.0,2026-07-06 21:35:00-04:00,2026-07-06 21:40:00-04:00,29766.75,29774.75,29774.75,29766.75,8.0,3.25,15.25,26.5,0.5245901639344263,0.3018867924528302,34.964285714285715,2026-07-06 21:35:00-04:00,0.43615934627170583,0.7579162410623085,0.22880490296220632,50.0,50.0,61.25,2026-07-06 21:45:00-04:00,2026-07-06 21:45:00-04:00,2026-07-06 21:45:00-04:00,,body_overlap,2026-07-06 21:45:00-04:00,False,False,6,True,106660
NQ,5m,bull,phase1-v1.0.0,2026-07-06 21:35:00-04:00,2026-07-06 21:40:00-04:00,29748.25,29751.5,29748.25,29751.5,3.25,8.0,15.25,26.5,0.21311475409836064,0.12264150943396226,34.964285714285715,2026-07-06 21:35:00-04:00,0.43615934627170583,0.7579162410623085,0.09295199182839632,30.0,25.0,31.25,2026-07-06 21:45:00-04:00,2026-07-06 22:35:00-04:00,2026-07-06 22:35:00-04:00,,body_overlap,2026-07-06 22:35:00-04:00,False,False,6,True,106660
NQ,5m,bear,phase1-v1.0.0,2026-07-06 21:40:00-04:00,2026-07-06 21:45:00-04:00,29788.5,29789.75,29789.75,29788.5,1.25,17.5,21.75,40.5,0.05747126436781609,0.030864197530864196,33.392857142857146,2026-07-06 21:40:00-04:00,0.6513368983957218,1.2128342245989303,0.0374331550802139,20.0,12.5,16.25,2026-07-06 21:50:00-04:00,2026-07-06 21:50:00-04:00,2026-07-06 21:50:00-04:00,,body_overlap,2026-07-06 21:50:00-04:00,False,False,6,True,106661
NQ,5m,bull,phase1-v1.0.0,2026-07-06 21:40:00-04:00,2026-07-06 21:45:00-04:00,29749.25,29766.75,29749.25,29766.75,17.5,1.25,21.75,40.5,0.8045977011494253,0.43209876543209874,33.392857142857146,2026-07-06 21:40:00-04:00,0.6513368983957218,1.2128342245989303,0.5240641711229946,90.0,90.0,95.0,2026-07-06 22:35:00-04:00,2026-07-06 22:35:00-04:00,2026-07-06 22:35:00-04:00,,body_overlap,2026-07-06 22:35:00-04:00,False,False,6,True,106661
NQ,5m,bear,phase1-v1.0.0,2026-07-06 21:45:00-04:00,2026-07-06 21:50:00-04:00,29802.75,29809.0,29809.0,29802.75,6.25,2.0,13.5,21.75,0.46296296296296297,0.28735632183908044,33.214285714285715,2026-07-06 21:45:00-04:00,0.4064516129032258,0.6548387096774193,0.1881720430107527,50.0,45.0,51.25,2026-07-06 21:55:00-04:00,2026-07-06 21:55:00-04:00,2026-07-06 21:55:00-04:00,,body_overlap,2026-07-06 21:55:00-04:00,False,False,6,True,106662
NQ,5m,bull,phase1-v1.0.0,2026-07-06 21:45:00-04:00,2026-07-06 21:50:00-04:00,29787.25,29789.25,29787.25,29789.25,2.0,6.25,13.5,21.75,0.14814814814814814,0.09195402298850575,33.214285714285715,2026-07-06 21:45:00-04:00,0.4064516129032258,0.6548387096774193,0.06021505376344086,10.0,10.0,15.0,2026-07-06 22:00:00-04:00,2026-07-06 22:00:00-04:00,2026-07-06 22:00:00-04:00,,body_overlap,2026-07-06 22:00:00-04:00,False,False,6,True,106662
NQ,5m,bear,phase1-v1.0.0,2026-07-06 21:50:00-04:00,2026-07-06 21:55:00-04:00,29818.25,29822.0,29822.0,29818.25,3.75,13.0,13.25,30.0,0.2830188679245283,0.125,32.267857142857146,2026-07-06 21:50:00-04:00,0.4106253458771444,0.9297177642501383,0.11621472053126729,40.0,40.0,36.25,2026-07-06 22:20:00-04:00,2026-07-09 09:40:00-04:00,2026-07-09 09:40:00-04:00,,body_overlap,2026-07-09 09:40:00-04:00,False,False,6,True,106663
NQ,5m,bull,phase1-v1.0.0,2026-07-06 21:50:00-04:00,2026-07-06 21:55:00-04:00,29792.0,29805.0,29792.0,29805.0,13.0,3.75,13.25,30.0,0.9811320754716981,0.43333333333333335,32.267857142857146,2026-07-06 21:50:00-04:00,0.4106253458771444,0.9297177642501383,0.40287769784172656,70.0,67.5,76.25,2026-07-06 22:00:00-04:00,2026-07-06 22:00:00-04:00,2026-07-06 22:00:00-04:00,,body_overlap,2026-07-06 22:00:00-04:00,False,False,6,True,106663
NQ,5m,bear,phase1-v1.0.0,2026-07-06 21:55:00-04:00,2026-07-06 22:00:00-04:00,29817.25,29818.0,29818.0,29817.25,0.75,4.5,44.25,49.5,0.01694915254237288,0.015151515151515152,31.857142857142858,2026-07-06 21:55:00-04:00,1.3890134529147982,1.553811659192825,0.023542600896860985,20.0,10.0,12.5,2026-07-06 22:20:00-04:00,,2026-07-06 22:20:00-04:00,,wick_traversal_beyond_far,2026-07-06 22:20:00-04:00,False,False,6,True,106664
NQ,5m,bull,phase1-v1.0.0,2026-07-06 21:55:00-04:00,2026-07-06 22:00:00-04:00,29768.5,29773.0,29768.5,29773.0,4.5,0.75,44.25,49.5,0.1016949152542373,0.09090909090909091,31.857142857142858,2026-07-06 21:55:00-04:00,1.3890134529147982,1.553811659192825,0.1412556053811659,60.0,45.0,43.75,2026-07-06 22:05:00-04:00,,2026-07-06 22:05:00-04:00,,wick_traversal_beyond_far,2026-07-06 22:05:00-04:00,False,False,6,True,106664
NQ,5m,bear,phase1-v1.0.0,2026-07-06 22:00:00-04:00,2026-07-06 22:05:00-04:00,29789.0,29796.5,29796.5,29789.0,7.5,7.0,14.75,29.25,0.5084745762711864,0.2564102564102564,32.57142857142857,2026-07-06 22:00:00-04:00,0.4528508771929825,0.8980263157894738,0.23026315789473686,70.0,55.0,58.75,2026-07-06 22:10:00-04:00,2026-07-06 22:10:00-04:00,2026-07-06 22:10:00-04:00,,body_overlap,2026-07-06 22:10:00-04:00,False,False,6,True,106665
NQ,5m,bull,phase1-v1.0.0,2026-07-06 22:00:00-04:00,2026-07-06 22:05:00-04:00,29767.25,29774.25,29767.25,29774.25,7.0,7.5,14.75,29.25,0.4745762711864407,0.23931623931623933,32.57142857142857,2026-07-06 22:00:00-04:00,0.4528508771929825,0.8980263157894738,0.2149122807017544,60.0,50.0,57.5,2026-07-06 22:30:00-04:00,2026-07-06 22:30:00-04:00,,,body_overlap,2026-07-06 22:30:00-04:00,False,False,6,True,106665
NQ,5m,bear,phase1-v1.0.0,2026-07-06 22:05:00-04:00,2026-07-06 22:10:00-04:00,29803.5,29816.5,29816.5,29803.5,13.0,8.0,14.0,35.0,0.9285714285714286,0.37142857142857144,32.142857142857146,2026-07-06 22:05:00-04:00,0.43555555555555553,1.0888888888888888,0.4044444444444444,100.0,82.5,86.25,2026-07-06 22:15:00-04:00,2026-07-06 22:15:00-04:00,,,body_overlap,2026-07-06 22:15:00-04:00,False,False,6,True,106666
NQ,5m,bull,phase1-v1.0.0,2026-07-06 22:05:00-04:00,2026-07-06 22:10:00-04:00,29781.5,29789.5,29781.5,29789.5,8.0,13.0,14.0,35.0,0.5714285714285714,0.22857142857142856,32.142857142857146,2026-07-06 22:05:00-04:00,0.43555555555555553,1.0888888888888888,0.24888888888888885,60.0,50.0,57.5,2026-07-06 22:25:00-04:00,2026-07-06 22:25:00-04:00,2026-07-06 22:25:00-04:00,,body_overlap,2026-07-06 22:25:00-04:00,False,False,6,True,106666
NQ,5m,bear,phase1-v1.0.0,2026-07-06 22:10:00-04:00,2026-07-06 22:15:00-04:00,29806.5,29813.0,29813.0,29806.5,6.5,5.0,1.0,12.5,6.5,0.52,31.625,2026-07-06 22:10:00-04:00,0.03162055335968379,0.3952569169960474,0.20553359683794467,70.0,50.0,52.5,2026-07-06 22:20:00-04:00,,2026-07-06 22:20:00-04:00,,wick_traversal_beyond_far,2026-07-06 22:20:00-04:00,False,False,6,True,106667
NQ,5m,bull,phase1-v1.0.0,2026-07-06 22:10:00-04:00,2026-07-06 22:15:00-04:00,29800.5,29805.5,29800.5,29805.5,5.0,6.5,1.0,12.5,5.0,0.4,31.625,2026-07-06 22:10:00-04:00,0.03162055335968379,0.3952569169960474,0.15810276679841898,40.0,45.0,47.5,2026-07-06 22:20:00-04:00,2026-07-06 22:20:00-04:00,2026-07-06 22:20:00-04:00,,body_overlap,2026-07-06 22:20:00-04:00,False,False,6,True,106667
NQ,5m,bear,phase1-v1.0.0,2026-07-06 22:15:00-04:00,2026-07-06 22:20:00-04:00,29806.25,29819.25,29819.25,29806.25,13.0,6.0,1.0,20.0,13.0,0.65,30.232142857142858,2026-07-06 22:15:00-04:00,0.03307737743650325,0.6615475487300649,0.43000590667454225,95.0,85.0,85.0,2026-07-09 09:40:00-04:00,2026-07-09 09:40:00-04:00,2026-07-09 09:40:00-04:00,,body_overlap,2026-07-09 09:40:00-04:00,False,False,6,True,106668
NQ,5m,bull,phase1-v1.0.0,2026-07-06 22:15:00-04:00,2026-07-06 22:20:00-04:00,29799.25,29805.25,29799.25,29805.25,6.0,13.0,1.0,20.0,6.0,0.3,30.232142857142858,2026-07-06 22:15:00-04:00,0.03307737743650325,0.6615475487300649,0.19846426461901948,40.0,45.0,50.0,2026-07-06 22:25:00-04:00,2026-07-06 22:25:00-04:00,2026-07-06 22:25:00-04:00,,body_overlap,2026-07-06 22:25:00-04:00,False,False,6,True,106668
NQ,5m,bear,phase1-v1.0.0,2026-07-06 22:20:00-04:00,2026-07-06 22:25:00-04:00,29804.25,29806.25,29806.25,29804.25,2.0,1.0,26.5,29.5,0.07547169811320754,0.06779661016949153,30.410714285714285,2026-07-06 22:20:00-04:00,0.8714034057545508,0.9700528479154433,0.06576629477392837,30.0,25.0,20.0,2026-07-09 09:40:00-04:00,2026-07-09 09:40:00-04:00,2026-07-09 09:40:00-04:00,,body_overlap,2026-07-09 09:40:00-04:00,False,False,6,True,106669
NQ,5m,bull,phase1-v1.0.0,2026-07-06 22:20:00-04:00,2026-07-06 22:25:00-04:00,29776.75,29777.75,29776.75,29777.75,1.0,2.0,26.5,29.5,0.03773584905660377,0.03389830508474576,30.410714285714285,2026-07-06 22:20:00-04:00,0.8714034057545508,0.9700528479154433,0.032883147386964184,0.0,5.0,7.5,2026-07-06 22:30:00-04:00,2026-07-06 22:30:00-04:00,2026-07-06 22:30:00-04:00,,body_overlap,2026-07-06 22:30:00-04:00,False,False,6,True,106669
NQ,5m,bear,phase1-v1.0.0,2026-07-06 22:25:00-04:00,2026-07-06 22:30:00-04:00,29777.0,29780.5,29780.5,29777.0,3.5,3.0,4.25,10.75,0.8235294117647058,0.32558139534883723,30.553571428571427,2026-07-06 22:25:00-04:00,0.13909994155464642,0.35184102863822325,0.11455289304500293,30.0,35.0,35.0,2026-07-06 22:40:00-04:00,2026-07-06 22:45:00-04:00,,,body_overlap,2026-07-06 22:45:00-04:00,False,False,6,True,106670
NQ,5m,bull,phase1-v1.0.0,2026-07-06 22:25:00-04:00,2026-07-06 22:30:00-04:00,29769.75,29772.75,29769.75,29772.75,3.0,3.5,4.25,10.75,0.7058823529411765,0.27906976744186046,30.553571428571427,2026-07-06 22:25:00-04:00,0.13909994155464642,0.35184102863822325,0.09818819403857394,20.0,25.0,23.75,2026-07-06 22:35:00-04:00,2026-07-06 22:35:00-04:00,,,body_overlap,2026-07-06 22:35:00-04:00,False,False,6,True,106670
NQ,5m,bear,phase1-v1.0.0,2026-07-06 22:30:00-04:00,2026-07-06 22:35:00-04:00,29771.5,29771.5,29771.5,29771.5,0.0,2.5,23.0,25.5,0.0,0.0,29.857142857142858,2026-07-06 22:30:00-04:00,0.7703349282296651,0.854066985645933,0.0,0.0,2.5,2.5,2026-07-06 22:40:00-04:00,2026-07-06 22:40:00-04:00,2026-07-06 22:40:00-04:00,,body_overlap,2026-07-06 22:40:00-04:00,False,False,6,True,106671
NQ,5m,bull,phase1-v1.0.0,2026-07-06 22:30:00-04:00,2026-07-06 22:35:00-04:00,29746.0,29748.5,29746.0,29748.5,2.5,0.0,23.0,25.5,0.10869565217391304,0.09803921568627451,29.857142857142858,2026-07-06 22:30:00-04:00,0.7703349282296651,0.854066985645933,0.08373205741626794,20.0,22.5,21.25,2026-07-06 22:40:00-04:00,,2026-07-06 22:40:00-04:00,,wick_traversal_beyond_far,2026-07-06 22:40:00-04:00,False,False,6,True,106671
NQ,5m,bear,phase1-v1.0.0,2026-07-06 22:35:00-04:00,2026-07-06 22:40:00-04:00,29772.75,29777.5,29777.5,29772.75,4.75,10.25,23.75,38.75,0.2,0.12258064516129032,28.821428571428573,2026-07-06 22:35:00-04:00,0.8240396530359355,1.3444857496902105,0.1648079306071871,50.0,50.0,48.75,2026-07-06 22:45:00-04:00,2026-07-06 22:45:00-04:00,2026-07-06 22:45:00-04:00,,body_overlap,2026-07-06 22:45:00-04:00,False,False,6,True,106672
NQ,5m,bull,phase1-v1.0.0,2026-07-06 22:35:00-04:00,2026-07-06 22:40:00-04:00,29738.75,29749.0,29738.75,29749.0,10.25,4.75,23.75,38.75,0.43157894736842106,0.2645161290322581,28.821428571428573,2026-07-06 22:35:00-04:00,0.8240396530359355,1.3444857496902105,0.355638166047088,90.0,75.0,62.5,2026-07-06 23:00:00-04:00,2026-07-06 23:00:00-04:00,,,body_overlap,2026-07-06 23:00:00-04:00,False,False,6,True,106672
NQ,5m,bear,phase1-v1.0.0,2026-07-06 22:40:00-04:00,2026-07-06 22:45:00-04:00,29779.5,29780.25,29780.25,29779.5,0.75,9.0,6.0,15.75,0.125,0.047619047619047616,29.232142857142858,2026-07-06 22:40:00-04:00,0.20525351252290774,0.5387904703726328,0.025656689065363468,15.0,17.5,10.0,2026-07-06 22:50:00-04:00,2026-07-06 22:50:00-04:00,,,body_overlap,2026-07-06 22:50:00-04:00,False,False,6,True,106673
NQ,5m,bull,phase1-v1.0.0,2026-07-06 22:40:00-04:00,2026-07-06 22:45:00-04:00,29764.5,29773.5,29764.5,29773.5,9.0,0.75,6.0,15.75,1.5,0.5714285714285714,29.232142857142858,2026-07-06 22:40:00-04:00,0.20525351252290774,0.5387904703726328,0.30788026878436164,80.0,70.0,57.5,2026-07-06 22:50:00-04:00,2026-07-06 22:50:00-04:00,2026-07-06 22:50:00-04:00,,body_overlap,2026-07-06 22:50:00-04:00,False,False,6,True,106673
NQ,5m,bear,phase1-v1.0.0,2026-07-06 22:45:00-04:00,2026-07-06 22:50:00-04:00,29780.0,29780.0,29780.0,29780.0,0.0,7.5,15.75,23.25,0.0,0.0,27.625,2026-07-06 22:45:00-04:00,0.5701357466063348,0.8416289592760181,0.0,5.0,5.0,2.5,2026-07-06 23:10:00-04:00,,2026-07-06 23:10:00-04:00,2026-07-06 23:10:00-04:00,wick_traversal_beyond_far,2026-07-06 23:10:00-04:00,False,False,6,True,106674
NQ,5m,bull,phase1-v1.0.0,2026-07-06 22:45:00-04:00,2026-07-06 22:50:00-04:00,29756.75,29764.25,29756.75,29764.25,7.5,0.0,15.75,23.25,0.47619047619047616,0.3225806451612903,27.625,2026-07-06 22:45:00-04:00,0.5701357466063348,0.8416289592760181,0.27149321266968324,70.0,65.0,52.5,2026-07-06 22:55:00-04:00,,2026-07-06 22:55:00-04:00,,wick_traversal_beyond_far,2026-07-06 22:55:00-04:00,False,False,6,True,106674
NQ,5m,bear,phase1-v1.0.0,2026-07-06 22:50:00-04:00,2026-07-06 22:55:00-04:00,29767.75,29768.25,29768.25,29767.75,0.5,15.75,2.25,18.5,0.2222222222222222,0.02702702702702703,27.392857142857142,2026-07-06 22:50:00-04:00,0.08213820078226858,0.6753585397653195,0.018252933507170797,20.0,17.5,8.75,2026-07-06 23:00:00-04:00,,2026-07-06 23:00:00-04:00,,wick_traversal_beyond_far,2026-07-06 23:00:00-04:00,False,False,6,True,106675
NQ,5m,bull,phase1-v1.0.0,2026-07-06 22:50:00-04:00,2026-07-06 22:55:00-04:00,29749.75,29765.5,29749.75,29765.5,15.75,0.5,2.25,18.5,7.0,0.8513513513513513,27.392857142857142,2026-07-06 22:50:00-04:00,0.08213820078226858,0.6753585397653195,0.5749674054758801,100.0,90.0,87.5,2026-07-06 23:00:00-04:00,2026-07-06 23:00:00-04:00,2026-07-06 23:00:00-04:00,,body_overlap,2026-07-06 23:00:00-04:00,False,False,6,True,106675
NQ,5m,bear,phase1-v1.0.0,2026-07-06 22:55:00-04:00,2026-07-06 23:00:00-04:00,29766.0,29772.25,29772.25,29766.0,6.25,3.75,18.0,28.0,0.3472222222222222,0.22321428571428573,25.821428571428573,2026-07-06 22:55:00-04:00,0.6970954356846473,1.0843706777316735,0.2420470262793914,70.0,67.5,56.25,2026-07-06 23:05:00-04:00,2026-07-06 23:05:00-04:00,2026-07-06 23:05:00-04:00,,body_overlap,2026-07-06 23:05:00-04:00,False,False,6,True,106676
NQ,5m,bull,phase1-v1.0.0,2026-07-06 22:55:00-04:00,2026-07-06 23:00:00-04:00,29744.25,29748.0,29744.25,29748.0,3.75,6.25,18.0,28.0,0.20833333333333334,0.13392857142857142,25.821428571428573,2026-07-06 22:55:00-04:00,0.6970954356846473,1.0843706777316735,0.14522821576763484,30.0,30.0,27.5,2026-07-06 23:05:00-04:00,,2026-07-06 23:05:00-04:00,2026-07-06 23:05:00-04:00,wick_traversal_beyond_far,2026-07-06 23:05:00-04:00,False,False,6,True,106676
NQ,5m,bear,phase1-v1.0.0,2026-07-06 23:00:00-04:00,2026-07-06 23:05:00-04:00,29772.0,29773.5,29773.5,29772.0,1.5,6.5,24.0,32.0,0.0625,0.046875,26.267857142857142,2026-07-06 23:00:00-04:00,0.9136641740312713,1.2182188987083618,0.05710401087695446,40.0,42.5,26.25,2026-07-06 23:10:00-04:00,2026-07-06 23:10:00-04:00,2026-07-06 23:10:00-04:00,,body_overlap,2026-07-06 23:10:00-04:00,False,False,6,True,106677
NQ,5m,bull,phase1-v1.0.0,2026-07-06 23:00:00-04:00,2026-07-06 23:05:00-04:00,29741.5,29748.0,29741.5,29748.0,6.5,1.5,24.0,32.0,0.2708333333333333,0.203125,26.267857142857142,2026-07-06 23:00:00-04:00,0.9136641740312713,1.2182188987083618,0.24745071380013597,60.0,50.0,45.0,2026-07-06 23:20:00-04:00,2026-07-06 23:20:00-04:00,2026-07-06 23:20:00-04:00,,body_overlap,2026-07-06 23:20:00-04:00,False,False,6,True,106677
NQ,5m,bear,phase1-v1.0.0,2026-07-06 23:05:00-04:00,2026-07-06 23:10:00-04:00,29780.0,29784.75,29784.75,29780.0,4.75,11.5,7.25,23.5,0.6551724137931034,0.20212765957446807,26.410714285714285,2026-07-06 23:05:00-04:00,0.27450980392156865,0.889790398918188,0.17985125084516565,75.0,62.5,52.5,2026-07-09 08:40:00-04:00,2026-07-09 08:40:00-04:00,,,body_overlap,2026-07-09 08:40:00-04:00,False,False,6,True,106678
NQ,5m,bull,phase1-v1.0.0,2026-07-06 23:05:00-04:00,2026-07-06 23:10:00-04:00,29761.25,29772.75,29761.25,29772.75,11.5,4.75,7.25,23.5,1.5862068965517242,0.48936170212765956,26.410714285714285,2026-07-06 23:05:00-04:00,0.27450980392156865,0.889790398918188,0.4354293441514537,90.0,75.0,65.0,2026-07-06 23:15:00-04:00,2026-07-06 23:15:00-04:00,2026-07-06 23:15:00-04:00,,body_overlap,2026-07-06 23:15:00-04:00,False,False,6,True,106678
NQ,5m,bear,phase1-v1.0.0,2026-07-06 23:10:00-04:00,2026-07-06 23:15:00-04:00,29778.0,29779.0,29779.0,29778.0,1.0,2.5,20.0,23.5,0.05,0.0425531914893617,24.535714285714285,2026-07-06 23:10:00-04:00,0.8151382823871908,0.9577874818049491,0.040756914119359534,40.0,25.0,17.5,2026-07-09 08:40:00-04:00,2026-07-09 08:40:00-04:00,2026-07-09 08:40:00-04:00,,body_overlap,2026-07-09 08:40:00-04:00,False,False,6,True,106679
NQ,5m,bull,phase1-v1.0.0,2026-07-06 23:10:00-04:00,2026-07-06 23:15:00-04:00,29755.5,29758.0,29755.5,29758.0,2.5,1.0,20.0,23.5,0.125,0.10638297872340426,24.535714285714285,2026-07-06 23:10:00-04:00,0.8151382823871908,0.9577874818049491,0.10189228529839885,15.0,12.5,15.0,2026-07-06 23:20:00-04:00,2026-07-06 23:20:00-04:00,2026-07-06 23:20:00-04:00,,body_overlap,2026-07-06 23:20:00-04:00,False,False,6,True,106679
NQ,5m,bear,phase1-v1.0.0,2026-07-06 23:15:00-04:00,2026-07-06 23:20:00-04:00,29757.5,29761.0,29761.0,29757.5,3.5,8.25,14.75,26.5,0.23728813559322035,0.1320754716981132,24.196428571428573,2026-07-06 23:15:00-04:00,0.6095940959409594,1.0952029520295201,0.14464944649446493,65.0,47.5,43.75,2026-07-09 08:35:00-04:00,2026-07-09 08:35:00-04:00,2026-07-09 08:35:00-04:00,,body_overlap,2026-07-09 08:35:00-04:00,False,False,6,True,106680
NQ,5m,bull,phase1-v1.0.0,2026-07-06 23:15:00-04:00,2026-07-06 23:20:00-04:00,29734.5,29742.75,29734.5,29742.75,8.25,3.5,14.75,26.5,0.559322033898305,0.3113207547169811,24.196428571428573,2026-07-06 23:15:00-04:00,0.6095940959409594,1.0952029520295201,0.34095940959409593,60.0,70.0,55.0,2026-07-06 23:25:00-04:00,2026-07-06 23:25:00-04:00,,,body_overlap,2026-07-06 23:25:00-04:00,False,False,6,True,106680
NQ,5m,bear,phase1-v1.0.0,2026-07-06 23:20:00-04:00,2026-07-06 23:25:00-04:00,29740.75,29742.25,29742.25,29740.75,1.5,3.25,25.5,30.25,0.058823529411764705,0.049586776859504134,23.589285714285715,2026-07-06 23:20:00-04:00,1.0809992429977289,1.2823618470855411,0.0635881907645723,55.0,37.5,27.5,2026-07-07 03:25:00-04:00,,2026-07-07 03:25:00-04:00,,wick_traversal_beyond_far,2026-07-07 03:25:00-04:00,False,False,6,True,106681
NQ,5m,bull,phase1-v1.0.0,2026-07-06 23:20:00-04:00,2026-07-06 23:25:00-04:00,29712.0,29715.25,29712.0,29715.25,3.25,1.5,25.5,30.25,0.12745098039215685,0.10743801652892562,23.589285714285715,2026-07-06 23:20:00-04:00,1.0809992429977289,1.2823618470855411,0.13777441332323997,20.0,25.0,26.25,2026-07-06 23:30:00-04:00,2026-07-06 23:30:00-04:00,2026-07-06 23:30:00-04:00,,body_overlap,2026-07-06 23:30:00-04:00,False,False,6,True,106681
NQ,5m,bear,phase1-v1.0.0,2026-07-06 23:25:00-04:00,2026-07-06 23:30:00-04:00,29715.5,29726.5,29726.5,29715.5,11.0,4.25,31.25,46.5,0.352,0.23655913978494625,24.892857142857142,2026-07-06 23:25:00-04:00,1.2553802008608321,1.8680057388809184,0.4418938307030129,100.0,90.0,75.0,2026-07-07 03:10:00-04:00,2026-07-07 03:15:00-04:00,,,body_overlap,2026-07-07 03:15:00-04:00,False,False,6,True,106682
NQ,5m,bull,phase1-v1.0.0,2026-07-06 23:25:00-04:00,2026-07-06 23:30:00-04:00,29680.0,29684.25,29680.0,29684.25,4.25,11.0,31.25,46.5,0.136,0.0913978494623656,24.892857142857142,2026-07-06 23:25:00-04:00,1.2553802008608321,1.8680057388809184,0.17073170731707318,30.0,35.0,38.75,2026-07-06 23:35:00-04:00,,2026-07-06 23:35:00-04:00,,wick_traversal_beyond_far,2026-07-06 23:35:00-04:00,False,False,6,True,106682
NQ,5m,bear,phase1-v1.0.0,2026-07-06 23:30:00-04:00,2026-07-06 23:35:00-04:00,29689.0,29707.25,29707.25,29689.0,18.25,13.25,3.75,35.25,4.866666666666666,0.5177304964539007,26.785714285714285,2026-07-06 23:30:00-04:00,0.14,1.316,0.6813333333333333,100.0,100.0,97.5,2026-07-06 23:40:00-04:00,2026-07-06 23:40:00-04:00,2026-07-06 23:40:00-04:00,,body_overlap,2026-07-06 23:40:00-04:00,False,False,6,True,106683
