ifvg_id,source_fvg_id,instrument,tf,param_version,original_direction,ifvg_direction,source_lower,source_upper,conversion_close,conversion_et,source_availability_et
FVG-1m-bear-20260707T0359-iFVG,FVG-1m-bear-20260707T0359,NQ,1m,phase1-v1.0.0,bear,bull,29658.0,29663.0,29666.5,2026-07-07 04:11:00-04:00,2026-07-07 04:00:00-04:00
FVG-1m-bull-20260707T0411-iFVG,FVG-1m-bull-20260707T0411,NQ,1m,phase1-v1.0.0,bull,bear,29660.25,29663.0,29646.25,2026-07-07 05:01:00-04:00,2026-07-07 04:12:00-04:00
FVG-1m-bull-20260707T0412-iFVG,FVG-1m-bull-20260707T0412,NQ,1m,phase1-v1.0.0,bull,bear,29667.5,29671.25,29665.25,2026-07-07 04:56:00-04:00,2026-07-07 04:13:00-04:00
FVG-1m-bull-20260707T0413-iFVG,FVG-1m-bull-20260707T0413,NQ,1m,phase1-v1.0.0,bull,bear,29674.75,29683.5,29669.0,2026-07-07 04:54:00-04:00,2026-07-07 04:14:00-04:00
FVG-1m-bull-20260707T0414-iFVG,FVG-1m-bull-20260707T0414,NQ,1m,phase1-v1.0.0,bull,bear,29687.25,29687.75,29685.75,2026-07-07 04:28:00-04:00,2026-07-07 04:15:00-04:00
FVG-1m-bear-20260707T0435-iFVG,FVG-1m-bear-20260707T0435,NQ,1m,phase1-v1.0.0,bear,bull,29678.5,29685.0,29688.5,2026-07-07 04:39:00-04:00,2026-07-07 04:36:00-04:00
FVG-1m-bull-20260707T0437-iFVG,FVG-1m-bull-20260707T0437,NQ,1m,phase1-v1.0.0,bull,bear,29678.5,29682.75,29669.0,2026-07-07 04:54:00-04:00,2026-07-07 04:38:00-04:00
FVG-1m-bear-20260707T0443-iFVG,FVG-1m-bear-20260707T0443,NQ,1m,phase1-v1.0.0,bear,bull,29690.5,29696.5,29702.5,2026-07-07 08:11:00-04:00,2026-07-07 04:44:00-04:00
FVG-1m-bear-20260707T0444-iFVG,FVG-1m-bear-20260707T0444,NQ,1m,phase1-v1.0.0,bear,bull,29688.5,29689.25,29690.25,2026-07-07 04:50:00-04:00,2026-07-07 04:45:00-04:00
FVG-1m-bear-20260707T0500-iFVG,FVG-1m-bear-20260707T0500,NQ,1m,phase1-v1.0.0,bear,bull,29661.75,29667.0,29669.75,2026-07-07 05:05:00-04:00,2026-07-07 05:01:00-04:00
FVG-1m-bear-20260707T0501-iFVG,FVG-1m-bear-20260707T0501,NQ,1m,phase1-v1.0.0,bear,bull,29650.0,29658.5,29661.0,2026-07-07 05:04:00-04:00,2026-07-07 05:02:00-04:00
FVG-1m-bull-20260707T0504-iFVG,FVG-1m-bull-20260707T0504,NQ,1m,phase1-v1.0.0,bull,bear,29652.75,29658.25,29649.25,2026-07-07 05:31:00-04:00,2026-07-07 05:05:00-04:00
FVG-1m-bull-20260707T0505-iFVG,FVG-1m-bull-20260707T0505,NQ,1m,phase1-v1.0.0,bull,bear,29663.5,29666.0,29655.5,2026-07-07 05:30:00-04:00,2026-07-07 05:06:00-04:00
FVG-1m-bull-20260707T0507-iFVG,FVG-1m-bull-20260707T0507,NQ,1m,phase1-v1.0.0,bull,bear,29671.5,29674.25,29665.5,2026-07-07 05:24:00-04:00,2026-07-07 05:08:00-04:00
FVG-1m-bull-20260707T0512-iFVG,FVG-1m-bull-20260707T0512,NQ,1m,phase1-v1.0.0,bull,bear,29681.75,29683.75,29680.25,2026-07-07 05:16:00-04:00,2026-07-07 05:13:00-04:00
FVG-1m-bear-20260707T0520-iFVG,FVG-1m-bear-20260707T0520,NQ,1m,phase1-v1.0.0,bear,bull,29682.25,29682.75,29686.5,2026-07-07 06:18:00-04:00,2026-07-07 05:21:00-04:00
FVG-1m-bear-20260707T0522-iFVG,FVG-1m-bear-20260707T0522,NQ,1m,phase1-v1.0.0,bear,bull,29674.25,29677.75,29686.5,2026-07-07 06:18:00-04:00,2026-07-07 05:23:00-04:00
FVG-1m-bear-20260707T0530-iFVG,FVG-1m-bear-20260707T0530,NQ,1m,phase1-v1.0.0,bear,bull,29659.5,29662.0,29662.25,2026-07-07 06:00:00-04:00,2026-07-07 05:31:00-04:00
FVG-1m-bear-20260707T0531-iFVG,FVG-1m-bear-20260707T0531,NQ,1m,phase1-v1.0.0,bear,bull,29653.5,29655.25,29656.25,2026-07-07 05:42:00-04:00,2026-07-07 05:32:00-04:00
FVG-1m-bear-20260707T0532-iFVG,FVG-1m-bear-20260707T0532,NQ,1m,phase1-v1.0.0,bear,bull,29646.0,29646.25,29648.5,2026-07-07 05:40:00-04:00,2026-07-07 05:33:00-04:00
FVG-1m-bear-20260707T0535-iFVG,FVG-1m-bear-20260707T0535,NQ,1m,phase1-v1.0.0,bear,bull,29639.25,29642.25,29643.0,2026-07-07 05:38:00-04:00,2026-07-07 05:36:00-04:00
FVG-1m-bull-20260707T0540-iFVG,FVG-1m-bull-20260707T0540,NQ,1m,phase1-v1.0.0,bull,bear,29645.0,29645.5,29637.0,2026-07-07 05:47:00-04:00,2026-07-07 05:41:00-04:00
FVG-1m-bull-20260707T0542-iFVG,FVG-1m-bull-20260707T0542,NQ,1m,phase1-v1.0.0,bull,bear,29655.75,29656.25,29649.0,2026-07-07 05:44:00-04:00,2026-07-07 05:43:00-04:00
FVG-1m-bear-20260707T0544-iFVG,FVG-1m-bear-20260707T0544,NQ,1m,phase1-v1.0.0,bear,bull,29654.75,29656.25,29661.25,2026-07-07 05:56:00-04:00,2026-07-07 05:45:00-04:00
FVG-1m-bull-20260707T0601-iFVG,FVG-1m-bull-20260707T0601,NQ,1m,phase1-v1.0.0,bull,bear,29665.5,29671.0,29664.0,2026-07-07 06:09:00-04:00,2026-07-07 06:02:00-04:00
FVG-1m-bear-20260707T0614-iFVG,FVG-1m-bear-20260707T0614,NQ,1m,phase1-v1.0.0,bear,bull,29653.5,29654.0,29656.5,2026-07-07 06:17:00-04:00,2026-07-07 06:15:00-04:00
FVG-1m-bull-20260707T0617-iFVG,FVG-1m-bull-20260707T0617,NQ,1m,phase1-v1.0.0,bull,bear,29652.75,29656.5,29649.5,2026-07-07 06:36:00-04:00,2026-07-07 06:18:00-04:00
FVG-1m-bull-20260707T0618-iFVG,FVG-1m-bull-20260707T0618,NQ,1m,phase1-v1.0.0,bull,bear,29656.5,29681.0,29653.0,2026-07-07 06:35:00-04:00,2026-07-07 06:19:00-04:00
FVG-1m-bear-20260707T0629-iFVG,FVG-1m-bear-20260707T0629,NQ,1m,phase1-v1.0.0,bear,bull,29678.75,29679.5,29687.25,2026-07-07 08:07:00-04:00,2026-07-07 06:30:00-04:00
FVG-1m-bear-20260707T0630-iFVG,FVG-1m-bear-20260707T0630,NQ,1m,phase1-v1.0.0,bear,bull,29673.5,29677.25,29687.25,2026-07-07 08:07:00-04:00,2026-07-07 06:31:00-04:00
FVG-1m-bear-20260707T0631-iFVG,FVG-1m-bear-20260707T0631,NQ,1m,phase1-v1.0.0,bear,bull,29670.0,29670.75,29676.25,2026-07-07 08:06:00-04:00,2026-07-07 06:32:00-04:00
FVG-1m-bear-20260707T0635-iFVG,FVG-1m-bear-20260707T0635,NQ,1m,phase1-v1.0.0,bear,bull,29657.5,29662.75,29676.25,2026-07-07 08:06:00-04:00,2026-07-07 06:36:00-04:00
FVG-1m-bear-20260707T0642-iFVG,FVG-1m-bear-20260707T0642,NQ,1m,phase1-v1.0.0,bear,bull,29650.75,29653.5,29654.25,2026-07-07 06:59:00-04:00,2026-07-07 06:43:00-04:00
FVG-1m-bear-20260707T0650-iFVG,FVG-1m-bear-20260707T0650,NQ,1m,phase1-v1.0.0,bear,bull,29638.75,29647.25,29648.0,2026-07-07 06:56:00-04:00,2026-07-07 06:51:00-04:00
FVG-1m-bull-20260707T0655-iFVG,FVG-1m-bull-20260707T0655,NQ,1m,phase1-v1.0.0,bull,bear,29634.0,29642.25,29624.25,2026-07-07 07:01:00-04:00,2026-07-07 06:56:00-04:00
FVG-1m-bull-20260707T0658-iFVG,FVG-1m-bull-20260707T0658,NQ,1m,phase1-v1.0.0,bull,bear,29648.25,29648.5,29624.25,2026-07-07 07:01:00-04:00,2026-07-07 06:59:00-04:00
FVG-1m-bear-20260707T0701-iFVG,FVG-1m-bear-20260707T0701,NQ,1m,phase1-v1.0.0,bear,bull,29630.5,29651.5,29652.25,2026-07-07 08:02:00-04:00,2026-07-07 07:02:00-04:00
FVG-1m-bear-20260707T0703-iFVG,FVG-1m-bear-20260707T0703,NQ,1m,phase1-v1.0.0,bear,bull,29615.0,29619.25,29622.25,2026-07-07 07:05:00-04:00,2026-07-07 07:04:00-04:00
FVG-1m-bull-20260707T0708-iFVG,FVG-1m-bull-20260707T0708,NQ,1m,phase1-v1.0.0,bull,bear,29615.25,29619.25,29612.0,2026-07-07 07:10:00-04:00,2026-07-07 07:09:00-04:00
FVG-1m-bear-20260707T0710-iFVG,FVG-1m-bear-20260707T0710,NQ,1m,phase1-v1.0.0,bear,bull,29616.5,29619.25,29624.5,2026-07-07 07:16:00-04:00,2026-07-07 07:11:00-04:00
FVG-1m-bull-20260707T0716-iFVG,FVG-1m-bull-20260707T0716,NQ,1m,phase1-v1.0.0,bull,bear,29618.75,29622.75,29610.0,2026-07-07 07:32:00-04:00,2026-07-07 07:17:00-04:00
FVG-1m-bull-20260707T0717-iFVG,FVG-1m-bull-20260707T0717,NQ,1m,phase1-v1.0.0,bull,bear,29624.5,29626.25,29610.0,2026-07-07 07:32:00-04:00,2026-07-07 07:18:00-04:00
FVG-1m-bull-20260707T0722-iFVG,FVG-1m-bull-20260707T0722,NQ,1m,phase1-v1.0.0,bull,bear,29636.0,29637.0,29632.0,2026-07-07 07:30:00-04:00,2026-07-07 07:23:00-04:00
FVG-1m-bear-20260707T0730-iFVG,FVG-1m-bear-20260707T0730,NQ,1m,phase1-v1.0.0,bear,bull,29632.5,29636.0,29640.5,2026-07-07 07:59:00-04:00,2026-07-07 07:31:00-04:00
FVG-1m-bear-20260707T0731-iFVG,FVG-1m-bear-20260707T0731,NQ,1m,phase1-v1.0.0,bear,bull,29629.25,29632.0,29634.0,2026-07-07 07:50:00-04:00,2026-07-07 07:32:00-04:00
FVG-1m-bear-20260707T0732-iFVG,FVG-1m-bear-20260707T0732,NQ,1m,phase1-v1.0.0,bear,bull,29618.25,29623.25,29625.75,2026-07-07 07:46:00-04:00,2026-07-07 07:33:00-04:00
FVG-1m-bull-20260707T0749-iFVG,FVG-1m-bull-20260707T0749,NQ,1m,phase1-v1.0.0,bull,bear,29623.25,29629.5,29622.25,2026-07-07 07:52:00-04:00,2026-07-07 07:50:00-04:00
FVG-1m-bear-20260707T0752-iFVG,FVG-1m-bear-20260707T0752,NQ,1m,phase1-v1.0.0,bear,bull,29626.25,29627.5,29629.25,2026-07-07 07:58:00-04:00,2026-07-07 07:53:00-04:00
FVG-1m-bear-20260707T0753-iFVG,FVG-1m-bear-20260707T0753,NQ,1m,phase1-v1.0.0,bear,bull,29615.25,29621.75,29625.25,2026-07-07 07:56:00-04:00,2026-07-07 07:54:00-04:00
FVG-1m-bull-20260707T0755-iFVG,FVG-1m-bull-20260707T0755,NQ,1m,phase1-v1.0.0,bull,bear,29615.25,29616.5,29600.25,2026-07-07 09:22:00-04:00,2026-07-07 07:56:00-04:00
FVG-1m-bull-20260707T0756-iFVG,FVG-1m-bull-20260707T0756,NQ,1m,phase1-v1.0.0,bull,bear,29617.5,29621.0,29617.25,2026-07-07 09:18:00-04:00,2026-07-07 07:57:00-04:00
FVG-1m-bull-20260707T0759-iFVG,FVG-1m-bull-20260707T0759,NQ,1m,phase1-v1.0.0,bull,bear,29631.75,29637.0,29630.75,2026-07-07 08:54:00-04:00,2026-07-07 08:00:00-04:00
FVG-1m-bull-20260707T0801-iFVG,FVG-1m-bull-20260707T0801,NQ,1m,phase1-v1.0.0,bull,bear,29645.75,29647.5,29639.0,2026-07-07 08:49:00-04:00,2026-07-07 08:02:00-04:00
FVG-1m-bull-20260707T0806-iFVG,FVG-1m-bull-20260707T0806,NQ,1m,phase1-v1.0.0,bull,bear,29651.75,29674.0,29639.0,2026-07-07 08:49:00-04:00,2026-07-07 08:07:00-04:00
FVG-1m-bull-20260707T0807-iFVG,FVG-1m-bull-20260707T0807,NQ,1m,phase1-v1.0.0,bull,bear,29681.0,29685.25,29677.0,2026-07-07 08:18:00-04:00,2026-07-07 08:08:00-04:00
FVG-1m-bull-20260707T0811-iFVG,FVG-1m-bull-20260707T0811,NQ,1m,phase1-v1.0.0,bull,bear,29694.75,29697.25,29694.5,2026-07-07 08:13:00-04:00,2026-07-07 08:12:00-04:00
FVG-1m-bear-20260707T0816-iFVG,FVG-1m-bear-20260707T0816,NQ,1m,phase1-v1.0.0,bear,bull,29690.5,29691.75,29692.0,2026-07-07 08:40:00-04:00,2026-07-07 08:17:00-04:00
FVG-1m-bear-20260707T0818-iFVG,FVG-1m-bear-20260707T0818,NQ,1m,phase1-v1.0.0,bear,bull,29677.5,29684.0,29685.75,2026-07-07 08:28:00-04:00,2026-07-07 08:19:00-04:00
FVG-1m-bear-20260707T0832-iFVG,FVG-1m-bear-20260707T0832,NQ,1m,phase1-v1.0.0,bear,bull,29678.75,29682.75,29688.25,2026-07-07 08:37:00-04:00,2026-07-07 08:33:00-04:00
FVG-1m-bull-20260707T0836-iFVG,FVG-1m-bull-20260707T0836,NQ,1m,phase1-v1.0.0,bull,bear,29673.5,29677.5,29673.0,2026-07-07 08:47:00-04:00,2026-07-07 08:37:00-04:00
FVG-1m-bull-20260707T0837-iFVG,FVG-1m-bull-20260707T0837,NQ,1m,phase1-v1.0.0,bull,bear,29681.5,29686.75,29676.75,2026-07-07 08:46:00-04:00,2026-07-07 08:38:00-04:00
FVG-1m-bull-20260707T0843-iFVG,FVG-1m-bull-20260707T0843,NQ,1m,phase1-v1.0.0,bull,bear,29699.0,29699.25,29686.5,2026-07-07 08:45:00-04:00,2026-07-07 08:44:00-04:00
FVG-1m-bear-20260707T0845-iFVG,FVG-1m-bear-20260707T0845,NQ,1m,phase1-v1.0.0,bear,bull,29687.5,29699.25,29707.75,2026-07-09 04:04:00-04:00,2026-07-07 08:46:00-04:00
FVG-1m-bear-20260707T0846-iFVG,FVG-1m-bear-20260707T0846,NQ,1m,phase1-v1.0.0,bear,bull,29677.75,29683.0,29685.5,2026-07-09 03:48:00-04:00,2026-07-07 08:47:00-04:00
FVG-1m-bear-20260707T0849-iFVG,FVG-1m-bear-20260707T0849,NQ,1m,phase1-v1.0.0,bear,bull,29647.25,29668.5,29669.25,2026-07-09 03:44:00-04:00,2026-07-07 08:50:00-04:00
FVG-1m-bear-20260707T0905-iFVG,FVG-1m-bear-20260707T0905,NQ,1m,phase1-v1.0.0,bear,bull,29624.75,29627.0,29642.25,2026-07-07 09:08:00-04:00,2026-07-07 09:06:00-04:00
FVG-1m-bull-20260707T0908-iFVG,FVG-1m-bull-20260707T0908,NQ,1m,phase1-v1.0.0,bull,bear,29621.75,29640.0,29620.5,2026-07-07 09:17:00-04:00,2026-07-07 09:09:00-04:00
FVG-1m-bear-20260707T0910-iFVG,FVG-1m-bear-20260707T0910,NQ,1m,phase1-v1.0.0,bear,bull,29639.5,29640.0,29641.25,2026-07-07 09:12:00-04:00,2026-07-07 09:11:00-04:00
FVG-1m-bear-20260707T0917-iFVG,FVG-1m-bear-20260707T0917,NQ,1m,phase1-v1.0.0,bear,bull,29625.0,29630.25,29636.25,2026-07-07 09:31:00-04:00,2026-07-07 09:18:00-04:00
FVG-1m-bear-20260707T0922-iFVG,FVG-1m-bear-20260707T0922,NQ,1m,phase1-v1.0.0,bear,bull,29613.25,29616.5,29636.25,2026-07-07 09:31:00-04:00,2026-07-07 09:23:00-04:00
FVG-1m-bear-20260707T0926-iFVG,FVG-1m-bear-20260707T0926,NQ,1m,phase1-v1.0.0,bear,bull,29598.0,29605.25,29636.25,2026-07-07 09:31:00-04:00,2026-07-07 09:27:00-04:00
FVG-1m-bear-20260707T0934-iFVG,FVG-1m-bear-20260707T0934,NQ,1m,phase1-v1.0.0,bear,bull,29569.75,29590.5,29595.0,2026-07-07 09:45:00-04:00,2026-07-07 09:35:00-04:00
FVG-1m-bear-20260707T0947-iFVG,FVG-1m-bear-20260707T0947,NQ,1m,phase1-v1.0.0,bear,bull,29550.0,29556.5,29560.0,2026-07-07 13:06:00-04:00,2026-07-07 09:48:00-04:00
FVG-1m-bear-20260707T0954-iFVG,FVG-1m-bear-20260707T0954,NQ,1m,phase1-v1.0.0,bear,bull,29475.75,29488.75,29496.5,2026-07-07 12:21:00-04:00,2026-07-07 09:55:00-04:00
FVG-1m-bear-20260707T1004-iFVG,FVG-1m-bear-20260707T1004,NQ,1m,phase1-v1.0.0,bear,bull,29453.5,29455.0,29465.75,2026-07-07 10:07:00-04:00,2026-07-07 10:05:00-04:00
FVG-1m-bear-20260707T1011-iFVG,FVG-1m-bear-20260707T1011,NQ,1m,phase1-v1.0.0,bear,bull,29419.5,29432.75,29434.75,2026-07-07 12:12:00-04:00,2026-07-07 10:12:00-04:00
FVG-1m-bear-20260707T1012-iFVG,FVG-1m-bear-20260707T1012,NQ,1m,phase1-v1.0.0,bear,bull,29402.25,29411.75,29412.25,2026-07-07 12:02:00-04:00,2026-07-07 10:13:00-04:00
FVG-1m-bear-20260707T1015-iFVG,FVG-1m-bear-20260707T1015,NQ,1m,phase1-v1.0.0,bear,bull,29344.0,29364.25,29367.25,2026-07-07 11:49:00-04:00,2026-07-07 10:16:00-04:00
FVG-1m-bear-20260707T1025-iFVG,FVG-1m-bear-20260707T1025,NQ,1m,phase1-v1.0.0,bear,bull,29295.75,29296.0,29303.25,2026-07-07 10:30:00-04:00,2026-07-07 10:26:00-04:00
FVG-1m-bear-20260707T1026-iFVG,FVG-1m-bear-20260707T1026,NQ,1m,phase1-v1.0.0,bear,bull,29284.5,29290.75,29303.25,2026-07-07 10:30:00-04:00,2026-07-07 10:27:00-04:00
FVG-1m-bear-20260707T1035-iFVG,FVG-1m-bear-20260707T1035,NQ,1m,phase1-v1.0.0,bear,bull,29286.25,29292.75,29305.5,2026-07-07 10:53:00-04:00,2026-07-07 10:36:00-04:00
FVG-1m-bear-20260707T1042-iFVG,FVG-1m-bear-20260707T1042,NQ,1m,phase1-v1.0.0,bear,bull,29249.0,29250.75,29272.0,2026-07-07 10:47:00-04:00,2026-07-07 10:43:00-04:00
FVG-1m-bull-20260707T1053-iFVG,FVG-1m-bull-20260707T1053,NQ,1m,phase1-v1.0.0,bull,bear,29296.75,29297.25,29296.5,2026-07-07 10:55:00-04:00,2026-07-07 10:54:00-04:00
FVG-1m-bear-20260707T1115-iFVG,FVG-1m-bear-20260707T1115,NQ,1m,phase1-v1.0.0,bear,bull,29319.5,29337.5,29351.75,2026-07-07 11:46:00-04:00,2026-07-07 11:16:00-04:00
FVG-1m-bear-20260707T1135-iFVG,FVG-1m-bear-20260707T1135,NQ,1m,phase1-v1.0.0,bear,bull,29294.5,29300.75,29329.0,2026-07-07 11:45:00-04:00,2026-07-07 11:36:00-04:00
FVG-1m-bull-20260707T1145-iFVG,FVG-1m-bull-20260707T1145,NQ,1m,phase1-v1.0.0,bull,bear,29308.75,29325.25,29301.5,2026-07-07 15:17:00-04:00,2026-07-07 11:46:00-04:00
FVG-1m-bull-20260707T1146-iFVG,FVG-1m-bull-20260707T1146,NQ,1m,phase1-v1.0.0,bull,bear,29330.0,29340.25,29326.75,2026-07-07 15:13:00-04:00,2026-07-07 11:47:00-04:00
FVG-1m-bull-20260707T1153-iFVG,FVG-1m-bull-20260707T1153,NQ,1m,phase1-v1.0.0,bull,bear,29359.5,29368.25,29353.25,2026-07-07 11:56:00-04:00,2026-07-07 11:54:00-04:00
FVG-1m-bull-20260707T1201-iFVG,FVG-1m-bull-20260707T1201,NQ,1m,phase1-v1.0.0,bull,bear,29389.25,29396.25,29373.25,2026-07-07 15:01:00-04:00,2026-07-07 12:02:00-04:00
FVG-1m-bull-20260707T1206-iFVG,FVG-1m-bull-20260707T1206,NQ,1m,phase1-v1.0.0,bull,bear,29427.0,29427.5,29426.75,2026-07-07 12:08:00-04:00,2026-07-07 12:07:00-04:00
FVG-1m-bull-20260707T1212-iFVG,FVG-1m-bull-20260707T1212,NQ,1m,phase1-v1.0.0,bull,bear,29433.5,29434.25,29422.5,2026-07-07 14:52:00-04:00,2026-07-07 12:13:00-04:00
FVG-1m-bull-20260707T1213-iFVG,FVG-1m-bull-20260707T1213,NQ,1m,phase1-v1.0.0,bull,bear,29436.25,29453.75,29422.5,2026-07-07 14:52:00-04:00,2026-07-07 12:14:00-04:00
FVG-1m-bull-20260707T1220-iFVG,FVG-1m-bull-20260707T1220,NQ,1m,phase1-v1.0.0,bull,bear,29462.0,29467.25,29461.0,2026-07-07 14:43:00-04:00,2026-07-07 12:21:00-04:00
FVG-1m-bull-20260707T1221-iFVG,FVG-1m-bull-20260707T1221,NQ,1m,phase1-v1.0.0,bull,bear,29474.75,29487.5,29461.0,2026-07-07 14:43:00-04:00,2026-07-07 12:22:00-04:00
FVG-1m-bull-20260707T1223-iFVG,FVG-1m-bull-20260707T1223,NQ,1m,phase1-v1.0.0,bull,bear,29503.0,29515.75,29494.0,2026-07-07 12:37:00-04:00,2026-07-07 12:24:00-04:00
FVG-1m-bull-20260707T1227-iFVG,FVG-1m-bull-20260707T1227,NQ,1m,phase1-v1.0.0,bull,bear,29522.25,29530.25,29514.5,2026-07-07 12:34:00-04:00,2026-07-07 12:28:00-04:00
FVG-1m-bear-20260707T1233-iFVG,FVG-1m-bear-20260707T1233,NQ,1m,phase1-v1.0.0,bear,bull,29536.75,29537.5,29544.0,2026-07-07 12:46:00-04:00,2026-07-07 12:34:00-04:00
FVG-1m-bear-20260707T1236-iFVG,FVG-1m-bear-20260707T1236,NQ,1m,phase1-v1.0.0,bear,bull,29506.25,29514.5,29522.0,2026-07-07 12:38:00-04:00,2026-07-07 12:37:00-04:00
FVG-1m-bull-20260707T1238-iFVG,FVG-1m-bull-20260707T1238,NQ,1m,phase1-v1.0.0,bull,bear,29506.25,29507.25,29503.0,2026-07-07 12:41:00-04:00,2026-07-07 12:39:00-04:00
FVG-1m-bull-20260707T1244-iFVG,FVG-1m-bull-20260707T1244,NQ,1m,phase1-v1.0.0,bull,bear,29507.75,29517.0,29503.75,2026-07-07 14:34:00-04:00,2026-07-07 12:45:00-04:00
FVG-1m-bull-20260707T1245-iFVG,FVG-1m-bull-20260707T1245,NQ,1m,phase1-v1.0.0,bull,bear,29521.5,29525.0,29520.0,2026-07-07 12:56:00-04:00,2026-07-07 12:46:00-04:00
FVG-1m-bear-20260707T1255-iFVG,FVG-1m-bear-20260707T1255,NQ,1m,phase1-v1.0.0,bear,bull,29536.5,29537.5,29540.0,2026-07-07 13:00:00-04:00,2026-07-07 12:56:00-04:00
FVG-1m-bear-20260707T1256-iFVG,FVG-1m-bear-20260707T1256,NQ,1m,phase1-v1.0.0,bear,bull,29526.5,29532.75,29540.0,2026-07-07 13:00:00-04:00,2026-07-07 12:57:00-04:00
FVG-1m-bull-20260707T1300-iFVG,FVG-1m-bull-20260707T1300,NQ,1m,phase1-v1.0.0,bull,bear,29519.25,29532.75,29511.25,2026-07-07 13:17:00-04:00,2026-07-07 13:01:00-04:00
FVG-1m-bull-20260707T1305-iFVG,FVG-1m-bull-20260707T1305,NQ,1m,phase1-v1.0.0,bull,bear,29547.25,29549.5,29543.75,2026-07-07 13:14:00-04:00,2026-07-07 13:06:00-04:00
FVG-1m-bear-20260707T1311-iFVG,FVG-1m-bear-20260707T1311,NQ,1m,phase1-v1.0.0,bear,bull,29554.5,29564.0,29566.0,2026-07-07 13:42:00-04:00,2026-07-07 13:12:00-04:00
FVG-1m-bear-20260707T1315-iFVG,FVG-1m-bear-20260707T1315,NQ,1m,phase1-v1.0.0,bear,bull,29536.25,29542.0,29559.0,2026-07-07 13:22:00-04:00,2026-07-07 13:16:00-04:00
FVG-1m-bull-20260707T1321-iFVG,FVG-1m-bull-20260707T1321,NQ,1m,phase1-v1.0.0,bull,bear,29530.0,29533.0,29529.75,2026-07-07 13:29:00-04:00,2026-07-07 13:22:00-04:00
FVG-1m-bull-20260707T1322-iFVG,FVG-1m-bull-20260707T1322,NQ,1m,phase1-v1.0.0,bull,bear,29541.0,29550.75,29535.25,2026-07-07 13:27:00-04:00,2026-07-07 13:23:00-04:00
FVG-1m-bear-20260707T1326-iFVG,FVG-1m-bear-20260707T1326,NQ,1m,phase1-v1.0.0,bear,bull,29550.75,29554.5,29555.75,2026-07-07 13:32:00-04:00,2026-07-07 13:27:00-04:00
FVG-1m-bull-20260707T1331-iFVG,FVG-1m-bull-20260707T1331,NQ,1m,phase1-v1.0.0,bull,bear,29535.5,29548.75,29534.25,2026-07-07 13:48:00-04:00,2026-07-07 13:32:00-04:00
FVG-1m-bull-20260707T1336-iFVG,FVG-1m-bull-20260707T1336,NQ,1m,phase1-v1.0.0,bull,bear,29553.5,29556.25,29552.75,2026-07-07 13:38:00-04:00,2026-07-07 13:37:00-04:00
FVG-1m-bear-20260707T1338-iFVG,FVG-1m-bear-20260707T1338,NQ,1m,phase1-v1.0.0,bear,bull,29554.0,29556.25,29557.5,2026-07-07 13:40:00-04:00,2026-07-07 13:39:00-04:00
FVG-1m-bull-20260707T1352-iFVG,FVG-1m-bull-20260707T1352,NQ,1m,phase1-v1.0.0,bull,bear,29544.0,29546.75,29529.0,2026-07-07 13:54:00-04:00,2026-07-07 13:53:00-04:00
FVG-1m-bear-20260707T1354-iFVG,FVG-1m-bear-20260707T1354,NQ,1m,phase1-v1.0.0,bear,bull,29544.25,29546.75,29557.75,2026-07-07 13:57:00-04:00,2026-07-07 13:55:00-04:00
FVG-1m-bull-20260707T1357-iFVG,FVG-1m-bull-20260707T1357,NQ,1m,phase1-v1.0.0,bull,bear,29543.0,29548.75,29537.5,2026-07-07 14:07:00-04:00,2026-07-07 13:58:00-04:00
FVG-1m-bull-20260707T1400-iFVG,FVG-1m-bull-20260707T1400,NQ,1m,phase1-v1.0.0,bull,bear,29554.75,29557.5,29548.0,2026-07-07 14:03:00-04:00,2026-07-07 14:01:00-04:00
FVG-1m-bear-20260707T1403-iFVG,FVG-1m-bear-20260707T1403,NQ,1m,phase1-v1.0.0,bear,bull,29550.25,29556.75,29557.25,2026-07-07 14:13:00-04:00,2026-07-07 14:04:00-04:00
FVG-1m-bull-20260707T1405-iFVG,FVG-1m-bull-20260707T1405,NQ,1m,phase1-v1.0.0,bull,bear,29550.25,29550.75,29537.5,2026-07-07 14:07:00-04:00,2026-07-07 14:06:00-04:00
FVG-1m-bear-20260707T1407-iFVG,FVG-1m-bear-20260707T1407,NQ,1m,phase1-v1.0.0,bear,bull,29548.0,29550.75,29557.25,2026-07-07 14:13:00-04:00,2026-07-07 14:08:00-04:00
FVG-1m-bull-20260707T1413-iFVG,FVG-1m-bull-20260707T1413,NQ,1m,phase1-v1.0.0,bull,bear,29549.75,29550.5,29547.25,2026-07-07 14:15:00-04:00,2026-07-07 14:14:00-04:00
FVG-1m-bear-20260707T1427-iFVG,FVG-1m-bear-20260707T1427,NQ,1m,phase1-v1.0.0,bear,bull,29540.25,29541.5,29543.5,2026-07-07 21:00:00-04:00,2026-07-07 14:28:00-04:00
FVG-1m-bear-20260707T1429-iFVG,FVG-1m-bear-20260707T1429,NQ,1m,phase1-v1.0.0,bear,bull,29522.75,29528.0,29530.0,2026-07-07 20:46:00-04:00,2026-07-07 14:30:00-04:00
FVG-1m-bear-20260707T1434-iFVG,FVG-1m-bear-20260707T1434,NQ,1m,phase1-v1.0.0,bear,bull,29512.75,29513.25,29515.25,2026-07-07 20:45:00-04:00,2026-07-07 14:35:00-04:00
