instrument,tf,direction,param_version,source_open_et,availability_et,zone_lower,zone_upper,far_boundary,near_boundary,directional_wick_len,opposite_wick_len,body_len,total_range,dwick_body_ratio,dwick_range_ratio,atr_value,atr_availability_et,body_atr,range_atr,dwick_atr,dwick_pctile_prev10,dwick_pctile_prev20,dwick_pctile_prev40,first_partial_wick_entry_et,first_body_overlap_et,first_complete_traversal_et,exact_boundary_body_touch_et,invalidation_reason,invalidation_et,still_valid_end_of_data,untested_through_jul10,segment_id,source_complete,source_index
NQ,15m,bull,phase1-v1.0.0,2026-07-08 04:15:00-04:00,2026-07-08 04:30:00-04:00,29063.5,29079.75,29063.5,29079.75,16.25,5.5,329.5,351.25,0.04931714719271624,0.046263345195729534,51.892857142857146,2026-07-08 04:15:00-04:00,6.349621472814865,6.768754301445285,0.31314521679284235,60.0,70.0,67.5,2026-07-08 04:45:00-04:00,2026-07-08 04:45:00-04:00,2026-07-08 04:45:00-04:00,,body_overlap,2026-07-08 04:45:00-04:00,False,False,6,True,35672
NQ,15m,bear,phase1-v1.0.0,2026-07-08 04:30:00-04:00,2026-07-08 04:45:00-04:00,29080.0,29103.5,29103.5,29080.0,23.5,62.25,60.5,146.25,0.3884297520661157,0.1606837606837607,73.71428571428571,2026-07-08 04:30:00-04:00,0.8207364341085271,1.9840116279069768,0.3187984496124031,100.0,95.0,92.5,2026-07-08 05:00:00-04:00,2026-07-08 07:45:00-04:00,2026-07-08 07:45:00-04:00,,body_overlap,2026-07-08 07:45:00-04:00,False,False,6,True,35673
NQ,15m,bull,phase1-v1.0.0,2026-07-08 04:30:00-04:00,2026-07-08 04:45:00-04:00,28957.25,29019.5,28957.25,29019.5,62.25,23.5,60.5,146.25,1.0289256198347108,0.4256410256410256,73.71428571428571,2026-07-08 04:30:00-04:00,0.8207364341085271,1.9840116279069768,0.8444767441860466,100.0,100.0,100.0,2026-07-08 05:00:00-04:00,2026-07-08 05:00:00-04:00,,,body_overlap,2026-07-08 05:00:00-04:00,False,False,6,True,35673
NQ,15m,bear,phase1-v1.0.0,2026-07-08 04:45:00-04:00,2026-07-08 05:00:00-04:00,29021.75,29099.0,29099.0,29021.75,77.25,7.5,12.25,97.0,6.3061224489795915,0.7963917525773195,80.73214285714286,2026-07-08 04:45:00-04:00,0.1517363415173634,1.2015040920150408,0.9568679495686795,100.0,100.0,100.0,2026-07-08 05:15:00-04:00,2026-07-08 06:45:00-04:00,,,body_overlap,2026-07-08 06:45:00-04:00,False,False,6,True,35674
NQ,15m,bull,phase1-v1.0.0,2026-07-08 04:45:00-04:00,2026-07-08 05:00:00-04:00,29002.0,29009.5,29002.0,29009.5,7.5,77.25,12.25,97.0,0.6122448979591837,0.07731958762886598,80.73214285714286,2026-07-08 04:45:00-04:00,0.1517363415173634,1.2015040920150408,0.09289980092899801,40.0,35.0,35.0,2026-07-08 05:15:00-04:00,2026-07-08 05:15:00-04:00,2026-07-08 05:15:00-04:00,,body_overlap,2026-07-08 05:15:00-04:00,False,False,6,True,35674
NQ,15m,bear,phase1-v1.0.0,2026-07-08 05:00:00-04:00,2026-07-08 05:15:00-04:00,29010.75,29034.0,29034.0,29010.75,23.25,2.0,96.0,121.25,0.2421875,0.19175257731958764,83.85714285714286,2026-07-08 05:00:00-04:00,1.1448040885860307,1.4459114139693354,0.27725724020442927,75.0,82.5,86.25,2026-07-08 05:45:00-04:00,2026-07-08 06:30:00-04:00,,,body_overlap,2026-07-08 06:30:00-04:00,False,False,6,True,35675
NQ,15m,bull,phase1-v1.0.0,2026-07-08 05:00:00-04:00,2026-07-08 05:15:00-04:00,28912.75,28914.75,28912.75,28914.75,2.0,23.25,96.0,121.25,0.020833333333333332,0.016494845360824743,83.85714285714286,2026-07-08 05:00:00-04:00,1.1448040885860307,1.4459114139693354,0.023850085178875637,0.0,0.0,3.75,2026-07-08 05:30:00-04:00,,2026-07-08 05:30:00-04:00,2026-07-08 05:30:00-04:00,wick_traversal_beyond_far,2026-07-08 05:30:00-04:00,False,False,6,True,35675
NQ,15m,bear,phase1-v1.0.0,2026-07-08 05:15:00-04:00,2026-07-08 05:30:00-04:00,28961.25,28971.25,28971.25,28961.25,10.0,5.0,46.5,61.5,0.21505376344086022,0.16260162601626016,89.66071428571429,2026-07-08 05:15:00-04:00,0.518621788488349,0.6859191396136227,0.11153156741684922,50.0,40.0,50.0,2026-07-08 05:45:00-04:00,2026-07-08 05:45:00-04:00,2026-07-08 05:45:00-04:00,,body_overlap,2026-07-08 05:45:00-04:00,False,False,6,True,35676
NQ,15m,bull,phase1-v1.0.0,2026-07-08 05:15:00-04:00,2026-07-08 05:30:00-04:00,28909.75,28914.75,28909.75,28914.75,5.0,10.0,46.5,61.5,0.10752688172043011,0.08130081300813008,89.66071428571429,2026-07-08 05:15:00-04:00,0.518621788488349,0.6859191396136227,0.05576578370842461,20.0,20.0,23.75,,,,,,,True,True,6,True,35676
NQ,15m,bear,phase1-v1.0.0,2026-07-08 05:30:00-04:00,2026-07-08 05:45:00-04:00,28987.25,29011.0,29011.0,28987.25,23.75,4.75,28.0,56.5,0.8482142857142857,0.42035398230088494,90.39285714285714,2026-07-08 05:30:00-04:00,0.30975898854207823,0.6250493875938364,0.2627419992097985,90.0,90.0,90.0,2026-07-08 06:00:00-04:00,2026-07-08 06:00:00-04:00,,,body_overlap,2026-07-08 06:00:00-04:00,False,False,6,True,35677
NQ,15m,bull,phase1-v1.0.0,2026-07-08 05:30:00-04:00,2026-07-08 05:45:00-04:00,28954.5,28959.25,28954.5,28959.25,4.75,23.75,28.0,56.5,0.16964285714285715,0.084070796460177,90.39285714285714,2026-07-08 05:30:00-04:00,0.30975898854207823,0.6250493875938364,0.0525483998419597,15.0,15.0,16.25,2026-07-08 06:00:00-04:00,2026-07-08 06:00:00-04:00,2026-07-08 06:00:00-04:00,,body_overlap,2026-07-08 06:00:00-04:00,False,False,6,True,35677
NQ,15m,bear,phase1-v1.0.0,2026-07-08 05:45:00-04:00,2026-07-08 06:00:00-04:00,28988.25,29004.5,29004.5,28988.25,16.25,10.5,30.5,57.25,0.5327868852459017,0.2838427947598253,92.0,2026-07-08 05:45:00-04:00,0.33152173913043476,0.6222826086956522,0.1766304347826087,60.0,60.0,70.0,2026-07-08 06:30:00-04:00,2026-07-08 06:30:00-04:00,2026-07-08 06:30:00-04:00,,body_overlap,2026-07-08 06:30:00-04:00,False,False,6,True,35678
NQ,15m,bull,phase1-v1.0.0,2026-07-08 05:45:00-04:00,2026-07-08 06:00:00-04:00,28947.25,28957.75,28947.25,28957.75,10.5,16.25,30.5,57.25,0.3442622950819672,0.18340611353711792,92.0,2026-07-08 05:45:00-04:00,0.33152173913043476,0.6222826086956522,0.11413043478260869,50.0,55.0,51.25,2026-07-08 06:15:00-04:00,,2026-07-08 06:15:00-04:00,,wick_traversal_beyond_far,2026-07-08 06:15:00-04:00,False,False,6,True,35678
NQ,15m,bear,phase1-v1.0.0,2026-07-08 06:00:00-04:00,2026-07-08 06:15:00-04:00,28960.75,28986.5,28986.5,28960.75,25.75,35.5,2.5,63.75,10.3,0.403921568627451,93.33928571428571,2026-07-08 06:00:00-04:00,0.026784006122058543,0.6829921561124929,0.275875263057203,90.0,90.0,92.5,2026-07-08 06:30:00-04:00,2026-07-08 06:30:00-04:00,2026-07-08 06:30:00-04:00,,body_overlap,2026-07-08 06:30:00-04:00,False,False,6,True,35679
NQ,15m,bull,phase1-v1.0.0,2026-07-08 06:00:00-04:00,2026-07-08 06:15:00-04:00,28922.75,28958.25,28922.75,28958.25,35.5,25.75,2.5,63.75,14.2,0.5568627450980392,93.33928571428571,2026-07-08 06:00:00-04:00,0.026784006122058543,0.6829921561124929,0.3803328869332313,80.0,85.0,87.5,2026-07-08 06:30:00-04:00,,,,,,True,False,6,True,35679
NQ,15m,bear,phase1-v1.0.0,2026-07-08 06:15:00-04:00,2026-07-08 06:30:00-04:00,29020.25,29021.75,29021.75,29020.25,1.5,10.75,61.5,73.75,0.024390243902439025,0.020338983050847456,94.48214285714286,2026-07-08 06:15:00-04:00,0.6509166509166509,0.7805707805707806,0.015876015876015875,0.0,0.0,7.5,2026-07-08 06:45:00-04:00,2026-07-08 06:45:00-04:00,2026-07-08 06:45:00-04:00,,body_overlap,2026-07-08 06:45:00-04:00,False,False,6,True,35680
NQ,15m,bull,phase1-v1.0.0,2026-07-08 06:15:00-04:00,2026-07-08 06:30:00-04:00,28948.0,28958.75,28948.0,28958.75,10.75,1.5,61.5,73.75,0.17479674796747968,0.14576271186440679,94.48214285714286,2026-07-08 06:15:00-04:00,0.6509166509166509,0.7805707805707806,0.11377811377811377,50.0,55.0,52.5,,,,,,,True,True,6,True,35680
NQ,15m,bear,phase1-v1.0.0,2026-07-08 06:30:00-04:00,2026-07-08 06:45:00-04:00,29049.5,29055.0,29055.0,29049.5,5.5,22.0,31.5,59.0,0.1746031746031746,0.09322033898305085,94.73214285714286,2026-07-08 06:30:00-04:00,0.332516493873704,0.622808671065033,0.05805843543826578,25.0,22.5,30.0,2026-07-08 07:00:00-04:00,,2026-07-08 07:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 07:00:00-04:00,False,False,6,True,35681
NQ,15m,bull,phase1-v1.0.0,2026-07-08 06:30:00-04:00,2026-07-08 06:45:00-04:00,28996.0,29018.0,28996.0,29018.0,22.0,5.5,31.5,59.0,0.6984126984126984,0.3728813559322034,94.73214285714286,2026-07-08 06:30:00-04:00,0.332516493873704,0.622808671065033,0.23223374175306313,70.0,77.5,73.75,2026-07-08 07:00:00-04:00,2026-07-08 07:15:00-04:00,2026-07-08 07:15:00-04:00,,body_overlap,2026-07-08 07:15:00-04:00,False,False,6,True,35681
NQ,15m,bear,phase1-v1.0.0,2026-07-08 06:45:00-04:00,2026-07-08 07:00:00-04:00,29047.5,29063.0,29063.0,29047.5,15.5,8.25,28.75,52.5,0.5391304347826087,0.29523809523809524,95.125,2026-07-08 06:45:00-04:00,0.30223390275952694,0.5519053876478318,0.16294349540078842,40.0,57.5,66.25,2026-07-08 07:45:00-04:00,2026-07-08 07:45:00-04:00,2026-07-08 07:45:00-04:00,,body_overlap,2026-07-08 07:45:00-04:00,False,False,6,True,35682
NQ,15m,bull,phase1-v1.0.0,2026-07-08 06:45:00-04:00,2026-07-08 07:00:00-04:00,29010.5,29018.75,29010.5,29018.75,8.25,15.5,28.75,52.5,0.28695652173913044,0.15714285714285714,95.125,2026-07-08 06:45:00-04:00,0.30223390275952694,0.5519053876478318,0.08672798948751642,40.0,40.0,41.25,2026-07-08 07:15:00-04:00,2026-07-08 07:15:00-04:00,2026-07-08 07:15:00-04:00,,body_overlap,2026-07-08 07:15:00-04:00,False,False,6,True,35682
NQ,15m,bear,phase1-v1.0.0,2026-07-08 07:00:00-04:00,2026-07-08 07:15:00-04:00,29020.75,29028.5,29028.5,29020.75,7.75,26.0,17.75,51.5,0.43661971830985913,0.15048543689320387,93.58928571428571,2026-07-08 07:00:00-04:00,0.18965846212554857,0.5502766647586339,0.0828086243083381,20.0,30.0,40.0,2026-07-08 07:45:00-04:00,2026-07-08 07:45:00-04:00,2026-07-08 07:45:00-04:00,,body_overlap,2026-07-08 07:45:00-04:00,False,False,6,True,35683
NQ,15m,bull,phase1-v1.0.0,2026-07-08 07:00:00-04:00,2026-07-08 07:15:00-04:00,28977.0,29003.0,28977.0,29003.0,26.0,7.75,17.75,51.5,1.4647887323943662,0.5048543689320388,93.58928571428571,2026-07-08 07:00:00-04:00,0.18965846212554857,0.5502766647586339,0.27780957832474723,80.0,85.0,82.5,2026-07-08 07:30:00-04:00,2026-07-08 07:30:00-04:00,2026-07-08 07:30:00-04:00,,body_overlap,2026-07-08 07:30:00-04:00,False,False,6,True,35683
NQ,15m,bear,phase1-v1.0.0,2026-07-08 07:15:00-04:00,2026-07-08 07:30:00-04:00,29003.25,29012.75,29012.75,29003.25,9.5,11.75,16.0,37.25,0.59375,0.2550335570469799,92.75,2026-07-08 07:15:00-04:00,0.1725067385444744,0.40161725067385445,0.10242587601078167,30.0,40.0,47.5,2026-07-08 07:45:00-04:00,2026-07-08 07:45:00-04:00,2026-07-08 07:45:00-04:00,,body_overlap,2026-07-08 07:45:00-04:00,False,False,6,True,35684
NQ,15m,bull,phase1-v1.0.0,2026-07-08 07:15:00-04:00,2026-07-08 07:30:00-04:00,28975.5,28987.25,28975.5,28987.25,11.75,9.5,16.0,37.25,0.734375,0.31543624161073824,92.75,2026-07-08 07:15:00-04:00,0.1725067385444744,0.40161725067385445,0.12668463611859837,70.0,55.0,56.25,2026-07-08 07:45:00-04:00,2026-07-08 07:45:00-04:00,2026-07-08 07:45:00-04:00,,body_overlap,2026-07-08 07:45:00-04:00,False,False,6,True,35684
NQ,15m,bear,phase1-v1.0.0,2026-07-08 07:30:00-04:00,2026-07-08 07:45:00-04:00,29085.25,29124.75,29124.75,29085.25,39.5,11.75,100.5,151.75,0.39303482587064675,0.2602965403624382,92.89285714285714,2026-07-08 07:30:00-04:00,1.0818915801614764,1.63360246059208,0.42522106881968474,100.0,95.0,97.5,2026-07-08 08:00:00-04:00,2026-07-08 08:00:00-04:00,,,body_overlap,2026-07-08 08:00:00-04:00,False,False,6,True,35685
NQ,15m,bull,phase1-v1.0.0,2026-07-08 07:30:00-04:00,2026-07-08 07:45:00-04:00,28973.0,28984.75,28973.0,28984.75,11.75,39.5,100.5,151.75,0.11691542288557213,0.07742998352553541,92.89285714285714,2026-07-08 07:30:00-04:00,1.0818915801614764,1.63360246059208,0.12648981161091888,65.0,52.5,55.0,,,,,,,True,True,6,True,35685
NQ,15m,bear,phase1-v1.0.0,2026-07-08 07:45:00-04:00,2026-07-08 08:00:00-04:00,29089.25,29114.75,29114.75,29089.25,25.5,31.25,5.0,61.75,5.1,0.41295546558704455,98.60714285714286,2026-07-08 07:45:00-04:00,0.05070626584570807,0.6262223831944947,0.2586019558131112,80.0,85.0,86.25,2026-07-08 08:15:00-04:00,2026-07-08 08:15:00-04:00,2026-07-08 08:15:00-04:00,,body_overlap,2026-07-08 08:15:00-04:00,False,False,6,True,35686
NQ,15m,bull,phase1-v1.0.0,2026-07-08 07:45:00-04:00,2026-07-08 08:00:00-04:00,29053.0,29084.25,29053.0,29084.25,31.25,25.5,5.0,61.75,6.25,0.5060728744939271,98.60714285714286,2026-07-08 07:45:00-04:00,0.05070626584570807,0.6262223831944947,0.3169141615356755,90.0,85.0,88.75,2026-07-08 08:15:00-04:00,2026-07-08 11:30:00-04:00,2026-07-08 11:30:00-04:00,,body_overlap,2026-07-08 11:30:00-04:00,False,False,6,True,35686
NQ,15m,bear,phase1-v1.0.0,2026-07-08 08:00:00-04:00,2026-07-08 08:15:00-04:00,29149.5,29184.25,29184.25,29149.5,34.75,33.75,61.5,130.0,0.5650406504065041,0.2673076923076923,77.92857142857143,2026-07-08 08:00:00-04:00,0.7891842346471127,1.6681943171402382,0.4459211732355637,90.0,90.0,92.5,2026-07-08 08:30:00-04:00,2026-07-08 08:30:00-04:00,,,body_overlap,2026-07-08 08:30:00-04:00,False,False,6,True,35687
NQ,15m,bull,phase1-v1.0.0,2026-07-08 08:00:00-04:00,2026-07-08 08:15:00-04:00,29054.25,29088.0,29054.25,29088.0,33.75,34.75,61.5,130.0,0.5487804878048781,0.25961538461538464,77.92857142857143,2026-07-08 08:00:00-04:00,0.7891842346471127,1.6681943171402382,0.4330889092575619,90.0,85.0,90.0,2026-07-08 11:30:00-04:00,2026-07-08 11:30:00-04:00,2026-07-08 11:30:00-04:00,,body_overlap,2026-07-08 11:30:00-04:00,False,False,6,True,35687
NQ,15m,bear,phase1-v1.0.0,2026-07-08 08:15:00-04:00,2026-07-08 08:30:00-04:00,29177.25,29180.0,29180.0,29177.25,2.75,26.0,26.5,55.25,0.10377358490566038,0.049773755656108594,76.76785714285714,2026-07-08 08:15:00-04:00,0.345196557338916,0.7197022563386835,0.035822284252151664,10.0,15.0,15.0,2026-07-08 08:45:00-04:00,2026-07-08 08:45:00-04:00,2026-07-08 08:45:00-04:00,,body_overlap,2026-07-08 08:45:00-04:00,False,False,6,True,35688
NQ,15m,bull,phase1-v1.0.0,2026-07-08 08:15:00-04:00,2026-07-08 08:30:00-04:00,29124.75,29150.75,29124.75,29150.75,26.0,2.75,26.5,55.25,0.9811320754716981,0.47058823529411764,76.76785714285714,2026-07-08 08:15:00-04:00,0.345196557338916,0.7197022563386835,0.33868341474761576,65.0,72.5,81.25,2026-07-08 08:45:00-04:00,2026-07-08 11:15:00-04:00,,,body_overlap,2026-07-08 11:15:00-04:00,False,False,6,True,35688
NQ,15m,bear,phase1-v1.0.0,2026-07-08 08:30:00-04:00,2026-07-08 08:45:00-04:00,29184.25,29192.25,29192.25,29184.25,8.0,31.0,7.5,46.5,1.0666666666666667,0.17204301075268819,73.78571428571429,2026-07-08 08:30:00-04:00,0.10164569215876089,0.6302032913843175,0.10842207163601161,40.0,30.0,37.5,2026-07-08 09:00:00-04:00,,2026-07-08 09:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 09:00:00-04:00,False,False,6,True,35689
NQ,15m,bull,phase1-v1.0.0,2026-07-08 08:30:00-04:00,2026-07-08 08:45:00-04:00,29145.75,29176.75,29145.75,29176.75,31.0,8.0,7.5,46.5,4.133333333333334,0.6666666666666666,73.78571428571429,2026-07-08 08:30:00-04:00,0.10164569215876089,0.6302032913843175,0.420135527589545,70.0,75.0,82.5,2026-07-08 09:00:00-04:00,2026-07-08 09:00:00-04:00,,,body_overlap,2026-07-08 09:00:00-04:00,False,False,6,True,35689
NQ,15m,bear,phase1-v1.0.0,2026-07-08 08:45:00-04:00,2026-07-08 09:00:00-04:00,29183.5,29239.5,29239.5,29183.5,56.0,3.25,28.5,87.75,1.9649122807017543,0.6381766381766382,68.44642857142857,2026-07-08 08:45:00-04:00,0.4163840333942082,1.282024523871641,0.8181581007044091,100.0,95.0,97.5,2026-07-08 09:15:00-04:00,2026-07-08 09:15:00-04:00,,,body_overlap,2026-07-08 09:15:00-04:00,False,False,6,True,35690
NQ,15m,bull,phase1-v1.0.0,2026-07-08 08:45:00-04:00,2026-07-08 09:00:00-04:00,29151.75,29155.0,29151.75,29155.0,3.25,56.0,28.5,87.75,0.11403508771929824,0.037037037037037035,68.44642857142857,2026-07-08 08:45:00-04:00,0.4163840333942082,1.282024523871641,0.04748238977302374,0.0,5.0,7.5,2026-07-08 09:15:00-04:00,2026-07-08 09:15:00-04:00,2026-07-08 09:15:00-04:00,,body_overlap,2026-07-08 09:15:00-04:00,False,False,6,True,35690
NQ,15m,bear,phase1-v1.0.0,2026-07-08 09:00:00-04:00,2026-07-08 09:15:00-04:00,29212.5,29221.75,29221.75,29212.5,9.25,6.75,57.75,73.75,0.16017316017316016,0.12542372881355932,70.32142857142857,2026-07-08 09:00:00-04:00,0.8212290502793297,1.0487557135601828,0.13153885220924327,40.0,35.0,41.25,2026-07-08 09:30:00-04:00,,2026-07-08 09:30:00-04:00,,wick_traversal_beyond_far,2026-07-08 09:30:00-04:00,False,False,6,True,35691
NQ,15m,bull,phase1-v1.0.0,2026-07-08 09:00:00-04:00,2026-07-08 09:15:00-04:00,29148.0,29154.75,29148.0,29154.75,6.75,9.25,57.75,73.75,0.11688311688311688,0.09152542372881356,70.32142857142857,2026-07-08 09:00:00-04:00,0.8212290502793297,1.0487557135601828,0.09598781107160996,10.0,20.0,30.0,2026-07-08 09:30:00-04:00,2026-07-08 11:15:00-04:00,2026-07-08 11:15:00-04:00,,body_overlap,2026-07-08 11:15:00-04:00,False,False,6,True,35691
NQ,15m,bear,phase1-v1.0.0,2026-07-08 09:15:00-04:00,2026-07-08 09:30:00-04:00,29212.0,29230.0,29230.0,29212.0,18.0,48.25,9.75,76.0,1.8461538461538463,0.23684210526315788,71.55357142857143,2026-07-08 09:15:00-04:00,0.1362615423009733,1.0621412528075866,0.25155977040179683,60.0,55.0,67.5,2026-07-08 09:45:00-04:00,2026-07-08 09:45:00-04:00,2026-07-08 09:45:00-04:00,,body_overlap,2026-07-08 09:45:00-04:00,False,False,6,True,35692
NQ,15m,bull,phase1-v1.0.0,2026-07-08 09:15:00-04:00,2026-07-08 09:30:00-04:00,29154.0,29202.25,29154.0,29202.25,48.25,18.0,9.75,76.0,4.948717948717949,0.6348684210526315,71.55357142857143,2026-07-08 09:15:00-04:00,0.1362615423009733,1.0621412528075866,0.6743199401048166,100.0,95.0,97.5,2026-07-08 09:45:00-04:00,,2026-07-08 11:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 11:00:00-04:00,False,False,6,True,35692
NQ,15m,bear,phase1-v1.0.0,2026-07-08 09:30:00-04:00,2026-07-08 09:45:00-04:00,29347.75,29385.0,29385.0,29347.75,37.25,1.75,145.0,184.0,0.25689655172413794,0.20244565217391305,72.89285714285714,2026-07-08 09:30:00-04:00,1.98922097011269,2.524252817246448,0.5110240078392945,80.0,85.0,92.5,2026-07-08 10:00:00-04:00,2026-07-08 10:00:00-04:00,2026-07-08 10:00:00-04:00,,body_overlap,2026-07-08 10:00:00-04:00,False,False,6,True,35693
NQ,15m,bull,phase1-v1.0.0,2026-07-08 09:30:00-04:00,2026-07-08 09:45:00-04:00,29201.0,29202.75,29201.0,29202.75,1.75,37.25,145.0,184.0,0.01206896551724138,0.009510869565217392,72.89285714285714,2026-07-08 09:30:00-04:00,1.98922097011269,2.524252817246448,0.0240078392944635,0.0,0.0,0.0,2026-07-08 11:00:00-04:00,,2026-07-08 11:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 11:00:00-04:00,False,False,6,True,35693
NQ,15m,bear,phase1-v1.0.0,2026-07-08 09:45:00-04:00,2026-07-08 10:00:00-04:00,29367.5,29399.0,29399.0,29367.5,31.5,61.75,18.0,111.25,1.75,0.28314606741573034,81.48214285714286,2026-07-08 09:45:00-04:00,0.22090729783037474,1.3653298268682883,0.3865877712031558,60.0,75.0,87.5,2026-07-08 10:15:00-04:00,2026-07-08 13:00:00-04:00,,,body_overlap,2026-07-08 13:00:00-04:00,False,False,6,True,35694
NQ,15m,bull,phase1-v1.0.0,2026-07-08 09:45:00-04:00,2026-07-08 10:00:00-04:00,29287.75,29349.5,29287.75,29349.5,61.75,31.5,18.0,111.25,3.4305555555555554,0.5550561797752809,81.48214285714286,2026-07-08 09:45:00-04:00,0.22090729783037474,1.3653298268682883,0.7578347578347578,100.0,100.0,97.5,2026-07-08 10:15:00-04:00,2026-07-08 10:15:00-04:00,2026-07-08 10:15:00-04:00,,body_overlap,2026-07-08 10:15:00-04:00,False,False,6,True,35694
NQ,15m,bear,phase1-v1.0.0,2026-07-08 10:00:00-04:00,2026-07-08 10:15:00-04:00,29366.25,29389.25,29389.25,29366.25,23.0,25.5,95.0,143.5,0.24210526315789474,0.1602787456445993,84.16071428571429,2026-07-08 10:00:00-04:00,1.1287927010396774,1.7050710799915128,0.2732866539359219,40.0,55.0,66.25,2026-07-08 10:30:00-04:00,2026-07-08 13:00:00-04:00,,,body_overlap,2026-07-08 13:00:00-04:00,False,False,6,True,35695
NQ,15m,bull,phase1-v1.0.0,2026-07-08 10:00:00-04:00,2026-07-08 10:15:00-04:00,29245.75,29271.25,29245.75,29271.25,25.5,23.0,95.0,143.5,0.26842105263157895,0.17770034843205576,84.16071428571429,2026-07-08 10:00:00-04:00,1.1287927010396774,1.7050710799915128,0.3029917250159134,40.0,60.0,70.0,2026-07-08 10:30:00-04:00,,2026-07-08 10:30:00-04:00,,wick_traversal_beyond_far,2026-07-08 10:30:00-04:00,False,False,6,True,35695
NQ,15m,bear,phase1-v1.0.0,2026-07-08 10:15:00-04:00,2026-07-08 10:30:00-04:00,29292.5,29373.0,29373.0,29292.5,80.5,36.5,20.75,137.75,3.8795180722891565,0.5843920145190563,90.19642857142857,2026-07-08 10:15:00-04:00,0.23005345476143338,1.5272223322114433,0.8924965353395368,100.0,100.0,100.0,2026-07-08 10:45:00-04:00,2026-07-08 10:45:00-04:00,,,body_overlap,2026-07-08 10:45:00-04:00,False,False,6,True,35696
NQ,15m,bull,phase1-v1.0.0,2026-07-08 10:15:00-04:00,2026-07-08 10:30:00-04:00,29235.25,29271.75,29235.25,29271.75,36.5,80.5,20.75,137.75,1.7590361445783131,0.26497277676951,90.19642857142857,2026-07-08 10:15:00-04:00,0.23005345476143338,1.5272223322114433,0.4046723421104732,80.0,90.0,90.0,2026-07-08 10:45:00-04:00,2026-07-08 10:45:00-04:00,2026-07-08 10:45:00-04:00,,body_overlap,2026-07-08 10:45:00-04:00,False,False,6,True,35696
NQ,15m,bear,phase1-v1.0.0,2026-07-08 10:30:00-04:00,2026-07-08 10:45:00-04:00,29292.75,29335.25,29335.25,29292.75,42.5,43.25,40.25,126.0,1.0559006211180124,0.3373015873015873,96.28571428571429,2026-07-08 10:30:00-04:00,0.418026706231454,1.3086053412462908,0.44139465875370915,80.0,90.0,92.5,2026-07-08 11:00:00-04:00,2026-07-08 12:45:00-04:00,2026-07-08 12:45:00-04:00,,body_overlap,2026-07-08 12:45:00-04:00,False,False,6,True,35697
NQ,15m,bull,phase1-v1.0.0,2026-07-08 10:30:00-04:00,2026-07-08 10:45:00-04:00,29209.25,29252.5,29209.25,29252.5,43.25,42.5,40.25,126.0,1.0745341614906831,0.34325396825396826,96.28571428571429,2026-07-08 10:30:00-04:00,0.418026706231454,1.3086053412462908,0.44918397626112755,80.0,90.0,92.5,2026-07-08 11:00:00-04:00,2026-07-08 11:00:00-04:00,2026-07-08 11:00:00-04:00,,body_overlap,2026-07-08 11:00:00-04:00,False,False,6,True,35697
NQ,15m,bear,phase1-v1.0.0,2026-07-08 10:45:00-04:00,2026-07-08 11:00:00-04:00,29252.25,29297.5,29297.5,29252.25,45.25,61.0,40.25,146.5,1.124223602484472,0.30887372013651876,101.60714285714286,2026-07-08 10:45:00-04:00,0.3961335676625659,1.4418277680140597,0.4453427065026362,80.0,90.0,92.5,2026-07-08 12:30:00-04:00,2026-07-08 12:30:00-04:00,2026-07-08 12:30:00-04:00,,body_overlap,2026-07-08 12:30:00-04:00,False,False,6,True,35698
NQ,15m,bull,phase1-v1.0.0,2026-07-08 10:45:00-04:00,2026-07-08 11:00:00-04:00,29151.0,29212.0,29151.0,29212.0,61.0,45.25,40.25,146.5,1.515527950310559,0.41638225255972694,101.60714285714286,2026-07-08 10:45:00-04:00,0.3961335676625659,1.4418277680140597,0.6003514938488577,90.0,95.0,95.0,2026-07-08 11:15:00-04:00,2026-07-08 11:15:00-04:00,2026-07-08 11:15:00-04:00,,body_overlap,2026-07-08 11:15:00-04:00,False,False,6,True,35698
NQ,15m,bear,phase1-v1.0.0,2026-07-08 11:00:00-04:00,2026-07-08 11:15:00-04:00,29212.25,29224.25,29224.25,29212.25,12.0,5.75,75.5,93.25,0.15894039735099338,0.128686327077748,109.41071428571429,2026-07-08 11:00:00-04:00,0.6900603884445895,0.8522931287742778,0.1096784723355639,20.0,35.0,37.5,2026-07-08 12:15:00-04:00,2026-07-08 12:15:00-04:00,,,body_overlap,2026-07-08 12:15:00-04:00,False,False,6,True,35699
NQ,15m,bull,phase1-v1.0.0,2026-07-08 11:00:00-04:00,2026-07-08 11:15:00-04:00,29131.0,29136.75,29131.0,29136.75,5.75,12.0,75.5,93.25,0.076158940397351,0.06166219839142091,109.41071428571429,2026-07-08 11:00:00-04:00,0.6900603884445895,0.8522931287742778,0.05255426799412437,20.0,10.0,21.25,2026-07-08 11:30:00-04:00,2026-07-08 11:30:00-04:00,2026-07-08 11:30:00-04:00,,body_overlap,2026-07-08 11:30:00-04:00,False,False,6,True,35699
