instrument,tf,direction,leg_len,param_version,start_open_et,end_open_et,availability_et,net_directional_move,n_bodies_aligned,prop_bodies_aligned,median_aligned_body,median_body_pctile_prev10,median_body_pctile_prev20,median_body_pctile_prev40,adjacent_overlap,terminal_close_location,path_efficiency,total_distance,atr_value,atr_availability_et,net_move_atr,total_distance_atr,created_fvg,segment_id,end_index
NQ,1h,bull,3,phase1-v1.0.0,2026-07-07 01:00:00-04:00,2026-07-07 03:00:00-04:00,2026-07-07 04:00:00-04:00,19.25,1,0.3333333333333333,63.5,50.0,45.0,60.0,63.625,0.015,0.06091772151898734,316.0,104.5,2026-07-07 03:00:00-04:00,0.18421052631578946,3.0239234449760763,False,6,8898
NQ,1h,bear,3,phase1-v1.0.0,2026-07-07 01:00:00-04:00,2026-07-07 03:00:00-04:00,2026-07-07 04:00:00-04:00,-19.25,1,0.3333333333333333,43.5,50.0,45.0,60.0,63.625,0.985,0.06091772151898734,316.0,104.5,2026-07-07 03:00:00-04:00,0.18421052631578946,3.0239234449760763,False,6,8898
NQ,1h,bull,1,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 05:00:00-04:00,13.5,1,1.0,13.5,10.0,20.0,27.5,,0.27941176470588236,0.19852941176470587,68.0,103.57142857142857,2026-07-07 04:00:00-04:00,0.1303448275862069,0.6565517241379311,False,6,8899
NQ,1h,bear,1,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 05:00:00-04:00,-13.5,0,0.0,0.0,10.0,20.0,27.5,,0.7205882352941176,0.19852941176470587,68.0,103.57142857142857,2026-07-07 04:00:00-04:00,0.1303448275862069,0.6565517241379311,False,6,8899
NQ,1h,bull,2,phase1-v1.0.0,2026-07-07 03:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 05:00:00-04:00,-28.75,1,0.5,13.5,30.0,32.5,43.75,65.25,0.27941176470588236,0.17113095238095238,168.0,103.57142857142857,2026-07-07 04:00:00-04:00,0.2775862068965517,1.6220689655172413,False,6,8899
NQ,1h,bear,2,phase1-v1.0.0,2026-07-07 03:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 05:00:00-04:00,28.75,1,0.5,43.5,30.0,32.5,43.75,65.25,0.7205882352941176,0.17113095238095238,168.0,103.57142857142857,2026-07-07 04:00:00-04:00,0.2775862068965517,1.6220689655172413,False,6,8899
NQ,1h,bull,3,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 05:00:00-04:00,-28.5,1,0.3333333333333333,13.5,10.0,20.0,27.5,61.25,0.27941176470588236,0.11974789915966387,238.0,103.57142857142857,2026-07-07 04:00:00-04:00,0.2751724137931035,2.2979310344827586,False,6,8899
NQ,1h,bear,3,phase1-v1.0.0,2026-07-07 02:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 05:00:00-04:00,28.5,1,0.3333333333333333,43.5,10.0,20.0,27.5,61.25,0.7205882352941176,0.11974789915966387,238.0,103.57142857142857,2026-07-07 04:00:00-04:00,0.2751724137931035,2.2979310344827586,False,6,8899
NQ,1h,bull,1,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 05:00:00-04:00,2026-07-07 06:00:00-04:00,1.5,1,1.0,1.5,10.0,5.0,5.0,,0.5598591549295775,0.02112676056338028,71.0,97.39285714285714,2026-07-07 05:00:00-04:00,0.015401540154015403,0.729006233956729,False,6,8900
NQ,1h,bear,1,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 05:00:00-04:00,2026-07-07 06:00:00-04:00,-1.5,0,0.0,0.0,10.0,5.0,5.0,,0.44014084507042256,0.02112676056338028,71.0,97.39285714285714,2026-07-07 05:00:00-04:00,0.015401540154015403,0.729006233956729,False,6,8900
NQ,1h,bull,2,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 05:00:00-04:00,2026-07-07 06:00:00-04:00,15.5,2,1.0,7.5,10.0,12.5,16.25,52.25,0.5598591549295775,0.11151079136690648,139.0,97.39285714285714,2026-07-07 05:00:00-04:00,0.15914924825815915,1.4272093876054273,False,6,8900
NQ,1h,bear,2,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 05:00:00-04:00,2026-07-07 06:00:00-04:00,-15.5,0,0.0,0.0,10.0,12.5,16.25,52.25,0.44014084507042256,0.11151079136690648,139.0,97.39285714285714,2026-07-07 05:00:00-04:00,0.15914924825815915,1.4272093876054273,False,6,8900
NQ,1h,bull,3,phase1-v1.0.0,2026-07-07 03:00:00-04:00,2026-07-07 05:00:00-04:00,2026-07-07 06:00:00-04:00,-26.75,2,0.6666666666666666,7.5,10.0,20.0,27.5,58.75,0.5598591549295775,0.11192468619246862,239.0,97.39285714285714,2026-07-07 05:00:00-04:00,0.27466079941327465,2.4539787312064543,False,6,8900
NQ,1h,bear,3,phase1-v1.0.0,2026-07-07 03:00:00-04:00,2026-07-07 05:00:00-04:00,2026-07-07 06:00:00-04:00,26.75,1,0.3333333333333333,43.5,10.0,20.0,27.5,58.75,0.44014084507042256,0.11192468619246862,239.0,97.39285714285714,2026-07-07 05:00:00-04:00,0.27466079941327465,2.4539787312064543,False,6,8900
NQ,1h,bull,1,phase1-v1.0.0,2026-07-07 06:00:00-04:00,2026-07-07 06:00:00-04:00,2026-07-07 07:00:00-04:00,-4.0,0,0.0,0.0,20.0,20.0,15.0,,0.5291828793774319,0.0622568093385214,64.25,94.71428571428571,2026-07-07 06:00:00-04:00,0.042232277526395176,0.6783559577677225,False,6,8901
NQ,1h,bear,1,phase1-v1.0.0,2026-07-07 06:00:00-04:00,2026-07-07 06:00:00-04:00,2026-07-07 07:00:00-04:00,4.0,1,1.0,4.0,20.0,20.0,15.0,,0.4708171206225681,0.0622568093385214,64.25,94.71428571428571,2026-07-07 06:00:00-04:00,0.042232277526395176,0.6783559577677225,False,6,8901
NQ,1h,bull,2,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 06:00:00-04:00,2026-07-07 07:00:00-04:00,-1.5,1,0.5,1.5,15.0,12.5,10.0,64.25,0.5291828793774319,0.011090573012939002,135.25,94.71428571428571,2026-07-07 06:00:00-04:00,0.015837104072398193,1.4279788838612368,False,6,8901
NQ,1h,bear,2,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 06:00:00-04:00,2026-07-07 07:00:00-04:00,1.5,1,0.5,4.0,15.0,12.5,10.0,64.25,0.4708171206225681,0.011090573012939002,135.25,94.71428571428571,2026-07-07 06:00:00-04:00,0.015837104072398193,1.4279788838612368,False,6,8901
NQ,1h,bull,3,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 06:00:00-04:00,2026-07-07 07:00:00-04:00,12.5,2,0.6666666666666666,7.5,10.0,20.0,15.0,58.25,0.5291828793774319,0.06150061500615006,203.25,94.71428571428571,2026-07-07 06:00:00-04:00,0.13197586726998492,2.1459276018099547,False,6,8901
NQ,1h,bear,3,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 06:00:00-04:00,2026-07-07 07:00:00-04:00,-12.5,1,0.3333333333333333,4.0,10.0,20.0,15.0,58.25,0.4708171206225681,0.06150061500615006,203.25,94.71428571428571,2026-07-07 06:00:00-04:00,0.13197586726998492,2.1459276018099547,False,6,8901
NQ,1h,bull,1,phase1-v1.0.0,2026-07-07 07:00:00-04:00,2026-07-07 07:00:00-04:00,2026-07-07 08:00:00-04:00,-18.0,0,0.0,0.0,40.0,25.0,37.5,,0.7269503546099291,0.2553191489361702,70.5,90.69642857142857,2026-07-07 07:00:00-04:00,0.1984642646190195,0.7773183697578263,False,6,8902
NQ,1h,bear,1,phase1-v1.0.0,2026-07-07 07:00:00-04:00,2026-07-07 07:00:00-04:00,2026-07-07 08:00:00-04:00,18.0,1,1.0,18.0,40.0,25.0,37.5,,0.2730496453900709,0.2553191489361702,70.5,90.69642857142857,2026-07-07 07:00:00-04:00,0.1984642646190195,0.7773183697578263,False,6,8902
NQ,1h,bull,2,phase1-v1.0.0,2026-07-07 06:00:00-04:00,2026-07-07 07:00:00-04:00,2026-07-07 08:00:00-04:00,-20.75,0,0.0,0.0,30.0,22.5,26.25,36.5,0.7269503546099291,0.15398886827458255,134.75,90.69642857142857,2026-07-07 07:00:00-04:00,0.22878519393581415,1.4857255365229376,False,6,8902
NQ,1h,bear,2,phase1-v1.0.0,2026-07-07 06:00:00-04:00,2026-07-07 07:00:00-04:00,2026-07-07 08:00:00-04:00,20.75,2,1.0,11.0,30.0,22.5,26.25,36.5,0.2730496453900709,0.15398886827458255,134.75,90.69642857142857,2026-07-07 07:00:00-04:00,0.22878519393581415,1.4857255365229376,False,6,8902
NQ,1h,bull,3,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 07:00:00-04:00,2026-07-07 08:00:00-04:00,-18.25,1,0.3333333333333333,1.5,20.0,20.0,15.0,50.375,0.7269503546099291,0.08869987849331713,205.75,90.69642857142857,2026-07-07 07:00:00-04:00,0.2012207127387281,2.268556802520181,False,6,8902
NQ,1h,bear,3,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 07:00:00-04:00,2026-07-07 08:00:00-04:00,18.25,2,0.6666666666666666,11.0,20.0,20.0,15.0,50.375,0.2730496453900709,0.08869987849331713,205.75,90.69642857142857,2026-07-07 07:00:00-04:00,0.2012207127387281,2.268556802520181,False,6,8902
NQ,1h,bull,1,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 09:00:00-04:00,1.5,1,1.0,1.5,15.0,7.5,3.75,,0.2154255319148936,0.015957446808510637,94.0,92.76785714285714,2026-07-07 08:00:00-04:00,0.01616939364773821,1.0132820019249278,False,6,8903
NQ,1h,bear,1,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 09:00:00-04:00,-1.5,0,0.0,0.0,15.0,7.5,3.75,,0.7845744680851063,0.015957446808510637,94.0,92.76785714285714,2026-07-07 08:00:00-04:00,0.01616939364773821,1.0132820019249278,False,6,8903
NQ,1h,bull,2,phase1-v1.0.0,2026-07-07 07:00:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 09:00:00-04:00,-18.25,1,0.5,1.5,27.5,16.25,20.625,39.75,0.2154255319148936,0.11094224924012158,164.5,92.76785714285714,2026-07-07 08:00:00-04:00,0.19672762271414823,1.7732435033686238,False,6,8903
NQ,1h,bear,2,phase1-v1.0.0,2026-07-07 07:00:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 09:00:00-04:00,18.25,1,0.5,18.0,27.5,16.25,20.625,39.75,0.7845744680851063,0.11094224924012158,164.5,92.76785714285714,2026-07-07 08:00:00-04:00,0.19672762271414823,1.7732435033686238,False,6,8903
NQ,1h,bull,3,phase1-v1.0.0,2026-07-07 06:00:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 09:00:00-04:00,-21.0,1,0.3333333333333333,1.5,20.0,20.0,15.0,38.125,0.2154255319148936,0.09180327868852459,228.75,92.76785714285714,2026-07-07 08:00:00-04:00,0.22637151106833495,2.465832531280077,False,6,8903
NQ,1h,bear,3,phase1-v1.0.0,2026-07-07 06:00:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 09:00:00-04:00,21.0,2,0.6666666666666666,11.0,20.0,20.0,15.0,38.125,0.7845744680851063,0.09180327868852459,228.75,92.76785714285714,2026-07-07 08:00:00-04:00,0.22637151106833495,2.465832531280077,False,6,8903
NQ,1h,bull,1,phase1-v1.0.0,2026-07-07 09:00:00-04:00,2026-07-07 09:00:00-04:00,2026-07-07 10:00:00-04:00,-173.25,0,0.0,0.0,100.0,100.0,100.0,,0.18361581920903955,0.652542372881356,265.5,93.42857142857143,2026-07-07 09:00:00-04:00,1.8543577981651376,2.841743119266055,False,6,8904
NQ,1h,bear,1,phase1-v1.0.0,2026-07-07 09:00:00-04:00,2026-07-07 09:00:00-04:00,2026-07-07 10:00:00-04:00,173.25,1,1.0,173.25,100.0,100.0,100.0,,0.8163841807909604,0.652542372881356,265.5,93.42857142857143,2026-07-07 09:00:00-04:00,1.8543577981651376,2.841743119266055,False,6,8904
NQ,1h,bull,2,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 09:00:00-04:00,2026-07-07 10:00:00-04:00,-171.75,1,0.5,1.5,57.5,53.75,51.875,63.75,0.18361581920903955,0.47774687065368565,359.5,93.42857142857143,2026-07-07 09:00:00-04:00,1.838302752293578,3.847859327217125,False,6,8904
NQ,1h,bear,2,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 09:00:00-04:00,2026-07-07 10:00:00-04:00,171.75,1,0.5,173.25,57.5,53.75,51.875,63.75,0.8163841807909604,0.47774687065368565,359.5,93.42857142857143,2026-07-07 09:00:00-04:00,1.838302752293578,3.847859327217125,False,6,8904
NQ,1h,bull,3,phase1-v1.0.0,2026-07-07 07:00:00-04:00,2026-07-07 09:00:00-04:00,2026-07-07 10:00:00-04:00,-191.5,1,0.3333333333333333,1.5,40.0,25.0,37.5,51.75,0.18361581920903955,0.44534883720930235,430.0,93.42857142857143,2026-07-07 09:00:00-04:00,2.0496941896024463,4.602446483180428,False,6,8904
NQ,1h,bear,3,phase1-v1.0.0,2026-07-07 07:00:00-04:00,2026-07-07 09:00:00-04:00,2026-07-07 10:00:00-04:00,191.5,2,0.6666666666666666,95.625,40.0,25.0,37.5,51.75,0.8163841807909604,0.44534883720930235,430.0,93.42857142857143,2026-07-07 09:00:00-04:00,2.0496941896024463,4.602446483180428,False,6,8904
NQ,1h,bull,1,phase1-v1.0.0,2026-07-07 10:00:00-04:00,2026-07-07 10:00:00-04:00,2026-07-07 11:00:00-04:00,-166.25,0,0.0,0.0,90.0,95.0,97.5,,0.3127641589180051,0.5621301775147929,295.75,106.0,2026-07-07 10:00:00-04:00,1.5683962264150944,2.7900943396226414,False,6,8905
NQ,1h,bear,1,phase1-v1.0.0,2026-07-07 10:00:00-04:00,2026-07-07 10:00:00-04:00,2026-07-07 11:00:00-04:00,166.25,1,1.0,166.25,90.0,95.0,97.5,,0.687235841081995,0.5621301775147929,295.75,106.0,2026-07-07 10:00:00-04:00,1.5683962264150944,2.7900943396226414,False,6,8905
NQ,1h,bull,2,phase1-v1.0.0,2026-07-07 09:00:00-04:00,2026-07-07 10:00:00-04:00,2026-07-07 11:00:00-04:00,-339.75,0,0.0,0.0,95.0,97.5,98.75,85.5,0.3127641589180051,0.6053452115812917,561.25,106.0,2026-07-07 10:00:00-04:00,3.205188679245283,5.294811320754717,False,6,8905
NQ,1h,bear,2,phase1-v1.0.0,2026-07-07 09:00:00-04:00,2026-07-07 10:00:00-04:00,2026-07-07 11:00:00-04:00,339.75,2,1.0,169.75,95.0,97.5,98.75,85.5,0.687235841081995,0.6053452115812917,561.25,106.0,2026-07-07 10:00:00-04:00,3.205188679245283,5.294811320754717,False,6,8905
NQ,1h,bull,3,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 10:00:00-04:00,2026-07-07 11:00:00-04:00,-338.25,1,0.3333333333333333,1.5,90.0,95.0,97.5,74.625,0.3127641589180051,0.5162151850438764,655.25,106.0,2026-07-07 10:00:00-04:00,3.1910377358490565,6.181603773584905,False,6,8905
NQ,1h,bear,3,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 10:00:00-04:00,2026-07-07 11:00:00-04:00,338.25,2,0.6666666666666666,169.75,90.0,95.0,97.5,74.625,0.687235841081995,0.5162151850438764,655.25,106.0,2026-07-07 10:00:00-04:00,3.1910377358490565,6.181603773584905,True,6,8905
NQ,1h,bull,1,phase1-v1.0.0,2026-07-07 11:00:00-04:00,2026-07-07 11:00:00-04:00,2026-07-07 12:00:00-04:00,84.5,1,1.0,84.5,80.0,85.0,82.5,,0.9822695035460993,0.599290780141844,141.0,119.55357142857143,2026-07-07 11:00:00-04:00,0.7067961165048544,1.1793876026885735,False,6,8906
NQ,1h,bear,1,phase1-v1.0.0,2026-07-07 11:00:00-04:00,2026-07-07 11:00:00-04:00,2026-07-07 12:00:00-04:00,-84.5,0,0.0,0.0,80.0,85.0,82.5,,0.01773049645390071,0.599290780141844,141.0,119.55357142857143,2026-07-07 11:00:00-04:00,0.7067961165048544,1.1793876026885735,False,6,8906
NQ,1h,bull,2,phase1-v1.0.0,2026-07-07 10:00:00-04:00,2026-07-07 11:00:00-04:00,2026-07-07 12:00:00-04:00,-82.0,1,0.5,84.5,85.0,90.0,90.0,141.0,0.9822695035460993,0.1877504293073841,436.75,119.55357142857143,2026-07-07 11:00:00-04:00,0.6858849887976102,3.653174010455564,False,6,8906
NQ,1h,bear,2,phase1-v1.0.0,2026-07-07 10:00:00-04:00,2026-07-07 11:00:00-04:00,2026-07-07 12:00:00-04:00,82.0,1,0.5,166.25,85.0,90.0,90.0,141.0,0.01773049645390071,0.1877504293073841,436.75,119.55357142857143,2026-07-07 11:00:00-04:00,0.6858849887976102,3.653174010455564,False,6,8906
NQ,1h,bull,3,phase1-v1.0.0,2026-07-07 09:00:00-04:00,2026-07-07 11:00:00-04:00,2026-07-07 12:00:00-04:00,-255.5,1,0.3333333333333333,84.5,90.0,95.0,97.5,113.25,0.9822695035460993,0.3638305446778213,702.25,119.55357142857143,2026-07-07 11:00:00-04:00,2.1371172516803583,5.873935772964899,False,6,8906
NQ,1h,bear,3,phase1-v1.0.0,2026-07-07 09:00:00-04:00,2026-07-07 11:00:00-04:00,2026-07-07 12:00:00-04:00,255.5,2,0.6666666666666666,169.75,90.0,95.0,97.5,113.25,0.01773049645390071,0.3638305446778213,702.25,119.55357142857143,2026-07-07 11:00:00-04:00,2.1371172516803583,5.873935772964899,True,6,8906
NQ,1h,bull,1,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 13:00:00-04:00,152.0,1,1.0,152.0,80.0,90.0,95.0,,0.8993103448275862,0.8386206896551724,181.25,121.10714285714286,2026-07-07 12:00:00-04:00,1.2550869949867296,1.496608670008847,False,6,8907
NQ,1h,bear,1,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 13:00:00-04:00,-152.0,0,0.0,0.0,80.0,90.0,95.0,,0.1006896551724138,0.8386206896551724,181.25,121.10714285714286,2026-07-07 12:00:00-04:00,1.2550869949867296,1.496608670008847,False,6,8907
NQ,1h,bull,2,phase1-v1.0.0,2026-07-07 11:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 13:00:00-04:00,237.75,2,1.0,118.25,80.0,87.5,88.75,12.25,0.8993103448275862,0.7377812257564003,322.25,121.10714285714286,2026-07-07 12:00:00-04:00,1.9631377174874667,2.6608670008846946,False,6,8907
NQ,1h,bear,2,phase1-v1.0.0,2026-07-07 11:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 13:00:00-04:00,-237.75,0,0.0,0.0,80.0,87.5,88.75,12.25,0.1006896551724138,0.7377812257564003,322.25,121.10714285714286,2026-07-07 12:00:00-04:00,1.9631377174874667,2.6608670008846946,False,6,8907
NQ,1h,bull,3,phase1-v1.0.0,2026-07-07 10:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 13:00:00-04:00,71.25,2,0.6666666666666666,118.25,80.0,90.0,95.0,76.625,0.8993103448275862,0.11529126213592233,618.0,121.10714285714286,2026-07-07 12:00:00-04:00,0.5883220289000295,5.102919492774992,False,6,8907
NQ,1h,bear,3,phase1-v1.0.0,2026-07-07 10:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 13:00:00-04:00,-71.25,1,0.3333333333333333,166.25,80.0,90.0,95.0,76.625,0.1006896551724138,0.11529126213592233,618.0,121.10714285714286,2026-07-07 12:00:00-04:00,0.5883220289000295,5.102919492774992,False,6,8907
NQ,1h,bull,1,phase1-v1.0.0,2026-07-07 13:00:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 14:00:00-04:00,27.75,1,1.0,27.75,50.0,40.0,37.5,,0.8091872791519434,0.392226148409894,70.75,128.30357142857142,2026-07-07 13:00:00-04:00,0.21628392484342382,0.5514265831593599,False,6,8908
NQ,1h,bear,1,phase1-v1.0.0,2026-07-07 13:00:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 14:00:00-04:00,-27.75,0,0.0,0.0,50.0,40.0,37.5,,0.19081272084805653,0.392226148409894,70.75,128.30357142857142,2026-07-07 13:00:00-04:00,0.21628392484342382,0.5514265831593599,False,6,8908
NQ,1h,bull,2,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 14:00:00-04:00,179.25,2,1.0,89.875,65.0,65.0,66.25,48.25,0.8091872791519434,0.7113095238095238,252.0,128.30357142857142,2026-07-07 13:00:00-04:00,1.3970772442588728,1.9640918580375786,False,6,8908
NQ,1h,bear,2,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 14:00:00-04:00,-179.25,0,0.0,0.0,65.0,65.0,66.25,48.25,0.19081272084805653,0.7113095238095238,252.0,128.30357142857142,2026-07-07 13:00:00-04:00,1.3970772442588728,1.9640918580375786,False,6,8908
NQ,1h,bull,3,phase1-v1.0.0,2026-07-07 11:00:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 14:00:00-04:00,265.0,3,1.0,84.5,80.0,85.0,82.5,30.25,0.8091872791519434,0.6743002544529262,393.0,128.30357142857142,2026-07-07 13:00:00-04:00,2.0654140570633266,3.0630480167014618,True,6,8908
NQ,1h,bear,3,phase1-v1.0.0,2026-07-07 11:00:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 14:00:00-04:00,-265.0,0,0.0,0.0,80.0,85.0,82.5,30.25,0.19081272084805653,0.6743002544529262,393.0,128.30357142857142,2026-07-07 13:00:00-04:00,2.0654140570633266,3.0630480167014618,False,6,8908
NQ,1h,bull,1,phase1-v1.0.0,2026-07-07 14:00:00-04:00,2026-07-07 14:00:00-04:00,2026-07-07 15:00:00-04:00,-176.5,0,0.0,0.0,100.0,100.0,100.0,,0.03042328042328042,0.9338624338624338,189.0,122.17857142857143,2026-07-07 14:00:00-04:00,1.4446068401052323,1.546916106401637,False,6,8909
NQ,1h,bear,1,phase1-v1.0.0,2026-07-07 14:00:00-04:00,2026-07-07 14:00:00-04:00,2026-07-07 15:00:00-04:00,176.5,1,1.0,176.5,100.0,100.0,100.0,,0.9695767195767195,0.9338624338624338,189.0,122.17857142857143,2026-07-07 14:00:00-04:00,1.4446068401052323,1.546916106401637,False,6,8909
NQ,1h,bull,2,phase1-v1.0.0,2026-07-07 13:00:00-04:00,2026-07-07 14:00:00-04:00,2026-07-07 15:00:00-04:00,-148.5,1,0.5,27.75,75.0,70.0,68.75,64.25,0.03042328042328042,0.5717035611164581,259.75,122.17857142857143,2026-07-07 14:00:00-04:00,1.2154340836012862,2.1259865536392866,False,6,8909
NQ,1h,bear,2,phase1-v1.0.0,2026-07-07 13:00:00-04:00,2026-07-07 14:00:00-04:00,2026-07-07 15:00:00-04:00,148.5,1,0.5,176.5,75.0,70.0,68.75,64.25,0.9695767195767195,0.5717035611164581,259.75,122.17857142857143,2026-07-07 14:00:00-04:00,1.2154340836012862,2.1259865536392866,False,6,8909
NQ,1h,bull,3,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 14:00:00-04:00,2026-07-07 15:00:00-04:00,3.0,2,0.6666666666666666,89.875,80.0,90.0,95.0,56.25,0.03042328042328042,0.006802721088435374,441.0,122.17857142857143,2026-07-07 14:00:00-04:00,0.024554223911137093,3.6094709149371527,False,6,8909
NQ,1h,bear,3,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 14:00:00-04:00,2026-07-07 15:00:00-04:00,-3.0,1,0.3333333333333333,176.5,80.0,90.0,95.0,56.25,0.9695767195767195,0.006802721088435374,441.0,122.17857142857143,2026-07-07 14:00:00-04:00,0.024554223911137093,3.6094709149371527,False,6,8909
NQ,1h,bull,1,phase1-v1.0.0,2026-07-07 15:00:00-04:00,2026-07-07 15:00:00-04:00,2026-07-07 16:00:00-04:00,4.25,1,1.0,4.25,30.0,20.0,17.5,,0.8884892086330936,0.030575539568345324,139.0,130.5,2026-07-07 15:00:00-04:00,0.032567049808429116,1.0651340996168583,False,6,8910
NQ,1h,bear,1,phase1-v1.0.0,2026-07-07 15:00:00-04:00,2026-07-07 15:00:00-04:00,2026-07-07 16:00:00-04:00,-4.25,0,0.0,0.0,30.0,20.0,17.5,,0.11151079136690648,0.030575539568345324,139.0,130.5,2026-07-07 15:00:00-04:00,0.032567049808429116,1.0651340996168583,False,6,8910
NQ,1h,bull,2,phase1-v1.0.0,2026-07-07 14:00:00-04:00,2026-07-07 15:00:00-04:00,2026-07-07 16:00:00-04:00,-173.0,1,0.5,4.25,65.0,60.0,58.75,24.75,0.8884892086330936,0.5274390243902439,328.0,130.5,2026-07-07 15:00:00-04:00,1.3256704980842913,2.5134099616858236,False,6,8910
NQ,1h,bear,2,phase1-v1.0.0,2026-07-07 14:00:00-04:00,2026-07-07 15:00:00-04:00,2026-07-07 16:00:00-04:00,173.0,1,0.5,176.5,65.0,60.0,58.75,24.75,0.11151079136690648,0.5274390243902439,328.0,130.5,2026-07-07 15:00:00-04:00,1.3256704980842913,2.5134099616858236,False,6,8910
NQ,1h,bull,3,phase1-v1.0.0,2026-07-07 13:00:00-04:00,2026-07-07 15:00:00-04:00,2026-07-07 16:00:00-04:00,-145.0,2,0.6666666666666666,16.0,50.0,40.0,37.5,44.5,0.8884892086330936,0.36363636363636365,398.75,130.5,2026-07-07 15:00:00-04:00,1.1111111111111112,3.0555555555555554,False,6,8910
NQ,1h,bear,3,phase1-v1.0.0,2026-07-07 13:00:00-04:00,2026-07-07 15:00:00-04:00,2026-07-07 16:00:00-04:00,145.0,1,0.3333333333333333,176.5,50.0,40.0,37.5,44.5,0.11151079136690648,0.36363636363636365,398.75,130.5,2026-07-07 15:00:00-04:00,1.1111111111111112,3.0555555555555554,True,6,8910
NQ,1h,bull,1,phase1-v1.0.0,2026-07-07 16:00:00-04:00,2026-07-07 16:00:00-04:00,2026-07-07 17:00:00-04:00,24.5,1,1.0,24.5,40.0,35.0,37.5,,0.6414141414141414,0.494949494949495,49.5,130.0,2026-07-07 16:00:00-04:00,0.18846153846153846,0.38076923076923075,False,6,8911
NQ,1h,bear,1,phase1-v1.0.0,2026-07-07 16:00:00-04:00,2026-07-07 16:00:00-04:00,2026-07-07 17:00:00-04:00,-24.5,0,0.0,0.0,40.0,35.0,37.5,,0.35858585858585856,0.494949494949495,49.5,130.0,2026-07-07 16:00:00-04:00,0.18846153846153846,0.38076923076923075,False,6,8911
NQ,1h,bull,2,phase1-v1.0.0,2026-07-07 15:00:00-04:00,2026-07-07 16:00:00-04:00,2026-07-07 17:00:00-04:00,29.25,2,1.0,14.375,35.0,27.5,27.5,22.25,0.6414141414141414,0.15517241379310345,188.5,130.0,2026-07-07 16:00:00-04:00,0.225,1.45,False,6,8911
NQ,1h,bear,2,phase1-v1.0.0,2026-07-07 15:00:00-04:00,2026-07-07 16:00:00-04:00,2026-07-07 17:00:00-04:00,-29.25,0,0.0,0.0,35.0,27.5,27.5,22.25,0.35858585858585856,0.15517241379310345,188.5,130.0,2026-07-07 16:00:00-04:00,0.225,1.45,False,6,8911
