instrument,tf,direction,param_version,source_open_et,availability_et,zone_lower,zone_upper,far_boundary,near_boundary,directional_wick_len,opposite_wick_len,body_len,total_range,dwick_body_ratio,dwick_range_ratio,atr_value,atr_availability_et,body_atr,range_atr,dwick_atr,dwick_pctile_prev10,dwick_pctile_prev20,dwick_pctile_prev40,first_partial_wick_entry_et,first_body_overlap_et,first_complete_traversal_et,exact_boundary_body_touch_et,invalidation_reason,invalidation_et,still_valid_end_of_data,untested_through_jul10,segment_id,source_complete,source_index
NQ,30m,bull,phase1-v1.0.0,2026-07-07 03:00:00-04:00,2026-07-07 03:30:00-04:00,29667.75,29689.0,29667.75,29689.0,21.25,27.0,28.0,76.25,0.7589285714285714,0.2786885245901639,77.33928571428571,2026-07-07 03:00:00-04:00,0.3620410990533364,0.9859154929577466,0.27476333410297854,60.0,70.0,67.5,2026-07-07 04:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 04:00:00-04:00,,body_overlap,2026-07-07 04:00:00-04:00,False,False,6,True,17790
NQ,30m,bear,phase1-v1.0.0,2026-07-07 03:30:00-04:00,2026-07-07 04:00:00-04:00,29715.5,29723.0,29723.0,29715.5,7.5,1.5,70.0,79.0,0.10714285714285714,0.0949367088607595,75.78571428571429,2026-07-07 03:30:00-04:00,0.9236569274269556,1.0424128180961356,0.09896324222431667,20.0,20.0,25.0,2026-07-07 08:30:00-04:00,,2026-07-09 04:30:00-04:00,,wick_traversal_beyond_far,2026-07-09 04:30:00-04:00,False,False,6,True,17791
NQ,30m,bull,phase1-v1.0.0,2026-07-07 03:30:00-04:00,2026-07-07 04:00:00-04:00,29644.0,29645.5,29644.0,29645.5,1.5,7.5,70.0,79.0,0.02142857142857143,0.0189873417721519,75.78571428571429,2026-07-07 03:30:00-04:00,0.9236569274269556,1.0424128180961356,0.019792648444863333,10.0,5.0,5.0,2026-07-07 04:30:00-04:00,,2026-07-07 04:30:00-04:00,,wick_traversal_beyond_far,2026-07-07 04:30:00-04:00,False,False,6,True,17791
NQ,30m,bear,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 04:30:00-04:00,29691.75,29709.25,29709.25,29691.75,17.5,5.5,45.0,68.0,0.3888888888888889,0.25735294117647056,75.82142857142857,2026-07-07 04:00:00-04:00,0.5934997644842205,0.8968440885539332,0.23080546396608573,70.0,60.0,60.0,2026-07-07 05:00:00-04:00,2026-07-07 05:00:00-04:00,,,body_overlap,2026-07-07 05:00:00-04:00,False,False,6,True,17792
NQ,30m,bull,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 04:30:00-04:00,29641.25,29646.75,29641.25,29646.75,5.5,17.5,45.0,68.0,0.12222222222222222,0.08088235294117647,75.82142857142857,2026-07-07 04:00:00-04:00,0.5934997644842205,0.8968440885539332,0.07253886010362695,30.0,17.5,11.25,2026-07-07 05:30:00-04:00,,2026-07-07 06:00:00-04:00,,wick_traversal_beyond_far,2026-07-07 06:00:00-04:00,False,False,6,True,17792
NQ,30m,bear,phase1-v1.0.0,2026-07-07 04:30:00-04:00,2026-07-07 05:00:00-04:00,29692.25,29705.0,29705.0,29692.25,12.75,1.75,32.0,46.5,0.3984375,0.27419354838709675,72.875,2026-07-07 04:30:00-04:00,0.4391080617495712,0.6380789022298456,0.17495711835334476,50.0,40.0,40.0,2026-07-07 05:30:00-04:00,,2026-07-07 08:30:00-04:00,,wick_traversal_beyond_far,2026-07-07 08:30:00-04:00,False,False,6,True,17793
NQ,30m,bull,phase1-v1.0.0,2026-07-07 04:30:00-04:00,2026-07-07 05:00:00-04:00,29658.5,29660.25,29658.5,29660.25,1.75,12.75,32.0,46.5,0.0546875,0.03763440860215054,72.875,2026-07-07 04:30:00-04:00,0.4391080617495712,0.6380789022298456,0.024013722126929673,20.0,10.0,7.5,2026-07-07 05:30:00-04:00,2026-07-07 05:30:00-04:00,2026-07-07 05:30:00-04:00,,body_overlap,2026-07-07 05:30:00-04:00,False,False,6,True,17793
NQ,30m,bear,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 05:30:00-04:00,29660.75,29693.5,29693.5,29660.75,32.75,13.0,5.25,51.0,6.238095238095238,0.6421568627450981,68.66071428571429,2026-07-07 05:00:00-04:00,0.0764629388816645,0.742782834850455,0.4769830949284785,100.0,80.0,80.0,2026-07-07 06:00:00-04:00,2026-07-07 06:00:00-04:00,,,body_overlap,2026-07-07 06:00:00-04:00,False,False,6,True,17794
NQ,30m,bull,phase1-v1.0.0,2026-07-07 05:00:00-04:00,2026-07-07 05:30:00-04:00,29642.5,29655.5,29642.5,29655.5,13.0,32.75,5.25,51.0,2.4761904761904763,0.2549019607843137,68.66071428571429,2026-07-07 05:00:00-04:00,0.0764629388816645,0.742782834850455,0.18933680104031209,40.0,42.5,41.25,2026-07-07 06:00:00-04:00,,2026-07-07 06:00:00-04:00,,wick_traversal_beyond_far,2026-07-07 06:00:00-04:00,False,False,6,True,17794
NQ,30m,bear,phase1-v1.0.0,2026-07-07 05:30:00-04:00,2026-07-07 06:00:00-04:00,29662.25,29665.5,29665.5,29662.25,3.25,35.75,4.0,43.0,0.8125,0.0755813953488372,68.58928571428571,2026-07-07 05:30:00-04:00,0.05831814631606353,0.6269200728976829,0.04738349388180162,10.0,5.0,11.25,2026-07-07 06:30:00-04:00,2026-07-07 06:30:00-04:00,2026-07-07 06:30:00-04:00,,body_overlap,2026-07-07 06:30:00-04:00,False,False,6,True,17795
NQ,30m,bull,phase1-v1.0.0,2026-07-07 05:30:00-04:00,2026-07-07 06:00:00-04:00,29622.5,29658.25,29622.5,29658.25,35.75,3.25,4.0,43.0,8.9375,0.8313953488372093,68.58928571428571,2026-07-07 05:30:00-04:00,0.05831814631606353,0.6269200728976829,0.5212184326998178,100.0,95.0,92.5,2026-07-07 06:30:00-04:00,2026-07-07 07:30:00-04:00,2026-07-07 07:30:00-04:00,,body_overlap,2026-07-07 07:30:00-04:00,False,False,6,True,17795
NQ,30m,bear,phase1-v1.0.0,2026-07-07 06:00:00-04:00,2026-07-07 06:30:00-04:00,29673.5,29689.5,29689.5,29673.5,16.0,23.75,10.25,50.0,1.5609756097560976,0.32,68.69642857142857,2026-07-07 06:00:00-04:00,0.14920717442162726,0.72783987522745,0.232908760072784,70.0,52.5,53.75,2026-07-07 08:30:00-04:00,2026-07-07 08:30:00-04:00,2026-07-07 08:30:00-04:00,,body_overlap,2026-07-07 08:30:00-04:00,False,False,6,True,17796
NQ,30m,bull,phase1-v1.0.0,2026-07-07 06:00:00-04:00,2026-07-07 06:30:00-04:00,29639.5,29663.25,29639.5,29663.25,23.75,16.0,10.25,50.0,2.317073170731707,0.475,68.69642857142857,2026-07-07 06:00:00-04:00,0.14920717442162726,0.72783987522745,0.34572394073303875,70.0,75.0,75.0,2026-07-07 07:00:00-04:00,2026-07-07 07:00:00-04:00,2026-07-07 07:00:00-04:00,,body_overlap,2026-07-07 07:00:00-04:00,False,False,6,True,17796
NQ,30m,bear,phase1-v1.0.0,2026-07-07 06:30:00-04:00,2026-07-07 07:00:00-04:00,29673.25,29673.5,29673.5,29673.25,0.25,34.0,14.0,48.25,0.017857142857142856,0.0051813471502590676,64.78571428571429,2026-07-07 06:30:00-04:00,0.21609702315325247,0.7447629547960308,0.003858875413450937,0.0,0.0,0.0,2026-07-07 08:30:00-04:00,2026-07-07 08:30:00-04:00,2026-07-07 08:30:00-04:00,,body_overlap,2026-07-07 08:30:00-04:00,False,False,6,True,17797
NQ,30m,bull,phase1-v1.0.0,2026-07-07 06:30:00-04:00,2026-07-07 07:00:00-04:00,29625.25,29659.25,29625.25,29659.25,34.0,0.25,14.0,48.25,2.4285714285714284,0.7046632124352331,64.78571428571429,2026-07-07 06:30:00-04:00,0.21609702315325247,0.7447629547960308,0.5248070562293274,90.0,90.0,87.5,2026-07-07 07:30:00-04:00,2026-07-07 07:30:00-04:00,2026-07-07 07:30:00-04:00,,body_overlap,2026-07-07 07:30:00-04:00,False,False,6,True,17797
NQ,30m,bear,phase1-v1.0.0,2026-07-07 07:00:00-04:00,2026-07-07 07:30:00-04:00,29660.5,29661.75,29661.75,29660.5,1.25,29.5,28.5,59.25,0.043859649122807015,0.02109704641350211,62.464285714285715,2026-07-07 07:00:00-04:00,0.4562607204116638,0.9485420240137221,0.020011435105774727,10.0,10.0,5.0,2026-07-07 08:30:00-04:00,2026-07-07 08:30:00-04:00,2026-07-07 08:30:00-04:00,,body_overlap,2026-07-07 08:30:00-04:00,False,False,6,True,17798
NQ,30m,bull,phase1-v1.0.0,2026-07-07 07:00:00-04:00,2026-07-07 07:30:00-04:00,29602.5,29632.0,29602.5,29632.0,29.5,1.25,28.5,59.25,1.0350877192982457,0.4978902953586498,62.464285714285715,2026-07-07 07:00:00-04:00,0.4562607204116638,0.9485420240137221,0.4722698684962836,70.0,75.0,78.75,2026-07-07 08:00:00-04:00,,2026-07-07 08:00:00-04:00,,wick_traversal_beyond_far,2026-07-07 08:00:00-04:00,False,False,6,True,17798
NQ,30m,bear,phase1-v1.0.0,2026-07-07 07:30:00-04:00,2026-07-07 08:00:00-04:00,29642.5,29645.75,29645.75,29642.5,3.25,41.25,10.0,54.5,0.325,0.05963302752293578,62.125,2026-07-07 07:30:00-04:00,0.16096579476861167,0.8772635814889336,0.052313883299798795,25.0,17.5,13.75,2026-07-07 08:30:00-04:00,2026-07-07 08:30:00-04:00,2026-07-07 08:30:00-04:00,,body_overlap,2026-07-07 08:30:00-04:00,False,False,6,True,17799
NQ,30m,bull,phase1-v1.0.0,2026-07-07 07:30:00-04:00,2026-07-07 08:00:00-04:00,29591.25,29632.5,29591.25,29632.5,41.25,3.25,10.0,54.5,4.125,0.7568807339449541,62.125,2026-07-07 07:30:00-04:00,0.16096579476861167,0.8772635814889336,0.6639839034205232,100.0,100.0,97.5,2026-07-07 09:00:00-04:00,2026-07-07 09:30:00-04:00,2026-07-07 09:30:00-04:00,,body_overlap,2026-07-07 09:30:00-04:00,False,False,6,True,17799
NQ,30m,bear,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 08:30:00-04:00,29688.0,29716.0,29716.0,29688.0,28.0,1.5,47.25,76.75,0.5925925925925926,0.36482084690553745,62.5,2026-07-07 08:00:00-04:00,0.756,1.228,0.448,90.0,85.0,80.0,2026-07-07 09:00:00-04:00,2026-07-09 04:30:00-04:00,2026-07-09 04:30:00-04:00,,body_overlap,2026-07-09 04:30:00-04:00,False,False,6,True,17800
NQ,30m,bull,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 08:30:00-04:00,29639.25,29640.75,29639.25,29640.75,1.5,28.0,47.25,76.75,0.031746031746031744,0.019543973941368076,62.5,2026-07-07 08:00:00-04:00,0.756,1.228,0.024,5.0,7.5,6.25,2026-07-07 09:00:00-04:00,,2026-07-07 09:00:00-04:00,,wick_traversal_beyond_far,2026-07-07 09:00:00-04:00,False,False,6,True,17800
NQ,30m,bear,phase1-v1.0.0,2026-07-07 08:30:00-04:00,2026-07-07 09:00:00-04:00,29686.5,29708.0,29708.0,29686.5,21.5,20.25,44.25,86.0,0.4858757062146893,0.25,63.089285714285715,2026-07-07 08:30:00-04:00,0.7013869232946505,1.3631474667421455,0.34078686668553637,80.0,75.0,72.5,2026-07-09 04:00:00-04:00,2026-07-09 04:30:00-04:00,2026-07-09 04:30:00-04:00,,body_overlap,2026-07-09 04:30:00-04:00,False,False,6,True,17801
NQ,30m,bull,phase1-v1.0.0,2026-07-07 08:30:00-04:00,2026-07-07 09:00:00-04:00,29622.0,29642.25,29622.0,29642.25,20.25,21.5,44.25,86.0,0.4576271186440678,0.23546511627906977,63.089285714285715,2026-07-07 08:30:00-04:00,0.7013869232946505,1.3631474667421455,0.32097367676195865,50.0,50.0,61.25,2026-07-07 09:30:00-04:00,2026-07-07 09:30:00-04:00,2026-07-07 09:30:00-04:00,,body_overlap,2026-07-07 09:30:00-04:00,False,False,6,True,17801
NQ,30m,bear,phase1-v1.0.0,2026-07-07 09:00:00-04:00,2026-07-07 09:30:00-04:00,29642.25,29655.75,29655.75,29642.25,13.5,12.25,50.0,75.75,0.27,0.1782178217821782,61.05357142857143,2026-07-07 09:00:00-04:00,0.818952910207663,1.2407136589646095,0.221117285756069,50.0,50.0,45.0,2026-07-07 10:00:00-04:00,,2026-07-07 10:00:00-04:00,,wick_traversal_beyond_far,2026-07-07 10:00:00-04:00,False,False,6,True,17802
NQ,30m,bull,phase1-v1.0.0,2026-07-07 09:00:00-04:00,2026-07-07 09:30:00-04:00,29580.0,29592.25,29580.0,29592.25,12.25,13.5,50.0,75.75,0.245,0.1617161716171617,61.05357142857143,2026-07-07 09:00:00-04:00,0.818952910207663,1.2407136589646095,0.20064346300087743,30.0,30.0,40.0,2026-07-07 10:00:00-04:00,2026-07-07 10:00:00-04:00,2026-07-07 10:00:00-04:00,,body_overlap,2026-07-07 10:00:00-04:00,False,False,6,True,17802
NQ,30m,bear,phase1-v1.0.0,2026-07-07 09:30:00-04:00,2026-07-07 10:00:00-04:00,29593.0,29685.75,29685.75,29593.0,92.75,48.75,124.0,265.5,0.7479838709677419,0.3493408662900188,61.464285714285715,2026-07-07 09:30:00-04:00,2.0174317257408485,4.319581638582219,1.5090063916327716,100.0,100.0,100.0,2026-07-09 01:30:00-04:00,2026-07-09 02:00:00-04:00,,,body_overlap,2026-07-09 02:00:00-04:00,False,False,6,True,17803
NQ,30m,bull,phase1-v1.0.0,2026-07-07 09:30:00-04:00,2026-07-07 10:00:00-04:00,29420.25,29469.0,29420.25,29469.0,48.75,92.75,124.0,265.5,0.39314516129032256,0.18361581920903955,61.464285714285715,2026-07-07 09:30:00-04:00,2.0174317257408485,4.319581638582219,0.7931435212085997,100.0,100.0,100.0,2026-07-07 10:30:00-04:00,2026-07-07 10:30:00-04:00,2026-07-07 10:30:00-04:00,,body_overlap,2026-07-07 10:30:00-04:00,False,False,6,True,17803
NQ,30m,bear,phase1-v1.0.0,2026-07-07 10:00:00-04:00,2026-07-07 10:30:00-04:00,29468.75,29505.75,29505.75,29468.75,37.0,43.5,165.5,246.0,0.22356495468277945,0.15040650406504066,77.125,2026-07-07 10:00:00-04:00,2.145867098865478,3.1896272285251217,0.47974068071312803,90.0,95.0,90.0,2026-07-07 12:30:00-04:00,2026-07-07 12:30:00-04:00,2026-07-07 12:30:00-04:00,,body_overlap,2026-07-07 12:30:00-04:00,False,False,6,True,17804
NQ,30m,bull,phase1-v1.0.0,2026-07-07 10:00:00-04:00,2026-07-07 10:30:00-04:00,29259.75,29303.25,29259.75,29303.25,43.5,37.0,165.5,246.0,0.2628398791540785,0.17682926829268292,77.125,2026-07-07 10:00:00-04:00,2.145867098865478,3.1896272285251217,0.5640194489465153,90.0,95.0,97.5,2026-07-07 11:00:00-04:00,2026-07-07 11:00:00-04:00,2026-07-07 11:00:00-04:00,,body_overlap,2026-07-07 11:00:00-04:00,False,False,6,True,17804
NQ,30m,bear,phase1-v1.0.0,2026-07-07 10:30:00-04:00,2026-07-07 11:00:00-04:00,29303.5,29327.75,29327.75,29303.5,24.25,92.5,1.0,117.75,24.25,0.2059447983014862,89.25,2026-07-07 10:30:00-04:00,0.011204481792717087,1.319327731092437,0.27170868347338933,70.0,75.0,72.5,2026-07-07 11:30:00-04:00,2026-07-07 11:30:00-04:00,2026-07-07 11:30:00-04:00,,body_overlap,2026-07-07 11:30:00-04:00,False,False,6,True,17805
NQ,30m,bull,phase1-v1.0.0,2026-07-07 10:30:00-04:00,2026-07-07 11:00:00-04:00,29210.0,29302.5,29210.0,29302.5,92.5,24.25,1.0,117.75,92.5,0.7855626326963907,89.25,2026-07-07 10:30:00-04:00,0.011204481792717087,1.319327731092437,1.0364145658263306,100.0,100.0,100.0,2026-07-07 11:30:00-04:00,2026-07-07 11:30:00-04:00,,,body_overlap,2026-07-07 11:30:00-04:00,False,False,6,True,17805
NQ,30m,bear,phase1-v1.0.0,2026-07-07 11:00:00-04:00,2026-07-07 11:30:00-04:00,29314.0,29358.0,29358.0,29314.0,44.0,31.0,11.75,86.75,3.74468085106383,0.5072046109510087,92.01785714285714,2026-07-07 11:00:00-04:00,0.12769260624878712,0.9427517950708326,0.47816805744226665,90.0,95.0,92.5,2026-07-07 12:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 12:00:00-04:00,,body_overlap,2026-07-07 12:00:00-04:00,False,False,6,True,17806
NQ,30m,bull,phase1-v1.0.0,2026-07-07 11:00:00-04:00,2026-07-07 11:30:00-04:00,29271.25,29302.25,29271.25,29302.25,31.0,44.0,11.75,86.75,2.6382978723404253,0.3573487031700288,92.01785714285714,2026-07-07 11:00:00-04:00,0.12769260624878712,0.9427517950708326,0.3368911313797788,50.0,60.0,75.0,2026-07-07 12:00:00-04:00,,2026-07-07 12:00:00-04:00,,wick_traversal_beyond_far,2026-07-07 12:00:00-04:00,False,False,6,True,17806
NQ,30m,bear,phase1-v1.0.0,2026-07-07 11:30:00-04:00,2026-07-07 12:00:00-04:00,29386.75,29389.25,29389.25,29386.75,2.5,66.75,71.75,141.0,0.03484320557491289,0.01773049645390071,93.35714285714286,2026-07-07 11:30:00-04:00,0.7685539403213466,1.5103289977046672,0.02677888293802601,20.0,10.0,10.0,2026-07-07 12:30:00-04:00,2026-07-07 12:30:00-04:00,2026-07-07 12:30:00-04:00,,body_overlap,2026-07-07 12:30:00-04:00,False,False,6,True,17807
NQ,30m,bull,phase1-v1.0.0,2026-07-07 11:30:00-04:00,2026-07-07 12:00:00-04:00,29248.25,29315.0,29248.25,29315.0,66.75,2.5,71.75,141.0,0.9303135888501742,0.4734042553191489,93.35714285714286,2026-07-07 11:30:00-04:00,0.7685539403213466,1.5103289977046672,0.7149961744452945,90.0,95.0,97.5,2026-07-07 15:30:00-04:00,2026-07-07 20:00:00-04:00,,,body_overlap,2026-07-07 20:00:00-04:00,False,False,6,True,17807
NQ,30m,bear,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 12:30:00-04:00,29532.0,29548.0,29548.0,29532.0,16.0,11.0,144.0,171.0,0.1111111111111111,0.0935672514619883,100.10714285714286,2026-07-07 12:00:00-04:00,1.4384587941491258,1.708169818052087,0.15982875490545842,40.0,52.5,52.5,2026-07-07 13:00:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 13:00:00-04:00,,body_overlap,2026-07-07 13:00:00-04:00,False,False,6,True,17808
NQ,30m,bull,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 12:30:00-04:00,29377.0,29388.0,29377.0,29388.0,11.0,16.0,144.0,171.0,0.0763888888888889,0.06432748538011696,100.10714285714286,2026-07-07 12:00:00-04:00,1.4384587941491258,1.708169818052087,0.10988226899750267,10.0,20.0,27.5,2026-07-07 15:00:00-04:00,2026-07-07 15:30:00-04:00,2026-07-07 15:30:00-04:00,,body_overlap,2026-07-07 15:30:00-04:00,False,False,6,True,17808
NQ,30m,bear,phase1-v1.0.0,2026-07-07 12:30:00-04:00,2026-07-07 13:00:00-04:00,29540.0,29558.25,29558.25,29540.0,18.25,46.0,7.75,72.0,2.3548387096774195,0.2534722222222222,108.67857142857143,2026-07-07 12:30:00-04:00,0.07131120604666448,0.6625041077883668,0.16792638843246796,40.0,60.0,62.5,2026-07-07 13:30:00-04:00,,2026-07-07 13:30:00-04:00,,wick_traversal_beyond_far,2026-07-07 13:30:00-04:00,False,False,6,True,17809
NQ,30m,bull,phase1-v1.0.0,2026-07-07 12:30:00-04:00,2026-07-07 13:00:00-04:00,29486.25,29532.25,29486.25,29532.25,46.0,18.25,7.75,72.0,5.935483870967742,0.6388888888888888,108.67857142857143,2026-07-07 12:30:00-04:00,0.07131120604666448,0.6625041077883668,0.4232665133092343,70.0,85.0,92.5,2026-07-07 13:30:00-04:00,2026-07-07 14:30:00-04:00,,,body_overlap,2026-07-07 14:30:00-04:00,False,False,6,True,17809
NQ,30m,bear,phase1-v1.0.0,2026-07-07 13:00:00-04:00,2026-07-07 13:30:00-04:00,29539.5,29580.75,29580.75,29539.5,41.25,23.75,5.75,70.75,7.173913043478261,0.5830388692579506,110.75,2026-07-07 13:00:00-04:00,0.05191873589164785,0.6388261851015802,0.3724604966139955,80.0,90.0,90.0,2026-07-07 14:00:00-04:00,2026-07-07 14:00:00-04:00,,,body_overlap,2026-07-07 14:00:00-04:00,False,False,6,True,17810
NQ,30m,bull,phase1-v1.0.0,2026-07-07 13:00:00-04:00,2026-07-07 13:30:00-04:00,29510.0,29533.75,29510.0,29533.75,23.75,41.25,5.75,70.75,4.130434782608695,0.33568904593639576,110.75,2026-07-07 13:00:00-04:00,0.05191873589164785,0.6388261851015802,0.2144469525959368,40.0,47.5,63.75,2026-07-07 14:00:00-04:00,2026-07-07 14:00:00-04:00,,,body_overlap,2026-07-07 14:00:00-04:00,False,False,6,True,17810
NQ,30m,bear,phase1-v1.0.0,2026-07-07 13:30:00-04:00,2026-07-07 14:00:00-04:00,29567.25,29570.0,29570.0,29567.25,2.75,5.25,33.75,41.75,0.08148148148148149,0.0658682634730539,112.23214285714286,2026-07-07 13:30:00-04:00,0.3007159904534606,0.3719968178202068,0.02450278440731901,10.0,15.0,10.0,2026-07-07 14:30:00-04:00,2026-07-07 14:30:00-04:00,2026-07-07 14:30:00-04:00,,body_overlap,2026-07-07 14:30:00-04:00,False,False,6,True,17811
NQ,30m,bull,phase1-v1.0.0,2026-07-07 13:30:00-04:00,2026-07-07 14:00:00-04:00,29528.25,29533.5,29528.25,29533.5,5.25,2.75,33.75,41.75,0.15555555555555556,0.12574850299401197,112.23214285714286,2026-07-07 13:30:00-04:00,0.3007159904534606,0.3719968178202068,0.0467780429594272,0.0,15.0,12.5,2026-07-07 14:30:00-04:00,2026-07-07 14:30:00-04:00,2026-07-07 14:30:00-04:00,,body_overlap,2026-07-07 14:30:00-04:00,False,False,6,True,17811
NQ,30m,bear,phase1-v1.0.0,2026-07-07 14:00:00-04:00,2026-07-07 14:30:00-04:00,29567.5,29574.25,29574.25,29567.5,6.75,7.25,50.5,64.5,0.13366336633663367,0.10465116279069768,111.76785714285714,2026-07-07 14:00:00-04:00,0.45182936571337273,0.5770889918517336,0.06039303403099537,20.0,30.0,20.0,2026-07-08 20:30:00-04:00,,2026-07-08 21:00:00-04:00,,wick_traversal_beyond_far,2026-07-08 21:00:00-04:00,False,False,6,True,17812
NQ,30m,bull,phase1-v1.0.0,2026-07-07 14:00:00-04:00,2026-07-07 14:30:00-04:00,29509.75,29517.0,29509.75,29517.0,7.25,6.75,50.5,64.5,0.14356435643564355,0.1124031007751938,111.76785714285714,2026-07-07 14:00:00-04:00,0.45182936571337273,0.5770889918517336,0.0648665921073654,10.0,20.0,22.5,2026-07-07 15:00:00-04:00,2026-07-07 15:00:00-04:00,2026-07-07 15:00:00-04:00,,body_overlap,2026-07-07 15:00:00-04:00,False,False,6,True,17812
NQ,30m,bear,phase1-v1.0.0,2026-07-07 14:30:00-04:00,2026-07-07 15:00:00-04:00,29517.5,29531.5,29531.5,29517.5,14.0,5.75,126.5,146.25,0.11067193675889328,0.09572649572649573,112.14285714285714,2026-07-07 14:30:00-04:00,1.1280254777070065,1.3041401273885351,0.12484076433121019,30.0,45.0,42.5,2026-07-07 21:00:00-04:00,2026-07-07 21:00:00-04:00,2026-07-07 21:00:00-04:00,,body_overlap,2026-07-07 21:00:00-04:00,False,False,6,True,17813
NQ,30m,bull,phase1-v1.0.0,2026-07-07 14:30:00-04:00,2026-07-07 15:00:00-04:00,29385.25,29391.0,29385.25,29391.0,5.75,14.0,126.5,146.25,0.045454545454545456,0.039316239316239315,112.14285714285714,2026-07-07 14:30:00-04:00,1.1280254777070065,1.3041401273885351,0.051273885350318474,10.0,15.0,21.25,2026-07-07 15:30:00-04:00,2026-07-07 15:30:00-04:00,2026-07-07 15:30:00-04:00,,body_overlap,2026-07-07 15:30:00-04:00,False,False,6,True,17813
NQ,30m,bear,phase1-v1.0.0,2026-07-07 15:00:00-04:00,2026-07-07 15:30:00-04:00,29390.25,29410.0,29410.0,29390.25,19.75,50.25,69.0,139.0,0.286231884057971,0.1420863309352518,118.69642857142857,2026-07-07 15:00:00-04:00,0.5813148788927336,1.171054611102753,0.1663908530163984,60.0,60.0,62.5,2026-07-07 16:00:00-04:00,2026-07-07 16:00:00-04:00,,,body_overlap,2026-07-07 16:00:00-04:00,False,False,6,True,17814
NQ,30m,bull,phase1-v1.0.0,2026-07-07 15:00:00-04:00,2026-07-07 15:30:00-04:00,29271.0,29321.25,29271.0,29321.25,50.25,19.75,69.0,139.0,0.7282608695652174,0.36151079136690645,118.69642857142857,2026-07-07 15:00:00-04:00,0.5813148788927336,1.171054611102753,0.4233488791936212,80.0,90.0,95.0,2026-07-07 16:00:00-04:00,2026-07-07 16:00:00-04:00,,,body_overlap,2026-07-07 16:00:00-04:00,False,False,6,True,17814
NQ,30m,bear,phase1-v1.0.0,2026-07-07 15:30:00-04:00,2026-07-07 16:00:00-04:00,29394.5,29400.0,29400.0,29394.5,5.5,17.0,73.75,96.25,0.07457627118644068,0.05714285714285714,123.14285714285714,2026-07-07 15:30:00-04:00,0.5988979118329466,0.7816125290023203,0.04466357308584687,20.0,30.0,20.0,2026-07-07 16:30:00-04:00,2026-07-07 16:30:00-04:00,2026-07-07 16:30:00-04:00,,body_overlap,2026-07-07 16:30:00-04:00,False,False,6,True,17815
NQ,30m,bull,phase1-v1.0.0,2026-07-07 15:30:00-04:00,2026-07-07 16:00:00-04:00,29303.75,29320.75,29303.75,29320.75,17.0,5.5,73.75,96.25,0.2305084745762712,0.17662337662337663,123.14285714285714,2026-07-07 15:30:00-04:00,0.5988979118329466,0.7816125290023203,0.1380510440835267,40.0,30.0,45.0,2026-07-07 18:30:00-04:00,2026-07-07 20:00:00-04:00,2026-07-07 20:00:00-04:00,,body_overlap,2026-07-07 20:00:00-04:00,False,False,6,True,17815
NQ,30m,bear,phase1-v1.0.0,2026-07-07 16:00:00-04:00,2026-07-07 16:30:00-04:00,29415.75,29437.25,29437.25,29415.75,21.5,7.25,20.75,49.5,1.036144578313253,0.43434343434343436,123.875,2026-07-07 16:00:00-04:00,0.16750756811301715,0.39959636730575177,0.17356205852674067,80.0,67.5,66.25,2026-07-07 17:00:00-04:00,2026-07-07 17:00:00-04:00,,,body_overlap,2026-07-07 17:00:00-04:00,False,False,6,True,17816
NQ,30m,bull,phase1-v1.0.0,2026-07-07 16:00:00-04:00,2026-07-07 16:30:00-04:00,29387.75,29395.0,29387.75,29395.0,7.25,21.5,20.75,49.5,0.3493975903614458,0.14646464646464646,123.875,2026-07-07 16:00:00-04:00,0.16750756811301715,0.39959636730575177,0.05852674066599395,25.0,17.5,23.75,2026-07-07 18:30:00-04:00,,2026-07-07 19:00:00-04:00,,wick_traversal_beyond_far,2026-07-07 19:00:00-04:00,False,False,6,True,17816
NQ,30m,bear,phase1-v1.0.0,2026-07-07 16:30:00-04:00,2026-07-07 17:00:00-04:00,29419.5,29424.75,29424.75,29419.5,5.25,3.5,3.5,12.25,1.5,0.42857142857142855,122.0,2026-07-07 16:30:00-04:00,0.028688524590163935,0.10040983606557377,0.0430327868852459,20.0,25.0,20.0,2026-07-07 20:30:00-04:00,2026-07-07 20:30:00-04:00,2026-07-07 20:30:00-04:00,,body_overlap,2026-07-07 20:30:00-04:00,False,False,6,True,17817
