week,variant_id,trigger_ts,structure_id,activation_ts,deactivation_ts,deactivation_reason,exclusion_reason
historical,EP-21904-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-24 09:56:00-04:00,IFVG2-001131,2026-06-24 09:50:00-04:00,2026-06-24 09:57:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-21904-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-24 09:56:00-04:00,IFVG2-001100,2026-06-24 00:36:00-04:00,2026-06-24 08:36:00-04:00,EXPIRED_UNTOUCHED_8H,inactive_or_traversed
historical,EP-21904-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-24 09:56:00-04:00,IFVG2-001098,2026-06-24 00:03:00-04:00,2026-06-24 00:36:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-21904-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-24 09:56:00-04:00,IFVG2-001131,2026-06-24 09:50:00-04:00,2026-06-24 09:57:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-21904-ENTRY_ON_NEW_FVG,2026-06-24 09:57:00-04:00,IFVG2-001131,2026-06-24 09:50:00-04:00,2026-06-24 09:57:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-21905-ENTRY_ON_TAP,2026-06-24 09:57:00-04:00,IFVG2-001131,2026-06-24 09:50:00-04:00,2026-06-24 09:57:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-21906-ENTRY_ON_TAP,2026-06-24 09:56:00-04:00,IFVG2-001100,2026-06-24 00:36:00-04:00,2026-06-24 08:36:00-04:00,EXPIRED_UNTOUCHED_8H,inactive_or_traversed
historical,EP-21906-ENTRY_ON_TAP,2026-06-24 09:56:00-04:00,IFVG2-001098,2026-06-24 00:03:00-04:00,2026-06-24 00:36:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-21906-ENTRY_ON_TAP,2026-06-24 09:56:00-04:00,IFVG2-001131,2026-06-24 09:50:00-04:00,2026-06-24 09:57:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-21906-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-24 09:57:00-04:00,IFVG2-001131,2026-06-24 09:50:00-04:00,2026-06-24 09:57:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-21906-ENTRY_ON_NEW_FVG,2026-06-24 09:57:00-04:00,IFVG2-001131,2026-06-24 09:50:00-04:00,2026-06-24 09:57:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-21911-ENTRY_ON_TAP,2026-06-24 09:58:00-04:00,IFVG2-003667,2026-06-24 09:55:00-04:00,2026-06-24 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-22138-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-24 13:21:00-04:00,IFVG2-004200,2026-06-08 03:59:00-04:00,2026-06-09 11:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-22138-ENTRY_ON_NEW_FVG,2026-06-24 13:21:00-04:00,IFVG2-004200,2026-06-08 03:59:00-04:00,2026-06-09 11:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-22146-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-24 13:21:00-04:00,IFVG2-004200,2026-06-08 03:59:00-04:00,2026-06-09 11:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-22146-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-24 13:21:00-04:00,IFVG2-004200,2026-06-08 03:59:00-04:00,2026-06-09 11:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-22148-ENTRY_ON_TAP,2026-06-24 13:21:00-04:00,IFVG2-004200,2026-06-08 03:59:00-04:00,2026-06-09 11:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-22148-ENTRY_ON_NEW_FVG,2026-06-24 13:29:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-22149-ENTRY_ON_TAP,2026-06-24 13:23:00-04:00,IFVG2-004200,2026-06-08 03:59:00-04:00,2026-06-09 11:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-22149-ENTRY_ON_NEW_FVG,2026-06-24 13:29:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-22150-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-24 13:29:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-22150-ENTRY_ON_NEW_FVG,2026-06-24 13:29:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-22153-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-24 13:29:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-22153-ENTRY_ON_NEW_FVG,2026-06-24 13:29:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-22189-ENTRY_ON_NEW_FVG,2026-06-24 13:59:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-22234-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-24 14:50:00-04:00,IFVG2-004199,2026-06-08 01:59:00-04:00,2026-06-08 03:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-22246-ENTRY_ON_STRONG_REJECTION,2026-06-24 15:00:00-04:00,IFVG2-003671,2026-06-24 14:35:00-04:00,2026-06-24 16:05:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-22246-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-24 14:50:00-04:00,IFVG2-004199,2026-06-08 01:59:00-04:00,2026-06-08 03:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-22246-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-24 14:50:00-04:00,IFVG2-003671,2026-06-24 14:35:00-04:00,2026-06-24 16:05:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-22256-ENTRY_ON_NEW_FVG,2026-06-24 14:48:00-04:00,IFVG2-001147,2026-06-24 14:40:00-04:00,2026-06-24 15:53:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-22258-ENTRY_ON_NEW_FVG,2026-06-24 14:48:00-04:00,IFVG2-002932,2026-06-24 14:42:00-04:00,2026-06-24 14:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-22260-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-24 14:48:00-04:00,IFVG2-002932,2026-06-24 14:42:00-04:00,2026-06-24 14:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-22260-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-24 14:48:00-04:00,IFVG2-002932,2026-06-24 14:42:00-04:00,2026-06-24 14:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-22260-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-24 14:48:00-04:00,IFVG2-002932,2026-06-24 14:42:00-04:00,2026-06-24 14:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-22260-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-24 14:51:00-04:00,IFVG2-004199,2026-06-08 01:59:00-04:00,2026-06-08 03:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-22260-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-24 14:51:00-04:00,IFVG2-002932,2026-06-24 14:42:00-04:00,2026-06-24 14:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-22274-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-24 14:58:00-04:00,IFVG2-004206,2026-06-09 16:00:00-04:00,2026-06-10 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-22274-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-24 14:58:00-04:00,IFVG2-004206,2026-06-09 16:00:00-04:00,2026-06-10 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-22274-ENTRY_ON_STRONG_REJECTION,2026-06-24 14:58:00-04:00,IFVG2-004206,2026-06-09 16:00:00-04:00,2026-06-10 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-22276-ENTRY_ON_TAP,2026-06-24 14:58:00-04:00,IFVG2-004206,2026-06-09 16:00:00-04:00,2026-06-10 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-22828-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-24 23:29:00-04:00,IFVG2-003677,2026-06-24 20:35:00-04:00,2026-06-25 01:25:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-23051-ENTRY_ON_TAP,2026-06-25 03:24:00-04:00,IFVG2-004223,2026-06-23 02:00:00-04:00,2026-06-25 09:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,behind_entry
historical,EP-23082-ENTRY_ON_TAP,2026-06-25 04:00:00-04:00,IFVG2-001177,2026-06-25 03:27:00-04:00,2026-06-25 03:28:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-23086-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-25 04:00:00-04:00,IFVG2-001177,2026-06-25 03:27:00-04:00,2026-06-25 03:28:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-23086-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-25 04:00:00-04:00,IFVG2-001177,2026-06-25 03:27:00-04:00,2026-06-25 03:28:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-23088-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-25 04:00:00-04:00,IFVG2-001177,2026-06-25 03:27:00-04:00,2026-06-25 03:28:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-23088-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-25 04:00:00-04:00,IFVG2-001177,2026-06-25 03:27:00-04:00,2026-06-25 03:28:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-23088-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-25 04:00:00-04:00,IFVG2-001177,2026-06-25 03:27:00-04:00,2026-06-25 03:28:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-23095-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-25 04:00:00-04:00,IFVG2-001177,2026-06-25 03:27:00-04:00,2026-06-25 03:28:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-23095-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-25 04:00:00-04:00,IFVG2-001177,2026-06-25 03:27:00-04:00,2026-06-25 03:28:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-23096-ENTRY_ON_STRONG_REJECTION,2026-06-25 04:01:00-04:00,IFVG2-001177,2026-06-25 03:27:00-04:00,2026-06-25 03:28:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-23097-ENTRY_ON_TAP,2026-06-25 04:00:00-04:00,IFVG2-001177,2026-06-25 03:27:00-04:00,2026-06-25 03:28:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-23102-ENTRY_ON_TAP,2026-06-25 04:01:00-04:00,IFVG2-001177,2026-06-25 03:27:00-04:00,2026-06-25 03:28:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-23103-ENTRY_ON_TAP,2026-06-25 04:01:00-04:00,IFVG2-001177,2026-06-25 03:27:00-04:00,2026-06-25 03:28:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-23443-ENTRY_ON_IFVG_RETEST,2026-06-25 08:36:00-04:00,IFVG2-001196,2026-06-25 08:34:00-04:00,2026-06-25 08:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-23443-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-25 08:37:00-04:00,IFVG2-001196,2026-06-25 08:34:00-04:00,2026-06-25 08:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-23443-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-25 08:37:00-04:00,IFVG2-001196,2026-06-25 08:34:00-04:00,2026-06-25 08:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-23474-ENTRY_ON_TAP,2026-06-25 10:00:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
historical,EP-23479-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-25 09:10:00-04:00,IFVG2-002947,2026-06-25 08:33:00-04:00,2026-06-25 09:12:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,behind_entry
historical,EP-23479-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-25 09:10:00-04:00,IFVG2-002947,2026-06-25 08:33:00-04:00,2026-06-25 09:12:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,behind_entry
historical,EP-23479-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-25 09:10:00-04:00,IFVG2-002947,2026-06-25 08:33:00-04:00,2026-06-25 09:12:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,behind_entry
historical,EP-23480-ENTRY_ON_TAP,2026-06-25 09:10:00-04:00,IFVG2-002947,2026-06-25 08:33:00-04:00,2026-06-25 09:12:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,behind_entry
historical,EP-23514-ENTRY_ON_TAP,2026-06-25 10:00:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
historical,EP-23527-ENTRY_ON_TAP,2026-06-25 09:38:00-04:00,IFVG2-001174,2026-06-25 00:44:00-04:00,2026-06-25 08:44:00-04:00,EXPIRED_ACTIVE_8H,same_direction
historical,EP-23533-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-25 09:42:00-04:00,IFVG2-004202,2026-06-08 11:00:00-04:00,2026-06-08 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-23533-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-25 09:42:00-04:00,IFVG2-004202,2026-06-08 11:00:00-04:00,2026-06-08 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-23533-ENTRY_ON_NEW_FVG,2026-06-25 09:42:00-04:00,IFVG2-004202,2026-06-08 11:00:00-04:00,2026-06-08 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-23544-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-25 09:49:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-23545-ENTRY_ON_IFVG_RETEST,2026-06-25 09:46:00-04:00,IFVG2-004227,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-23551-ENTRY_ON_TAP,2026-06-25 10:00:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
historical,EP-23552-ENTRY_ON_IFVG_RETEST,2026-06-25 09:47:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-23554-ENTRY_ON_TAP,2026-06-25 09:49:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-23554-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-25 09:52:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-23554-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-25 09:52:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-23554-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-25 09:52:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-23555-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-25 09:52:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-23555-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-25 09:52:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-23560-ENTRY_ON_TAP,2026-06-25 09:52:00-04:00,IFVG2-004204,2026-06-09 11:00:00-04:00,2026-06-11 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-23580-ENTRY_ON_TAP,2026-06-25 10:00:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
historical,EP-23589-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-25 10:07:00-04:00,IFVG2-004204,2026-06-09 11:00:00-04:00,2026-06-11 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-23591-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-25 10:07:00-04:00,IFVG2-004204,2026-06-09 11:00:00-04:00,2026-06-11 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-23591-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-25 10:07:00-04:00,IFVG2-004204,2026-06-09 11:00:00-04:00,2026-06-11 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-24312-ENTRY_ON_NEW_FVG,2026-06-25 21:06:00-04:00,IFVG2-002948,2026-06-25 10:15:00-04:00,2026-06-25 10:18:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
historical,EP-24314-ENTRY_ON_NEW_FVG,2026-06-25 21:06:00-04:00,IFVG2-002948,2026-06-25 10:15:00-04:00,2026-06-25 10:18:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
historical,EP-24316-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-25 21:06:00-04:00,IFVG2-002948,2026-06-25 10:15:00-04:00,2026-06-25 10:18:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
historical,EP-24316-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-25 21:06:00-04:00,IFVG2-002948,2026-06-25 10:15:00-04:00,2026-06-25 10:18:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
historical,EP-24316-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-25 21:06:00-04:00,IFVG2-002948,2026-06-25 10:15:00-04:00,2026-06-25 10:18:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
historical,EP-24319-ENTRY_ON_NEW_FVG,2026-06-25 21:06:00-04:00,IFVG2-002948,2026-06-25 10:15:00-04:00,2026-06-25 10:18:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
historical,EP-24371-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-25 21:55:00-04:00,IFVG2-001249,2026-06-25 21:51:00-04:00,2026-06-26 02:55:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-24383-ENTRY_ON_NEW_FVG,2026-06-25 22:25:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-24403-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-25 22:25:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-24403-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-25 22:25:00-04:00,IFVG2-004198,2026-06-07 21:00:00-04:00,2026-06-07 21:58:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-25238-ENTRY_ON_NEW_IFVG,2026-06-26 09:34:00-04:00,IFVG2-001287,2026-06-26 08:39:00-04:00,2026-06-26 09:29:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-25243-ENTRY_ON_TAP,2026-06-26 09:33:00-04:00,IFVG2-001252,2026-06-25 23:54:00-04:00,2026-06-26 00:25:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-25844-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-28 19:10:00-04:00,IFVG2-001304,2026-06-26 13:08:00-04:00,2026-06-26 13:15:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-26467-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-29 03:40:00-04:00,IFVG2-001349,2026-06-29 03:34:00-04:00,2026-06-29 03:36:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-26467-ENTRY_ON_NEW_IFVG,2026-06-29 03:40:00-04:00,IFVG2-001349,2026-06-29 03:34:00-04:00,2026-06-29 03:36:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-26693-ENTRY_ON_TAP,2026-06-29 06:32:00-04:00,IFVG2-001353,2026-06-29 04:26:00-04:00,2026-06-29 04:31:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-26892-ENTRY_ON_IFVG_RETEST,2026-06-29 09:31:00-04:00,IFVG2-001345,2026-06-29 01:39:00-04:00,2026-06-29 09:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-26902-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-29 09:45:00-04:00,IFVG2-003721,2026-06-29 09:35:00-04:00,2026-06-29 09:40:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-26902-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-29 09:45:00-04:00,IFVG2-003721,2026-06-29 09:35:00-04:00,2026-06-29 09:40:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-26902-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-29 09:45:00-04:00,IFVG2-003721,2026-06-29 09:35:00-04:00,2026-06-29 09:40:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-26908-ENTRY_ON_STRONG_REJECTION,2026-06-29 09:48:00-04:00,IFVG2-002994,2026-06-29 09:33:00-04:00,2026-06-29 09:39:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-26908-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-29 09:45:00-04:00,IFVG2-002994,2026-06-29 09:33:00-04:00,2026-06-29 09:39:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-26909-ENTRY_ON_STRONG_REJECTION,2026-06-29 09:48:00-04:00,IFVG2-002995,2026-06-29 09:33:00-04:00,2026-06-29 09:39:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-26909-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-29 09:45:00-04:00,IFVG2-002995,2026-06-29 09:33:00-04:00,2026-06-29 09:39:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-26917-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-29 09:45:00-04:00,IFVG2-001372,2026-06-29 09:40:00-04:00,2026-06-29 09:55:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-26919-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-29 09:57:00-04:00,IFVG2-001347,2026-06-29 02:02:00-04:00,2026-06-29 02:23:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-26922-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-29 09:57:00-04:00,IFVG2-001347,2026-06-29 02:02:00-04:00,2026-06-29 02:23:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-26933-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-29 09:57:00-04:00,IFVG2-001347,2026-06-29 02:02:00-04:00,2026-06-29 02:23:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-26933-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-29 09:57:00-04:00,IFVG2-001347,2026-06-29 02:02:00-04:00,2026-06-29 02:23:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-26937-ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-29 09:57:00-04:00,IFVG2-001347,2026-06-29 02:02:00-04:00,2026-06-29 02:23:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-26938-ENTRY_ON_TAP,2026-06-29 09:57:00-04:00,IFVG2-001347,2026-06-29 02:02:00-04:00,2026-06-29 02:23:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-26942-ENTRY_ON_STRONG_REJECTION,2026-06-29 10:08:00-04:00,IFVG2-004200,2026-06-08 03:59:00-04:00,2026-06-09 11:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-26955-ENTRY_ON_TAP,2026-06-29 10:08:00-04:00,IFVG2-004200,2026-06-08 03:59:00-04:00,2026-06-09 11:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-26967-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-29 10:14:00-04:00,IFVG2-004199,2026-06-08 01:59:00-04:00,2026-06-08 03:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-26967-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-29 10:14:00-04:00,IFVG2-004199,2026-06-08 01:59:00-04:00,2026-06-08 03:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
