variant_id,episode_id,symbol,entry_variant,reaction_state,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,executable,interaction_ts,trigger_ts,entry_ts,entry_price,atr_1m_24,atr_5m_24,raw_stop_price,raw_stop_distance,effective_stop_price,effective_stop_distance,stop_widened_by_atr_floor,target_surface,target_family,target_id,target_tf,target_distance,target_distance_atr5_multiple,natural_rr,rejection_reason
EP-48488-ENTRY_ON_TAP,EP-48488,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_AM,3,3,False,True,,2026-07-16 09:42:00-04:00,2026-07-16 09:42:00-04:00,29351.0,28.2187,39.1318,29471.0,120.0,29471.0,120.0,False,29096.25,rb,RB2-030389,60,254.75,6.51,2.1229,
EP-48490-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-48490,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,NY_AM,1,1,False,True,2026-07-16 09:40:00-04:00,2026-07-16 09:42:00-04:00,2026-07-16 09:42:00-04:00,29351.0,28.2187,39.1318,29420.75,69.75,29420.75,69.75,False,29096.25,rb,RB2-030389,60,254.75,6.51,3.6523,
EP-48466-ENTRY_ON_NEW_FVG,EP-48466,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_AM,3,3,False,True,,2026-07-16 09:45:00-04:00,2026-07-16 09:45:00-04:00,29316.5,29.9518,42.7513,29488.5,172.0,29488.5,172.0,False,29096.25,rb,RB2-030389,60,220.25,5.1519,1.2805,
EP-48468-ENTRY_ON_TAP,EP-48468,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_AM,15,15,False,True,,2026-07-16 09:45:00-04:00,2026-07-16 09:45:00-04:00,29316.5,29.9518,42.7513,29488.5,172.0,29488.5,172.0,False,29096.25,rb,RB2-030389,60,220.25,5.1519,1.2805,
EP-48483-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48483,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,C,NY_AM,3,3,False,True,,2026-07-16 09:45:00-04:00,2026-07-16 09:45:00-04:00,29316.5,29.9518,42.7513,29431.75,115.25,29431.75,115.25,False,29096.25,rb,RB2-030389,60,220.25,5.1519,1.9111,
EP-48483-ENTRY_ON_NEW_FVG,EP-48483,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,C,NY_AM,3,3,False,True,,2026-07-16 09:45:00-04:00,2026-07-16 09:45:00-04:00,29316.5,29.9518,42.7513,29431.75,115.25,29431.75,115.25,False,29096.25,rb,RB2-030389,60,220.25,5.1519,1.9111,
EP-48488-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48488,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_AM,3,3,False,True,,2026-07-16 09:45:00-04:00,2026-07-16 09:45:00-04:00,29316.5,29.9518,42.7513,29471.0,154.5,29471.0,154.5,False,29096.25,rb,RB2-030389,60,220.25,5.1519,1.4256,
EP-48488-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-48488,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,NY_AM,3,3,False,True,,2026-07-16 09:45:00-04:00,2026-07-16 09:45:00-04:00,29316.5,29.9518,42.7513,29471.0,154.5,29471.0,154.5,False,29096.25,rb,RB2-030389,60,220.25,5.1519,1.4256,
EP-48488-ENTRY_ON_NEW_FVG,EP-48488,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_AM,3,3,False,True,,2026-07-16 09:45:00-04:00,2026-07-16 09:45:00-04:00,29316.5,29.9518,42.7513,29471.0,154.5,29471.0,154.5,False,29096.25,rb,RB2-030389,60,220.25,5.1519,1.4256,
EP-48498-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48498,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_AM,1,1,False,True,2026-07-16 09:46:00-04:00,2026-07-16 09:48:00-04:00,2026-07-16 09:48:00-04:00,29304.0,30.1348,42.7513,29342.75,38.75,29342.75,38.75,False,29096.25,rb,RB2-030389,60,207.75,4.8595,5.3613,
EP-48498-ENTRY_ON_NEW_FVG,EP-48498,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_AM,1,1,False,True,2026-07-16 09:46:00-04:00,2026-07-16 09:50:00-04:00,2026-07-16 09:50:00-04:00,29272.0,30.7896,44.2409,29342.75,70.75,29342.75,70.75,False,29096.25,rb,RB2-030389,60,175.75,3.9726,2.4841,
EP-48499-ENTRY_ON_NEW_FVG,EP-48499,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_AM,3,1,True,True,2026-07-16 09:48:00-04:00,2026-07-16 09:50:00-04:00,2026-07-16 09:50:00-04:00,29272.0,30.7896,44.2409,29342.75,70.75,29342.75,70.75,False,29096.25,rb,RB2-030389,60,175.75,3.9726,2.4841,
EP-48498-ENTRY_ON_STRONG_REJECTION,EP-48498,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_AM,1,1,False,True,2026-07-16 09:46:00-04:00,2026-07-16 09:55:00-04:00,2026-07-16 09:55:00-04:00,29290.75,34.5027,46.085,29342.75,52.0,29342.75,52.0,False,29096.25,rb,RB2-030389,60,194.5,4.2205,3.7404,
EP-48499-ENTRY_ON_STRONG_REJECTION,EP-48499,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_AM,3,1,True,True,2026-07-16 09:48:00-04:00,2026-07-16 09:55:00-04:00,2026-07-16 09:55:00-04:00,29290.75,34.5027,46.085,29342.75,52.0,29342.75,52.0,False,29096.25,rb,RB2-030389,60,194.5,4.2205,3.7404,
EP-48503-ENTRY_ON_STRONG_REJECTION,EP-48503,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_AM,5,1,True,True,2026-07-16 09:50:00-04:00,2026-07-16 09:55:00-04:00,2026-07-16 09:55:00-04:00,29290.75,34.5027,46.085,29342.75,52.0,29342.75,52.0,False,29096.25,rb,RB2-030389,60,194.5,4.2205,3.7404,
EP-48505-ENTRY_ON_TAP,EP-48505,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,F,NY_AM,5,5,False,True,,2026-07-16 09:55:00-04:00,2026-07-16 09:55:00-04:00,29290.75,34.5027,46.085,29378.5,87.75,29378.5,87.75,False,29096.25,rb,RB2-030389,60,194.5,4.2205,2.2165,
EP-48510-ENTRY_ON_STRONG_REJECTION,EP-48510,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,F,NY_AM,5,1,True,True,2026-07-16 09:52:00-04:00,2026-07-16 09:55:00-04:00,2026-07-16 09:55:00-04:00,29290.75,34.5027,46.085,29378.5,87.75,29378.5,87.75,False,29096.25,rb,RB2-030389,60,194.5,4.2205,2.2165,
EP-48510-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48510,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,F,NY_AM,5,1,True,True,2026-07-16 09:52:00-04:00,2026-07-16 09:55:00-04:00,2026-07-16 09:55:00-04:00,29290.75,34.5027,46.085,29378.5,87.75,29378.5,87.75,False,29096.25,rb,RB2-030389,60,194.5,4.2205,2.2165,
EP-48651-ENTRY_ON_NEW_FVG,EP-48651,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_LUNCH,3,3,False,True,,2026-07-16 12:18:00-04:00,2026-07-16 12:18:00-04:00,29287.5,22.8434,55.5996,29435.0,147.5,29435.0,147.5,False,29096.25,rb,RB2-030389,60,191.25,3.4398,1.2966,
EP-48662-ENTRY_ON_NEW_FVG,EP-48662,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_LUNCH,3,3,False,True,,2026-07-16 12:18:00-04:00,2026-07-16 12:18:00-04:00,29287.5,22.8434,55.5996,29412.5,125.0,29412.5,125.0,False,29096.25,rb,RB2-030389,60,191.25,3.4398,1.53,
EP-48667-ENTRY_ON_NEW_FVG,EP-48667,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_LUNCH,3,3,False,True,,2026-07-16 12:18:00-04:00,2026-07-16 12:18:00-04:00,29287.5,22.8434,55.5996,29374.0,86.5,29374.0,86.5,False,29096.25,rb,RB2-030389,60,191.25,3.4398,2.211,
EP-48673-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48673,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,B,NY_LUNCH,1,1,False,True,2026-07-16 12:13:00-04:00,2026-07-16 12:18:00-04:00,2026-07-16 12:18:00-04:00,29287.5,22.8434,55.5996,29317.0,29.5,29317.0,29.5,False,29096.25,rb,RB2-030389,60,191.25,3.4398,6.4831,
EP-48651-ENTRY_ON_STRONG_REJECTION,EP-48651,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_LUNCH,3,3,False,True,,2026-07-16 12:21:00-04:00,2026-07-16 12:21:00-04:00,29273.25,23.4368,54.7308,29435.0,161.75,29435.0,161.75,False,29096.25,rb,RB2-030389,60,177.0,3.234,1.0943,
EP-48662-ENTRY_ON_STRONG_REJECTION,EP-48662,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_LUNCH,3,3,False,True,,2026-07-16 12:21:00-04:00,2026-07-16 12:21:00-04:00,29273.25,23.4368,54.7308,29412.5,139.25,29412.5,139.25,False,29096.25,rb,RB2-030389,60,177.0,3.234,1.2711,
EP-48667-ENTRY_ON_STRONG_REJECTION,EP-48667,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_LUNCH,3,3,False,True,,2026-07-16 12:21:00-04:00,2026-07-16 12:21:00-04:00,29273.25,23.4368,54.7308,29374.0,100.75,29374.0,100.75,False,29096.25,rb,RB2-030389,60,177.0,3.234,1.7568,
EP-48675-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48675,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,F,NY_LUNCH,3,1,True,True,2026-07-16 12:18:00-04:00,2026-07-16 12:21:00-04:00,2026-07-16 12:21:00-04:00,29273.25,23.4368,54.7308,29307.25,34.0,29307.25,34.0,False,29096.25,rb,RB2-030389,60,177.0,3.234,5.2059,
EP-48676-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48676,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_LUNCH,1,1,False,True,2026-07-16 12:18:00-04:00,2026-07-16 12:21:00-04:00,2026-07-16 12:21:00-04:00,29273.25,23.4368,54.7308,29314.0,40.75,29314.0,40.75,False,29096.25,rb,RB2-030389,60,177.0,3.234,4.3436,
EP-48677-ENTRY_ON_TAP,EP-48677,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,F,NY_LUNCH,3,3,False,True,,2026-07-16 12:21:00-04:00,2026-07-16 12:21:00-04:00,29273.25,23.4368,54.7308,29307.25,34.0,29307.25,34.0,False,29096.25,rb,RB2-030389,60,177.0,3.234,5.2059,
EP-48678-ENTRY_ON_TAP,EP-48678,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_LUNCH,5,1,True,True,2026-07-16 12:20:00-04:00,2026-07-16 12:21:00-04:00,2026-07-16 12:21:00-04:00,29273.25,23.4368,54.7308,29313.75,40.5,29313.75,40.5,False,29096.25,rb,RB2-030389,60,177.0,3.234,4.3704,
EP-48678-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48678,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_LUNCH,5,1,True,True,2026-07-16 12:20:00-04:00,2026-07-16 12:23:00-04:00,2026-07-16 12:23:00-04:00,29272.0,23.4784,54.7308,29313.75,41.75,29313.75,41.75,False,29096.25,rb,RB2-030389,60,175.75,3.2112,4.2096,
EP-48680-ENTRY_ON_TAP,EP-48680,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_LUNCH,1,1,False,True,2026-07-16 12:22:00-04:00,2026-07-16 12:23:00-04:00,2026-07-16 12:23:00-04:00,29272.0,23.4784,54.7308,29292.75,20.75,29295.4784,23.4784,True,29096.25,rb,RB2-030389,60,175.75,3.2112,7.4856,
EP-48679-ENTRY_ON_TAP,EP-48679,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_LUNCH,5,5,False,True,,2026-07-16 12:25:00-04:00,2026-07-16 12:25:00-04:00,29279.75,23.1759,54.065,29313.75,34.0,29313.75,34.0,False,29096.25,rb,RB2-030389,60,183.5,3.3941,5.3971,
EP-48681-ENTRY_ON_TAP,EP-48681,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_LUNCH,3,1,True,True,2026-07-16 12:24:00-04:00,2026-07-16 12:25:00-04:00,2026-07-16 12:25:00-04:00,29279.75,23.1759,54.065,29292.75,13.0,29302.9259,23.1759,True,29096.25,rb,RB2-030389,60,183.5,3.3941,7.9177,
EP-48678-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48678,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_LUNCH,5,1,True,True,2026-07-16 12:20:00-04:00,2026-07-16 12:27:00-04:00,2026-07-16 12:27:00-04:00,29286.75,22.7635,54.065,29313.75,27.0,29313.75,27.0,False,29096.25,rb,RB2-030389,60,190.5,3.5235,7.0556,
EP-48682-ENTRY_ON_TAP,EP-48682,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_LUNCH,3,3,False,True,,2026-07-16 12:27:00-04:00,2026-07-16 12:27:00-04:00,29286.75,22.7635,54.065,29292.75,6.0,29309.5135,22.7635,True,29096.25,rb,RB2-030389,60,190.5,3.5235,8.3687,
EP-48691-ENTRY_ON_STRONG_REJECTION,EP-48691,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,C,NY_LUNCH,1,1,False,True,2026-07-16 12:37:00-04:00,2026-07-16 12:46:00-04:00,2026-07-16 12:46:00-04:00,29285.75,21.2518,51.9193,29317.75,32.0,29317.75,32.0,False,29096.25,rb,RB2-030389,60,189.5,3.6499,5.9219,
EP-48692-ENTRY_ON_STRONG_REJECTION,EP-48692,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_LUNCH,1,1,False,True,2026-07-16 12:38:00-04:00,2026-07-16 12:46:00-04:00,2026-07-16 12:46:00-04:00,29285.75,21.2518,51.9193,29321.5,35.75,29321.5,35.75,False,29096.25,rb,RB2-030389,60,189.5,3.6499,5.3007,
EP-48694-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48694,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_LUNCH,3,1,True,True,2026-07-16 12:39:00-04:00,2026-07-16 12:46:00-04:00,2026-07-16 12:46:00-04:00,29285.75,21.2518,51.9193,29321.5,35.75,29321.5,35.75,False,29096.25,rb,RB2-030389,60,189.5,3.6499,5.3007,
EP-48694-ENTRY_ON_STRONG_REJECTION,EP-48694,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_LUNCH,3,1,True,True,2026-07-16 12:39:00-04:00,2026-07-16 12:46:00-04:00,2026-07-16 12:46:00-04:00,29285.75,21.2518,51.9193,29321.5,35.75,29321.5,35.75,False,29096.25,rb,RB2-030389,60,189.5,3.6499,5.3007,
EP-48697-ENTRY_ON_STRONG_REJECTION,EP-48697,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_LUNCH,5,1,True,True,2026-07-16 12:41:00-04:00,2026-07-16 12:46:00-04:00,2026-07-16 12:46:00-04:00,29285.75,21.2518,51.9193,29321.5,35.75,29321.5,35.75,False,29096.25,rb,RB2-030389,60,189.5,3.6499,5.3007,
EP-48698-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48698,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_LUNCH,1,1,False,True,2026-07-16 12:44:00-04:00,2026-07-16 12:46:00-04:00,2026-07-16 12:46:00-04:00,29285.75,21.2518,51.9193,29300.0,14.25,29307.0018,21.2518,True,29096.25,rb,RB2-030389,60,189.5,3.6499,8.9169,
EP-48698-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48698,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_LUNCH,1,1,False,True,2026-07-16 12:44:00-04:00,2026-07-16 12:46:00-04:00,2026-07-16 12:46:00-04:00,29285.75,21.2518,51.9193,29300.0,14.25,29307.0018,21.2518,True,29096.25,rb,RB2-030389,60,189.5,3.6499,8.9169,
EP-48698-ENTRY_ON_STRONG_REJECTION,EP-48698,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_LUNCH,1,1,False,True,2026-07-16 12:44:00-04:00,2026-07-16 12:46:00-04:00,2026-07-16 12:46:00-04:00,29285.75,21.2518,51.9193,29300.0,14.25,29307.0018,21.2518,True,29096.25,rb,RB2-030389,60,189.5,3.6499,8.9169,
EP-48699-ENTRY_ON_TAP,EP-48699,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_LUNCH,15,1,True,True,2026-07-16 12:45:00-04:00,2026-07-16 12:46:00-04:00,2026-07-16 12:46:00-04:00,29285.75,21.2518,51.9193,29339.5,53.75,29339.5,53.75,False,29096.25,rb,RB2-030389,60,189.5,3.6499,3.5256,
EP-48692-ENTRY_ON_NEW_FVG,EP-48692,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_LUNCH,1,1,False,True,2026-07-16 12:38:00-04:00,2026-07-16 12:47:00-04:00,2026-07-16 12:47:00-04:00,29285.25,21.1059,51.9193,29321.5,36.25,29321.5,36.25,False,29096.25,rb,RB2-030389,60,189.0,3.6403,5.2138,
EP-48694-ENTRY_ON_NEW_FVG,EP-48694,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_LUNCH,3,1,True,True,2026-07-16 12:39:00-04:00,2026-07-16 12:47:00-04:00,2026-07-16 12:47:00-04:00,29285.25,21.1059,51.9193,29321.5,36.25,29321.5,36.25,False,29096.25,rb,RB2-030389,60,189.0,3.6403,5.2138,
EP-48697-ENTRY_ON_NEW_FVG,EP-48697,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_LUNCH,5,1,True,True,2026-07-16 12:41:00-04:00,2026-07-16 12:47:00-04:00,2026-07-16 12:47:00-04:00,29285.25,21.1059,51.9193,29321.5,36.25,29321.5,36.25,False,29096.25,rb,RB2-030389,60,189.0,3.6403,5.2138,
EP-48698-ENTRY_ON_NEW_FVG,EP-48698,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_LUNCH,1,1,False,True,2026-07-16 12:44:00-04:00,2026-07-16 12:47:00-04:00,2026-07-16 12:47:00-04:00,29285.25,21.1059,51.9193,29300.0,14.75,29306.3559,21.1059,True,29096.25,rb,RB2-030389,60,189.0,3.6403,8.9548,
EP-48699-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48699,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_LUNCH,15,1,True,True,2026-07-16 12:45:00-04:00,2026-07-16 12:47:00-04:00,2026-07-16 12:47:00-04:00,29285.25,21.1059,51.9193,29339.5,54.25,29339.5,54.25,False,29096.25,rb,RB2-030389,60,189.0,3.6403,3.4839,
EP-48699-ENTRY_ON_NEW_FVG,EP-48699,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_LUNCH,15,1,True,True,2026-07-16 12:45:00-04:00,2026-07-16 12:47:00-04:00,2026-07-16 12:47:00-04:00,29285.25,21.1059,51.9193,29339.5,54.25,29339.5,54.25,False,29096.25,rb,RB2-030389,60,189.0,3.6403,3.4839,
EP-48685-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48685,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_LUNCH,3,3,False,True,,2026-07-16 12:48:00-04:00,2026-07-16 12:48:00-04:00,29277.25,20.7994,51.9193,29315.0,37.75,29315.0,37.75,False,29096.25,rb,RB2-030389,60,181.0,3.4862,4.7947,
EP-48695-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48695,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_LUNCH,3,3,False,True,,2026-07-16 12:48:00-04:00,2026-07-16 12:48:00-04:00,29277.25,20.7994,51.9193,29321.5,44.25,29321.5,44.25,False,29096.25,rb,RB2-030389,60,181.0,3.4862,4.0904,
EP-48696-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48696,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_LUNCH,5,5,False,True,,2026-07-16 12:50:00-04:00,2026-07-16 12:50:00-04:00,29284.5,20.2867,51.2664,29321.5,37.0,29321.5,37.0,False,29096.25,rb,RB2-030389,60,188.25,3.672,5.0878,
EP-48703-ENTRY_ON_TAP,EP-48703,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,B,NY_LUNCH,1,1,False,True,2026-07-16 12:49:00-04:00,2026-07-16 12:50:00-04:00,2026-07-16 12:50:00-04:00,29284.5,20.2867,51.2664,29290.75,6.25,29304.7867,20.2867,True,29096.25,rb,RB2-030389,60,188.25,3.672,9.2795,
EP-48702-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48702,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,15,15,False,True,,2026-07-16 13:15:00-04:00,2026-07-16 13:15:00-04:00,29288.5,20.2699,50.6418,29339.5,51.0,29339.5,51.0,False,29096.25,rb,RB2-030389,60,192.25,3.7963,3.7696,
EP-48702-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48702,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PM,15,15,False,True,,2026-07-16 13:15:00-04:00,2026-07-16 13:15:00-04:00,29288.5,20.2699,50.6418,29339.5,51.0,29339.5,51.0,False,29096.25,rb,RB2-030389,60,192.25,3.7963,3.7696,
EP-48702-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-48702,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,NY_PM,15,15,False,True,,2026-07-16 13:15:00-04:00,2026-07-16 13:15:00-04:00,29288.5,20.2699,50.6418,29339.5,51.0,29339.5,51.0,False,29096.25,rb,RB2-030389,60,192.25,3.7963,3.7696,
EP-48717-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48717,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,5,5,False,True,,2026-07-16 13:15:00-04:00,2026-07-16 13:15:00-04:00,29288.5,20.2699,50.6418,29352.5,64.0,29352.5,64.0,False,29096.25,rb,RB2-030389,60,192.25,3.7963,3.0039,
EP-48717-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48717,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PM,5,5,False,True,,2026-07-16 13:15:00-04:00,2026-07-16 13:15:00-04:00,29288.5,20.2699,50.6418,29352.5,64.0,29352.5,64.0,False,29096.25,rb,RB2-030389,60,192.25,3.7963,3.0039,
EP-48724-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48724,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,3,3,False,True,,2026-07-16 13:15:00-04:00,2026-07-16 13:15:00-04:00,29288.5,20.2699,50.6418,29322.5,34.0,29322.5,34.0,False,29096.25,rb,RB2-030389,60,192.25,3.7963,5.6544,
EP-48724-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48724,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PM,3,3,False,True,,2026-07-16 13:15:00-04:00,2026-07-16 13:15:00-04:00,29288.5,20.2699,50.6418,29322.5,34.0,29322.5,34.0,False,29096.25,rb,RB2-030389,60,192.25,3.7963,5.6544,
EP-48724-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48724,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PM,3,3,False,True,,2026-07-16 13:15:00-04:00,2026-07-16 13:15:00-04:00,29288.5,20.2699,50.6418,29322.5,34.0,29322.5,34.0,False,29096.25,rb,RB2-030389,60,192.25,3.7963,5.6544,
EP-48726-ENTRY_ON_NEW_FVG,EP-48726,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_PM,1,1,False,True,2026-07-16 13:09:00-04:00,2026-07-16 13:15:00-04:00,2026-07-16 13:15:00-04:00,29288.5,20.2699,50.6418,29333.25,44.75,29333.25,44.75,False,29096.25,rb,RB2-030389,60,192.25,3.7963,4.2961,
EP-48730-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48730,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,B,NY_PM,1,1,False,True,2026-07-16 13:15:00-04:00,2026-07-16 13:18:00-04:00,2026-07-16 13:18:00-04:00,29281.0,20.5588,50.6418,29302.75,21.75,29302.75,21.75,False,29096.25,rb,RB2-030389,60,184.75,3.6482,8.4943,
EP-48731-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48731,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PM,1,1,False,True,2026-07-16 13:15:00-04:00,2026-07-16 13:18:00-04:00,2026-07-16 13:18:00-04:00,29281.0,20.5588,50.6418,29315.75,34.75,29315.75,34.75,False,29096.25,rb,RB2-030389,60,184.75,3.6482,5.3165,
EP-48734-ENTRY_ON_TAP,EP-48734,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,3,3,False,True,,2026-07-16 13:21:00-04:00,2026-07-16 13:21:00-04:00,29289.25,19.9041,49.9067,29310.5,21.25,29310.5,21.25,False,29096.25,rb,RB2-030389,60,193.0,3.8672,9.0824,
EP-48735-ENTRY_ON_TAP,EP-48735,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,F,NY_PM,5,1,True,True,2026-07-16 13:20:00-04:00,2026-07-16 13:21:00-04:00,2026-07-16 13:21:00-04:00,29289.25,19.9041,49.9067,29310.5,21.25,29310.5,21.25,False,29096.25,rb,RB2-030389,60,193.0,3.8672,9.0824,
