week,variant_id,episode_id,structure_id,family,tf,surface,distance,natural_rr,availability_seq,exclusion_reason,selected_as
historical,EP-03611-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03611,IFVG2-000092,ifvg,1,30201.75,369.25,14.4804,2680,,
historical,EP-03611-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03611,IFVG2-003461,ifvg,5,30387.0,554.5,21.7451,2582,,
historical,EP-03611-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03611,FVG2-007725,fvg,60,30390.5,558.0,21.8824,2657,,
historical,EP-03611-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03611,IFVG2-000101,ifvg,1,29846.5,14.0,0.549,2804,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-03611-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03611,RB2-000625,rb,1,29820.25,12.25,0.4804,3656,inactive_or_traversed,
historical,EP-03611-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03611,FVG2-007726,fvg,60,29787.75,44.75,1.7549,2897,behind_entry,
historical,EP-03611-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03611,RB2-000624,rb,1,29807.0,25.5,1.0,3654,component,
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,IFVG2-000099,ifvg,1,30043.25,189.25,4.0266,2737,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,IFVG2-000096,ifvg,1,30110.0,256.0,5.4468,2705,,
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,IFVG2-002557,ifvg,3,30113.0,259.0,5.5106,2705,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,IFVG2-000089,ifvg,1,30124.0,270.0,5.7447,2669,,
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,IFVG2-003463,ifvg,5,30141.75,287.75,6.1223,2687,,
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,RB2-030153,rb,60,30142.5,288.5,6.1383,2717,,BRANCH_SEMANTIC_TARGET
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,IFVG2-000093,ifvg,1,30144.5,290.5,6.1809,2683,,
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,IFVG2-002556,ifvg,3,30154.25,300.25,6.3883,2684,,
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,IFVG2-000091,ifvg,1,30197.25,343.25,7.3032,2680,,
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,IFVG2-000092,ifvg,1,30201.75,347.75,7.3989,2680,,
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,IFVG2-003461,ifvg,5,30387.0,533.0,11.3404,2582,,
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,FVG2-007725,fvg,60,30390.5,536.5,11.4149,2657,,
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,RB2-000626,rb,1,29852.5,1.5,0.0319,3658,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,IFVG2-000101,ifvg,1,29846.5,7.5,0.1596,2804,same_direction,
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,RB2-017801,rb,3,29848.0,6.0,0.1277,3660,behind_entry,
historical,EP-03611-ENTRY_ON_STRONG_REJECTION,EP-03611,RB2-000624,rb,1,29807.0,47.0,1.0,3654,component,
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,IFVG2-000099,ifvg,1,30043.25,195.25,4.7622,2737,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,IFVG2-000096,ifvg,1,30110.0,262.0,6.3902,2705,,
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,IFVG2-002557,ifvg,3,30113.0,265.0,6.4634,2705,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,IFVG2-000089,ifvg,1,30124.0,276.0,6.7317,2669,,
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,IFVG2-003463,ifvg,5,30141.75,293.75,7.1646,2687,,
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,RB2-030153,rb,60,30142.5,294.5,7.1829,2717,,BRANCH_SEMANTIC_TARGET
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,IFVG2-000093,ifvg,1,30144.5,296.5,7.2317,2683,,
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,IFVG2-002556,ifvg,3,30154.25,306.25,7.4695,2684,,
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,IFVG2-000091,ifvg,1,30197.25,349.25,8.5183,2680,,
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,IFVG2-000092,ifvg,1,30201.75,353.75,8.628,2680,,
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,IFVG2-003461,ifvg,5,30387.0,539.0,13.1463,2582,,
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,FVG2-007725,fvg,60,30390.5,542.5,13.2317,2657,,
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,IFVG2-000101,ifvg,1,29846.5,1.5,0.0366,2804,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,RB2-000625,rb,1,29820.25,27.75,0.6768,3656,inactive_or_traversed,
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,FVG2-007726,fvg,60,29787.75,60.25,1.4695,2897,behind_entry,
historical,EP-03611-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03611,RB2-000624,rb,1,29807.0,41.0,1.0,3654,component,
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,IFVG2-000099,ifvg,1,30043.25,210.75,8.2647,2737,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,IFVG2-000096,ifvg,1,30110.0,277.5,10.8824,2705,,
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,IFVG2-002557,ifvg,3,30113.0,280.5,11.0,2705,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,IFVG2-000089,ifvg,1,30124.0,291.5,11.4314,2669,,
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,IFVG2-003463,ifvg,5,30141.75,309.25,12.1275,2687,,
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,RB2-030153,rb,60,30142.5,310.0,12.1569,2717,,BRANCH_SEMANTIC_TARGET
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,IFVG2-000093,ifvg,1,30144.5,312.0,12.2353,2683,,
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,IFVG2-002556,ifvg,3,30154.25,321.75,12.6176,2684,,
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,IFVG2-000091,ifvg,1,30197.25,364.75,14.3039,2680,,
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,IFVG2-000092,ifvg,1,30201.75,369.25,14.4804,2680,,
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,IFVG2-003461,ifvg,5,30387.0,554.5,21.7451,2582,,
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,FVG2-007725,fvg,60,30390.5,558.0,21.8824,2657,,
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,IFVG2-000101,ifvg,1,29846.5,14.0,0.549,2804,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,RB2-000625,rb,1,29820.25,12.25,0.4804,3656,inactive_or_traversed,
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,FVG2-007726,fvg,60,29787.75,44.75,1.7549,2897,behind_entry,
historical,EP-03611-ENTRY_ON_NEW_FVG,EP-03611,RB2-000624,rb,1,29807.0,25.5,1.0,3654,component,
historical,EP-03612-ENTRY_ON_TAP,EP-03612,IFVG2-000099,ifvg,1,30043.25,195.25,4.7622,2737,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-03612-ENTRY_ON_TAP,EP-03612,IFVG2-000096,ifvg,1,30110.0,262.0,6.3902,2705,,
historical,EP-03612-ENTRY_ON_TAP,EP-03612,IFVG2-002557,ifvg,3,30113.0,265.0,6.4634,2705,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-03612-ENTRY_ON_TAP,EP-03612,IFVG2-000089,ifvg,1,30124.0,276.0,6.7317,2669,,
historical,EP-03612-ENTRY_ON_TAP,EP-03612,IFVG2-003463,ifvg,5,30141.75,293.75,7.1646,2687,,
historical,EP-03612-ENTRY_ON_TAP,EP-03612,RB2-030153,rb,60,30142.5,294.5,7.1829,2717,,BRANCH_SEMANTIC_TARGET
historical,EP-03612-ENTRY_ON_TAP,EP-03612,IFVG2-000093,ifvg,1,30144.5,296.5,7.2317,2683,,
historical,EP-03612-ENTRY_ON_TAP,EP-03612,IFVG2-002556,ifvg,3,30154.25,306.25,7.4695,2684,,
historical,EP-03612-ENTRY_ON_TAP,EP-03612,IFVG2-000091,ifvg,1,30197.25,349.25,8.5183,2680,,
historical,EP-03612-ENTRY_ON_TAP,EP-03612,IFVG2-000092,ifvg,1,30201.75,353.75,8.628,2680,,
historical,EP-03612-ENTRY_ON_TAP,EP-03612,IFVG2-003461,ifvg,5,30387.0,539.0,13.1463,2582,,
historical,EP-03612-ENTRY_ON_TAP,EP-03612,FVG2-007725,fvg,60,30390.5,542.5,13.2317,2657,,
historical,EP-03612-ENTRY_ON_TAP,EP-03612,IFVG2-000101,ifvg,1,29846.5,1.5,0.0366,2804,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-03612-ENTRY_ON_TAP,EP-03612,RB2-000625,rb,1,29820.25,27.75,0.6768,3656,inactive_or_traversed,
historical,EP-03612-ENTRY_ON_TAP,EP-03612,FVG2-007726,fvg,60,29787.75,60.25,1.4695,2897,behind_entry,
historical,EP-03612-ENTRY_ON_TAP,EP-03612,RB2-017800,rb,3,29807.0,41.0,1.0,3654,component,
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,IFVG2-000099,ifvg,1,30043.25,180.75,3.2568,2737,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,IFVG2-000096,ifvg,1,30110.0,247.5,4.4595,2705,,
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,IFVG2-002557,ifvg,3,30113.0,250.5,4.5135,2705,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,IFVG2-000089,ifvg,1,30124.0,261.5,4.7117,2669,,
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,IFVG2-003463,ifvg,5,30141.75,279.25,5.0315,2687,,
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,RB2-030153,rb,60,30142.5,280.0,5.045,2717,,BRANCH_SEMANTIC_TARGET
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,IFVG2-000093,ifvg,1,30144.5,282.0,5.0811,2683,,
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,IFVG2-002556,ifvg,3,30154.25,291.75,5.2568,2684,,
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,IFVG2-000091,ifvg,1,30197.25,334.75,6.0315,2680,,
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,IFVG2-000092,ifvg,1,30201.75,339.25,6.1126,2680,,
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,IFVG2-003461,ifvg,5,30387.0,524.5,9.4505,2582,,
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,FVG2-007725,fvg,60,30390.5,528.0,9.5135,2657,,
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,RB2-000628,rb,1,29858.5,4.0,0.0721,3663,same_direction,
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,RB2-000626,rb,1,29852.5,10.0,0.1802,3658,inactive_or_traversed,
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,FVG2-007726,fvg,60,29787.75,74.75,1.3468,2897,behind_entry,
historical,EP-03612-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03612,RB2-017800,rb,3,29807.0,55.5,1.0,3654,component,
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,IFVG2-000099,ifvg,1,30043.25,180.75,3.2568,2737,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,IFVG2-000096,ifvg,1,30110.0,247.5,4.4595,2705,,
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,IFVG2-002557,ifvg,3,30113.0,250.5,4.5135,2705,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,IFVG2-000089,ifvg,1,30124.0,261.5,4.7117,2669,,
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,IFVG2-003463,ifvg,5,30141.75,279.25,5.0315,2687,,
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,RB2-030153,rb,60,30142.5,280.0,5.045,2717,,BRANCH_SEMANTIC_TARGET
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,IFVG2-000093,ifvg,1,30144.5,282.0,5.0811,2683,,
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,IFVG2-002556,ifvg,3,30154.25,291.75,5.2568,2684,,
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,IFVG2-000091,ifvg,1,30197.25,334.75,6.0315,2680,,
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,IFVG2-000092,ifvg,1,30201.75,339.25,6.1126,2680,,
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,IFVG2-003461,ifvg,5,30387.0,524.5,9.4505,2582,,
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,FVG2-007725,fvg,60,30390.5,528.0,9.5135,2657,,
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,RB2-000628,rb,1,29858.5,4.0,0.0721,3663,same_direction,
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,RB2-000626,rb,1,29852.5,10.0,0.1802,3658,inactive_or_traversed,
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,FVG2-007726,fvg,60,29787.75,74.75,1.3468,2897,behind_entry,
historical,EP-03612-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03612,RB2-017800,rb,3,29807.0,55.5,1.0,3654,component,
historical,EP-03616-ENTRY_ON_TAP,EP-03616,IFVG2-000099,ifvg,1,30043.25,200.5,9.5476,2737,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-03616-ENTRY_ON_TAP,EP-03616,IFVG2-000096,ifvg,1,30110.0,267.25,12.7262,2705,,
historical,EP-03616-ENTRY_ON_TAP,EP-03616,IFVG2-002557,ifvg,3,30113.0,270.25,12.869,2705,,
historical,EP-03616-ENTRY_ON_TAP,EP-03616,IFVG2-000089,ifvg,1,30124.0,281.25,13.3929,2669,,
historical,EP-03616-ENTRY_ON_TAP,EP-03616,IFVG2-003463,ifvg,5,30141.75,299.0,14.2381,2687,,
historical,EP-03616-ENTRY_ON_TAP,EP-03616,RB2-030153,rb,60,30142.5,299.75,14.2738,2717,,
historical,EP-03616-ENTRY_ON_TAP,EP-03616,IFVG2-000093,ifvg,1,30144.5,301.75,14.369,2683,,
historical,EP-03616-ENTRY_ON_TAP,EP-03616,IFVG2-002556,ifvg,3,30154.25,311.5,14.8333,2684,,
historical,EP-03616-ENTRY_ON_TAP,EP-03616,IFVG2-000091,ifvg,1,30197.25,354.5,16.881,2680,,
historical,EP-03616-ENTRY_ON_TAP,EP-03616,IFVG2-000092,ifvg,1,30201.75,359.0,17.0952,2680,,
historical,EP-03616-ENTRY_ON_TAP,EP-03616,IFVG2-003461,ifvg,5,30387.0,544.25,25.9167,2582,,
historical,EP-03616-ENTRY_ON_TAP,EP-03616,FVG2-007725,fvg,60,30390.5,547.75,26.0833,2657,,BRANCH_SEMANTIC_TARGET
historical,EP-03616-ENTRY_ON_TAP,EP-03616,IFVG2-000101,ifvg,1,29846.5,3.75,0.1786,2804,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-03616-ENTRY_ON_TAP,EP-03616,RB2-000626,rb,1,29852.5,9.75,0.4643,3658,inactive_or_traversed,
historical,EP-03616-ENTRY_ON_TAP,EP-03616,FVG2-007726,fvg,60,29787.75,55.0,2.619,2897,behind_entry,
historical,EP-03616-ENTRY_ON_TAP,EP-03616,FVG2-000231,fvg,1,29821.75,21.0,1.0,3658,component,
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,IFVG2-000099,ifvg,1,30043.25,189.25,5.8682,2737,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,IFVG2-000096,ifvg,1,30110.0,256.0,7.938,2705,,
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,IFVG2-002557,ifvg,3,30113.0,259.0,8.031,2705,,
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,IFVG2-000089,ifvg,1,30124.0,270.0,8.3721,2669,,
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,IFVG2-003463,ifvg,5,30141.75,287.75,8.9225,2687,,
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,RB2-030153,rb,60,30142.5,288.5,8.9457,2717,,
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,IFVG2-000093,ifvg,1,30144.5,290.5,9.0078,2683,,
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,IFVG2-002556,ifvg,3,30154.25,300.25,9.3101,2684,,
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,IFVG2-000091,ifvg,1,30197.25,343.25,10.6434,2680,,
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,IFVG2-000092,ifvg,1,30201.75,347.75,10.7829,2680,,
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,IFVG2-003461,ifvg,5,30387.0,533.0,16.5271,2582,,
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,FVG2-007725,fvg,60,30390.5,536.5,16.6357,2657,,BRANCH_SEMANTIC_TARGET
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,RB2-000626,rb,1,29852.5,1.5,0.0465,3658,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,IFVG2-000101,ifvg,1,29846.5,7.5,0.2326,2804,same_direction,
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,RB2-017801,rb,3,29848.0,6.0,0.186,3660,behind_entry,
historical,EP-03616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-03616,FVG2-000231,fvg,1,29821.75,32.25,1.0,3658,component,
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,IFVG2-000099,ifvg,1,30043.25,189.25,5.8682,2737,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,IFVG2-000096,ifvg,1,30110.0,256.0,7.938,2705,,
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,IFVG2-002557,ifvg,3,30113.0,259.0,8.031,2705,,
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,IFVG2-000089,ifvg,1,30124.0,270.0,8.3721,2669,,
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,IFVG2-003463,ifvg,5,30141.75,287.75,8.9225,2687,,
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,RB2-030153,rb,60,30142.5,288.5,8.9457,2717,,
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,IFVG2-000093,ifvg,1,30144.5,290.5,9.0078,2683,,
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,IFVG2-002556,ifvg,3,30154.25,300.25,9.3101,2684,,
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,IFVG2-000091,ifvg,1,30197.25,343.25,10.6434,2680,,
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,IFVG2-000092,ifvg,1,30201.75,347.75,10.7829,2680,,
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,IFVG2-003461,ifvg,5,30387.0,533.0,16.5271,2582,,
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,FVG2-007725,fvg,60,30390.5,536.5,16.6357,2657,,BRANCH_SEMANTIC_TARGET
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,RB2-000626,rb,1,29852.5,1.5,0.0465,3658,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,IFVG2-000101,ifvg,1,29846.5,7.5,0.2326,2804,same_direction,
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,RB2-017801,rb,3,29848.0,6.0,0.186,3660,behind_entry,
historical,EP-03616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-03616,FVG2-000231,fvg,1,29821.75,32.25,1.0,3658,component,
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,IFVG2-000099,ifvg,1,30043.25,189.25,5.8682,2737,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,IFVG2-000096,ifvg,1,30110.0,256.0,7.938,2705,,
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,IFVG2-002557,ifvg,3,30113.0,259.0,8.031,2705,,
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,IFVG2-000089,ifvg,1,30124.0,270.0,8.3721,2669,,
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,IFVG2-003463,ifvg,5,30141.75,287.75,8.9225,2687,,
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,RB2-030153,rb,60,30142.5,288.5,8.9457,2717,,
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,IFVG2-000093,ifvg,1,30144.5,290.5,9.0078,2683,,
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,IFVG2-002556,ifvg,3,30154.25,300.25,9.3101,2684,,
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,IFVG2-000091,ifvg,1,30197.25,343.25,10.6434,2680,,
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,IFVG2-000092,ifvg,1,30201.75,347.75,10.7829,2680,,
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,IFVG2-003461,ifvg,5,30387.0,533.0,16.5271,2582,,
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,FVG2-007725,fvg,60,30390.5,536.5,16.6357,2657,,BRANCH_SEMANTIC_TARGET
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,RB2-000626,rb,1,29852.5,1.5,0.0465,3658,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,IFVG2-000101,ifvg,1,29846.5,7.5,0.2326,2804,same_direction,
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,RB2-017801,rb,3,29848.0,6.0,0.186,3660,behind_entry,
historical,EP-03616-ENTRY_ON_STRONG_REJECTION,EP-03616,FVG2-000231,fvg,1,29821.75,32.25,1.0,3658,component,
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,IFVG2-000099,ifvg,1,30043.25,189.25,5.8682,2737,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,IFVG2-000096,ifvg,1,30110.0,256.0,7.938,2705,,
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,IFVG2-002557,ifvg,3,30113.0,259.0,8.031,2705,,
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,IFVG2-000089,ifvg,1,30124.0,270.0,8.3721,2669,,
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,IFVG2-003463,ifvg,5,30141.75,287.75,8.9225,2687,,
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,RB2-030153,rb,60,30142.5,288.5,8.9457,2717,,
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,IFVG2-000093,ifvg,1,30144.5,290.5,9.0078,2683,,
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,IFVG2-002556,ifvg,3,30154.25,300.25,9.3101,2684,,
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,IFVG2-000091,ifvg,1,30197.25,343.25,10.6434,2680,,
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,IFVG2-000092,ifvg,1,30201.75,347.75,10.7829,2680,,
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,IFVG2-003461,ifvg,5,30387.0,533.0,16.5271,2582,,
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,FVG2-007725,fvg,60,30390.5,536.5,16.6357,2657,,BRANCH_SEMANTIC_TARGET
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,RB2-000626,rb,1,29852.5,1.5,0.0465,3658,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-03616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-03616,IFVG2-000101,ifvg,1,29846.5,7.5,0.2326,2804,same_direction,
