variant_id,episode_id,symbol,entry_variant,reaction_state,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,executable,interaction_ts,trigger_ts,entry_ts,entry_price,atr_1m_24,atr_5m_24,raw_stop_price,raw_stop_distance,effective_stop_price,effective_stop_distance,stop_widened_by_atr_floor,target_surface,target_family,target_tf,target_distance,target_distance_atr5_multiple,natural_rr,rejection_reason,session_date
EP-45714-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-45714,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,F,ASIA,5,1,True,False,2026-07-14 20:20:00-04:00,2026-07-14 20:22:00-04:00,2026-07-14 20:22:00-04:00,29914.5,14.8607,25.2543,29964.0,49.5,29964.0,49.5,False,29913.25,ifvg,1,1.25,0.0495,0.0253,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45714-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-45714,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,F,ASIA,5,1,True,False,2026-07-14 20:20:00-04:00,2026-07-14 20:22:00-04:00,2026-07-14 20:22:00-04:00,29914.5,14.8607,25.2543,29964.0,49.5,29964.0,49.5,False,29913.25,ifvg,1,1.25,0.0495,0.0253,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45714-ENTRY_ON_DELAYED_DISPLACEMENT,EP-45714,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,F,ASIA,5,1,True,False,2026-07-14 20:20:00-04:00,2026-07-14 20:25:00-04:00,2026-07-14 20:25:00-04:00,29910.25,14.5549,25.8479,29964.0,53.75,29964.0,53.75,False,29909.75,ifvg,3,0.5,0.0193,0.0093,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45715-ENTRY_ON_TAP,EP-45715,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,B,ASIA,5,5,False,False,,2026-07-14 20:25:00-04:00,2026-07-14 20:25:00-04:00,29910.25,14.5549,25.8479,29964.0,53.75,29964.0,53.75,False,29909.75,ifvg,3,0.5,0.0193,0.0093,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45715-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-45715,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,B,ASIA,5,5,False,False,,2026-07-14 20:35:00-04:00,2026-07-14 20:35:00-04:00,29898.75,13.0548,25.6802,29964.0,65.25,29964.0,65.25,False,29897.5,ifvg,3,1.25,0.0487,0.0192,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45715-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-45715,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,B,ASIA,5,5,False,False,,2026-07-14 20:35:00-04:00,2026-07-14 20:35:00-04:00,29898.75,13.0548,25.6802,29964.0,65.25,29964.0,65.25,False,29897.5,ifvg,3,1.25,0.0487,0.0192,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45715-ENTRY_ON_DELAYED_DISPLACEMENT,EP-45715,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,B,ASIA,5,5,False,False,,2026-07-14 20:35:00-04:00,2026-07-14 20:35:00-04:00,29898.75,13.0548,25.6802,29964.0,65.25,29964.0,65.25,False,29897.5,ifvg,3,1.25,0.0487,0.0192,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45715-ENTRY_ON_NEW_IFVG,EP-45715,NQU6,ENTRY_ON_NEW_IFVG,NEW_IFVG,-1,B,ASIA,5,5,False,False,,2026-07-14 21:05:00-04:00,2026-07-14 21:05:00-04:00,29887.75,14.5121,29.4386,29964.0,76.25,29964.0,76.25,False,29887.5,ifvg,1,0.25,0.0085,0.0033,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45716-ENTRY_ON_TAP,EP-45716,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,F,ASIA,3,1,True,False,2026-07-14 20:21:00-04:00,2026-07-14 20:22:00-04:00,2026-07-14 20:22:00-04:00,29914.5,14.8607,25.2543,29938.0,23.5,29938.0,23.5,False,29913.25,ifvg,1,1.25,0.0495,0.0532,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45716-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-45716,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,F,ASIA,3,1,True,False,2026-07-14 20:21:00-04:00,2026-07-14 20:23:00-04:00,2026-07-14 20:23:00-04:00,29912.5,14.5853,25.2543,29938.0,25.5,29938.0,25.5,False,29912.25,ifvg,5,0.25,0.0099,0.0098,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45716-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-45716,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,F,ASIA,3,1,True,False,2026-07-14 20:21:00-04:00,2026-07-14 20:25:00-04:00,2026-07-14 20:25:00-04:00,29910.25,14.5549,25.8479,29938.0,27.75,29938.0,27.75,False,29909.75,ifvg,3,0.5,0.0193,0.018,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45716-ENTRY_ON_DELAYED_DISPLACEMENT,EP-45716,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,F,ASIA,3,1,True,False,2026-07-14 20:21:00-04:00,2026-07-14 20:25:00-04:00,2026-07-14 20:25:00-04:00,29910.25,14.5549,25.8479,29938.0,27.75,29938.0,27.75,False,29909.75,ifvg,3,0.5,0.0193,0.018,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45717-ENTRY_ON_TAP,EP-45717,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,3,False,False,,2026-07-14 20:24:00-04:00,2026-07-14 20:24:00-04:00,29919.25,14.3942,25.2543,29938.0,18.75,29938.0,18.75,False,29918.0,ifvg,1,1.25,0.0495,0.0667,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45717-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-45717,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,3,3,False,False,,2026-07-14 20:27:00-04:00,2026-07-14 20:27:00-04:00,29911.25,14.1047,25.8479,29938.0,26.75,29938.0,26.75,False,29911.0,ifvg,3,0.25,0.0097,0.0093,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45717-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-45717,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,3,3,False,False,,2026-07-14 20:27:00-04:00,2026-07-14 20:27:00-04:00,29911.25,14.1047,25.8479,29938.0,26.75,29938.0,26.75,False,29911.0,ifvg,3,0.25,0.0097,0.0093,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45717-ENTRY_ON_DELAYED_DISPLACEMENT,EP-45717,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,3,3,False,False,,2026-07-14 20:36:00-04:00,2026-07-14 20:36:00-04:00,29889.5,12.99,25.6802,29938.0,48.5,29938.0,48.5,False,29889.0,ifvg,5,0.5,0.0195,0.0103,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45717-ENTRY_ON_NEW_FVG,EP-45717,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,3,3,False,False,,2026-07-14 20:39:00-04:00,2026-07-14 20:39:00-04:00,29888.25,13.3349,25.6802,29938.0,49.75,29938.0,49.75,False,29887.5,ifvg,1,0.75,0.0292,0.0151,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45718-ENTRY_ON_TAP,EP-45718,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-14 20:23:00-04:00,2026-07-14 20:24:00-04:00,2026-07-14 20:24:00-04:00,29919.25,14.3942,25.2543,29918.75,0.5,29933.6442,14.3942,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-14
EP-45718-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-45718,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,1,1,False,False,2026-07-14 20:23:00-04:00,2026-07-14 20:25:00-04:00,2026-07-14 20:25:00-04:00,29910.25,14.5549,25.8479,29918.75,8.5,29924.8049,14.5549,True,29909.75,ifvg,3,0.5,0.0193,0.0344,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45718-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-45718,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,1,1,False,False,2026-07-14 20:23:00-04:00,2026-07-14 20:25:00-04:00,2026-07-14 20:25:00-04:00,29910.25,14.5549,25.8479,29918.75,8.5,29924.8049,14.5549,True,29909.75,ifvg,3,0.5,0.0193,0.0344,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45718-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-45718,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,ASIA,1,1,False,False,2026-07-14 20:23:00-04:00,2026-07-14 20:25:00-04:00,2026-07-14 20:25:00-04:00,29910.25,14.5549,25.8479,29918.75,8.5,29924.8049,14.5549,True,29909.75,ifvg,3,0.5,0.0193,0.0344,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45719-ENTRY_ON_TAP,EP-45719,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,F,ASIA,3,1,True,False,2026-07-14 20:24:00-04:00,2026-07-14 20:25:00-04:00,2026-07-14 20:25:00-04:00,29910.25,14.5549,25.8479,29910.5,0.25,29895.6951,14.5549,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-14
EP-45720-ENTRY_ON_TAP,EP-45720,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-14 20:27:00-04:00,2026-07-14 20:27:00-04:00,29911.25,14.1047,25.8479,29910.5,0.75,29897.1453,14.1047,True,29911.5,ifvg,3,0.25,0.0097,0.0177,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45721-ENTRY_ON_TAP,EP-45721,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,5,1,True,False,2026-07-14 20:25:00-04:00,2026-07-14 20:26:00-04:00,2026-07-14 20:26:00-04:00,29907.75,14.5005,25.8479,29938.0,30.25,29938.0,30.25,False,29907.5,ifvg,1,0.25,0.0097,0.0083,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45721-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-45721,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,5,1,True,False,2026-07-14 20:25:00-04:00,2026-07-14 20:34:00-04:00,2026-07-14 20:34:00-04:00,29903.5,13.2094,25.4272,29938.0,34.5,29938.0,34.5,False,29902.5,ifvg,5,1.0,0.0393,0.029,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45721-ENTRY_ON_NEW_FVG,EP-45721,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,5,1,True,False,2026-07-14 20:25:00-04:00,2026-07-14 20:34:00-04:00,2026-07-14 20:34:00-04:00,29903.5,13.2094,25.4272,29938.0,34.5,29938.0,34.5,False,29902.5,ifvg,5,1.0,0.0393,0.029,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45722-ENTRY_ON_TAP,EP-45722,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,5,5,False,False,,2026-07-14 20:30:00-04:00,2026-07-14 20:30:00-04:00,29920.25,13.5246,25.4272,29938.0,17.75,29938.0,17.75,False,29918.0,ifvg,1,2.25,0.0885,0.1268,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45722-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-45722,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,5,5,False,False,,2026-07-14 20:35:00-04:00,2026-07-14 20:35:00-04:00,29898.75,13.0548,25.6802,29938.0,39.25,29938.0,39.25,False,29897.5,ifvg,3,1.25,0.0487,0.0318,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45722-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-45722,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,5,5,False,False,,2026-07-14 20:35:00-04:00,2026-07-14 20:35:00-04:00,29898.75,13.0548,25.6802,29938.0,39.25,29938.0,39.25,False,29897.5,ifvg,3,1.25,0.0487,0.0318,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45722-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-45722,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,ASIA,5,5,False,False,,2026-07-14 20:35:00-04:00,2026-07-14 20:35:00-04:00,29898.75,13.0548,25.6802,29938.0,39.25,29938.0,39.25,False,29897.5,ifvg,3,1.25,0.0487,0.0318,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45722-ENTRY_ON_DELAYED_DISPLACEMENT,EP-45722,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,5,5,False,False,,2026-07-14 20:45:00-04:00,2026-07-14 20:45:00-04:00,29858.25,14.0549,27.2684,29938.0,79.75,29938.0,79.75,False,29858.0,ifvg,15,0.25,0.0092,0.0031,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45722-ENTRY_ON_NEW_IFVG,EP-45722,NQU6,ENTRY_ON_NEW_IFVG,NEW_IFVG,-1,A,ASIA,5,5,False,False,,2026-07-14 21:05:00-04:00,2026-07-14 21:05:00-04:00,29887.75,14.5121,29.4386,29938.0,50.25,29938.0,50.25,False,29887.5,ifvg,1,0.25,0.0085,0.005,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45723-ENTRY_ON_TAP,EP-45723,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-14 20:26:00-04:00,2026-07-14 20:27:00-04:00,2026-07-14 20:27:00-04:00,29911.25,14.1047,25.8479,29920.0,8.75,29925.3547,14.1047,True,29911.0,ifvg,3,0.25,0.0097,0.0177,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45724-ENTRY_ON_TAP,EP-45724,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,1,1,False,False,2026-07-14 20:27:00-04:00,2026-07-14 20:28:00-04:00,2026-07-14 20:28:00-04:00,29913.0,13.9545,25.8479,29905.25,7.75,29899.0455,13.9545,True,29913.5,ifvg,1,0.5,0.0193,0.0358,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45724-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-45724,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,1,1,False,False,2026-07-14 20:27:00-04:00,2026-07-14 20:29:00-04:00,2026-07-14 20:29:00-04:00,29918.5,13.8626,25.8479,29905.25,13.25,29904.6374,13.8626,True,29918.75,ifvg,1,0.25,0.0097,0.018,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45725-ENTRY_ON_TAP,EP-45725,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,15,1,True,False,2026-07-14 20:30:00-04:00,2026-07-14 20:31:00-04:00,2026-07-14 20:31:00-04:00,29923.75,13.284,25.4272,29938.0,14.25,29938.0,14.25,False,29922.0,ifvg,1,1.75,0.0688,0.1228,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45725-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-45725,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,15,1,True,False,2026-07-14 20:30:00-04:00,2026-07-14 20:33:00-04:00,2026-07-14 20:33:00-04:00,29917.0,13.0989,25.4272,29938.0,21.0,29938.0,21.0,False,29913.25,ifvg,1,3.75,0.1475,0.1786,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45725-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-45725,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,15,1,True,False,2026-07-14 20:30:00-04:00,2026-07-14 20:33:00-04:00,2026-07-14 20:33:00-04:00,29917.0,13.0989,25.4272,29938.0,21.0,29938.0,21.0,False,29913.25,ifvg,1,3.75,0.1475,0.1786,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45725-ENTRY_ON_DELAYED_DISPLACEMENT,EP-45725,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,15,1,True,False,2026-07-14 20:30:00-04:00,2026-07-14 20:34:00-04:00,2026-07-14 20:34:00-04:00,29903.5,13.2094,25.4272,29938.0,34.5,29938.0,34.5,False,29902.5,ifvg,5,1.0,0.0393,0.029,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45725-ENTRY_ON_NEW_FVG,EP-45725,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,15,1,True,False,2026-07-14 20:30:00-04:00,2026-07-14 20:34:00-04:00,2026-07-14 20:34:00-04:00,29903.5,13.2094,25.4272,29938.0,34.5,29938.0,34.5,False,29902.5,ifvg,5,1.0,0.0393,0.029,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45725-ENTRY_ON_NEW_IFVG,EP-45725,NQU6,ENTRY_ON_NEW_IFVG,NEW_IFVG,-1,A,ASIA,15,1,True,False,2026-07-14 20:30:00-04:00,2026-07-14 20:38:00-04:00,2026-07-14 20:38:00-04:00,29870.0,13.0342,25.6802,29938.0,68.0,29938.0,68.0,False,29868.75,ifvg,1,1.25,0.0487,0.0184,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45726-ENTRY_ON_TAP,EP-45726,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-14 20:35:00-04:00,2026-07-14 20:35:00-04:00,29898.75,13.0548,25.6802,29905.25,6.5,29885.6952,13.0548,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-14
EP-45727-ENTRY_ON_TAP,EP-45727,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,15,15,False,False,,2026-07-14 20:45:00-04:00,2026-07-14 20:45:00-04:00,29858.25,14.0549,27.2684,29938.0,79.75,29938.0,79.75,False,29858.0,ifvg,15,0.25,0.0092,0.0031,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45727-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-45727,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,ASIA,15,15,False,False,,2026-07-14 21:15:00-04:00,2026-07-14 21:15:00-04:00,29885.0,14.6251,29.4732,29938.0,53.0,29938.0,53.0,False,29884.5,ifvg,1,0.5,0.017,0.0094,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45727-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-45727,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,ASIA,15,15,False,False,,2026-07-14 21:15:00-04:00,2026-07-14 21:15:00-04:00,29885.0,14.6251,29.4732,29938.0,53.0,29938.0,53.0,False,29884.5,ifvg,1,0.5,0.017,0.0094,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45727-ENTRY_ON_DELAYED_DISPLACEMENT,EP-45727,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,15,15,False,False,,2026-07-14 21:45:00-04:00,2026-07-14 21:45:00-04:00,29894.25,13.8191,30.2292,29938.0,43.75,29938.0,43.75,False,29892.25,ifvg,1,2.0,0.0662,0.0457,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45728-ENTRY_ON_TAP,EP-45728,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,1,1,False,False,2026-07-14 20:31:00-04:00,2026-07-14 20:32:00-04:00,2026-07-14 20:32:00-04:00,29922.75,13.1576,25.4272,29918.75,4.0,29909.5924,13.1576,True,29923.5,ifvg,3,0.75,0.0295,0.057,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45729-ENTRY_ON_TAP,EP-45729,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,1,1,False,False,2026-07-14 20:32:00-04:00,2026-07-14 20:33:00-04:00,2026-07-14 20:33:00-04:00,29917.0,13.0989,25.4272,29909.25,7.75,29903.9011,13.0989,True,29918.0,rb,15,1.0,0.0393,0.0763,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45730-ENTRY_ON_TAP,EP-45730,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,1,1,False,False,2026-07-14 20:32:00-04:00,2026-07-14 20:33:00-04:00,2026-07-14 20:33:00-04:00,29917.0,13.0989,25.4272,29914.25,2.75,29903.9011,13.0989,True,29918.0,rb,15,1.0,0.0393,0.0763,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45731-ENTRY_ON_TAP,EP-45731,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,F,ASIA,5,1,True,False,2026-07-14 20:33:00-04:00,2026-07-14 20:34:00-04:00,2026-07-14 20:34:00-04:00,29903.5,13.2094,25.4272,29905.25,1.75,29890.2906,13.2094,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-14
EP-45732-ENTRY_ON_TAP,EP-45732,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-14 20:36:00-04:00,2026-07-14 20:36:00-04:00,29889.5,12.99,25.6802,29882.0,7.5,29876.51,12.99,True,29890.25,ifvg,1,0.75,0.0292,0.0577,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45733-ENTRY_ON_TAP,EP-45733,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-14 20:36:00-04:00,2026-07-14 20:36:00-04:00,29889.5,12.99,25.6802,29906.5,17.0,29872.5,17.0,False,,,,,,,NO_STRUCTURAL_STOP,2026-07-14
EP-45734-ENTRY_ON_TAP,EP-45734,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,1,1,False,False,2026-07-14 20:34:00-04:00,2026-07-14 20:35:00-04:00,2026-07-14 20:35:00-04:00,29898.75,13.0548,25.6802,29901.25,2.5,29885.6952,13.0548,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-14
EP-45735-ENTRY_ON_TAP,EP-45735,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,1,True,False,2026-07-14 20:35:00-04:00,2026-07-14 20:36:00-04:00,2026-07-14 20:36:00-04:00,29889.5,12.99,25.6802,29882.0,7.5,29876.51,12.99,True,29890.25,ifvg,1,0.75,0.0292,0.0577,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45736-ENTRY_ON_TAP,EP-45736,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,B,ASIA,5,5,False,False,,2026-07-14 20:40:00-04:00,2026-07-14 20:40:00-04:00,29889.0,13.1647,25.9539,29870.75,18.25,29870.75,18.25,False,29889.5,fvg,3,0.5,0.0193,0.0274,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45737-ENTRY_ON_TAP,EP-45737,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,F,ASIA,5,1,True,False,2026-07-14 20:36:00-04:00,2026-07-14 20:37:00-04:00,2026-07-14 20:37:00-04:00,29881.25,12.9488,25.6802,29870.75,10.5,29868.3012,12.9488,True,29881.5,ifvg,1,0.25,0.0097,0.0193,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45738-ENTRY_ON_TAP,EP-45738,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,B,ASIA,1,1,False,False,2026-07-14 20:37:00-04:00,2026-07-14 20:38:00-04:00,2026-07-14 20:38:00-04:00,29870.0,13.0342,25.6802,29870.75,0.75,29856.9658,13.0342,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-14
EP-45738-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-45738,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,B,ASIA,1,1,False,False,2026-07-14 20:37:00-04:00,2026-07-14 20:39:00-04:00,2026-07-14 20:39:00-04:00,29888.25,13.3349,25.6802,29870.75,17.5,29870.75,17.5,False,29889.0,ifvg,1,0.75,0.0292,0.0429,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45738-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-45738,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,B,ASIA,1,1,False,False,2026-07-14 20:37:00-04:00,2026-07-14 20:39:00-04:00,2026-07-14 20:39:00-04:00,29888.25,13.3349,25.6802,29870.75,17.5,29870.75,17.5,False,29889.0,ifvg,1,0.75,0.0292,0.0429,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45738-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-45738,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,B,ASIA,1,1,False,False,2026-07-14 20:37:00-04:00,2026-07-14 20:39:00-04:00,2026-07-14 20:39:00-04:00,29888.25,13.3349,25.6802,29870.75,17.5,29870.75,17.5,False,29889.0,ifvg,1,0.75,0.0292,0.0429,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
EP-45738-ENTRY_ON_DELAYED_DISPLACEMENT,EP-45738,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,B,ASIA,1,1,False,False,2026-07-14 20:37:00-04:00,2026-07-14 20:41:00-04:00,2026-07-14 20:41:00-04:00,29897.25,13.0745,25.9539,29870.75,26.5,29870.75,26.5,False,29897.75,ifvg,1,0.5,0.0193,0.0189,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-14
