variant_id,episode_id,symbol,entry_variant,reaction_state,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,executable,interaction_ts,trigger_ts,entry_ts,entry_price,atr_1m_24,atr_5m_24,raw_stop_price,raw_stop_distance,effective_stop_price,effective_stop_distance,stop_widened_by_atr_floor,target_surface,target_family,target_tf,target_distance,target_distance_atr5_multiple,natural_rr,rejection_reason,match_prev_1_session,support_prev_1_session,items_prev_1_session,match_prev_3_sessions,support_prev_3_sessions,items_prev_3_sessions,match_prev_10_sessions,support_prev_10_sessions,items_prev_10_sessions,match_prev_20_sessions,support_prev_20_sessions,items_prev_20_sessions,cross_lookback,rejection_reason
EP-46112-ENTRY_ON_TAP,EP-46112,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-15 01:48:00-04:00,2026-07-15 01:49:00-04:00,2026-07-15 01:49:00-04:00,30006.5,10.3777,21.1889,30006.75,0.25,30016.8777,10.3777,True,30005.75,ifvg,3,0.75,0.0354,0.0723,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46121-ENTRY_ON_TAP,EP-46121,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:02:00-04:00,2026-07-15 02:03:00-04:00,2026-07-15 02:03:00-04:00,30042.5,9.4263,21.3266,30041.0,1.5,30051.9263,9.4263,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-46124-ENTRY_ON_TAP,EP-46124,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:07:00-04:00,2026-07-15 02:08:00-04:00,2026-07-15 02:08:00-04:00,30047.75,9.8757,21.1879,30044.0,3.75,30057.6257,9.8757,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-46127-ENTRY_ON_TAP,EP-46127,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-15 02:12:00-04:00,2026-07-15 02:12:00-04:00,30030.5,9.6519,21.0134,30033.0,2.5,30020.8481,9.6519,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-46127-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-46127,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,3,False,False,,2026-07-15 02:15:00-04:00,2026-07-15 02:15:00-04:00,30040.5,9.205,20.8462,30033.0,7.5,30031.295,9.205,True,30042.5,rb,15,2.0,0.0959,0.2173,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46127-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-46127,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,A,ASIA,3,3,False,False,,2026-07-15 02:15:00-04:00,2026-07-15 02:15:00-04:00,30040.5,9.205,20.8462,30033.0,7.5,30031.295,9.205,True,30042.5,rb,15,2.0,0.0959,0.2173,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46130-ENTRY_ON_TAP,EP-46130,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-15 02:15:00-04:00,2026-07-15 02:15:00-04:00,30040.5,9.205,20.8462,30033.0,7.5,30031.295,9.205,True,30042.5,rb,15,2.0,0.0959,0.2173,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46136-ENTRY_ON_TAP,EP-46136,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-15 02:18:00-04:00,2026-07-15 02:18:00-04:00,30028.25,9.0013,20.8462,30027.75,0.5,30019.2487,9.0013,True,30028.75,ifvg,3,0.5,0.024,0.0555,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46136-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-46136,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,3,False,False,,2026-07-15 02:21:00-04:00,2026-07-15 02:21:00-04:00,30030.75,8.7289,20.6443,30027.75,3.0,30022.0211,8.7289,True,30031.0,ifvg,3,0.25,0.0121,0.0286,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46140-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-46140,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,1,True,False,2026-07-15 02:17:00-04:00,2026-07-15 02:20:00-04:00,2026-07-15 02:20:00-04:00,30038.75,8.8693,20.6443,30027.75,11.0,30027.75,11.0,False,30039.75,ifvg,3,1.0,0.0484,0.0909,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46140-ENTRY_ON_DELAYED_DISPLACEMENT,EP-46140,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,3,1,True,False,2026-07-15 02:17:00-04:00,2026-07-15 02:20:00-04:00,2026-07-15 02:20:00-04:00,30038.75,8.8693,20.6443,30027.75,11.0,30027.75,11.0,False,30039.75,ifvg,3,1.0,0.0484,0.0909,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46141-ENTRY_ON_TAP,EP-46141,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:18:00-04:00,2026-07-15 02:19:00-04:00,2026-07-15 02:19:00-04:00,30030.25,8.9179,20.8462,30034.75,4.5,30039.1679,8.9179,True,30028.25,ifvg,3,2.0,0.0959,0.2243,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46143-ENTRY_ON_TAP,EP-46143,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:19:00-04:00,2026-07-15 02:20:00-04:00,2026-07-15 02:20:00-04:00,30038.75,8.8693,20.6443,30038.25,0.5,30047.6193,8.8693,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-46145-ENTRY_ON_TAP,EP-46145,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-15 02:25:00-04:00,2026-07-15 02:25:00-04:00,30036.25,8.2517,20.4404,30026.5,9.75,30026.5,9.75,False,30036.75,ifvg,1,0.5,0.0245,0.0513,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46151-ENTRY_ON_TAP,EP-46151,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:24:00-04:00,2026-07-15 02:25:00-04:00,2026-07-15 02:25:00-04:00,30036.25,8.2517,20.4404,30033.25,3.0,30044.5017,8.2517,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-46152-ENTRY_ON_TAP,EP-46152,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:25:00-04:00,2026-07-15 02:26:00-04:00,2026-07-15 02:26:00-04:00,30034.5,8.0954,20.4404,30035.25,0.75,30042.5954,8.0954,True,30034.25,ifvg,1,0.25,0.0122,0.0309,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46155-ENTRY_ON_DELAYED_DISPLACEMENT,EP-46155,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,1,1,False,False,2026-07-15 02:26:00-04:00,2026-07-15 02:30:00-04:00,2026-07-15 02:30:00-04:00,30041.75,8.0358,20.1512,30033.0,8.75,30033.0,8.75,False,30042.5,rb,15,0.75,0.0372,0.0857,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46156-ENTRY_ON_TAP,EP-46156,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:29:00-04:00,2026-07-15 02:30:00-04:00,2026-07-15 02:30:00-04:00,30041.75,8.0358,20.1512,30041.5,0.25,30049.7858,8.0358,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-46156-ENTRY_ON_DELAYED_DISPLACEMENT,EP-46156,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,1,1,False,False,2026-07-15 02:29:00-04:00,2026-07-15 02:32:00-04:00,2026-07-15 02:32:00-04:00,30012.75,8.9509,20.1512,30041.5,28.75,30041.5,28.75,False,30012.25,ifvg,1,0.5,0.0248,0.0174,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46157-ENTRY_ON_TAP,EP-46157,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:29:00-04:00,2026-07-15 02:30:00-04:00,2026-07-15 02:30:00-04:00,30041.75,8.0358,20.1512,30040.0,1.75,30049.7858,8.0358,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-46160-ENTRY_ON_TAP,EP-46160,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-15 02:33:00-04:00,2026-07-15 02:33:00-04:00,30015.25,8.9217,20.1512,30034.25,19.0,29996.25,19.0,False,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-46163-ENTRY_ON_DELAYED_DISPLACEMENT,EP-46163,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,1,1,False,False,2026-07-15 02:32:00-04:00,2026-07-15 02:36:00-04:00,2026-07-15 02:36:00-04:00,30029.0,8.9642,20.7907,30009.75,19.25,30009.75,19.25,False,30029.75,ifvg,3,0.75,0.0361,0.039,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46164-ENTRY_ON_TAP,EP-46164,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:33:00-04:00,2026-07-15 02:34:00-04:00,2026-07-15 02:34:00-04:00,30023.5,9.0291,20.1512,30018.25,5.25,30032.5291,9.0291,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-46165-ENTRY_ON_DELAYED_DISPLACEMENT,EP-46165,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,3,1,True,False,2026-07-15 02:33:00-04:00,2026-07-15 02:36:00-04:00,2026-07-15 02:36:00-04:00,30029.0,8.9642,20.7907,30009.75,19.25,30009.75,19.25,False,30029.75,ifvg,3,0.75,0.0361,0.039,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46166-ENTRY_ON_TAP,EP-46166,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-15 02:36:00-04:00,2026-07-15 02:36:00-04:00,30029.0,8.9642,20.7907,30009.75,19.25,30009.75,19.25,False,30029.75,ifvg,3,0.75,0.0361,0.039,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46168-ENTRY_ON_TAP,EP-46168,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-15 02:40:00-04:00,2026-07-15 02:40:00-04:00,30019.75,8.6184,20.4557,30009.75,10.0,30009.75,10.0,False,30020.5,ifvg,1,0.75,0.0367,0.075,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46169-ENTRY_ON_TAP,EP-46169,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:37:00-04:00,2026-07-15 02:38:00-04:00,2026-07-15 02:38:00-04:00,30027.0,8.7423,20.7907,30030.0,3.0,30035.7423,8.7423,True,30026.5,ifvg,3,0.5,0.024,0.0572,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46170-ENTRY_ON_TAP,EP-46170,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:39:00-04:00,2026-07-15 02:40:00-04:00,2026-07-15 02:40:00-04:00,30019.75,8.6184,20.4557,30027.75,8.0,30028.3684,8.6184,True,30019.25,fvg,3,0.5,0.0244,0.058,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46172-ENTRY_ON_TAP,EP-46172,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-15 02:42:00-04:00,2026-07-15 02:42:00-04:00,30021.5,8.3557,20.4557,30024.0,2.5,30013.1443,8.3557,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-46173-ENTRY_ON_TAP,EP-46173,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:41:00-04:00,2026-07-15 02:42:00-04:00,2026-07-15 02:42:00-04:00,30021.5,8.3557,20.4557,30022.25,0.75,30029.8557,8.3557,True,30020.25,ifvg,1,1.25,0.0611,0.1496,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46174-ENTRY_ON_TAP,EP-46174,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-15 02:45:00-04:00,2026-07-15 02:46:00-04:00,2026-07-15 02:46:00-04:00,30022.25,7.8966,20.0617,30025.75,3.5,30030.1466,7.8966,True,30022.0,ifvg,1,0.25,0.0125,0.0317,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46179-ENTRY_ON_TAP,EP-46179,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:49:00-04:00,2026-07-15 02:50:00-04:00,2026-07-15 02:50:00-04:00,30024.5,7.6215,19.6008,30026.25,1.75,30032.1215,7.6215,True,30024.25,rb,5,0.25,0.0128,0.0328,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46180-ENTRY_ON_TAP,EP-46180,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:49:00-04:00,2026-07-15 02:50:00-04:00,2026-07-15 02:50:00-04:00,30024.5,7.6215,19.6008,30022.75,1.75,30032.1215,7.6215,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-46181-ENTRY_ON_DELAYED_DISPLACEMENT,EP-46181,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,1,1,False,False,2026-07-15 02:49:00-04:00,2026-07-15 02:53:00-04:00,2026-07-15 02:53:00-04:00,30024.5,7.7418,19.6008,30015.0,9.5,30015.0,9.5,False,30025.0,ifvg,1,0.5,0.0255,0.0526,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46183-ENTRY_ON_TAP,EP-46183,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-15 02:54:00-04:00,2026-07-15 02:54:00-04:00,30027.0,7.7734,19.6008,30017.5,9.5,30017.5,9.5,False,30027.75,ifvg,3,0.75,0.0383,0.0789,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46183-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-46183,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,3,False,False,,2026-07-15 02:57:00-04:00,2026-07-15 02:57:00-04:00,30032.0,7.6831,19.482,30017.5,14.5,30017.5,14.5,False,30033.0,ifvg,3,1.0,0.0513,0.069,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46184-ENTRY_ON_TAP,EP-46184,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:55:00-04:00,2026-07-15 02:56:00-04:00,2026-07-15 02:56:00-04:00,30032.75,7.7889,19.482,30030.25,2.5,30040.5389,7.7889,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-46186-ENTRY_ON_TAP,EP-46186,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-15 02:56:00-04:00,2026-07-15 02:57:00-04:00,2026-07-15 02:57:00-04:00,30032.0,7.6831,19.482,30038.0,6.0,30039.6831,7.6831,True,30031.0,ifvg,1,1.0,0.0513,0.1302,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46991-ENTRY_ON_TAP,EP-46991,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:02:00-04:00,2026-07-15 13:03:00-04:00,2026-07-15 13:03:00-04:00,29527.75,22.9206,53.7159,29537.25,9.5,29550.6706,22.9206,True,29525.75,ifvg,1,2.0,0.0372,0.0873,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-46997-ENTRY_ON_TAP,EP-46997,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:06:00-04:00,2026-07-15 13:07:00-04:00,2026-07-15 13:07:00-04:00,29543.0,22.1017,52.9464,29540.0,3.0,29565.1017,22.1017,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-46999-ENTRY_ON_TAP,EP-46999,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:07:00-04:00,2026-07-15 13:08:00-04:00,2026-07-15 13:08:00-04:00,29551.5,21.6808,52.9464,29550.25,1.25,29573.1808,21.6808,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-47000-ENTRY_ON_TAP,EP-47000,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:08:00-04:00,2026-07-15 13:09:00-04:00,2026-07-15 13:09:00-04:00,29549.75,21.3191,52.9464,29553.25,3.5,29571.0691,21.3191,True,29548.75,ifvg,1,1.0,0.0189,0.0469,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-47011-ENTRY_ON_TAP,EP-47011,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:19:00-04:00,2026-07-15 13:20:00-04:00,2026-07-15 13:20:00-04:00,29580.5,19.4832,51.9222,29580.0,0.5,29599.9832,19.4832,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-47018-ENTRY_ON_TAP,EP-47018,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:31:00-04:00,2026-07-15 13:32:00-04:00,2026-07-15 13:32:00-04:00,29609.5,17.8448,50.3843,29623.25,13.75,29627.3448,17.8448,True,29607.0,ifvg,1,2.5,0.0496,0.1401,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-47026-ENTRY_ON_TAP,EP-47026,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:37:00-04:00,2026-07-15 13:38:00-04:00,2026-07-15 13:38:00-04:00,29626.0,16.9589,49.2328,29627.0,1.0,29642.9589,16.9589,True,29625.75,ifvg,1,0.25,0.0051,0.0147,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-47030-ENTRY_ON_TAP,EP-47030,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:40:00-04:00,2026-07-15 13:41:00-04:00,2026-07-15 13:41:00-04:00,29625.75,16.11,48.2336,29632.5,6.75,29641.86,16.11,True,29625.5,ifvg,1,0.25,0.0052,0.0155,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-47032-ENTRY_ON_TAP,EP-47032,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:42:00-04:00,2026-07-15 13:43:00-04:00,2026-07-15 13:43:00-04:00,29622.0,15.6201,48.2336,29636.25,14.25,29637.6201,15.6201,True,29621.75,ifvg,1,0.25,0.0052,0.016,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-47038-ENTRY_ON_TAP,EP-47038,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:47:00-04:00,2026-07-15 13:48:00-04:00,2026-07-15 13:48:00-04:00,29666.5,15.6599,46.953,29664.0,2.5,29682.1599,15.6599,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-47039-ENTRY_ON_TAP,EP-47039,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:48:00-04:00,2026-07-15 13:49:00-04:00,2026-07-15 13:49:00-04:00,29668.75,15.4033,46.953,29669.75,1.0,29684.1533,15.4033,True,29667.25,ifvg,3,1.5,0.0319,0.0974,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-47043-ENTRY_ON_TAP,EP-47043,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:51:00-04:00,2026-07-15 13:52:00-04:00,2026-07-15 13:52:00-04:00,29674.5,15.001,47.3195,29680.0,5.5,29689.501,15.001,True,29674.25,rb,1,0.25,0.0053,0.0167,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-47045-ENTRY_ON_TAP,EP-47045,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:54:00-04:00,2026-07-15 13:55:00-04:00,2026-07-15 13:55:00-04:00,29701.25,15.5728,46.9,29701.75,0.5,29716.8228,15.5728,True,29700.0,ifvg,60,1.25,0.0267,0.0803,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-47049-ENTRY_ON_TAP,EP-47049,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 13:59:00-04:00,2026-07-15 14:00:00-04:00,2026-07-15 14:00:00-04:00,29686.75,15.2957,45.9875,29704.0,17.25,29704.0,17.25,False,29686.5,rb,5,0.25,0.0054,0.0145,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-47076-ENTRY_ON_TAP,EP-47076,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-15 14:18:00-04:00,2026-07-15 14:19:00-04:00,2026-07-15 14:19:00-04:00,29696.75,13.8808,43.4811,29704.75,8.0,29710.6308,13.8808,True,29696.25,ifvg,5,0.5,0.0115,0.036,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
