id,parent_fvg_id,timeframe,parent_direction,child_direction,parent_formation_ts_et,parent_width_points,parent_width_atr,parent_first_touch_ts_et,inversion_ts_et,inversion_open,inversion_high,inversion_low,inversion_close,close_through_boundary,atr_at_inversion,inversion_body_atr,inversion_range_atr,bars_from_formation_to_inversion,bars_from_first_touch_to_inversion,inversion_speed_bucket,max_penetration_before_inversion,distance_through_zone,distance_through_zone_over_width,n_scraping_candles,avg_scraping_body,activation_ts_et,expiry_ts_et,deactivation_reason
IFVG2-000302,FVG2-000578,1,bullish,bearish,2026-07-16 07:34:00-04:00,1.75,0.13063121609566278,2026-07-16 07:38:00-04:00,2026-07-16 07:38:00-04:00,29463.5,29467.25,29436.5,29440.5,29448.25,13.885072599064385,1.656455148930932,2.214608514331572,4,0,4_candles,0.0,7.75,4.428571428571429,0,,2026-07-16 07:38:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000303,FVG2-000581,1,bearish,bullish,2026-07-16 08:05:00-04:00,9.25,0.5429845199165226,2026-07-16 08:14:00-04:00,2026-07-16 08:18:00-04:00,29431.25,29439.75,29429.25,29434.5,29433.0,13.51115390147379,0.2405420013493808,0.7771356966672303,13,,5plus_candles,0.0,1.5,0.16216216216216217,4,9.0625,2026-07-16 08:18:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000304,FVG2-000583,1,bullish,bearish,2026-07-16 08:18:00-04:00,2.25,0.16652907785726362,2026-07-16 08:19:00-04:00,2026-07-16 08:21:00-04:00,29432.5,29440.25,29391.0,29416.75,29427.0,15.338832041376792,1.0268056888238997,3.210805090449337,3,2,3_candles,0.0,10.25,4.555555555555555,1,0.25,2026-07-16 08:21:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000305,FVG2-000585,1,bearish,bullish,2026-07-16 08:24:00-04:00,3.75,0.23763246569411134,2026-07-16 08:29:00-04:00,2026-07-16 08:29:00-04:00,29397.25,29411.75,29395.0,29408.0,29407.5,14.431031438791338,0.7449224988245441,1.1606931958428943,5,,5plus_candles,0.0,0.5,0.13333333333333333,0,,2026-07-16 08:29:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000306,FVG2-000586,1,bearish,bullish,2026-07-16 08:37:00-04:00,7.5,0.4431191407317526,2026-07-16 08:52:00-04:00,2026-07-16 08:53:00-04:00,29402.5,29412.5,29402.0,29410.25,29409.5,14.031813188361001,0.552316361112077,0.7482995860228141,16,,5plus_candles,0.0,0.75,0.1,1,10.25,2026-07-16 08:53:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000307,FVG2-000576,1,bearish,bullish,2026-07-16 07:30:00-04:00,20.75,1.5279360604468772,2026-07-16 09:21:00-04:00,2026-07-16 09:30:00-04:00,29466.0,29532.0,29460.25,29504.75,29493.5,18.180793121052837,2.131370163116185,3.9464724955764203,120,,5plus_candles,0.0,11.25,0.5421686746987951,5,11.5,2026-07-16 09:30:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000308,FVG2-000593,1,bullish,bearish,2026-07-16 10:28:00-04:00,12.0,0.3534092876511833,2026-07-16 10:30:00-04:00,2026-07-16 10:31:00-04:00,29469.0,29471.25,29440.0,29446.0,29447.75,32.18870559377512,0.714536343594006,0.9708374233614212,3,1,3_candles,0.0,1.75,0.14583333333333334,1,13.75,2026-07-16 10:31:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000309,FVG2-000592,1,bullish,bearish,2026-07-16 10:01:00-04:00,9.25,0.21433121632268798,2026-07-16 11:12:00-04:00,2026-07-16 11:13:00-04:00,29361.25,29365.25,29342.75,29346.5,29352.25,25.246660275584087,0.5842356905425882,0.8912069855734397,72,1,5plus_candles,0.0,5.75,0.6216216216216216,1,15.5,2026-07-16 11:13:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000310,FVG2-000598,1,bearish,bullish,2026-07-16 11:13:00-04:00,8.75,0.346580494389671,2026-07-16 11:15:00-04:00,2026-07-16 11:18:00-04:00,29364.0,29387.5,29362.75,29378.75,29374.0,24.95399188898681,0.5910877933125306,0.9918252803040768,5,,5plus_candles,1.5,4.75,0.5428571428571428,2,12.375,2026-07-16 11:18:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000311,FVG2-000597,1,bearish,bullish,2026-07-16 11:05:00-04:00,0.75,0.02660460496444216,2026-07-16 11:25:00-04:00,2026-07-16 11:25:00-04:00,29387.5,29432.5,29386.75,29426.25,29410.5,25.925894527839155,1.4946446672607712,1.7646449942498137,20,,5plus_candles,0.0,15.75,21.0,0,,2026-07-16 11:25:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000312,FVG2-000600,1,bullish,bearish,2026-07-16 11:26:00-04:00,32.5,1.2421965863556983,2026-07-16 11:27:00-04:00,2026-07-16 11:28:00-04:00,29423.75,29427.25,29384.0,29388.25,29389.0,27.654861617223986,1.2836802617695946,1.5639203189164779,2,1,2_candles,0.0,0.75,0.023076923076923078,1,21.5,2026-07-16 11:28:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000313,FVG2-000602,1,bullish,bearish,2026-07-16 11:51:00-04:00,19.5,0.7647796910958194,2026-07-16 11:52:00-04:00,2026-07-16 11:55:00-04:00,29418.75,29419.75,29382.25,29387.75,29394.25,25.63705777213619,1.2091871179419256,1.4627263523491034,4,3,4_candles,0.0,6.5,0.3333333333333333,3,5.833333333333333,2026-07-16 11:55:00-04:00,2026-07-16 19:55:00-04:00,EXPIRED_ACTIVE_8H
IFVG2-000314,FVG2-000604,1,bearish,bullish,2026-07-16 12:12:00-04:00,2.75,0.12572476019167195,2026-07-16 12:13:00-04:00,2026-07-16 12:31:00-04:00,29307.0,29327.75,29298.75,29323.75,29317.0,22.2992574153759,0.7511460892168746,1.300491736554589,19,,5plus_candles,0.0,6.75,2.4545454545454546,2,16.875,2026-07-16 12:31:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000315,FVG2-000605,1,bullish,bearish,2026-07-16 12:32:00-04:00,5.0,0.2246178994749874,2026-07-16 12:33:00-04:00,2026-07-16 12:35:00-04:00,29313.5,29318.75,29290.75,29299.75,29312.75,21.774516895058078,0.6314721041237286,1.2859068302155927,3,2,3_candles,0.25,13.0,2.6,2,11.25,2026-07-16 12:35:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000316,FVG2-000603,1,bearish,bullish,2026-07-16 12:11:00-04:00,12.5,0.5537108268274403,2026-07-16 12:31:00-04:00,2026-07-16 12:55:00-04:00,29321.25,29351.0,29320.5,29343.5,29338.25,20.056793924917276,1.109349783584206,1.5206817258120577,44,,5plus_candles,1.25,5.25,0.42,4,13.0,2026-07-16 12:55:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000317,FVG2-000608,1,bullish,bearish,2026-07-16 12:55:00-04:00,1.25,0.0623230215496745,2026-07-16 13:00:00-04:00,2026-07-16 13:00:00-04:00,29339.0,29342.0,29294.5,29297.25,29319.25,21.408084125595565,1.9501978670797349,2.2187879924859257,5,0,5plus_candles,0.0,22.0,17.6,0,,2026-07-16 13:00:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000318,FVG2-000609,1,bearish,bullish,2026-07-16 13:14:00-04:00,4.5,0.22914758291168516,2026-07-16 13:15:00-04:00,2026-07-16 13:15:00-04:00,29288.5,29310.5,29283.0,29304.75,29302.75,20.199570483498725,0.8044725511997803,1.3614150866457821,1,,1_candles,0.0,2.0,0.4444444444444444,0,,2026-07-16 13:15:00-04:00,,DEACTIVATED_CLOSE_THROUGH
