id,timeframe,direction,source_seq,source_ts_et,source_open,source_high,source_low,source_close,relevant_wick_length,opposite_wick_length,real_body_length,body_was_zero,total_range,wick_body_ratio,wick_range_ratio,dominant_wick_ratio,atr_at_source_close,zone_lo,zone_hi,mfe_after_1,mfe_after_2,mfe_after_3,mfe_after_1_atr,mfe_after_2_atr,mfe_after_3_atr,activated,activation_candle_number,activation_ts_et,first_tap_ts_et,first_tap_was_activated,n_taps,max_penetration,deactivation_ts_et,deactivation_reason_final
RB2-002841,1,bullish,6280,2026-07-17 06:40:00-04:00,28817.75,28819.25,28812.0,28816.0,4.0,1.5,1.75,False,7.25,2.2857142857142856,0.5517241379310345,2.6666666666666665,15.111869499323449,28812.0,28816.0,9.5,,,0.6286449204994333,,,False,,,2026-07-17 06:41:00-04:00,False,1,1.0,2026-07-17 06:41:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002842,1,bullish,6282,2026-07-17 06:42:00-04:00,28816.25,28816.25,28798.75,28802.25,3.5,0.0,14.0,False,17.5,0.25,0.2,14.0,15.241867068294198,28798.75,28802.25,9.5,12.0,,0.6232832209750533,0.7873051212316462,,False,,,2026-07-17 06:43:00-04:00,False,2,5.0,2026-07-17 06:44:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002843,1,bearish,6283,2026-07-17 06:43:00-04:00,28802.25,28811.75,28799.5,28806.75,5.0,2.75,4.5,False,12.25,1.1111111111111112,0.40816326530612246,1.8181818181818181,15.028162277701755,28806.75,28811.75,13.0,,,0.8650425620761981,,,False,,,2026-07-17 06:44:00-04:00,False,1,2.5,2026-07-17 06:44:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002844,1,bullish,6286,2026-07-17 06:46:00-04:00,28801.75,28806.25,28798.75,28804.5,3.0,1.75,2.75,False,7.5,1.0909090909090908,0.4,1.7142857142857142,14.941644505871267,28798.75,28801.75,9.0,,,0.6023433362012783,,,False,,,2026-07-17 06:47:00-04:00,False,1,0.75,2026-07-17 06:47:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002845,1,bearish,6288,2026-07-17 06:48:00-04:00,28808.75,28815.0,28798.0,28802.25,6.25,4.25,6.5,False,17.0,0.9615384615384616,0.36764705882352944,1.4705882352941178,14.943305721899204,28808.75,28815.0,12.75,18.5,18.5,0.8532248645167618,1.2380125485145173,1.2380125485145173,False,,,2026-07-17 10:06:00-04:00,False,3,2.0,2026-07-17 10:09:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002846,1,bullish,6289,2026-07-17 06:49:00-04:00,28801.5,28803.0,28796.0,28799.0,3.0,1.5,2.5,False,7.0,1.2,0.42857142857142855,2.0,14.375926741763546,28796.0,28799.0,1.0,,,0.06956073288095557,,,False,,,2026-07-17 06:50:00-04:00,False,1,5.75,2026-07-17 06:50:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002847,1,bearish,6291,2026-07-17 06:51:00-04:00,28796.25,28799.0,28791.0,28792.0,2.75,1.0,4.25,False,8.0,0.6470588235294118,0.34375,2.75,13.613681731418568,28796.25,28799.0,8.25,8.25,,0.6060079971577488,0.6060079971577488,,False,,,2026-07-17 06:52:00-04:00,False,2,1.75,2026-07-17 06:53:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002848,1,bearish,6294,2026-07-17 06:54:00-04:00,28796.0,28804.0,28794.0,28794.0,8.0,0.0,2.0,False,10.0,4.0,0.8,32.0,12.733421561197739,28796.0,28804.0,11.75,11.75,14.5,0.922768475348802,0.922768475348802,1.1387355653240536,False,,,2026-07-17 06:55:00-04:00,False,5,4.25,2026-07-17 07:01:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002849,1,bearish,6299,2026-07-17 06:59:00-04:00,28781.25,28789.5,28777.0,28785.0,4.5,4.25,3.75,False,12.5,1.2,0.36,1.0588235294117647,13.221542812745046,28785.0,28789.5,12.25,,,0.9265181963629451,,,False,,,2026-07-17 07:00:00-04:00,False,1,15.5,2026-07-17 07:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-002850,1,bullish,6300,2026-07-17 07:00:00-04:00,28786.75,28805.0,28772.75,28803.0,14.0,2.0,16.25,False,32.25,0.8615384615384616,0.43410852713178294,7.0,14.580718326120401,28772.75,28786.75,21.5,21.5,21.5,1.4745501229170692,1.4745501229170692,1.4745501229170692,False,,,2026-07-17 07:03:00-04:00,False,1,3.5,2026-07-17 07:03:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-002851,1,bearish,6301,2026-07-17 07:01:00-04:00,28805.25,28808.25,28800.5,28803.0,3.0,2.5,2.25,False,7.75,1.3333333333333333,0.3870967741935484,1.2,14.092809874254657,28805.25,28808.25,12.0,36.0,,0.8514980409919607,2.554494122975882,,True,2,2026-07-17 07:03:00-04:00,2026-07-17 07:02:00-04:00,False,2,4.75,2026-07-17 10:06:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002852,1,bearish,6308,2026-07-17 07:08:00-04:00,28758.25,28765.5,28750.0,28752.25,7.25,2.25,6.0,False,15.5,1.2083333333333333,0.46774193548387094,3.2222222222222223,15.87039658336788,28758.25,28765.5,8.25,8.25,8.25,0.5198357808302012,0.5198357808302012,0.5198357808302012,False,,,2026-07-17 07:10:00-04:00,False,2,14.75,2026-07-17 07:11:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-002853,1,bullish,6309,2026-07-17 07:09:00-04:00,28752.75,28755.25,28750.0,28755.0,2.75,0.25,2.25,False,5.25,1.2222222222222223,0.5238095238095238,11.0,15.11179682741303,28750.0,28752.75,9.75,27.5,,0.6451913105603266,1.8197703631188702,,True,2,2026-07-17 07:11:00-04:00,2026-07-17 07:10:00-04:00,False,4,6.75,2026-07-17 07:17:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-002854,1,bullish,6312,2026-07-17 07:12:00-04:00,28775.75,28775.75,28768.75,28770.5,1.75,0.0,5.25,False,7.0,0.3333333333333333,0.25,7.0,14.937816191627707,28768.75,28770.5,0.5,,,0.03347209482201543,,,False,,,2026-07-17 07:13:00-04:00,False,1,8.25,2026-07-17 07:13:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-002855,1,bullish,6313,2026-07-17 07:13:00-04:00,28771.0,28771.0,28760.5,28764.25,3.75,0.0,6.75,False,10.5,0.5555555555555556,0.35714285714285715,15.0,14.620829320797156,28760.5,28764.25,1.25,,,0.08549446632428423,,,False,,,2026-07-17 07:14:00-04:00,False,1,8.25,2026-07-17 07:14:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-002856,1,bullish,6315,2026-07-17 07:15:00-04:00,28759.25,28760.75,28755.25,28760.0,4.0,0.75,0.75,False,5.5,5.333333333333333,0.7272727272727273,5.333333333333333,13.878419159258772,28755.25,28759.25,-0.5,,,-0.036027158011467955,,,False,,,2026-07-17 07:16:00-04:00,False,1,5.25,2026-07-17 07:16:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-002857,1,bullish,6317,2026-07-17 07:17:00-04:00,28750.75,28751.75,28743.25,28746.25,3.0,1.0,4.5,False,8.5,0.6666666666666666,0.35294117647058826,3.0,13.237004275075165,28743.25,28746.25,10.25,,,0.7743443899387723,,,False,,,2026-07-17 07:18:00-04:00,False,1,2.75,2026-07-17 07:18:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002858,1,bearish,6319,2026-07-17 07:19:00-04:00,28751.0,28754.0,28740.5,28742.5,3.0,2.0,8.5,False,13.5,0.35294117647058826,0.2222222222222222,1.5,13.439049604529094,28751.0,28754.0,22.0,,,1.6370205220900278,,,True,1,2026-07-17 07:20:00-04:00,2026-07-17 07:22:00-04:00,True,4,21.0,2026-07-17 07:26:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-002859,1,bearish,6321,2026-07-17 07:21:00-04:00,28729.5,28741.25,28728.25,28736.75,4.5,1.25,7.25,False,13.0,0.6206896551724138,0.34615384615384615,3.6,13.544384607986819,28736.75,28741.25,4.5,,,0.33224100837674464,,,False,,,2026-07-17 07:22:00-04:00,False,1,9.75,2026-07-17 07:22:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-002860,1,bullish,6324,2026-07-17 07:24:00-04:00,28740.0,28746.25,28733.75,28743.5,6.25,2.75,3.5,False,12.5,1.7857142857142858,0.5,2.272727272727273,13.654797005738716,28733.75,28740.0,12.0,35.0,,0.8788120390919577,2.5632017806848766,,True,2,2026-07-17 07:26:00-04:00,2026-07-17 07:33:00-04:00,True,2,2.25,2026-07-17 07:42:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-002861,1,bearish,6326,2026-07-17 07:26:00-04:00,28748.5,28775.0,28748.5,28763.75,11.25,0.0,15.25,False,26.5,0.7377049180327869,0.42452830188679247,45.0,14.230411703927771,28763.75,28775.0,13.25,16.75,18.75,0.9311044736915682,1.177056598817643,1.317600670318257,False,,,2026-07-17 07:27:00-04:00,False,5,8.75,2026-07-17 10:03:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002862,1,bullish,6328,2026-07-17 07:28:00-04:00,28755.0,28755.5,28747.0,28751.5,4.5,0.5,3.5,False,8.5,1.2857142857142858,0.5294117647058824,9.0,14.104283561039761,28747.0,28751.5,11.75,,,0.8330802446752422,,,False,,,2026-07-17 07:29:00-04:00,False,1,2.0,2026-07-17 07:29:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002863,1,bearish,6331,2026-07-17 07:31:00-04:00,28745.5,28753.0,28742.75,28743.75,7.5,1.0,1.75,False,10.25,4.285714285714286,0.7317073170731707,7.5,14.342697151459314,28745.5,28753.0,0.75,,,0.05229141995260567,,,False,,,2026-07-17 07:32:00-04:00,False,1,2.75,2026-07-17 07:32:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002864,1,bearish,6334,2026-07-17 07:34:00-04:00,28750.5,28755.75,28747.0,28749.0,5.25,2.0,1.5,False,8.75,3.5,0.6,2.625,13.74304141463415,28750.5,28755.75,1.5,,,0.1091461456561383,,,False,,,2026-07-17 07:35:00-04:00,False,1,4.25,2026-07-17 07:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002865,1,bearish,6336,2026-07-17 07:36:00-04:00,28758.75,28762.25,28754.5,28757.75,3.5,3.25,1.0,False,7.75,3.5,0.45161290322580644,1.0769230769230769,13.13303060751618,28758.75,28762.25,6.75,6.75,10.25,0.513971237997184,0.513971237997184,0.7804748428846128,False,,,2026-07-17 07:37:00-04:00,False,3,2.0,2026-07-17 07:54:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-002866,1,bullish,6337,2026-07-17 07:37:00-04:00,28759.25,28759.75,28752.0,28757.25,5.25,0.5,2.0,False,7.75,2.625,0.6774193548387096,10.5,12.748528421265023,28752.0,28757.25,2.5,2.5,,0.1961010649534974,0.1961010649534974,,False,,,2026-07-17 07:38:00-04:00,False,2,3.5,2026-07-17 07:39:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-002867,1,bearish,6339,2026-07-17 07:39:00-04:00,28753.25,28756.0,28748.5,28748.5,2.75,0.0,4.75,False,7.5,0.5789473684210527,0.36666666666666664,11.0,11.942608689764228,28753.25,28756.0,4.75,12.25,21.75,0.39773554701420727,1.0257390422997976,1.821210136328212,True,3,2026-07-17 07:42:00-04:00,2026-07-17 07:40:00-04:00,False,2,8.25,2026-07-17 07:54:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-002868,1,bullish,6341,2026-07-17 07:41:00-04:00,28752.0,28752.0,28741.0,28744.25,3.25,0.0,7.75,False,11.0,0.41935483870967744,0.29545454545454547,13.0,11.564035043725278,28741.0,28744.25,7.75,,,0.6701812966405011,,,False,,,2026-07-17 07:42:00-04:00,False,1,9.5,2026-07-17 07:42:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-002869,1,bearish,6342,2026-07-17 07:42:00-04:00,28745.0,28752.0,28731.5,28731.5,7.0,0.0,13.5,False,20.5,0.5185185185185185,0.34146341463414637,28.0,12.202318254887759,28745.0,28752.0,31.5,,,2.581476678612473,,,True,1,2026-07-17 07:43:00-04:00,2026-07-17 07:48:00-04:00,True,4,12.25,2026-07-17 07:54:00-04:00,DEACTIVATED_CLOSE_THROUGH
