branch_id,episode_id,hypothesis_id,terminal_status,terminal_reason,n_events
GBR-359894,GEP-080142,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-359895,GEP-080142,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-359896,GEP-080023,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-359897,GEP-080023,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-359898,GEP-080023,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-359899,GEP-080027,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-359900,GEP-080027,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-359901,GEP-080027,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-359902,GEP-080033,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-359903,GEP-080033,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-359904,GEP-080033,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-359905,GEP-080024,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-359906,GEP-080024,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-359907,GEP-080024,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-359908,GEP-080028,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-359909,GEP-080028,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-359910,GEP-080028,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-359911,GEP-080143,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-359912,GEP-080143,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-359913,GEP-080143,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-359914,GEP-080144,H_rb_reaction_continuation,EXPIRED,inactive,1
GBR-359915,GEP-080144,H_rb_fvg_fill_continuation,EXPIRED,inactive,1
GBR-359916,GEP-080144,H_rb_unresolved_fade,EXPIRED,inactive,1
GBR-359917,GEP-080138,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-359918,GEP-080138,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-359919,GEP-080138,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-359920,GEP-080145,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-359921,GEP-080145,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-359922,GEP-080146,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-359923,GEP-080146,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-359924,GEP-080147,H_fvg_no_fill_continuation,INVALIDATED,opposing_move,1
GBR-359925,GEP-080147,H_fvg_first_touch,EXPIRED,inactive,1
GBR-359926,GEP-080147,H_fvg_first_fill,EXPIRED,inactive,1
GBR-359927,GEP-080147,H_fvg_midpoint,EXPIRED,inactive,1
GBR-359928,GEP-080147,H_fvg_full_fill,EXPIRED,inactive,1
GBR-359929,GEP-080148,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-359930,GEP-080148,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-359931,GEP-080148,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-359932,GEP-080149,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-359933,GEP-080149,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-359934,GEP-080149,H_fvg_no_fill_continuation,INVALIDATED,opposing_move,1
GBR-359935,GEP-080149,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-359936,GEP-080149,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-359937,GEP-080149,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-359938,GEP-080149,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-359939,GEP-080119,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-359940,GEP-080119,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-359941,GEP-080119,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-359942,GEP-080150,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-359943,GEP-080150,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-359944,GEP-080150,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-359945,GEP-080151,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-359946,GEP-080151,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-359947,GEP-080151,H_fvg_no_fill_continuation,INVALIDATED,opposing_move,1
GBR-359948,GEP-080151,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-359949,GEP-080151,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-359950,GEP-080151,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-359951,GEP-080151,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-359952,GEP-080139,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-359953,GEP-080139,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-359954,GEP-080139,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-359955,GEP-080152,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-359956,GEP-080152,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-359957,GEP-080152,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-359958,GEP-080153,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-359959,GEP-080153,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-359960,GEP-080153,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-359961,GEP-080154,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-359962,GEP-080154,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-359963,GEP-080155,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-359964,GEP-080155,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-359965,GEP-080135,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-359966,GEP-080135,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-359967,GEP-080135,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-359968,GEP-080154,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-359969,GEP-080154,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-359970,GEP-080154,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-359971,GEP-080155,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-359972,GEP-080155,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-359973,GEP-080155,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-359974,GEP-080156,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-359975,GEP-080156,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-359976,GEP-080156,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-359977,GEP-080156,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-359978,GEP-080156,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-359979,GEP-080157,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-359980,GEP-080157,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-359981,GEP-080158,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-359982,GEP-080158,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-359983,GEP-080159,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-359984,GEP-080159,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-359985,GEP-080159,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-359986,GEP-080159,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-359987,GEP-080159,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-359988,GEP-080160,H_rb_reaction_continuation,INVALIDATED,origin_invalidated,2
GBR-359989,GEP-080160,H_rb_fvg_fill_continuation,INVALIDATED,origin_invalidated,2
GBR-359990,GEP-080160,H_rb_unresolved_fade,INVALIDATED,origin_invalidated,2
GBR-359991,GEP-080161,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-359992,GEP-080161,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-359993,GEP-080162,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-359994,GEP-080162,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-359995,GEP-080162,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-359996,GEP-080162,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-359997,GEP-080162,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-359998,GEP-080162,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-359999,GEP-080162,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-360000,GEP-080157,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360001,GEP-080157,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360002,GEP-080157,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360003,GEP-080158,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360004,GEP-080158,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360005,GEP-080158,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360006,GEP-080095,H_time_anchor_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360007,GEP-080095,H_time_anchor_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360008,GEP-080095,H_time_anchor_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360009,GEP-080096,H_time_anchor_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360010,GEP-080096,H_time_anchor_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360011,GEP-080096,H_time_anchor_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360012,GEP-080097,H_hist_level_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360013,GEP-080097,H_hist_level_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360014,GEP-080097,H_hist_level_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360015,GEP-080123,H_hist_level_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360016,GEP-080123,H_hist_level_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360017,GEP-080123,H_hist_level_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360018,GEP-080056,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360019,GEP-080056,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360020,GEP-080056,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360021,GEP-080089,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360022,GEP-080089,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360023,GEP-080089,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360024,GEP-080114,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360025,GEP-080114,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360026,GEP-080114,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360027,GEP-080127,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360028,GEP-080127,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360029,GEP-080127,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360030,GEP-080128,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360031,GEP-080128,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360032,GEP-080128,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360033,GEP-080090,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360034,GEP-080090,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360035,GEP-080090,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360036,GEP-080115,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360037,GEP-080115,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360038,GEP-080115,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360039,GEP-080163,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-360040,GEP-080163,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-360041,GEP-080163,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-360042,GEP-080164,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-360043,GEP-080164,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-360044,GEP-080164,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-360045,GEP-080164,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-360046,GEP-080164,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-360047,GEP-080124,H_hist_level_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360048,GEP-080124,H_hist_level_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360049,GEP-080124,H_hist_level_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360050,GEP-080165,H_rb_reaction_continuation,INVALIDATED,opposing_move,2
GBR-360051,GEP-080165,H_rb_fvg_fill_continuation,INVALIDATED,opposing_move,2
GBR-360052,GEP-080165,H_rb_unresolved_fade,INVALIDATED,origin_invalidated,2
GBR-360053,GEP-080166,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360054,GEP-080166,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360055,GEP-080122,H_anchor_reclaim_continuation,EMITTED,anchor_reclaim,1
GBR-360056,GEP-080167,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360057,GEP-080167,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360058,GEP-080168,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360059,GEP-080168,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360060,GEP-080169,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-360061,GEP-080169,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-360062,GEP-080169,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-360063,GEP-080169,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-360064,GEP-080169,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-360065,GEP-080167,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360066,GEP-080167,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360067,GEP-080167,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360068,GEP-080170,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360069,GEP-080170,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360070,GEP-080168,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360071,GEP-080168,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360072,GEP-080168,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360073,GEP-080171,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-360074,GEP-080171,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-360075,GEP-080171,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-360076,GEP-080172,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-360077,GEP-080172,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-360078,GEP-080172,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-360079,GEP-080172,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-360080,GEP-080172,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-360081,GEP-080173,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-360082,GEP-080173,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-360083,GEP-080173,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-360084,GEP-080173,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-360085,GEP-080173,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-360086,GEP-080174,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-360087,GEP-080174,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-360088,GEP-080174,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-360089,GEP-080175,H_rb_reaction_continuation,EXPIRED,inactive,1
GBR-360090,GEP-080175,H_rb_fvg_fill_continuation,EXPIRED,inactive,1
GBR-360091,GEP-080175,H_rb_unresolved_fade,EXPIRED,inactive,1
GBR-360092,GEP-080176,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-360093,GEP-080176,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-360094,GEP-080176,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-360095,GEP-080177,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-360096,GEP-080177,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-360097,GEP-080177,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-360098,GEP-080177,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-360099,GEP-080177,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-360100,GEP-080177,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-360101,GEP-080177,H_fvg_full_fill,EXPIRED,inactive,1
GBR-360102,GEP-080178,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360103,GEP-080178,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-360104,GEP-080179,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-360105,GEP-080179,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-360106,GEP-080179,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-360107,GEP-080180,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-360108,GEP-080180,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-360109,GEP-080180,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-360110,GEP-080180,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-360111,GEP-080180,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-360112,GEP-080181,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-360113,GEP-080181,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-360114,GEP-080181,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-360115,GEP-080182,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-360116,GEP-080182,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-360117,GEP-080182,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-360118,GEP-080182,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-360119,GEP-080182,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-360120,GEP-080183,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360121,GEP-080183,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360122,GEP-080166,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360123,GEP-080166,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360124,GEP-080166,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360125,GEP-080184,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-360126,GEP-080184,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-360127,GEP-080184,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-360128,GEP-080185,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-360129,GEP-080185,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-360130,GEP-080185,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-360131,GEP-080185,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-360132,GEP-080185,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-360133,GEP-080170,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360134,GEP-080170,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360135,GEP-080170,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360136,GEP-080095,H_anchor_reclaim_continuation,EMITTED,anchor_reclaim,1
GBR-360137,GEP-080096,H_anchor_reclaim_continuation,EMITTED,anchor_reclaim,1
GBR-360138,GEP-080186,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-360139,GEP-080186,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-360140,GEP-080186,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-360141,GEP-080187,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-360142,GEP-080187,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-360143,GEP-080187,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-360144,GEP-080187,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-360145,GEP-080187,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-360146,GEP-080188,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360147,GEP-080188,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360148,GEP-080189,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360149,GEP-080189,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360150,GEP-080190,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360151,GEP-080190,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360152,GEP-080191,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360153,GEP-080191,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360154,GEP-080192,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-360155,GEP-080192,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-360156,GEP-080192,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-360157,GEP-080192,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-360158,GEP-080192,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-360159,GEP-080193,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-360160,GEP-080193,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-360161,GEP-080193,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-360162,GEP-080193,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-360163,GEP-080193,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-360164,GEP-080053,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360165,GEP-080053,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360166,GEP-080053,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360167,GEP-080054,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360168,GEP-080054,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360169,GEP-080054,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360170,GEP-080188,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360171,GEP-080188,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360172,GEP-080188,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360173,GEP-080190,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360174,GEP-080190,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360175,GEP-080190,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360176,GEP-080194,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360177,GEP-080194,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360178,GEP-080195,H_compression_expansion,EMITTED,compression_expansion,2
GBR-360179,GEP-080195,H_compression_false_expansion_fade,EMITTED,compression_false_expansion,2
GBR-360180,GEP-080196,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360181,GEP-080196,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360182,GEP-080194,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360183,GEP-080194,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360184,GEP-080194,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360185,GEP-080197,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360186,GEP-080197,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360187,GEP-080196,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360188,GEP-080196,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360189,GEP-080196,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360190,GEP-080198,H_rb_reaction_continuation,INVALIDATED,origin_invalidated,2
GBR-360191,GEP-080198,H_rb_fvg_fill_continuation,INVALIDATED,origin_invalidated,2
GBR-360192,GEP-080198,H_rb_unresolved_fade,INVALIDATED,origin_invalidated,3
GBR-360193,GEP-080199,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-360194,GEP-080199,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-360195,GEP-080199,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-360196,GEP-080199,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-360197,GEP-080199,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-360198,GEP-080197,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-360199,GEP-080197,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-360200,GEP-080197,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-360201,GEP-080200,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360202,GEP-080200,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360203,GEP-080201,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-360204,GEP-080201,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-360205,GEP-080202,H_compression_expansion,EMITTED,compression_expansion,2
