episode_id,origin_family,origin_subtype,start_timestamp,segment_id,n_branches
GEP-080302,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 13:09:00-04:00,1,3
GEP-080303,fvg,BEARISH_FVG_FORMED,2026-07-14 13:14:00-04:00,1,5
GEP-080304,liquidity,SWING_HIGH_BREAK,2026-07-14 13:14:00-04:00,1,5
GEP-080305,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 13:14:00-04:00,1,3
GEP-080306,fvg,BEARISH_FVG_FORMED,2026-07-14 13:15:00-04:00,1,5
GEP-080307,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 13:16:00-04:00,1,3
GEP-080308,liquidity,SWING_LOW_BREAK,2026-07-14 13:18:00-04:00,1,5
GEP-080309,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 13:19:00-04:00,1,3
GEP-080310,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 13:19:00-04:00,1,3
GEP-080311,fvg,BULLISH_FVG_FORMED,2026-07-14 13:20:00-04:00,1,5
GEP-080312,fvg,BULLISH_FVG_FORMED,2026-07-14 13:21:00-04:00,1,5
GEP-080313,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 13:21:00-04:00,1,3
GEP-080314,fvg,BULLISH_FVG_FORMED,2026-07-14 13:22:00-04:00,1,5
GEP-080315,fvg,BULLISH_FVG_FORMED,2026-07-14 13:24:00-04:00,1,5
GEP-080316,rejection_block,BEARISH_RB_CONFIRMED,2026-07-14 13:25:00-04:00,1,3
GEP-080317,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 13:26:00-04:00,1,3
GEP-080318,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 13:26:00-04:00,1,3
GEP-080319,liquidity,SWING_HIGH_SWEEP_ABOVE,2026-07-14 13:27:00-04:00,1,5
GEP-080320,rejection_block,BEARISH_RB_CONFIRMED,2026-07-14 13:28:00-04:00,1,3
GEP-080321,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 13:29:00-04:00,1,3
GEP-080322,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 13:30:00-04:00,1,3
GEP-080323,liquidity,SWING_HIGH_BREAK,2026-07-14 13:30:00-04:00,1,5
GEP-080324,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 13:30:00-04:00,1,5
GEP-080325,liquidity,SWING_LOW_BREAK,2026-07-14 13:32:00-04:00,1,5
GEP-080326,liquidity,EQUAL_LOWS_BREAK,2026-07-14 13:32:00-04:00,1,5
GEP-080327,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 13:32:00-04:00,1,3
GEP-080328,fvg,BEARISH_FVG_FORMED,2026-07-14 13:33:00-04:00,1,7
GEP-080329,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 13:33:00-04:00,1,3
GEP-080330,liquidity,SWING_HIGH_BREAK,2026-07-14 13:34:00-04:00,1,5
GEP-080331,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 13:34:00-04:00,1,5
GEP-080332,fvg,BEARISH_FVG_FORMED,2026-07-14 13:35:00-04:00,1,5
GEP-080333,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 13:36:00-04:00,1,3
GEP-080334,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 13:37:00-04:00,1,3
GEP-080335,fvg,BULLISH_FVG_FORMED,2026-07-14 13:38:00-04:00,1,7
GEP-080336,liquidity,SWING_LOW_BREAK,2026-07-14 13:38:00-04:00,1,5
GEP-080337,liquidity,EQUAL_LOWS_BREAK,2026-07-14 13:38:00-04:00,1,5
GEP-080338,fvg,BULLISH_FVG_FORMED,2026-07-14 13:40:00-04:00,1,5
GEP-080339,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 13:40:00-04:00,1,3
GEP-080340,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 13:41:00-04:00,1,3
GEP-080341,liquidity,SWING_HIGH_BREAK,2026-07-14 13:44:00-04:00,1,5
GEP-080342,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 13:44:00-04:00,1,5
GEP-080343,fvg,BEARISH_FVG_FORMED,2026-07-14 13:46:00-04:00,1,5
GEP-080344,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 13:47:00-04:00,1,3
GEP-080345,liquidity,SWING_HIGH_BREAK,2026-07-14 13:47:00-04:00,1,5
GEP-080346,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 13:47:00-04:00,1,5
GEP-080347,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 13:48:00-04:00,1,3
GEP-080348,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 13:48:00-04:00,1,3
GEP-080349,fvg,BULLISH_FVG_FORMED,2026-07-14 13:49:00-04:00,1,7
GEP-080350,liquidity,SWING_LOW_BREAK,2026-07-14 13:50:00-04:00,1,5
GEP-080351,liquidity,SWING_HIGH_BREAK,2026-07-14 13:55:00-04:00,1,5
GEP-080352,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 13:55:00-04:00,1,5
GEP-080353,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 13:56:00-04:00,1,3
GEP-080354,structure,COMPRESSION,2026-07-14 13:57:00-04:00,1,2
GEP-080355,liquidity,SWING_LOW_BREAK,2026-07-14 13:58:00-04:00,1,5
GEP-080356,liquidity,EQUAL_LOWS_BREAK,2026-07-14 13:58:00-04:00,1,5
GEP-080357,fvg,BEARISH_FVG_FORMED,2026-07-14 14:01:00-04:00,1,7
GEP-080358,liquidity,SWING_HIGH_BREAK,2026-07-14 14:02:00-04:00,1,5
GEP-080359,liquidity,SWING_LOW_BREAK,2026-07-14 14:03:00-04:00,1,5
GEP-080360,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 14:03:00-04:00,1,3
GEP-080361,fvg,BULLISH_FVG_FORMED,2026-07-14 14:04:00-04:00,1,5
GEP-080362,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 14:06:00-04:00,1,3
GEP-080363,fvg,BEARISH_FVG_FORMED,2026-07-14 14:07:00-04:00,1,5
GEP-080364,liquidity,SWING_HIGH_BREAK,2026-07-14 14:07:00-04:00,1,5
GEP-080365,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 14:07:00-04:00,1,5
GEP-080366,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 14:08:00-04:00,1,3
GEP-080367,fvg,BULLISH_FVG_FORMED,2026-07-14 14:09:00-04:00,1,5
GEP-080368,liquidity,SWING_LOW_BREAK,2026-07-14 14:10:00-04:00,1,5
GEP-080369,liquidity,EQUAL_LOWS_BREAK,2026-07-14 14:10:00-04:00,1,5
GEP-080370,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 14:13:00-04:00,1,3
GEP-080371,liquidity,SWING_HIGH_BREAK,2026-07-14 14:13:00-04:00,1,5
GEP-080372,liquidity,SWING_LOW_BREAK,2026-07-14 14:14:00-04:00,1,5
GEP-080373,liquidity,EQUAL_LOWS_BREAK,2026-07-14 14:14:00-04:00,1,5
GEP-080374,rejection_block,BEARISH_RB_CONFIRMED,2026-07-14 14:17:00-04:00,1,3
GEP-080375,liquidity,SWING_HIGH_BREAK,2026-07-14 14:18:00-04:00,1,5
GEP-080376,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 14:19:00-04:00,1,3
GEP-080377,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 14:22:00-04:00,1,3
GEP-080378,rejection_block,BEARISH_RB_CONFIRMED,2026-07-14 14:23:00-04:00,1,3
GEP-080379,liquidity,SWING_LOW_BREAK,2026-07-14 14:23:00-04:00,1,5
GEP-080380,liquidity,SWING_HIGH_BREAK,2026-07-14 14:24:00-04:00,1,5
GEP-080381,liquidity,SWING_LOW_BREAK,2026-07-14 14:28:00-04:00,1,5
GEP-080382,liquidity,EQUAL_LOWS_BREAK,2026-07-14 14:28:00-04:00,1,5
GEP-080383,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 14:29:00-04:00,1,3
GEP-080384,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 14:33:00-04:00,1,3
GEP-080385,fvg,BULLISH_FVG_FORMED,2026-07-14 14:35:00-04:00,1,5
GEP-080386,liquidity,SWING_LOW_BREAK,2026-07-14 14:35:00-04:00,1,5
GEP-080387,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 14:37:00-04:00,1,3
GEP-080388,fvg,BEARISH_FVG_FORMED,2026-07-14 14:38:00-04:00,1,5
GEP-080389,liquidity,SWING_HIGH_BREAK,2026-07-14 14:38:00-04:00,1,5
GEP-080390,liquidity,SWING_LOW_SWEEP_BELOW,2026-07-14 14:40:00-04:00,1,5
GEP-080391,liquidity,EQUAL_LOWS_SWEEP_BELOW,2026-07-14 14:40:00-04:00,1,5
GEP-080392,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 14:40:00-04:00,1,3
GEP-080393,fvg,BEARISH_FVG_FORMED,2026-07-14 14:41:00-04:00,1,5
GEP-080394,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 14:41:00-04:00,1,3
GEP-080395,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 14:41:00-04:00,1,3
GEP-080396,fvg,BEARISH_FVG_FORMED,2026-07-14 14:42:00-04:00,1,5
GEP-080397,liquidity,SWING_LOW_BREAK,2026-07-14 14:44:00-04:00,1,5
GEP-080398,fvg,BULLISH_FVG_FORMED,2026-07-14 14:47:00-04:00,1,5
GEP-080399,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 14:47:00-04:00,1,3
GEP-080400,liquidity,SWING_LOW_BREAK,2026-07-14 14:48:00-04:00,1,5
GEP-080401,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 14:49:00-04:00,1,3
GEP-080402,fvg,BEARISH_FVG_FORMED,2026-07-14 14:50:00-04:00,1,7
GEP-080403,liquidity,SWING_HIGH_BREAK,2026-07-14 14:50:00-04:00,1,5
GEP-080404,liquidity,SWING_HIGH_BREAK,2026-07-14 14:51:00-04:00,1,5
GEP-080405,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 14:51:00-04:00,1,5
GEP-080406,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 14:52:00-04:00,1,3
GEP-080407,fvg,BULLISH_FVG_FORMED,2026-07-14 14:53:00-04:00,1,5
GEP-080408,liquidity,SWING_LOW_BREAK,2026-07-14 14:53:00-04:00,1,5
GEP-080409,liquidity,EQUAL_LOWS_BREAK,2026-07-14 14:53:00-04:00,1,5
GEP-080410,fvg,BEARISH_FVG_FORMED,2026-07-14 14:56:00-04:00,1,5
GEP-080411,liquidity,SWING_HIGH_BREAK,2026-07-14 14:56:00-04:00,1,5
GEP-080412,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 14:56:00-04:00,1,3
GEP-080413,liquidity,SWING_LOW_BREAK,2026-07-14 15:01:00-04:00,1,5
GEP-080414,fvg,BEARISH_FVG_FORMED,2026-07-14 15:02:00-04:00,1,7
GEP-080415,liquidity,SWING_HIGH_BREAK,2026-07-14 15:03:00-04:00,1,5
GEP-080416,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 15:03:00-04:00,1,3
GEP-080417,liquidity,SWING_LOW_BREAK,2026-07-14 15:07:00-04:00,1,5
GEP-080418,liquidity,EQUAL_LOWS_BREAK,2026-07-14 15:07:00-04:00,1,5
GEP-080419,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 15:07:00-04:00,1,3
GEP-080420,liquidity,SWING_HIGH_SWEEP_ABOVE,2026-07-14 15:09:00-04:00,1,5
GEP-080421,liquidity,SWING_LOW_BREAK,2026-07-14 15:10:00-04:00,1,5
GEP-080422,liquidity,EQUAL_LOWS_BREAK,2026-07-14 15:10:00-04:00,1,5
GEP-080423,fvg,BULLISH_FVG_FORMED,2026-07-14 15:12:00-04:00,1,5
GEP-080424,fvg,BULLISH_FVG_FORMED,2026-07-14 15:13:00-04:00,1,5
GEP-080425,liquidity,SWING_LOW_BREAK,2026-07-14 15:13:00-04:00,1,5
GEP-080426,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 15:13:00-04:00,1,3
GEP-080427,fvg,BULLISH_FVG_FORMED,2026-07-14 15:14:00-04:00,1,5
GEP-080428,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 15:19:00-04:00,1,3
GEP-080429,liquidity,SWING_HIGH_BREAK,2026-07-14 15:19:00-04:00,1,5
GEP-080430,liquidity,SWING_LOW_BREAK,2026-07-14 15:21:00-04:00,1,5
GEP-080431,liquidity,EQUAL_LOWS_BREAK,2026-07-14 15:21:00-04:00,1,5
GEP-080432,fvg,BULLISH_FVG_FORMED,2026-07-14 15:22:00-04:00,1,5
GEP-080433,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 15:22:00-04:00,1,3
GEP-080434,fvg,BULLISH_FVG_FORMED,2026-07-14 15:23:00-04:00,1,5
GEP-080435,liquidity,SWING_HIGH_BREAK,2026-07-14 15:25:00-04:00,1,5
GEP-080436,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 15:25:00-04:00,1,3
GEP-080437,fvg,BEARISH_FVG_FORMED,2026-07-14 15:28:00-04:00,1,5
GEP-080438,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 15:28:00-04:00,1,3
GEP-080439,fvg,BEARISH_FVG_FORMED,2026-07-14 15:29:00-04:00,1,7
GEP-080440,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 15:29:00-04:00,1,3
GEP-080441,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 15:29:00-04:00,1,3
GEP-080442,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 15:29:00-04:00,1,3
GEP-080443,fvg,BEARISH_FVG_FORMED,2026-07-14 15:30:00-04:00,1,7
GEP-080444,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 15:30:00-04:00,1,3
GEP-080445,fvg,BEARISH_FVG_FORMED,2026-07-14 15:31:00-04:00,1,7
GEP-080446,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 15:32:00-04:00,1,3
GEP-080447,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 15:33:00-04:00,1,3
GEP-080448,liquidity,SWING_LOW_BREAK,2026-07-14 15:34:00-04:00,1,5
GEP-080449,liquidity,EQUAL_LOWS_BREAK,2026-07-14 15:34:00-04:00,1,5
GEP-080450,fvg,BEARISH_FVG_FORMED,2026-07-14 15:39:00-04:00,1,5
GEP-080451,liquidity,SWING_HIGH_BREAK,2026-07-14 15:40:00-04:00,1,5
GEP-080452,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 15:41:00-04:00,1,3
GEP-080453,liquidity,SWING_LOW_BREAK,2026-07-14 15:42:00-04:00,1,5
GEP-080454,liquidity,EQUAL_LOWS_BREAK,2026-07-14 15:42:00-04:00,1,5
GEP-080455,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 15:45:00-04:00,1,3
GEP-080456,rejection_block,BEARISH_RB_CONFIRMED,2026-07-14 15:46:00-04:00,1,3
GEP-080457,liquidity,SWING_HIGH_BREAK,2026-07-14 15:48:00-04:00,1,5
GEP-080458,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 15:48:00-04:00,1,5
GEP-080459,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 15:51:00-04:00,1,3
GEP-080460,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 15:52:00-04:00,1,3
GEP-080461,liquidity,SWING_LOW_BREAK,2026-07-14 15:53:00-04:00,1,5
GEP-080462,liquidity,EQUAL_LOWS_BREAK,2026-07-14 15:53:00-04:00,1,5
GEP-080463,fvg,BEARISH_FVG_FORMED,2026-07-14 15:55:00-04:00,1,7
GEP-080464,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 15:56:00-04:00,1,3
GEP-080465,liquidity,SWING_HIGH_BREAK,2026-07-14 15:56:00-04:00,1,5
GEP-080466,liquidity,SWING_LOW_BREAK,2026-07-14 15:58:00-04:00,1,5
GEP-080467,fvg,BEARISH_FVG_FORMED,2026-07-14 16:00:00-04:00,1,7
GEP-080468,hist_level,PREV_RTH_HIGH_BREAK,2026-07-14 16:00:00-04:00,1,5
GEP-080469,hist_level,PREV_RTH_LOW_BREAK,2026-07-14 16:00:00-04:00,1,5
GEP-080470,hist_level,PREV_RTH_CLOSE_BREAK,2026-07-14 16:00:00-04:00,1,5
GEP-080471,hist_level,PREV_DAY_HIGH_BREAK,2026-07-14 16:00:00-04:00,1,5
GEP-080472,hist_level,PREV_DAY_LOW_BREAK,2026-07-14 16:00:00-04:00,1,2
GEP-080473,hist_level,PREV_3SESSION_HIGH_BREAK,2026-07-14 16:00:00-04:00,1,2
GEP-080474,hist_level,PREV_3SESSION_LOW_BREAK,2026-07-14 16:00:00-04:00,1,2
GEP-080475,hist_level,PREV_WEEK5_HIGH_BREAK,2026-07-14 16:00:00-04:00,1,2
GEP-080476,hist_level,PREV_WEEK5_LOW_BREAK,2026-07-14 16:00:00-04:00,1,2
GEP-080477,hist_level,PREV_TWOWEEK10_HIGH_BREAK,2026-07-14 16:00:00-04:00,1,2
GEP-080478,hist_level,PREV_TWOWEEK10_LOW_BREAK,2026-07-14 16:00:00-04:00,1,2
GEP-080479,hist_level,PREV_MONTH20_HIGH_BREAK,2026-07-14 16:00:00-04:00,1,2
GEP-080480,hist_level,PREV_MONTH20_LOW_BREAK,2026-07-14 16:00:00-04:00,1,2
GEP-080481,liquidity,SWING_HIGH_BREAK,2026-07-14 16:01:00-04:00,1,5
GEP-080482,fvg,BULLISH_FVG_FORMED,2026-07-14 16:06:00-04:00,1,5
GEP-080483,liquidity,SWING_LOW_BREAK,2026-07-14 16:07:00-04:00,1,5
GEP-080484,liquidity,EQUAL_LOWS_BREAK,2026-07-14 16:07:00-04:00,1,5
GEP-080485,liquidity,SWING_HIGH_BREAK,2026-07-14 16:08:00-04:00,1,5
GEP-080486,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 16:08:00-04:00,1,5
GEP-080487,rejection_block,BEARISH_RB_CONFIRMED,2026-07-14 16:10:00-04:00,1,3
GEP-080488,fvg,BEARISH_FVG_FORMED,2026-07-14 16:11:00-04:00,1,5
GEP-080489,liquidity,SWING_HIGH_BREAK,2026-07-14 16:12:00-04:00,1,5
GEP-080490,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 16:12:00-04:00,1,5
GEP-080491,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 16:13:00-04:00,1,3
GEP-080492,fvg,BULLISH_FVG_FORMED,2026-07-14 16:14:00-04:00,1,5
GEP-080493,liquidity,SWING_LOW_BREAK,2026-07-14 16:15:00-04:00,1,5
GEP-080494,liquidity,SWING_HIGH_BREAK,2026-07-14 16:17:00-04:00,1,5
GEP-080495,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 16:17:00-04:00,1,5
GEP-080496,structure,COMPRESSION,2026-07-14 16:18:00-04:00,1,2
GEP-080497,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 16:20:00-04:00,1,3
GEP-080498,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 16:20:00-04:00,1,3
GEP-080499,fvg,BEARISH_FVG_FORMED,2026-07-14 16:21:00-04:00,1,7
GEP-080500,fvg,BULLISH_FVG_FORMED,2026-07-14 16:25:00-04:00,1,5
GEP-080501,rejection_block,BEARISH_RB_CONFIRMED,2026-07-14 16:26:00-04:00,1,3
GEP-080502,liquidity,SWING_LOW_BREAK,2026-07-14 16:26:00-04:00,1,5
GEP-080503,liquidity,EQUAL_LOWS_BREAK,2026-07-14 16:26:00-04:00,1,5
GEP-080504,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 16:27:00-04:00,1,3
GEP-080505,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 16:28:00-04:00,1,3
GEP-080506,liquidity,SWING_HIGH_BREAK,2026-07-14 16:28:00-04:00,1,5
GEP-080507,liquidity,SWING_LOW_BREAK,2026-07-14 16:30:00-04:00,1,5
GEP-080508,liquidity,SWING_HIGH_BREAK,2026-07-14 16:31:00-04:00,1,5
GEP-080509,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 16:31:00-04:00,1,5
GEP-080510,fvg,BULLISH_FVG_FORMED,2026-07-14 16:32:00-04:00,1,5
GEP-080511,fvg,BULLISH_FVG_FORMED,2026-07-14 16:35:00-04:00,1,5
GEP-080512,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 16:35:00-04:00,1,3
GEP-080513,fvg,BULLISH_FVG_FORMED,2026-07-14 16:36:00-04:00,1,5
GEP-080514,fvg,BULLISH_FVG_FORMED,2026-07-14 16:37:00-04:00,1,5
GEP-080515,fvg,BULLISH_FVG_FORMED,2026-07-14 16:38:00-04:00,1,5
GEP-080516,liquidity,SWING_HIGH_BREAK,2026-07-14 16:42:00-04:00,1,5
GEP-080517,structure,COMPRESSION,2026-07-14 16:43:00-04:00,1,2
GEP-080518,rejection_block,BEARISH_RB_CONFIRMED,2026-07-14 16:47:00-04:00,1,3
GEP-080519,fvg,BEARISH_FVG_FORMED,2026-07-14 16:48:00-04:00,1,5
GEP-080520,liquidity,SWING_HIGH_BREAK,2026-07-14 16:49:00-04:00,1,5
GEP-080521,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 16:49:00-04:00,1,5
GEP-080522,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 16:49:00-04:00,1,3
GEP-080523,fvg,BEARISH_FVG_FORMED,2026-07-14 16:50:00-04:00,1,5
GEP-080524,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 16:50:00-04:00,1,3
GEP-080525,fvg,BULLISH_FVG_FORMED,2026-07-14 16:52:00-04:00,1,7
GEP-080526,liquidity,SWING_LOW_BREAK,2026-07-14 16:53:00-04:00,1,5
GEP-080527,liquidity,EQUAL_LOWS_BREAK,2026-07-14 16:53:00-04:00,1,5
GEP-080528,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 16:53:00-04:00,1,3
GEP-080529,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 16:56:00-04:00,1,3
GEP-080530,liquidity,SWING_HIGH_SWEEP_ABOVE,2026-07-14 18:00:00-04:00,1,5
GEP-080531,vwap,VWAP_VWAP_BOUNCE_DOWN,2026-07-14 18:00:00-04:00,1,3
GEP-080532,fvg,BEARISH_FVG_FORMED,2026-07-14 18:01:00-04:00,1,7
GEP-080533,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 18:01:00-04:00,1,3
GEP-080534,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 18:02:00-04:00,1,3
GEP-080535,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 18:02:00-04:00,1,3
GEP-080536,liquidity,SWING_HIGH_BREAK,2026-07-14 18:03:00-04:00,1,5
GEP-080537,rejection_block,BULLISH_RB_CONFIRMED,2026-07-14 18:04:00-04:00,1,3
GEP-080538,liquidity,SWING_LOW_BREAK,2026-07-14 18:05:00-04:00,1,5
GEP-080539,rejection_block,BEARISH_RB_CONFIRMED,2026-07-14 18:07:00-04:00,1,3
GEP-080540,fvg,BEARISH_FVG_FORMED,2026-07-14 18:08:00-04:00,1,7
GEP-080541,liquidity,SWING_HIGH_BREAK,2026-07-14 18:08:00-04:00,1,5
GEP-080542,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 18:08:00-04:00,1,3
GEP-080543,fvg,BEARISH_FVG_FORMED,2026-07-14 18:09:00-04:00,1,7
GEP-080544,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 18:10:00-04:00,1,3
GEP-080545,fvg,BEARISH_FVG_FORMED,2026-07-14 18:11:00-04:00,1,7
GEP-080546,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 18:11:00-04:00,1,3
GEP-080547,liquidity,SWING_LOW_BREAK,2026-07-14 18:14:00-04:00,1,5
GEP-080548,liquidity,EQUAL_LOWS_BREAK,2026-07-14 18:14:00-04:00,1,5
GEP-080549,fvg,BULLISH_FVG_FORMED,2026-07-14 18:17:00-04:00,1,5
GEP-080550,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 18:19:00-04:00,1,3
GEP-080551,fvg,BULLISH_FVG_FORMED,2026-07-14 18:20:00-04:00,1,5
GEP-080552,fvg,BULLISH_FVG_FORMED,2026-07-14 18:21:00-04:00,1,5
GEP-080553,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 18:21:00-04:00,1,3
GEP-080554,ifvg,BULLISH_IFVG_ACTIVATION,2026-07-14 18:22:00-04:00,1,3
GEP-080555,rejection_block,BEARISH_RB_CONFIRMED,2026-07-14 18:25:00-04:00,1,3
GEP-080556,liquidity,SWING_HIGH_BREAK,2026-07-14 18:27:00-04:00,1,5
GEP-080557,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 18:27:00-04:00,1,5
GEP-080558,liquidity,SWING_LOW_BREAK,2026-07-14 18:29:00-04:00,1,5
GEP-080559,liquidity,EQUAL_LOWS_BREAK,2026-07-14 18:29:00-04:00,1,5
GEP-080560,structure,COMPRESSION,2026-07-14 18:30:00-04:00,1,2
GEP-080561,liquidity,SWING_HIGH_BREAK,2026-07-14 18:31:00-04:00,1,5
GEP-080562,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 18:31:00-04:00,1,5
GEP-080563,fvg,BEARISH_FVG_FORMED,2026-07-14 18:34:00-04:00,1,5
GEP-080564,liquidity,SWING_HIGH_BREAK,2026-07-14 18:35:00-04:00,1,5
GEP-080565,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 18:35:00-04:00,1,5
GEP-080566,liquidity,SWING_LOW_BREAK,2026-07-14 18:36:00-04:00,1,5
GEP-080567,liquidity,EQUAL_LOWS_BREAK,2026-07-14 18:36:00-04:00,1,5
GEP-080568,liquidity,SWING_LOW_BREAK,2026-07-14 18:37:00-04:00,1,5
GEP-080569,structure,COMPRESSION,2026-07-14 18:38:00-04:00,1,2
GEP-080570,liquidity,SWING_HIGH_BREAK,2026-07-14 18:39:00-04:00,1,5
GEP-080571,liquidity,SWING_LOW_BREAK,2026-07-14 18:41:00-04:00,1,5
GEP-080572,liquidity,EQUAL_LOWS_BREAK,2026-07-14 18:41:00-04:00,1,5
GEP-080573,liquidity,SWING_HIGH_BREAK,2026-07-14 18:44:00-04:00,1,5
GEP-080574,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 18:44:00-04:00,1,5
GEP-080575,rejection_block,BEARISH_RB_CONFIRMED,2026-07-14 18:46:00-04:00,1,3
GEP-080576,liquidity,SWING_LOW_BREAK,2026-07-14 18:46:00-04:00,1,5
GEP-080577,liquidity,EQUAL_LOWS_BREAK,2026-07-14 18:46:00-04:00,1,5
GEP-080578,liquidity,SWING_HIGH_BREAK,2026-07-14 18:48:00-04:00,1,5
GEP-080579,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 18:48:00-04:00,1,5
GEP-080580,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 18:51:00-04:00,1,3
GEP-080581,ifvg,BEARISH_IFVG_ACTIVATION,2026-07-14 18:52:00-04:00,1,3
GEP-080582,fvg,BEARISH_FVG_FORMED,2026-07-14 18:53:00-04:00,1,7
GEP-080583,liquidity,SWING_HIGH_BREAK,2026-07-14 18:53:00-04:00,1,5
GEP-080584,liquidity,EQUAL_HIGHS_BREAK,2026-07-14 18:53:00-04:00,1,5
GEP-080585,liquidity,SWING_HIGH_BREAK,2026-07-14 18:54:00-04:00,1,5
GEP-080586,liquidity,SWING_LOW_SWEEP_BELOW,2026-07-14 18:56:00-04:00,1,5
