session,day,event_type,event_subtype
2026-07-14,2026-07-14,liquidity,SWING_LOW_BREAK x50
2026-07-14,2026-07-14,liquidity,SWING_LOW_CONFIRMED x51
2026-07-14,2026-07-14,liquidity,SWING_LOW_CONTINUATION x268
2026-07-14,2026-07-14,liquidity,SWING_LOW_EXACT_TOUCH x53
2026-07-14,2026-07-14,liquidity,SWING_LOW_EXPIRY x45
2026-07-14,2026-07-14,liquidity,SWING_LOW_FIRST_TOUCH x39
2026-07-14,2026-07-14,liquidity,SWING_LOW_RECLAIM x402
2026-07-14,2026-07-14,liquidity,SWING_LOW_REJECTION x328
2026-07-14,2026-07-14,liquidity,SWING_LOW_REVISIT x749
2026-07-14,2026-07-14,liquidity,SWING_LOW_SWEEP_ABOVE x137
2026-07-14,2026-07-14,liquidity,SWING_LOW_SWEEP_BELOW x191
2026-07-14,2026-07-14,rejection_block,BEARISH_RB_CONFIRMED x14
2026-07-14,2026-07-14,rejection_block,BEARISH_RB_EXACT_TOUCH x6
2026-07-14,2026-07-14,rejection_block,BEARISH_RB_FAILURE x4
2026-07-14,2026-07-14,rejection_block,BEARISH_RB_FORMED x18
2026-07-14,2026-07-14,rejection_block,BEARISH_RB_INVALIDATION x19
2026-07-14,2026-07-14,rejection_block,BEARISH_RB_REJECTION x59
2026-07-14,2026-07-14,rejection_block,BEARISH_RB_REVISIT x146
2026-07-14,2026-07-14,rejection_block,BEARISH_RB_TAP x15
2026-07-14,2026-07-14,rejection_block,BULLISH_RB_CONFIRMED x10
2026-07-14,2026-07-14,rejection_block,BULLISH_RB_EXPIRY x3
2026-07-14,2026-07-14,rejection_block,BULLISH_RB_FAILURE x6
2026-07-14,2026-07-14,rejection_block,BULLISH_RB_FORMED x15
2026-07-14,2026-07-14,rejection_block,BULLISH_RB_INVALIDATION x10
2026-07-14,2026-07-14,rejection_block,BULLISH_RB_REJECTION x8
2026-07-14,2026-07-14,rejection_block,BULLISH_RB_REVISIT x28
2026-07-14,2026-07-14,rejection_block,BULLISH_RB_TAP x9
2026-07-14,2026-07-14,structure,BEARISH_EXPANSION x13
2026-07-14,2026-07-14,structure,BULLISH_EXPANSION x17
2026-07-14,2026-07-14,structure,COMPRESSION x7
2026-07-14,2026-07-14,structure,STRUCT_BREAK x7
2026-07-14,2026-07-14,structure,STRUCT_CONTINUATION x3
2026-07-14,2026-07-14,structure,STRUCT_EXPANSION x1
2026-07-14,2026-07-14,structure,STRUCT_FAILED_CONTINUATION x4
2026-07-14,2026-07-14,time_anchor,ANCHOR_ASIA_OPEN_ACCEPTANCE_ABOVE x4
2026-07-14,2026-07-14,time_anchor,ANCHOR_ASIA_OPEN_ACCEPTANCE_BELOW x5
2026-07-14,2026-07-14,time_anchor,ANCHOR_ASIA_OPEN_BREAK x1
2026-07-14,2026-07-14,time_anchor,ANCHOR_ASIA_OPEN_CONTINUATION x9
2026-07-14,2026-07-14,time_anchor,ANCHOR_ASIA_OPEN_EXPIRY x1
2026-07-14,2026-07-14,time_anchor,ANCHOR_ASIA_OPEN_FIRST_TOUCH x1
2026-07-14,2026-07-14,time_anchor,ANCHOR_ASIA_OPEN_FORMED x1
2026-07-14,2026-07-14,time_anchor,ANCHOR_ASIA_OPEN_RECLAIM x11
2026-07-14,2026-07-14,time_anchor,ANCHOR_ASIA_OPEN_REJECTION x10
2026-07-14,2026-07-14,time_anchor,ANCHOR_ASIA_OPEN_REVISIT x20
2026-07-14,2026-07-14,time_anchor,ANCHOR_ASIA_OPEN_SWEEP x10
2026-07-14,2026-07-14,time_anchor,ANCHOR_NY_SESSION_OPEN_ACCEPTANCE_ABOVE x1
2026-07-14,2026-07-14,time_anchor,ANCHOR_NY_SESSION_OPEN_CONTINUATION x1
2026-07-14,2026-07-14,time_anchor,ANCHOR_NY_SESSION_OPEN_RECLAIM x1
2026-07-14,2026-07-14,time_anchor,ANCHOR_NY_SESSION_OPEN_REVISIT x1
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_0900_ACCEPTANCE_ABOVE x2
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_0900_ACCEPTANCE_BELOW x2
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_0900_CONTINUATION x4
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_0900_RECLAIM x4
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_0900_REJECTION x6
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_0900_REVISIT x10
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_0900_SWEEP x6
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_0930_ACCEPTANCE_ABOVE x1
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_0930_CONTINUATION x1
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_0930_RECLAIM x1
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_0930_REVISIT x1
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_1000_ACCEPTANCE_ABOVE x2
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_1000_ACCEPTANCE_BELOW x2
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_1000_CONTINUATION x4
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_1000_RECLAIM x4
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_1000_REJECTION x11
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_1000_REVISIT x16
2026-07-14,2026-07-14,time_anchor,ANCHOR_OPEN_1000_SWEEP x11
2026-07-14,2026-07-14,vwap,VWAP_BAND_REJECT_M1_618 x3
2026-07-14,2026-07-14,vwap,VWAP_BAND_REJECT_M2_618 x1
2026-07-14,2026-07-14,vwap,VWAP_BAND_REJECT_P1_618 x32
2026-07-14,2026-07-14,vwap,VWAP_BAND_REJECT_P2_618 x3
2026-07-14,2026-07-14,vwap,VWAP_BAND_REJECT_P3_618 x1
2026-07-14,2026-07-14,vwap,VWAP_VWAP x5
2026-07-14,2026-07-14,vwap,VWAP_VWAP_ABOVE x2
2026-07-14,2026-07-14,vwap,VWAP_VWAP_BELOW x2
2026-07-14,2026-07-14,vwap,VWAP_VWAP_BOUNCE_DOWN x7
2026-07-14,2026-07-14,vwap,VWAP_VWAP_BOUNCE_UP x6
2026-07-14,2026-07-14,vwap,VWAP_VWAP_DOWN x2
2026-07-14,2026-07-14,vwap,VWAP_VWAP_UP x3
2026-07-14,2026-07-15,displacement,BAD_BEARISH_DISPLACEMENT x6
2026-07-14,2026-07-15,displacement,BAD_BULLISH_DISPLACEMENT x9
2026-07-14,2026-07-15,displacement,DISPLACEMENT_CONTINUATION x194
2026-07-14,2026-07-15,displacement,DISPLACEMENT_FAILED_CONTINUATION x44
2026-07-14,2026-07-15,displacement,GOOD_BEARISH_DISPLACEMENT x43
2026-07-14,2026-07-15,displacement,GOOD_BULLISH_DISPLACEMENT x44
2026-07-14,2026-07-15,displacement,MIXED_BEARISH_DISPLACEMENT x153
2026-07-14,2026-07-15,displacement,MIXED_BULLISH_DISPLACEMENT x151
2026-07-14,2026-07-15,fvg,BEARISH_FVG_CONTINUATION x3
2026-07-14,2026-07-15,fvg,BEARISH_FVG_EXACT_TOUCH x8
2026-07-14,2026-07-15,fvg,BEARISH_FVG_EXPIRY x5
2026-07-14,2026-07-15,fvg,BEARISH_FVG_FAILURE x105
2026-07-14,2026-07-15,fvg,BEARISH_FVG_FIRST_FILL x114
2026-07-14,2026-07-15,fvg,BEARISH_FVG_FIRST_TOUCH x114
2026-07-14,2026-07-15,fvg,BEARISH_FVG_FORMED x118
2026-07-14,2026-07-15,fvg,BEARISH_FVG_FULL_FILL x110
2026-07-14,2026-07-15,fvg,BEARISH_FVG_MIDPOINT x112
2026-07-14,2026-07-15,fvg,BEARISH_FVG_REVISIT x414
2026-07-14,2026-07-15,fvg,BULLISH_FVG_CONTINUATION x5
2026-07-14,2026-07-15,fvg,BULLISH_FVG_EXACT_TOUCH x14
2026-07-14,2026-07-15,fvg,BULLISH_FVG_EXPIRY x10
2026-07-14,2026-07-15,fvg,BULLISH_FVG_FAILURE x112
2026-07-14,2026-07-15,fvg,BULLISH_FVG_FIRST_FILL x115
2026-07-14,2026-07-15,fvg,BULLISH_FVG_FIRST_TOUCH x115
2026-07-14,2026-07-15,fvg,BULLISH_FVG_FORMED x116
2026-07-14,2026-07-15,fvg,BULLISH_FVG_FULL_FILL x118
2026-07-14,2026-07-15,fvg,BULLISH_FVG_MIDPOINT x118
2026-07-14,2026-07-15,fvg,BULLISH_FVG_REVISIT x366
2026-07-14,2026-07-15,hist_level,HL_0900_HIGH_ACCEPTANCE_ABOVE x3
2026-07-14,2026-07-15,hist_level,HL_0900_HIGH_ACCEPTANCE_BELOW x3
2026-07-14,2026-07-15,hist_level,HL_0900_HIGH_BREAK x1
2026-07-14,2026-07-15,hist_level,HL_0900_HIGH_CONTINUATION x4
2026-07-14,2026-07-15,hist_level,HL_0900_HIGH_EXACT_TOUCH x1
2026-07-14,2026-07-15,hist_level,HL_0900_HIGH_EXPIRY x1
2026-07-14,2026-07-15,hist_level,HL_0900_HIGH_FIRST_TOUCH x1
2026-07-14,2026-07-15,hist_level,HL_0900_HIGH_FORMED x1
2026-07-14,2026-07-15,hist_level,HL_0900_HIGH_RECLAIM x8
2026-07-14,2026-07-15,hist_level,HL_0900_HIGH_REJECTION x5
2026-07-14,2026-07-15,hist_level,HL_0900_HIGH_REVISIT x13
2026-07-14,2026-07-15,hist_level,HL_0900_HIGH_SWEEP_ABOVE x1
2026-07-14,2026-07-15,hist_level,HL_0900_HIGH_SWEEP_BELOW x4
2026-07-14,2026-07-15,hist_level,HL_0900_LOW_ACCEPTANCE_ABOVE x2
2026-07-14,2026-07-15,hist_level,HL_0900_LOW_ACCEPTANCE_BELOW x2
2026-07-14,2026-07-15,hist_level,HL_0900_LOW_BREAK x1
2026-07-14,2026-07-15,hist_level,HL_0900_LOW_CONTINUATION x3
2026-07-14,2026-07-15,hist_level,HL_0900_LOW_EXPIRY x1
2026-07-14,2026-07-15,hist_level,HL_0900_LOW_FIRST_TOUCH x1
2026-07-14,2026-07-15,hist_level,HL_0900_LOW_FORMED x1
2026-07-14,2026-07-15,hist_level,HL_0900_LOW_RECLAIM x6
2026-07-14,2026-07-15,hist_level,HL_0900_LOW_REJECTION x4
2026-07-14,2026-07-15,hist_level,HL_0900_LOW_REVISIT x10
2026-07-14,2026-07-15,hist_level,HL_0900_LOW_SWEEP_ABOVE x2
2026-07-14,2026-07-15,hist_level,HL_0900_LOW_SWEEP_BELOW x2
2026-07-14,2026-07-15,hist_level,HL_0930_HIGH_ACCEPTANCE_ABOVE x1
2026-07-14,2026-07-15,hist_level,HL_0930_HIGH_ACCEPTANCE_BELOW x3
2026-07-14,2026-07-15,hist_level,HL_0930_HIGH_BREAK x1
2026-07-14,2026-07-15,hist_level,HL_0930_HIGH_CONTINUATION x4
2026-07-14,2026-07-15,hist_level,HL_0930_HIGH_EXPIRY x1
2026-07-14,2026-07-15,hist_level,HL_0930_HIGH_FORMED x1
2026-07-14,2026-07-15,hist_level,HL_0930_HIGH_RECLAIM x3
2026-07-14,2026-07-15,hist_level,HL_0930_HIGH_REJECTION x7
2026-07-14,2026-07-15,hist_level,HL_0930_HIGH_REVISIT x11
2026-07-14,2026-07-15,hist_level,HL_0930_HIGH_SWEEP_ABOVE x6
2026-07-14,2026-07-15,hist_level,HL_0930_HIGH_SWEEP_BELOW x1
2026-07-14,2026-07-15,hist_level,HL_0930_LOW_ACCEPTANCE_BELOW x3
2026-07-14,2026-07-15,hist_level,HL_0930_LOW_BREAK x1
2026-07-14,2026-07-15,hist_level,HL_0930_LOW_CONTINUATION x2
2026-07-14,2026-07-15,hist_level,HL_0930_LOW_EXPIRY x1
2026-07-14,2026-07-15,hist_level,HL_0930_LOW_FIRST_TOUCH x1
2026-07-14,2026-07-15,hist_level,HL_0930_LOW_FORMED x1
2026-07-14,2026-07-15,hist_level,HL_0930_LOW_RECLAIM x4
2026-07-14,2026-07-15,hist_level,HL_0930_LOW_REJECTION x5
2026-07-14,2026-07-15,hist_level,HL_0930_LOW_REVISIT x8
2026-07-14,2026-07-15,hist_level,HL_0930_LOW_SWEEP_ABOVE x2
2026-07-14,2026-07-15,hist_level,HL_0930_LOW_SWEEP_BELOW x3
2026-07-14,2026-07-15,hist_level,HL_1000_HIGH_ACCEPTANCE_ABOVE x3
2026-07-14,2026-07-15,hist_level,HL_1000_HIGH_ACCEPTANCE_BELOW x4
2026-07-14,2026-07-15,hist_level,HL_1000_HIGH_BREAK x1
2026-07-14,2026-07-15,hist_level,HL_1000_HIGH_CONTINUATION x5
2026-07-14,2026-07-15,hist_level,HL_1000_HIGH_EXPIRY x1
2026-07-14,2026-07-15,hist_level,HL_1000_HIGH_FIRST_TOUCH x1
2026-07-14,2026-07-15,hist_level,HL_1000_HIGH_FORMED x1
2026-07-14,2026-07-15,hist_level,HL_1000_HIGH_RECLAIM x12
2026-07-14,2026-07-15,hist_level,HL_1000_HIGH_REJECTION x9
2026-07-14,2026-07-15,hist_level,HL_1000_HIGH_REVISIT x21
2026-07-14,2026-07-15,hist_level,HL_1000_HIGH_SWEEP_ABOVE x5
2026-07-14,2026-07-15,hist_level,HL_1000_HIGH_SWEEP_BELOW x4
2026-07-14,2026-07-15,hist_level,HL_1000_LOW_ACCEPTANCE_ABOVE x2
2026-07-14,2026-07-15,hist_level,HL_1000_LOW_ACCEPTANCE_BELOW x2
2026-07-14,2026-07-15,hist_level,HL_1000_LOW_BREAK x1
2026-07-14,2026-07-15,hist_level,HL_1000_LOW_CONTINUATION x4
2026-07-14,2026-07-15,hist_level,HL_1000_LOW_EXPIRY x1
2026-07-14,2026-07-15,hist_level,HL_1000_LOW_FIRST_TOUCH x1
2026-07-14,2026-07-15,hist_level,HL_1000_LOW_FORMED x1
2026-07-14,2026-07-15,hist_level,HL_1000_LOW_RECLAIM x6
2026-07-14,2026-07-15,hist_level,HL_1000_LOW_REJECTION x4
2026-07-14,2026-07-15,hist_level,HL_1000_LOW_REVISIT x9
2026-07-14,2026-07-15,hist_level,HL_1000_LOW_SWEEP_ABOVE x2
2026-07-14,2026-07-15,hist_level,HL_1000_LOW_SWEEP_BELOW x2
2026-07-14,2026-07-15,hist_level,PREV_3SESSION_HIGH_ACCEPTANCE_BELOW x1
2026-07-14,2026-07-15,hist_level,PREV_3SESSION_HIGH_BREAK x1
2026-07-14,2026-07-15,hist_level,PREV_3SESSION_HIGH_CONTINUATION x1
2026-07-14,2026-07-15,hist_level,PREV_3SESSION_HIGH_EXPIRY x1
2026-07-14,2026-07-15,hist_level,PREV_3SESSION_HIGH_FORMED x1
2026-07-14,2026-07-15,hist_level,PREV_3SESSION_LOW_ACCEPTANCE_ABOVE x1
2026-07-14,2026-07-15,hist_level,PREV_3SESSION_LOW_BREAK x1
2026-07-14,2026-07-15,hist_level,PREV_3SESSION_LOW_CONTINUATION x1
2026-07-14,2026-07-15,hist_level,PREV_3SESSION_LOW_EXPIRY x1
2026-07-14,2026-07-15,hist_level,PREV_3SESSION_LOW_FORMED x1
2026-07-14,2026-07-15,hist_level,PREV_DAY_HIGH_ACCEPTANCE_ABOVE x6
2026-07-14,2026-07-15,hist_level,PREV_DAY_HIGH_ACCEPTANCE_BELOW x8
2026-07-14,2026-07-15,hist_level,PREV_DAY_HIGH_BREAK x1
2026-07-14,2026-07-15,hist_level,PREV_DAY_HIGH_CONTINUATION x12
2026-07-14,2026-07-15,hist_level,PREV_DAY_HIGH_EXACT_TOUCH x4
2026-07-14,2026-07-15,hist_level,PREV_DAY_HIGH_EXPIRY x1
2026-07-14,2026-07-15,hist_level,PREV_DAY_HIGH_FORMED x1
2026-07-14,2026-07-15,hist_level,PREV_DAY_HIGH_RECLAIM x16
2026-07-14,2026-07-15,hist_level,PREV_DAY_HIGH_REJECTION x16
2026-07-14,2026-07-15,hist_level,PREV_DAY_HIGH_REVISIT x38
2026-07-14,2026-07-15,hist_level,PREV_DAY_HIGH_SWEEP_ABOVE x3
2026-07-14,2026-07-15,hist_level,PREV_DAY_HIGH_SWEEP_BELOW x13
2026-07-14,2026-07-15,hist_level,PREV_DAY_LOW_ACCEPTANCE_ABOVE x1
2026-07-14,2026-07-15,hist_level,PREV_DAY_LOW_BREAK x1
2026-07-14,2026-07-15,hist_level,PREV_DAY_LOW_CONTINUATION x1
2026-07-14,2026-07-15,hist_level,PREV_DAY_LOW_EXPIRY x1
2026-07-14,2026-07-15,hist_level,PREV_DAY_LOW_FORMED x1
2026-07-14,2026-07-15,hist_level,PREV_MONTH20_HIGH_ACCEPTANCE_BELOW x1
2026-07-14,2026-07-15,hist_level,PREV_MONTH20_HIGH_BREAK x1
2026-07-14,2026-07-15,hist_level,PREV_MONTH20_HIGH_CONTINUATION x1
2026-07-14,2026-07-15,hist_level,PREV_MONTH20_HIGH_EXPIRY x1
2026-07-14,2026-07-15,hist_level,PREV_MONTH20_HIGH_FORMED x1
2026-07-14,2026-07-15,hist_level,PREV_MONTH20_LOW_ACCEPTANCE_ABOVE x1
2026-07-14,2026-07-15,hist_level,PREV_MONTH20_LOW_BREAK x1
2026-07-14,2026-07-15,hist_level,PREV_MONTH20_LOW_CONTINUATION x1
2026-07-14,2026-07-15,hist_level,PREV_MONTH20_LOW_EXPIRY x1
2026-07-14,2026-07-15,hist_level,PREV_MONTH20_LOW_FORMED x1
2026-07-14,2026-07-15,hist_level,PREV_RTH_CLOSE_ACCEPTANCE_ABOVE x4
2026-07-14,2026-07-15,hist_level,PREV_RTH_CLOSE_ACCEPTANCE_BELOW x3
2026-07-14,2026-07-15,hist_level,PREV_RTH_CLOSE_BREAK x1
2026-07-14,2026-07-15,hist_level,PREV_RTH_CLOSE_CONTINUATION x6
2026-07-14,2026-07-15,hist_level,PREV_RTH_CLOSE_EXPIRY x1
2026-07-14,2026-07-15,hist_level,PREV_RTH_CLOSE_FIRST_TOUCH x1
2026-07-14,2026-07-15,hist_level,PREV_RTH_CLOSE_FORMED x1
2026-07-14,2026-07-15,hist_level,PREV_RTH_CLOSE_RECLAIM x13
2026-07-14,2026-07-15,hist_level,PREV_RTH_CLOSE_REJECTION x8
2026-07-14,2026-07-15,hist_level,PREV_RTH_CLOSE_REVISIT x21
2026-07-14,2026-07-15,hist_level,PREV_RTH_CLOSE_SWEEP_ABOVE x5
2026-07-14,2026-07-15,hist_level,PREV_RTH_CLOSE_SWEEP_BELOW x3
2026-07-14,2026-07-15,hist_level,PREV_RTH_HIGH_ACCEPTANCE_ABOVE x4
2026-07-14,2026-07-15,hist_level,PREV_RTH_HIGH_ACCEPTANCE_BELOW x5
2026-07-14,2026-07-15,hist_level,PREV_RTH_HIGH_BREAK x1
2026-07-14,2026-07-15,hist_level,PREV_RTH_HIGH_CONTINUATION x7
2026-07-14,2026-07-15,hist_level,PREV_RTH_HIGH_EXPIRY x1
2026-07-14,2026-07-15,hist_level,PREV_RTH_HIGH_FORMED x1
2026-07-14,2026-07-15,hist_level,PREV_RTH_HIGH_RECLAIM x9
2026-07-14,2026-07-15,hist_level,PREV_RTH_HIGH_REJECTION x5
2026-07-14,2026-07-15,hist_level,PREV_RTH_HIGH_REVISIT x14
2026-07-14,2026-07-15,hist_level,PREV_RTH_HIGH_SWEEP_ABOVE x2
2026-07-14,2026-07-15,hist_level,PREV_RTH_HIGH_SWEEP_BELOW x3
2026-07-14,2026-07-15,hist_level,PREV_RTH_LOW_ACCEPTANCE_ABOVE x5
2026-07-14,2026-07-15,hist_level,PREV_RTH_LOW_ACCEPTANCE_BELOW x2
2026-07-14,2026-07-15,hist_level,PREV_RTH_LOW_BREAK x1
2026-07-14,2026-07-15,hist_level,PREV_RTH_LOW_CONTINUATION x6
2026-07-14,2026-07-15,hist_level,PREV_RTH_LOW_EXPIRY x1
2026-07-14,2026-07-15,hist_level,PREV_RTH_LOW_FIRST_TOUCH x1
2026-07-14,2026-07-15,hist_level,PREV_RTH_LOW_FORMED x1
2026-07-14,2026-07-15,hist_level,PREV_RTH_LOW_RECLAIM x8
2026-07-14,2026-07-15,hist_level,PREV_RTH_LOW_REJECTION x11
2026-07-14,2026-07-15,hist_level,PREV_RTH_LOW_REVISIT x18
2026-07-14,2026-07-15,hist_level,PREV_RTH_LOW_SWEEP_ABOVE x2
2026-07-14,2026-07-15,hist_level,PREV_RTH_LOW_SWEEP_BELOW x9
2026-07-14,2026-07-15,hist_level,PREV_TWOWEEK10_HIGH_ACCEPTANCE_BELOW x1
2026-07-14,2026-07-15,hist_level,PREV_TWOWEEK10_HIGH_BREAK x1
2026-07-14,2026-07-15,hist_level,PREV_TWOWEEK10_HIGH_CONTINUATION x1
2026-07-14,2026-07-15,hist_level,PREV_TWOWEEK10_HIGH_EXPIRY x1
2026-07-14,2026-07-15,hist_level,PREV_TWOWEEK10_HIGH_FORMED x1
2026-07-14,2026-07-15,hist_level,PREV_TWOWEEK10_LOW_ACCEPTANCE_ABOVE x1
2026-07-14,2026-07-15,hist_level,PREV_TWOWEEK10_LOW_BREAK x1
2026-07-14,2026-07-15,hist_level,PREV_TWOWEEK10_LOW_CONTINUATION x1
2026-07-14,2026-07-15,hist_level,PREV_TWOWEEK10_LOW_EXPIRY x1
2026-07-14,2026-07-15,hist_level,PREV_TWOWEEK10_LOW_FORMED x1
2026-07-14,2026-07-15,hist_level,PREV_WEEK5_HIGH_ACCEPTANCE_BELOW x1
2026-07-14,2026-07-15,hist_level,PREV_WEEK5_HIGH_BREAK x1
2026-07-14,2026-07-15,hist_level,PREV_WEEK5_HIGH_CONTINUATION x1
2026-07-14,2026-07-15,hist_level,PREV_WEEK5_HIGH_EXPIRY x1
2026-07-14,2026-07-15,hist_level,PREV_WEEK5_HIGH_FORMED x1
2026-07-14,2026-07-15,hist_level,PREV_WEEK5_LOW_ACCEPTANCE_ABOVE x1
2026-07-14,2026-07-15,hist_level,PREV_WEEK5_LOW_BREAK x1
2026-07-14,2026-07-15,hist_level,PREV_WEEK5_LOW_CONTINUATION x1
2026-07-14,2026-07-15,hist_level,PREV_WEEK5_LOW_EXPIRY x1
2026-07-14,2026-07-15,hist_level,PREV_WEEK5_LOW_FORMED x1
2026-07-14,2026-07-15,ifvg,BEARISH_IFVG_ACTIVATION x112
2026-07-14,2026-07-15,ifvg,BEARISH_IFVG_EXPIRY x3
2026-07-14,2026-07-15,ifvg,BEARISH_IFVG_FIRST_TOUCH x109
2026-07-14,2026-07-15,ifvg,BEARISH_IFVG_REINVERSION x100
2026-07-14,2026-07-15,ifvg,BEARISH_IFVG_REJECTION x175
2026-07-14,2026-07-15,ifvg,BEARISH_IFVG_REVISIT x309
2026-07-14,2026-07-15,ifvg,BULLISH_IFVG_ACTIVATION x105
2026-07-14,2026-07-15,ifvg,BULLISH_IFVG_EXPIRY x7
2026-07-14,2026-07-15,ifvg,BULLISH_IFVG_FIRST_TOUCH x104
2026-07-14,2026-07-15,ifvg,BULLISH_IFVG_REINVERSION x100
2026-07-14,2026-07-15,ifvg,BULLISH_IFVG_REJECTION x164
2026-07-14,2026-07-15,ifvg,BULLISH_IFVG_REVISIT x276
2026-07-14,2026-07-15,liquidity,EQUAL_HIGHS_ACCEPTANCE_ABOVE x365
2026-07-14,2026-07-15,liquidity,EQUAL_HIGHS_ACCEPTANCE_BELOW x483
2026-07-14,2026-07-15,liquidity,EQUAL_HIGHS_BREAK x72
2026-07-14,2026-07-15,liquidity,EQUAL_HIGHS_CONFIRMED x72
2026-07-14,2026-07-15,liquidity,EQUAL_HIGHS_CONTINUATION x706
2026-07-14,2026-07-15,liquidity,EQUAL_HIGHS_EXACT_TOUCH x51
2026-07-14,2026-07-15,liquidity,EQUAL_HIGHS_EXPIRY x63
2026-07-14,2026-07-15,liquidity,EQUAL_HIGHS_FIRST_TOUCH x65
2026-07-14,2026-07-15,liquidity,EQUAL_HIGHS_RECLAIM x1065
2026-07-14,2026-07-15,liquidity,EQUAL_HIGHS_REJECTION x1086
2026-07-14,2026-07-15,liquidity,EQUAL_HIGHS_REVISIT x2175
2026-07-14,2026-07-15,liquidity,EQUAL_HIGHS_SWEEP_ABOVE x513
2026-07-14,2026-07-15,liquidity,EQUAL_HIGHS_SWEEP_BELOW x573
2026-07-14,2026-07-15,liquidity,EQUAL_LOWS_ACCEPTANCE_ABOVE x343
2026-07-14,2026-07-15,liquidity,EQUAL_LOWS_ACCEPTANCE_BELOW x415
2026-07-14,2026-07-15,liquidity,EQUAL_LOWS_BREAK x68
2026-07-14,2026-07-15,liquidity,EQUAL_LOWS_CONFIRMED x67
2026-07-14,2026-07-15,liquidity,EQUAL_LOWS_CONTINUATION x629
2026-07-14,2026-07-15,liquidity,EQUAL_LOWS_EXACT_TOUCH x30
2026-07-14,2026-07-15,liquidity,EQUAL_LOWS_EXPIRY x72
2026-07-14,2026-07-15,liquidity,EQUAL_LOWS_FIRST_TOUCH x68
2026-07-14,2026-07-15,liquidity,EQUAL_LOWS_RECLAIM x988
2026-07-14,2026-07-15,liquidity,EQUAL_LOWS_REJECTION x940
2026-07-14,2026-07-15,liquidity,EQUAL_LOWS_REVISIT x1922
2026-07-14,2026-07-15,liquidity,EQUAL_LOWS_SWEEP_ABOVE x461
2026-07-14,2026-07-15,liquidity,EQUAL_LOWS_SWEEP_BELOW x479
2026-07-14,2026-07-15,liquidity,SWING_HIGH_ACCEPTANCE_ABOVE x759
2026-07-14,2026-07-15,liquidity,SWING_HIGH_ACCEPTANCE_BELOW x994
2026-07-14,2026-07-15,liquidity,SWING_HIGH_BREAK x140
2026-07-14,2026-07-15,liquidity,SWING_HIGH_CONFIRMED x139
2026-07-14,2026-07-15,liquidity,SWING_HIGH_CONTINUATION x1466
2026-07-14,2026-07-15,liquidity,SWING_HIGH_EXACT_TOUCH x192
2026-07-14,2026-07-15,liquidity,SWING_HIGH_EXPIRY x135
2026-07-14,2026-07-15,liquidity,SWING_HIGH_FIRST_TOUCH x127
2026-07-14,2026-07-15,liquidity,SWING_HIGH_RECLAIM x2251
2026-07-14,2026-07-15,liquidity,SWING_HIGH_REJECTION x2219
2026-07-14,2026-07-15,liquidity,SWING_HIGH_REVISIT x4589
2026-07-14,2026-07-15,liquidity,SWING_HIGH_SWEEP_ABOVE x1059
2026-07-14,2026-07-15,liquidity,SWING_HIGH_SWEEP_BELOW x1160
2026-07-14,2026-07-15,liquidity,SWING_LOW_ACCEPTANCE_ABOVE x655
2026-07-14,2026-07-15,liquidity,SWING_LOW_ACCEPTANCE_BELOW x761
2026-07-14,2026-07-15,liquidity,SWING_LOW_BREAK x133
2026-07-14,2026-07-15,liquidity,SWING_LOW_CONFIRMED x132
2026-07-14,2026-07-15,liquidity,SWING_LOW_CONTINUATION x1198
2026-07-14,2026-07-15,liquidity,SWING_LOW_EXACT_TOUCH x144
2026-07-14,2026-07-15,liquidity,SWING_LOW_EXPIRY x136
2026-07-14,2026-07-15,liquidity,SWING_LOW_FIRST_TOUCH x138
2026-07-14,2026-07-15,liquidity,SWING_LOW_RECLAIM x1845
2026-07-14,2026-07-15,liquidity,SWING_LOW_REJECTION x1690
2026-07-14,2026-07-15,liquidity,SWING_LOW_REVISIT x3587
2026-07-14,2026-07-15,liquidity,SWING_LOW_SWEEP_ABOVE x788
2026-07-14,2026-07-15,liquidity,SWING_LOW_SWEEP_BELOW x902
2026-07-14,2026-07-15,rejection_block,BEARISH_RB_CONFIRMED x38
2026-07-14,2026-07-15,rejection_block,BEARISH_RB_EXPIRY x1
2026-07-14,2026-07-15,rejection_block,BEARISH_RB_FAILURE x13
2026-07-14,2026-07-15,rejection_block,BEARISH_RB_FORMED x51
2026-07-14,2026-07-15,rejection_block,BEARISH_RB_INVALIDATION x35
