sess,sym,rk,yr,m1_15_none,m1_15_fix1.0,m1_15_fix1.6,m1_15_trail1,m1_15_trail2,m1_15_trail3,m1_16_none,m1_16_fix1.0,m1_16_fix1.6,m1_16_trail1,m1_16_trail2,m1_16_trail3,m5_15_none,m5_15_fix1.0,m5_15_fix1.6,m5_15_trail1,m5_15_trail2,m5_15_trail3,m5_16_none,m5_16_fix1.0,m5_16_fix1.6,m5_16_trail1,m5_16_trail2,m5_16_trail3
2024-02-02,AAPL,2,2024,0.8276194937751002,0.8276194937751002,0.8276194937751002,-0.0088217221218434,0.05333592915042207,0.02038122007459453,0.6757236347117557,0.6757236347117557,0.6757236347117557,-0.0088217221218434,0.05333592915042207,0.02038122007459453,0.8276194937751002,0.8276194937751002,0.8276194937751002,-0.0088217221218434,0.05333592915042207,0.02038122007459453,0.6757236347117557,0.6757236347117557,0.6757236347117557,-0.0088217221218434,0.05333592915042207,0.02038122007459453
2024-02-22,NVDA,3,2024,-2.068166075290856,-1.0000000000000009,-1.6000000000000014,-0.0038533290710907053,-0.05718431544583513,-0.11051530182053515,-2.0356521862056276,-1.0000000000000009,-1.6000000000000014,-0.0038533290710907053,-0.05718431544583513,-0.11051530182053515,-2.068166075290856,-1.0000000000000009,-1.6000000000000014,-0.0038533290710907053,-0.05718431544583513,-0.11051530182053515,-2.0356521862056276,-1.0000000000000009,-1.6000000000000014,-0.0038533290710907053,-0.05718431544583513,-0.11051530182053515
2024-03-08,AVGO,7,2024,0.5816579303926539,0.5816579303926539,0.5816579303926539,-0.003642260285174892,-0.02097058952079678,-0.08209433939774247,1.2385892400125886,1.2385892400125886,1.2385892400125886,-0.003642260285174892,-0.02097058952079678,-0.08209433939774247,0.5040405423914485,-1.0000000000000009,0.5040405423914485,-0.04236210303871779,-0.10800868765530325,-0.1736552722718887,1.161484728119433,-1.0000000000000009,1.161484728119433,-0.04236210303871779,-0.10800868765530325,-0.1736552722718887
2024-04-24,TSLA,8,2024,0.3423301080744623,0.3423301080744623,0.3423301080744623,-0.007559675807033983,-0.05614238109405978,-0.10896884805142726,0.08346064618344196,0.08346064618344196,0.08346064618344196,-0.007559675807033983,-0.05614238109405978,-0.10896884805142726,0.3423301080744623,0.3423301080744623,0.3423301080744623,-0.007559675807033983,-0.05614238109405978,-0.10896884805142726,0.08346064618344196,0.08346064618344196,0.08346064618344196,-0.007559675807033983,-0.05614238109405978,-0.10896884805142726
2024-04-25,META,6,2024,0.3965016246546771,0.3965016246546771,0.3965016246546771,-0.004055672454339465,-0.003817103486458695,-0.06799215585233664,0.5840168334263707,0.5840168334263707,0.5840168334263707,-0.004055672454339465,-0.003817103486458695,-0.06799215585233664,0.3806961300664158,0.3806961300664158,0.3806961300664158,-0.01979810701472351,-0.01955957560492161,-0.08372452484542992,0.5681818181818121,0.5681818181818121,0.5681818181818121,-0.01979810701472351,-0.01955957560492161,-0.08372452484542992
2024-04-26,MSFT,1,2024,-0.5727231791061493,-0.5727231791061493,-0.5727231791061493,-0.0015811886665328956,-0.06507839669587234,-0.05680930955467289,-0.41230440166610816,-0.41230440166610816,-0.41230440166610816,-0.0015811886665328956,-0.06507839669587234,-0.05680930955467289,-0.5982039805196626,-0.5982039805196626,-0.5982039805196626,-0.04943790771327894,-0.11295120320349294,-0.08215940058826643,-0.4377445598626295,-0.4377445598626295,-0.4377445598626295,-0.04943790771327894,-0.11295120320349294,-0.08215940058826643
2024-05-01,AMZN,5,2024,1.6004801440432148,1.6004801440432148,1.6004801440432148,-0.007475360887843063,-0.06353672614841654,-0.11959809140897892,-0.36153703253832825,-0.36153703253832825,-0.36153703253832825,-0.007475360887843063,-0.06353672614841654,-0.11959809140897892,1.5322880073115774,1.5322880073115774,1.5322880073115774,-0.03957713665536655,-0.11771138067084852,-0.104450999832717,-0.42841230400136876,-0.42841230400136876,-0.42841230400136876,-0.03957713665536655,-0.11771138067084852,-0.104450999832717
2024-05-02,QCOM,10,2024,0.8478205018412233,0.8478205018412233,0.8478205018412233,0.059539102101413555,0.05342207106358021,0.010195051729700033,0.757900145585344,0.757900145585344,0.757900145585344,0.059539102101413555,0.05342207106358021,0.010195051729700033,0.8478205018412233,0.8478205018412233,0.8478205018412233,0.059539102101413555,0.05342207106358021,0.010195051729700033,0.757900145585344,0.757900145585344,0.757900145585344,0.059539102101413555,0.05342207106358021,0.010195051729700033
2024-05-03,AAPL,2,2024,-1.5581595386155556,-1.0000000000000009,-1.6000000000000014,-0.02218252717360869,-0.0810276317263936,-0.1398727362791563,-1.5355979525360608,-1.0000000000000009,-1.6000000000000014,-0.02218252717360869,-0.0810276317263936,-0.1398727362791563,-1.5753472956773207,-1.0000000000000009,-1.6000000000000014,-0.04052067244300073,-0.09937573597265104,-0.15823079950227914,-1.5527818912629554,-1.0000000000000009,-1.6000000000000014,-0.04052067244300073,-0.09937573597265104,-0.15823079950227914
2024-05-23,NVDA,3,2024,1.1217778720695848,1.1217778720695848,1.1217778720695848,-0.013609102657552441,-0.01263244102105432,-0.04745720083356719,0.8340405219051661,0.8340405219051661,0.8340405219051661,-0.013609102657552441,-0.01263244102105432,-0.04745720083356719,1.1217778720695848,1.1217778720695848,1.1217778720695848,-0.013609102657552441,-0.01263244102105432,-0.04745720083356719,0.8340405219051661,0.8340405219051661,0.8340405219051661,-0.013609102657552441,-0.01263244102105432,-0.04745720083356719
2024-06-13,AVGO,7,2024,-0.06510416666667407,-0.06510416666667407,-0.06510416666667407,-0.026534051120452595,-0.056897759103646806,-0.08726146708684102,-0.04340277777776791,-0.04340277777776791,-0.04340277777776791,-0.026534051120452595,-0.056897759103646806,-0.08726146708684102,-0.06510416666667407,-0.06510416666667407,-0.06510416666667407,-0.026534051120452595,-0.056897759103646806,-0.08726146708684102,-0.04340277777776791,-0.04340277777776791,-0.04340277777776791,-0.026534051120452595,-0.056897759103646806,-0.08726146708684102
2024-07-24,GOOGL,4,2024,2.8462878348017084,2.8462878348017084,2.8462878348017084,-0.0013843614388608927,-0.03179959658077269,-0.09881897682662011,3.0394062555221812,3.0394062555221812,3.0394062555221812,-0.0013843614388608927,-0.03179959658077269,-0.09881897682662011,2.8462878348017084,2.8462878348017084,2.8462878348017084,-0.0013843614388608927,-0.03179959658077269,-0.09881897682662011,3.0394062555221812,3.0394062555221812,3.0394062555221812,-0.0013843614388608927,-0.03179959658077269,-0.09881897682662011
2024-07-31,MSFT,1,2024,3.3638537661685675,3.3638537661685675,3.3638537661685675,0.2531364670940395,0.1667166035104195,0.5572610799059241,3.0375097440775933,3.0375097440775933,3.0375097440775933,0.2531364670940395,0.1667166035104195,0.5572610799059241,3.0194890703186816,3.0194890703186816,3.0194890703186816,-0.08613194910526145,-0.1722638982105229,0.22224676527309306,2.6942322886489345,2.6942322886489345,2.6942322886489345,-0.08613194910526145,-0.1722638982105229,0.22224676527309306
2024-08-01,META,6,2024,-3.624241497118963,-1.0000000000000009,-1.6000000000000125,0.07826965664978758,-0.013008389520252628,0.2666788389004804,-2.976645760032637,-1.0000000000000009,-1.6000000000000125,0.07826965664978758,-0.013008389520252628,0.2666788389004804,-3.733462366139073,-1.0000000000000009,-1.6000000000000125,-0.03514719995115767,-0.1263218023955126,0.15304846164936325,-3.086600537353723,-1.0000000000000009,-1.6000000000000125,-0.03514719995115767,-0.1263218023955126,0.15304846164936325
2024-08-02,AAPL,2,2024,2.197308824888744,2.197308824888744,2.197308824888744,0.14712194601093076,-0.005509174834950059,0.020126946723009187,1.9609396664421852,1.9609396664421852,1.9609396664421852,0.14712194601093076,-0.005509174834950059,0.020126946723009187,2.197308824888744,2.197308824888744,2.197308824888744,0.14712194601093076,-0.005509174834950059,0.020126946723009187,1.9609396664421852,1.9609396664421852,1.9609396664421852,0.14712194601093076,-0.005509174834950059,0.020126946723009187
2024-08-29,NVDA,3,2024,0.7228477079487261,0.7228477079487261,0.7228477079487261,0.00993936567554865,0.009478044905808503,-0.07678893903771966,0.8528562885150359,0.8528562885150359,0.8528562885150359,0.00993936567554865,0.009478044905808503,-0.07678893903771966,0.573787516876112,0.573787516876112,0.573787516876112,-0.052387110174578755,-0.13852642722420594,-0.22466574427384423,0.703603697164823,0.703603697164823,0.703603697164823,-0.052387110174578755,-0.13852642722420594,-0.22466574427384423
2024-09-06,AVGO,7,2024,-2.35030038951608,-1.000000000000012,-1.5999999999999903,-0.10069774986494195,-0.201395499729895,-0.30209324959483697,-2.5113883937413317,-1.000000000000012,-1.5999999999999903,-0.10069774986494195,-0.201395499729895,-0.30209324959483697,2.239289349495699,2.239289349495699,2.239289349495699,-0.04793644444767153,0.43949439950239366,0.3386821734845835,2.4005604832846417,2.4005604832846417,2.4005604832846417,-0.04793644444767153,0.43949439950239366,0.3386821734845835
2024-10-24,TSLA,8,2024,-0.36106866466210086,-0.36106866466210086,-0.36106866466210086,-0.01004404006803572,-0.002835652473032191,-0.05108149665207229,-0.45842164933207474,-0.45842164933207474,-0.45842164933207474,-0.01004404006803572,-0.002835652473032191,-0.05108149665207229,-0.36106866466210086,-0.36106866466210086,-0.36106866466210086,-0.01004404006803572,-0.002835652473032191,-0.05108149665207229,-0.45842164933207474,-0.45842164933207474,-0.45842164933207474,-0.01004404006803572,-0.002835652473032191,-0.05108149665207229
2024-10-30,GOOGL,4,2024,-0.6895470929321412,-0.6895470929321412,-0.6895470929321412,-0.04740992729527216,0.017291823106457826,-0.033734609920965664,-0.9824840572372318,-1.0000000000000009,-0.9824840572372318,-0.04740992729527216,0.017291823106457826,-0.033734609920965664,-0.6895470929321412,-0.6895470929321412,-0.6895470929321412,-0.04740992729527216,0.017291823106457826,-0.033734609920965664,-0.9824840572372318,-1.0000000000000009,-0.9824840572372318,-0.04740992729527216,0.017291823106457826,-0.033734609920965664
2024-10-31,MSFT,1,2024,1.944559876799723,1.944559876799723,1.944559876799723,-0.06069726749928783,-0.04683881376368326,0.07946433429349975,2.1670048155662536,2.1670048155662536,2.1670048155662536,-0.06069726749928783,-0.04683881376368326,0.07946433429349975,1.8641973798485645,1.8641973798485645,1.8641973798485645,-0.04973797301877081,-0.06767205373043872,-0.0024267237926700602,2.0868246259984624,2.0868246259984624,2.0868246259984624,-0.04973797301877081,-0.06767205373043872,-0.0024267237926700602
2024-11-01,AAPL,2,2024,-0.46724896270731175,-1.0000000000000009,-0.46724896270731175,-0.060625134229397304,-0.12125026845881681,-0.18187540268821412,-0.41242508441632353,-1.0000000000000009,-0.41242508441632353,-0.060625134229397304,-0.12125026845881681,-0.18187540268821412,-0.46724896270731175,-1.0000000000000009,-0.46724896270731175,-0.060625134229397304,-0.12125026845881681,-0.18187540268821412,-0.41242508441632353,-1.0000000000000009,-0.41242508441632353,-0.060625134229397304,-0.12125026845881681,-0.18187540268821412
2024-11-07,QCOM,10,2024,-1.503121038911348,-1.0000000000000009,-1.503121038911348,-0.023890290846928508,0.11006506439706909,0.057475565169962106,-1.5079042403080445,-1.0000000000000009,-1.6000000000000014,-0.023890290846928508,0.11006506439706909,0.057475565169962106,-1.5261879986125493,-1.0000000000000009,-1.5261879986125493,-0.0526014503853256,0.0873647072047734,0.034763256819436705,-1.5309722870094689,-1.0000000000000009,-1.6000000000000014,-0.0526014503853256,0.0873647072047734,0.034763256819436705
2024-11-21,NVDA,3,2024,-0.6539733101667444,-0.6539733101667444,-0.6539733101667444,-0.05885059189216779,-0.026000129222203405,-0.11622213451720764,-0.5031492072685051,-0.5031492072685051,-0.5031492072685051,-0.05885059189216779,-0.026000129222203405,-0.11622213451720764,-0.6867750540126227,-0.6867750540126227,-0.6867750540126227,0.031654182148199705,-0.058597225255918595,-0.1488486326600258,-0.5359017996161786,-0.5359017996161786,-0.5359017996161786,0.031654182148199705,-0.058597225255918595,-0.1488486326600258
2024-12-13,AVGO,7,2024,-0.394792877614214,-0.394792877614214,-0.394792877614214,-0.023248955158416962,-0.06261190532148575,-0.10197485548457674,-0.3556588897457358,-0.3556588897457358,-0.3556588897457358,-0.023248955158416962,-0.06261190532148575,-0.10197485548457674,-0.394792877614214,-0.394792877614214,-0.394792877614214,-0.023248955158416962,-0.06261190532148575,-0.10197485548457674,-0.3556588897457358,-0.3556588897457358,-0.3556588897457358,-0.023248955158416962,-0.06261190532148575,-0.10197485548457674
2026-01-29,MSFT,4,2026,1.6146680748627462,1.6146680748627462,1.6146680748627462,-0.0682817542128955,0.2982646060186722,0.2299828518057767,1.0780311896402495,1.0780311896402495,1.0780311896402495,-0.0682817542128955,0.2982646060186722,0.2299828518057767,1.5247183413807264,1.5247183413807264,1.5247183413807264,0.2745031657569674,0.20711133803754667,0.13876715657585859,0.987590830738172,0.987590830738172,0.987590830738172,0.2745031657569674,0.20711133803754667,0.13876715657585859
2026-01-30,AAPL,2,2026,1.2379523287355032,1.2379523287355032,1.2379523287355032,0.04559151368995762,0.11619216533419463,0.07232791634163016,1.2119813008599323,1.2119813008599323,1.2119813008599323,0.04559151368995762,0.11619216533419463,0.07232791634163016,0.9865185442342161,0.9865185442342161,0.9865185442342161,-0.02372480716854586,-0.13809745711128585,-0.18207337809110768,0.960481397905455,0.960481397905455,0.960481397905455,-0.02372480716854586,-0.13809745711128585,-0.18207337809110768
2026-02-04,AMD,10,2026,-1.267554348360933,-1.0000000000000009,-1.6000000000000014,-0.06166660793656131,-0.14006335866981745,-0.08265071493582798,-1.6090460866227785,-1.0000000000000009,-1.6000000000000014,-0.06166660793656131,-0.14006335866981745,-0.08265071493582798,1.145948289452936,1.145948289452936,1.145948289452936,-0.04893316482990073,-0.1274264747016085,-0.20591978457329407,1.487860633769511,1.487860633769511,1.487860633769511,-0.04893316482990073,-0.1274264747016085,-0.20591978457329407
2026-02-05,GOOGL,3,2026,-1.58371266073688,-1.0000000000000009,-1.6000000000000014,-0.07420004945956071,-0.16334078439776967,-0.12100348712386078,-1.8367082681753466,-1.0000000000000009,-1.6000000000000014,-0.07420004945956071,-0.16334078439776967,-0.12100348712386078,-1.6816422380767637,-1.0000000000000009,-1.6000000000000014,-0.12984927277025493,-0.26268370927672313,-0.22038853992432106,-1.9343861010776453,-1.0000000000000009,-1.6000000000000014,-0.12984927277025493,-0.26268370927672313,-0.22038853992432106
2026-02-06,AMZN,5,2026,2.5185079144341316,2.5185079144341316,2.5185079144341316,-0.026712397147099498,-0.15567846520099238,-0.28464453325487415,2.8538999550083766,2.8538999550083766,2.8538999550083766,-0.026712397147099498,-0.15567846520099238,-0.28464453325487415,2.497546413674656,2.497546413674656,2.497546413674656,-0.04715348809395392,-0.17609318703275534,-0.30503288597155676,2.8328698781385553,2.8328698781385553,2.8328698781385553,-0.04715348809395392,-0.17609318703275534,-0.30503288597155676
2026-02-26,NVDA,1,2026,1.220761818432614,1.220761818432614,1.220761818432614,-0.0562986826277756,-0.1125973652555512,0.2202895197364274,1.1439099848266854,1.1439099848266854,1.1439099848266854,-0.0562986826277756,-0.1125973652555512,0.2202895197364274,1.1759719265042157,1.1759719265042157,1.1759719265042157,0.1684214721372146,0.23137018975980528,0.175045979379862,1.0990852456430833,1.0990852456430833,1.0990852456430833,0.1684214721372146,0.23137018975980528,0.175045979379862
2026-03-05,AVGO,6,2026,-1.2770605759682252,-1.0000000000000009,-1.2770605759682252,-0.09697707445729398,0.08608557303178,-0.0198289393599671,-0.5054617676266138,-1.0000000000000009,-0.5054617676266138,-0.09697707445729398,0.08608557303178,-0.0198289393599671,-1.2770605759682252,-1.0000000000000009,-1.2770605759682252,-0.09697707445729398,0.08608557303178,-0.0198289393599671,-0.5054617676266138,-1.0000000000000009,-0.5054617676266138,-0.09697707445729398,0.08608557303178,-0.0198289393599671
2026-03-19,MU,9,2026,0.23380636766560103,0.23380636766560103,0.23380636766560103,0.025238845392228093,-0.07455788844539235,-0.174354622283035,0.0742081079982082,0.0742081079982082,0.0742081079982082,0.025238845392228093,-0.07455788844539235,-0.174354622283035,0.23380636766560103,0.23380636766560103,0.23380636766560103,0.025238845392228093,-0.07455788844539235,-0.174354622283035,0.0742081079982082,0.0742081079982082,0.0742081079982082,0.025238845392228093,-0.07455788844539235,-0.174354622283035
2026-04-23,TSLA,8,2026,-0.8102695669026105,-1.0000000000000009,-0.8102695669026105,-0.04108703972567351,-0.10616839464436811,-0.17770975749963336,-0.6035493129320169,-1.0000000000000009,-0.6035493129320169,-0.04108703972567351,-0.10616839464436811,-0.17770975749963336,-0.8294888355785179,-1.0000000000000009,-0.8294888355785179,-0.0623007061970271,-0.1255240918552225,-0.19705159266379946,-0.6228086362797591,-1.0000000000000009,-0.6228086362797591,-0.0623007061970271,-0.1255240918552225,-0.19705159266379946
2026-04-30,GOOGL,3,2026,1.0857205736712672,1.0857205736712672,1.0857205736712672,0.041190766642262844,1.1231694142953996,1.024977134317706,1.1535781095257214,1.1535781095257214,1.1535781095257214,0.041190766642262844,1.1231694142953996,1.024977134317706,0.8194622279129371,0.8194622279129371,0.8194622279129371,0.17643987089692725,0.85681242882516,0.758878785911965,0.8871410279861047,0.8871410279861047,0.8871410279861047,0.17643987089692725,0.85681242882516,0.758878785911965
2026-05-01,AAPL,2,2026,-0.7614856666847691,-1.0000000000000009,-0.7614856666847691,-0.02075725827384023,-0.06867809562085547,-0.11659893296789292,-0.8212455406457764,-1.0000000000000009,-0.8212455406457764,-0.02075725827384023,-0.06867809562085547,-0.11659893296789292,0.635738831615118,0.635738831615118,0.635738831615118,-0.04605238848145454,-0.0939134222875615,-0.14177445609367956,0.6954241273286366,0.6954241273286366,0.6954241273286366,-0.04605238848145454,-0.0939134222875615,-0.14177445609367956
2026-05-06,AMD,10,2026,1.3354559122667364,1.3354559122667364,1.3354559122667364,0.47033382118413236,0.39410356701672367,0.31787331284931497,1.566286371274428,1.566286371274428,1.566286371274428,0.47033382118413236,0.39410356701672367,0.31787331284931497,1.3354559122667364,1.3354559122667364,1.3354559122667364,0.47033382118413236,0.39410356701672367,0.31787331284931497,1.566286371274428,1.566286371274428,1.566286371274428,0.47033382118413236,0.39410356701672367,0.31787331284931497
2026-05-21,NVDA,1,2026,-0.3959735561504196,-1.0000000000000009,-0.3959735561504196,0.044182515862523086,0.21408449771667115,0.11800856172461405,-0.7337911688489296,-1.0000000000000009,-0.7337911688489296,0.044182515862523086,0.21408449771667115,0.11800856172461405,-0.47158910980067414,-1.0000000000000009,-0.47158910980067414,0.21282387757732835,0.13892842342468903,0.04278012561537148,-0.8096611576613899,-1.0000000000000009,-0.8096611576613899,0.21282387757732835,0.13892842342468903,0.04278012561537148
2026-06-04,AVGO,6,2026,0.27964343411976955,-1.0000000000000009,0.27964343411976955,-0.047555167918766905,-0.1402141155342873,-0.2328730631497855,0.0008200687217518876,-1.0000000000000009,0.0008200687217518876,-0.047555167918766905,-0.1402141155342873,-0.2328730631497855,-0.4608900682708805,-0.4608900682708805,-0.4608900682708805,-0.01149287905277685,-0.10431929956511432,-0.0755561833500229,-0.18156275416731926,-0.18156275416731926,-0.18156275416731926,-0.01149287905277685,-0.10431929956511432,-0.0755561833500229
