event_id,series,family,release_ts_utc,release_date_et,surprise_abs,deadband_pass,prior_sign,notes,sigma,surprise_z,z_signed
c35f9fe2355c,AVGO_EPS,eps,2022-12-08 21:21:25+00:00,2022-12-08,0.017,True,1.0,post_market,0.010806376718298219,1.573145231112871,1.573145231112871
995c05ad5534,US_PPI_MOM,inflation,2022-12-09 13:30:00+00:00,2022-12-09,0.1,True,-1.0,,0.3250874008352495,0.30760958358604257,-0.30760958358604257
5251aa410d03,US_CORE_PPI_MOM,inflation,2022-12-09 13:30:00+00:00,2022-12-09,0.2,True,-1.0,,0.26784776318353726,0.7466928139435463,-0.7466928139435463
7dc12b5b8c16,US_CPI_MOM,inflation,2022-12-13 13:30:00+00:00,2022-12-13,-0.2,True,-1.0,,0.1585922922197518,-1.2610953357233279,1.2610953357233279
e23d694c6517,US_CORE_CPI_MOM,inflation,2022-12-13 13:30:00+00:00,2022-12-13,-0.1,True,-1.0,,0.1732050807568877,-0.5773502691896258,0.5773502691896258
f44d67e0dc34,ADBE_EPS,eps,2022-12-15 21:06:10+00:00,2022-12-15,0.1,True,1.0,post_market,0.103794669098819,0.9634406166350775,0.9634406166350775
8497b9652659,MU_EPS,eps,2022-12-21 21:00:43+00:00,2022-12-21,-0.02,True,1.0,post_market,0.04667856991049414,-0.42846214094283247,-0.42846214094283247
6e26aef62fde,US_CORE_PCE_MOM,inflation,2022-12-23 13:30:00+00:00,2022-12-23,0.0,False,-1.0,,0.07385489458759967,0.0,-0.0
9c1d850ed909,US_NFP,labour,2023-01-06 13:30:00+00:00,2023-01-06,23.0,False,-1.0,,158.92391451906266,0.14472334179285012,-0.14472334179285012
866483ca7c71,US_UNEMP_RATE,labour,2023-01-06 13:30:00+00:00,2023-01-06,-0.2,True,1.0,,0.13113721705514922,-1.5251200573815047,-1.5251200573815047
a00eb45879c7,US_CPI_MOM,inflation,2023-01-12 13:30:00+00:00,2023-01-12,0.0,False,-1.0,,0.17816403745544226,0.0,-0.0
27233ded5464,US_CORE_CPI_MOM,inflation,2023-01-12 13:30:00+00:00,2023-01-12,0.0,False,-1.0,,0.17816403745544226,0.0,-0.0
4423bc0a0461,US_PPI_MOM,inflation,2023-01-18 13:30:00+00:00,2023-01-18,-0.4,True,-1.0,,0.31466673086799546,-1.2711861813182987,1.2711861813182987
d602abb4c68d,US_CORE_PPI_MOM,inflation,2023-01-18 13:30:00+00:00,2023-01-18,0.0,False,-1.0,,0.2587850400809463,0.0,-0.0
089cfa813431,NFLX_EPS,eps,2023-01-19 21:51:04+00:00,2023-01-19,-0.04,True,1.0,post_market,0.04939635614091388,-0.8097763301789159,-0.8097763301789159
e5a444133926,TXN_EPS,eps,2023-01-24 21:03:31+00:00,2023-01-24,0.16,True,1.0,post_market,0.18385078490751983,0.8702709650137356,0.8702709650137356
9bc5b8b7480d,TSLA_EPS,eps,2023-01-25 21:41:18+00:00,2023-01-25,0.08,True,1.0,post_market,0.10598217879540985,0.754843888937532,0.754843888937532
475fce3e1c43,INTC_EPS,eps,2023-01-26 21:06:30+00:00,2023-01-26,-0.1,True,1.0,post_market,0.2659344112955507,-0.3760325695077623,-0.3760325695077623
fb2cc8abb595,US_CORE_PCE_MOM,inflation,2023-01-27 13:30:00+00:00,2023-01-27,0.0,False,-1.0,,0.06685579234215218,0.0,-0.0
c21889955fa2,META_EPS,eps,2023-02-01 21:22:15+00:00,2023-02-01,-0.48,True,1.0,post_market,0.3860756978164314,-1.2432794985925975,-1.2432794985925975
3d047bc74a2e,GOOGL_EPS,eps,2023-02-02 21:01:29+00:00,2023-02-02,-0.14,True,1.0,post_market,0.22609978131592945,-0.619195645326069,-0.619195645326069
33c2c14faef9,QCOM_EPS,eps,2023-02-02 21:03:48+00:00,2023-02-02,0.02,False,1.0,post_market,0.10221980673474632,0.19565679723792362,0.19565679723792362
9f91bf11ea4f,AMZN_EPS,eps,2023-02-02 21:08:48+00:00,2023-02-02,-0.14,True,1.0,post_market,0.5262878384390892,-0.2660141272031372,-0.2660141272031372
f3ac508688c8,AAPL_EPS,eps,2023-02-02 21:30:33+00:00,2023-02-02,-0.07,True,1.0,post_market,0.13971796989332155,-0.5010092835835426,-0.5010092835835426
5ff90bbeebee,US_NFP,labour,2023-02-03 13:30:00+00:00,2023-02-03,324.0,True,-1.0,,127.97664914848515,2.5317118564659276,-2.5317118564659276
d5d2f021270c,US_UNEMP_RATE,labour,2023-02-03 13:30:00+00:00,2023-02-03,-0.2,True,1.0,,0.13113721705514922,-1.5251200573815047,-1.5251200573815047
716d644b3fec,US_CORE_CPI_MOM,inflation,2023-02-14 13:30:00+00:00,2023-02-14,0.0,False,-1.0,,0.1775250729197189,0.0,-0.0
d12f8bd0d4ae,US_CPI_MOM,inflation,2023-02-14 13:30:00+00:00,2023-02-14,0.0,False,-1.0,,0.17837651700316892,0.0,-0.0
ca223e686908,CSCO_EPS,eps,2023-02-15 21:13:35+00:00,2023-02-15,0.02,True,1.0,post_market,0.01955050439815357,1.0229915092057105,1.0229915092057105
76689bef786b,US_PPI_MOM,inflation,2023-02-16 13:30:00+00:00,2023-02-16,0.3,True,-1.0,,0.33154825052206566,0.9048456733751759,-0.9048456733751759
1d8f8453b1ed,US_CORE_PPI_MOM,inflation,2023-02-16 13:30:00+00:00,2023-02-16,0.2,True,-1.0,,0.2587850400809463,0.7728422011467173,-0.7728422011467173
15354049af86,AMAT_EPS,eps,2023-02-16 21:05:38+00:00,2023-02-16,0.11,True,1.0,post_market,0.09512564790259716,1.1563653170870727,1.1563653170870727
6cb0c39b747b,NVDA_EPS,eps,2023-02-22 21:52:26+00:00,2023-02-22,0.007,True,1.0,post_market,0.006901763059779242,1.0142336008016914,1.0142336008016914
e2da6c3db757,US_CORE_PCE_MOM,inflation,2023-02-24 13:30:00+00:00,2023-02-24,0.2,True,-1.0,,0.06685579234215218,2.9915134200556204,-2.9915134200556204
f1264f1cbee6,AVGO_EPS,eps,2023-03-02 21:16:43+00:00,2023-03-02,0.023,True,1.0,post_market,0.010189319026422826,2.2572656661702966,2.2572656661702966
9122202e77f5,US_UNEMP_RATE,labour,2023-03-10 13:30:00+00:00,2023-03-10,0.2,True,1.0,,0.13706888336846704,1.4591203713417746,1.4591203713417746
938f9c648118,US_NFP,labour,2023-03-10 13:30:00+00:00,2023-03-10,87.0,True,-1.0,,122.26721853086568,0.7115562212453319,-0.7115562212453319
7242f32036b6,US_CORE_CPI_MOM,inflation,2023-03-14 12:30:00+00:00,2023-03-14,0.1,True,-1.0,,0.17645499039801518,0.5667167574826767,-0.5667167574826767
dfdc5849e82b,US_CPI_MOM,inflation,2023-03-14 12:30:00+00:00,2023-03-14,0.0,False,-1.0,,0.17232808737106584,0.0,-0.0
0ea83a5dd31e,US_CORE_PPI_MOM,inflation,2023-03-15 12:30:00+00:00,2023-03-15,-0.4,True,-1.0,,0.24908925016036837,-1.605850110923986,1.605850110923986
f2ad6766820c,US_PPI_MOM,inflation,2023-03-15 12:30:00+00:00,2023-03-15,-0.4,True,-1.0,,0.30785179433085536,-1.2993265180391018,1.2993265180391018
42afe738c949,ADBE_EPS,eps,2023-03-15 20:06:36+00:00,2023-03-15,0.12,True,1.0,post_market,0.09869143833180262,1.2159109445396628,1.2159109445396628
a499c0415fbb,MU_EPS,eps,2023-03-28 20:01:45+00:00,2023-03-28,-1.03,True,1.0,post_market,0.056616733793592736,-18.19250124450952,-18.19250124450952
e64f7d93453f,US_CORE_PCE_MOM,inflation,2023-03-31 12:30:00+00:00,2023-03-31,-0.1,True,-1.0,,0.09003366373785203,-1.1106956648034076,1.1106956648034076
02cb6720bbb8,US_UNEMP_RATE,labour,2023-04-07 12:30:00+00:00,2023-04-07,-0.1,True,1.0,,0.15050420310248738,-0.6644332712216946,-0.6644332712216946
5e9dcc3f7b75,US_NFP,labour,2023-04-07 12:30:00+00:00,2023-04-07,8.0,False,-1.0,,109.92421631894888,0.0727774121835695,-0.0727774121835695
8613e8234f0c,US_CORE_CPI_MOM,inflation,2023-04-12 12:30:00+00:00,2023-04-12,0.0,False,-1.0,,0.1775250729197189,0.0,-0.0
7b16aac5f37a,US_CPI_MOM,inflation,2023-04-12 12:30:00+00:00,2023-04-12,-0.1,True,-1.0,,0.17232808737106584,-0.5802884574739972,0.5802884574739972
4371b608806b,US_PPI_MOM,inflation,2023-04-13 12:30:00+00:00,2023-04-13,-0.5,True,-1.0,,0.3232177237864548,-1.5469448709141416,1.5469448709141416
d17b9fb5a543,US_CORE_PPI_MOM,inflation,2023-04-13 12:30:00+00:00,2023-04-13,-0.3,True,-1.0,,0.24908925016036837,-1.2043875831929893,1.2043875831929893
0fcff296449e,NFLX_EPS,eps,2023-04-18 20:03:44+00:00,2023-04-18,0.0,False,1.0,post_market,0.051150402113410966,0.0,0.0
9e1b1207d9fe,TSLA_EPS,eps,2023-04-19 21:25:10+00:00,2023-04-19,0.0,False,1.0,post_market,0.10074269655459352,0.0,0.0
42c14c024bea,GOOGL_EPS,eps,2023-04-25 20:01:48+00:00,2023-04-25,0.1,True,1.0,post_market,0.23409788162608006,0.42717174245825956,0.42717174245825956
4e5e9ebebc76,TXN_EPS,eps,2023-04-25 20:03:36+00:00,2023-04-25,0.05,True,1.0,post_market,0.17966635745180565,0.2782936143925119,0.2782936143925119
5b714771c356,META_EPS,eps,2023-04-26 20:18:04+00:00,2023-04-26,0.22,True,1.0,post_market,0.43219944890798234,0.5090242492346149,0.5090242492346149
6077efd9f456,INTC_EPS,eps,2023-04-27 20:09:04+00:00,2023-04-27,0.1,True,1.0,post_market,0.26500428812997107,0.3773523843921919,0.3773523843921919
6e14bd213c37,AMZN_EPS,eps,2023-04-27 20:10:37+00:00,2023-04-27,0.1,True,1.0,post_market,0.5070359499537035,0.19722467412642203,0.19722467412642203
1fcd45b21afc,US_CORE_PCE_MOM,inflation,2023-04-28 12:30:00+00:00,2023-04-28,0.0,False,-1.0,,0.09534625892455925,0.0,-0.0
022fb11369ca,QCOM_EPS,eps,2023-05-03 20:04:51+00:00,2023-05-03,-0.01,False,1.0,post_market,0.10912878130489183,-0.0916348545308252,-0.0916348545308252
52d2d2585f0e,AAPL_EPS,eps,2023-05-04 20:30:43+00:00,2023-05-04,0.09,True,1.0,post_market,0.14835461202500885,0.6066545473141628,0.6066545473141628
cc66b5397f27,US_UNEMP_RATE,labour,2023-05-05 12:30:00+00:00,2023-05-05,-0.2,True,1.0,,0.15050420310248738,-1.3288665424433892,-1.3288665424433892
3f2502154962,US_NFP,labour,2023-05-05 12:30:00+00:00,2023-05-05,72.0,True,-1.0,,103.15077960604596,0.6980073274771438,-0.6980073274771438
d8c3f8287405,US_CORE_CPI_MOM,inflation,2023-05-10 12:30:00+00:00,2023-05-10,0.1,True,-1.0,,0.16236882817719775,0.6158817620514397,-0.6158817620514397
04250e267968,US_CPI_MOM,inflation,2023-05-10 12:30:00+00:00,2023-05-10,0.0,False,-1.0,,0.17645499039801518,0.0,-0.0
8c299f29045d,US_CORE_PPI_MOM,inflation,2023-05-11 12:30:00+00:00,2023-05-11,0.0,False,-1.0,,0.19752253419585203,0.0,-0.0
ee83d59107b7,US_PPI_MOM,inflation,2023-05-11 12:30:00+00:00,2023-05-11,-0.1,True,-1.0,,0.3287948609787882,-0.30414100665171706,0.30414100665171706
54e76fdd5b2a,CSCO_EPS,eps,2023-05-17 20:20:05+00:00,2023-05-17,0.03,True,1.0,post_market,0.018635254955935727,1.60985186792115,1.60985186792115
c6163c224bae,AMAT_EPS,eps,2023-05-18 20:05:30+00:00,2023-05-18,0.17,True,1.0,post_market,0.09034278157007443,1.8817220041884521,1.8817220041884521
2ba33a07b0a0,NVDA_EPS,eps,2023-05-24 20:22:18+00:00,2023-05-24,0.017,True,1.0,post_market,0.006642452997062291,2.5592954903133625,2.5592954903133625
9b8e994e298a,US_CORE_PCE_MOM,inflation,2023-05-26 12:30:00+00:00,2023-05-26,0.1,True,-1.0,,0.09534625892455925,1.0488088481701514,-1.0488088481701514
0ddcad30facc,AVGO_EPS,eps,2023-06-01 20:17:30+00:00,2023-06-01,0.024,True,1.0,post_market,0.009857161678882839,2.4347779596042947,2.4347779596042947
6261f4ea3e4a,US_NFP,labour,2023-06-02 12:30:00+00:00,2023-06-02,146.0,True,-1.0,,102.01080602297132,1.4312209234688624,-1.4312209234688624
0460ffa3bfe6,US_UNEMP_RATE,labour,2023-06-02 12:30:00+00:00,2023-06-02,0.2,True,1.0,,0.15569978883230343,1.2845232578665227,1.2845232578665227
978debcfa2d2,US_CPI_MOM,inflation,2023-06-13 12:30:00+00:00,2023-06-13,-0.1,True,-1.0,,0.17494587907710374,-0.571605347479646,0.571605347479646
40365e028fed,US_CORE_CPI_MOM,inflation,2023-06-13 12:30:00+00:00,2023-06-13,0.0,False,-1.0,,0.15642792899510297,0.0,-0.0
54e0686977c4,US_PPI_MOM,inflation,2023-06-14 12:30:00+00:00,2023-06-14,-0.2,True,-1.0,,0.3270622218625945,-0.6115044374768055,0.6115044374768055
17f3fda25439,US_CORE_PPI_MOM,inflation,2023-06-14 12:30:00+00:00,2023-06-14,0.0,False,-1.0,,0.1959823739755464,0.0,-0.0
68b4fb1cbf57,ADBE_EPS,eps,2023-06-15 20:06:02+00:00,2023-06-15,0.12,True,1.0,post_market,0.09409859432821223,1.2752581572201247,1.2752581572201247
8c548073cfff,MU_EPS,eps,2023-06-28 20:00:29+00:00,2023-06-28,0.14,True,1.0,post_market,0.3267563265947532,0.4284538312050177,0.4284538312050177
2af240098ee6,US_CORE_PCE_MOM,inflation,2023-06-30 12:30:00+00:00,2023-06-30,0.0,False,-1.0,,0.09962049198956222,0.0,-0.0
67db004c23df,US_UNEMP_RATE,labour,2023-07-07 12:30:00+00:00,2023-07-07,0.0,False,1.0,,0.16583123951776887,0.0,0.0
9afc1ba17040,US_NFP,labour,2023-07-07 12:30:00+00:00,2023-07-07,-15.0,False,-1.0,,102.57768674611236,-0.14623063237062608,0.14623063237062608
905b34e236ac,US_CPI_MOM,inflation,2023-07-12 12:30:00+00:00,2023-07-12,-0.1,True,-1.0,,0.15275252316519464,-0.6546536707079773,0.6546536707079773
a3a81aa88c81,US_CORE_CPI_MOM,inflation,2023-07-12 12:30:00+00:00,2023-07-12,-0.1,True,-1.0,,0.1556997888323046,-0.6422616289332564,0.6422616289332564
57662dbd80f7,US_CORE_PPI_MOM,inflation,2023-07-13 12:30:00+00:00,2023-07-13,-0.1,True,-1.0,,0.19694638556693245,-0.5077524002897473,0.5077524002897473
0c3c14985cc4,US_PPI_MOM,inflation,2023-07-13 12:30:00+00:00,2023-07-13,-0.1,True,-1.0,,0.32566947363946486,-0.30705978943149537,0.30705978943149537
5bc966e59843,NFLX_EPS,eps,2023-07-19 20:04:02+00:00,2023-07-19,0.04,True,1.0,post_market,0.04917501213199463,0.8134212533111891,0.8134212533111891
18a6644a86c5,TSLA_EPS,eps,2023-07-19 20:46:20+00:00,2023-07-19,0.09,True,1.0,post_market,0.10022323567764597,0.8979953539862993,0.8979953539862993
1cc0984d56e6,GOOGL_EPS,eps,2023-07-25 20:01:21+00:00,2023-07-25,0.1,True,1.0,post_market,0.22354411130014074,0.4473390035568208,0.4473390035568208
a0d025758e5e,TXN_EPS,eps,2023-07-25 20:03:42+00:00,2023-07-25,0.1,True,1.0,post_market,0.18478488722147857,0.5411697975069926,0.5411697975069926
f2fa07208734,META_EPS,eps,2023-07-26 20:06:51+00:00,2023-07-26,0.07,True,1.0,post_market,0.4120927741970909,0.16986466248136936,0.16986466248136936
69ad99bd993c,INTC_EPS,eps,2023-07-27 20:07:40+00:00,2023-07-27,0.16,True,1.0,post_market,0.25299868247351276,0.6324143605639169,0.6324143605639169
3f8cd4240528,US_CORE_PCE_MOM,inflation,2023-07-28 12:30:00+00:00,2023-07-28,0.0,False,-1.0,,0.09374368665610924,0.0,-0.0
3d0eeddd36bb,QCOM_EPS,eps,2023-08-02 20:01:34+00:00,2023-08-02,0.06,True,1.0,post_market,0.11642073646386146,0.5153721048537155,0.5153721048537155
4d8e088a03ee,AMZN_EPS,eps,2023-08-03 20:09:02+00:00,2023-08-03,0.31,True,1.0,post_market,0.4834997101312158,0.6411586056915523,0.6411586056915523
b28b0ce7dea6,AAPL_EPS,eps,2023-08-03 20:30:21+00:00,2023-08-03,0.07,True,1.0,post_market,0.14194269009965702,0.4931567800416737,0.4931567800416737
4cb028eac8e2,US_NFP,labour,2023-08-04 12:30:00+00:00,2023-08-04,-18.0,False,-1.0,,107.76022063598833,-0.16703751991009377,0.16703751991009377
2ad47b5022ad,US_UNEMP_RATE,labour,2023-08-04 12:30:00+00:00,2023-08-04,-0.1,True,1.0,,0.16583123951776887,-0.6030226891555314,-0.6030226891555314
e10dfd333bea,US_CORE_CPI_MOM,inflation,2023-08-10 12:30:00+00:00,2023-08-10,0.0,False,-1.0,,0.15050420310248863,0.0,-0.0
b022bff11f01,US_CPI_MOM,inflation,2023-08-10 12:30:00+00:00,2023-08-10,0.0,False,-1.0,,0.13789543689024486,0.0,-0.0
7239a786a46c,US_CORE_PPI_MOM,inflation,2023-08-11 12:30:00+00:00,2023-08-11,0.1,True,-1.0,,0.19694638556693245,0.5077524002897473,-0.5077524002897473
8a911366e473,US_PPI_MOM,inflation,2023-08-11 12:30:00+00:00,2023-08-11,0.1,True,-1.0,,0.2964435660944388,0.3373323338316027,-0.3373323338316027
90b9d0dac5a4,CSCO_EPS,eps,2023-08-16 20:09:53+00:00,2023-08-16,0.08,True,1.0,post_market,0.017816403745544225,4.490243998877019,4.490243998877019
67a9bf3095bb,AMAT_EPS,eps,2023-08-17 20:03:47+00:00,2023-08-17,0.15,True,1.0,post_market,0.08866005899279596,1.6918554048355439,1.6918554048355439
c6516fc26bbf,NVDA_EPS,eps,2023-08-23 20:21:42+00:00,2023-08-23,0.063,True,1.0,post_market,0.007417112686622781,8.493871222102959,8.493871222102959
e95a7d7a7444,US_CORE_PCE_MOM,inflation,2023-08-31 12:30:00+00:00,2023-08-31,0.0,False,-1.0,,0.09003366373785203,0.0,-0.0
9563e3d2e713,AVGO_EPS,eps,2023-08-31 21:18:57+00:00,2023-08-31,0.012,True,1.0,post_market,0.009602319795473668,1.249698016270667,1.249698016270667
e723b0d503c0,US_NFP,labour,2023-09-01 12:30:00+00:00,2023-09-01,18.0,False,-1.0,,93.90529561987584,0.19168248053723339,-0.19168248053723339
b686392ca7e1,US_UNEMP_RATE,labour,2023-09-01 12:30:00+00:00,2023-09-01,0.3,True,1.0,,0.16583123951776887,1.8090680674665938,1.8090680674665938
ffda80007b7c,US_CPI_MOM,inflation,2023-09-13 12:30:00+00:00,2023-09-13,0.0,False,-1.0,,0.1288057028664068,0.0,-0.0
690377a32d84,US_CORE_CPI_MOM,inflation,2023-09-13 12:30:00+00:00,2023-09-13,0.1,True,-1.0,,0.13568010505999362,0.737027731190089,-0.737027731190089
3f5bc8d9b9ee,US_CORE_PPI_MOM,inflation,2023-09-14 12:30:00+00:00,2023-09-14,0.0,False,-1.0,,0.19752253419585206,0.0,-0.0
ba9db2cdfe56,US_PPI_MOM,inflation,2023-09-14 12:30:00+00:00,2023-09-14,0.3,True,-1.0,,0.25226248955475655,1.1892374507581376,-1.1892374507581376
d135b7354abd,ADBE_EPS,eps,2023-09-14 20:06:02+00:00,2023-09-14,0.12,True,1.0,post_market,0.09404624909956254,1.2759679535221164,1.2759679535221164
1fb520293fef,MU_EPS,eps,2023-09-27 20:00:28+00:00,2023-09-27,0.11,True,1.0,post_market,0.3290482142068656,0.33429751401369207,0.33429751401369207
75ed9fb9fa9c,US_CORE_PCE_MOM,inflation,2023-09-29 12:30:00+00:00,2023-09-29,-0.1,True,-1.0,,0.08348471099367222,-1.1978241142570354,1.1978241142570354
7b31c5a0013b,US_NFP,labour,2023-10-06 12:30:00+00:00,2023-10-06,165.0,True,-1.0,,93.99560756985387,1.7554011752876688,-1.7554011752876688
88cc084828be,US_UNEMP_RATE,labour,2023-10-06 12:30:00+00:00,2023-10-06,0.1,True,1.0,,0.18006732747570295,0.5553478324017072,0.5553478324017072
0ba47e4f542f,US_CORE_PPI_MOM,inflation,2023-10-11 12:30:00+00:00,2023-10-11,0.1,True,-1.0,,0.19306145983268463,0.5179697702828121,-0.5179697702828121
a9d0816fda74,US_PPI_MOM,inflation,2023-10-11 12:30:00+00:00,2023-10-11,0.2,True,-1.0,,0.27675062617979584,0.7226722582736508,-0.7226722582736508
3caef10afce8,US_CPI_MOM,inflation,2023-10-12 12:30:00+00:00,2023-10-12,0.1,True,-1.0,,0.1083624669450831,0.9228287507581283,-0.9228287507581283
b1a407673fb7,US_CORE_CPI_MOM,inflation,2023-10-12 12:30:00+00:00,2023-10-12,0.0,False,-1.0,,0.10836246694508316,0.0,-0.0
6162bac740dd,NFLX_EPS,eps,2023-10-18 20:01:28+00:00,2023-10-18,0.02,True,1.0,post_market,0.047768380565162374,0.4186870009695506,0.4186870009695506
4ef028fabceb,TSLA_EPS,eps,2023-10-18 20:15:00+00:00,2023-10-18,-0.07,True,1.0,post_market,0.09784031517082963,-0.7154514974505111,-0.7154514974505111
be160a33226c,GOOGL_EPS,eps,2023-10-24 20:01:23+00:00,2023-10-24,0.1,True,1.0,post_market,0.22354411130014074,0.4473390035568208,0.4473390035568208
8b0647a3b27a,TXN_EPS,eps,2023-10-24 20:03:39+00:00,2023-10-24,0.01,False,1.0,post_market,0.1461293532415301,0.06843252076447288,0.06843252076447288
4dcfa027c0a4,META_EPS,eps,2023-10-25 20:20:51+00:00,2023-10-25,0.79,True,1.0,post_market,0.40944530104209836,1.9294396540620544,1.9294396540620544
3d3d0fe4ed53,INTC_EPS,eps,2023-10-26 20:09:55+00:00,2023-10-26,0.19,True,1.0,post_market,0.25296274728732593,0.7510987370175493,0.7510987370175493
6816587f04a2,AMZN_EPS,eps,2023-10-26 20:14:51+00:00,2023-10-26,0.36,True,1.0,post_market,0.4771950874801117,0.754408436811504,0.754408436811504
fa6d67704278,US_CORE_PCE_MOM,inflation,2023-10-27 12:30:00+00:00,2023-10-27,0.0,False,-1.0,,0.0852802865422442,0.0,-0.0
f0144f774456,QCOM_EPS,eps,2023-11-01 20:09:26+00:00,2023-11-01,0.11,True,1.0,post_market,0.11968392717588451,0.9190874881499063,0.9190874881499063
b5d12cb1f67d,AAPL_EPS,eps,2023-11-02 20:30:32+00:00,2023-11-02,0.07,True,1.0,post_market,0.14281795999442679,0.4901344340917041,0.4901344340917041
6b067c5348d4,US_NFP,labour,2023-11-03 12:30:00+00:00,2023-11-03,-28.0,True,-1.0,,96.59517994123992,-0.2898695361096978,0.2898695361096978
da5f07a28c68,US_UNEMP_RATE,labour,2023-11-03 12:30:00+00:00,2023-11-03,0.1,True,1.0,,0.1729862492345621,0.5780806303534809,0.5780806303534809
cb58a0589a3f,US_CORE_CPI_MOM,inflation,2023-11-14 13:30:00+00:00,2023-11-14,-0.1,True,-1.0,,0.09003366373785197,-1.1106956648034083,1.1106956648034083
52663b761e7b,US_CPI_MOM,inflation,2023-11-14 13:30:00+00:00,2023-11-14,-0.1,True,-1.0,,0.09045340337332901,-1.1055415967851343,1.1055415967851343
f38d528e8b9f,US_CORE_PPI_MOM,inflation,2023-11-15 13:30:00+00:00,2023-11-15,-0.3,True,-1.0,,0.19752253419585206,-1.5188140493506281,1.5188140493506281
f620e9f4ec6f,US_PPI_MOM,inflation,2023-11-15 13:30:00+00:00,2023-11-15,-0.6,True,-1.0,,0.27675062617979584,-2.1680167748209525,2.1680167748209525
cddf8ca56963,CSCO_EPS,eps,2023-11-15 21:09:32+00:00,2023-11-15,0.08,True,1.0,post_market,0.021794494717703367,3.6706517419289884,3.6706517419289884
1825f5ca2657,AMAT_EPS,eps,2023-11-16 21:04:09+00:00,2023-11-16,0.13,True,1.0,post_market,0.0896795642408249,1.4496056164021813,1.4496056164021813
ba3424a93d99,NVDA_EPS,eps,2023-11-21 21:22:00+00:00,2023-11-21,0.066,True,1.0,post_market,0.018406641999478605,3.58566217574447,3.58566217574447
fe5dff6f1445,US_CORE_PCE_MOM,inflation,2023-11-30 13:30:00+00:00,2023-11-30,0.0,False,-1.0,,0.0852802865422442,0.0,-0.0
0986cf39df1e,AVGO_EPS,eps,2023-12-07 21:18:51+00:00,2023-12-07,0.008,False,1.0,post_market,0.009737073793527812,0.8216020715913197,0.8216020715913197
5ee3980d55f1,US_UNEMP_RATE,labour,2023-12-08 13:30:00+00:00,2023-12-08,-0.2,True,1.0,,0.1729862492345621,-1.1561612607069618,-1.1561612607069618
0b4d52f1c386,US_NFP,labour,2023-12-08 13:30:00+00:00,2023-12-08,15.0,False,-1.0,,101.34859584024639,0.14800402389041656,-0.14800402389041656
0a9f384a2f27,US_CORE_CPI_MOM,inflation,2023-12-12 13:30:00+00:00,2023-12-12,0.0,False,-1.0,,0.0738548945875996,0.0,-0.0
5f6091533cc5,US_CPI_MOM,inflation,2023-12-12 13:30:00+00:00,2023-12-12,0.1,True,-1.0,,0.07929614610987581,1.2610953357233292,-1.2610953357233292
3a628051dee9,US_CORE_PPI_MOM,inflation,2023-12-13 13:30:00+00:00,2023-12-13,-0.2,True,-1.0,,0.19752253419585203,-1.0125426995670856,1.0125426995670856
67edd4b58ccd,US_PPI_MOM,inflation,2023-12-13 13:30:00+00:00,2023-12-13,0.0,False,-1.0,,0.3146667308679955,0.0,-0.0
a747deb717f8,ADBE_EPS,eps,2023-12-13 21:06:47+00:00,2023-12-13,0.13,True,1.0,post_market,0.09317220940849587,1.395265828998856,1.395265828998856
bab48989cb20,MU_EPS,eps,2023-12-20 21:00:33+00:00,2023-12-20,0.06,True,1.0,post_market,0.3290482142068656,0.18234409855292294,0.18234409855292294
336b7484bc9e,US_CORE_PCE_MOM,inflation,2023-12-22 13:30:00+00:00,2023-12-22,-0.1,True,-1.0,,0.07929614610987594,-1.2610953357233272,1.2610953357233272
938e4245df33,US_UNEMP_RATE,labour,2024-01-05 13:30:00+00:00,2024-01-05,-0.1,True,1.0,,0.18319554050414458,-0.5458648159491504,-0.5458648159491504
ed4cc40feac1,US_NFP,labour,2024-01-05 13:30:00+00:00,2024-01-05,48.0,True,-1.0,,102.6073347841999,0.46780281449617506,-0.46780281449617506
9558dac20d81,US_CORE_CPI_MOM,inflation,2024-01-11 13:30:00+00:00,2024-01-11,0.0,False,-1.0,,0.06685579234215211,0.0,-0.0
367546ec06f2,US_CPI_MOM,inflation,2024-01-11 13:30:00+00:00,2024-01-11,0.1,True,-1.0,,0.07177405625652726,1.3932610920384736,-1.3932610920384736
973127995825,US_PPI_MOM,inflation,2024-01-12 13:30:00+00:00,2024-01-12,-0.2,True,-1.0,,0.3099364548751987,-0.6452935653553031,0.6452935653553031
bff60ef987ad,US_CORE_PPI_MOM,inflation,2024-01-12 13:30:00+00:00,2024-01-12,-0.2,True,-1.0,,0.1864744681524184,-1.0725328887197914,1.0725328887197914
34f475aff6e7,NFLX_EPS,eps,2024-01-23 21:02:17+00:00,2024-01-23,-0.01,True,1.0,post_market,0.043275019037861476,-0.2310801987458622,-0.2310801987458622
189fbe927c75,TXN_EPS,eps,2024-01-23 21:03:14+00:00,2024-01-23,0.02,True,1.0,post_market,0.158752236920532,0.12598247676983332,0.12598247676983332
eacf82486b4e,TSLA_EPS,eps,2024-01-24 22:24:27+00:00,2024-01-24,-0.03,True,1.0,post_market,0.10740746545917391,-0.279310193865464,-0.279310193865464
31b9eed179d8,INTC_EPS,eps,2024-01-25 21:07:43+00:00,2024-01-25,0.09,True,1.0,post_market,0.24903449925297863,0.36139571131698744,0.36139571131698744
62a5805c20dc,US_CORE_PCE_MOM,inflation,2024-01-26 13:30:00+00:00,2024-01-26,0.0,False,-1.0,,0.0852802865422442,0.0,-0.0
