sess,rk,04:00_nostop,04:00_s02,04:00_s04,04:00_s16,08:30_nostop,08:30_s02,08:30_s04,08:30_s16,09:30_nostop,09:30_s02,09:30_s04,09:30_s16,11:00_nostop,11:00_s02,11:00_s04,11:00_s16,16:00_nostop,16:00_s02,16:00_s04,16:00_s16,16:00_be,16:00_tp16,16:00_tp20
2024-05-01,5,0.07150416154220185,-0.20000000000000018,0.07150416154220185,0.07150416154220185,0.08866516031232896,-0.20000000000000018,0.08866516031232896,0.08866516031232896,-0.18162057031718692,-0.20000000000000018,-0.18162057031718692,-0.18162057031718692,-0.02860166461688962,-0.20000000000000018,-0.02860166461688962,-0.02860166461688962,0.1358579069301813,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-0.0,-1.6000000000000014,-1.6000000000000014
2024-05-02,10,0.4085947768443843,0.4085947768443843,0.4085947768443843,0.4085947768443843,0.4543116749528453,0.4543116749528453,0.4543116749528453,0.4543116749528453,0.46145494028229095,0.46145494028229095,0.46145494028229095,0.46145494028229095,0.14857991885250943,-0.20000000000000018,-0.40000000000000036,0.14857991885250943,1.0043431053202934,-0.20000000000000018,-0.40000000000000036,1.0043431053202934,0.0,1.0043431053202934,1.0043431053202934
2024-05-03,2,0.11705968633646258,0.11705968633646258,0.11705968633646258,0.11705968633646258,0.9717364323592381,0.9717364323592381,0.9717364323592381,0.9717364323592381,1.2665011847004415,1.2665011847004415,1.2665011847004415,1.2665011847004415,1.2030350896987452,1.2030350896987452,1.2030350896987452,1.2030350896987452,1.616269886043109,1.616269886043109,1.616269886043109,1.616269886043109,1.616269886043109,1.6000000000000014,1.616269886043109
2024-05-23,3,-0.47094720084903674,-0.20000000000000018,-0.40000000000000036,-0.47094720084903674,-0.85566463252853,-0.20000000000000018,-0.40000000000000036,-0.85566463252853,-0.6579994693552749,-0.20000000000000018,-0.40000000000000036,-0.6579994693552749,0.0862297691695435,-0.20000000000000018,-0.40000000000000036,0.0862297691695435,0.8158662775271996,-0.20000000000000018,-0.40000000000000036,0.8158662775271996,-0.0,0.8158662775271996,0.8158662775271996
2024-06-13,7,0.29216264145648374,0.29216264145648374,0.29216264145648374,0.29216264145648374,0.3725392633418867,0.3725392633418867,0.3725392633418867,0.3725392633418867,0.2028552838060138,0.2028552838060138,0.2028552838060138,0.2028552838060138,-0.15692578558579307,-0.20000000000000018,-0.15692578558579307,-0.15692578558579307,0.028068026690131198,-0.20000000000000018,-0.40000000000001146,0.028068026690131198,0.0,0.028068026690131198,0.028068026690131198
2024-07-24,4,0.5506066753184546,0.5506066753184546,0.5506066753184546,0.5506066753184546,1.0205753020776864,1.0205753020776864,1.0205753020776864,1.0205753020776864,1.0571144178310843,1.0571144178310843,1.0571144178310843,1.0571144178310843,2.0361107261204325,2.0361107261204325,2.0361107261204325,2.0361107261204325,3.1940227046505454,3.1940227046505454,3.1940227046505454,3.1940227046505454,3.1940227046505454,1.6000000000000014,1.9999999999999907
2024-07-31,1,1.219223173140227,-0.19999999999998908,1.219223173140227,1.219223173140227,1.6313364055299484,-0.19999999999998908,1.6313364055299484,1.6313364055299484,1.969716919025677,-0.19999999999998908,1.969716919025677,1.969716919025677,2.443712969058587,-0.19999999999998908,2.443712969058587,2.443712969058587,2.9677419354838808,-0.19999999999998908,2.9677419354838808,2.9677419354838808,2.9677419354838808,1.6000000000000014,2.0000000000000018
2024-08-01,6,-0.11966747718042958,-0.20000000000000018,-0.11966747718042958,-0.11966747718042958,-0.08911407875138444,-0.20000000000000018,-0.40000000000000036,-0.08911407875138444,-0.5448689386513217,-0.20000000000000018,-0.40000000000000036,-0.5448689386513217,-1.605326475792801,-0.20000000000000018,-0.40000000000000036,-1.6000000000000125,-3.1113544066911913,-0.20000000000000018,-0.40000000000000036,-1.6000000000000125,0.0,-1.6000000000000125,-1.6000000000000125
2024-08-02,2,-0.973914422390787,-0.20000000000000018,-0.40000000000000036,-0.973914422390787,-1.6756085313317626,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.4958902661416085,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-2.701059809181494,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.941221555620165,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014
2024-08-29,3,-0.7568664169787853,-0.20000000000000018,-0.40000000000000036,-0.7568664169787853,-1.4695172700790682,-0.20000000000000018,-0.40000000000000036,-1.4695172700790682,-1.3537765293383242,-0.20000000000000018,-0.40000000000000036,-1.3537765293383242,-2.2029754473574803,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-0.9233250104036639,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-0.0,-1.6000000000000014,-1.6000000000000014
2024-09-06,7,0.7175990167704094,0.7175990167704094,0.7175990167704094,0.7175990167704094,0.5140810635795412,0.5140810635795412,0.5140810635795412,0.5140810635795412,-0.21409031439558746,-0.20000000000000018,-0.21409031439558746,-0.21409031439558746,1.5303492843833033,-0.20000000000000018,1.5303492843833033,1.5303492843833033,2.569083772747094,-0.20000000000000018,2.569083772747094,2.569083772747094,-0.0,1.6000000000000014,2.0000000000000018
2024-10-24,8,0.4559457794208299,0.4559457794208299,0.4559457794208299,0.4559457794208299,0.5841035120147886,0.5841035120147886,0.5841035120147886,0.5841035120147886,0.26001232285890463,0.26001232285890463,0.26001232285890463,0.26001232285890463,0.14171287738755645,0.14171287738755645,0.14171287738755645,0.14171287738755645,0.5113986444855279,0.5113986444855279,0.5113986444855279,0.5113986444855279,0.0,0.5113986444855279,0.5113986444855279
2024-10-30,4,0.04219256687520989,0.04219256687520989,0.04219256687520989,0.04219256687520989,-0.17841428278664306,-0.17841428278664306,-0.17841428278664306,-0.17841428278664306,-0.49666678721685953,-0.20000000000000018,-0.40000000000001146,-0.49666678721685953,-0.45809072607380097,-0.20000000000000018,-0.40000000000001146,-0.45809072607380097,-1.1608983400238637,-0.20000000000000018,-0.40000000000001146,-1.1608983400238637,0.0,-1.1608983400238637,-1.1608983400238637
2024-10-31,1,0.6028442509690701,0.6028442509690701,0.6028442509690701,0.6028442509690701,0.21399136697685117,0.21399136697685117,0.21399136697685117,0.21399136697685117,0.5429266682155598,0.5429266682155598,0.5429266682155598,0.5429266682155598,1.786522212303887,1.786522212303887,1.786522212303887,1.786522212303887,2.0188556964501836,2.0188556964501836,2.0188556964501836,2.0188556964501836,2.0188556964501836,1.6000000000000125,2.0000000000000018
2024-11-01,2,-0.0522186719051132,-0.19999999999998908,-0.40000000000000036,-0.0522186719051132,-0.07086819758550522,-0.19999999999998908,-0.40000000000000036,-0.07086819758550522,-0.13676318832290812,-0.19999999999998908,-0.40000000000000036,-0.13676318832290812,0.6403003816936259,-0.19999999999998908,-0.40000000000000036,0.6403003816936259,0.28222948863001474,-0.19999999999998908,-0.40000000000000036,0.28222948863001474,0.0,0.28222948863001474,0.28222948863001474
2024-11-07,10,-0.31994823309486886,-0.20000000000000018,-0.40000000000000036,-0.31994823309486886,-0.48531473559334515,-0.20000000000000018,-0.40000000000000036,-0.48531473559334515,-0.8016680447208602,-0.20000000000000018,-0.40000000000000036,-0.8016680447208602,-1.4655306706929716,-0.20000000000000018,-0.40000000000000036,-1.4655306706929716,-1.7207702723754048,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-0.0,-1.6000000000000014,-1.6000000000000014
2024-11-21,3,-0.3485623311462738,-0.19999999999998908,-0.40000000000000036,-0.3485623311462738,0.5137977614820599,-0.19999999999998908,-0.40000000000000036,0.5137977614820599,0.639231956773445,-0.19999999999998908,-0.40000000000000036,0.639231956773445,0.00723658818988504,-0.19999999999998908,-0.40000000000000036,0.00723658818988504,0.4800270165959075,-0.19999999999998908,-0.40000000000000036,0.4800270165959075,0.0,0.4800270165959075,0.4800270165959075
2024-12-13,7,0.1795476779651306,0.1795476779651306,0.1795476779651306,0.1795476779651306,0.5409449272026245,0.5409449272026245,0.5409449272026245,0.5409449272026245,0.3901709155780697,0.3901709155780697,0.3901709155780697,0.3901709155780697,-0.14617022501006716,-0.14617022501006716,-0.14617022501006716,-0.14617022501006716,0.3211141163607101,-0.20000000000000018,0.3211141163607101,0.3211141163607101,0.0,0.3211141163607101,0.3211141163607101
2026-01-29,4,0.06480078523305455,-0.20000000000000018,-0.40000000000001146,0.06480078523305455,-0.25634428276013477,-0.20000000000000018,-0.40000000000001146,-0.25634428276013477,-0.36212203512583363,-0.20000000000000018,-0.40000000000001146,-0.36212203512583363,-2.4367001153072776,-0.20000000000000018,-0.40000000000001146,-1.6000000000000014,-0.8624222152339045,-0.20000000000000018,-0.40000000000001146,-1.6000000000000014,0.0,-1.6000000000000014,-1.6000000000000014
2026-01-30,2,0.7309674002022426,-0.20000000000000018,0.7309674002022426,0.7309674002022426,0.5296865218856861,-0.20000000000000018,0.5296865218856861,0.5296865218856861,0.2398035344536975,-0.20000000000000018,0.2398035344536975,0.2398035344536975,0.4584196080319791,-0.20000000000000018,0.4584196080319791,0.4584196080319791,1.1364183560456542,-0.20000000000000018,1.1364183560456542,1.1364183560456542,1.1364183560456542,1.1364183560456542,1.1364183560456542
2026-02-04,10,-0.13197939545557258,-0.20000000000000018,-0.40000000000000036,-0.13197939545557258,-0.016743654647344286,-0.20000000000000018,-0.40000000000000036,-0.016743654647344286,0.2846421290049306,-0.20000000000000018,-0.40000000000000036,0.2846421290049306,0.9819660990239454,-0.20000000000000018,-0.40000000000000036,0.9819660990239454,1.4143463572701909,-0.20000000000000018,-0.40000000000000036,1.4143463572701909,-0.0,1.6000000000000014,1.9999999999999907
2026-02-05,3,-0.2432216905901119,-0.20000000000000018,-0.40000000000000036,-0.2432216905901119,-1.2370414673046226,-0.20000000000000018,-0.40000000000000036,-1.2370414673046226,-1.4653110047846862,-0.20000000000000018,-0.40000000000000036,-1.4653110047846862,-1.7563795853269504,-0.20000000000000018,-0.40000000000000036,-1.5999999999999903,-1.6537081339712878,-0.20000000000000018,-0.40000000000000036,-1.5999999999999903,0.0,-1.5999999999999903,-1.5999999999999903
2026-02-06,5,-0.5572312253974809,-0.20000000000000018,-0.40000000000000036,-0.5572312253974809,-1.598077807883036,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.1758090077194527,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.7943867900414023,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-2.7882010122181944,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014
2026-02-26,1,-0.11944482833508019,-0.20000000000000018,-0.11944482833508019,-0.11944482833508019,-0.26455548755206504,-0.20000000000000018,-0.26455548755206504,-0.26455548755206504,0.12438056504313622,-0.20000000000000018,0.12438056504313622,0.12438056504313622,1.207281198791732,-0.20000000000000018,1.207281198791732,1.207281198791732,1.0009674043947814,-0.20000000000000018,1.0009674043947814,1.0009674043947814,-0.0,1.5999999999999903,1.0009674043947814
2026-03-05,6,-0.4767296347059191,-0.20000000000000018,-0.40000000000001146,-0.4767296347059191,-0.47275688775003655,-0.20000000000000018,-0.40000000000001146,-0.47275688775003655,-0.5363208390441576,-0.20000000000000018,-0.40000000000001146,-0.5363208390441576,-0.3793973342867907,-0.20000000000000018,-0.40000000000001146,-0.3793973342867907,-0.5253957849154833,-0.20000000000000018,-0.40000000000001146,-0.5253957849154833,0.0,-0.5253957849154833,-0.5253957849154833
2026-03-19,9,0.09653294313701766,-0.20000000000000018,-0.40000000000000036,0.09653294313701766,0.5893590212575739,-0.20000000000000018,-0.40000000000000036,0.5893590212575739,0.9317969353330846,-0.20000000000000018,-0.40000000000000036,0.9317969353330846,0.4460838109173637,-0.20000000000000018,-0.40000000000000036,0.4460838109173637,0.04674226720318142,-0.20000000000000018,-0.40000000000000036,0.04674226720318142,-0.0,0.04674226720318142,0.04674226720318142
2026-04-23,8,0.3469947120220751,0.3469947120220751,0.3469947120220751,0.3469947120220751,0.19472309637409424,0.19472309637409424,0.19472309637409424,0.19472309637409424,0.35530043651196275,0.35530043651196275,0.35530043651196275,0.35530043651196275,-0.06460007936581746,-0.06460007936581746,-0.06460007936581746,-0.06460007936581746,0.647846510211425,-0.20000000000000018,0.647846510211425,0.647846510211425,-0.0,0.647846510211425,0.647846510211425
2026-04-30,3,-0.27519842535470573,-0.20000000000000018,-0.40000000000000036,-0.27519842535470573,0.37452500934034294,-0.20000000000000018,-0.40000000000000036,0.37452500934034294,0.0027337591922638182,-0.20000000000000018,-0.40000000000000036,0.0027337591922638182,-0.19045189039448296,-0.20000000000000018,-0.40000000000000036,-0.19045189039448296,0.5740894303757127,-0.20000000000000018,-0.40000000000000036,0.5740894303757127,0.0,0.5740894303757127,0.5740894303757127
2026-05-01,2,-0.19988784573361507,-0.20000000000000018,-0.19988784573361507,-0.19988784573361507,-0.12753025451782696,-0.20000000000000018,-0.12753025451782696,-0.12753025451782696,0.09044698901974346,-0.20000000000000018,0.09044698901974346,0.09044698901974346,0.6159439952243995,-0.20000000000000018,0.6159439952243995,0.6159439952243995,0.6864926466597865,-0.20000000000000018,0.6864926466597865,0.6864926466597865,0.0,0.6864926466597865,0.6864926466597865
2026-05-06,10,0.29984079249956164,0.29984079249956164,0.29984079249956164,0.29984079249956164,0.8022289050061859,0.8022289050061859,0.8022289050061859,0.8022289050061859,0.28568901468246644,0.28568901468246644,0.28568901468246644,0.28568901468246644,0.9764726693790804,0.9764726693790804,0.9764726693790804,0.9764726693790804,1.554926587652572,1.554926587652572,1.554926587652572,1.554926587652572,1.554926587652572,1.6000000000000014,1.554926587652572
2026-05-21,1,-0.6090604170777114,-0.20000000000000018,-0.40000000000000036,-0.6090604170777114,-0.32254467157917244,-0.20000000000000018,-0.40000000000000036,-0.32254467157917244,-0.20244825131032762,-0.20000000000000018,-0.40000000000000036,-0.20244825131032762,-0.27793742976502944,-0.20000000000000018,-0.40000000000000036,-0.27793742976502944,-1.0894460981530907,-0.20000000000000018,-0.40000000000000036,-1.0894460981530907,-0.0,-1.0894460981530907,-1.0894460981530907
2026-06-04,6,-0.022147122514604156,-0.20000000000000018,-0.022147122514604156,-0.022147122514604156,0.6873810617494591,-0.20000000000000018,0.6873810617494591,0.6873810617494591,0.7718682328236803,-0.20000000000000018,0.7718682328236803,0.7718682328236803,0.3215434083601254,-0.20000000000000018,0.3215434083601254,0.3215434083601254,-0.022147122514604156,-0.20000000000000018,-0.40000000000000036,-0.022147122514604156,-0.0,-0.022147122514604156,-0.022147122514604156
