sess,yr,series,az,agree,impulse,r5,mae5,r15,mae15,r30,mae30,r60,mae60,r_open,mae_open
2026-02-27,2026,US_CORE_PPI_MOM,1.2845232578665131,1.0,0.12559658377292449,0.1267605633802793,0.06841046277665797,0.03319919517102976,0.06841046277665797,-0.0392354124748584,0.117706237424553,0.087525150905432,0.117706237424553,0.087525150905432,0.117706237424553
2026-03-06,2026,US_NFP,3.3618277663876084,0.0,0.4542941856374716,-0.19991316902758793,0.35237220197288366,0.2433286552305569,0.35237220197288366,0.4523287864866776,0.35237220197288366,0.31804367799844746,0.35237220197288366,0.31804367799844746,0.35237220197288366
2026-03-18,2026,US_PPI_MOM,1.018493050689377,1.0,0.17681434493781456,0.05804179008885857,0.03502521815708093,0.28520534785044793,0.0550396285325494,0.4653350412296864,0.0550396285325494,0.2331678808742299,0.0550396285325494,0.2331678808742299,0.0550396285325494
2026-04-06,2026,US_NFP,1.7420135323004964,0.0,0.18516411333284744,-0.21476510067114374,0.27125522839275273,-0.20340733092411023,0.3491757587060773,-0.35518843572535097,0.4417987223098052,-0.34176561693339824,0.4417987223098052,0.4832214765100762,0.9632424994266309
2026-04-10,2026,US_CORE_CPI_MOM,1.1266014242982167,1.0,0.030602775967936147,-0.13915068736491953,0.15221151470223848,-0.08980647198728597,0.1601312681012601,-0.0907933562948382,0.1601312681012601,-0.0217114547661601,0.1601312681012601,-0.0217114547661601,0.1601312681012601
2026-04-14,2026,US_PPI_MOM,1.4478129468509575,0.0,0.060328302731316175,0.031155984383057778,0.010709869631675417,0.018498865727445413,0.048681225598534716,0.03602410694291125,0.048681225598534716,-0.04673397657459777,0.11878219046042027,-0.04673397657459777,0.11878219046042027
2026-05-08,2026,US_NFP,0.6975322790331527,0.0,0.01816593282064627,0.19892408019235308,0.006919577213837513,0.15049039110204276,0.006919577213837513,0.07005587171990957,0.025953353173235882,-0.051893238311051526,0.15939292087527868,-0.051893238311051526,0.15939292087527868
2026-05-12,2026,US_CORE_CPI_MOM,1.3932610920384734,1.0,0.05144121126905432,-0.15182967626825583,0.16641218754824827,-0.21359090051296103,0.289076841256497,-0.28135668822590887,0.31738406903532024,-0.07462814596235212,0.31738406903532024,-0.07462814596235212,0.31738406903532024
2026-05-13,2026,US_PPI_MOM,2.0516941338556385,1.0,0.19925916464427207,0.1254255509765323,0.0375423417888987,0.2081893499202181,0.0375423417888987,0.09470908951288992,0.0375423417888987,0.13481113642375142,0.0375423417888987,0.13481113642375142,0.0375423417888987
2026-05-28,2026,US_CORE_PCE_MOM,1.9420166249104476,1.0,0.08763876137216631,0.11758328816244834,0.05423445974135355,0.18763290664221,0.05423445974135355,0.3360713838969298,0.05423445974135355,0.3836050535796165,0.05423445974135355,0.3836050535796165,0.05423445974135355
2026-06-05,2026,US_NFP,1.2671925495924583,1.0,0.06640988179040797,0.16281233386497007,0.03571903242955976,-0.11380249867092296,0.1312466772993126,0.09801967038809423,0.1312466772993126,0.25169457735246814,0.1312466772993126,0.25169457735246814,0.1312466772993126
